
[00:00:00.000 --> 00:00:05.000]  我哋一齊禱告 我哋仰望神
[00:20:27.000 --> 00:20:33.000]  又信服上司,我覺得你係好虛偽,好造作
[00:20:33.000 --> 00:20:37.000]  好似覺得你想擦鞋
[00:20:37.000 --> 00:20:42.000]  呢個姐妹就立刻解釋,佢話
[00:20:42.000 --> 00:20:46.000]  因為我自細係喺基督教家庭長大
[00:20:46.000 --> 00:20:51.000]  都有呢啲所做嘅,其實我唔係虛假嘅
[00:20:51.000 --> 00:20:54.000]  我唔係想擦鞋,我係真係出自真心
[00:20:54.000 --> 00:20:57.000]  因為係基於聖經嘅教導
[00:20:57.000 --> 00:21:01.000]  自從嗰次之後,上司對佢嘅態度有咗改變
[00:21:01.000 --> 00:21:04.000]  並且越嚟越好
[00:21:04.000 --> 00:21:08.000]  當其他人見到上司對佢嘅態度改變
[00:21:08.000 --> 00:21:12.000]  佢哋對呢位姐妹亦都更加接納
[00:21:12.000 --> 00:21:16.000]  唔單止接納佢,唔參加嗰啲拜偶像嘅活動
[00:21:16.000 --> 00:21:22.000]  並且會預留一份無拜過偶像嘅食物留畀佢
[00:21:22.000 --> 00:21:28.000]  所以呢個姐妹,佢係經歷咗神嘅幫助
[00:21:28.000 --> 00:21:34.000]  大家留意第三章二十八,二十九節
[00:21:34.000 --> 00:21:39.000]  呢度提到撒德拉米薩阿伯尼哥嘅神
[00:21:39.000 --> 00:21:42.000]  兩次提到嘅
[00:21:42.000 --> 00:21:45.000]  王所認識嘅上帝
[00:21:45.000 --> 00:21:50.000]  係被稱為撒德拉米薩阿伯尼哥嘅神
[00:21:50.000 --> 00:21:52.000]  人係點樣認識上帝嘅呢?
[00:21:52.000 --> 00:21:54.000]  係透過我哋
[00:21:54.000 --> 00:21:57.000]  我哋嘅行為,我哋嘅品行,我哋嘅信心
[00:21:57.000 --> 00:22:01.000]  同埋神喺我哋身上彰顯嘅榮耀
[00:22:01.000 --> 00:22:04.000]  如果有一日我聽到有人講話
[00:22:04.000 --> 00:22:11.000]  郭秀華嘅神係真嘅,係應當稱頌嘩!我真係開心到不得了
[00:22:11.000 --> 00:22:14.000]  或者有啲人講話
[00:22:14.000 --> 00:22:17.000]  呢個信耶穌嘅人又鬧人又屈人
[00:22:17.000 --> 00:22:22.000]  佢所信嘅神真係好極都有限
[00:22:22.000 --> 00:22:24.000]  喺異教嘅群體裏面
[00:22:24.000 --> 00:22:27.000]  人係點樣認識上帝嘅呢?
[00:22:27.000 --> 00:22:31.000]  係透過我哋嘅行為,我哋嘅信念
[00:22:31.000 --> 00:22:34.000]  呢三個人最後被升官
[00:22:34.000 --> 00:22:38.000]  無告佢嘅人係被罰
[00:22:38.000 --> 00:22:41.000]  喺呢一章裏面,作者係描述
[00:22:41.000 --> 00:22:45.000]  王係做一個金像,要讓自己得著榮耀
[00:22:45.000 --> 00:22:48.000]  但係最終邊個得著榮耀?
[00:22:48.000 --> 00:22:51.000]  係上帝,係上帝得著榮耀
[00:22:51.000 --> 00:22:55.000]  以色列人活喺一個外邦嘅社會裏面
[00:22:55.000 --> 00:22:58.000]  佢哋無國家,無聖殿
[00:22:58.000 --> 00:23:03.000]  但係神仍然能夠彰顯佢嘅榮耀同埋大能
[00:23:03.000 --> 00:23:07.000]  所以今日喺香港呢個亂局裏面
[00:23:07.000 --> 00:23:09.000]  讓我哋仍然相信
[00:23:09.000 --> 00:23:13.000]  上帝係坐著為王,掌管住呢個政局
[00:23:13.000 --> 00:23:15.000]  今日香港
[00:23:15.000 --> 00:23:19.000]  我哋未必要面對因為維護信仰而需要殉道
[00:23:19.000 --> 00:23:21.000]  但喺日常生活裏面
[00:23:21.000 --> 00:23:25.000]  我哋都可能因住我哋嘅信仰受到排擠
[00:23:25.000 --> 00:23:30.000]  陷害,我哋係咪對神忠貞不義呢?
[00:23:30.000 --> 00:23:33.000]  有冇信仰嘅底線呢?
[00:23:33.000 --> 00:23:37.000]  受逼迫付代價,係神呼召我哋
[00:23:37.000 --> 00:23:39.000]  拯救我哋嘅時候
[00:23:39.000 --> 00:23:41.000]  神拯救我哋嘅時候
[00:23:41.000 --> 00:23:43.000]  係有一個年代條款
[00:23:43.000 --> 00:23:47.000]  我哋英文講係一個package
[00:23:47.000 --> 00:23:49.000]  彼得前書四章十二節話
[00:23:49.000 --> 00:23:53.000]  親愛的,有火煉嘅試煉臨到你門
[00:23:53.000 --> 00:23:55.000]  不要以為奇怪
[00:23:55.000 --> 00:23:58.000]  呢三個人雖然做咗高官
[00:23:58.000 --> 00:24:01.000]  但係佢哋唔係高枕無憂
[00:24:01.000 --> 00:24:04.000]  活喺異教嘅社會裏面
[00:24:04.000 --> 00:24:06.000]  仍然係兵行險象
[00:24:06.000 --> 00:24:09.000]  但係佢哋信仰有底線
[00:24:09.000 --> 00:24:11.000]  預備好為主受苦
[00:24:11.000 --> 00:24:13.000]  我哋又點樣?
[00:24:13.000 --> 00:24:20.000]  最後,我想請大家一同讀睇史錄二章十節
[00:24:24.000 --> 00:24:28.000]  我就把生命嘅冠冕賜給你
[00:24:28.000 --> 00:24:30.000]  我哋一同禱告
[00:24:30.000 --> 00:24:36.000]  親愛嘅天父
[00:24:36.000 --> 00:24:40.000]  我哋感謝你賜畀我哋
[00:24:40.000 --> 00:24:43.000]  但以你呢三個朋友
[00:24:43.000 --> 00:24:46.000]  呢一段嘅經歷
[00:24:46.000 --> 00:24:50.000]  求主賜我哋勇敢嘅心
[00:24:50.000 --> 00:24:52.000]  嚟到喺艱難嘅時候
[00:24:52.000 --> 00:24:54.000]  我哋唔會懼怕
[00:24:54.000 --> 00:24:57.000]  我哋對你係仍然有忠貞
[00:24:57.000 --> 00:24:59.000]  求主幫助我哋
[00:24:59.000 --> 00:25:01.000]  喺呢個不順嘅世代裏面
[00:25:01.000 --> 00:25:04.000]  我哋仍然能夠去見證你
[00:25:04.000 --> 00:25:08.000]  我哋深信最終你係會得著榮耀
[00:25:08.000 --> 00:25:11.000]  因為你最終係坐著為王
[00:25:11.000 --> 00:25:13.000]  祈禱奉主耶穌基督命救
