
[00:00:00.000 --> 00:00:05.880]  我們一起讀一段聖經,在《使徒行傳》第一章第八節,
[00:23:34.980 --> 00:23:42.080]  今天我們很容易在生活、侍奉當中忙忙碌碌,
[00:23:42.080 --> 00:23:44.580]  但是當神的靈感動我們,
[00:23:44.580 --> 00:23:48.480]  要停下來為神做一件事的時候,
[00:23:48.480 --> 00:23:52.280]  我們是否願意來順服呢?
[00:23:52.280 --> 00:23:55.380]  也許你說:「啊,牧師,那是耶穌啦!」
[00:23:55.380 --> 00:23:59.280]  當然神的靈會感動耶穌。
[00:23:59.280 --> 00:24:04.280]  今天神的聖靈也會常常感動你的。
[00:24:04.280 --> 00:24:07.380]  你還記得每一次主日崇拜的結束的時候,
[00:24:07.380 --> 00:24:10.280]  牧師都為你祝福禱告,記得嗎?
[00:24:10.280 --> 00:24:12.780]  為你祝福些什麼啊?
[00:24:12.780 --> 00:24:15.080]  但願主耶穌日的恩惠,
[00:24:15.080 --> 00:24:17.180]  上帝的慈愛,
[00:24:17.180 --> 00:24:19.480]  聖靈的感動。
[00:24:19.480 --> 00:24:21.880]  每個禮拜都為你祝福啊!
[00:24:21.880 --> 00:24:24.580]  你每個禮拜都領受聖靈的感動,
[00:24:24.580 --> 00:24:25.780]  還說聖靈不會感動,
[00:24:25.780 --> 00:24:28.280]  聖靈當然會感動你啦!
[00:24:28.280 --> 00:24:31.380]  而且常常感動你啦!
[00:24:31.380 --> 00:24:33.080]  你說聖靈怎麼感動啦?
[00:24:33.080 --> 00:24:37.880]  聖靈常常藉著我們的心思、意念來感動我們嘛!
[00:24:37.880 --> 00:24:40.380]  我相信我們都有這樣的經驗,不是嗎?
[00:24:40.380 --> 00:24:44.080]  有時候,好像聖靈提醒你,
[00:24:44.080 --> 00:24:47.080]  知道說有一位弟兄姐妹,
[00:24:47.080 --> 00:24:50.980]  或在一些困難當中,你覺得應該打個電話給他。
[00:24:50.980 --> 00:24:53.380]  聖靈感動你,提醒你覺得應該打電話,
[00:24:53.380 --> 00:24:57.280]  可是你看,晚上十一點了,明天再打吧!
[00:24:57.280 --> 00:25:01.280]  結果明天呢,你就忘記了,不是嗎?
[00:25:01.280 --> 00:25:02.780]  或者你知道有一個家庭,
[00:25:02.780 --> 00:25:04.580]  現在在很大的困境當中,
[00:25:04.580 --> 00:25:07.080]  你希望去探訪他一下,
[00:25:07.080 --> 00:25:09.580]  好像聖靈提醒你應該去,
[00:25:09.580 --> 00:25:12.180]  一準備出門天下大雨,
[00:25:12.180 --> 00:25:14.280]  算了,改天去吧!
[00:25:14.280 --> 00:25:17.180]  改天呢,你也就忘記了!
[00:25:17.180 --> 00:25:20.080]  很多時候聖靈常常感動我們,
[00:25:20.080 --> 00:25:25.180]  可是我們卻常常消滅聖靈的感動。
[00:25:25.180 --> 00:25:29.180]  你知道以前我常常覺得自己是一個很順服神的人,
[00:25:29.180 --> 00:25:32.380]  直到有一次,在聚會當中,
[00:25:32.380 --> 00:25:35.780]  我聽見一個講員問一個問題,
[00:25:35.780 --> 00:25:37.780]  他說,請問你啊,
[00:25:37.780 --> 00:25:42.180]  從你開始知道神要你做一件事情,
[00:25:42.180 --> 00:25:44.980]  到你真正去做,
[00:25:44.980 --> 00:25:48.980]  中間要花多少時間啊?
[00:25:48.980 --> 00:25:51.780]  那一天,我還記得晚上回到家裡,
[00:25:51.780 --> 00:25:54.180]  我想了很久,
[00:25:54.180 --> 00:25:55.680]  我才發現,
[00:25:55.680 --> 00:26:00.980]  其實自己是一個非常緩慢跟隨神的人。
[00:26:00.980 --> 00:26:03.580]  多少次聖靈說往前走,
[00:26:03.580 --> 00:26:06.380]  我心中很猶豫啊!
[00:26:06.380 --> 00:26:08.380]  多少次聖靈說往前走,
[00:26:08.380 --> 00:26:10.980]  我心中很猶豫啊!
[00:26:10.980 --> 00:26:13.180]  多少次聖靈說往前走,
[00:26:13.180 --> 00:26:15.980]  我心中很猶豫啊!
[00:26:15.980 --> 00:26:19.180]  多少次聖靈說交托給我,
[00:26:19.180 --> 00:26:21.180]  我總是不放心啊!
[00:26:21.180 --> 00:26:23.580]  不敢交托。
[00:26:23.580 --> 00:26:24.980]  我以為自己很順服,
[00:26:24.980 --> 00:26:30.180]  其實我的心離神的心還是很遙遠啊!
[00:26:30.180 --> 00:26:32.180]  弟兄姊妹你呢?
[00:26:32.180 --> 00:26:34.180]  你想過嗎?
[00:26:34.180 --> 00:26:38.180]  從你知道神要你做一件事情,
[00:26:38.180 --> 00:26:40.180]  一直到你真的去做,
[00:26:40.180 --> 00:26:44.180]  要花多少時間啊?
[00:26:44.180 --> 00:26:48.180]  我所說的事情不見得是很轟轟烈烈的,
[00:26:48.180 --> 00:26:52.180]  大肆叫你到非洲做長期宣教的事,
[00:26:52.180 --> 00:26:57.180]  可能那只是很多生活的小事。
[00:26:57.180 --> 00:27:00.180]  也許神在呼召你,
[00:27:00.180 --> 00:27:04.180]  每天要來親近祂。
[00:27:04.180 --> 00:27:12.180]  也許神是要你向身旁的人說聲對不起,
[00:27:12.180 --> 00:27:16.180]  也許神是要你起來了,
[00:27:16.180 --> 00:27:21.180]  要出來開始服事。
[00:27:21.180 --> 00:27:25.180]  請問你當你知道神要你做一件事,
[00:27:25.180 --> 00:27:30.180]  到真正去做要多久啊?
[00:27:30.180 --> 00:27:34.180]  我告訴你當神的靈開始運行的時候,
[00:27:34.180 --> 00:27:39.180]  你必須要學習順從聖靈的感動,
[00:27:39.180 --> 00:27:43.180]  你才可能經歷聖靈的能力。
[00:27:43.180 --> 00:27:44.180]  弟兄姊妹,
[00:27:44.180 --> 00:27:49.180]  神今天的確擁有我們生命的答案的,
[00:27:49.180 --> 00:27:53.180]  神差遣聖靈住在我們的裡面,
[00:27:53.180 --> 00:27:57.180]  這位聖靈祂知道父神的心意,
[00:27:57.180 --> 00:28:02.180]  祂也按照父神的心意來感動我們。
[00:28:02.180 --> 00:28:04.180]  只要我們順從聖靈的感動,
[00:28:04.180 --> 00:28:10.180]  我們就能夠在神手中成為神跡的器皿。
[00:28:10.180 --> 00:28:11.180]  弟兄姊姊,
[00:28:11.180 --> 00:28:18.180]  今天你我不再需要像初代教會在那裡等候聖靈來了,
[00:28:18.180 --> 00:28:19.180]  但我告訴你,
[00:28:19.180 --> 00:28:22.180]  今天我們卻需要敞開我們自己,
[00:28:22.180 --> 00:28:27.180]  再次歡迎聖靈在我們中間來工作。
[00:28:27.180 --> 00:28:32.180]  無論你過去是否被聖靈充滿過,
[00:28:32.180 --> 00:28:37.180]  今天我們都需要再一次呼求聖靈來充滿我們,
[00:28:37.180 --> 00:28:43.180]  求神賜下一個渴慕、謙卑以及順從的心,
[00:28:43.180 --> 00:28:47.180]  好讓我們再一次經歷聖靈的能力。
[00:28:47.180 --> 00:28:48.180]  Amen,
[00:28:48.180 --> 00:28:49.180]  我們一起禱告。
[00:28:49.180 --> 00:28:50.180]  親愛的,
[00:28:50.180 --> 00:28:51.180]  我們再次來到你面前,
[00:28:51.180 --> 00:28:53.180]  我們謝謝你,
[00:28:53.180 --> 00:28:57.180]  因為你賜下聖靈在我們中間,
[00:28:57.180 --> 00:28:59.180]  要給我們能力,
[00:28:59.180 --> 00:29:04.180]  不但是活出主耶穌生命的能力,
[00:29:04.180 --> 00:29:07.180]  更是在每一天的生活當中,
[00:29:07.180 --> 00:29:09.180]  得勝環境,
[00:29:09.180 --> 00:29:10.180]  得勝黑暗,
[00:29:10.180 --> 00:29:12.180]  得勝罪惡的能力。
[00:29:12.180 --> 00:29:14.180]  我們感謝你,
[00:29:14.180 --> 00:29:17.180]  這個聖靈已經住在我們的裡面了,
[00:29:17.180 --> 00:29:21.180]  再次今天幫助我們敞開我們自己,
[00:29:21.180 --> 00:29:23.180]  再次歡迎你,
[00:29:23.180 --> 00:29:26.180]  歡迎聖靈來,
[00:29:26.180 --> 00:29:29.180]  能夠按照神的心意,
[00:29:29.180 --> 00:29:31.180]  運行在我們中間,
[00:29:31.180 --> 00:29:34.180]  來成就神的工作,
[00:29:34.180 --> 00:29:37.180]  賜給我們一個謙卑的靈座,
[00:29:37.180 --> 00:29:40.180]  渴慕的心,
[00:29:40.180 --> 00:29:43.180]  順從你的引導。
[00:29:43.180 --> 00:29:45.180]  今天早上我們歡迎你,
[00:29:45.180 --> 00:29:50.180]  聖靈再一次充滿教會我們,
[00:29:50.180 --> 00:29:51.180]  感謝禱告,
[00:29:51.180 --> 00:29:53.180]  奉耶穌得勝的名祈求,
[00:29:53.180 --> 00:29:55.180]  阿門
