
[00:00:00.000 --> 00:00:02.420]  今天看到大家非常的高興
[00:21:01.260 --> 00:21:02.860]  就應當捨己
[00:21:02.860 --> 00:21:08.820]  背起他的十字架來跟從我
[00:21:08.820 --> 00:21:11.740]  當我們說自己是一個基督徒的時候
[00:21:11.740 --> 00:21:14.540]  我們是不是願意放下自我
[00:21:14.540 --> 00:21:17.340]  順服主的差遣呢
[00:21:17.340 --> 00:21:18.620]  教會的存在
[00:21:18.620 --> 00:21:22.940]  爲要實踐神託付給我們的使命
[00:21:22.940 --> 00:21:25.660]  教會不是一個俱樂部
[00:21:25.660 --> 00:21:27.700]  人來到這裏不是說
[00:21:27.700 --> 00:21:32.180]  我好像外面的人抱着一種消費主義的心態
[00:21:32.180 --> 00:21:34.220]  我來這裏只是享受
[00:21:34.220 --> 00:21:35.860]  得到一種服務
[00:21:35.860 --> 00:21:36.740]  不是這樣
[00:21:36.740 --> 00:21:38.740]  教會不是這樣
[00:21:38.740 --> 00:21:42.260]  教會也不是讓一批信耶穌的人聚在一起
[00:21:42.260 --> 00:21:42.940]  然後說
[00:21:42.940 --> 00:21:43.260]  哦
[00:21:43.260 --> 00:21:44.940]  我們在這裏真好
[00:21:44.940 --> 00:21:51.540]  然後我們就自己很安殊的就在裏面凝聚起來
[00:21:51.540 --> 00:21:54.820]  教會的存在就是讓我們每一個信主的人
[00:21:54.820 --> 00:21:56.620]  我們每一週來到這裏以後
[00:21:56.620 --> 00:21:58.700]  我們受到裝備
[00:21:58.700 --> 00:22:00.700]  我們敬拜以後裝備之後
[00:22:00.700 --> 00:22:02.980]  我們就要進到人羣裏面
[00:22:02.980 --> 00:22:05.660]  我們要走出去把福音傳開
[00:22:05.660 --> 00:22:08.700]  將人領到神的面前來
[00:22:08.700 --> 00:22:09.940]  傳堂的信念
[00:22:09.940 --> 00:22:14.540]  我們是希望建立一個全民皆兵的羣體
[00:22:14.540 --> 00:22:17.340]  我們一同起來發揮恩賜
[00:22:17.340 --> 00:22:19.380]  來服侍這個社區
[00:22:19.380 --> 00:22:21.180]  祝福我們的城市
[00:22:21.180 --> 00:22:25.380]  服侍這個世界上需要福音的人
[00:22:25.380 --> 00:22:28.100]  當我們去年
[00:22:28.100 --> 00:22:31.620]  爲今年的拆傳年會禱告的時候
[00:22:31.620 --> 00:22:35.780]  神給我們的領受是我們要回到信仰的根本
[00:22:35.780 --> 00:22:37.980]  就是耶穌基督的福音
[00:22:37.980 --> 00:22:40.940]  所以我們定了用福音改變生命
[00:22:40.940 --> 00:22:44.940]  作爲今年拆傳的拆傳年會的主題
[00:22:44.940 --> 00:22:47.020]  我們每一個信耶穌的人
[00:22:47.020 --> 00:22:52.260]  我們是不是都經歷到自己的生命被福音翻轉過來呢?
[00:22:52.260 --> 00:22:56.980]  我們信主之後有沒有活出新造的人的樣式呢?
[00:22:56.980 --> 00:23:01.780]  如果我們的生命沒有首先被福音改變過來
[00:23:01.780 --> 00:23:07.700]  那麼多偉大的拆傳目標都只是一個空談
[00:23:07.700 --> 00:23:14.340]  耶穌說,父怎樣拆遣了我,我也怎樣拆遣你們
[00:23:14.340 --> 00:23:18.220]  我們被造是成爲24小時的宣教士
[00:23:18.220 --> 00:23:22.940]  去宣告、傳揚、見證耶穌基督的救贖
[00:23:22.940 --> 00:23:28.740]  信主之後,我們向了多少人傳福音呢?
[00:23:28.740 --> 00:23:34.180]  或者是,我們多久沒有向人來傳福音
[00:23:34.180 --> 00:23:36.700]  或者領人歸主呢?
[00:23:36.700 --> 00:23:42.940]  今天就讓我們一同的在神的面前來認罪悔改
[00:23:42.940 --> 00:23:47.980]  與此同時,我也希望我們一同的來在神面前立志
[00:23:47.980 --> 00:23:54.300]  我們今年的目標是爲主帶領最少一個人來歸向主
[00:23:54.300 --> 00:23:57.420]  如果我們傳堂50多個成人
[00:23:57.420 --> 00:24:00.500]  我們每個人帶領一個人來信主的話
[00:24:00.500 --> 00:24:03.580]  那整個教會就不一樣了
[00:24:03.580 --> 00:24:07.380]  我們最有效的福音就是從我們身邊開始
[00:24:07.380 --> 00:24:10.300]  一個有異步道式的方法
[00:24:10.300 --> 00:24:15.300]  去把福音傳給你身邊的人
[00:24:15.300 --> 00:24:18.940]  大概兩年前,我在香港一個聚會當中
[00:24:18.940 --> 00:24:23.300]  認識美國紐約的McPeer牧師
[00:24:23.300 --> 00:24:26.780]  他寫了一本書叫《A Disruptive Gospel》
[00:24:26.780 --> 00:24:30.340]  我把它翻譯成爲《顛覆世界的福音》
[00:24:30.340 --> 00:24:36.300]  因爲這個書裏面,他講述了基督教會和基督徒的領袖
[00:24:36.300 --> 00:24:39.140]  如何在世界不同的城市
[00:24:39.140 --> 00:24:43.420]  透過福音來轉化城市的見證
[00:24:43.420 --> 00:24:48.100]  這本書如果大家有,你想看的話,你可以問我來借
[00:24:48.100 --> 00:24:54.060]  很值得我們去讀,而且是很激勵的
[00:24:54.060 --> 00:24:59.100]  中國有句話說,千里之行始於足下
[00:24:59.100 --> 00:25:03.140]  但願我們每個人在我們的不同的崗位當中
[00:25:03.140 --> 00:25:06.700]  都能活出被福音改變的生命
[00:25:06.700 --> 00:25:09.540]  以基督的愛來祝福身邊的人
[00:25:09.540 --> 00:25:12.420]  將更多的人帶到神的面前
[00:25:12.420 --> 00:25:16.500]  讓神從我們的生命當中得到榮耀
[00:25:16.500 --> 00:25:21.020]  願我們一同來努力朝着這個方向
[00:25:21.020 --> 00:25:26.220]  把我們的生命呈現給神,讓神來使用我們
