
[00:00:00.000 --> 00:00:02.760]  今天當我們去到聖經的時候
[00:22:38.240 --> 00:22:41.240]  實際上我經常說
[00:22:41.240 --> 00:22:43.240]  如果我們銀行戶口都還沒開
[00:22:43.240 --> 00:22:46.240]  你怎麼需要放錢去銀行呢
[00:22:46.240 --> 00:22:48.240]  你開了戶口才放
[00:22:48.240 --> 00:22:49.240]  這很簡單
[00:22:49.240 --> 00:22:51.240]  我們反而更加緊張的是
[00:22:51.240 --> 00:22:54.240]  到底我們有沒有開這個戶口
[00:22:54.240 --> 00:22:55.240]  因為我們開了戶口的時間
[00:22:55.240 --> 00:22:58.240]  我們奉獻一切的神話
[00:22:58.240 --> 00:23:00.240]  都歸在我們的像上
[00:23:00.240 --> 00:23:02.240]  這是非常重要的
[00:23:02.240 --> 00:23:05.240]  然後聖經裡面說到
[00:23:05.240 --> 00:23:07.240]  凡心裡受感的
[00:23:07.240 --> 00:23:10.240]  凡甘心樂意的
[00:23:10.240 --> 00:23:12.240]  他們就是這樣捐發
[00:23:12.240 --> 00:23:13.240]  有人說
[00:23:13.240 --> 00:23:16.240]  奉獻的人有三種
[00:23:16.240 --> 00:23:19.240]  一種是火石
[00:23:19.240 --> 00:23:22.240]  第二種是海綿
[00:23:22.240 --> 00:23:24.240]  第三種是蜂巢
[00:23:24.240 --> 00:23:26.240]  火石是什麼呢
[00:23:26.240 --> 00:23:28.240]  就是一聲「Click」
[00:23:28.240 --> 00:23:30.240]  然後有些火花
[00:23:30.240 --> 00:23:33.240]  那些火花是捉不到的
[00:23:33.240 --> 00:23:35.240]  那些聲音是挺大聲的
[00:23:35.240 --> 00:23:37.240]  「Plak」一聲
[00:23:37.240 --> 00:23:38.240]  有些火花閃一閃
[00:23:38.240 --> 00:23:41.240]  我聽說有幾個教會
[00:23:41.240 --> 00:23:44.240]  他們用銀盤來收奉獻
[00:23:44.240 --> 00:23:46.240]  有一個弟兄跟我說
[00:23:46.240 --> 00:23:48.240]  他們用銀盤來收奉獻
[00:23:48.240 --> 00:23:50.240]  銀盤收奉獻的時候
[00:23:50.240 --> 00:23:52.240]  有一次有一個招待
[00:23:52.240 --> 00:23:53.240]  我在那邊講道的時候
[00:23:53.240 --> 00:23:54.240]  他跟我說
[00:23:54.240 --> 00:23:56.240]  他有一次非常尷尬
[00:23:56.240 --> 00:24:00.240]  就是有人扔了幾個
[00:24:00.240 --> 00:24:01.240]  Quartus
[00:24:01.240 --> 00:24:04.240]  就是美國那些25線那些
[00:24:04.240 --> 00:24:05.240]  扔了下去
[00:24:05.240 --> 00:24:07.240]  其中有兩個就滾了下去
[00:24:07.240 --> 00:24:10.240]  但是他就不是停在那裡
[00:24:10.240 --> 00:24:12.240]  是一直滾
[00:24:12.240 --> 00:24:14.240]  他需要追著那個
[00:24:14.240 --> 00:24:16.240]  追著那個Quartus
[00:24:16.240 --> 00:24:18.240]  結果很狼狽
[00:24:18.240 --> 00:24:19.240]  那次是唯一一次
[00:24:19.240 --> 00:24:21.240]  在他印象中
[00:24:21.240 --> 00:24:24.240]  最後他就需要在執事會提出
[00:24:24.240 --> 00:24:28.240]  以後可不可以不要用銀盤
[00:24:28.240 --> 00:24:30.240]  銀盤還有一樣東西
[00:24:30.240 --> 00:24:32.240]  就是聲音很大
[00:24:32.240 --> 00:24:34.240]  你扔Quartus下去的時候
[00:24:34.240 --> 00:24:37.240]  「Plak」「Plak」「Plak」的聲音
[00:24:37.240 --> 00:24:38.240]  聲音很大
[00:24:38.240 --> 00:24:40.240]  但是有大聲的那些
[00:24:40.240 --> 00:24:42.240]  只有很少
[00:24:42.240 --> 00:24:44.240]  OK 這個就是
[00:24:44.240 --> 00:24:46.240]  火石的奉獻
[00:24:46.240 --> 00:24:47.240]  聲音很大
[00:24:47.240 --> 00:24:49.240]  量很小
[00:24:49.240 --> 00:24:51.240]  第二種是海綿的奉獻
[00:24:51.240 --> 00:24:53.240]  什麼叫海綿的奉獻呢
[00:24:53.240 --> 00:24:54.240]  你抓多一點
[00:24:54.240 --> 00:24:56.240]  它就擠多一點出來
[00:24:56.240 --> 00:24:58.240]  你不抓它就不出來
[00:24:58.240 --> 00:25:00.240]  這個海綿的奉獻
[00:25:00.240 --> 00:25:02.240]  第三種的奉獻
[00:25:02.240 --> 00:25:03.240]  是蜂巢的奉獻
[00:25:03.240 --> 00:25:04.240]  什麼叫蜂巢呢
[00:25:04.240 --> 00:25:05.240]  不用抓的
[00:25:05.240 --> 00:25:07.240]  自動流出來
[00:25:07.240 --> 00:25:08.240]  而流出來的那些
[00:25:08.240 --> 00:25:11.240]  都是甘甜如蜜
[00:25:11.240 --> 00:25:13.240]  蜜來的
[00:25:13.240 --> 00:25:14.240]  頂智慧
[00:25:14.240 --> 00:25:16.240]  其實有些東西都提醒我們
[00:25:16.240 --> 00:25:18.240]  到底我們今天的奉獻
[00:25:18.240 --> 00:25:20.240]  是哪一種的奉獻呢
[00:25:20.240 --> 00:25:21.240]  火石呢
[00:25:21.240 --> 00:25:22.240]  海綿呢
[00:25:22.240 --> 00:25:25.240]  還是蜂巢的奉獻呢
[00:25:25.240 --> 00:25:27.240]  然後第二樣東西
[00:25:27.240 --> 00:25:29.240]  我想是值得我們去想的
[00:25:29.240 --> 00:25:31.240]  除了凡心裡受感
[00:25:31.240 --> 00:25:33.240]  凡是甘心樂意
[00:25:33.240 --> 00:25:34.240]  第二樣
[00:25:34.240 --> 00:25:37.240]  第三就是凡是合用的
[00:25:37.240 --> 00:25:41.240]  記得一件事
[00:25:41.240 --> 00:25:43.240]  聖經裡面的這些奉獻
[00:25:43.240 --> 00:25:46.240]  不是以色列人想出來的
[00:25:46.240 --> 00:25:47.240]  從頭到尾
[00:25:47.240 --> 00:25:49.240]  不是以色列人自己想出來的
[00:25:49.240 --> 00:25:52.240]  而是25到31章
[00:25:52.240 --> 00:25:57.240]  山上的洋式神一早說了
[00:25:57.240 --> 00:25:59.240]  你要為我建電
[00:25:59.240 --> 00:26:01.240]  是怎麼建的
[00:26:01.240 --> 00:26:02.240]  你要為我裝修
[00:26:02.240 --> 00:26:03.240]  怎麼裝修
[00:26:03.240 --> 00:26:05.240]  我需要的是什麼
[00:26:05.240 --> 00:26:06.240]  就是這些東西
[00:26:06.240 --> 00:26:08.240]  然後以色列人
[00:26:08.240 --> 00:26:12.240]  就他們自己聽了山上的洋式之後
[00:26:12.240 --> 00:26:15.240]  然後按著他們有的
[00:26:15.240 --> 00:26:17.240]  按著他們心裡的感動
[00:26:17.240 --> 00:26:19.240]  甘心樂意將這些東西擺上來
[00:26:19.240 --> 00:26:21.240]  親愛的頂智慧
[00:26:21.240 --> 00:26:23.240]  這個值得我們考慮
[00:26:23.240 --> 00:26:24.240]  今天我們的奉獻
[00:26:24.240 --> 00:26:26.240]  是不是都是一樣
[00:26:26.240 --> 00:26:28.240]  按著實際上
[00:26:28.240 --> 00:26:30.240]  神家的需要
[00:26:30.240 --> 00:26:32.240]  來擺上我們自己呢
[00:26:32.240 --> 00:26:34.240]  我記得我們在美國的時候
[00:26:34.240 --> 00:26:36.240]  曾經試過
[00:26:36.240 --> 00:26:38.240]  因為有人
[00:26:38.240 --> 00:26:40.240]  有一間教會送了一個duplex給我們
[00:26:40.240 --> 00:26:42.240]  一個很小的地方
[00:26:42.240 --> 00:26:44.240]  給我們做團契 主一學那些
[00:26:44.240 --> 00:26:45.240]  什麼都沒有的
[00:26:45.240 --> 00:26:46.240]  因為這樣的緣故
[00:26:46.240 --> 00:26:48.240]  剛剛開始教會
[00:26:48.240 --> 00:26:50.240]  我就跟會眾說
[00:26:50.240 --> 00:26:53.240]  這個地方將來會成為我們團契的地方
[00:26:53.240 --> 00:26:54.240]  成為我們主一學的地方
[00:26:54.240 --> 00:26:57.240]  也成為我們教會裡面一個活動的中心
[00:26:57.240 --> 00:27:00.240]  我們希望將這個地方好好地裝修一下
[00:27:00.240 --> 00:27:02.240]  所以我們需要的就是
[00:27:02.240 --> 00:27:03.240]  第一 雪櫃
[00:27:03.240 --> 00:27:04.240]  第二 風扇
[00:27:04.240 --> 00:27:05.240]  第三 就是什麼什麼
[00:27:05.240 --> 00:27:06.240]  這樣說完
[00:27:06.240 --> 00:27:07.240]  說完之後
[00:27:07.240 --> 00:27:09.240]  哇 那個星期
[00:27:09.240 --> 00:27:11.240]  瓦了我們三分一的地方
[00:27:11.240 --> 00:27:13.240]  就是會眾送來的東西
[00:27:13.240 --> 00:27:16.240]  但是那些東西呢
[00:27:16.240 --> 00:27:18.240]  風扇雖然有六七把
[00:27:18.240 --> 00:27:20.240]  但是大部分那些呢
[00:27:20.240 --> 00:27:22.240]  一開了之後呢
[00:27:22.240 --> 00:27:30.240]  是吵到我們是沒有辦法能夠聚會的
[00:27:30.240 --> 00:27:32.240]  當然 進去就有就行了
[00:27:32.240 --> 00:27:33.240]  但是不是的
[00:27:33.240 --> 00:27:36.240]  上完那些WD40之後呢
[00:27:36.240 --> 00:27:38.240]  原來整把扇子
[00:27:38.240 --> 00:27:41.240]  氣到快要著火的樣子
[00:27:41.240 --> 00:27:42.240]  哇 慘了
[00:27:42.240 --> 00:27:44.240]  接著呢 雪櫃呢
[00:27:44.240 --> 00:27:46.240]  送了四個雪櫃來
[00:27:46.240 --> 00:27:48.240]  其中兩個的雪櫃呢
[00:27:48.240 --> 00:27:49.240]  隔夜
[00:27:49.240 --> 00:27:51.240]  那個門就爆了出來
[00:27:51.240 --> 00:27:53.240]  那怎麼爆出來呢
[00:27:53.240 --> 00:27:54.240]  就是一個冰箱
[00:27:54.240 --> 00:27:55.240]  那些冰太多了
[00:27:55.240 --> 00:27:57.240]  爆了出來
[00:27:57.240 --> 00:27:59.240]  然後融化之後再搞
[00:27:59.240 --> 00:28:00.240]  原來是不行的
[00:28:00.240 --> 00:28:03.240]  那些冰仍然是爆了那個門出來的
[00:28:03.240 --> 00:28:05.240]  是不能用的
[00:28:05.240 --> 00:28:06.240]  所以那時候呢
[00:28:06.240 --> 00:28:08.240]  我學到一個很好的功課
[00:28:08.240 --> 00:28:11.240]  以後建堂不要這樣搞了
[00:28:11.240 --> 00:28:14.240]  你用得到的東西
[00:28:14.240 --> 00:28:16.240]  你才要拿來
[00:28:16.240 --> 00:28:17.240]  不能用的
[00:28:17.240 --> 00:28:18.240]  不要了
[00:28:18.240 --> 00:28:19.240]  奉獻的東西
[00:28:19.240 --> 00:28:20.240]  都是合用的
[00:28:20.240 --> 00:28:21.240]  用得著的
[00:28:21.240 --> 00:28:23.240]  如果不是呢
[00:28:23.240 --> 00:28:24.240]  你不如
[00:28:24.240 --> 00:28:25.240]  送給別人吧
[00:28:25.240 --> 00:28:26.240]  當垃圾扔掉吧
[00:28:26.240 --> 00:28:28.240]  這個很重要
[00:28:28.240 --> 00:28:29.240]  第三個方面
[00:28:29.240 --> 00:28:31.240]  所獻的東西
[00:28:31.240 --> 00:28:32.240]  都是為會幕
[00:28:32.240 --> 00:28:34.240]  神國道的拓展
[00:28:34.240 --> 00:28:35.240]  來用出來的
[00:28:35.240 --> 00:28:37.240]  我告訴大家
[00:28:37.240 --> 00:28:39.240]  這個會幕為什麼需要呢
[00:28:39.240 --> 00:28:41.240]  就是因為如果每個人的信仰
[00:28:41.240 --> 00:28:42.240]  都是自己在家的時候
[00:28:42.240 --> 00:28:44.240]  一個人很容易會孤單
[00:28:44.240 --> 00:28:45.240]  會退後
[00:28:45.240 --> 00:28:46.240]  會失落
[00:28:46.240 --> 00:28:48.240]  是不能夠成長的
[00:28:48.240 --> 00:28:50.240]  但當大家集在一起的時候
[00:28:50.240 --> 00:28:52.240]  我們就能夠一起成長
[00:28:52.240 --> 00:28:53.240]  這個非常重要
[00:28:53.240 --> 00:28:55.240]  會幕只是一個工具
[00:28:55.240 --> 00:28:57.240]  最重要是要建立會眾
[00:28:57.240 --> 00:28:59.240]  同樣我們今天建堂
[00:28:59.240 --> 00:29:00.240]  是一個工具
[00:29:00.240 --> 00:29:02.240]  但透過這個地方
[00:29:02.240 --> 00:29:04.240]  讓會眾能夠在這個地方聚集的時間
[00:29:04.240 --> 00:29:06.240]  我們就沒有後顧之憂的
[00:29:06.240 --> 00:29:08.240]  來彼此建立
[00:29:08.240 --> 00:29:09.240]  這個很重要
[00:29:09.240 --> 00:29:10.240]  第二部分
[00:29:10.240 --> 00:29:14.240]  恩賜能力時間的奉獻
[00:29:14.240 --> 00:29:16.240]  聖經裡面講到
[00:29:16.240 --> 00:29:17.240]  他們不單是獻金
[00:29:17.240 --> 00:29:19.240]  他們也獻他們的心
[00:29:19.240 --> 00:29:21.240]  凡是有智慧的
[00:29:21.240 --> 00:29:23.240]  凡是有那些手藝的
[00:29:23.240 --> 00:29:25.240]  凡是有那些能力的
[00:29:25.240 --> 00:29:26.240]  有恩賜的
[00:29:26.240 --> 00:29:29.240]  全部奉獻出來
[00:29:29.240 --> 00:29:32.240]  木工的就負責木工
[00:29:32.240 --> 00:29:34.240]  紡織的就負責紡織
[00:29:34.240 --> 00:29:35.240]  織物的就負責織物
[00:29:35.240 --> 00:29:36.240]  所有的東西
[00:29:36.240 --> 00:29:39.240]  全部都是由頂姐妹自己分擔
[00:29:39.240 --> 00:29:41.240]  親愛的頂姐妹
[00:29:41.240 --> 00:29:44.240]  今天我們在神教裡面都是一樣
[00:29:44.240 --> 00:29:45.240]  接著
[00:29:45.240 --> 00:29:47.240]  我很想和大家來看看
[00:29:47.240 --> 00:29:53.240]  35章30到33節
[00:29:53.240 --> 00:29:55.240]  我給大家知道一下
[00:29:55.240 --> 00:29:57.240]  所有有恩賜的人
[00:29:57.240 --> 00:29:59.240]  不是就自動自覺
[00:29:59.240 --> 00:30:01.240]  是合神使用的
[00:30:01.240 --> 00:30:05.240]  按照這段聖經說
[00:30:05.240 --> 00:30:09.240]  他們是被神的靈充滿的人
[00:30:09.240 --> 00:30:11.240]  神使他們有智慧
[00:30:11.240 --> 00:30:12.240]  有聰明
[00:30:12.240 --> 00:30:13.240]  有知識
[00:30:13.240 --> 00:30:16.240]  和各樣的功藝
[00:30:16.240 --> 00:30:17.240]  31節
[00:30:17.240 --> 00:30:19.240]  另一方面34節又說
[00:30:19.240 --> 00:30:21.240]  耶和幼使他心裡靈明
[00:30:21.240 --> 00:30:23.240]  能夠教導人
[00:30:23.240 --> 00:30:27.240]  另外35章35節
[00:30:27.240 --> 00:30:31.240]  又說使他們心滿有智慧
[00:30:31.240 --> 00:30:33.240]  然後36章第一節
[00:30:33.240 --> 00:30:35.240]  一切心裡有智慧的
[00:30:35.240 --> 00:30:40.240]  就是蒙耶和華賜聰明和智慧的人
[00:30:40.240 --> 00:30:43.240]  全部都在一個地方
[00:30:43.240 --> 00:30:45.240]  將他們的恩賜奉獻
[00:30:45.240 --> 00:30:47.240]  來建立其他的人
[00:30:47.240 --> 00:30:48.240]  頂姐妹
[00:30:48.240 --> 00:30:50.240]  為什麼聖經這麼多地方都講到
[00:30:50.240 --> 00:30:52.240]  要聖靈充滿
[00:30:52.240 --> 00:30:54.240]  要智慧充足呢
[00:30:54.240 --> 00:30:57.240]  因為生命才能建立生命
[00:30:57.240 --> 00:31:00.240]  沒有生命是建立不到生命
[00:31:00.240 --> 00:31:02.240]  生命的被建立
[00:31:02.240 --> 00:31:04.240]  不是因為一個人的才幹
[00:31:04.240 --> 00:31:09.240]  而是因為人看到他身上的板
[00:31:09.240 --> 00:31:11.240]  以至他們甘心樂意
[00:31:11.240 --> 00:31:13.240]  來跟著去做
[00:31:13.240 --> 00:31:16.240]  當他們獻完這件事之後
[00:31:16.240 --> 00:31:18.240]  我們看到很重要
[00:31:18.240 --> 00:31:22.240]  耶和華的榮光充滿那個地方
[00:31:22.240 --> 00:31:26.240]  然後他們看到神的同在
[00:31:26.240 --> 00:31:28.240]  親愛的頂姐妹
[00:31:28.240 --> 00:31:32.240]  我也很想讓大家知道
[00:31:32.240 --> 00:31:36.240]  耶和華的同在
[00:31:36.240 --> 00:31:40.240]  是今天教會最重要的一個因素
[00:31:40.240 --> 00:31:43.240]  教會能不能夠健康地成長呢
[00:31:43.240 --> 00:31:46.240]  我們今天教會能不能經歷神的恩典呢
[00:31:46.240 --> 00:31:48.240]  最重要的一件事
[00:31:48.240 --> 00:31:51.240]  就是到底我們的教會有沒有神的同在
[00:31:51.240 --> 00:31:56.240]  而神的同在是有條件性的
[00:31:56.240 --> 00:31:59.240]  在今年
[00:31:59.240 --> 00:32:01.240]  債權年會的時候
[00:32:01.240 --> 00:32:05.240]  我會特別重點地提出
[00:32:05.240 --> 00:32:07.240]  從聖經去看
[00:32:07.240 --> 00:32:09.240]  耶和華的同在
[00:32:09.240 --> 00:32:12.240]  那些條件是什麼呢
[00:32:12.240 --> 00:32:15.240]  到底我們怎樣可以經歷耶和華的同在呢
[00:32:15.240 --> 00:32:19.240]  我希望屆時會更加詳細
[00:32:19.240 --> 00:32:22.240]  跟大家來分析和分享
[00:32:22.240 --> 00:32:25.240]  請大家低頭,我們一起做一個禱告
[00:32:25.240 --> 00:32:28.240]  主耶穌,多謝你
[00:32:28.240 --> 00:32:30.240]  透過你的話
[00:32:30.240 --> 00:32:32.240]  繼續不斷提醒我們
[00:32:32.240 --> 00:32:35.240]  在一班
[00:32:35.240 --> 00:32:38.240]  繼續不斷活躍的以色列人身上
[00:32:38.240 --> 00:32:42.240]  我們過去也看了很多壞的版
[00:32:42.240 --> 00:32:46.240]  大主今天同樣在他們的身上
[00:32:46.240 --> 00:32:49.240]  你讓我們看到一個好的版
[00:32:49.240 --> 00:32:53.240]  這個好的版是經歷過他們的跌倒
[00:32:53.240 --> 00:32:55.240]  經歷過他們的失敗
[00:32:55.240 --> 00:32:57.240]  他們重新振作
[00:32:57.240 --> 00:32:59.240]  再一次的復興
[00:32:59.240 --> 00:33:02.240]  以至留下一個這樣的版給我們
[00:33:02.240 --> 00:33:04.240]  大主耶穌求你幫助我們
[00:33:04.240 --> 00:33:06.240]  看到他們的版的時候
[00:33:06.240 --> 00:33:08.240]  謹謹記住
[00:33:08.240 --> 00:33:11.240]  哪些東西是你要提醒我們要學
[00:33:11.240 --> 00:33:15.240]  哪些東西不一定要跟足來做
[00:33:15.240 --> 00:33:17.240]  以至我們日後發展教會的時候
[00:33:17.240 --> 00:33:19.240]  更有智慧
[00:33:19.240 --> 00:33:22.240]  來發展一個合理心意的教會
[00:33:22.240 --> 00:33:24.240]  求你和我們眾人同在
[00:33:24.240 --> 00:33:26.240]  特別在這一段時間
[00:33:26.240 --> 00:33:29.240]  讓我們的心有反省
[00:33:29.240 --> 00:33:33.240]  到底我為我的父神呈獻了什麼呢
[00:33:33.240 --> 00:33:35.240]  我獻的是什麼呢
[00:33:35.240 --> 00:33:38.240]  願望在父親節、母親節
[00:33:38.240 --> 00:33:39.240]  這一段時間
[00:33:39.240 --> 00:33:42.240]  你繼續不斷提醒我們
[00:33:42.240 --> 00:33:44.240]  奉靠耶穌基督的命求
[00:33:44.240 --> 00:33:45.240]  Amen
[00:33:45.240 --> 00:33:47.240]  谢谢观看 下集再见

