
[00:00:00.000 --> 00:00:00.760]  各位親愛的姐妹
[00:23:41.480 --> 00:23:44.560]  主耶穌好多謝祢
[00:23:44.560 --> 00:23:48.520]  祢親身經歷過我們所經歷的
[00:23:48.520 --> 00:23:51.400]  但我們很多時候都會軟弱
[00:23:51.400 --> 00:23:56.120]  當我們被這塊沙根來蒙蔽的時候
[00:23:56.120 --> 00:23:59.320]  我們可能都覺得
[00:23:59.320 --> 00:24:02.600]  根本沒有祢的存在
[00:24:02.600 --> 00:24:05.720]  但透過希伯來書
[00:24:05.720 --> 00:24:07.120]  祢告訴我們
[00:24:07.120 --> 00:24:10.840]  我們正正就是要持守著這份信心
[00:24:10.840 --> 00:24:12.120]  因為我們知道
[00:24:12.120 --> 00:24:15.400]  透過歷世歷代的先聖先賢
[00:24:15.400 --> 00:24:17.720]  我們透過主祢自己的話語
[00:24:17.720 --> 00:24:21.320]  我們知道祢一直存在
[00:24:21.320 --> 00:24:25.120]  因為祢是創始成中的主耶穌
[00:24:25.120 --> 00:24:29.960]  主祈求祢賜福給我面前這一班教友
[00:24:29.960 --> 00:24:31.840]  特別是一班青少年
[00:24:31.840 --> 00:24:34.240]  當他們要走這條生命的路的時候
[00:24:34.240 --> 00:24:36.800]  或許有很多困難起跌
[00:24:36.800 --> 00:24:40.680]  但主的重要是
[00:24:40.680 --> 00:24:43.840]  當他們能夠繼續去依靠祢
[00:24:43.840 --> 00:24:46.000]  憑著這份信
[00:24:46.000 --> 00:24:47.800]  他們會走出更加美好
[00:24:47.800 --> 00:24:48.920]  更加光輝
[00:24:48.920 --> 00:24:52.000]  更加豐盛的人生
[00:24:52.000 --> 00:24:55.840]  盼望我們都能夠懷著這份信心
[00:24:55.840 --> 00:24:59.000]  直至我們行完世上的路程
[00:24:59.000 --> 00:25:00.080]  盼望有一天
[00:25:00.080 --> 00:25:03.680]  我們都能夠在天家重聚
[00:25:03.680 --> 00:25:06.640]  一起來拍這張大合照
[00:25:06.640 --> 00:25:08.520]  讓主祢一早為我們預備的
[00:25:08.520 --> 00:25:10.640]  更美好更完全的事
[00:25:10.640 --> 00:25:12.760]  就在我們面前出現
[00:25:12.760 --> 00:25:14.800]  我們這樣的禱告祈求
[00:25:14.800 --> 00:25:16.920]  直賴這位愛我們
[00:25:16.920 --> 00:25:19.840]  願意為我們犧牲的救主
[00:25:19.840 --> 00:25:21.840]  基督耶稣的生命而求
[00:25:21.840 --> 00:25:23.840]  阿们
