
[00:00:00.000 --> 00:00:05.800]  大家剛才聽到我們這次新的年度崇拜廣道主題
[00:18:58.920 --> 00:19:03.680]  在神的裏面經歷神給他們的滿足
[00:19:03.680 --> 00:19:06.920]  你再看「憐憫人的人有福了
[00:19:06.920 --> 00:19:10.080]  因為他們別忘憐憫」
[00:19:10.080 --> 00:19:12.000]  我想大家讀一讀這節經文
[00:19:12.000 --> 00:19:14.440]  你將這句話放在心裏
[00:19:14.440 --> 00:19:17.560]  「憐憫人的人有福了
[00:19:17.560 --> 00:19:20.880]  因為他們別忘憐憫」
[00:19:20.880 --> 00:19:24.160]  「內心清潔的人有福了」
[00:19:24.160 --> 00:19:26.960]  這些人他們內心有一種純淨
[00:19:26.960 --> 00:19:28.640]  有一種單純
[00:19:28.640 --> 00:19:30.600]  甚麼是內心清潔呢?
[00:19:30.600 --> 00:19:33.400]  是他們只知道去聽從
[00:19:33.400 --> 00:19:35.960]  敬畏一位的上帝
[00:19:35.960 --> 00:19:38.160]  人生不是侍奉幾個主
[00:19:38.160 --> 00:19:39.440]  有侍奉金錢
[00:19:39.440 --> 00:19:40.600]  有侍奉財利
[00:19:40.600 --> 00:19:42.120]  有侍奉名聲
[00:19:42.120 --> 00:19:43.680]  有侍奉成就
[00:19:43.680 --> 00:19:46.280]  有侍奉感情
[00:19:46.280 --> 00:19:48.480]  他的心是一個心意
[00:19:48.480 --> 00:19:50.760]  是很想單一的敬畏
[00:19:50.760 --> 00:19:53.040]  這位天地獨一的上帝
[00:19:53.040 --> 00:19:55.880]  亦是他生命的主
[00:19:55.880 --> 00:19:58.560]  因此他內心有一種單純
[00:19:58.560 --> 00:20:00.000]  一種純潔
[00:20:00.000 --> 00:20:02.720]  是向準神的
[00:20:02.720 --> 00:20:04.600]  一位哲學家曾經說
[00:20:04.600 --> 00:20:05.880]  甚麼是純潔
[00:20:05.880 --> 00:20:07.960]  甚麼是單純呢?
[00:20:07.960 --> 00:20:08.440]  他就說
[00:20:08.440 --> 00:20:12.600]  「純潔是真正的一件事」
[00:20:12.600 --> 00:20:14.440]  是內心立定志向
[00:20:14.440 --> 00:20:18.080]  只是希望能夠集中
[00:20:18.080 --> 00:20:20.480]  專一這件事情
[00:20:20.480 --> 00:20:22.000]  對於屬神的人來說
[00:20:22.000 --> 00:20:24.560]  清心的人是在表達他的內心
[00:20:24.560 --> 00:20:28.560]  是很願意單一的敬畏上帝
[00:20:28.560 --> 00:20:30.120]  如果你記得
[00:20:30.120 --> 00:20:32.520]  在聖經希伯來書第十一章
[00:20:32.520 --> 00:20:34.800]  說到有很多有信心的人
[00:20:34.800 --> 00:20:36.000]  這些信心的偉人
[00:20:36.000 --> 00:20:37.960]  其中包括摩西
[00:20:37.960 --> 00:20:40.000]  摩西當時他面對著
[00:20:40.000 --> 00:20:43.920]  埃及法老王對他的衝擊
[00:20:43.920 --> 00:20:46.280]  不讓他們離開埃及
[00:20:46.280 --> 00:20:47.240]  但聖經就說
[00:20:47.240 --> 00:20:51.240]  摩西因著信就離開埃及
[00:20:51.240 --> 00:20:54.040]  不理王路
[00:20:54.040 --> 00:20:57.440]  不理會法老對他的憤怒
[00:20:57.440 --> 00:20:59.480]  為甚麼他會這樣做呢?
[00:20:59.480 --> 00:21:02.480]  因為他恆心忍耐
[00:21:02.480 --> 00:21:07.200]  如同看見那不能看見的主
[00:21:07.200 --> 00:21:09.520]  本來是看不見的上帝
[00:21:09.520 --> 00:21:10.760]  但在他的心靈裏
[00:21:10.760 --> 00:21:12.720]  他看見這位主
[00:21:12.720 --> 00:21:14.280]  知道祂是真實的
[00:21:14.280 --> 00:21:16.600]  因此寧願聽那位看不見上帝
[00:21:16.600 --> 00:21:18.000]  對他的指示
[00:21:18.000 --> 00:21:23.000]  不去聽很有權威的法老對他的吩咐
[00:21:23.000 --> 00:21:25.360]  這就是純真
[00:21:25.360 --> 00:21:27.040]  內心裏的那種單一
[00:21:27.040 --> 00:21:29.000]  那種對神的清心
[00:21:29.000 --> 00:21:31.600]  因此他們看見神
[00:21:31.600 --> 00:21:33.520]  亦意味著和神是生命中
[00:21:33.520 --> 00:21:36.320]  一種密切的關係
[00:21:36.320 --> 00:21:37.840]  他們能夠經歷到神
[00:21:37.840 --> 00:21:41.520]  在他們生命裏真實的同在
[00:21:41.520 --> 00:21:42.480]  聖經就說
[00:21:42.480 --> 00:21:45.680]  這些內心清潔的人有福了
[00:21:45.680 --> 00:21:49.280]  因為他們必看見神
[00:21:49.280 --> 00:21:51.120]  耶穌耶穌再說第九節
[00:21:51.120 --> 00:21:53.760]  使人和平的人有福了
[00:21:53.760 --> 00:21:55.360]  因為大家看到
[00:21:55.360 --> 00:21:59.320]  他們必稱為神的兒子
[00:21:59.320 --> 00:22:00.880]  如果你說你是教徒
[00:22:00.880 --> 00:22:02.440]  你是神的兒子
[00:22:02.440 --> 00:22:05.520]  在生活上當你活出這種真實
[00:22:05.520 --> 00:22:09.320]  使人和平的實況的時候
[00:22:09.320 --> 00:22:12.280]  你配稱為神的兒子
[00:22:12.280 --> 00:22:17.000]  這正是天國的子民生命的一種特徵
[00:22:17.000 --> 00:22:19.480]  然後剛才我們讀過的第十節
[00:22:19.480 --> 00:22:22.160]  提到為義遭仇逼迫
[00:22:22.160 --> 00:22:24.880]  這些人好像很吃虧
[00:22:24.880 --> 00:22:28.120]  但你看回十二節
[00:22:28.120 --> 00:22:29.680]  你們應該歡喜快樂
[00:22:29.680 --> 00:22:35.040]  因為你們在天上的賞賜是大的
[00:22:35.040 --> 00:22:38.480]  天上的賞賜是大的
[00:22:38.480 --> 00:22:39.840]  我曾經提及
[00:22:39.840 --> 00:22:41.960]  葛珮莉博士曾經說
[00:22:41.960 --> 00:22:45.600]  如果你有機會去天堂一分鐘
[00:22:45.600 --> 00:22:47.280]  不用長
[00:22:47.280 --> 00:22:48.800]  一分鐘
[00:22:48.800 --> 00:22:50.280]  你回到世上
[00:22:50.280 --> 00:22:54.760]  你會有完全不同的一種生活態度
[00:22:54.760 --> 00:22:58.960]  因為你知道是真的
[00:22:58.960 --> 00:23:00.040]  有本書
[00:23:00.040 --> 00:23:01.040]  英文寫著
[00:23:01.040 --> 00:23:03.240]  Heaven is for real
[00:23:03.240 --> 00:23:04.280]  是真的
[00:23:04.280 --> 00:23:06.200]  是真實的事實
[00:23:06.200 --> 00:23:08.440]  你就會從一個真實永恆的眼光
[00:23:08.440 --> 00:23:11.400]  看回今天短暫的現實
[00:23:11.400 --> 00:23:13.200]  你開始知道甚麼重要
[00:23:13.200 --> 00:23:15.560]  甚麼不重要
[00:23:15.560 --> 00:23:18.840]  你開始知道懂得分辨
[00:23:18.840 --> 00:23:20.120]  只不過太多時候
[00:23:20.120 --> 00:23:21.520]  我們在地上生活
[00:23:21.520 --> 00:23:26.160]  以為地上就是全部的真實
[00:23:26.160 --> 00:23:27.680]  以致我們不知道
[00:23:27.680 --> 00:23:33.000]  可以為自己將來長遠的永恆思想
[00:23:33.000 --> 00:23:33.600]  師兄提到
[00:23:33.600 --> 00:23:36.120]  沒錯人們為義受到迫迫
[00:23:36.120 --> 00:23:37.720]  但他們要知道
[00:23:37.720 --> 00:23:40.360]  上帝的應許是真實的
[00:23:40.360 --> 00:23:45.240]  他們天上的賞賜比其他人更大
[00:23:45.240 --> 00:23:49.760]  天上有賞賜的大小之分
[00:23:49.760 --> 00:23:51.040]  而你發覺師兄所說
[00:23:51.040 --> 00:23:52.720]  剛才的八福裡面
[00:23:52.720 --> 00:23:55.760]  每一句福裡面有一個真實的應許
[00:23:55.760 --> 00:23:57.240]  譬如說必得安慰
[00:23:57.240 --> 00:23:58.520]  必承受地土
[00:23:58.520 --> 00:23:59.400]  必蒙憐憫
[00:23:59.400 --> 00:24:00.840]  必得飽足
[00:24:00.840 --> 00:24:02.480]  不單是說將來的事
[00:24:02.480 --> 00:24:06.040]  是更加說神確實的應許
[00:24:06.040 --> 00:24:09.840]  你可以找實聖經裡面所提及的應許
[00:24:09.840 --> 00:24:13.200]  知道神一定會將這些應許
[00:24:13.200 --> 00:24:17.240]  賜給天國的子民
[00:24:17.240 --> 00:24:18.760]  這是真實的
[00:24:18.760 --> 00:24:20.720]  神的應許
[00:24:20.720 --> 00:24:22.520]  當主耶穌說了八福
[00:24:22.520 --> 00:24:25.640]  說了祂很清楚教導祂的子民
[00:24:25.640 --> 00:24:30.400]  要按這些生命的特徵來活出來
[00:24:30.400 --> 00:24:32.000]  然後接著祂立刻說
[00:24:32.000 --> 00:24:33.960]  一段大家常常讀的經文
[00:24:33.960 --> 00:24:37.000]  你再看十三字
[00:24:37.000 --> 00:24:38.680]  「你們是地上的鹽
[00:24:38.680 --> 00:24:40.280]  如果鹽失了味
[00:24:40.280 --> 00:24:42.360]  怎能使它再鹹呢
[00:24:42.360 --> 00:24:43.520]  如果毫無用處
[00:24:43.520 --> 00:24:45.440]  唯有丟在外面」
[00:24:45.440 --> 00:24:46.560]  怎樣呢?
[00:24:46.560 --> 00:24:49.280]  任人去踐踏
[00:24:49.280 --> 00:24:52.400]  是一個很嚴肅的一種描述
[00:24:52.400 --> 00:24:53.800]  當時大家都會知道
[00:24:53.800 --> 00:24:55.880]  他們用鹽的時候
[00:24:55.880 --> 00:24:57.880]  知道鹽是很有用
[00:24:57.880 --> 00:24:59.880]  因為鹽能夠防腐
[00:24:59.880 --> 00:25:01.040]  那時候沒有雪櫃
[00:25:01.040 --> 00:25:04.680]  他們用鹽來防止一些食物腐爛
[00:25:04.680 --> 00:25:10.240]  而且鹽能夠將一些食物的美味引發出來
[00:25:10.240 --> 00:25:11.040]  灑一些鹽
[00:25:11.040 --> 00:25:13.160]  很美味很多
[00:25:13.160 --> 00:25:13.880]  大家都知道
[00:25:13.880 --> 00:25:15.240]  中國人我們常常說
[00:25:15.240 --> 00:25:16.200]  灑一些鹽
[00:25:16.200 --> 00:25:18.280]  調一下味道
[00:25:18.280 --> 00:25:21.120]  將一些美味會引發出來
[00:25:21.120 --> 00:25:26.440]  或者說將一些美善能夠引導出來
[00:25:26.440 --> 00:25:30.400]  所以說門徒是地上的鹽
[00:25:30.400 --> 00:25:33.680]  生命的本質就是鹽的本質
[00:25:33.680 --> 00:25:35.680]  是能夠產生防腐
[00:25:35.680 --> 00:25:39.200]  產生引發美善的作用
[00:25:39.200 --> 00:25:42.080]  但是如果沒有了這種生命的質素
[00:25:42.080 --> 00:25:44.680]  就好像沒有了味道的鹽
[00:25:44.680 --> 00:25:46.800]  我不知道你們有沒有試過
[00:25:46.800 --> 00:25:49.400]  我想都不多在香港會發現
[00:25:49.400 --> 00:25:52.320]  但有時候遇到鹽灑了很多次
[00:25:52.320 --> 00:25:55.000]  為什麼沒有味道呢?
[00:25:55.000 --> 00:25:56.960]  可能你不會去踐踏它
[00:25:56.960 --> 00:25:59.040]  不過你一定不會用它
[00:25:59.040 --> 00:26:02.560]  沒有味道的鹽是沒有了價值的
[00:26:02.560 --> 00:26:05.440]  它生命的價值已經失去了
[00:26:05.440 --> 00:26:07.000]  聖經就直接這樣說
[00:26:07.000 --> 00:26:10.040]  只能夠給人用來踐踏
[00:26:10.040 --> 00:26:12.400]  是沒有作用的
[00:26:12.400 --> 00:26:14.000]  然後聖經主耶穌再說
[00:26:14.000 --> 00:26:17.400]  祂說你們是世上的光
[00:26:17.400 --> 00:26:18.720]  事實就是
[00:26:18.720 --> 00:26:19.680]  屬神的人
[00:26:19.680 --> 00:26:22.480]  他們的生命神已經更新了我們
[00:26:22.480 --> 00:26:24.240]  有神的靈在我們裡面
[00:26:24.240 --> 00:26:27.320]  我們可以成為世上的光
[00:26:27.320 --> 00:26:29.760]  而光不會放在斗底之下
[00:26:29.760 --> 00:26:32.840]  或者所說的糧氣底下
[00:26:32.840 --> 00:26:34.680]  用我們現在的說話來說
[00:26:34.680 --> 00:26:36.160]  你家裡有一盞燈
[00:26:36.160 --> 00:26:38.120]  晚上開著燈的時候
[00:26:38.120 --> 00:26:40.200]  那盞燈放在那個位置不太對
[00:26:40.200 --> 00:26:43.080]  應該放在床底下
[00:26:43.080 --> 00:26:44.320]  將它放在床底下
[00:26:44.320 --> 00:26:45.280]  開著燈
[00:26:45.280 --> 00:26:49.040]  你不會看到周圍的情況
[00:26:49.040 --> 00:26:51.800]  燈不是放在斗底之下
[00:26:51.800 --> 00:26:53.120]  是放在燈台上面
[00:26:53.120 --> 00:26:54.840]  可以照亮周圍的人
[00:26:54.840 --> 00:26:56.680]  聖經就說讓其他人
[00:26:56.680 --> 00:26:58.880]  看見你們的好行為
[00:26:58.880 --> 00:27:02.880]  又重讚你們在天上的苦
[00:27:02.880 --> 00:27:04.320]  或者你說
[00:27:04.320 --> 00:27:06.120]  不是挺有意思的
[00:27:06.120 --> 00:27:07.040]  太刺眼
[00:27:07.040 --> 00:27:10.520]  人家不喜歡的
[00:27:10.520 --> 00:27:11.880]  太過光
[00:27:11.880 --> 00:27:15.320]  人家說你影衰他
[00:27:15.320 --> 00:27:17.320]  有些時候因此我們都怕
[00:27:17.320 --> 00:27:23.440]  自己表現出一種不同的生活方式
[00:27:23.440 --> 00:27:24.760]  有些時候甚至會覺得
[00:27:24.760 --> 00:27:27.760]  這樣做人家可能不會取笑的
[00:27:27.760 --> 00:27:29.840]  或者你覺得自己身上
[00:27:29.840 --> 00:27:32.760]  我發的光太微弱了
[00:27:32.760 --> 00:27:34.360]  不可以拿出來
[00:27:34.360 --> 00:27:36.440]  很難看的
[00:27:36.440 --> 00:27:39.320]  但是無論很光或者很微弱
[00:27:39.320 --> 00:27:42.320]  光總是光
[00:27:42.320 --> 00:27:44.760]  你有沒有試過在房屋裡面
[00:27:44.760 --> 00:27:46.000]  你想開著燈
[00:27:46.000 --> 00:27:46.960]  晚上了
[00:27:46.960 --> 00:27:48.320]  但不知道燈在哪裡
[00:27:48.320 --> 00:27:50.120]  周圍漆黑一片
[00:27:50.120 --> 00:27:52.640]  突然間有火柴盒
[00:27:52.640 --> 00:27:54.280]  畫一條火柴
[00:27:54.280 --> 00:27:56.640]  很微弱的火柴光
[00:27:56.640 --> 00:27:59.080]  但看看燈就在那裡
[00:27:59.080 --> 00:28:01.000]  然後啪 亮了
[00:28:01.000 --> 00:28:04.080]  整間房會光明
[00:28:04.080 --> 00:28:06.080]  小小的亮光
[00:28:06.080 --> 00:28:09.400]  都能夠產生作用
[00:28:09.400 --> 00:28:10.560]  聖經就清楚說
[00:28:10.560 --> 00:28:13.880]  你們是世上的光
[00:28:13.880 --> 00:28:16.080]  不要害怕
[00:28:16.080 --> 00:28:19.280]  讓你的生命擺在台上
[00:28:19.280 --> 00:28:21.120]  不是要表現自己
[00:28:21.120 --> 00:28:24.040]  而是要活出一種好行為
[00:28:24.040 --> 00:28:27.360]  讓榮耀歸給上帝
[00:28:27.360 --> 00:28:28.840]  我最近收到一本書
[00:28:28.840 --> 00:28:31.800]  這本書是一班的焦土警察
[00:28:31.800 --> 00:28:34.240]  他們寫成的書
[00:28:34.240 --> 00:28:36.120]  他們說出他們在警界當中
[00:28:36.120 --> 00:28:39.160]  他們在職場上的見證
[00:28:39.160 --> 00:28:41.720]  我看到很多很多的故事
[00:28:41.720 --> 00:28:44.600]  這些故事說到他們在一個環境裡面
[00:28:44.600 --> 00:28:48.320]  他們放膽活出他們的光
[00:28:48.320 --> 00:28:50.000]  一個女警察
[00:28:50.000 --> 00:28:52.960]  去到一個分區警署
[00:28:52.960 --> 00:28:56.560]  看到自己一位同事和上司關係很惡劣
[00:28:56.560 --> 00:28:57.920]  這個同事很多時候
[00:28:57.920 --> 00:29:00.120]  都不肯接受上司的指示
[00:29:00.120 --> 00:29:04.400]  上司很嚴格要求他按一些程序辦事
[00:29:04.400 --> 00:29:07.240]  但他一直和上司之間的關係很惡劣
[00:29:07.240 --> 00:29:09.960]  但這位焦土就嘗試和他聊天
[00:29:09.960 --> 00:29:11.680]  開解他
[00:29:11.680 --> 00:29:12.920]  解釋給他聽的情況
[00:29:12.920 --> 00:29:14.800]  又體諒他的難處
[00:29:14.800 --> 00:29:16.720]  慢慢這位同事開始
[00:29:16.720 --> 00:29:20.080]  和上司建立好的關係
[00:29:20.080 --> 00:29:24.040]  這位新來的女警察
[00:29:24.040 --> 00:29:27.200]  在三個月之內破了十幾宗案
[00:29:27.200 --> 00:29:29.160]  整個分區都驚訝
[00:29:29.160 --> 00:29:30.960]  嘩 你這麼厲害
[00:29:30.960 --> 00:29:32.960]  她很清楚說不關我的事
[00:29:32.960 --> 00:29:36.920]  是上帝給我恩典力量可以查出案
[00:29:36.920 --> 00:29:38.800]  然後她有很好的人際關係
[00:29:38.800 --> 00:29:41.960]  在當中到處都說她是焦土
[00:29:41.960 --> 00:29:43.960]  很好
[00:29:43.960 --> 00:29:48.240]  而產生一種很重要的光的作用
[00:29:48.240 --> 00:29:50.200]  各位電影姊妹今天在這個世界上
[00:29:50.200 --> 00:29:51.560]  有很多的焦土
[00:29:51.560 --> 00:29:53.840]  在很多不同的地方
[00:29:53.840 --> 00:29:57.280]  它們是作出光的作用
[00:29:57.280 --> 00:29:58.440]  耳熾就說
[00:29:58.440 --> 00:30:03.920]  作門徒的不單止是讓自己生命領受神的福
[00:30:03.920 --> 00:30:07.480]  而是讓這種福能夠流通出去
[00:30:07.480 --> 00:30:09.840]  神的心意定義讓我們在世上
[00:30:09.840 --> 00:30:11.200]  作祂的門徒
[00:30:11.200 --> 00:30:14.840]  能夠成為這個世界的祝福
[00:30:14.840 --> 00:30:16.680]  讓光可以照耀
[00:30:16.680 --> 00:30:19.240]  讓鹽可以有味
[00:30:19.240 --> 00:30:21.880]  所以當我們看到這段經文的時候
[00:30:21.880 --> 00:30:23.960]  各位電影姊妹我再說
[00:30:23.960 --> 00:30:30.640]  神母呼召我們單單做一個口裏面凝信的信徒
[00:30:30.640 --> 00:30:34.360]  祂是呼召我們作祂的門徒
[00:30:34.360 --> 00:30:37.960]  所以你不要做無味的鹽
[00:30:37.960 --> 00:30:42.760]  你不要做放在豆底下的光
[00:30:42.760 --> 00:30:45.240]  你靠著在你裏面的聖靈
[00:30:45.240 --> 00:30:48.400]  你留意主對你的吩咐
[00:30:48.400 --> 00:30:52.480]  讓你的生命活出這些美善
[00:30:52.480 --> 00:30:54.840]  你自己真正能夠蒙恩
[00:30:54.840 --> 00:30:59.840]  也見到很多的人因為你生命而蒙恩
[00:30:59.840 --> 00:31:01.600]  所以兩條的路
[00:31:01.600 --> 00:31:04.480]  你要小心地走上去
[00:31:04.480 --> 00:31:05.920]  作信徒
[00:31:05.920 --> 00:31:09.880]  還是說作神的主耶穌的門徒
[00:31:09.880 --> 00:31:10.920]  我們一起祈禱
[00:31:16.240 --> 00:31:19.320]  小姐安靜的時間大家為自己禱告
[00:31:45.240 --> 00:31:47.240]  (音樂)
[00:32:16.240 --> 00:32:19.000]  親愛的主我們感謝祢
[00:32:19.000 --> 00:32:20.480]  因為祢拯救我們
[00:32:20.480 --> 00:32:23.160]  祢此刻聖靈來到更新
[00:32:23.160 --> 00:32:26.040]  重生了我們的生命
[00:32:26.040 --> 00:32:28.760]  祢讓聖靈長久與我們同在
[00:32:28.760 --> 00:32:30.680]  以致我們可以有力量
[00:32:30.680 --> 00:32:33.320]  能夠可以勝過罪惡
[00:32:33.320 --> 00:32:36.240]  行在光明的路上
[00:32:36.240 --> 00:32:39.440]  主我們知道罪惡帶來死亡
[00:32:39.440 --> 00:32:41.880]  光明帶來生命
[00:32:41.880 --> 00:32:43.440]  主啊 懇求祢幫助我們
[00:32:43.440 --> 00:32:45.080]  領受了祢的救恩之餘
[00:32:45.080 --> 00:32:49.360]  我們不會因此怠慢
[00:32:49.360 --> 00:32:52.120]  真的知道祢在世上
[00:32:52.120 --> 00:32:55.480]  按照祢的吩咐行出來
[00:32:55.480 --> 00:32:56.600]  讓我們靠著祢
[00:32:56.600 --> 00:32:59.920]  能夠活出門徒生命的特徵
[00:32:59.920 --> 00:33:04.680]  能夠真正領受祢給我們的福氣
[00:33:04.680 --> 00:33:07.080]  主啊 求祢使用我們
[00:33:07.080 --> 00:33:08.200]  激勵我們
[00:33:08.200 --> 00:33:09.880]  在不同的崗位當中
[00:33:09.880 --> 00:33:13.000]  我們真的能夠像燈台上的燈
[00:33:13.000 --> 00:33:14.640]  能夠活出好的行為
[00:33:14.640 --> 00:33:16.720]  永要祢的成名
[00:33:16.720 --> 00:33:21.360]  主這個世界有太多的壞榜樣
[00:33:21.360 --> 00:33:23.600]  主啊 求祢憐憫我們
[00:33:23.600 --> 00:33:26.000]  讓我們既然蒙受祢的救恩
[00:33:26.000 --> 00:33:28.680]  能夠可以活出一個好的榜樣
[00:33:28.680 --> 00:33:31.040]  能夠將祢自己的美善
[00:33:31.040 --> 00:33:33.480]  能夠見證出去
[00:33:33.480 --> 00:33:36.560]  主啊 求祢這樣用祢的指紋
[00:33:36.560 --> 00:33:40.840]  垂聽我們剛才自己的禱告
[00:33:40.840 --> 00:33:43.040]  帶領我們在新一年
[00:33:43.040 --> 00:33:46.680]  能夠真正成為祢的門徒
[00:33:46.680 --> 00:33:48.160]  我們仰望祈禱
[00:33:48.160 --> 00:33:50.080]  奉耶穌成名求
[00:33:50.080 --> 00:33:50.960]  阿門
