
[00:00:00.000 --> 00:00:03.980]  今天要講到的題目是基督將臨
[00:16:51.840 --> 00:16:56.400]  為了確保這個所謂猶太人的王
[00:16:56.400 --> 00:16:58.840]  不可以成為他的威脅
[00:16:58.840 --> 00:17:01.440]  他是將零至兩歲
[00:17:01.440 --> 00:17:05.560]  所有猶太人的男孩
[00:17:05.560 --> 00:17:06.280]  全部殺掉
[00:17:06.280 --> 00:17:08.840]  你想想那時候的社會
[00:17:08.840 --> 00:17:10.840]  是受到多大的震動
[00:17:10.840 --> 00:17:12.840]  先幻想一下
[00:17:12.840 --> 00:17:16.120]  另一個我很不明白的就是耶路撒冷人
[00:17:16.120 --> 00:17:18.840]  耶路撒冷人說他也感到不安
[00:17:18.840 --> 00:17:22.600]  我與弟兄姊妹去談這段經文的時候
[00:17:22.600 --> 00:17:23.840]  有個弟兄姊妹說
[00:17:23.840 --> 00:17:27.720]  他可能不相信那些博學之士所說的話
[00:17:27.720 --> 00:17:30.040]  他可能不相信基督降生
[00:17:30.040 --> 00:17:31.760]  所以他們有這樣的反應
[00:17:31.760 --> 00:17:33.040]  很坦白說
[00:17:33.040 --> 00:17:34.840]  如果別人說了一些你不相信的話
[00:17:34.840 --> 00:17:36.840]  你是不會有反應的
[00:17:36.840 --> 00:17:38.040]  明白我的意思嗎?
[00:17:38.040 --> 00:17:40.640]  其實那些人有這樣的不安的反應
[00:17:40.640 --> 00:17:44.040]  就是他相信所應許的基督將要來臨
[00:17:44.040 --> 00:17:46.200]  所應許的尼賽亞
[00:17:46.200 --> 00:17:49.480]  才說了幾百年的尼賽亞將要來臨
[00:17:49.480 --> 00:17:50.400]  他是相信
[00:17:50.400 --> 00:17:52.800]  他也知道這件事是會成真
[00:17:52.800 --> 00:17:55.800]  旁邊你看見那幅壁畫嗎?
[00:17:55.800 --> 00:17:57.800]  壁畫有光的一面,有暗的一面
[00:17:57.800 --> 00:18:00.280]  暗的一面你看見幾個很整齊
[00:18:00.280 --> 00:18:02.400]  穿得很漂亮的是羅馬的兵
[00:18:02.400 --> 00:18:04.120]  羅馬的守衛
[00:18:04.120 --> 00:18:08.200]  而這邊奴役被奴役的那群人是甚麼呢?
[00:18:08.200 --> 00:18:10.240]  猶太人
[00:18:10.240 --> 00:18:12.240]  那時候的低端人口
[00:18:12.240 --> 00:18:13.400]  各樣的
[00:18:13.400 --> 00:18:14.760]  我問你
[00:18:14.760 --> 00:18:17.240]  如果你是被壓制的一群
[00:18:17.240 --> 00:18:22.200]  今天救世主為你而降生
[00:18:22.200 --> 00:18:25.760]  你覺得你應該感到不安
[00:18:25.760 --> 00:18:27.760]  還是感到興奮呢?
[00:18:27.760 --> 00:18:31.320]  你明白嗎?
[00:18:31.320 --> 00:18:32.760]  當我看這段經文的時候
[00:18:32.760 --> 00:18:34.680]  我看到這裡我就真的不明白了
[00:18:34.680 --> 00:18:35.240]  咦?
[00:18:35.240 --> 00:18:37.520]  為甚麼他們不是很雀躍呢?
[00:18:37.520 --> 00:18:41.000]  為甚麼他們是感到不安呢?
[00:18:41.000 --> 00:18:45.880]  在他們這樣的關係裡面
[00:18:45.880 --> 00:18:49.200]  其實就是特權階級和低端人口的對決
[00:18:49.200 --> 00:18:52.400]  特權階級當然是在說羅馬公民
[00:18:52.400 --> 00:18:55.280]  羅馬公民有一些歷史學家研究
[00:18:55.280 --> 00:18:58.880]  羅馬帝國為甚麼最後會沒落呢?
[00:18:58.880 --> 00:19:01.720]  就是說當他們國泰民安的時候
[00:19:01.720 --> 00:19:04.480]  其實他們是很重慾的
[00:19:04.480 --> 00:19:06.440]  有一句諺語這麼說
[00:19:06.440 --> 00:19:08.400]  騎馬打獵沖涼
[00:19:08.400 --> 00:19:09.920]  就是他們生命的全部
[00:19:09.920 --> 00:19:13.120]  曾經有看過日本有一部電影
[00:19:13.120 --> 00:19:14.040]  叫做《羅馬浴場》
[00:19:14.040 --> 00:19:14.880]  有沒有看過?
[00:19:14.880 --> 00:19:16.040]  其實
[00:19:16.040 --> 00:19:17.320]  真的他在說的是
[00:19:17.320 --> 00:19:18.280]  原來那時候
[00:19:18.280 --> 00:19:20.880]  一世紀年代的羅馬浴場
[00:19:20.880 --> 00:19:22.360]  如果你去過耶路撒冷
[00:19:22.360 --> 00:19:23.240]  你去過那些
[00:19:23.240 --> 00:19:24.760]  你會看到他們很厲害的
[00:19:24.760 --> 00:19:25.960]  用不同的方法
[00:19:25.960 --> 00:19:28.080]  是令到有熱水
[00:19:28.080 --> 00:19:29.720]  可以有蒸氣用
[00:19:29.720 --> 00:19:31.120]  是不是?
[00:19:31.120 --> 00:19:33.120]  是很厲害的建築
[00:19:33.120 --> 00:19:34.720]  很多的響樂
[00:19:34.720 --> 00:19:36.480]  很多的鬥獸場
[00:19:36.480 --> 00:19:39.840]  有一件事說出來讓你們羨慕一下
[00:19:39.840 --> 00:19:41.160]  原來在古時
[00:19:41.160 --> 00:19:43.840]  羅馬帝國都有法定假期
[00:19:43.840 --> 00:19:46.560]  去到羅馬帝國的末期
[00:19:46.560 --> 00:19:48.320]  可能不是耶穌的時代
[00:19:48.320 --> 00:19:51.440]  可能之後再過一百年左右
[00:19:51.440 --> 00:19:54.080]  你猜一年他們有多少功架呢?
[00:19:54.080 --> 00:19:59.640]  一百
[00:19:59.640 --> 00:20:00.800]  七十
[00:20:01.400 --> 00:20:02.000]  五天
[00:20:02.000 --> 00:20:04.560]  羨慕嗎?
[00:20:04.560 --> 00:20:06.520]  告訴你什麼呢?
[00:20:06.520 --> 00:20:08.600]  其實原來他們一年裡面
[00:20:08.600 --> 00:20:10.440]  有半年沒有工作
[00:20:10.440 --> 00:20:12.320]  就是看一下鬥獸
[00:20:12.320 --> 00:20:14.760]  看一下奴隸打
[00:20:14.760 --> 00:20:16.200]  看一下話劇
[00:20:16.200 --> 00:20:17.560]  洗洗澡
[00:20:17.560 --> 00:20:18.880]  你明不明白
[00:20:18.880 --> 00:20:21.200]  當一個國家裡面有一群人
[00:20:21.200 --> 00:20:23.040]  在過著這樣的生活的時候
[00:20:23.040 --> 00:20:24.120]  反映著什麼呢?
[00:20:24.120 --> 00:20:28.120]  其實是另外有一群所謂的低端人口
[00:20:28.120 --> 00:20:29.200]  就是猶太人
[00:20:29.600 --> 00:20:31.240]  他們做了很多苦工
[00:20:31.240 --> 00:20:32.480]  在交重稅
[00:20:32.480 --> 00:20:33.440]  被奴役
[00:20:33.440 --> 00:20:37.120]  不停地為這個國家去建設
[00:20:37.120 --> 00:20:39.320]  但是他們自己是不能享受的
[00:20:39.320 --> 00:20:44.080]  我不知道你會不會有一點點心同感受
[00:20:44.080 --> 00:20:47.000]  又或者其實我想不單只是香港
[00:20:47.000 --> 00:20:48.840]  可能在全世界很多地方
[00:20:48.840 --> 00:20:50.160]  都是有這個現實
[00:20:50.160 --> 00:20:52.120]  但問題就是
[00:20:52.120 --> 00:20:56.160]  為什麼這群人面對這樣的情況
[00:20:56.160 --> 00:20:58.960]  基督尼不開心之餘
[00:20:58.960 --> 00:21:00.680]  反而感到不安呢?
[00:21:00.680 --> 00:21:04.320]  當我去看《釋經書》的時候
[00:21:04.320 --> 00:21:06.240]  大致上可以找到兩個答案
[00:21:06.240 --> 00:21:07.680]  第一個答案就說
[00:21:07.680 --> 00:21:10.360]  耶路撒冷全城的人指什麼呢?
[00:21:10.360 --> 00:21:12.000]  不是指全城的人
[00:21:12.000 --> 00:21:15.120]  是指耶路撒冷那群親政府的人士
[00:21:15.120 --> 00:21:18.280]  如果當希律失勢的時候
[00:21:18.280 --> 00:21:21.080]  他之前鋪好的那些人脈關係
[00:21:21.080 --> 00:21:22.680]  就沒有了
[00:21:22.680 --> 00:21:25.680]  我就不可以再混到很多油水
[00:21:25.680 --> 00:21:27.360]  我看完這個解釋
[00:21:27.360 --> 00:21:28.560]  其實我不是很服的
[00:21:28.560 --> 00:21:30.040]  因為他講得很清楚
[00:21:30.040 --> 00:21:31.680]  《聖經》說的是全城的人
[00:21:31.680 --> 00:21:33.760]  不是耶路撒冷的高官
[00:21:33.760 --> 00:21:36.120]  如果是耶路撒冷的高官我容易明白
[00:21:36.120 --> 00:21:37.720]  是耶路撒冷全城的人
[00:21:37.720 --> 00:21:39.680]  接著我又再看
[00:21:39.680 --> 00:21:41.680]  有另一個解釋是什麼呢?
[00:21:41.680 --> 00:21:44.760]  他說全城的人為什麼感到不安
[00:21:44.760 --> 00:21:48.920]  因為他們害怕希律施行更大的災害
[00:21:48.920 --> 00:21:52.800]  剛才我們知道希律是為了自己的王位
[00:21:52.800 --> 00:21:53.920]  殺老婆殺兒子
[00:21:53.920 --> 00:21:55.360]  是一點都不手軟的
[00:21:55.360 --> 00:21:58.760]  如果當他王位不保的時候他會做什麼呢?
[00:21:58.760 --> 00:22:00.640]  更大的殘害
[00:22:00.640 --> 00:22:02.520]  其實剛才讀過這段經文
[00:22:02.520 --> 00:22:05.000]  結果所有零至兩歲的人
[00:22:05.000 --> 00:22:06.000]  男孩
[00:22:06.000 --> 00:22:06.760]  全部死了
[00:22:06.760 --> 00:22:07.960]  除了耶穌
[00:22:07.960 --> 00:22:11.880]  一直去讀很多的《釋經》書
[00:22:11.880 --> 00:22:14.600]  有機會看到嘉爾文的《釋經》集
[00:22:14.600 --> 00:22:16.240]  有一段這樣的說話
[00:22:16.240 --> 00:22:17.680]  我覺得他講得很好
[00:22:17.680 --> 00:22:18.920]  他在講什麼呢?
[00:22:18.920 --> 00:22:23.000]  他說為什麼這群人會覺得不安呢?
[00:22:23.320 --> 00:22:26.000]  他說當人習慣了痛苦
[00:22:26.000 --> 00:22:27.520]  長期的忍耐
[00:22:27.520 --> 00:22:29.200]  使人麻木如箭
[00:22:29.200 --> 00:22:33.480]  意思是我們就像你的腳的死皮
[00:22:33.480 --> 00:22:34.720]  是怎樣的?
[00:22:34.720 --> 00:22:35.760]  變硬了
[00:22:35.760 --> 00:22:37.120]  沒有了彈力
[00:22:37.120 --> 00:22:38.800]  沒有了生命力
[00:22:38.800 --> 00:22:42.840]  恐怕任何的變化會引發更大的災難
[00:22:42.840 --> 00:22:45.760]  他們已經徹底被磨蝕
[00:22:45.760 --> 00:22:50.480]  被經年月的戰爭摧殘蹂躪
[00:22:50.480 --> 00:22:52.720]  可憐和殘酷的奴役
[00:22:52.720 --> 00:22:55.680]  不僅變成可以容忍
[00:22:55.680 --> 00:22:59.240]  甚至是明智可取的選擇
[00:22:59.240 --> 00:23:05.880]  當那個所謂的殘酷的對待
[00:23:05.880 --> 00:23:07.720]  可以帶來所謂的和平
[00:23:07.720 --> 00:23:09.800]  你明白他講的意思嗎?
[00:23:09.800 --> 00:23:12.120]  那群人其實知道他很慘
[00:23:12.120 --> 00:23:13.840]  不過我們也習慣了
[00:23:13.840 --> 00:23:16.560]  做奴隸已經習慣了
[00:23:16.560 --> 00:23:18.040]  你不要搞我
[00:23:18.040 --> 00:23:19.360]  你不要改變
[00:23:19.360 --> 00:23:24.360]  你任何的改變可能會帶來更大的災難
[00:23:24.360 --> 00:23:28.520]  他說他們被現實麻木化和愚昧化
[00:23:28.520 --> 00:23:29.520]  我很喜歡這個詞
[00:23:29.520 --> 00:23:30.760]  Stupefy
[00:23:30.760 --> 00:23:35.280]  聖經所應許的救贖和救恩
[00:23:35.280 --> 00:23:37.280]  在他們的鼻孔開始發臭
[00:23:37.280 --> 00:23:39.280]  即是聽到不想再聽
[00:23:39.280 --> 00:23:42.120]  他們被長期持續的痛苦
[00:23:42.120 --> 00:23:43.360]  完全的打碎
[00:23:43.360 --> 00:23:47.200]  不再希望和渴望上帝應許給他們的恩典
[00:23:49.560 --> 00:23:50.760]  我很想問
[00:23:50.760 --> 00:23:55.920]  當今天我們說迎接基督再來的時候
[00:23:55.920 --> 00:23:58.800]  我們有沒有這個同樣的反應?
[00:23:58.800 --> 00:24:04.120]  你當耶穌是誰?
[00:24:04.120 --> 00:24:08.520]  有很多人其實當耶穌是聖誕老人
[00:24:08.520 --> 00:24:09.600]  什麼意思呢?
[00:24:09.600 --> 00:24:12.040]  沒有工作騎個靚肚有工作
[00:24:12.040 --> 00:24:14.680]  排不到馬,iPhone騎個靚肚
[00:24:14.680 --> 00:24:16.680]  然後原來上網有得賣了
[00:24:16.680 --> 00:24:18.800]  騎個靚肚
[00:24:18.800 --> 00:24:21.600]  然後破壞了關係可以復合
[00:24:21.600 --> 00:24:25.880]  其實我們有時候期望在信仰裡面
[00:24:25.880 --> 00:24:28.520]  只是得到一些小恩小惠
[00:24:28.520 --> 00:24:30.320]  耶穌你餵飽我這一餐
[00:24:30.320 --> 00:24:31.760]  我已經多謝你了
[00:24:31.760 --> 00:24:33.760]  他只是一個聖誕老人
[00:24:33.760 --> 00:24:36.000]  還是你當他是阿拉丁呢?
[00:24:36.000 --> 00:24:38.400]  阿拉丁和聖誕老人有什麼不同呢?
[00:24:38.400 --> 00:24:41.160]  聖誕老人大體上可以送一份禮物給你
[00:24:41.160 --> 00:24:44.960]  阿拉丁可以完成你任何一個願望
[00:24:46.520 --> 00:24:49.400]  但分別是阿拉丁是你拆了它才出來的
[00:24:49.400 --> 00:24:52.320]  完全under control
[00:24:52.320 --> 00:24:58.160]  我決定你用你無限的能力幫我去做些什麼
[00:24:58.160 --> 00:25:03.160]  有時候我們的信仰當耶穌是聖誕老人
[00:25:03.160 --> 00:25:05.920]  還是阿拉丁神燈裡面的燈神
[00:25:05.920 --> 00:25:09.240]  剛才讀的經文雖然很短
[00:25:09.240 --> 00:25:11.680]  他介紹了耶穌有四個身份
[00:25:11.680 --> 00:25:14.760]  第一個身份,第二節他說他是王
[00:25:14.760 --> 00:25:16.400]  王代表什麼呢?
[00:25:16.720 --> 00:25:18.720]  王擁有一切
[00:25:18.720 --> 00:25:23.520]  第二,他說他是基督彌賽亞
[00:25:23.520 --> 00:25:26.520]  意思是耶穌要來拯救你
[00:25:26.520 --> 00:25:29.520]  他不是來幫你買iphone
[00:25:29.520 --> 00:25:30.800]  幫你找份工作
[00:25:30.800 --> 00:25:34.120]  第三,他說他是一個統治者
[00:25:34.120 --> 00:25:39.800]  這個對於很多人信耶穌是最難接受的
[00:25:39.800 --> 00:25:44.480]  我信耶穌,我只是想耶穌來幫我去做一些事
[00:25:44.480 --> 00:25:47.240]  我沒有想過他來統治我
[00:25:47.240 --> 00:25:49.880]  來搞我生命的節奏
[00:25:49.880 --> 00:25:51.560]  我很喜歡自我中心
[00:25:51.560 --> 00:25:54.560]  他說不可以,他要來扭轉我的生命
[00:25:54.560 --> 00:25:57.840]  第四,他說耶穌是牧人
[00:25:57.840 --> 00:25:59.440]  他來要餵養我們
[00:25:59.440 --> 00:26:06.760]  可能你也會聽我講過這個term
[00:26:06.760 --> 00:26:07.920]  CEO基督徒
[00:26:07.920 --> 00:26:09.160]  我也解釋給你聽
[00:26:09.160 --> 00:26:12.120]  CEO不是首席執行官
[00:26:12.120 --> 00:26:14.120]  而是Christmas and Only Christian
[00:26:14.120 --> 00:26:17.520]  有些基督徒只是在這兩個大節才回來
[00:26:17.520 --> 00:26:19.000]  來取得氣氛
[00:26:19.000 --> 00:26:21.280]  教會補佳音,我也想去
[00:26:21.280 --> 00:26:23.280]  因為很溫暖
[00:26:23.280 --> 00:26:26.280]  聖誕節很開心,一起開心一下
[00:26:26.280 --> 00:26:28.280]  有很多人是這樣的
[00:26:28.280 --> 00:26:31.280]  他回來只是想耶穌幫他去做一些事
[00:26:31.280 --> 00:26:35.880]  但聖經挑戰我們做門徒的時候就很不同
[00:26:35.880 --> 00:26:37.480]  當一個真正的門徒
[00:26:37.480 --> 00:26:40.080]  他認定基督他應該有的身份
[00:26:40.080 --> 00:26:45.080]  他是王,他是救主,他也是統治我生命的
[00:26:45.080 --> 00:26:47.080]  也是我的牧人
[00:26:47.080 --> 00:26:50.080]  在聖誕節很值得我們想一下
[00:26:50.080 --> 00:26:54.080]  其實我們面對耶穌回來,我們會不會感到不安呢?
[00:26:54.080 --> 00:26:58.080]  耶穌會再回來的,你知不知道?
[00:26:58.080 --> 00:27:01.080]  如果今天有人告訴你,耶穌再回來
[00:27:01.080 --> 00:27:03.080]  你有什麼心態呢?
[00:27:03.080 --> 00:27:09.080]  你是興奮還是大件事呢?
[00:27:09.080 --> 00:27:11.080]  這麼快?
[00:27:11.080 --> 00:27:13.080]  我沒想過你會這麼快回來,你再給我三年
[00:27:13.080 --> 00:27:15.080]  我有很多事情想做還沒做
[00:27:15.080 --> 00:27:18.080]  值得我們想一下
[00:27:18.080 --> 00:27:21.080]  第二個我覺得很有趣的對比就是
[00:27:21.080 --> 00:27:23.080]  博學之士和祭司長和文士
[00:27:23.080 --> 00:27:26.080]  這兩班人其實都是宗教領袖
[00:27:26.080 --> 00:27:31.080]  但在經文裡面說他們是有極端不同的反應
[00:27:31.080 --> 00:27:36.080]  博學之士,東方尼的那幾個博學之士
[00:27:36.080 --> 00:27:38.080]  是很踴躍的
[00:27:38.080 --> 00:27:41.080]  四處走,走到很遠去找耶穌
[00:27:41.080 --> 00:27:43.080]  找不到,還要四處問人
[00:27:43.080 --> 00:27:45.080]  問不到,其實他也不知道去哪裡
[00:27:45.080 --> 00:27:46.080]  只知道大概在百里行
[00:27:46.080 --> 00:27:48.080]  看到一顆星,跟著去的時候
[00:27:48.080 --> 00:27:51.080]  聖經說他看到一顆星,非常喜樂
[00:27:51.080 --> 00:27:54.080]  很開心,找到耶穌很開心
[00:27:54.080 --> 00:27:57.080]  是唯一開心的一個群體
[00:27:57.080 --> 00:28:02.080]  相對祭司長和文士是異常的冷靜
[00:28:02.080 --> 00:28:06.080]  我們先看博學之士,是唯一喜樂的群體
[00:28:06.080 --> 00:28:08.080]  若果我們看一些聖經書
[00:28:08.080 --> 00:28:10.080]  對他們的研究或者猜測
[00:28:10.080 --> 00:28:13.080]  到底這些所謂的東方博士是什麼呢?
[00:28:13.080 --> 00:28:15.080]  其實不是PhD
[00:28:15.080 --> 00:28:18.080]  他們只是一群會觀星的人
[00:28:18.080 --> 00:28:21.080]  他們是一群觀星,天文學家
[00:28:21.080 --> 00:28:24.080]  有很多的聖經書都估計
[00:28:24.080 --> 00:28:27.080]  他們是來自巴比倫,波斯
[00:28:27.080 --> 00:28:30.080]  在巴比倫,波斯是不是信耶和華的?
[00:28:30.080 --> 00:28:32.080]  信什麼知不知道?
[00:28:32.080 --> 00:28:34.080]  很有可能,不確定
[00:28:34.080 --> 00:28:36.080]  很有可能他們是信拜火教的
[00:28:36.080 --> 00:28:38.080]  他們是透過觀星
[00:28:38.080 --> 00:28:41.080]  其實在他們的民族裡
[00:28:41.080 --> 00:28:43.080]  這些都是宗教人士
[00:28:43.080 --> 00:28:46.080]  等於基督教的牧師,傳道人一樣
[00:28:46.080 --> 00:28:49.080]  他們來自東方,巴比倫,馬代,波斯
[00:28:49.080 --> 00:28:54.080]  不停地我們都聽到有三博士
[00:28:54.080 --> 00:28:56.080]  我今天就要告訴你
[00:28:56.080 --> 00:28:59.080]  據我的估計,應該不是三個
[00:28:59.080 --> 00:29:02.080]  你想想知不知道為什麼一直說是三個?
[00:29:02.080 --> 00:29:04.080]  聖經沒有說
[00:29:04.080 --> 00:29:08.080]  你想想,畫劇就是一人拿著寶箱走過來
[00:29:08.080 --> 00:29:10.080]  耶穌,我捉你
[00:29:10.080 --> 00:29:12.080]  揭開就送給他
[00:29:12.080 --> 00:29:15.080]  若果不止有黃金,乳香,活藥,還有布匹
[00:29:15.080 --> 00:29:17.080]  那可能是四博士
[00:29:17.080 --> 00:29:20.080]  我們用常理想想
[00:29:20.080 --> 00:29:23.080]  他在東方,馬代,波斯來這裡
[00:29:23.080 --> 00:29:26.080]  可能是1500至2000公里
[00:29:26.080 --> 00:29:28.080]  走幾個月
[00:29:28.080 --> 00:29:31.080]  他靠什麼指引他走哪個方向?
[00:29:31.080 --> 00:29:32.080]  一顆星
[00:29:32.080 --> 00:29:35.080]  即是告訴你他什麼時候走
[00:29:35.080 --> 00:29:39.080]  晚上,起碼天黑,入黑,沒有太陽的時候才走
[00:29:39.080 --> 00:29:41.080]  你有沒有想過三個男人
[00:29:41.080 --> 00:29:44.080]  拿著三個寶箱
[00:29:44.080 --> 00:29:47.080]  黃金,乳香,活藥
[00:29:47.080 --> 00:29:52.080]  在一個曠野裡,晚上只有三個人走?
[00:29:52.080 --> 00:29:55.080]  行偽行者那些都不會三個人走
[00:29:55.080 --> 00:29:57.080]  即是晚上整個山沒有人
[00:29:57.080 --> 00:29:59.080]  你都會找一些同伴,你明白嗎?
[00:29:59.080 --> 00:30:01.080]  還有當他有黃金,乳香,活藥
[00:30:01.080 --> 00:30:04.080]  其實是在說他們的身份是怎樣的?
[00:30:04.080 --> 00:30:06.080]  很尊貴的
[00:30:06.080 --> 00:30:09.080]  當你這麼有錢,你怎樣都要有些隨從
[00:30:09.080 --> 00:30:12.080]  所以其實聖經是沒有說多少個
[00:30:12.080 --> 00:30:14.080]  但一個比較合理的估計
[00:30:14.080 --> 00:30:15.080]  應該是一團人
[00:30:15.080 --> 00:30:18.080]  一個旅行團,可能十多二十個
[00:30:18.080 --> 00:30:21.080]  有些隨從,幫忙拿東西
[00:30:21.080 --> 00:30:24.080]  有幾個大佬博學之士
[00:30:24.080 --> 00:30:26.080]  有些做護衛
[00:30:26.080 --> 00:30:30.080]  大概他們用這個方法走了幾個月的路程
[00:30:30.080 --> 00:30:32.080]  來找耶穌
[00:30:32.080 --> 00:30:37.080]  第二批是一群沒有反應的祭司長和文士
[00:30:37.080 --> 00:30:40.080]  這群人充耳不聞,無動於衷
[00:30:40.080 --> 00:30:45.080]  聖經說耶路撒冷全城的人都感到不安
[00:30:45.080 --> 00:30:48.080]  讓我去猜
[00:30:48.080 --> 00:30:51.080]  其實祭司長和文士都有聽過
[00:30:51.080 --> 00:30:54.080]  那幾個博士來找耶穌
[00:30:54.080 --> 00:30:56.080]  他應該知道
[00:30:56.080 --> 00:30:58.080]  希律也問過他
[00:30:58.080 --> 00:31:00.080]  第二件事
[00:31:00.080 --> 00:31:02.080]  他唯一在經文的參與
[00:31:02.080 --> 00:31:04.080]  就是說了第五第六節
[00:31:04.080 --> 00:31:07.080]  就是說舊約,說尼塞亞應該是哪裡來
[00:31:07.080 --> 00:31:09.080]  反映了什麼?
[00:31:09.080 --> 00:31:12.080]  反映了其實這群文士
[00:31:12.080 --> 00:31:15.080]  是知道耶穌基督應該是哪裡出生
[00:31:15.080 --> 00:31:17.080]  明白嗎?
[00:31:17.080 --> 00:31:19.080]  我們先組織這些資訊
[00:31:19.080 --> 00:31:21.080]  接著我告訴你
[00:31:21.080 --> 00:31:24.080]  我有三個想不通的問題
[00:31:24.080 --> 00:31:26.080]  第一個問題
[00:31:26.080 --> 00:31:29.080]  為什麼祭司長和文士不找基督?
[00:31:29.080 --> 00:31:32.080]  你看地圖,是Google Map
[00:31:32.080 --> 00:31:37.080]  我相信2000年的耶路撒冷和伯利恆都是這個位置
[00:31:37.080 --> 00:31:43.080]  由耶路撒冷向南去到伯利恆大概8.3公里
[00:31:43.080 --> 00:31:48.080]  我明天早上和太太去跑馬拉松10公里
[00:31:48.080 --> 00:31:53.080]  我預計,希望一個小時或70分鐘內跑完
[00:31:53.080 --> 00:31:55.080]  其實很近
[00:31:55.080 --> 00:32:00.080]  你來回,你吃完早餐回去才吃午餐
[00:32:00.080 --> 00:32:01.080]  你明白嗎?
[00:32:01.080 --> 00:32:03.080]  如果那時候的人體能這麼好
[00:32:03.080 --> 00:32:06.080]  為什麼祭司長和文士不找耶穌?
[00:32:06.080 --> 00:32:08.080]  他知道的
[00:32:08.080 --> 00:32:11.080]  他會告訴別人的
[00:32:11.080 --> 00:32:14.080]  如果你說應該最踴躍找耶穌那一批
[00:32:14.080 --> 00:32:16.080]  你說不是耶路撒冷的人
[00:32:16.080 --> 00:32:18.080]  應該是祭司長和文士
[00:32:18.080 --> 00:32:21.080]  假如今天有人告訴牧師
[00:32:21.080 --> 00:32:23.080]  耶穌基督回來了
[00:32:23.080 --> 00:32:25.080]  他的反應是
[00:32:25.080 --> 00:32:28.080]  你不覺得奇怪嗎?
[00:32:28.080 --> 00:32:30.080]  你出於好奇也去看看
[00:32:30.080 --> 00:32:32.080]  你明白我的意思嗎?
[00:32:32.080 --> 00:32:35.080]  你應該也會驗證那件事是真是假
[00:32:35.080 --> 00:32:37.080]  有人這樣說,是不是東方閃電呢?
[00:32:37.080 --> 00:32:39.080]  有人這樣說,其實是不是有異端出沒呢?
[00:32:39.080 --> 00:32:43.080]  有人這樣說,是不是耶穌真的回來了,但自己還沒被提呢?
[00:32:43.080 --> 00:32:45.080]  你會有很多問題的
[00:32:45.080 --> 00:32:47.080]  這些人是沒有反應的
[00:32:47.080 --> 00:32:49.080]  這是第一個問題,我不明白
[00:32:49.080 --> 00:32:51.080]  第二個問題我不明白
[00:32:51.080 --> 00:32:54.080]  為什麼那些博學之士會這麼踴躍找基督?
[00:32:54.080 --> 00:32:57.080]  剛才說了,他們是拜火教的
[00:32:57.080 --> 00:33:00.080]  他們對舊約是零認識的
[00:33:00.080 --> 00:33:02.080]  從東方到伯利恆
[00:33:02.080 --> 00:33:04.080]  我們猜測
[00:33:04.080 --> 00:33:07.080]  那時候的巴比倫,即是伊拉克
[00:33:07.080 --> 00:33:09.080]  那時候的巴比倫,即是現在的伊拉克
[00:33:09.080 --> 00:33:12.080]  那時候的波斯,即是現在的伊朗
[00:33:12.080 --> 00:33:15.080]  我大概隨便篤了一個位置
[00:33:15.080 --> 00:33:17.080]  大概是兩千公里的路程
[00:33:17.080 --> 00:33:21.080]  這班人不單走得遠
[00:33:21.080 --> 00:33:24.080]  還帶了黃金,乳香,抹藥
[00:33:24.080 --> 00:33:26.080]  他不是寫一張生日卡
[00:33:26.080 --> 00:33:28.080]  你明白嗎?
[00:33:28.080 --> 00:33:30.080]  是很嚴重,很認真的一件事
[00:33:30.080 --> 00:33:33.080]  組了一團人,走了幾個月
[00:33:33.080 --> 00:33:36.080]  去找一個他根本不認識的王
[00:33:36.080 --> 00:33:39.080]  奇怪嗎?
[00:33:39.080 --> 00:33:41.080]  第三個問題
[00:33:41.080 --> 00:33:44.080]  為何上帝用一群不合適的群體
[00:33:44.080 --> 00:33:47.080]  即是那些博學之士
[00:33:47.080 --> 00:33:49.080]  拜火教的祭司
[00:33:49.080 --> 00:33:52.080]  成為第一批朝聖者
[00:33:52.080 --> 00:33:57.080]  用一個不合適的方法去引領他們來
[00:33:57.080 --> 00:33:59.080]  如果你對舊約有一點認識
[00:33:59.080 --> 00:34:02.080]  其實觀星是舊約講明禁止的
[00:34:02.080 --> 00:34:06.080]  但是上帝就特意用一顆星
[00:34:06.080 --> 00:34:10.080]  去引那班人來找耶穌
[00:34:10.080 --> 00:34:12.080]  為甚麼?
[00:34:12.080 --> 00:34:15.080]  第一批的朝聖者不應該是以色列人嗎?
[00:34:15.080 --> 00:34:17.080]  是否應該是那班牧師
[00:34:17.080 --> 00:34:19.080]  那班文士
[00:34:19.080 --> 00:34:21.080]  那時的祭司長
[00:34:21.080 --> 00:34:23.080]  為甚麼?
[00:34:23.080 --> 00:34:25.080]  有色經學者問這個問題
[00:34:25.080 --> 00:34:27.080]  他的答案就是
[00:34:27.080 --> 00:34:29.080]  你不就明白了嗎?
[00:34:29.080 --> 00:34:34.080]  在28章有大使命
[00:34:34.080 --> 00:34:36.080]  說耶穌將要來
[00:34:36.080 --> 00:34:40.080]  做萬人的王
[00:34:40.080 --> 00:34:43.080]  要使萬民作祂的門徒
[00:34:43.080 --> 00:34:45.080]  原來不是28章才說大使命
[00:34:45.080 --> 00:34:47.080]  是第二章才說
[00:34:47.080 --> 00:34:49.080]  總之我一直想的時候
[00:34:49.080 --> 00:34:51.080]  我覺得這件事很奇怪
