
[00:00:00.000 --> 00:00:02.940]  今天我們的題目是《夢人說癡》
[00:17:01.600 --> 00:17:02.600]  就有這一位
[00:17:02.600 --> 00:17:04.600]  就是右手邊第二的
[00:17:04.600 --> 00:17:06.600]  就是我的會友
[00:17:06.600 --> 00:17:08.600]  他那時候中一來
[00:17:08.600 --> 00:17:09.600]  我去90年的時候
[00:17:09.600 --> 00:17:11.600]  他應該是中二
[00:17:11.600 --> 00:17:13.600]  左手邊第二個就是丈夫
[00:17:13.600 --> 00:17:15.600]  他是中學的同學
[00:17:15.600 --> 00:17:18.600]  甚至讓我留下來看着這羣人長大
[00:17:18.600 --> 00:17:20.600]  在我的視線裏面
[00:17:20.600 --> 00:17:22.600]  就有這一個人出現
[00:17:22.600 --> 00:17:24.600]  所以這張照片很特別
[00:17:24.600 --> 00:17:25.600]  後來他們長大了
[00:17:25.600 --> 00:17:27.600]  出來工作了
[00:17:27.600 --> 00:17:28.600]  再一次
[00:17:28.600 --> 00:17:29.600]  我帶了他們去
[00:17:29.600 --> 00:17:31.600]  他們第一次踏足這個地方
[00:17:31.600 --> 00:17:34.600]  接下來四月更加感恩
[00:17:34.600 --> 00:17:35.600]  就是這一個人
[00:17:35.600 --> 00:17:37.600]  就是她丈夫的爸爸
[00:17:37.600 --> 00:17:40.600]  後來信了主
[00:17:40.600 --> 00:17:42.600]  信主也是一個很特別的歷程
[00:17:42.600 --> 00:17:43.600]  他趁年紀大
[00:17:43.600 --> 00:17:45.600]  他很想去以色列
[00:17:45.600 --> 00:17:47.600]  和想見我
[00:17:47.600 --> 00:17:48.600]  所以今年四月
[00:17:48.600 --> 00:17:50.600]  就是這一個做兒子的
[00:17:50.600 --> 00:17:53.600]  就和爸爸再一次去以色列
[00:17:53.600 --> 00:17:55.600]  我們會再踏足這個尼泊爾山
[00:17:55.600 --> 00:17:58.600]  我很清楚當時的異像
[00:17:58.600 --> 00:18:00.600]  所以就留在這裏
[00:18:00.600 --> 00:18:02.600]  直到2016年我離開了
[00:18:02.600 --> 00:18:04.600]  今年是第十年了
[00:18:04.600 --> 00:18:05.600]  建立了教會
[00:18:05.600 --> 00:18:07.600]  所以有時候我們有異像
[00:18:07.600 --> 00:18:08.600]  我們仙者會友
[00:18:08.600 --> 00:18:10.600]  甚至可能這個異像
[00:18:10.600 --> 00:18:15.600]  你未必會即時會知道
[00:18:15.600 --> 00:18:18.600]  但是你慢慢會了解
[00:18:18.600 --> 00:18:19.600]  正如我說
[00:18:19.600 --> 00:18:21.600]  我不自願地
[00:18:21.600 --> 00:18:22.600]  無奈地離開香港
[00:18:22.600 --> 00:18:24.600]  但是現在我好心體會到
[00:18:24.600 --> 00:18:26.600]  神把我在英國的情況
[00:18:26.600 --> 00:18:28.600]  另外一個經歷
[00:18:28.600 --> 00:18:31.600]  我們第五間的教會
[00:18:31.600 --> 00:18:33.600]  就是在青河村
[00:18:33.600 --> 00:18:36.600]  在青河村裏面
[00:18:36.600 --> 00:18:38.600]  就建立了這一間教會
[00:18:38.600 --> 00:18:40.600]  我很清楚
[00:18:40.600 --> 00:18:42.600]  神給我這個異像
[00:18:42.600 --> 00:18:45.600]  但是我再想起原來青河村
[00:18:45.600 --> 00:18:48.600]  第一次被我看到的時候
[00:18:48.600 --> 00:18:53.600]  原來不是一些基督徒給我的異像
[00:18:53.600 --> 00:18:55.600]  是一些不信的人
[00:18:55.600 --> 00:18:58.600]  當年有SARS
[00:18:58.600 --> 00:19:02.600]  那些人就很頹廢
[00:19:02.600 --> 00:19:04.600]  很喪氣
[00:19:04.600 --> 00:19:06.600]  後來有人請我
[00:19:06.600 --> 00:19:08.600]  是政府邀請
[00:19:08.600 --> 00:19:11.600]  就在粉嶺的社區會堂
[00:19:11.600 --> 00:19:13.600]  就請我去講
[00:19:13.600 --> 00:19:15.600]  怎麼去鼓勵人有積極的人生
[00:19:15.600 --> 00:19:17.600]  那次很特別
[00:19:17.600 --> 00:19:20.600]  原來有三種宗教
[00:19:20.600 --> 00:19:23.600]  道教、佛教和基督教
[00:19:23.600 --> 00:19:25.600]  不知道基督教找了我做代表
[00:19:25.600 --> 00:19:28.600]  有佛教、有道教
[00:19:28.600 --> 00:19:30.600]  如果你知道
[00:19:30.600 --> 00:19:32.600]  粉嶺火車站對出
[00:19:32.600 --> 00:19:36.600]  就有一間廟宇等級佛堂
[00:19:36.600 --> 00:19:38.600]  好像叫鳳凰仙館
[00:19:38.600 --> 00:19:40.600]  請了裏面的總負責人
[00:19:40.600 --> 00:19:43.600]  另外就是香港電臺第五臺
[00:19:43.600 --> 00:19:45.600]  有一個道教的節目
[00:19:45.600 --> 00:19:47.600]  就請了一個居士去講
[00:19:47.600 --> 00:19:49.600]  原來分開三場的
[00:19:49.600 --> 00:19:51.600]  沒有任何的費用
[00:19:51.600 --> 00:19:53.600]  就是沒有收費
[00:19:53.600 --> 00:19:55.600]  我講的時候有人拍拖
[00:19:55.600 --> 00:19:59.600]  那時候社會福利署的署長
[00:19:59.600 --> 00:20:03.600]  就走過來要留在這裏聽
[00:20:03.600 --> 00:20:05.600]  就頒了一枝錦旗給我
[00:20:05.600 --> 00:20:07.600]  我多謝他
[00:20:07.600 --> 00:20:09.600]  他說你講的挺好
[00:20:09.600 --> 00:20:11.600]  我說是呀
[00:20:11.600 --> 00:20:13.600]  其實我們是很關心社會
[00:20:13.600 --> 00:20:15.600]  遲些我們還會做社會服務
[00:20:15.600 --> 00:20:17.600]  他說你做社會服務?
[00:20:17.600 --> 00:20:18.600]  我說好啊
[00:20:18.600 --> 00:20:20.600]  因爲我上年剛搬去大原村
[00:20:20.600 --> 00:20:22.600]  但是我們是計劃做社會服務
[00:20:22.600 --> 00:20:24.600]  但是什麼都沒有想
[00:20:24.600 --> 00:20:26.600]  怎麼知道
[00:20:26.600 --> 00:20:28.600]  我們其實每兩個月
[00:20:28.600 --> 00:20:32.600]  無論上水、粉嶺和大埔
[00:20:32.600 --> 00:20:36.600]  就會聯合政府那些社會福利署的高官
[00:20:36.600 --> 00:20:38.600]  就會有一個meeting
[00:20:38.600 --> 00:20:40.600]  不如我一次你來介紹一下
[00:20:40.600 --> 00:20:42.600]  你們的社會服務
[00:20:42.600 --> 00:20:44.600]  我說當然好
[00:20:44.600 --> 00:20:46.600]  怎麼知道原來真是真的
[00:20:46.600 --> 00:20:48.600]  過了不知道一個多兩個月
[00:20:48.600 --> 00:20:50.600]  他邀請我去介紹
[00:20:50.600 --> 00:20:52.600]  我不知道美國電臺的人還記不記得
[00:20:52.600 --> 00:20:54.600]  我和大英姐妹說
[00:20:54.600 --> 00:20:56.600]  大家爲我祈禱
[00:20:56.600 --> 00:20:58.600]  我們只是在計劃
[00:20:58.600 --> 00:21:00.600]  但是什麼都沒有
[00:21:00.600 --> 00:21:04.600]  連一個一紙去介紹都沒有
[00:21:04.600 --> 00:21:07.600]  到時真是去吹水
[00:21:07.600 --> 00:21:09.600]  我就說我們會在大埔開
[00:21:09.600 --> 00:21:11.600]  怎麼知道我現在想起來
[00:21:11.600 --> 00:21:13.600]  當時社會福利署裏面
[00:21:13.600 --> 00:21:15.600]  有些人和我們說
[00:21:15.600 --> 00:21:17.600]  他說你不要只是在大埔做社會服務
[00:21:17.600 --> 00:21:19.600]  你應該去青河村
[00:21:19.600 --> 00:21:21.600]  第一次聽到青河村
[00:21:21.600 --> 00:21:22.600]  原來是那個時候
[00:21:22.600 --> 00:21:24.600]  他說我們有十幾棟公屋
[00:21:24.600 --> 00:21:26.600]  但是這個是未來的天水圍
[00:21:26.600 --> 00:21:28.600]  是一個悲情城市
[00:21:28.600 --> 00:21:30.600]  我說爲什麼
[00:21:30.600 --> 00:21:32.600]  他說我們其實沒有什麼社會設施
[00:21:32.600 --> 00:21:34.600]  不會有青少年中心
[00:21:34.600 --> 00:21:36.600]  還有兩三棟樓
[00:21:36.600 --> 00:21:38.600]  是給那些
[00:21:38.600 --> 00:21:40.600]  不只是長者獨居的人士
[00:21:40.600 --> 00:21:42.600]  但可能不是長者來居住
[00:21:42.600 --> 00:21:44.600]  這裏人口會很多
[00:21:44.600 --> 00:21:46.600]  十棟公屋
[00:21:46.600 --> 00:21:48.600]  但是不夠這些社會服務
[00:21:48.600 --> 00:21:50.600]  你們是需要來這裏開的
[00:21:50.600 --> 00:21:52.600]  我想不到
[00:21:52.600 --> 00:21:54.600]  原來我第一次聽青河村
[00:21:54.600 --> 00:21:56.600]  竟然是這一幫人
[00:21:56.600 --> 00:21:58.600]  但是過了一兩年之後
[00:21:58.600 --> 00:22:00.600]  我真的在上水
[00:22:00.600 --> 00:22:02.600]  就是青河村
[00:22:02.600 --> 00:22:05.600]  還借了一間不是基督教的學校
[00:22:05.600 --> 00:22:07.600]  去做教會
[00:22:07.600 --> 00:22:10.600]  原來有時神就給我們有這個異象
[00:22:10.600 --> 00:22:12.600]  知不知道
[00:22:12.600 --> 00:22:15.600]  這個青河村的社區的夫家是什麼時候
[00:22:15.600 --> 00:22:17.600]  是2006年
[00:22:17.600 --> 00:22:20.600]  就是20年前
[00:22:20.600 --> 00:22:22.600]  總之是20年前
[00:22:22.600 --> 00:22:26.600]  2006年
[00:22:26.600 --> 00:22:28.600]  這個就是20年前的異象
[00:22:28.600 --> 00:22:30.600]  所以我們有沒有這個異象
[00:22:30.600 --> 00:22:33.600]  順着神的意思去呢?
[00:22:33.600 --> 00:22:34.600]  好了
[00:22:34.600 --> 00:22:36.600]  來到今晚的重點了
[00:22:36.600 --> 00:22:38.600]  就是夢人說癡了
[00:22:38.600 --> 00:22:41.600]  雖然耶穌刻意安排這次這麼特別的旅程
[00:22:41.600 --> 00:22:42.600]  很可惜
[00:22:42.600 --> 00:22:44.600]  這三個門徒
[00:22:44.600 --> 00:22:46.600]  失去了好好的領袖的機會
[00:22:46.600 --> 00:22:48.600]  爲什麼?
[00:22:48.600 --> 00:22:50.600]  我們來看看很簡單的一節經文
[00:22:50.600 --> 00:22:52.600]  《羅家坊》第9章第32節
[00:22:52.600 --> 00:22:56.600]  彼得和他的同伴都打頓
[00:22:56.600 --> 00:23:00.600]  他們竟然閤眼瞓
[00:23:00.600 --> 00:23:02.600]  也不要怪他們
[00:23:02.600 --> 00:23:05.600]  因爲一路走上山
[00:23:05.600 --> 00:23:10.600]  由中午一直走上山
[00:23:10.600 --> 00:23:13.600]  體力付出很大
[00:23:13.600 --> 00:23:15.600]  而且是晚上
[00:23:15.600 --> 00:23:16.600]  所以他們很累
[00:23:16.600 --> 00:23:19.600]  加上這次上山做什麼?
[00:23:19.600 --> 00:23:21.600]  他們去祈禱
[00:23:21.600 --> 00:23:24.600]  原來他們上山不是去看風景
[00:23:24.600 --> 00:23:25.600]  是去祈禱
[00:23:25.600 --> 00:23:29.600]  我們看《羅家坊》第9章第28節到29節
[00:23:29.600 --> 00:23:33.600]  耶穌帶着彼得、約翰、雅各上山去祈禱
[00:23:33.600 --> 00:23:34.600]  正祈禱的時候
[00:23:34.600 --> 00:23:36.600]  他的面貌就改變了
[00:23:36.600 --> 00:23:38.600]  原來他們祈禱的時候
[00:23:38.600 --> 00:23:40.600]  不是我們現在慣常的
[00:23:40.600 --> 00:23:43.600]  低着頭、閉着眼、拿着手去祈禱
[00:23:43.600 --> 00:23:45.600]  在這裏又推介一下
[00:23:45.600 --> 00:23:48.600]  上兩個禮拜
[00:23:48.600 --> 00:23:50.600]  即不是這個禮拜
[00:23:50.600 --> 00:23:51.600]  是對上的禮拜
[00:23:51.600 --> 00:23:53.600]  我在一間教會
[00:23:53.600 --> 00:23:55.600]  他們指定我要講什麼題目
[00:23:55.600 --> 00:23:57.600]  就是要講祈禱
[00:23:57.600 --> 00:24:00.600]  我講了一篇道叫《求求其祈》
[00:24:00.600 --> 00:24:02.600]  我們教會有錄影
[00:24:02.600 --> 00:24:04.600]  我就說可不可以將錄影交給我
[00:24:04.600 --> 00:24:06.600]  很感謝約翰和我放上網
[00:24:06.600 --> 00:24:08.600]  我沒有想過
[00:24:08.600 --> 00:24:09.600]  一篇很普通
[00:24:09.600 --> 00:24:11.600]  我覺得講禱告的道
[00:24:11.600 --> 00:24:12.600]  大家都很熟悉
[00:24:12.600 --> 00:24:14.600]  但原來反應是非常熱烈的
[00:24:14.600 --> 00:24:17.600]  現在已經過了2200人來聽
[00:24:17.600 --> 00:24:20.600]  甚至很多人留下了很多的口信給我
[00:24:20.600 --> 00:24:22.600]  我說很久沒有聽過這樣的道
[00:24:22.600 --> 00:24:23.600]  我有點驚訝
[00:24:23.600 --> 00:24:24.600]  可能很基本的東西
[00:24:24.600 --> 00:24:26.600]  原來有些人可能會忘記了
[00:24:26.600 --> 00:24:28.600]  我在那篇道里面都提到
[00:24:28.600 --> 00:24:30.600]  原來我們經常都被教導
[00:24:30.600 --> 00:24:33.600]  要握着手、閉着眼、低着頭去祈禱
[00:24:33.600 --> 00:24:34.600]  這個不是聖經的方法
[00:24:34.600 --> 00:24:36.600]  我不是說這個方法錯
[00:24:36.600 --> 00:24:37.600]  絕對不是
[00:24:37.600 --> 00:24:38.600]  但這個不是聖經的方法
[00:24:38.600 --> 00:24:42.600]  聖經裏面往往是怎麼來祈禱的呢?
[00:24:42.600 --> 00:24:45.600]  第一就是他們會打開雙手
[00:24:45.600 --> 00:24:47.600]  舉目望天
[00:24:47.600 --> 00:24:49.600]  向着天來祈禱
[00:24:49.600 --> 00:24:51.600]  這是慣常的
[00:24:51.600 --> 00:24:53.600]  站在那裏來祈禱
[00:24:53.600 --> 00:24:55.600]  第二種的祈禱方法是什麼呢?
[00:24:55.600 --> 00:24:57.600]  我們看看《馬達福音》26章第39節
[00:24:57.600 --> 00:25:00.600]  耶穌如何在黑西瑪利園祈禱
[00:25:00.600 --> 00:25:02.600]  耶穌就稍往前走
[00:25:02.600 --> 00:25:04.600]  俯伏在地祈禱
[00:25:04.600 --> 00:25:08.600]  祂是俯伏在地那裏來祈禱
[00:25:08.600 --> 00:25:13.600]  俯伏在地祈禱的時候就不會望天了
[00:25:13.600 --> 00:25:14.600]  就會閉上眼睛
[00:25:14.600 --> 00:25:16.600]  所以這樣的祈禱
[00:25:16.600 --> 00:25:19.600]  某個程度是容易累的
[00:25:19.600 --> 00:25:21.600]  是容易睡覺的
[00:25:21.600 --> 00:25:23.600]  我不知道你有沒有試過
[00:25:23.600 --> 00:25:26.600]  比如你躺在牀上都會睡覺
[00:25:26.600 --> 00:25:29.600]  我很記得當年我們在神後院
[00:25:29.600 --> 00:25:35.600]  我們晚上有一羣男同學會站在天台上去祈禱
[00:25:35.600 --> 00:25:38.600]  天氣涼涼的
[00:25:38.600 --> 00:25:40.600]  特別是有些人祈禱的時間很長
[00:25:40.600 --> 00:25:42.600]  很要命的
[00:25:42.600 --> 00:25:44.600]  我記得有一次我們在祈禱的時候
[00:25:44.600 --> 00:25:46.600]  是聽到有鼻鼾聲的
[00:25:46.600 --> 00:25:48.600]  我們祈禱完之後
[00:25:48.600 --> 00:25:50.600]  我們很有愛心的
[00:25:50.600 --> 00:25:56.600]  我們靜靜地站起來去走
[00:25:56.600 --> 00:26:00.600]  我們看到那個同學還在那裏
[00:26:00.600 --> 00:26:02.600]  我們那個年代沒有智能相機
[00:26:02.600 --> 00:26:06.600]  要不然一定會拍了照片放上去笑死
[00:26:06.600 --> 00:26:08.600]  我們笑到無法閉上嘴巴
[00:26:08.600 --> 00:26:09.600]  但不會笑出聲
[00:26:09.600 --> 00:26:10.600]  靜靜地走
[00:26:10.600 --> 00:26:11.600]  不叫他
[00:26:11.600 --> 00:26:12.600]  等他自己醒來的時候
[00:26:12.600 --> 00:26:14.600]  發現所有人都不在
[00:26:14.600 --> 00:26:16.600]  原來有時候在祈禱會里面
[00:26:16.600 --> 00:26:18.600]  很容易會睡覺的
[00:26:18.600 --> 00:26:20.600]  所以你留意到
[00:26:20.600 --> 00:26:22.600]  他們閉上眼睛睡覺
[00:26:22.600 --> 00:26:24.600]  但你沒有留意到
[00:26:24.600 --> 00:26:28.600]  主耶穌很體恤了他們
[00:26:28.600 --> 00:26:30.600]  主耶穌沒有責備他們
[00:26:30.600 --> 00:26:33.600]  而最大的損失是誰呢?
[00:26:33.600 --> 00:26:35.600]  就是他們三個
[00:26:35.600 --> 00:26:37.600]  正如我自己說的
[00:26:37.600 --> 00:26:40.600]  我很用心去預備我的講章
[00:26:40.600 --> 00:26:43.600]  我不斷重複去看
[00:26:43.600 --> 00:26:46.600]  祈禱求神的力量去宣講
[00:26:46.600 --> 00:26:50.600]  但如果有些肢體可能會很累
[00:26:50.600 --> 00:26:54.600]  或者很慣性地閉上眼睛睡覺
[00:26:54.600 --> 00:26:56.600]  我都無奈的
[00:26:56.600 --> 00:26:58.600]  損失的某個程度不是我
[00:26:58.600 --> 00:27:00.600]  我覺得是他們
[00:27:00.600 --> 00:27:02.600]  但最可悲的是
[00:27:02.600 --> 00:27:04.600]  有些人不是因爲工作太長
[00:27:04.600 --> 00:27:05.600]  時間很累
[00:27:05.600 --> 00:27:07.600]  或者喫了藥
[00:27:07.600 --> 00:27:09.600]  所以會引致閉上眼睛睡覺
[00:27:09.600 --> 00:27:11.600]  而是崇拜之前一晚
[00:27:11.600 --> 00:27:13.600]  可能他們玩得太晚了
[00:27:13.600 --> 00:27:14.600]  甚至在香港的時候
[00:27:14.600 --> 00:27:15.600]  要看英超
[00:27:15.600 --> 00:27:17.600]  整晚通宵
[00:27:17.600 --> 00:27:19.600]  三、四點才睡覺
[00:27:19.600 --> 00:27:21.600]  或者打遊戲
[00:27:21.600 --> 00:27:23.600]  令到他們這麼累
[00:27:23.600 --> 00:27:24.600]  然後在崇拜
[00:27:24.600 --> 00:27:25.600]  閉上眼睛睡覺
[00:27:25.600 --> 00:27:26.600]  這是對神的不敬
[00:27:26.600 --> 00:27:30.600]  所以今天叫我們不能輕率地去敬拜
[00:27:30.600 --> 00:27:32.600]  當我們閉上眼睛睡覺
[00:27:32.600 --> 00:27:35.600]  但偶然之間醒了的時候
[00:27:35.600 --> 00:27:38.600]  見到主部分的榮耀的時候
[00:27:38.600 --> 00:27:39.600]  這樣的時候
[00:27:39.600 --> 00:27:40.600]  你看他們怎麼樣
[00:27:40.600 --> 00:27:42.600]  我們看《祿金第九章》第32節
[00:27:42.600 --> 00:27:45.600]  彼得和他的同伴都打頓
[00:27:45.600 --> 00:27:46.600]  既清醒了
[00:27:46.600 --> 00:27:48.600]  就看見耶穌的榮光
[00:27:48.600 --> 00:27:51.600]  並與他站着的那兩個人
[00:27:51.600 --> 00:27:52.600]  你記不記得
[00:27:52.600 --> 00:27:57.600]  他們是朦朦朧朧地聽到耶穌說話
[00:27:57.600 --> 00:27:59.600]  我不知道你有沒有這個經歷
[00:27:59.600 --> 00:28:00.600]  我有啊
[00:28:00.600 --> 00:28:01.600]  今天下午我已經有這個經歷了
[00:28:01.600 --> 00:28:02.600]  我坐車
[00:28:02.600 --> 00:28:04.600]  不會浪費時間
[00:28:04.600 --> 00:28:06.600]  我就帶着耳機
[00:28:06.600 --> 00:28:07.600]  聽YouTube的
[00:28:07.600 --> 00:28:08.600]  不用看的
[00:28:08.600 --> 00:28:10.600]  就聽一些分享
[00:28:10.600 --> 00:28:11.600]  但是很累
[00:28:11.600 --> 00:28:12.600]  坐車又悶
[00:28:12.600 --> 00:28:14.600]  所以聽着聽着我就睡了
[00:28:14.600 --> 00:28:16.600]  就是我朦朦朧朧地聽到一些
[00:28:16.600 --> 00:28:18.600]  有時候聽不到
[00:28:18.600 --> 00:28:20.600]  不會聽完整段的
[00:28:20.600 --> 00:28:22.600]  所以我回來清醒了就再聽一遍
[00:28:22.600 --> 00:28:26.600]  他們就朦朦朧朧地聽到一些說話
[00:28:26.600 --> 00:28:27.600]  但是在睡覺
[00:28:27.600 --> 00:28:28.600]  但當他們醒來的時候
[00:28:28.600 --> 00:28:29.600]  哇
[00:28:29.600 --> 00:28:31.600]  他們看見耶穌的榮光
[00:28:31.600 --> 00:28:34.600]  所以就記下了那個信息
[00:28:34.600 --> 00:28:36.600]  和站着的那兩個人
[00:28:36.600 --> 00:28:37.600]  就是彼得
[00:28:37.600 --> 00:28:41.600]  就看見以利亞和摩西
[00:28:41.600 --> 00:28:44.600]  就是說他們某個程度
[00:28:44.600 --> 00:28:45.600]  雖然在做夢
[00:28:45.600 --> 00:28:46.600]  或者在睡覺
[00:28:46.600 --> 00:28:48.600]  但是都看見一些東西
[00:28:48.600 --> 00:28:51.600]  我又說回崇拜黑晚分
[00:28:51.600 --> 00:28:53.600]  當年有一些人
[00:28:53.600 --> 00:28:54.600]  我很深印象
[00:28:54.600 --> 00:28:55.600]  跟我說
[00:28:55.600 --> 00:28:57.600]  他因爲要看着東西
[00:28:57.600 --> 00:29:02.600]  早上七點多才下班
[00:29:02.600 --> 00:29:04.600]  但是我們教會的早堂崇拜
[00:29:04.600 --> 00:29:06.600]  是八點三的
[00:29:06.600 --> 00:29:07.600]  他跟我說
[00:29:07.600 --> 00:29:08.600]  我不會回家了
[00:29:08.600 --> 00:29:09.600]  因爲回家我睡覺
[00:29:09.600 --> 00:29:11.600]  一睡着我就起不了牀
[00:29:11.600 --> 00:29:13.600]  他說我寧願去喫早餐
[00:29:13.600 --> 00:29:14.600]  喝杯咖啡
[00:29:14.600 --> 00:29:16.600]  我說牧師你不要怪我
[00:29:16.600 --> 00:29:17.600]  因爲有時候我真的很累
[00:29:17.600 --> 00:29:19.600]  一整晚在工作
[00:29:19.600 --> 00:29:21.600]  有時候我真的會黑眼睡
[00:29:21.600 --> 00:29:22.600]  我跟他說
[00:29:22.600 --> 00:29:23.600]  我接受到你
[00:29:23.600 --> 00:29:26.600]  因爲你是上班
[00:29:26.600 --> 00:29:28.600]  我說好過你回家
[00:29:28.600 --> 00:29:29.600]  你回家的時候
[00:29:29.600 --> 00:29:30.600]  你睡了覺
[00:29:30.600 --> 00:29:31.600]  你完全沒有敬拜
[00:29:31.600 --> 00:29:33.600]  但是你回來敬拜
[00:29:33.600 --> 00:29:35.600]  或許你會停停在那裏
[00:29:35.600 --> 00:29:36.600]  黑眼睡
[00:29:36.600 --> 00:29:40.600]  但是你聽到兩三句的說話
[00:29:40.600 --> 00:29:42.600]  可能都給你有提醒
[00:29:42.600 --> 00:29:45.600]  給你有一些指示
[00:29:45.600 --> 00:29:47.600]  好過你完全不出席
[00:29:47.600 --> 00:29:49.600]  一句都聽不到
[00:29:49.600 --> 00:29:55.600]  所以今天我們都要記住
[00:29:55.600 --> 00:29:57.600]  我們要珍惜他敬拜
[00:29:57.600 --> 00:29:58.600]  正如他們現在黑眼睡
[00:29:58.600 --> 00:30:00.600]  但是他們朦朦朧朧都聽到
[00:30:00.600 --> 00:30:03.600]  關於耶穌講死亡的事
[00:30:03.600 --> 00:30:05.600]  但至少他們見到神的榮耀
[00:30:05.600 --> 00:30:08.600]  所以彼得一醒了
[00:30:08.600 --> 00:30:12.600]  就立刻向主發出呼求
[00:30:12.600 --> 00:30:15.600]  《羅格芬第九章》第33節
[00:30:15.600 --> 00:30:18.600]  「依然正要和耶穌分離的時候
[00:30:18.600 --> 00:30:19.600]  彼得對耶穌說
[00:30:19.600 --> 00:30:21.600]  夫子我們在這裏真好
[00:30:21.600 --> 00:30:23.600]  可以搭三座棚
[00:30:23.600 --> 00:30:24.600]  一座爲你
[00:30:24.600 --> 00:30:25.600]  一座爲摩西
[00:30:25.600 --> 00:30:27.600]  一座爲以利亞
[00:30:27.600 --> 00:30:30.600]  他卻不知道所說的是什麼」
[00:30:30.600 --> 00:30:33.600]  你聽不聽到什麼叫「蒙人說癡」呢?
[00:30:33.600 --> 00:30:34.600]  就是在做夢
[00:30:34.600 --> 00:30:37.600]  一醒了就隨便說
[00:30:37.600 --> 00:30:39.600]  啊!夫子在這裏真好
[00:30:39.600 --> 00:30:40.600]  可以搭三座棚
[00:30:40.600 --> 00:30:41.600]  一座爲你
[00:30:41.600 --> 00:30:42.600]  一座爲摩西
[00:30:42.600 --> 00:30:43.600]  一座爲以利亞
[00:30:43.600 --> 00:30:45.600]  我們三個人不用搭棚嗎?
[00:30:45.600 --> 00:30:47.600]  大家有沒有留意下面那句什麼?
[00:30:47.600 --> 00:30:50.600]  「卻不知道所說的是什麼」
[00:30:50.600 --> 00:30:52.600]  我們再看馬可福音怎麼記載
[00:30:52.600 --> 00:30:56.600]  這一刻裏面是說些什麼呢?
[00:30:56.600 --> 00:30:58.600]  「彼得不知道說什麼纔好
[00:30:58.600 --> 00:31:00.600]  因爲他們甚是懼怕」
[00:31:00.600 --> 00:31:04.600]  你知道彼得是一個心直口快的人
[00:31:04.600 --> 00:31:06.600]  還有說話不經大腦的
[00:31:06.600 --> 00:31:09.600]  比如耶穌在海上行舟
[00:31:09.600 --> 00:31:11.600]  「我下來吧」
[00:31:11.600 --> 00:31:13.600]  別人問他應不應該納稅呢?
[00:31:13.600 --> 00:31:16.600]  他很快就說「當然要了」
[00:31:16.600 --> 00:31:18.600]  然後就回去問主耶穌
[00:31:18.600 --> 00:31:20.600]  「現在我需要納稅嗎?」
[00:31:20.600 --> 00:31:22.600]  他不是說「讓我先問問夫子」
[00:31:22.600 --> 00:31:23.600]  他不是這樣的
[00:31:23.600 --> 00:31:24.600]  他是很快的
[00:31:24.600 --> 00:31:26.600]  所以他立刻來帶他說
[00:31:26.600 --> 00:31:27.600]  因爲他很害怕
[00:31:27.600 --> 00:31:29.600]  因爲他沒有見過這樣的景象
[00:31:29.600 --> 00:31:31.600]  他見到這樣的情景
[00:31:31.600 --> 00:31:32.600]  他就害怕了
[00:31:32.600 --> 00:31:38.600]  於是就隨口說一些完全沒有經過思考的東西
[00:31:38.600 --> 00:31:41.600]  就說「閉上眼睛睡吧」
[00:31:41.600 --> 00:31:44.600]  看看你的反應厲不厲害
[00:31:44.600 --> 00:31:47.600]  當年我們讀中學
[00:31:47.600 --> 00:31:48.600]  午飯時間之後
[00:31:48.600 --> 00:31:49.600]  喫完午飯之後
[00:31:49.600 --> 00:31:50.600]  那一堂真是要命了
[00:31:50.600 --> 00:31:53.600]  有些先生說到門就會閉上眼睛睡
[00:31:53.600 --> 00:31:55.600]  當你閉上眼睛睡的時候
[00:31:55.600 --> 00:31:57.600]  那些先生會見到你閉上眼睛睡
[00:31:57.600 --> 00:31:59.600]  於是就會立刻問問題
[00:31:59.600 --> 00:32:03.600]  「梁英賢 你怎麼看這件事?」
[00:32:03.600 --> 00:32:06.600]  我們一聽到自己被叫
[00:32:06.600 --> 00:32:08.600]  或者碰到我們的時候
[00:32:08.600 --> 00:32:09.600]  我立刻會站起來
[00:32:09.600 --> 00:32:11.600]  無論如何都會說一些東西
[00:32:11.600 --> 00:32:13.600]  可能答案是錯的
[00:32:13.600 --> 00:32:15.600]  就好過你站起來
[00:32:15.600 --> 00:32:19.600]  「什麼? 阿sir 剛纔你問什麼?」
[00:32:19.600 --> 00:32:20.600]  那你就死硬了
[00:32:20.600 --> 00:32:21.600]  即是黑眼粉
[00:32:21.600 --> 00:32:24.600]  你答錯和不答是兩回事
[00:32:24.600 --> 00:32:26.600]  即是你一有什麼的時候
[00:32:26.600 --> 00:32:28.600]  就轟轟烈烈地說一些話
[00:32:28.600 --> 00:32:30.600]  這些就是我們這些反應強的人
[00:32:30.600 --> 00:32:31.600]  那些反應不強的人
[00:32:31.600 --> 00:32:33.600]  站起來就不知道發生了什麼事
[00:32:33.600 --> 00:32:34.600]  彼得就是這樣的人
[00:32:34.600 --> 00:32:37.600]  一向都是說話很快
[00:32:37.600 --> 00:32:39.600]  沒有經過深思熟慮
[00:32:39.600 --> 00:32:40.600]  所以就立刻說
[00:32:40.600 --> 00:32:43.600]  「主啊 在這裏真的好啊」
[00:32:43.600 --> 00:32:46.600]  即是我們在這裏的時候不錯啊
