
[00:00:00.000 --> 00:00:03.440]  講起新年 我們華人的文化
[00:16:18.400 --> 00:16:20.400]  這個女子智慧的
[00:16:20.400 --> 00:16:22.400]  花生她做了什麼
[00:16:22.400 --> 00:16:24.400]  她說她擺設筵席
[00:16:24.400 --> 00:16:26.400]  就是說她預備好
[00:16:26.400 --> 00:16:28.400]  所有東西
[00:16:28.400 --> 00:16:30.400]  然後就邀請
[00:16:30.400 --> 00:16:32.400]  愚昧的人
[00:16:32.400 --> 00:16:34.400]  就是年輕的人
[00:16:34.400 --> 00:16:36.400]  或者那些沒什麼智慧的人
[00:16:36.400 --> 00:16:38.400]  生命裡面需要去成長的人
[00:16:38.400 --> 00:16:40.400]  她說我有一個hospitality
[00:16:40.400 --> 00:16:42.400]  我有一個款待
[00:16:42.400 --> 00:16:44.400]  這些的手法
[00:16:44.400 --> 00:16:46.400]  這樣去到
[00:16:46.400 --> 00:16:48.400]  刻劃智慧
[00:16:48.400 --> 00:16:50.400]  成為一個女子
[00:16:50.400 --> 00:16:52.400]  希望年輕人
[00:16:52.400 --> 00:16:54.400]  能夠去到她家
[00:16:54.400 --> 00:16:56.400]  為什麼
[00:16:56.400 --> 00:16:58.400]  因為我剛才說過
[00:16:58.400 --> 00:17:00.400]  爸爸教兒子
[00:17:00.400 --> 00:17:02.400]  兒子將會成家立室
[00:17:02.400 --> 00:17:04.400]  將會成家立室在想什麼
[00:17:04.400 --> 00:17:06.400]  就是在想配偶
[00:17:06.400 --> 00:17:08.400]  所以這裡說什麼
[00:17:08.400 --> 00:17:10.400]  你一定需要選擇一個
[00:17:10.400 --> 00:17:12.400]  配偶
[00:17:12.400 --> 00:17:14.400]  是一個智慧的配偶
[00:17:14.400 --> 00:17:16.400]  當然不只是選不選老婆
[00:17:16.400 --> 00:17:18.400]  這也是配偶的問題
[00:17:18.400 --> 00:17:20.400]  是說生命
[00:17:20.400 --> 00:17:22.400]  我們要成長的時候
[00:17:22.400 --> 00:17:24.400]  我們就要選擇什麼
[00:17:24.400 --> 00:17:26.400]  Wisdom
[00:17:26.400 --> 00:17:28.400]  選擇智慧
[00:17:28.400 --> 00:17:30.400]  這是生命之道
[00:17:30.400 --> 00:17:32.400]  所以你記得針研
[00:17:32.400 --> 00:17:34.400]  很多時候都會將智慧化成一個女士
[00:17:34.400 --> 00:17:36.400]  三十一章你記得最後那章
[00:17:36.400 --> 00:17:38.400]  是不是
[00:17:38.400 --> 00:17:40.400]  最後那二十二節
[00:17:40.400 --> 00:17:42.400]  是一個字母詩
[00:17:42.400 --> 00:17:44.400]  就是講到所謂才德的婦人
[00:17:44.400 --> 00:17:46.400]  賢德的女子
[00:17:46.400 --> 00:17:48.400]  所謂首尾呼應
[00:17:48.400 --> 00:17:50.400]  開頭的時候就說
[00:17:50.400 --> 00:17:52.400]  你一定要選擇
[00:17:52.400 --> 00:17:54.400]  這位智慧的婦人
[00:17:54.400 --> 00:17:56.400]  生命裡面最重要的抉擇
[00:17:56.400 --> 00:17:58.400]  最後三十一章
[00:17:58.400 --> 00:18:00.400]  又講到這個才德的婦人
[00:18:00.400 --> 00:18:02.400]  第九章
[00:18:02.400 --> 00:18:04.400]  這個preface
[00:18:04.400 --> 00:18:06.400]  呼籲我們選擇誰
[00:18:06.400 --> 00:18:08.400]  智慧的
[00:18:08.400 --> 00:18:10.400]  女子
[00:18:10.400 --> 00:18:12.400]  第九章尾
[00:18:12.400 --> 00:18:14.400]  你發現這裡講一個
[00:18:14.400 --> 00:18:16.400]  好像兩個的角色
[00:18:16.400 --> 00:18:18.400]  第一個就是
[00:18:18.400 --> 00:18:20.400]  Lady Wisdom
[00:18:20.400 --> 00:18:22.400]  然後十三節有另外一個的
[00:18:22.400 --> 00:18:24.400]  女子出現
[00:18:24.400 --> 00:18:26.400]  這個女子是愚昧的婦人
[00:18:26.400 --> 00:18:28.400]  單數
[00:18:28.400 --> 00:18:30.400]  愚昧的婦人
[00:18:30.400 --> 00:18:32.400]  愚昧的婦人渲染
[00:18:32.400 --> 00:18:34.400]  她是愚昧的
[00:18:34.400 --> 00:18:36.400]  一無所知
[00:18:36.400 --> 00:18:38.400]  她坐在自己家的門口
[00:18:38.400 --> 00:18:40.400]  坐在城中高處的座位之上
[00:18:40.400 --> 00:18:42.400]  呼籲
[00:18:42.400 --> 00:18:44.400]  過路的人
[00:18:44.400 --> 00:18:46.400]  就是那些直行其道的人
[00:18:46.400 --> 00:18:48.400]  告訴她誰是愚昧人
[00:18:48.400 --> 00:18:50.400]  可以轉到我這裡來
[00:18:50.400 --> 00:18:52.400]  又講到
[00:18:52.400 --> 00:18:54.400]  家裡有水
[00:18:54.400 --> 00:18:56.400]  酒水有東西預備了
[00:18:56.400 --> 00:18:58.400]  請你進來
[00:18:58.400 --> 00:19:00.400]  十八節
[00:19:00.400 --> 00:19:02.400]  人卻不知道陰雲在他那裡
[00:19:02.400 --> 00:19:04.400]  他的客人
[00:19:04.400 --> 00:19:06.400]  在陰間的深處
[00:19:06.400 --> 00:19:08.400]  你看到這裡有兩個女人
[00:19:08.400 --> 00:19:10.400]  剛才講的那個
[00:19:10.400 --> 00:19:12.400]  就是Lady Wisdom
[00:19:12.400 --> 00:19:14.400]  現在講的那個就是Lady Folly
[00:19:14.400 --> 00:19:16.400]  就是愚昧的女人
[00:19:16.400 --> 00:19:18.400]  又是一個女士的化身
[00:19:18.400 --> 00:19:20.400]  她說她擺設了筵席
[00:19:20.400 --> 00:19:22.400]  叫那些愚昧的人
[00:19:22.400 --> 00:19:24.400]  進她家裡
[00:19:24.400 --> 00:19:26.400]  又是一個Hospitality
[00:19:26.400 --> 00:19:28.400]  但你進了她家裡的時候
[00:19:28.400 --> 00:19:30.400]  你發現她家裡其實就是死亡
[00:19:30.400 --> 00:19:32.400]  這裡比對兩個女人
[00:19:32.400 --> 00:19:34.400]  比對什麼呢
[00:19:34.400 --> 00:19:36.400]  兩個女人
[00:19:36.400 --> 00:19:38.400]  都是去到講同一個說話
[00:19:38.400 --> 00:19:40.400]  或者發出同一個呼喚
[00:19:40.400 --> 00:19:42.400]  九章四和九章十六
[00:19:42.400 --> 00:19:44.400]  智慧的婦人
[00:19:44.400 --> 00:19:46.400]  就說誰是愚昧人
[00:19:46.400 --> 00:19:48.400]  可以轉到我這裡來
[00:19:48.400 --> 00:19:50.400]  愚昧的女人都是講同一樣東西
[00:19:50.400 --> 00:19:52.400]  兩個女人都有她的房屋
[00:19:52.400 --> 00:19:54.400]  House
[00:19:54.400 --> 00:19:56.400]  第一節
[00:19:56.400 --> 00:19:58.400]  智慧的女士
[00:19:58.400 --> 00:20:00.400]  智慧的女子
[00:20:00.400 --> 00:20:02.400]  就去建造自己的房屋
[00:20:02.400 --> 00:20:04.400]  然後十四節講到
[00:20:04.400 --> 00:20:06.400]  Lady Farley的時候
[00:20:06.400 --> 00:20:08.400]  她也去建造
[00:20:08.400 --> 00:20:10.400]  坐在自己的家裡
[00:20:10.400 --> 00:20:12.400]  House
[00:20:12.400 --> 00:20:14.400]  同一個字其實是房屋
[00:20:14.400 --> 00:20:16.400]  家的意思
[00:20:16.400 --> 00:20:18.400]  最重要你要留意的
[00:20:18.400 --> 00:20:20.400]  兩個女子在哪裡
[00:20:20.400 --> 00:20:22.400]  兩個女子
[00:20:22.400 --> 00:20:24.400]  都是在城的
[00:20:24.400 --> 00:20:26.400]  高處呼喊
[00:20:26.400 --> 00:20:28.400]  Lady Wisdom
[00:20:28.400 --> 00:20:30.400]  和愚昧的女人
[00:20:30.400 --> 00:20:32.400]  兩個都在城中的高處呼喊
[00:20:32.400 --> 00:20:34.400]  如果你熟悉舊約的話
[00:20:34.400 --> 00:20:36.400]  或者你在舊約的文化裡面
[00:20:36.400 --> 00:20:38.400]  聖經文化
[00:20:38.400 --> 00:20:40.400]  在高處的是什麼
[00:20:40.400 --> 00:20:42.400]  在山上
[00:20:42.400 --> 00:20:44.400]  山上
[00:20:44.400 --> 00:20:46.400]  通常就是
[00:20:46.400 --> 00:20:48.400]  聖殿的地方
[00:20:48.400 --> 00:20:50.400]  在耶路撒冷
[00:20:50.400 --> 00:20:52.400]  耶路撒冷的山上
[00:20:52.400 --> 00:20:54.400]  最高的地方
[00:20:54.400 --> 00:20:56.400]  是什麼地方
[00:20:56.400 --> 00:20:58.400]  就是聖殿
[00:20:58.400 --> 00:21:00.400]  就是聖殿所在的地方
[00:21:00.400 --> 00:21:02.400]  聖殿所在的地方
[00:21:02.400 --> 00:21:04.400]  舊約裡面有很多的經文
[00:21:04.400 --> 00:21:06.400]  也都提到
[00:21:06.400 --> 00:21:08.400]  山上面
[00:21:08.400 --> 00:21:10.400]  很多時候是一些
[00:21:10.400 --> 00:21:12.400]  拜假神的廟宇的地方
[00:21:12.400 --> 00:21:14.400]  所以如果你這樣看的時候
[00:21:14.400 --> 00:21:16.400]  這個智慧的女士
[00:21:16.400 --> 00:21:18.400]  其實是誰
[00:21:18.400 --> 00:21:20.400]  其實是耶和華自己
[00:21:20.400 --> 00:21:22.400]  其實是神
[00:21:22.400 --> 00:21:24.400]  代表著神自己
[00:21:24.400 --> 00:21:26.400]  神在山上在聖殿裡面
[00:21:26.400 --> 00:21:28.400]  在他的寶座上面
[00:21:28.400 --> 00:21:30.400]  走過的人請你進來
[00:21:30.400 --> 00:21:32.400]  在我家裡面你去敬拜
[00:21:32.400 --> 00:21:34.400]  你和我建立一個很密實的關係
[00:21:34.400 --> 00:21:36.400]  這個才是智慧之道
[00:21:36.400 --> 00:21:38.400]  智慧的開端
[00:21:38.400 --> 00:21:40.400]  愚昧的同樣
[00:21:40.400 --> 00:21:42.400]  也是作一些
[00:21:42.400 --> 00:21:44.400]  同樣的呼喚
[00:21:44.400 --> 00:21:46.400]  霸力的神廟
[00:21:46.400 --> 00:21:48.400]  或者其他假神的神廟
[00:21:48.400 --> 00:21:50.400]  都是在山上
[00:21:50.400 --> 00:21:52.400]  在不同的山上也是呼喚著
[00:21:52.400 --> 00:21:54.400]  這些人
[00:21:54.400 --> 00:21:56.400]  來去敬拜
[00:21:56.400 --> 00:21:58.400]  一個呼喚
[00:21:58.400 --> 00:22:00.400]  是真神
[00:22:00.400 --> 00:22:02.400]  另一個是假的偶像
[00:22:02.400 --> 00:22:04.400]  智慧的呼喚和愚昧的呼喚
[00:22:04.400 --> 00:22:06.400]  這裡說的不是
[00:22:06.400 --> 00:22:08.400]  我們華人
[00:22:08.400 --> 00:22:10.400]  做過好人的格言
[00:22:10.400 --> 00:22:12.400]  而是一個
[00:22:12.400 --> 00:22:14.400]  屬靈的呼喚
[00:22:14.400 --> 00:22:16.400]  呼喚你的生命來去敬拜
[00:22:16.400 --> 00:22:18.400]  真的神
[00:22:18.400 --> 00:22:20.400]  敬拜耶和華 敬拜耶穌基督
[00:22:20.400 --> 00:22:22.400]  去單單侍奉祂
[00:22:22.400 --> 00:22:24.400]  這個才是智慧的人生
[00:22:24.400 --> 00:22:26.400]  是生命之道
[00:22:26.400 --> 00:22:28.400]  如果你不聽的話
[00:22:28.400 --> 00:22:30.400]  你去了另外一個山
[00:22:30.400 --> 00:22:32.400]  你去聽那個愚昧的婦人說
[00:22:32.400 --> 00:22:34.400]  假神
[00:22:34.400 --> 00:22:36.400]  來敬拜和侍奉祂的話
[00:22:36.400 --> 00:22:38.400]  最後你的結局
[00:22:38.400 --> 00:22:40.400]  就會是陰間
[00:22:40.400 --> 00:22:42.400]  就會是死亡
[00:22:42.400 --> 00:22:44.400]  所以為什麼呢?說得很清楚
[00:22:44.400 --> 00:22:46.400]  在第九章這一處中間
[00:22:46.400 --> 00:22:48.400]  敬拜耶和華
[00:22:48.400 --> 00:22:50.400]  是智慧的開端
[00:22:50.400 --> 00:22:52.400]  認識自性者
[00:22:52.400 --> 00:22:54.400]  knowing God
[00:22:54.400 --> 00:22:56.400]  就是聰明
[00:22:56.400 --> 00:22:58.400]  不是說做個好人
[00:22:58.400 --> 00:23:00.400]  這麼簡單
[00:23:00.400 --> 00:23:02.400]  是我們
[00:23:02.400 --> 00:23:04.400]  你和我 和上帝
[00:23:04.400 --> 00:23:06.400]  有一個清楚的關係
[00:23:06.400 --> 00:23:08.400]  一個只是
[00:23:08.400 --> 00:23:10.400]  敬拜祂的一個關係
[00:23:10.400 --> 00:23:12.400]  在和上帝的
[00:23:12.400 --> 00:23:14.400]  關係裏面
[00:23:14.400 --> 00:23:16.400]  你去做足功夫
[00:23:16.400 --> 00:23:18.400]  你才會邁向
[00:23:18.400 --> 00:23:20.400]  生命的道
[00:23:20.400 --> 00:23:22.400]  不要做一個愚不慧人
[00:23:22.400 --> 00:23:24.400]  聽過了
[00:23:24.400 --> 00:23:26.400]  不要管了
[00:23:26.400 --> 00:23:28.400]  知道了
[00:23:28.400 --> 00:23:30.400]  我記得我還在大學的時候
[00:23:30.400 --> 00:23:32.400]  當時大學的團契
[00:23:32.400 --> 00:23:34.400]  有一個導師
[00:23:34.400 --> 00:23:36.400]  經常和我們做栽培
[00:23:36.400 --> 00:23:38.400]  找了我們幾個
[00:23:38.400 --> 00:23:40.400]  去看聖經
[00:23:40.400 --> 00:23:42.400]  去祈禱等等
[00:23:42.400 --> 00:23:44.400]  開始的時候
[00:23:44.400 --> 00:23:46.400]  我那時候大學的時候
[00:23:46.400 --> 00:23:48.400]  還是年輕的時候
[00:23:48.400 --> 00:23:50.400]  開頭是挺新鮮的
[00:23:50.400 --> 00:23:52.400]  頭幾次
[00:23:52.400 --> 00:23:54.400]  但大家知道之後會悶
[00:23:54.400 --> 00:23:56.400]  之後就會覺得
[00:23:56.400 --> 00:23:58.400]  習以為常
[00:23:58.400 --> 00:24:00.400]  久不久導師病了
[00:24:00.400 --> 00:24:02.400]  就說請放假
[00:24:02.400 --> 00:24:04.400]  我們很開心
[00:24:04.400 --> 00:24:06.400]  好像中了立彩
[00:24:06.400 --> 00:24:08.400]  那時候年輕的時候
[00:24:08.400 --> 00:24:10.400]  現在回想起來
[00:24:10.400 --> 00:24:12.400]  其實是很愚昧
[00:24:12.400 --> 00:24:14.400]  浪費了很多機會
[00:24:14.400 --> 00:24:16.400]  很多時機
[00:24:16.400 --> 00:24:18.400]  是不是
[00:24:18.400 --> 00:24:20.400]  去到認識自聖者才是聰明
[00:24:20.400 --> 00:24:22.400]  幸好上帝憐憫我
[00:24:22.400 --> 00:24:24.400]  不然的話
[00:24:24.400 --> 00:24:26.400]  生命又會敗壞
[00:24:26.400 --> 00:24:28.400]  生命又會混亂
[00:24:28.400 --> 00:24:32.400]  有機會的話
[00:24:32.400 --> 00:24:34.400]  我們應該要下功夫
[00:24:34.400 --> 00:24:36.400]  認識耶和華
[00:24:36.400 --> 00:24:38.400]  我記得有一次
[00:24:38.400 --> 00:24:40.400]  不久之前
[00:24:40.400 --> 00:24:42.400]  和一個剛剛在神學院畢業的
[00:24:42.400 --> 00:24:44.400]  學生
[00:24:44.400 --> 00:24:46.400]  畢業了
[00:24:46.400 --> 00:24:48.400]  很開心
[00:24:48.400 --> 00:24:50.400]  終於畢業了
[00:24:50.400 --> 00:24:52.400]  他居然告訴我
[00:24:52.400 --> 00:24:54.400]  我的書都丟掉了
[00:24:54.400 --> 00:24:56.400]  因為不需要了
[00:24:56.400 --> 00:24:58.400]  上帝祝福他
[00:24:58.400 --> 00:25:02.400]  能夠有機會
[00:25:02.400 --> 00:25:04.400]  去認識神
[00:25:04.400 --> 00:25:06.400]  不是純粹拿個學位那麼簡單
[00:25:06.400 --> 00:25:08.400]  我們有機會
[00:25:08.400 --> 00:25:10.400]  去認識自聖者
[00:25:10.400 --> 00:25:12.400]  這才是智慧之道
[00:25:12.400 --> 00:25:14.400]  最近
[00:25:14.400 --> 00:25:16.400]  大家知道我和一些
[00:25:16.400 --> 00:25:18.400]  我們叫創啟地區
[00:25:18.400 --> 00:25:20.400]  Creative Access Area
[00:25:20.400 --> 00:25:22.400]  的牧者
[00:25:22.400 --> 00:25:24.400]  去聚會
[00:25:24.400 --> 00:25:26.400]  這些牧者
[00:25:26.400 --> 00:25:28.400]  都沒有這樣的資源
[00:25:28.400 --> 00:25:30.400]  也未必有
[00:25:30.400 --> 00:25:32.400]  這樣的機會
[00:25:32.400 --> 00:25:34.400]  能夠去讀多點聖經
[00:25:34.400 --> 00:25:36.400]  去讀明本聖經
[00:25:36.400 --> 00:25:38.400]  我們聚會了已經四次了
[00:25:38.400 --> 00:25:40.400]  甚至
[00:25:40.400 --> 00:25:42.400]  其中一些還說
[00:25:42.400 --> 00:25:44.400]  不如
[00:25:44.400 --> 00:25:46.400]  我們
[00:25:46.400 --> 00:25:48.400]  加時
[00:25:48.400 --> 00:25:50.400]  加時
[00:25:50.400 --> 00:25:52.400]  在三月前加時
[00:25:52.400 --> 00:25:54.400]  我們再學多點
[00:25:54.400 --> 00:25:56.400]  我發現這些牧者真的很有前途
[00:25:56.400 --> 00:25:58.400]  全部都比我年輕
[00:25:58.400 --> 00:26:00.400]  二十多三十多歲
[00:26:00.400 --> 00:26:02.400]  剛剛
[00:26:02.400 --> 00:26:04.400]  出來去
[00:26:04.400 --> 00:26:06.400]  牧會
[00:26:06.400 --> 00:26:08.400]  很有前途
[00:26:10.400 --> 00:26:12.400]  認識自聖者
[00:26:12.400 --> 00:26:14.400]  是一個祝福
[00:26:14.400 --> 00:26:16.400]  有些人說
[00:26:16.400 --> 00:26:18.400]  現在世界那麼不安
[00:26:18.400 --> 00:26:20.400]  不如我們說一些比較實際的東西
[00:26:20.400 --> 00:26:22.400]  好不好
[00:26:22.400 --> 00:26:24.400]  說一些
[00:26:24.400 --> 00:26:26.400]  我們馬上可以用到的東西
[00:26:26.400 --> 00:26:28.400]  好像聖經裡面
[00:26:28.400 --> 00:26:30.400]  經常說的這些東西不是很實際
[00:26:30.400 --> 00:26:32.400]  這些教導不是很實際
[00:26:32.400 --> 00:26:34.400]  當然
[00:26:34.400 --> 00:26:36.400]  我們應該要相關
[00:26:36.400 --> 00:26:38.400]  我們應該要
[00:26:38.400 --> 00:26:40.400]  回教會其中一個核心價值
[00:26:40.400 --> 00:26:42.400]  就是緊貼時代
[00:26:42.400 --> 00:26:44.400]  需要
[00:26:44.400 --> 00:26:46.400]  回應時代
[00:26:46.400 --> 00:26:48.400]  這個應該
[00:26:48.400 --> 00:26:50.400]  但其實你想一想
[00:26:50.400 --> 00:26:52.400]  你仔細想一想
[00:26:52.400 --> 00:26:54.400]  可能這些
[00:26:54.400 --> 00:26:56.400]  我們
[00:26:56.400 --> 00:26:58.400]  去認識聖經
[00:26:58.400 --> 00:27:00.400]  不要想著
[00:27:00.400 --> 00:27:02.400]  是不是一定馬上可以用到
[00:27:02.400 --> 00:27:04.400]  可能這一個
[00:27:04.400 --> 00:27:06.400]  認識神
[00:27:06.400 --> 00:27:08.400]  才是最practical
[00:27:08.400 --> 00:27:10.400]  才是最relevant
[00:27:10.400 --> 00:27:12.400]  是嗎
[00:27:12.400 --> 00:27:14.400]  真言就是邀請我們做這件事
[00:27:14.400 --> 00:27:16.400]  去認識自聖者
[00:27:16.400 --> 00:27:20.400]  這才是聰明
[00:27:20.400 --> 00:27:22.400]  結束的時候我們看看
[00:27:22.400 --> 00:27:24.400]  第三十一章
[00:27:24.400 --> 00:27:26.400]  最後的時候我們說到
[00:27:26.400 --> 00:27:28.400]  財德的婦人這一段
[00:27:28.400 --> 00:27:30.400]  很多時候我們母親節的時候
[00:27:30.400 --> 00:27:32.400]  會拿出來說
[00:27:32.400 --> 00:27:34.400]  叫母親照做
[00:27:34.400 --> 00:27:36.400]  這一段聖經
[00:27:36.400 --> 00:27:38.400]  二十二節最後的結束
[00:27:38.400 --> 00:27:40.400]  是做不到的
[00:27:40.400 --> 00:27:42.400]  那些東西是非人的
[00:27:42.400 --> 00:27:44.400]  其實你想刻劃什麼
[00:27:44.400 --> 00:27:46.400]  刻劃一個智慧的生命
[00:27:46.400 --> 00:27:48.400]  他說有財德的女子
[00:27:48.400 --> 00:27:50.400]  誰能得著
[00:27:50.400 --> 00:27:52.400]  她的價值遠勝
[00:27:52.400 --> 00:27:54.400]  紅寶石
[00:27:54.400 --> 00:27:56.400]  大家留意一件事
[00:27:56.400 --> 00:27:58.400]  財德的女子
[00:27:58.400 --> 00:28:00.400]  這句說話
[00:28:00.400 --> 00:28:02.400]  在舊的聖經
[00:28:02.400 --> 00:28:04.400]  只有兩次
[00:28:04.400 --> 00:28:06.400]  第一次在這裡
[00:28:06.400 --> 00:28:08.400]  另外一次在哪裡出現
[00:28:08.400 --> 00:28:10.400]  在路德記
[00:28:10.400 --> 00:28:12.400]  路德記結束的時候
[00:28:12.400 --> 00:28:14.400]  說路德
[00:28:14.400 --> 00:28:16.400]  是一個財德的妻子
[00:28:16.400 --> 00:28:18.400]  賢德的婦女
[00:28:18.400 --> 00:28:20.400]  賢德的女子
[00:28:20.400 --> 00:28:22.400]  其實是同一個字
[00:28:22.400 --> 00:28:24.400]  翻譯不同
[00:28:24.400 --> 00:28:26.400]  財德的婦人賢德的女子
[00:28:26.400 --> 00:28:28.400]  其實在說什麼
[00:28:28.400 --> 00:28:30.400]  就是說
[00:28:30.400 --> 00:28:32.400]  希伯來聖經是很妙的
[00:28:32.400 --> 00:28:34.400]  跟我們今天
[00:28:34.400 --> 00:28:36.400]  用中英文現代的聖經
[00:28:36.400 --> 00:28:38.400]  目錄是有點不同
[00:28:38.400 --> 00:28:40.400]  我們今天的路德記
[00:28:40.400 --> 00:28:42.400]  放在哪本書後面
[00:28:42.400 --> 00:28:44.400]  事司記
[00:28:44.400 --> 00:28:46.400]  因為路德記第一章說什麼
[00:28:46.400 --> 00:28:48.400]  事司秉靜的時候
[00:28:48.400 --> 00:28:50.400]  黑暗的時代
[00:28:50.400 --> 00:28:52.400]  混亂的時代
[00:28:52.400 --> 00:28:54.400]  講一個故事講一個家庭
[00:28:54.400 --> 00:28:56.400]  裡面的角色
[00:28:56.400 --> 00:28:58.400]  是一些很小的角色
[00:28:58.400 --> 00:29:00.400]  去忠於一個約
[00:29:00.400 --> 00:29:02.400]  然後去延續一個家族的名
[00:29:02.400 --> 00:29:04.400]  不是為了自己的好處
[00:29:04.400 --> 00:29:06.400]  是去祝福別人
[00:29:06.400 --> 00:29:08.400]  是一種智慧的生命
[00:29:08.400 --> 00:29:10.400]  這就是路德記所說
[00:29:10.400 --> 00:29:12.400]  但是希伯來聖經
[00:29:12.400 --> 00:29:14.400]  就是猶太人用的聖經
[00:29:14.400 --> 00:29:16.400]  路德記是放在哪本書後面
[00:29:16.400 --> 00:29:18.400]  就是放在針研
[00:29:18.400 --> 00:29:22.400]  針研講完財德的婦人
[00:29:22.400 --> 00:29:24.400]  就放一本路德記在這裡
[00:29:26.400 --> 00:29:28.400]  這就是
[00:29:28.400 --> 00:29:30.400]  希伯來聖經的妙的地方
[00:29:30.400 --> 00:29:32.400]  你看完針研的時候
[00:29:32.400 --> 00:29:34.400]  你說這是智慧生命
[00:29:34.400 --> 00:29:36.400]  那是怎樣呢
[00:29:36.400 --> 00:29:38.400]  落地的時候生活的時候應該是怎樣
[00:29:38.400 --> 00:29:40.400]  他就給你看一本路德記
[00:29:40.400 --> 00:29:42.400]  路德記就好像針研一樣
[00:29:42.400 --> 00:29:44.400]  又沒有講什麼以色列裡面
[00:29:44.400 --> 00:29:46.400]  一些出埃及
[00:29:46.400 --> 00:29:48.400]  敬拜耶路撒冷全部都不提
[00:29:48.400 --> 00:29:50.400]  只是提一個小的家庭
[00:29:50.400 --> 00:29:52.400]  願意在亂世裡面
[00:29:52.400 --> 00:29:54.400]  在不安的裡面
[00:29:54.400 --> 00:29:56.400]  我們去忠於上帝的約
[00:29:56.400 --> 00:30:00.400]  憐憫彼此的幫助
[00:30:00.400 --> 00:30:02.400]  這樣行善
[00:30:02.400 --> 00:30:04.400]  就能夠實現
[00:30:04.400 --> 00:30:06.400]  神的國度
[00:30:06.400 --> 00:30:08.400]  最後大衛的君王
[00:30:08.400 --> 00:30:10.400]  是從路德這個家系出來的
[00:30:10.400 --> 00:30:14.400]  可能這樣才是最practical
[00:30:14.400 --> 00:30:16.400]  在一個不安的時候
[00:30:16.400 --> 00:30:18.400]  我們默默的
[00:30:18.400 --> 00:30:20.400]  去活出一個智慧的生命
[00:30:22.400 --> 00:30:24.400]  基督教的
[00:30:24.400 --> 00:30:26.400]  神學的書籍裡面
[00:30:26.400 --> 00:30:28.400]  有一本
[00:30:28.400 --> 00:30:30.400]  是classic
[00:30:30.400 --> 00:30:32.400]  如果你沒有看過的話請你看
[00:30:32.400 --> 00:30:34.400]  雖然寫了很久
[00:30:34.400 --> 00:30:36.400]  叫做Knowing God 認識神
[00:30:36.400 --> 00:30:38.400]  是J.I.Packard所寫的
[00:30:38.400 --> 00:30:40.400]  J.I.Packard以前在Region College
[00:30:40.400 --> 00:30:42.400]  的時候教系統神學
[00:30:42.400 --> 00:30:44.400]  他講什麼呢
[00:30:44.400 --> 00:30:46.400]  開頭第一章
[00:30:46.400 --> 00:30:48.400]  他說認識神
[00:30:48.400 --> 00:30:50.400]  逢親認識神的人
[00:30:50.400 --> 00:30:52.400]  才會
[00:30:52.400 --> 00:30:54.400]  在不安的生活裡面
[00:30:54.400 --> 00:30:56.400]  時代裡面
[00:30:56.400 --> 00:30:58.400]  能夠活出
[00:30:58.400 --> 00:31:00.400]  勇氣
[00:31:00.400 --> 00:31:02.400]  他就講到大人以理
[00:31:02.400 --> 00:31:04.400]  和他三個朋友
[00:31:04.400 --> 00:31:06.400]  他們真正認識神的時候
[00:31:06.400 --> 00:31:08.400]  才可以在亂世受迫害的時候
[00:31:08.400 --> 00:31:10.400]  都能夠站得穩
[00:31:10.400 --> 00:31:12.400]  你想想
[00:31:12.400 --> 00:31:14.400]  這個豈不是最practical的東西
[00:31:14.400 --> 00:31:16.400]  去敬拜神
[00:31:16.400 --> 00:31:18.400]  去認識至聖者
[00:31:18.400 --> 00:31:20.400]  這個智慧的
[00:31:20.400 --> 00:31:22.400]  生命的開端
[00:31:22.400 --> 00:31:24.400]  有上帝跟我們同在
[00:31:24.400 --> 00:31:28.400]  針研
[00:31:28.400 --> 00:31:30.400]  我們想起
[00:31:30.400 --> 00:31:32.400]  智慧的言語
[00:31:32.400 --> 00:31:34.400]  那個化身是什麼
[00:31:34.400 --> 00:31:36.400]  誰最有智慧
[00:31:36.400 --> 00:31:38.400]  所以為什麼我們就想起
[00:31:38.400 --> 00:31:40.400]  所羅門
[00:31:40.400 --> 00:31:42.400]  因為所羅門作了很多的
[00:31:42.400 --> 00:31:44.400]  智慧的格言等等
[00:31:44.400 --> 00:31:46.400]  但是你記得
[00:31:46.400 --> 00:31:48.400]  所羅門的故事萬年的時候
[00:31:48.400 --> 00:31:50.400]  是國道分裂
[00:31:50.400 --> 00:31:52.400]  他是失敗
[00:31:52.400 --> 00:31:54.400]  為什麼會這樣
[00:31:54.400 --> 00:31:56.400]  如果你翻一下針研的話
[00:31:56.400 --> 00:31:58.400]  我就找到一句
[00:31:58.400 --> 00:32:00.400]  我覺得是挺到肉的
[00:32:00.400 --> 00:32:02.400]  我用這一句結束
[00:32:02.400 --> 00:32:04.400]  十九章二十七節
[00:32:04.400 --> 00:32:06.400]  他說我兒
[00:32:06.400 --> 00:32:08.400]  你若停止
[00:32:08.400 --> 00:32:10.400]  聽受管教
[00:32:10.400 --> 00:32:12.400]  就會偏離
[00:32:12.400 --> 00:32:14.400]  智慧的言語
[00:32:14.400 --> 00:32:16.400]  你一生裡面
[00:32:16.400 --> 00:32:18.400]  何時離開了
[00:32:18.400 --> 00:32:20.400]  不肯聽的時候
[00:32:20.400 --> 00:32:22.400]  不願意聽
[00:32:22.400 --> 00:32:24.400]  不願意去遵守的時候
