
[00:00:00.000 --> 00:00:03.080]  我在二十年前左右做過一間
[00:15:40.240 --> 00:15:42.240]  我相信
[00:15:42.240 --> 00:15:44.240]  你應該比較年輕
[00:15:44.240 --> 00:15:46.240]  今年55歲
[00:15:46.240 --> 00:15:48.240]  所以可能你沒有經歷過英國殖民地統治的時代
[00:15:48.240 --> 00:15:50.240]  我經歷過
[00:15:50.240 --> 00:15:52.240]  在殖民地統治的時代
[00:15:52.240 --> 00:15:54.240]  最威風的那些人
[00:15:54.240 --> 00:15:56.240]  鄧連瑜、李鵬飛
[00:15:56.240 --> 00:15:58.240]  李嘉誠也好
[00:15:58.240 --> 00:16:00.240]  最勁是找一班華人的警察
[00:16:00.240 --> 00:16:02.240]  來保護你跟著你做事
[00:16:02.240 --> 00:16:04.240]  你有沒有見過英國人派一隊英軍
[00:16:04.240 --> 00:16:06.240]  給李嘉誠
[00:16:06.240 --> 00:16:08.240]  或者給李鵬飛、給鄧連瑜
[00:16:08.240 --> 00:16:10.240]  當時那些是不是亂幫你做事
[00:16:10.240 --> 00:16:12.240]  當然沒有
[00:16:12.240 --> 00:16:14.240]  英軍在英國人手上
[00:16:14.240 --> 00:16:16.240]  去帶
[00:16:16.240 --> 00:16:18.240]  但本來社會地位高得
[00:16:18.240 --> 00:16:20.240]  還有一班猶太人
[00:16:20.240 --> 00:16:22.240]  願意給一隊羅馬兵去帶
[00:16:22.240 --> 00:16:24.240]  這麼崇高的地位
[00:16:24.240 --> 00:16:26.240]  但他是一個很受歡迎的人
[00:16:26.240 --> 00:16:28.240]  當時未有運動員、未有明星的時代
[00:16:28.240 --> 00:16:30.240]  猶太人很奇怪
[00:16:30.240 --> 00:16:32.240]  最受歡迎的那些
[00:16:32.240 --> 00:16:34.240]  就是每個星期六去猶太會堂
[00:16:34.240 --> 00:16:36.240]  港島那些出名的拉比
[00:16:36.240 --> 00:16:38.240]  十分出名的拉比
[00:16:38.240 --> 00:16:40.240]  就是一個老師
[00:16:40.240 --> 00:16:42.240]  去到各地的會堂
[00:16:42.240 --> 00:16:44.240]  三行四七的
[00:16:44.240 --> 00:16:46.240]  一去任何會堂
[00:16:46.240 --> 00:16:48.240]  聽到說這個是保羅
[00:16:48.240 --> 00:16:50.240]  很著名的加瑪烈的首席徒弟
[00:16:50.240 --> 00:16:52.240]  保羅
[00:16:52.240 --> 00:16:54.240]  今天你港島上來
[00:16:54.240 --> 00:16:56.240]  然後拍手掌
[00:16:56.240 --> 00:16:58.240]  大家聽到好像見到明星一樣
[00:16:58.240 --> 00:17:00.240]  今天我們沒有這樣的人
[00:17:00.240 --> 00:17:02.240]  我們社會上有沒有一些地位又高的
[00:17:02.240 --> 00:17:04.240]  又很受歡迎的
[00:17:04.240 --> 00:17:06.240]  今日香港社會剛好相反
[00:17:06.240 --> 00:17:08.240]  地位最崇高的特首就是最不受歡迎的
[00:17:08.240 --> 00:17:10.240]  但當時保羅
[00:17:10.240 --> 00:17:12.240]  又最受歡迎
[00:17:12.240 --> 00:17:14.240]  兩者兼得
[00:17:14.240 --> 00:17:16.240]  我們今日很多很多這樣的人
[00:17:16.240 --> 00:17:18.240]  今日最受歡迎的就是明星、歌星
[00:17:18.240 --> 00:17:20.240]  那班人
[00:17:20.240 --> 00:17:22.240]  但社會地位又未必真的很高
[00:17:22.240 --> 00:17:24.240]  兩者兼得的人
[00:17:24.240 --> 00:17:26.240]  他說我這些這麼崇高的社會地位
[00:17:26.240 --> 00:17:30.240]  我這些這麼崇高的受歡迎
[00:17:30.240 --> 00:17:32.240]  我當他們是一坨屎
[00:17:32.240 --> 00:17:36.240]  我為了生命當中
[00:17:36.240 --> 00:17:38.240]  要得著的就是基督
[00:17:38.240 --> 00:17:40.240]  為什麼保羅不講呢
[00:17:40.240 --> 00:17:44.240]  我以前不能夠完全明白
[00:17:44.240 --> 00:17:46.240]  過去十幾二十年
[00:17:46.240 --> 00:17:48.240]  我明白了很多
[00:17:48.240 --> 00:17:50.240]  剛才陳康牧師介紹出來的時候
[00:17:50.240 --> 00:17:52.240]  他都客氣地講了
[00:17:52.240 --> 00:17:54.240]  我做完上升主席之後
[00:17:54.240 --> 00:17:56.240]  後來我將那間上升公司賣了
[00:17:56.240 --> 00:17:58.240]  賣了給陳國強
[00:17:58.240 --> 00:18:00.240]  如果你們知道
[00:18:00.240 --> 00:18:02.240]  陳國強就是現在無綫的老闆
[00:18:02.240 --> 00:18:04.240]  當時我們叫他學王
[00:18:04.240 --> 00:18:06.240]  還不是
[00:18:06.240 --> 00:18:08.240]  我們叫他炒學
[00:18:08.240 --> 00:18:10.240]  後來過了二十年
[00:18:10.240 --> 00:18:12.240]  我仍然做公司行政總裁
[00:18:12.240 --> 00:18:14.240]  但我大概一半的時間
[00:18:14.240 --> 00:18:16.240]  每個星期
[00:18:16.240 --> 00:18:18.240]  最少三、四十個小時
[00:18:18.240 --> 00:18:20.240]  我都放在我自己教會的
[00:18:20.240 --> 00:18:22.240]  前線的青少年工作上
[00:18:22.240 --> 00:18:24.240]  不只是開會
[00:18:24.240 --> 00:18:26.240]  不只是做program
[00:18:26.240 --> 00:18:28.240]  在前線向青少年、向中學生報到
[00:18:28.240 --> 00:18:30.240]  去牧養他們、訓練他們
[00:18:30.240 --> 00:18:32.240]  純粹做一個義工
[00:18:32.240 --> 00:18:34.240]  我不是全職同工
[00:18:34.240 --> 00:18:36.240]  我不瘦身的
[00:18:36.240 --> 00:18:38.240]  我做一個導師
[00:18:38.240 --> 00:18:40.240]  花很大量的時間在他們身上工作
[00:18:40.240 --> 00:18:42.240]  其實為什麼我要這樣做
[00:18:42.240 --> 00:18:44.240]  有很多人就說
[00:18:44.240 --> 00:18:46.240]  因為你很喜歡小朋友
[00:18:46.240 --> 00:18:48.240]  你很有做小朋友的負擔和能力
[00:18:48.240 --> 00:18:50.240]  剛好相反
[00:18:50.240 --> 00:18:54.240]  我都是最不適合做小朋友的人
[00:18:54.240 --> 00:18:56.240]  四、五十歲的一個老男人
[00:18:56.240 --> 00:18:58.240]  脾氣大
[00:18:58.240 --> 00:19:00.240]  個人又老氣橫秋
[00:19:00.240 --> 00:19:02.240]  哪有小朋友會喜歡你
[00:19:04.240 --> 00:19:06.240]  但我覺得我不做不行
[00:19:06.240 --> 00:19:08.240]  一來上帝呼籲我來做
[00:19:08.240 --> 00:19:12.240]  二來我要回報上帝的恩情
[00:19:12.240 --> 00:19:14.240]  回報上帝什麼的恩情
[00:19:14.240 --> 00:19:18.240]  我以前覺得我自己很厲害的人
[00:19:18.240 --> 00:19:20.240]  證明給所有的傾事濟求
[00:19:20.240 --> 00:19:22.240]  就是看我怎樣厲害
[00:19:22.240 --> 00:19:24.240]  但到了四十歲之後
[00:19:24.240 --> 00:19:26.240]  我就明白
[00:19:26.240 --> 00:19:28.240]  我其實是一個充滿著缺陷限制
[00:19:28.240 --> 00:19:30.240]  很多軟弱的人
[00:19:30.240 --> 00:19:32.240]  上帝連我這樣的人
[00:19:32.240 --> 00:19:34.240]  都願意接納
[00:19:34.240 --> 00:19:36.240]  所以保羅說
[00:19:36.240 --> 00:19:38.240]  為什麼之前一切他當是一篤屎
[00:19:38.240 --> 00:19:40.240]  最後他發現
[00:19:40.240 --> 00:19:42.240]  其實在罪人當中是一個罪魁
[00:19:42.240 --> 00:19:46.240]  他周圍為了證明自己可以
[00:19:46.240 --> 00:19:48.240]  周圍逼迫基督徒
[00:19:48.240 --> 00:19:50.240]  拉基督徒坐牢
[00:19:50.240 --> 00:19:52.240]  但後來他在大馬適路上
[00:19:52.240 --> 00:19:54.240]  都見到主耶穌
[00:19:54.240 --> 00:19:56.240]  主耶穌後來寬恕他
[00:19:56.240 --> 00:19:58.240]  逼迫基督徒
[00:19:58.240 --> 00:20:00.240]  還給機會他做了宣教士
[00:20:00.240 --> 00:20:02.240]  周圍去建立教會傳福音
[00:20:02.240 --> 00:20:04.240]  所以他心裏經常性
[00:20:04.240 --> 00:20:06.240]  在後期臨死之前那幾年
[00:20:06.240 --> 00:20:08.240]  經常在他的書信裏
[00:20:08.240 --> 00:20:10.240]  表達這種情操
[00:20:10.240 --> 00:20:12.240]  他說我為了
[00:20:12.240 --> 00:20:14.240]  基督這樣愛我
[00:20:14.240 --> 00:20:16.240]  接納我這個這麼壞的人
[00:20:16.240 --> 00:20:18.240]  所以我拼命為主耶穌傳福音
[00:20:18.240 --> 00:20:22.240]  我一樣是這樣的想法
[00:20:22.240 --> 00:20:24.240]  我當年開上市公司
[00:20:24.240 --> 00:20:26.240]  我十幾年前
[00:20:26.240 --> 00:20:28.240]  都來過這個福音聚餐
[00:20:28.240 --> 00:20:30.240]  當時我那間上市公司
[00:20:30.240 --> 00:20:32.240]  剛剛倒閉沒多久的時候
[00:20:32.240 --> 00:20:34.240]  表面很風光
[00:20:34.240 --> 00:20:36.240]  最後都是失敗
[00:20:36.240 --> 00:20:38.240]  都是倒閉
[00:20:38.240 --> 00:20:40.240]  在倒閉賣盤之前
[00:20:40.240 --> 00:20:42.240]  我們要做一次大裁員
[00:20:42.240 --> 00:20:44.240]  當時公司二三百人
[00:20:44.240 --> 00:20:46.240]  要裁減
[00:20:46.240 --> 00:20:48.240]  差不多七成的員工
[00:20:48.240 --> 00:20:50.240]  在裁員之前那個晚上
[00:20:50.240 --> 00:20:52.240]  我很少下午都忍不住在自己家
[00:20:52.240 --> 00:20:54.240]  在床邊哭
[00:20:54.240 --> 00:20:56.240]  想像明天怎樣跟同事說
[00:20:56.240 --> 00:20:58.240]  在哭的時候
[00:20:58.240 --> 00:21:00.240]  我太太抱著我
[00:21:00.240 --> 00:21:02.240]  跟我說
[00:21:02.240 --> 00:21:04.240]  爸爸媽媽不要緊
[00:21:04.240 --> 00:21:06.240]  明天無論發生什麼事
[00:21:06.240 --> 00:21:08.240]  我永遠在你身邊
[00:21:08.240 --> 00:21:10.240]  我們最好從頭來過
[00:21:10.240 --> 00:21:12.240]  最後我們真的從頭來過
[00:21:12.240 --> 00:21:16.240]  這個我太太抱著我
[00:21:16.240 --> 00:21:18.240]  令我記起不是我太太對我的接納
[00:21:18.240 --> 00:21:20.240]  那麼簡單
[00:21:20.240 --> 00:21:22.240]  就是對我的接納
[00:21:22.240 --> 00:21:24.240]  好像我這樣的人
[00:21:24.240 --> 00:21:26.240]  我是一個怎樣的人
[00:21:26.240 --> 00:21:28.240]  我是一個自尊心
[00:21:28.240 --> 00:21:30.240]  太過強可以鎮壓全民的人
[00:21:30.240 --> 00:21:32.240]  很容易會很自大
[00:21:32.240 --> 00:21:34.240]  很自卑
[00:21:34.240 --> 00:21:36.240]  很容易被人看得到
[00:21:36.240 --> 00:21:38.240]  就算到今天教那些小朋友
[00:21:38.240 --> 00:21:40.240]  我教的是將軍澳
[00:21:40.240 --> 00:21:42.240]  都是比較基層的社區
[00:21:42.240 --> 00:21:44.240]  那些小朋友見到我
[00:21:44.240 --> 00:21:46.240]  經常覺得你又有錢又很叻
[00:21:46.240 --> 00:21:48.240]  又做行政總裁
[00:21:48.240 --> 00:21:50.240]  人工又高經常請我們吃東西
[00:21:50.240 --> 00:21:52.240]  都是我自己
[00:21:52.240 --> 00:21:54.240]  到今天
[00:21:54.240 --> 00:21:56.240]  我經常跟他們說
[00:21:56.240 --> 00:21:58.240]  你們覺得我厲害
[00:21:58.240 --> 00:22:00.240]  在我自己同輩來說
[00:22:00.240 --> 00:22:02.240]  我經常看電視見到那些人
[00:22:02.240 --> 00:22:04.240]  就是我的老友
[00:22:04.240 --> 00:22:06.240]  真的厲害我太多
[00:22:06.240 --> 00:22:08.240]  例如公司
[00:22:08.240 --> 00:22:10.240]  我做上司公司只有二三百個同事
[00:22:10.240 --> 00:22:12.240]  我自己現在還是行政總裁
[00:22:12.240 --> 00:22:14.240]  我現在公司只有五十個同事
[00:22:14.240 --> 00:22:16.240]  一年大概收了三千萬港幣
[00:22:16.240 --> 00:22:18.240]  我和我一起
[00:22:18.240 --> 00:22:20.240]  在McKinsey出生的舊同學
[00:22:20.240 --> 00:22:22.240]  有很多是我劍橋的同學
[00:22:22.240 --> 00:22:24.240]  一起拿獎學金的那一批
[00:22:24.240 --> 00:22:26.240]  還有一起在McKinsey做同事
[00:22:26.240 --> 00:22:28.240]  人生最大老友
[00:22:28.240 --> 00:22:30.240]  以前我以為和他將來
[00:22:30.240 --> 00:22:32.240]  在前頭平起平坐
[00:22:32.240 --> 00:22:34.240]  現在我只管五十人
[00:22:34.240 --> 00:22:36.240]  你知不知道我這個和我一起出生的同事
[00:22:36.240 --> 00:22:38.240]  現在管多少人
[00:22:38.240 --> 00:22:40.240]  你猜猜
[00:22:40.240 --> 00:22:42.240]  五千 五百
[00:22:42.240 --> 00:22:44.240]  五萬
[00:22:44.240 --> 00:22:46.240]  我這個同學
[00:22:46.240 --> 00:22:48.240]  管五十萬人
[00:22:48.240 --> 00:22:50.240]  在上一次金融海嘯的時候
[00:22:50.240 --> 00:22:52.240]  經他手
[00:22:52.240 --> 00:22:54.240]  炒的人都炒了二十萬
[00:22:54.240 --> 00:22:56.240]  上一次金融海嘯2008年的時候
[00:22:56.240 --> 00:22:58.240]  這個是在大陸裏面
[00:22:58.240 --> 00:23:00.240]  其中一間很出名的企業的
[00:23:00.240 --> 00:23:02.240]  第二把交椅
[00:23:02.240 --> 00:23:04.240]  我這個同學是創辦的第二把交椅
[00:23:04.240 --> 00:23:06.240]  他們以為我賺很多錢
[00:23:06.240 --> 00:23:08.240]  我走過
[00:23:08.240 --> 00:23:10.240]  拿起我當時的對手
[00:23:10.240 --> 00:23:12.240]  周刊給他們看
[00:23:12.240 --> 00:23:14.240]  周刊這個
[00:23:14.240 --> 00:23:16.240]  封面這個就是香港的打工皇帝
[00:23:16.240 --> 00:23:18.240]  在大陸其中一間最大的企業
[00:23:18.240 --> 00:23:20.240]  香港最大的上市公司
[00:23:20.240 --> 00:23:22.240]  第二把交椅
[00:23:22.240 --> 00:23:24.240]  又是
[00:23:24.240 --> 00:23:26.240]  第一把交椅就不用賺那麼多錢
[00:23:26.240 --> 00:23:28.240]  你看周刊怎麼說
[00:23:28.240 --> 00:23:30.240]  這個人他每一天
[00:23:30.240 --> 00:23:32.240]  賺的人工
[00:23:32.240 --> 00:23:34.240]  就剛剛好等於我葉松茂博士
[00:23:34.240 --> 00:23:36.240]  全年賺的人工
[00:23:36.240 --> 00:23:38.240]  你明白嗎
[00:23:38.240 --> 00:23:40.240]  這個舊同事舊同學
[00:23:40.240 --> 00:23:42.240]  他一天賺的錢
[00:23:42.240 --> 00:23:44.240]  等於我全年賺的錢
[00:23:44.240 --> 00:23:46.240]  人工是我的三百多倍
[00:23:46.240 --> 00:23:48.240]  不是說我的三倍
[00:23:48.240 --> 00:23:50.240]  這個名字在我面前
[00:23:50.240 --> 00:23:52.240]  突然之間
[00:23:52.240 --> 00:23:54.240]  周刊又說一下
[00:23:54.240 --> 00:23:56.240]  電視廣告又說一下
[00:23:56.240 --> 00:23:58.240]  有時候我老婆在身邊看電視的時候
[00:23:58.240 --> 00:24:00.240]  我説新的業績
[00:24:00.240 --> 00:24:02.240]  她賺多少錢
[00:24:02.240 --> 00:24:04.240]  我説一年三四億
[00:24:04.240 --> 00:24:06.240]  她説賺多你那麼多
[00:24:06.240 --> 00:24:08.240]  你不是賺高一點工的工
[00:24:08.240 --> 00:24:10.240]  我老婆經常說
[00:24:10.240 --> 00:24:12.240]  何過賺高一點工
[00:24:12.240 --> 00:24:14.240]  我沒辦法
[00:24:14.240 --> 00:24:16.240]  我心裏仍然有不愉快
[00:24:16.240 --> 00:24:18.240]  到今天在你面前說
[00:24:18.240 --> 00:24:20.240]  你不會有
[00:24:20.240 --> 00:24:22.240]  我知道自己是一個專心很強的人
[00:24:22.240 --> 00:24:24.240]  也很容易發脾氣的人
[00:24:24.240 --> 00:24:26.240]  我做小朋友
[00:24:26.240 --> 00:24:28.240]  有時候這件事是最大的弱點
[00:24:28.240 --> 00:24:30.240]  我教會
[00:24:30.240 --> 00:24:32.240]  大概現在有三四百個
[00:24:32.240 --> 00:24:34.240]  的中學生
[00:24:34.240 --> 00:24:36.240]  有一半都是我在前線直接做回來的
[00:24:36.240 --> 00:24:38.240]  例如這幾年
[00:24:38.240 --> 00:24:40.240]  我開了一個新的西場
[00:24:40.240 --> 00:24:42.240]  開了三個西場青少年
[00:24:42.240 --> 00:24:44.240]  這個西場是星期日下午做的
[00:24:44.240 --> 00:24:46.240]  有一班女孩子
[00:24:46.240 --> 00:24:48.240]  三年前剛剛回來教會
[00:24:48.240 --> 00:24:50.240]  回來的時候
[00:24:50.240 --> 00:24:52.240]  我們的做法
[00:24:52.240 --> 00:24:54.240]  剛才我在這張桌子裏解釋給陳柯牧師聽
[00:24:54.240 --> 00:24:56.240]  我們的做法就是
[00:24:56.240 --> 00:24:58.240]  我們自己一間中學的地方裏面
[00:24:58.240 --> 00:25:00.240]  做的這個教會
[00:25:00.240 --> 00:25:02.240]  來到有兩個小時
[00:25:02.240 --> 00:25:04.240]  一個小時是參加教會的
[00:25:04.240 --> 00:25:06.240]  團契崇拜那些比較悶的東西
[00:25:06.240 --> 00:25:08.240]  另一個小時就有興趣班
[00:25:08.240 --> 00:25:10.240]  去學校弄東西吃
[00:25:10.240 --> 00:25:12.240]  學校打球
[00:25:12.240 --> 00:25:14.240]  學校其他
[00:25:14.240 --> 00:25:16.240]  那些女孩子回來的時候
[00:25:16.240 --> 00:25:18.240]  他們參加完興趣班之後
[00:25:18.240 --> 00:25:20.240]  就不肯進去那些比較悶的崇拜團契
[00:25:20.240 --> 00:25:22.240]  就在學校裏面到處走
[00:25:22.240 --> 00:25:24.240]  我作為負責人不能讓他們到處走
[00:25:24.240 --> 00:25:26.240]  港口一定要進去
[00:25:26.240 --> 00:25:28.240]  於是我五十多歲的人
[00:25:28.240 --> 00:25:30.240]  就在學校裏面到處去追他們
[00:25:30.240 --> 00:25:32.240]  追到五樓
[00:25:32.240 --> 00:25:34.240]  我忍不住試過好幾次
[00:25:34.240 --> 00:25:36.240]  就大聲罵他們
[00:25:36.240 --> 00:25:38.240]  我已經背了你們的名字
[00:25:38.240 --> 00:25:40.240]  逐個逐個說出你們的名字
[00:25:40.240 --> 00:25:42.240]  你不要再走了一定要回去
[00:25:42.240 --> 00:25:44.240]  不然我明天就發個電郵給你們的校長
[00:25:44.240 --> 00:25:46.240]  把你們的名字說出來
[00:25:46.240 --> 00:25:48.240]  你們自己都要去見校長
[00:25:48.240 --> 00:25:50.240]  你們校長後面報名參加
[00:25:50.240 --> 00:25:52.240]  這樣才回來
[00:25:52.240 --> 00:25:54.240]  有時候我都忍不住發脾氣
[00:25:54.240 --> 00:25:56.240]  我知道為什麼發脾氣
[00:25:56.240 --> 00:25:58.240]  但有時候我都忍不住
[00:25:58.240 --> 00:26:00.240]  就好像我有這樣的人
[00:26:00.240 --> 00:26:02.240]  上帝都居然使用
[00:26:02.240 --> 00:26:04.240]  上帝對我這麼大的恩情
[00:26:04.240 --> 00:26:06.240]  我都願意接納
[00:26:06.240 --> 00:26:08.240]  我都要回報他們的恩情
[00:26:08.240 --> 00:26:10.240]  我都要回報他們的恩情
[00:26:10.240 --> 00:26:12.240]  就說剛才那班女生
[00:26:12.240 --> 00:26:14.240]  很反叛的一班女生
[00:26:14.240 --> 00:26:16.240]  是那一屆來我們教會
[00:26:16.240 --> 00:26:18.240]  參加裏面最反叛
[00:26:18.240 --> 00:26:20.240]  因為剛好她們幾個成績都比較差
[00:26:20.240 --> 00:26:22.240]  有一兩個是從讀新
[00:26:22.240 --> 00:26:24.240]  那一屆校裏面的
[00:26:24.240 --> 00:26:26.240]  有一兩個我們後來才知道有情緒病
[00:26:26.240 --> 00:26:28.240]  其中一個後來我和她合社工
[00:26:28.240 --> 00:26:30.240]  聊天才知道她見精神科醫生
[00:26:30.240 --> 00:26:32.240]  真的有ADHD
[00:26:32.240 --> 00:26:34.240]  即是有自閉症
[00:26:34.240 --> 00:26:36.240]  但這班這麼難做的女生
[00:26:36.240 --> 00:26:38.240]  我和她在校裏面
[00:26:38.240 --> 00:26:40.240]  即是師姐
[00:26:40.240 --> 00:26:42.240]  我都決定用心去做她們
[00:26:42.240 --> 00:26:44.240]  我通常
[00:26:44.240 --> 00:26:46.240]  現在過去十年
[00:26:46.240 --> 00:26:48.240]  如果不是來這些聚會
[00:26:48.240 --> 00:26:50.240]  我每一個午餐都一定進去
[00:26:50.240 --> 00:26:52.240]  中學裏面和不同的同學吃午餐
[00:26:52.240 --> 00:26:54.240]  這班女生
[00:26:54.240 --> 00:26:56.240]  十個八個
[00:26:56.240 --> 00:26:58.240]  我和她的師姐一起
[00:26:58.240 --> 00:27:00.240]  就每一個星期和她們吃午餐
[00:27:00.240 --> 00:27:02.240]  每個三個月
[00:27:02.240 --> 00:27:04.240]  不只是吃午餐這麼簡單
[00:27:04.240 --> 00:27:06.240]  我再進去探望導師
[00:27:06.240 --> 00:27:08.240]  是我負責去買東西吃的
[00:27:08.240 --> 00:27:10.240]  即是每一次
[00:27:10.240 --> 00:27:12.240]  例如這兩天
[00:27:12.240 --> 00:27:14.240]  我們之前才決定去哪裏吃
[00:27:14.240 --> 00:27:16.240]  跟著這班女生進去吃午餐
[00:27:16.240 --> 00:27:18.240]  進去四個月就發WhatsApp給她們
[00:27:18.240 --> 00:27:20.240]  這個星期我們就吃KFC
[00:27:20.240 --> 00:27:22.240]  再加上增鮮的魚生
[00:27:22.240 --> 00:27:24.240]  跟著就叫她們去安打
[00:27:24.240 --> 00:27:26.240]  去安打之後
[00:27:26.240 --> 00:27:28.240]  我要早一個小時到
[00:27:28.240 --> 00:27:30.240]  KFC那裏去買東西
[00:27:30.240 --> 00:27:32.240]  去增鮮買東西
[00:27:32.240 --> 00:27:34.240]  跟著拿著十幾個人的飯
[00:27:34.240 --> 00:27:36.240]  吃了一袋又一袋
[00:27:36.240 --> 00:27:38.240]  我出錢出力
[00:27:38.240 --> 00:27:40.240]  我是上市公司主席
[00:27:40.240 --> 00:27:42.240]  但不是怎樣
[00:27:42.240 --> 00:27:44.240]  碰到校長
[00:27:44.240 --> 00:27:46.240]  葉博士你死啦
[00:27:46.240 --> 00:27:48.240]  其實你send個WhatsApp過來
[00:27:48.240 --> 00:27:50.240]  我叫一些工友去
[00:27:50.240 --> 00:27:52.240]  我當然不會這麼蠢
[00:27:52.240 --> 00:27:54.240]  工友哪裏肯做
[00:27:54.240 --> 00:27:56.240]  一次半次都可以
[00:27:56.240 --> 00:27:58.240]  很不喜歡做事的
[00:27:58.240 --> 00:28:00.240]  親自拿到他們學校裏面
[00:28:00.240 --> 00:28:02.240]  跟我們吃飯
[00:28:02.240 --> 00:28:04.240]  吃了三年
[00:28:04.240 --> 00:28:06.240]  以前那班女生很不喜歡
[00:28:06.240 --> 00:28:08.240]  我覺得很兇
[00:28:08.240 --> 00:28:10.240]  但人心肉做
[00:28:10.240 --> 00:28:12.240]  吃了三年飯之後
[00:28:12.240 --> 00:28:14.240]  她們終於知道我很疼她們
[00:28:14.240 --> 00:28:16.240]  半年之前在午餐的時候
[00:28:16.240 --> 00:28:18.240]  發生以下的事
[00:28:18.240 --> 00:28:20.240]  我講完這件事就要出來
[00:28:20.240 --> 00:28:22.240]  她們回到教會
[00:28:22.240 --> 00:28:24.240]  三年了
[00:28:24.240 --> 00:28:26.240]  我真的很反悔
[00:28:26.240 --> 00:28:28.240]  這十個女生裏面
[00:28:28.240 --> 00:28:30.240]  三年加起來只有兩個肯信耶穌
[00:28:30.240 --> 00:28:32.240]  另外八個雖然不停回來
[00:28:32.240 --> 00:28:34.240]  因為我們有很多活動
[00:28:34.240 --> 00:28:36.240]  但都是不肯信耶穌
[00:28:36.240 --> 00:28:38.240]  我不知道你們是不是
[00:28:38.240 --> 00:28:40.240]  我聽說你們很多時候
[00:28:40.240 --> 00:28:42.240]  每月一次都有這些方聚餐
[00:28:42.240 --> 00:28:44.240]  不知道在在沒有
[00:28:44.240 --> 00:28:46.240]  可能來了很多次
[00:28:46.240 --> 00:28:48.240]  可能被人冤枉你來
[00:28:48.240 --> 00:28:50.240]  被老闆冤枉你來
[00:28:50.240 --> 00:28:52.240]  聽了很多次
[00:28:52.240 --> 00:28:54.240]  我決定不聽
[00:28:54.240 --> 00:28:56.240]  我不決定信耶穌
[00:28:56.240 --> 00:28:58.240]  這班女生就是這樣
[00:28:58.240 --> 00:29:00.240]  每次來吃午餐聽
[00:29:00.240 --> 00:29:02.240]  星期天回來教會聽
[00:29:02.240 --> 00:29:04.240]  聽了三年
[00:29:04.240 --> 00:29:06.240]  十個裏面只有兩個肯信耶穌
[00:29:06.240 --> 00:29:08.240]  有八個不肯信
[00:29:08.240 --> 00:29:10.240]  所以半年前
[00:29:10.240 --> 00:29:12.240]  在午餐的時候
[00:29:12.240 --> 00:29:14.240]  我和她們分享
[00:29:14.240 --> 00:29:16.240]  你還記不記得
[00:29:16.240 --> 00:29:18.240]  剛才我講劉永年博士
[00:29:18.240 --> 00:29:20.240]  和我在中學的時候
[00:29:20.240 --> 00:29:22.240]  就找了法國羅馬派音樂
[00:29:22.240 --> 00:29:24.240]  拿了冠軍
[00:29:24.240 --> 00:29:26.240]  那個法國的裁判
[00:29:26.240 --> 00:29:28.240]  還說我們去巴黎
[00:29:28.240 --> 00:29:30.240]  如果演奏就可以賺到錢
[00:29:30.240 --> 00:29:32.240]  賺到錢的那個
[00:29:32.240 --> 00:29:34.240]  我和她們分享
[00:29:34.240 --> 00:29:36.240]  我劉永年博士
[00:29:36.240 --> 00:29:38.240]  和大家都講過
[00:29:38.240 --> 00:29:40.240]  開著iPad給她們看
[00:29:40.240 --> 00:29:42.240]  這個就是劉永年博士
[00:29:42.240 --> 00:29:44.240]  大概十年前
[00:29:44.240 --> 00:29:46.240]  我早上起床
[00:29:46.240 --> 00:29:48.240]  打開Facebook
[00:29:48.240 --> 00:29:50.240]  就見到有一個
[00:29:50.240 --> 00:29:52.240]  這樣的宣告
[00:29:52.240 --> 00:29:54.240]  在劉永年博士的Facebook
[00:29:54.240 --> 00:29:56.240]  他加印出來講
[00:29:56.240 --> 00:29:58.240]  他之前那一晚上演奏了
[00:29:58.240 --> 00:30:00.240]  我這個同學
[00:30:00.240 --> 00:30:02.240]  劉永年博士都很厲害
[00:30:02.240 --> 00:30:04.240]  在Glasgow大學
[00:30:04.240 --> 00:30:06.240]  拿博士學位
[00:30:06.240 --> 00:30:08.240]  回來Ivy做工程系的主任
[00:30:08.240 --> 00:30:10.240]  四十多歲
[00:30:10.240 --> 00:30:14.240]  上去接她回天家
[00:30:14.240 --> 00:30:16.240]  跟著我就和那班
[00:30:16.240 --> 00:30:18.240]  小朋友們講
[00:30:18.240 --> 00:30:20.240]  可惜我們這首
[00:30:20.240 --> 00:30:22.240]  劉永年合奏了一首這麼棒的
[00:30:22.240 --> 00:30:24.240]  浪漫派的音樂
[00:30:24.240 --> 00:30:26.240]  你沒有機會聽
[00:30:26.240 --> 00:30:28.240]  不過不要緊
[00:30:28.240 --> 00:30:30.240]  將來上到天家的時候
[00:30:30.240 --> 00:30:32.240]  我們兩個一定會再奏
[00:30:32.240 --> 00:30:34.240]  很希望
[00:30:34.240 --> 00:30:36.240]  你們可以一齊來聽
[00:30:36.240 --> 00:30:38.240]  還有機會聽我們這一首
[00:30:38.240 --> 00:30:40.240]  連法國人都讚是棒的
[00:30:40.240 --> 00:30:42.240]  法國浪漫派音樂
[00:30:42.240 --> 00:30:44.240]  不過我有一個擔心
[00:30:44.240 --> 00:30:46.240]  你們這班女生和我
[00:30:46.240 --> 00:30:48.240]  吃了三年飯
[00:30:48.240 --> 00:30:50.240]  竟然不肯信耶穌
[00:30:50.240 --> 00:30:52.240]  去到天家
