
[00:00:00.000 --> 00:00:11.000]  今日和大家分享一下保羅在面對全福音或是建立教會的心聲
[00:23:08.000 --> 00:23:13.000]  第一我覺得他用得很巧妙
[00:23:13.000 --> 00:23:15.000]  他用兩個的向度
[00:23:15.000 --> 00:23:18.000]  來講出尊重怎樣賺回來
[00:23:18.000 --> 00:23:22.000]  他用一個父親和母親的角色
[00:23:22.000 --> 00:23:26.000]  怎樣左右包圍著他的兒女
[00:23:26.000 --> 00:23:28.000]  保護他的兒女
[00:23:28.000 --> 00:23:35.000]  來帶出尊重裏面的含意
[00:23:35.000 --> 00:23:37.000]  他帶出第一
[00:23:37.000 --> 00:23:41.000]  好像母親與養兒女一樣
[00:23:41.000 --> 00:23:47.000]  母親是怎樣去養育她的兒女
[00:23:47.000 --> 00:23:49.000]  我想在座當中
[00:23:49.000 --> 00:23:51.000]  作為母親
[00:23:51.000 --> 00:23:53.000]  如果你有小朋友
[00:23:53.000 --> 00:23:55.000]  我想這句說話不容易
[00:23:55.000 --> 00:23:57.000]  不難去理解
[00:23:57.000 --> 00:24:00.000]  而在觀察弟兄姊妹身上
[00:24:00.000 --> 00:24:03.000]  從自己的家庭身上
[00:24:03.000 --> 00:24:06.000]  從來母親是一件沒有加薪
[00:24:06.000 --> 00:24:08.000]  沒有升職
[00:24:08.000 --> 00:24:09.000]  從來只有加班
[00:24:09.000 --> 00:24:11.000]  沒有下班的工作
[00:24:11.000 --> 00:24:14.000]  而在裏面更加要經歷
[00:24:14.000 --> 00:24:16.000]  小朋友去成長
[00:24:16.000 --> 00:24:19.000]  他裏面的奇難雜症
[00:24:19.000 --> 00:24:21.000]  他裏面甚至
[00:24:21.000 --> 00:24:23.000]  他帶出一句很精粹的地方
[00:24:23.000 --> 00:24:28.000]  就是甚至可以連命都給你
[00:24:28.000 --> 00:24:32.000]  當一間教會面臨逼迫
[00:24:32.000 --> 00:24:34.000]  或者面臨一些很緊張的時候
[00:24:34.000 --> 00:24:39.000]  我想大概你就可以見到
[00:24:39.000 --> 00:24:43.000]  在那間教會裏面的牧者
[00:24:43.000 --> 00:24:45.000]  怎樣去為教會
[00:24:45.000 --> 00:24:49.000]  為弟兄姊妹去捨身
[00:24:49.000 --> 00:24:50.000]  去犧牲
[00:24:50.000 --> 00:24:53.000]  我可以裏面你就可以看見
[00:24:53.000 --> 00:24:59.000]  我想就算由一兩年前
[00:24:59.000 --> 00:25:01.000]  由溫州教會七十字架
[00:25:01.000 --> 00:25:03.000]  有牧者被人打
[00:25:03.000 --> 00:25:05.000]  或者有信徒被人打
[00:25:05.000 --> 00:25:08.000]  甚至去到外國的時候
[00:25:08.000 --> 00:25:11.000]  還在說ISIS
[00:25:11.000 --> 00:25:16.000]  有信徒被人殘殺
[00:25:16.000 --> 00:25:19.000]  也有教會的領袖因為這樣
[00:25:19.000 --> 00:25:21.000]  而殉道
[00:25:21.000 --> 00:25:23.000]  這些就是母親
[00:25:23.000 --> 00:25:28.000]  與養她的孩子的一個名證
[00:25:28.000 --> 00:25:30.000]  我經常都不敢說這些
[00:25:30.000 --> 00:25:33.000]  因為真的不知道
[00:25:33.000 --> 00:25:36.000]  有時近來有弟兄姊妹借了
[00:25:36.000 --> 00:25:38.000]  沉默這套片
[00:25:38.000 --> 00:25:41.000]  跟弟兄姊妹說
[00:25:41.000 --> 00:25:43.000]  到時你踩不踩耶穌那張
[00:25:43.000 --> 00:25:45.000]  那幅相呢
[00:25:45.000 --> 00:25:47.000]  這個就是再延伸下去
[00:25:47.000 --> 00:25:50.000]  我們有時會談一些很複雜的問題
[00:25:50.000 --> 00:25:53.000]  但本來是帶出母親的角色
[00:25:53.000 --> 00:25:54.000]  而父親的角色
[00:25:54.000 --> 00:25:59.000]  他當中帶著鼓勵、安慰、勸勉和教導
[00:25:59.000 --> 00:26:01.000]  在裏面第九節提到
[00:26:01.000 --> 00:26:04.000]  我想爸爸都付出的是甚麼多呢
[00:26:04.000 --> 00:26:06.000]  就是一些汗水
[00:26:06.000 --> 00:26:10.000]  他提到為弟兄姊妹日夜辛勤的工作
[00:26:10.000 --> 00:26:12.000]  在希臘人的眼中
[00:26:12.000 --> 00:26:14.000]  靠著努力工作的人
[00:26:14.000 --> 00:26:16.000]  大概都是一些地位很低微的人
[00:26:16.000 --> 00:26:18.000]  這些是奴隸的工作
[00:26:18.000 --> 00:26:20.000]  但保羅他不計較
[00:26:20.000 --> 00:26:26.000]  他本身就是一個製造掌盤的人
[00:26:26.000 --> 00:26:28.000]  他靠著他們的手藝
[00:26:28.000 --> 00:26:31.000]  維持著他們生活的需要
[00:26:31.000 --> 00:26:38.000]  他是這樣為弟兄姊妹的緣故
[00:26:38.000 --> 00:26:41.000]  他不要教會來受累
[00:26:41.000 --> 00:26:43.000]  他更加為弟兄姊妹的緣故
[00:26:43.000 --> 00:26:46.000]  他作出教導
[00:26:46.000 --> 00:26:50.000]  他作出在聖經的話語裏面
[00:26:50.000 --> 00:26:54.000]  有他的安慰、鼓勵、教導和勸勉
[00:26:54.000 --> 00:26:58.000]  這個就是爸爸和媽媽
[00:26:58.000 --> 00:27:01.000]  集這兩樣於一身
[00:27:01.000 --> 00:27:04.000]  成為一個牧者的形象
[00:27:04.000 --> 00:27:05.000]  當我這樣說的時候
[00:27:05.000 --> 00:27:07.000]  我都覺得自慚名為
[00:27:07.000 --> 00:27:10.000]  第一件事首先要自己報案
[00:27:10.000 --> 00:27:15.000]  我覺得仍然有很多學習的空間
[00:27:15.000 --> 00:27:17.000]  有很多進步的空間
[00:27:17.000 --> 00:27:21.000]  但保羅是一位非常偉大的屬靈人
[00:27:21.000 --> 00:27:26.000]  他就是這樣為了貼薩萊尼加教會獻上
[00:27:26.000 --> 00:27:31.000]  當他受到這些流言的攻擊的時候
[00:27:31.000 --> 00:27:32.000]  我們就會體會到
[00:27:32.000 --> 00:27:34.000]  你不敢說
[00:27:34.000 --> 00:27:36.000]  我都不想說這些
[00:27:36.000 --> 00:27:40.000]  但你這樣攻擊又說
[00:27:40.000 --> 00:27:43.000]  又說有神棍的時候
[00:27:43.000 --> 00:27:46.000]  他唯有要拿這些名正
[00:27:46.000 --> 00:27:49.000]  來給當時的弟兄姊妹聽
[00:27:49.000 --> 00:27:53.000]  我是這樣去牧養這間教會的
[00:27:53.000 --> 00:27:55.000]  明白嗎?
[00:27:55.000 --> 00:27:58.000]  就是這樣帶出去一個牧者的心聲
[00:27:58.000 --> 00:28:01.000]  所以去到第十至第十二節
[00:28:01.000 --> 00:28:03.000]  他在那裏這樣說
[00:28:03.000 --> 00:28:06.000]  你們這些信徒我言行都是純潔公正
[00:28:06.000 --> 00:28:07.000]  無可自責
[00:28:07.000 --> 00:28:10.000]  一點你們自己和上帝都可以證明
[00:28:10.000 --> 00:28:12.000]  你們知道我們待你們每一個人
[00:28:12.000 --> 00:28:15.000]  像父親待自己的兒女一樣
[00:28:15.000 --> 00:28:16.000]  我鼓勵你們
[00:28:16.000 --> 00:28:17.000]  安慰你們
[00:28:17.000 --> 00:28:18.000]  我不斷地勸勉你們
[00:28:18.000 --> 00:28:21.000]  要在生活上蒙上帝喜悅
[00:28:21.000 --> 00:28:26.000]  他呼召你們來分享他的主權和榮耀
[00:28:26.000 --> 00:28:34.000]  在最後成為傳道人一節很重要的經文
[00:28:34.000 --> 00:28:37.000]  就是要純潔公正
[00:28:37.000 --> 00:28:38.000]  無可自責
[00:28:38.000 --> 00:28:44.000]  在這件事上成為牧養上一個很重要的提醒
[00:28:44.000 --> 00:28:50.000]  亦都成為一個在教導帶領上一個很重要的提醒
[00:28:50.000 --> 00:28:53.000]  有時都會因著不同的處境
[00:28:53.000 --> 00:28:58.000]  或者可能會在信仰上有打折扣
[00:28:58.000 --> 00:29:00.000]  或者有修剪的時候
[00:29:00.000 --> 00:29:05.000]  但我相信保羅會成為我們一個很好的榜樣
[00:29:05.000 --> 00:29:07.000]  和學習的榜樣
[00:29:07.000 --> 00:29:09.000]  叫我們盡心竭力
[00:29:09.000 --> 00:29:10.000]  純潔公正
[00:29:10.000 --> 00:29:11.000]  無可自責
[00:29:11.000 --> 00:29:16.000]  在當中來繼續和弟兄姊妹同行
[00:29:16.000 --> 00:29:19.000]  繼續在裏面一同來學習
[00:29:19.000 --> 00:29:20.000]  跟從上帝
[00:29:20.000 --> 00:29:23.000]  求主去帶領保守我們
[00:29:23.000 --> 00:29:27.000]  讓我們同心圖告
[00:29:27.000 --> 00:29:28.000]  親愛的主耶穌
[00:29:28.000 --> 00:29:31.000]  我們在聖經裏面
[00:29:31.000 --> 00:29:35.000]  去感受到去學習到保羅
[00:29:35.000 --> 00:29:41.000]  在對著當時面對一些困難的處境裏面
[00:29:41.000 --> 00:29:45.000]  他怎樣去按著神的心意
[00:29:45.000 --> 00:29:48.000]  去回應面對這些處境
[00:29:48.000 --> 00:29:52.000]  有時可能有很多處境太過複雜
[00:29:52.000 --> 00:29:55.000]  以致我們不能夠簡單去處理
[00:29:55.000 --> 00:29:58.000]  但在當中我們知道
[00:29:58.000 --> 00:30:03.000]  上帝要我們單單地去討你的喜悅
[00:30:03.000 --> 00:30:05.000]  祈求主你來繼續帶領
[00:30:05.000 --> 00:30:09.000]  像我們聰明智慧在不同處境裏面
[00:30:09.000 --> 00:30:12.000]  都有主你的保守
[00:30:12.000 --> 00:30:13.000]  有主你的帶領
[00:30:13.000 --> 00:30:16.000]  以致養到整間教會
[00:30:16.000 --> 00:30:18.000]  養到我們牧羊的群體
[00:30:18.000 --> 00:30:21.000]  都是按著上帝你的帶領
[00:30:21.000 --> 00:30:22.000]  來繼續前進
[00:30:22.000 --> 00:30:24.000]  我們求你幫助
[00:30:24.000 --> 00:30:26.000]  圖告奉主耶穌基督明求
[00:30:26.000 --> 00:30:27.000]  阿門
