
[00:00:00.000 --> 00:00:05.960]  不知道大家有沒有收藏物品的習慣
[00:19:34.120 --> 00:19:36.120]  很火熱
[00:19:36.120 --> 00:19:38.120]  神的榮耀
[00:19:38.120 --> 00:19:39.120]  神的聖潔
[00:19:39.120 --> 00:19:41.120]  神的聖殿
[00:19:41.120 --> 00:19:43.120]  和神的敬拜
[00:19:43.120 --> 00:19:47.120]  不過由於他對神的火熱
[00:19:47.120 --> 00:19:51.120]  也令到其他人對他有很多的迫害
[00:19:51.120 --> 00:19:54.120]  他要付上很大的代價
[00:19:54.120 --> 00:19:57.120]  這一節的詩篇的經文
[00:19:57.120 --> 00:20:03.120]  可以說是完全的應驗了在耶穌基督的身上
[00:20:03.120 --> 00:20:06.120]  因為耶穌基督也是對著神的聖潔
[00:20:06.120 --> 00:20:07.120]  那個火熱
[00:20:07.120 --> 00:20:09.120]  那個熱愛
[00:20:09.120 --> 00:20:18.120]  讓他踏出那一步去面對當時聖殿的貪腐
[00:20:18.120 --> 00:20:22.120]  最後驅使他上到十字架
[00:20:22.120 --> 00:20:26.120]  耶穌基督對聖殿的火熱
[00:20:26.120 --> 00:20:29.120]  也可以告訴我們
[00:20:29.120 --> 00:20:35.120]  今天其實仍然存在在我們今天屬靈的生命裡面
[00:20:35.120 --> 00:20:39.120]  當耶穌基督為了當時的聖殿
[00:20:39.120 --> 00:20:41.120]  去心裡著急
[00:20:41.120 --> 00:20:43.120]  其實我告訴大家
[00:20:43.120 --> 00:20:49.120]  今天耶穌基督也同樣為了我們屬靈的生命著急
[00:20:49.120 --> 00:20:53.120]  因為耶穌基督從來不願意
[00:20:53.120 --> 00:20:59.120]  我們的屬靈生命被其他的東西所佔據
[00:20:59.120 --> 00:21:02.120]  他要進到我們的內心
[00:21:02.120 --> 00:21:06.120]  來將一些不應該有的東西驅走
[00:21:06.120 --> 00:21:11.120]  以致神的光可以再一次進入我們的內心
[00:21:11.120 --> 00:21:16.120]  再一次讓我們可以享受在基督裡面的自由
[00:21:16.120 --> 00:21:20.120]  讓我們回到這段經文所發生的事情
[00:21:20.120 --> 00:21:21.120]  我想大家想一想
[00:21:21.120 --> 00:21:25.120]  當耶穌驅趕這些動物
[00:21:25.120 --> 00:21:31.120]  當耶穌驅回這些蕩灘的時候
[00:21:31.120 --> 00:21:35.120]  如果你是當時的其中一個當主
[00:21:35.120 --> 00:21:38.120]  你猜你的反應會是怎樣的呢?
[00:21:38.120 --> 00:21:40.120]  我正在賣東西
[00:21:40.120 --> 00:21:42.120]  耶穌驅趕我的牛羊走
[00:21:42.120 --> 00:21:44.120]  我正在兌換錢
[00:21:44.120 --> 00:21:47.120]  正在賺高利潤的時候
[00:21:47.120 --> 00:21:52.120]  耶穌驅趕我的蕩灘
[00:21:52.120 --> 00:21:54.120]  你猜你的反應會是怎樣的呢?
[00:21:54.120 --> 00:21:59.120]  會不會感到很羞愧?
[00:21:59.120 --> 00:22:02.120]  會不會很後悔?
[00:22:02.120 --> 00:22:06.120]  會不會馬上求耶穌的原諒?
[00:22:06.120 --> 00:22:10.120]  會不會立起椅子和耶穌一起坐?
[00:22:10.120 --> 00:22:13.120]  當時的猶太人有什麼反應呢?
[00:22:13.120 --> 00:22:16.120]  很明顯他們的反應告訴我們
[00:22:16.120 --> 00:22:19.120]  當時的猶太人絕對不開心
[00:22:19.120 --> 00:22:22.120]  不過他們沒有即時的去面對
[00:22:22.120 --> 00:22:26.120]  或者處理耶穌基督所帶出來的問題
[00:22:26.120 --> 00:22:28.120]  他們沒有提到這件事
[00:22:28.120 --> 00:22:30.120]  聖經告訴我們
[00:22:30.120 --> 00:22:31.120]  在第十八節
[00:22:31.120 --> 00:22:33.120]  這些猶太人就問耶穌
[00:22:33.120 --> 00:22:35.120]  你既然做了這件事
[00:22:35.120 --> 00:22:38.120]  你還有什麼神蹟可以顯示給我們看?
[00:22:38.120 --> 00:22:44.120]  耶穌當然不會馬上行神蹟去滿足他們的挑戰
[00:22:44.120 --> 00:22:45.120]  耶穌就告訴我們
[00:22:45.120 --> 00:22:47.120]  用一個比喻的方式
[00:22:47.120 --> 00:22:50.120]  來告訴我們將要發生的事情
[00:22:50.120 --> 00:22:51.120]  什麼事情呢?
[00:22:51.120 --> 00:22:53.120]  根據歷史告訴我們
[00:22:53.120 --> 00:22:56.120]  當時這個聖殿的工程
[00:22:56.120 --> 00:22:59.120]  是一個很漫長很宏偉的工程
[00:22:59.120 --> 00:23:03.120]  是當時的希律王承擔
[00:23:03.120 --> 00:23:07.120]  為自己的命去做的工程
[00:23:07.120 --> 00:23:09.120]  到了耶穌的時候
[00:23:09.120 --> 00:23:13.120]  這個聖殿的工程已經進行了四十六年
[00:23:13.120 --> 00:23:16.120]  聽說他們還沒有完全完工
[00:23:16.120 --> 00:23:17.120]  所以大家可以想像
[00:23:17.120 --> 00:23:20.120]  這個建築工程四十六年
[00:23:20.120 --> 00:23:21.120]  所以當時的聖殿
[00:23:21.120 --> 00:23:22.120]  大家可以想像
[00:23:22.120 --> 00:23:25.120]  宏偉華麗到不得了
[00:23:25.120 --> 00:23:27.120]  所以當耶穌說
[00:23:27.120 --> 00:23:29.120]  三天之後再幫你建起來
[00:23:29.120 --> 00:23:31.120]  這是荒謬的
[00:23:31.120 --> 00:23:32.120]  這是不可能的
[00:23:32.120 --> 00:23:34.120]  當然我們看回聖經的時候
[00:23:34.120 --> 00:23:35.120]  耶穌基督不是說
[00:23:35.120 --> 00:23:38.120]  實際上那個聖殿會再被重建
[00:23:38.120 --> 00:23:39.120]  而是說他的身體
[00:23:39.120 --> 00:23:41.120]  三天之後可以再重建
[00:23:41.120 --> 00:23:42.120]  意思就是說
[00:23:42.120 --> 00:23:46.120]  當他的生命在十字架上被奪去之後
[00:23:46.120 --> 00:23:47.120]  三天之後
[00:23:47.120 --> 00:23:49.120]  他就可以復活
[00:23:49.120 --> 00:23:51.120]  整個憲制的制度
[00:23:51.120 --> 00:23:53.120]  其實就是指向耶穌基督
[00:23:53.120 --> 00:23:58.120]  以聖殿作為地上一個有形有體的東西
[00:23:58.120 --> 00:24:01.120]  其實就是指向一個屬靈的事實
[00:24:01.120 --> 00:24:02.120]  什麼事實呢?
[00:24:02.120 --> 00:24:09.120]  神要活在他的百姓當中
[00:24:09.120 --> 00:24:11.120]  而耶穌基督的復活
[00:24:11.120 --> 00:24:14.120]  也證明了一件很重要的事情
[00:24:14.120 --> 00:24:16.120]  他的復活證明了
[00:24:16.120 --> 00:24:18.120]  他絕對有能力
[00:24:18.120 --> 00:24:19.120]  有權柄
[00:24:19.120 --> 00:24:23.120]  去取代地上的聖殿
[00:24:23.120 --> 00:24:27.120]  成為一個真正有神同在的聖殿
[00:24:27.120 --> 00:24:29.120]  這是很重要的事實
[00:24:29.120 --> 00:24:33.120]  我們從四方面去看一看這個事實
[00:24:33.120 --> 00:24:37.120]  第一,在耶穌基督裡面有神的同在
[00:24:37.120 --> 00:24:38.120]  我們也說過了
[00:24:38.120 --> 00:24:39.120]  說了很多次
[00:24:39.120 --> 00:24:41.120]  聖殿就是代表神的同在
[00:24:41.120 --> 00:24:43.120]  耶穌說
[00:24:43.120 --> 00:24:46.120]  在《約翰福音》的十四章十一節
[00:24:46.120 --> 00:24:49.120]  我在父那裡
[00:24:49.120 --> 00:24:50.120]  我在父裡面
[00:24:50.120 --> 00:24:52.120]  父也在我裡面
[00:24:52.120 --> 00:24:54.120]  有時候搖頭不知說什麼
[00:24:54.120 --> 00:24:57.120]  為什麼我在裡面,你也在我裡面呢?
[00:24:57.120 --> 00:24:58.120]  其實意思很簡單
[00:24:58.120 --> 00:24:59.120]  意思就是說
[00:24:59.120 --> 00:25:04.120]  其實耶穌基督聖父與聖子
[00:25:04.120 --> 00:25:08.120]  就是一個不能夠分割
[00:25:08.120 --> 00:25:12.120]  不需要分彼此的合一
[00:25:12.120 --> 00:25:13.120]  而史奴波羅
[00:25:13.120 --> 00:25:16.120]  告訴我們在《哥羅西書》說
[00:25:16.120 --> 00:25:17.120]  神一切的風聲
[00:25:17.120 --> 00:25:18.120]  有形有體
[00:25:18.120 --> 00:25:20.120]  居住在耶穌基督的裡面
[00:25:20.120 --> 00:25:21.120]  所以很明顯
[00:25:21.120 --> 00:25:23.120]  耶穌基督就是神
[00:25:23.120 --> 00:25:24.120]  在耶穌基督裡面
[00:25:24.120 --> 00:25:26.120]  我們就有神的同在
[00:25:26.120 --> 00:25:27.120]  第二
[00:25:27.120 --> 00:25:31.120]  基督是神與人相遇的地方
[00:25:31.120 --> 00:25:32.120]  大家記得嗎?
[00:25:32.120 --> 00:25:34.120]  以前的人要去親近神的時候
[00:25:34.120 --> 00:25:36.120]  要去到聖殿那裡親近神
[00:25:36.120 --> 00:25:38.120]  但耶穌直接說
[00:25:38.120 --> 00:25:41.120]  我就是道路真理生命
[00:25:41.120 --> 00:25:42.120]  若不借助我
[00:25:42.120 --> 00:25:44.120]  沒有人能夠到庫那裡去
[00:25:44.120 --> 00:25:45.120]  就是說
[00:25:45.120 --> 00:25:48.120]  耶穌基督來了之後
[00:25:48.120 --> 00:25:51.120]  我們不再需要去到聖殿親近神
[00:25:51.120 --> 00:25:52.120]  我們在耶穌基督裡面
[00:25:52.120 --> 00:25:54.120]  就是與神親近
[00:25:54.120 --> 00:25:55.120]  第三
[00:25:55.120 --> 00:25:58.120]  基督是最終的制物
[00:25:58.120 --> 00:25:59.120]  聖殿大家都知道
[00:25:59.120 --> 00:26:02.120]  要帶著祭身去獻祭
[00:26:02.120 --> 00:26:04.120]  但是耶穌基督說
[00:26:04.120 --> 00:26:06.120]  希伯來書的作者告訴我們
[00:26:06.120 --> 00:26:09.120]  耶穌基督作為神的兒子
[00:26:09.120 --> 00:26:14.120]  而一次過獻祭就成就了所有獻祭的意義
[00:26:14.120 --> 00:26:15.120]  就是說
[00:26:15.120 --> 00:26:19.120]  我們不再需要真的牽著牛牽著羊
[00:26:19.120 --> 00:26:20.120]  走去獻祭
[00:26:20.120 --> 00:26:21.120]  第四
[00:26:21.120 --> 00:26:24.120]  基督是真正的大祭司
[00:26:24.120 --> 00:26:25.120]  我們去到獻祭的時候
[00:26:25.120 --> 00:26:28.120]  你不可以走去獻祭台那裡自己來的
[00:26:28.120 --> 00:26:29.120]  節省點錢
[00:26:29.120 --> 00:26:32.120]  你一定要通過祭司
[00:26:32.120 --> 00:26:36.120]  祭司就是當時代表著人神之間的忠報
[00:26:36.120 --> 00:26:39.120]  但是希伯來書的作者告訴我們
[00:26:39.120 --> 00:26:41.120]  神的兒子耶穌基督
[00:26:41.120 --> 00:26:46.120]  祂就是這個升了上高天的大祭司
[00:26:46.120 --> 00:26:49.120]  祂就是完成了所有大祭司
[00:26:49.120 --> 00:26:54.120]  作為人神之間忠報的責任
[00:26:54.120 --> 00:27:02.120]  聖殿在耶穌年代的宏偉的聖殿
[00:27:02.120 --> 00:27:04.120]  我們知道已經說過
[00:27:04.120 --> 00:27:07.120]  2000年之前已經被完全的毀壞
[00:27:07.120 --> 00:27:10.120]  也從來沒有機會再重建
[00:27:10.120 --> 00:27:12.120]  不過對於基督徒來說
[00:27:12.120 --> 00:27:15.120]  站在我們救恩的立場來看
[00:27:15.120 --> 00:27:18.120]  聖殿的重建與否
[00:27:18.120 --> 00:27:20.120]  其實不是那麼重要
[00:27:20.120 --> 00:27:23.120]  因為第一次聖會
[00:27:23.120 --> 00:27:26.120]  耶穌基督通過聖靈
[00:27:26.120 --> 00:27:30.120]  住在我們的生命裡面
[00:27:30.120 --> 00:27:32.120]  所以我們不需要一個聖殿
[00:27:32.120 --> 00:27:34.120]  去尋求神的同在
[00:27:34.120 --> 00:27:37.120]  我們也不需要一個祭司
[00:27:37.120 --> 00:27:39.120]  作為我們與神的忠報
[00:27:39.120 --> 00:27:42.120]  我們也不需要動物的獻祭
[00:27:42.120 --> 00:27:44.120]  來為我們贖罪
[00:27:44.120 --> 00:27:45.120]  我們今天所需要的
[00:27:45.120 --> 00:27:48.120]  只是耶穌基督
[00:27:48.120 --> 00:27:49.120]  大家都知道
[00:27:49.120 --> 00:27:51.120]  我們有個外號
[00:27:51.120 --> 00:27:55.120]  稱今天的中國為基建狂魔
[00:27:55.120 --> 00:27:58.120]  只要我們想到要做什麼建築物
[00:27:58.120 --> 00:28:01.120]  多麼宏偉多麼難度高
[00:28:01.120 --> 00:28:03.120]  我們中國的工程師
[00:28:03.120 --> 00:28:07.120]  都在難以想像的短時間內
[00:28:07.120 --> 00:28:11.120]  完成一個漂亮宏偉的工程
[00:28:11.120 --> 00:28:13.120]  這是事實
[00:28:13.120 --> 00:28:14.120]  只要我們想得到
[00:28:14.120 --> 00:28:17.120]  人都有能力做得到
[00:28:17.120 --> 00:28:19.120]  不過
[00:28:19.120 --> 00:28:21.120]  唯有神
[00:28:21.120 --> 00:28:25.120]  才可以將一個死去三天的死亡
[00:28:25.120 --> 00:28:27.120]  成為一個復活
[00:28:27.120 --> 00:28:30.120]  只有神才可以做得到
[00:28:30.120 --> 00:28:32.120]  而耶穌基督的復活
[00:28:32.120 --> 00:28:33.120]  很明顯
[00:28:33.120 --> 00:28:36.120]  告訴整個世界
[00:28:36.120 --> 00:28:38.120]  祂實際上有這樣的權柄
[00:28:38.120 --> 00:28:40.120]  改變你和我的生命
[00:28:40.120 --> 00:28:41.120]  祂有權柄
[00:28:41.120 --> 00:28:46.120]  有能力將我們生命裡的罪驅走
[00:28:46.120 --> 00:28:50.120]  復興我們整個人生
[00:28:50.120 --> 00:28:53.120]  以致我們的生命成為祂的聖殿
[00:28:53.120 --> 00:28:55.120]  耶穌能夠做得到
[00:28:55.120 --> 00:28:58.120]  全因祂自己就是神
[00:28:58.120 --> 00:29:00.120]  所以弟兄姊妹朋友
[00:29:00.120 --> 00:29:01.120]  我們每一個人
[00:29:01.120 --> 00:29:05.120]  都需要耶穌基督重整我們的生命
[00:29:05.120 --> 00:29:10.120]  特別當我們在一個人生的低谷的時候
[00:29:10.120 --> 00:29:12.120]  可以有很多事情
[00:29:12.120 --> 00:29:14.120]  剛剛發生的火災
[00:29:14.120 --> 00:29:16.120]  失去很多的生命
[00:29:16.120 --> 00:29:18.120]  也許我們的健康失去了
[00:29:18.120 --> 00:29:19.120]  我們的關係失去了
[00:29:19.120 --> 00:29:22.120]  我們的經濟遇到困難
[00:29:22.120 --> 00:29:24.120]  也許我們陷在很大的羞辱裡
[00:29:24.120 --> 00:29:25.120]  後悔裡
[00:29:25.120 --> 00:29:26.120]  恐懼裡
[00:29:26.120 --> 00:29:27.120]  憤怒裡
[00:29:27.120 --> 00:29:28.120]  悲哀裡
[00:29:28.120 --> 00:29:31.120]  或者有很多的罪未得已處理
[00:29:31.120 --> 00:29:36.120]  這些將我們的生命慢慢的侵蝕
[00:29:36.120 --> 00:29:39.120]  但是耶穌基督
[00:29:39.120 --> 00:29:42.120]  無論我們的人生陷在什麼問題裡
[00:29:42.120 --> 00:29:47.120]  耶穌基督都是一個出路
[00:29:47.120 --> 00:29:50.120]  我們只需要願意
[00:29:50.120 --> 00:29:53.120]  邀請耶穌基督進入我們的生命
[00:29:53.120 --> 00:29:56.120]  監察我們的生命
[00:29:56.120 --> 00:29:58.120]  潔淨我們的生命
[00:29:58.120 --> 00:30:00.120]  以致我們的生命可以復興
[00:30:00.120 --> 00:30:02.120]  可以在神的愛裡
[00:30:02.120 --> 00:30:06.120]  成為一個有用的人
[00:30:06.120 --> 00:30:07.120]  祂能夠
[00:30:07.120 --> 00:30:09.120]  因為耶穌基督就是神
[00:30:09.120 --> 00:30:11.120]  祂有什麼能力
[00:30:11.120 --> 00:30:12.120]  和祂也願意
[00:30:12.120 --> 00:30:14.120]  所以請我們在同低谷祈禱
[00:30:14.120 --> 00:30:15.120]  耶穌基督我們感謝祢
[00:30:15.120 --> 00:30:17.120]  因為祢的愛不離不棄
[00:30:17.120 --> 00:30:18.120]  祢讓我們明白到
[00:30:18.120 --> 00:30:21.120]  神是祢的愛
[00:30:21.120 --> 00:30:23.120]  讓我們成為祢的聖殿
[00:30:23.120 --> 00:30:24.120]  求神祢
[00:30:24.120 --> 00:30:26.120]  在我們的生命裡
[00:30:26.120 --> 00:30:27.120]  不單止與我們同在
[00:30:27.120 --> 00:30:30.120]  不斷的讓我們警醒
[00:30:30.120 --> 00:30:32.120]  不斷的讓我們來審查
[00:30:32.120 --> 00:30:34.120]  以致我們每天走在地上的時候
[00:30:34.120 --> 00:30:37.120]  有祢的心意成為祢的見證
[00:30:37.120 --> 00:30:38.120]  榮耀祢的名
[00:30:38.120 --> 00:30:39.120]  祈禱奉主名求
[00:30:39.120 --> 00:30:40.120]  阿門
