
[00:00:00.000 --> 00:00:03.800]  今天是Bible Month的結束
[00:15:18.960 --> 00:15:20.960]  但是我們要了解一件事
[00:15:20.960 --> 00:15:21.960]  聖經說
[00:15:21.960 --> 00:15:22.960]  這些東西都會過去
[00:15:22.960 --> 00:15:25.960]  這些東西正在消逝當中
[00:15:25.960 --> 00:15:26.960]  有沒有試過
[00:15:26.960 --> 00:15:28.960]  你星期六晚上去喝酒
[00:15:28.960 --> 00:15:29.960]  喝到很飽
[00:15:29.960 --> 00:15:30.960]  我不能再吃東西了
[00:15:30.960 --> 00:15:31.960]  一早起床的時候
[00:15:31.960 --> 00:15:33.960]  不知為何會特別肚餓
[00:15:33.960 --> 00:15:35.960]  有沒有這樣的經歷
[00:15:35.960 --> 00:15:36.960]  很快就過去了
[00:15:36.960 --> 00:15:38.960]  但是又消逝了
[00:15:38.960 --> 00:15:41.960]  永遠沒有辦法去滿足這種慾望
[00:15:41.960 --> 00:15:42.960]  虛榮心都一樣
[00:15:42.960 --> 00:15:44.960]  我們知道這些都是熟悉的
[00:15:44.960 --> 00:15:45.960]  很快就會不見了
[00:15:45.960 --> 00:15:46.960]  很快就會過去
[00:15:46.960 --> 00:15:48.960]  是重複重複的
[00:15:48.960 --> 00:15:50.960]  如果我們明白這個道理
[00:15:50.960 --> 00:15:52.960]  我們相信這是一個事實的時候
[00:15:52.960 --> 00:15:55.960]  其實我們是否需要安靜去想一想
[00:15:55.960 --> 00:15:58.960]  我們要調整我們人生的目標
[00:15:58.960 --> 00:15:59.960]  將我們的精力
[00:15:59.960 --> 00:16:03.960]  我們的時間放多一點在有意義
[00:16:03.960 --> 00:16:04.960]  有價值
[00:16:04.960 --> 00:16:08.960]  特別是擁有永恆價值的事情上
[00:16:08.960 --> 00:16:10.960]  這個我們值得思考
[00:16:10.960 --> 00:16:11.960]  這個我希望今天
[00:16:11.960 --> 00:16:12.960]  每一個人坐在這裡的時候
[00:16:12.960 --> 00:16:13.960]  都去想一想
[00:16:13.960 --> 00:16:14.960]  到底現在追求的是什麼
[00:16:14.960 --> 00:16:18.960]  你希望得到滿足的是什麼事情
[00:16:18.960 --> 00:16:21.960]  是否真的能夠讓上帝得到榮耀
[00:16:21.960 --> 00:16:22.960]  上個星期
[00:16:22.960 --> 00:16:23.960]  我可以在下面說
[00:16:23.960 --> 00:16:26.960]  我知道Pastor Justin在這裡也有說
[00:16:26.960 --> 00:16:29.960]  有一天我們都要向天父上帝交仗
[00:16:29.960 --> 00:16:30.960]  你記得嗎
[00:16:30.960 --> 00:16:31.960]  是不是說過
[00:16:31.960 --> 00:16:32.960]  One day
[00:16:32.960 --> 00:16:35.960]  那個是審判活人與死人的主面前
[00:16:35.960 --> 00:16:36.960]  我們要向神交仗
[00:16:36.960 --> 00:16:37.960]  無論你信不信耶穌也好
[00:16:37.960 --> 00:16:40.960]  有一天我們都要站在神的面前
[00:16:40.960 --> 00:16:42.960]  不過今天就說基督徒
[00:16:42.960 --> 00:16:44.960]  到底我們向神交仗的時候
[00:16:44.960 --> 00:16:45.960]  有什麼交給上帝呢
[00:16:45.960 --> 00:16:47.960]  我們所得到的是獎賞呢
[00:16:47.960 --> 00:16:49.960]  還是我們只是去天堂報到
[00:16:49.960 --> 00:16:50.960]  我到了
[00:16:50.960 --> 00:16:52.960]  朝夕超到
[00:16:52.960 --> 00:16:54.960]  走到一旁
[00:16:54.960 --> 00:16:58.960]  到底我們見到神的時候
[00:16:58.960 --> 00:17:03.960]  我們有什麼是奉獻給我們救主耶穌的呢
[00:17:03.960 --> 00:17:05.960]  對底瑪來說
[00:17:05.960 --> 00:17:07.960]  我相信他的問題
[00:17:07.960 --> 00:17:10.960]  其實也不是什麼榮華富貴那種貪愛世界
[00:17:10.960 --> 00:17:11.960]  我相信不是
[00:17:11.960 --> 00:17:13.960]  如果是的話
[00:17:13.960 --> 00:17:14.960]  他早就走了
[00:17:14.960 --> 00:17:17.960]  我相信底瑪的問題是什麼呢
[00:17:17.960 --> 00:17:20.960]  他不想再為了福音的緣故去受苦
[00:17:20.960 --> 00:17:23.960]  他不想為了福音的緣故
[00:17:23.960 --> 00:17:25.960]  去面對危難
[00:17:25.960 --> 00:17:27.960]  因為大家知道那個時候的背景
[00:17:27.960 --> 00:17:30.960]  其實尼祿王剛剛在六十四年燒了羅馬城
[00:17:30.960 --> 00:17:32.960]  你聽過這個背景吧
[00:17:32.960 --> 00:17:33.960]  就將責任推給基督徒
[00:17:33.960 --> 00:17:35.960]  就開始逼迫基督徒
[00:17:35.960 --> 00:17:41.960]  那個時候是尼祿皇帝羅馬政府迫害基督徒的高峰期
[00:17:41.960 --> 00:17:43.960]  因為學者說
[00:17:43.960 --> 00:17:48.960]  通常這本書大概是在主俠六十六年的秋天寫的
[00:17:48.960 --> 00:17:53.960]  但是這個底瑪跟了保羅這麼久
[00:17:53.960 --> 00:17:57.960]  他不想繼續過這樣的生活
[00:17:57.960 --> 00:18:01.960]  他希望能夠回到一個自己比較熟悉的環境
[00:18:01.960 --> 00:18:04.960]  或者自己覺得比較安全的環境去生活
[00:18:04.960 --> 00:18:06.960]  於是就去帖索萊尼加
[00:18:06.960 --> 00:18:08.960]  為什麼回帖索萊尼加呢
[00:18:08.960 --> 00:18:10.960]  因為帖索萊尼加是他的老家
[00:18:10.960 --> 00:18:12.960]  他的家鄉就在帖索萊尼加
[00:18:12.960 --> 00:18:14.960]  他回去的時候各樣東西都很熟悉
[00:18:14.960 --> 00:18:18.960]  建築物、環境、街道的走法
[00:18:18.960 --> 00:18:20.960]  人們的生活情況
[00:18:20.960 --> 00:18:22.960]  鄰居、朋友都在那裡
[00:18:22.960 --> 00:18:24.960]  他覺得去到這樣的環境的時候
[00:18:24.960 --> 00:18:26.960]  他就會覺得比較安全
[00:18:26.960 --> 00:18:28.960]  他會覺得舒服
[00:18:28.960 --> 00:18:35.960]  他可以逃避政治對宗教上的打壓
[00:18:35.960 --> 00:18:37.960]  但是不是呢
[00:18:37.960 --> 00:18:39.960]  正如我剛才所說
[00:18:39.960 --> 00:18:43.960]  那個時候是羅馬帝國迫害基督徒的高峰期
[00:18:43.960 --> 00:18:47.960]  除非你說我不再信耶穌了
[00:18:47.960 --> 00:18:49.960]  我背棄我的信仰
[00:18:49.960 --> 00:18:54.960]  或者我轉而做地下的隱藏基督徒
[00:18:54.960 --> 00:18:56.960]  否則的話
[00:18:56.960 --> 00:18:57.960]  無論你去到哪裡
[00:18:57.960 --> 00:19:00.960]  只要你仍然在羅馬帝國的疆土範圍裡
[00:19:00.960 --> 00:19:07.960]  隨時都會有被捉拿和被殺害的危險
[00:19:07.960 --> 00:19:13.960]  所以這個底馬以為這樣就可以不再受苦
[00:19:13.960 --> 00:19:16.960]  其實這個是一個wishful thinking
[00:19:16.960 --> 00:19:19.960]  一個心裡面想要有的想法
[00:19:19.960 --> 00:19:21.960]  但對保羅來說
[00:19:21.960 --> 00:19:23.960]  從保羅的角度來說
[00:19:23.960 --> 00:19:26.960]  他看到他一直栽培的童宮
[00:19:26.960 --> 00:19:31.960]  因為貪愛世界的舒適和安穩
[00:19:31.960 --> 00:19:37.960]  放棄了上帝給他的恩典和呼召
[00:19:37.960 --> 00:19:40.960]  如果我們站在保羅的立場去看的時候
[00:19:40.960 --> 00:19:42.960]  你可以想像得到
[00:19:42.960 --> 00:19:48.960]  保羅心裡面是感覺到多麼的失望
[00:19:48.960 --> 00:19:55.960]  我發覺其實我很能體會保羅的心情
[00:19:55.960 --> 00:19:58.960]  因為我不說他多少歲
[00:19:58.960 --> 00:20:00.960]  他也不是年輕的牧師
[00:20:00.960 --> 00:20:03.960]  起碼做了牧師三十多年
[00:20:03.960 --> 00:20:04.960]  做了牧師三十多年
[00:20:04.960 --> 00:20:06.960]  其實天父給了我很多的恩典
[00:20:06.960 --> 00:20:11.960]  我曾經栽培過不少弟兄姊妹成為教會的領袖
[00:20:11.960 --> 00:20:14.960]  我也栽培過很多像提摩太一樣
[00:20:14.960 --> 00:20:17.960]  我覺得很有潛質
[00:20:17.960 --> 00:20:19.960]  很有牧師恩賜的人
[00:20:19.960 --> 00:20:26.960]  我希望栽培他們成為一個神所重用的傳道人
[00:20:26.960 --> 00:20:31.960]  不過坦白地說我也曾經感到失望
[00:20:31.960 --> 00:20:33.960]  一直都在做的
[00:20:33.960 --> 00:20:34.960]  我還在做的
[00:20:34.960 --> 00:20:38.960]  不過有時我會覺得失望
[00:20:38.960 --> 00:20:41.960]  可能我的感覺會複雜多一點也不一定
[00:20:41.960 --> 00:20:45.960]  因為我不單單對弟兄姊妹感到失望
[00:20:45.960 --> 00:20:47.960]  是覺得可惜
[00:20:47.960 --> 00:20:50.960]  失望是覺得這樣也不行
[00:20:50.960 --> 00:20:55.960]  但我是覺得可惜
[00:20:55.960 --> 00:20:56.960]  因為按照我對他們的認識
[00:20:56.960 --> 00:21:00.960]  如果他們願意跟隨主給他們的呼召
[00:21:00.960 --> 00:21:03.960]  願意實行上帝給他們的旨意的時候
[00:21:03.960 --> 00:21:09.960]  我深信他們對教會對天國會作出很大的貢獻
[00:21:09.960 --> 00:21:14.960]  他們的生命也會變得有更大的影響力
[00:21:14.960 --> 00:21:16.960]  但我覺得可惜
[00:21:16.960 --> 00:21:21.960]  他們去到門口進入這個豐盛祝福的前面之前
[00:21:21.960 --> 00:21:28.960]  他們寧可聽信世界帶給我們的假象
[00:21:28.960 --> 00:21:30.960]  信不過上帝的供應
[00:21:30.960 --> 00:21:34.960]  信不過上帝的保護
[00:21:34.960 --> 00:21:37.960]  於是他們選擇一條比較容易走的路
[00:21:37.960 --> 00:21:40.960]  追求一條讓他們覺得比較安全的
[00:21:40.960 --> 00:21:43.960]  有保障的生活
[00:21:43.960 --> 00:21:48.960]  當然這是他們的選擇
[00:21:48.960 --> 00:21:51.960]  因為我牽涉到這個過程
[00:21:51.960 --> 00:21:52.960]  我覺得可惜
[00:21:52.960 --> 00:21:54.960]  因為我現在見到他們的時候
[00:21:54.960 --> 00:21:57.960]  跟其他很多人一樣
[00:21:57.960 --> 00:21:59.960]  甚至跟我們當中每一個人一樣
[00:21:59.960 --> 00:22:02.960]  形形異異平平融融過一生
[00:22:02.960 --> 00:22:05.960]  其實我看到他們可以很精彩地活得
[00:22:05.960 --> 00:22:07.960]  我們上帝可以活得很精彩
[00:22:07.960 --> 00:22:10.960]  但由於信不過上帝的供應
[00:22:10.960 --> 00:22:13.960]  信不過上帝的保守
[00:22:13.960 --> 00:22:16.960]  結果現在就平平融融
[00:22:16.960 --> 00:22:18.960]  當然神有恩典
[00:22:18.960 --> 00:22:21.960]  以後會怎樣使用或改變它呢
[00:22:21.960 --> 00:22:30.960]  不過我看到的情況是這樣
[00:22:30.960 --> 00:22:34.960]  所以今天大家有機會聽這個訊息
[00:22:34.960 --> 00:22:39.960]  我希望你能夠在神的面前做一個抉擇
[00:22:39.960 --> 00:22:41.960]  神擺你在不同的崗位
[00:22:41.960 --> 00:22:43.960]  都有它的原因和目的
[00:22:43.960 --> 00:22:47.960]  你是選擇要去遵行上帝給你的旨意
[00:22:47.960 --> 00:22:50.960]  完成你人生的使命
[00:22:50.960 --> 00:22:52.960]  神給你一個獨特的召命
[00:22:52.960 --> 00:22:55.960]  每個人神都給你一個獨特的崗位和召命
[00:22:55.960 --> 00:22:57.960]  你是否願意立志
[00:22:57.960 --> 00:22:58.960]  If this is so
[00:22:58.960 --> 00:23:00.960]  這個就是你給我的恩典
[00:23:00.960 --> 00:23:01.960]  你給我的方向
[00:23:01.960 --> 00:23:04.960]  無論是人生伏事的
[00:23:04.960 --> 00:23:05.960]  要走的路的話
[00:23:05.960 --> 00:23:06.960]  你幫我能夠跟隨
[00:23:06.960 --> 00:23:09.960]  好好地跟隨你去完成這個使命
[00:23:09.960 --> 00:23:10.960]  當你能夠這樣做的時候
[00:23:10.960 --> 00:23:13.960]  你就能夠過一個更有意義的人生
[00:23:13.960 --> 00:23:14.960]  如果你說不是
[00:23:14.960 --> 00:23:17.960]  我只是一個普通的平信徒
[00:23:17.960 --> 00:23:19.960]  如果你這樣看自己
[00:23:19.960 --> 00:23:20.960]  如果你這樣看自己
[00:23:20.960 --> 00:23:22.960]  我只是一個普通的平信徒
[00:23:22.960 --> 00:23:24.960]  我能夠做些什麼
[00:23:24.960 --> 00:23:26.960]  我告訴你不是
[00:23:26.960 --> 00:23:27.960]  不過你可以不相信我
[00:23:27.960 --> 00:23:30.960]  不過從我的理解
[00:23:30.960 --> 00:23:33.960]  我從聖經裡面所了解
[00:23:33.960 --> 00:23:36.960]  神愛每一個人
[00:23:36.960 --> 00:23:37.960]  你相信一件事
[00:23:37.960 --> 00:23:38.960]  不然你不會相信耶穌
[00:23:38.960 --> 00:23:40.960]  神愛你的時候
[00:23:40.960 --> 00:23:46.960]  神是希望能夠幫助你過一個更有意義的人生
[00:23:46.960 --> 00:23:49.960]  你如何去回應神給你的愛和呼召呢
[00:23:49.960 --> 00:23:52.960]  你如何用你現時所有的去服侍主呢
[00:23:52.960 --> 00:23:56.960]  這是能夠讓你的生命不同的地方
[00:23:56.960 --> 00:23:57.960]  如果你說不是
[00:23:57.960 --> 00:24:00.960]  我還是走一些我比較熟悉的路
[00:24:00.960 --> 00:24:02.960]  我比較有把握
[00:24:02.960 --> 00:24:03.960]  明天早上起床做些什麼
[00:24:03.960 --> 00:24:06.960]  三四五我知道接下來要做的
[00:24:06.960 --> 00:24:08.960]  沒關係
[00:24:08.960 --> 00:24:11.960]  但是很可惜
[00:24:11.960 --> 00:24:13.960]  天父這麼愛你
[00:24:13.960 --> 00:24:15.960]  天父給你這麼多恩典
[00:24:15.960 --> 00:24:17.960]  也不要說失望
[00:24:17.960 --> 00:24:19.960]  很可惜
[00:24:19.960 --> 00:24:21.960]  我希望你不會這樣
[00:24:21.960 --> 00:24:24.960]  普羅面對很多令他失望的人
[00:24:24.960 --> 00:24:26.960]  不單單是一個兩個
[00:24:26.960 --> 00:24:28.960]  我相信普羅如何處理呢
[00:24:28.960 --> 00:24:30.960]  我們也要學一下
[00:24:30.960 --> 00:24:31.960]  首先我剛才說過
[00:24:31.960 --> 00:24:33.960]  提摩太
[00:24:33.960 --> 00:24:36.960]  盡快來見我
[00:24:36.960 --> 00:24:37.960]  放下你的工作
[00:24:37.960 --> 00:24:39.960]  我叫推機鼓去接你手
[00:24:39.960 --> 00:24:42.960]  那時候提摩太在耳筆所在開會
[00:24:42.960 --> 00:24:44.960]  放下你的工作馬上來見我
[00:24:44.960 --> 00:24:45.960]  I need you right now
[00:24:45.960 --> 00:24:47.960]  I need you as soon as you can
[00:24:47.960 --> 00:24:48.960]  我現在需要你
[00:24:48.960 --> 00:24:49.960]  盡快來
[00:24:49.960 --> 00:24:50.960]  推機鼓去接你手
[00:24:50.960 --> 00:24:52.960]  幫你做你的工作
[00:24:52.960 --> 00:24:54.960]  普羅曉得
[00:24:54.960 --> 00:24:58.960]  如何向一些親密的人
[00:24:58.960 --> 00:24:59.960]  了解他的
[00:24:59.960 --> 00:25:00.960]  明白他的
[00:25:00.960 --> 00:25:01.960]  他信得過的人
[00:25:01.960 --> 00:25:03.960]  能夠和他分享
[00:25:03.960 --> 00:25:06.960]  他心中的苦惱
[00:25:06.960 --> 00:25:10.960]  這是讓我們能夠得到安慰的方法
[00:25:10.960 --> 00:25:11.960]  第二件事
[00:25:11.960 --> 00:25:13.960]  我們看到普羅
[00:25:13.960 --> 00:25:14.960]  雖然他當時是坐牢的
[00:25:14.960 --> 00:25:15.960]  大家都知道
[00:25:15.960 --> 00:25:16.960]  坐牢的
[00:25:16.960 --> 00:25:18.960]  但是他沒有忘記
[00:25:18.960 --> 00:25:20.960]  把握每個機會
[00:25:20.960 --> 00:25:23.960]  去做神吩咐他做的工作
[00:25:23.960 --> 00:25:25.960]  沒有因為坐牢
[00:25:25.960 --> 00:25:26.960]  我們現在什麼都不能做
[00:25:26.960 --> 00:25:27.960]  我失去自由
[00:25:27.960 --> 00:25:29.960]  我還能夠服侍主什麼呢
[00:25:29.960 --> 00:25:32.960]  為什麼我這樣說呢
[00:25:32.960 --> 00:25:33.960]  他跟提摩太太說
[00:25:33.960 --> 00:25:34.960]  提摩太太快點來見我
[00:25:34.960 --> 00:25:36.960]  不過 on your way
[00:25:36.960 --> 00:25:38.960]  即將到來的時候
[00:25:38.960 --> 00:25:39.960]  把馬可帶過來
[00:25:39.960 --> 00:25:41.960]  他給了一個原因
[00:25:41.960 --> 00:25:43.960]  為什麼馬可帶馬可來呢
[00:25:43.960 --> 00:25:44.960]  why
[00:25:44.960 --> 00:25:45.960]  聖經有說
[00:25:45.960 --> 00:25:50.960]  因為他會幫助我在羅馬的工作
[00:25:50.960 --> 00:25:52.960]  馬可能夠幫助我在這裡的工作
[00:25:52.960 --> 00:25:54.960]  坐牢也可以做工作
[00:25:54.960 --> 00:25:56.960]  坐牢也可以服侍主
[00:25:56.960 --> 00:25:59.960]  所以普羅坐牢都想著
[00:25:59.960 --> 00:26:03.960]  怎樣能夠繼續為主傳承福音
[00:26:03.960 --> 00:26:04.960]  這個精神
[00:26:04.960 --> 00:26:07.960]  是不是我們需要學的呢
[00:26:07.960 --> 00:26:08.960]  第三件事
[00:26:08.960 --> 00:26:10.960]  我們看普羅如何面對
[00:26:10.960 --> 00:26:11.960]  他吩咐提摩太太
[00:26:11.960 --> 00:26:14.960]  把他留在家暴家裡的斗篷
[00:26:14.960 --> 00:26:15.960]  那件外衣
[00:26:15.960 --> 00:26:16.960]  其實是一個斗篷
[00:26:16.960 --> 00:26:17.960]  好像潘瑞那樣
[00:26:17.960 --> 00:26:19.960]  中間有個洞凹進去
[00:26:19.960 --> 00:26:21.960]  通常是用來保暖的
[00:26:21.960 --> 00:26:22.960]  因為冬天快要來
[00:26:22.960 --> 00:26:23.960]  會冷
[00:26:23.960 --> 00:26:24.960]  你快點來
[00:26:24.960 --> 00:26:25.960]  我需要那件衣服
[00:26:25.960 --> 00:26:26.960]  但是最重要的是什麼呢
[00:26:26.960 --> 00:26:27.960]  把那幾本書
[00:26:27.960 --> 00:26:31.960]  特別是那些珍貴的羊皮書卷
[00:26:31.960 --> 00:26:33.960]  一起帶來
[00:26:33.960 --> 00:26:35.960]  什麼意思呢
[00:26:35.960 --> 00:26:37.960]  普羅那時候什麼都沒有了
[00:26:37.960 --> 00:26:40.960]  他叫提摩太太拿來給他那些
[00:26:40.960 --> 00:26:42.960]  就是他唯一的財產
[00:26:42.960 --> 00:26:43.960]  錢也沒有
[00:26:43.960 --> 00:26:44.960]  什麼都沒有
[00:26:44.960 --> 00:26:46.960]  唯一的財產就是那件外衣
[00:26:46.960 --> 00:26:49.960]  還有那些書
[00:26:49.960 --> 00:26:51.960]  這個讓我們看到
[00:26:51.960 --> 00:26:52.960]  雖然
[00:26:52.960 --> 00:26:54.960]  這些東西其實不值錢的
[00:26:54.960 --> 00:26:56.960]  那個價值在哪裡
[00:26:56.960 --> 00:26:58.960]  就算我現在坐牢
[00:26:58.960 --> 00:27:00.960]  我不停止學習
[00:27:00.960 --> 00:27:02.960]  我不停止去研讀
[00:27:02.960 --> 00:27:03.960]  是不是聖經呢
[00:27:03.960 --> 00:27:04.960]  我會詳細講
[00:27:04.960 --> 00:27:05.960]  但是起碼
[00:27:05.960 --> 00:27:06.960]  為什麼要拿那些書來
[00:27:06.960 --> 00:27:07.960]  放在那裡
[00:27:07.960 --> 00:27:08.960]  當然不是
[00:27:08.960 --> 00:27:11.960]  我可以繼續去看書
[00:27:11.960 --> 00:27:12.960]  繼續去研究
[00:27:12.960 --> 00:27:13.960]  繼續去思想
[00:27:13.960 --> 00:27:14.960]  繼續去明白
[00:27:14.960 --> 00:27:16.960]  神的心意
[00:27:16.960 --> 00:27:20.960]  祂在失望當中
[00:27:20.960 --> 00:27:23.960]  不忘去學習
[00:27:23.960 --> 00:27:25.960]  所以我們看到
[00:27:25.960 --> 00:27:29.960]  保羅如何去面對那些令他失望的關係
[00:27:29.960 --> 00:27:31.960]  你問他一個結論是什麼
[00:27:31.960 --> 00:27:33.960]  雖然他覺得失望
[00:27:33.960 --> 00:27:34.960]  因為某些人
[00:27:34.960 --> 00:27:38.960]  但是他沒有因為他失望而氣餒
[00:27:38.960 --> 00:27:40.960]  停止不做他應該做的工作
[00:27:40.960 --> 00:27:41.960]  他明白自己的需要
[00:27:41.960 --> 00:27:43.960]  於是找一些他能夠幫助到他
[00:27:43.960 --> 00:27:44.960]  安慰到他的人
[00:27:44.960 --> 00:27:46.960]  不是每個人都找的
[00:27:46.960 --> 00:27:47.960]  提摩太太
[00:27:47.960 --> 00:27:48.960]  是他屬靈的兒子
[00:27:48.960 --> 00:27:49.960]  是他所愛的
[00:27:49.960 --> 00:27:51.960]  是他長大的
[00:27:51.960 --> 00:27:53.960]  這個人能夠關心我
[00:27:53.960 --> 00:27:54.960]  能夠愛我
[00:27:54.960 --> 00:27:55.960]  能夠鼓勵我
[00:27:55.960 --> 00:27:58.960]  支持我
[00:27:58.960 --> 00:28:00.960]  我在想
[00:28:00.960 --> 00:28:02.960]  大家回來教會
[00:28:02.960 --> 00:28:04.960]  不知道你們有沒有回我們的生命小組
[00:28:04.960 --> 00:28:05.960]  回教會也好
[00:28:05.960 --> 00:28:06.960]  回我們的生命小組
[00:28:06.960 --> 00:28:09.960]  或者其他的團體也好
[00:28:09.960 --> 00:28:10.960]  我剛才也講過
[00:28:10.960 --> 00:28:12.960]  其實在教會裡面
[00:28:12.960 --> 00:28:13.960]  都會遇到一些
[00:28:13.960 --> 00:28:17.960]  令我們感到失望的人
[00:28:17.960 --> 00:28:18.960]  有時候我們都不明白
[00:28:18.960 --> 00:28:20.960]  為什麼一個人
[00:28:20.960 --> 00:28:21.960]  在教會這麼久
[00:28:21.960 --> 00:28:23.960]  都會做這樣的事情
[00:28:23.960 --> 00:28:24.960]  聽到這麼久
[00:28:24.960 --> 00:28:27.960]  好像不清醒
[00:28:27.960 --> 00:28:28.960]  為什麼一個人
[00:28:28.960 --> 00:28:29.960]  以前這麼熱心
[00:28:29.960 --> 00:28:31.960]  現在會變得這麼冷淡
[00:28:31.960 --> 00:28:32.960]  為什麼一個人
[00:28:32.960 --> 00:28:33.960]  做基督徒這麼久
[00:28:33.960 --> 00:28:35.960]  又說參加查經班
[00:28:35.960 --> 00:28:37.960]  但是會說一些不恰當的話
[00:28:37.960 --> 00:28:41.960]  做一些讓耶穌基督的名字蒙羞的事情
[00:28:41.960 --> 00:28:42.960]  我看到這些人的時候
[00:28:42.960 --> 00:28:43.960]  很失望
[00:28:43.960 --> 00:28:44.960]  甚至你看到教會
[00:28:44.960 --> 00:28:46.960]  有些事情你不明白
[00:28:46.960 --> 00:28:48.960]  為什麼教會會做這樣的事情
[00:28:48.960 --> 00:28:54.960]  有時候我們都會覺得失望
[00:28:54.960 --> 00:28:56.960]  當我們看到這樣的情況的時候
[00:28:56.960 --> 00:29:01.960]  到底我們應該怎樣去處理
[00:29:01.960 --> 00:29:02.960]  我看回保羅
[00:29:02.960 --> 00:29:03.960]  當然不可以單單
[00:29:03.960 --> 00:29:07.960]  從保羅在題目頭書裡面所講的去了解
[00:29:07.960 --> 00:29:08.960]  其實保羅
[00:29:08.960 --> 00:29:10.960]  我相信如果保羅是我們看到
[00:29:10.960 --> 00:29:12.960]  教會裡面突然間會令人失望
[00:29:12.960 --> 00:29:14.960]  教會的事情不太妥當的時候
[00:29:14.960 --> 00:29:15.960]  我相信保羅
[00:29:15.960 --> 00:29:18.960]  第一樣要他做的不是安慰
[00:29:18.960 --> 00:29:19.960]  是保羅的性格
[00:29:19.960 --> 00:29:20.960]  如果了解保羅的性格
[00:29:20.960 --> 00:29:25.960]  他才會去勸解這些人
[00:29:25.960 --> 00:29:26.960]  為什麼我這樣說呢
[00:29:26.960 --> 00:29:27.960]  因為我說保羅的性格
[00:29:27.960 --> 00:29:31.960]  保羅是不能夠容忍信徒
[00:29:31.960 --> 00:29:35.960]  不按聖經的教導去生活的
[00:29:35.960 --> 00:29:37.960]  一個很明顯的例子是什麼呢
[00:29:37.960 --> 00:29:39.960]  當我看到彼得
[00:29:39.960 --> 00:29:40.960]  大家記得嗎
[00:29:40.960 --> 00:29:41.960]  有一個很特別的例子
[00:29:41.960 --> 00:29:42.960]  當我看到彼得
[00:29:42.960 --> 00:29:44.960]  一見到猶太的信徒出現
[00:29:44.960 --> 00:29:46.960]  他就走開了
[00:29:46.960 --> 00:29:48.960]  以前跟他們坐在一起吃飯都沒有問題
[00:29:48.960 --> 00:29:50.960]  一見到猶太的信徒出現的時候
[00:29:50.960 --> 00:29:51.960]  他就走開了
[00:29:51.960 --> 00:29:54.960]  只是跟猶太的信徒坐在一起吃飯
[00:29:54.960 --> 00:29:56.960]  這個當然是很明顯的
[00:29:56.960 --> 00:29:57.960]  保羅看了一眼
[00:29:57.960 --> 00:29:58.960]  彼得你這樣不對
[00:29:58.960 --> 00:29:59.960]  聖經怎麼說呢
[00:29:59.960 --> 00:30:03.960]  提加拉太鼠就當面指出他的謬誤
[00:30:03.960 --> 00:30:04.960]  你信耶穌的時候
[00:30:04.960 --> 00:30:06.960]  為什麼神愛世人每一個
[00:30:06.960 --> 00:30:08.960]  為什麼有些人來到的時候
[00:30:08.960 --> 00:30:10.960]  你會避開跟他們一起吃飯
[00:30:10.960 --> 00:30:12.960]  之前是沒有問題的
[00:30:12.960 --> 00:30:14.960]  為什麼要做給別人看
[00:30:14.960 --> 00:30:16.960]  這個不合乎聖經的教導
[00:30:16.960 --> 00:30:18.960]  保羅是這樣的人
[00:30:18.960 --> 00:30:19.960]  up front就會告訴你
[00:30:19.960 --> 00:30:21.960]  這件事不對那件事不對
[00:30:21.960 --> 00:30:22.960]  因為聖經給我們啟示
[00:30:22.960 --> 00:30:24.960]  真理不是這樣的
[00:30:24.960 --> 00:30:27.960]  所以他當場責備彼得
[00:30:27.960 --> 00:30:30.960]  意思上他也是這樣教提摩泰利做牧師
[00:30:30.960 --> 00:30:31.960]  提摩泰利做牧師
[00:30:31.960 --> 00:30:32.960]  如果看回聖經的時候
[00:30:32.960 --> 00:30:36.960]  要用百般的忍耐和各樣的教導
[00:30:36.960 --> 00:30:37.960]  做什麼
[00:30:37.960 --> 00:30:38.960]  勸戒人
[00:30:38.960 --> 00:30:39.960]  警戒人
[00:30:39.960 --> 00:30:41.960]  督責人
[00:30:41.960 --> 00:30:43.960]  這個也是他教提摩泰利做牧師的時候
[00:30:43.960 --> 00:30:45.960]  都應該這樣做
[00:30:45.960 --> 00:30:46.960]  才能夠幫助弟兄姊妹了解
[00:30:46.960 --> 00:30:47.960]  What is right and wrong
[00:30:47.960 --> 00:30:49.960]  按照聖經的教導
[00:30:49.960 --> 00:30:51.960]  所以我這樣想
[00:30:51.960 --> 00:30:53.960]  我們作為主理的弟兄姊妹
[00:30:53.960 --> 00:30:55.960]  我們稱為主理的弟兄姊妹
[00:30:55.960 --> 00:30:57.960]  應該很親近的
[00:30:57.960 --> 00:31:00.960]  我們是主理的一家人
[00:31:00.960 --> 00:31:03.960]  其實我們有責任提醒和勸戒
[00:31:03.960 --> 00:31:06.960]  那些令我們失望的人
[00:31:06.960 --> 00:31:07.960]  可能我們誤會了
[00:31:07.960 --> 00:31:09.960]  不明白他們的意思
[00:31:09.960 --> 00:31:11.960]  你和他談的時候可能會發現
[00:31:11.960 --> 00:31:13.960]  原來我們誤會了
[00:31:13.960 --> 00:31:15.960]  如果他真的做一些不恰當的事
[00:31:15.960 --> 00:31:17.960]  不符合聖經的教導
[00:31:17.960 --> 00:31:18.960]  或者對團契
[00:31:18.960 --> 00:31:19.960]  對小組
[00:31:19.960 --> 00:31:20.960]  對教友的影響
[00:31:20.960 --> 00:31:22.960]  我們去勸勉他的時候
