
[00:00:00.000 --> 00:00:04.240]  今天分享的題目是最偉大的禮物
[00:15:21.200 --> 00:15:23.200]  因為平常生命裏面
[00:15:23.200 --> 00:15:25.200]  我們遇見的事都是我們預計之內
[00:15:25.200 --> 00:15:27.200]  好像今天那樣
[00:15:27.200 --> 00:15:29.200]  如果你回來崇拜
[00:15:29.200 --> 00:15:31.200]  突然間你見到帕西爾尊坐在你旁邊
[00:15:31.200 --> 00:15:33.200]  你怕不怕?不怕
[00:15:33.200 --> 00:15:35.200]  你也預了帕西爾尊可能會坐在你旁邊
[00:15:35.200 --> 00:15:37.200]  但突然間你發現旁邊那個是主的使者
[00:15:37.200 --> 00:15:39.200]  他發光
[00:15:39.200 --> 00:15:41.200]  坐在你旁邊
[00:15:41.200 --> 00:15:43.200]  大家很開心
[00:15:43.200 --> 00:15:45.200]  一點都不怕
[00:15:45.200 --> 00:15:47.200]  但突然間你發現坐在你旁邊
[00:15:47.200 --> 00:15:49.200]  那個是主的使者
[00:15:49.200 --> 00:15:51.200]  我不知道你會不會
[00:15:51.200 --> 00:15:53.200]  好像牧羊人那樣懼怕
[00:15:53.200 --> 00:15:55.200]  我們的生命
[00:15:55.200 --> 00:15:57.200]  有不同的東西叫我們懼怕
[00:15:57.200 --> 00:15:59.200]  我不知道今天你的生命裏面
[00:15:59.200 --> 00:16:01.200]  有些什麼叫你懼怕
[00:16:01.200 --> 00:16:03.200]  牧羊人突然間見到這個景象
[00:16:03.200 --> 00:16:05.200]  叫他懼怕
[00:16:05.200 --> 00:16:07.200]  可能今天我們見到這個世界
[00:16:07.200 --> 00:16:09.200]  所發生的事
[00:16:09.200 --> 00:16:11.200]  會令我們很懼怕
[00:16:11.200 --> 00:16:13.200]  或者我們看到這個世界
[00:16:13.200 --> 00:16:15.200]  令我們很懼怕
[00:16:15.200 --> 00:16:17.200]  或者我們面對一個不確定的將來
[00:16:17.200 --> 00:16:19.200]  好像過去發生的事
[00:16:19.200 --> 00:16:21.200]  我們預備的事
[00:16:21.200 --> 00:16:23.200]  但原來我們所面對的
[00:16:23.200 --> 00:16:25.200]  不像我們預期的時候
[00:16:25.200 --> 00:16:27.200]  你會很懼怕
[00:16:27.200 --> 00:16:29.200]  可能你只是面對人生
[00:16:29.200 --> 00:16:31.200]  一個你未經歷過的困難和衝擊
[00:16:31.200 --> 00:16:33.200]  你會很懼怕
[00:16:33.200 --> 00:16:35.200]  在舊約裏面
[00:16:35.200 --> 00:16:37.200]  當人見到神的時候
[00:16:37.200 --> 00:16:39.200]  他們會很懼怕
[00:16:39.200 --> 00:16:41.200]  因為他們會為了他們的罪
[00:16:41.200 --> 00:16:43.200]  而感到很懼怕
[00:16:43.200 --> 00:16:45.200]  今天我不知道我們有沒有
[00:16:45.200 --> 00:16:47.200]  覺得為了我們自己的罪
[00:16:47.200 --> 00:16:49.200]  而感到懼怕
[00:16:49.200 --> 00:16:51.200]  或者為我們自己所面對的景況
[00:16:51.200 --> 00:16:53.200]  覺得很懼怕
[00:16:53.200 --> 00:16:55.200]  但無論什麼叫我們
[00:16:55.200 --> 00:16:57.200]  覺得很懼怕
[00:16:57.200 --> 00:16:59.200]  今天有一個很重要的訊息
[00:16:59.200 --> 00:17:01.200]  告訴我們
[00:17:01.200 --> 00:17:03.200]  這個訊息是帶起的訊息
[00:17:03.200 --> 00:17:05.200]  就是今天神的同在
[00:17:05.200 --> 00:17:07.200]  要來到我們
[00:17:07.200 --> 00:17:09.200]  懼怕的生命裏面
[00:17:09.200 --> 00:17:11.200]  這個帶起的訊息
[00:17:11.200 --> 00:17:13.200]  是講神的同在
[00:17:13.200 --> 00:17:15.200]  神的同在要帶來醫治
[00:17:15.200 --> 00:17:17.200]  神的同在要帶來拯救
[00:17:17.200 --> 00:17:19.200]  神的同在要帶來
[00:17:19.200 --> 00:17:21.200]  神在你生命裏面的工作
[00:17:21.200 --> 00:17:23.200]  神的同在
[00:17:23.200 --> 00:17:25.200]  要帶來
[00:17:25.200 --> 00:17:27.200]  我們生命的改變
[00:17:27.200 --> 00:17:29.200]  所以今天這個訊息
[00:17:29.200 --> 00:17:31.200]  有三樣東西很值得
[00:17:31.200 --> 00:17:33.200]  我們一起去看
[00:17:33.200 --> 00:17:35.200]  第一樣東西是今天
[00:17:35.200 --> 00:17:37.200]  你說今天有什麼很重要
[00:17:37.200 --> 00:17:39.200]  因為代表到了
[00:17:39.200 --> 00:17:41.200]  我不知道你等吃飯的時候
[00:17:41.200 --> 00:17:43.200]  你會怎樣
[00:17:43.200 --> 00:17:45.200]  因為我很愛吃
[00:17:45.200 --> 00:17:47.200]  所以等開飯的時候
[00:17:47.200 --> 00:17:49.200]  我常常都很期待
[00:17:49.200 --> 00:17:51.200]  開飯給家人
[00:17:51.200 --> 00:17:53.200]  但家人都說開飯啦
[00:17:53.200 --> 00:17:55.200]  那你會怎樣
[00:17:55.200 --> 00:17:57.200]  正呀
[00:17:57.200 --> 00:17:59.200]  吃得呀
[00:17:59.200 --> 00:18:01.200]  今天是講救恩
[00:18:01.200 --> 00:18:03.200]  已經臨到
[00:18:03.200 --> 00:18:05.200]  你跟旁邊的人講
[00:18:05.200 --> 00:18:07.200]  所以今天
[00:18:07.200 --> 00:18:09.200]  已經臨到
[00:18:09.200 --> 00:18:11.200]  第二樣東西是說
[00:18:11.200 --> 00:18:13.200]  這個在大衛的城裏
[00:18:13.200 --> 00:18:15.200]  因為你會覺得
[00:18:15.200 --> 00:18:17.200]  大衛的城裏就是大衛的城裏
[00:18:17.200 --> 00:18:19.200]  對於我們來說
[00:18:19.200 --> 00:18:21.200]  我們可能知道是大衛的城裏
[00:18:21.200 --> 00:18:23.200]  但對於當時的猶太人
[00:18:23.200 --> 00:18:25.200]  大衛的城裏對他們來說
[00:18:25.200 --> 00:18:27.200]  是一個很重要的訊息
[00:18:27.200 --> 00:18:29.200]  因為大衛的城就是將來
[00:18:29.200 --> 00:18:31.200]  預言聖經所講的尼塞亞將要來
[00:18:31.200 --> 00:18:33.200]  是從大衛的城裏來
[00:18:33.200 --> 00:18:35.200]  你一聽他們就會知道
[00:18:35.200 --> 00:18:37.200]  今天我們所期待
[00:18:37.200 --> 00:18:39.200]  那個的尼塞亞
[00:18:39.200 --> 00:18:41.200]  我們的救主
[00:18:41.200 --> 00:18:43.200]  今天來到了
[00:18:43.200 --> 00:18:45.200]  但今天
[00:18:45.200 --> 00:18:47.200]  不單止已經來了
[00:18:47.200 --> 00:18:49.200]  不單止我們期待尼塞亞來了
[00:18:49.200 --> 00:18:51.200]  但今天更加重要
[00:18:51.200 --> 00:18:53.200]  這個是為你們
[00:18:53.200 --> 00:18:55.200]  即是為我們每一個人
[00:18:55.200 --> 00:18:57.200]  所預備的救恩
[00:18:57.200 --> 00:18:59.200]  所以一段很簡單的聖經
[00:18:59.200 --> 00:19:01.200]  帶出一個
[00:19:01.200 --> 00:19:03.200]  一個很重要的訊息
[00:19:03.200 --> 00:19:05.200]  就是當我們面對不同的懼怕
[00:19:05.200 --> 00:19:07.200]  我們面對生命不同的狀況
[00:19:07.200 --> 00:19:09.200]  我們的拯救
[00:19:09.200 --> 00:19:11.200]  已經臨到
[00:19:11.200 --> 00:19:13.200]  當我們去看救主
[00:19:13.200 --> 00:19:15.200]  這個字的時候
[00:19:15.200 --> 00:19:17.200]  救主
[00:19:17.200 --> 00:19:19.200]  又是代表什麼呢
[00:19:19.200 --> 00:19:21.200]  救主在救約
[00:19:21.200 --> 00:19:23.200]  是代表神將人
[00:19:23.200 --> 00:19:25.200]  從敵人那裏拯救出來
[00:19:25.200 --> 00:19:27.200]  即是說
[00:19:27.200 --> 00:19:29.200]  在我們的困難裏面
[00:19:29.200 --> 00:19:31.200]  神將我們拯救出來
[00:19:31.200 --> 00:19:33.200]  而希臘文也有一個相似的解釋
[00:19:33.200 --> 00:19:35.200]  救主是
[00:19:35.200 --> 00:19:37.200]  神將人從危險
[00:19:37.200 --> 00:19:39.200]  的裏面
[00:19:39.200 --> 00:19:41.200]  去拯救出來
[00:19:41.200 --> 00:19:43.200]  即是說今天在我們的懼怕裏面
[00:19:43.200 --> 00:19:45.200]  今天
[00:19:45.200 --> 00:19:47.200]  在我們不知道生命怎樣的狀況裏面
[00:19:47.200 --> 00:19:49.200]  原來在耶穌的裏面
[00:19:49.200 --> 00:19:51.200]  我們要得著
[00:19:51.200 --> 00:19:53.200]  真正的拯救
[00:19:53.200 --> 00:19:55.200]  在耶穌出生的年代
[00:19:55.200 --> 00:19:57.200]  是羅馬的時代
[00:19:57.200 --> 00:19:59.200]  羅馬皇帝宣稱自己是神
[00:19:59.200 --> 00:20:01.200]  羅馬皇帝不是神
[00:20:01.200 --> 00:20:03.200]  但是羅馬皇帝他宣稱自己是神
[00:20:03.200 --> 00:20:05.200]  因為他說羅馬皇帝
[00:20:05.200 --> 00:20:07.200]  能夠為他的子民
[00:20:07.200 --> 00:20:09.200]  帶來平安
[00:20:09.200 --> 00:20:11.200]  和供應
[00:20:11.200 --> 00:20:13.200]  當然我們知道羅馬帝國已經滅亡了很多世紀了
[00:20:13.200 --> 00:20:15.200]  但是當時福音的
[00:20:15.200 --> 00:20:17.200]  作者要帶出很大的對比
[00:20:17.200 --> 00:20:19.200]  人的皇
[00:20:19.200 --> 00:20:21.200]  說自己是神
[00:20:21.200 --> 00:20:23.200]  但是真正的神是耶穌
[00:20:23.200 --> 00:20:25.200]  真正帶來拯救的是耶穌
[00:20:25.200 --> 00:20:27.200]  真正能夠
[00:20:27.200 --> 00:20:29.200]  幫助我們
[00:20:29.200 --> 00:20:31.200]  需要去拯救
[00:20:31.200 --> 00:20:33.200]  我們生命的主
[00:20:33.200 --> 00:20:35.200]  已經來到了
[00:20:35.200 --> 00:20:37.200]  但是我們今天要問
[00:20:37.200 --> 00:20:39.200]  我們生命一個很重要的問題
[00:20:39.200 --> 00:20:41.200]  就是我們有沒有得著
[00:20:41.200 --> 00:20:43.200]  真正的拯救
[00:20:43.200 --> 00:20:45.200]  在我們教會
[00:20:45.200 --> 00:20:47.200]  迎新十二課裏面
[00:20:47.200 --> 00:20:49.200]  有一課我覺得很重要的
[00:20:49.200 --> 00:20:51.200]  叫做主耶穌基督的死
[00:20:51.200 --> 00:20:53.200]  和福音
[00:20:53.200 --> 00:20:55.200]  這不是迎新十二課
[00:20:55.200 --> 00:20:57.200]  不是信仰班
[00:20:57.200 --> 00:20:59.200]  耶穌為我們死
[00:20:59.200 --> 00:21:01.200]  我們聽過很多次
[00:21:01.200 --> 00:21:03.200]  當然耶穌為我們死
[00:21:03.200 --> 00:21:05.200]  我們聽過很多次
[00:21:05.200 --> 00:21:07.200]  但是今天耶穌的死
[00:21:07.200 --> 00:21:09.200]  究竟和我有沒有關係
[00:21:09.200 --> 00:21:11.200]  今天我們有沒有真正領受
[00:21:11.200 --> 00:21:13.200]  這個拯救
[00:21:13.200 --> 00:21:15.200]  進到我們生命裏面
[00:21:15.200 --> 00:21:17.200]  在這個迎新十二課裏面
[00:21:17.200 --> 00:21:19.200]  我常常問這些反思的問題
[00:21:19.200 --> 00:21:21.200]  聖經說我們犯了罪
[00:21:21.200 --> 00:21:23.200]  聖經說我們世人都犯了罪
[00:21:23.200 --> 00:21:25.200]  即是怎樣
[00:21:25.200 --> 00:21:27.200]  我們達不到神的標準
[00:21:27.200 --> 00:21:29.200]  所以聖經說我們每一個人
[00:21:29.200 --> 00:21:31.200]  都虧缺了神的榮耀
[00:21:31.200 --> 00:21:33.200]  很多時候我們信耶穌
[00:21:33.200 --> 00:21:35.200]  這段時間我們都聽過
[00:21:35.200 --> 00:21:39.200]  聖經說但是罪的公駕乃是死
[00:21:39.200 --> 00:21:41.200]  接著很多人都說
[00:21:41.200 --> 00:21:43.200]  這段我都聽過
[00:21:43.200 --> 00:21:45.200]  但是我們是不是真的相信
[00:21:45.200 --> 00:21:47.200]  我們靠著我們自己
[00:21:47.200 --> 00:21:49.200]  我們並不能得到拯救
[00:21:49.200 --> 00:21:51.200]  如果我們真正相信
[00:21:51.200 --> 00:21:52.200]  我們靠自己
[00:21:52.200 --> 00:21:54.200]  我們並不能拯救的時候
[00:21:54.200 --> 00:21:56.200]  其實我們真的知道
[00:21:56.200 --> 00:21:58.200]  我們唯有靠著耶穌的血
[00:21:58.200 --> 00:22:00.200]  我們的罪得著潔淨
[00:22:00.200 --> 00:22:02.200]  我們才得著拯救
[00:22:02.200 --> 00:22:04.200]  但是我們要問我們自己
[00:22:04.200 --> 00:22:06.200]  我們是不是真的相信
[00:22:06.200 --> 00:22:08.200]  特別是在聖誕節
[00:22:08.200 --> 00:22:10.200]  我們再一次問我們自己
[00:22:10.200 --> 00:22:12.200]  我們有沒有得著這個真正的拯救
[00:22:12.200 --> 00:22:14.200]  我說如果我們真的相信
[00:22:14.200 --> 00:22:16.200]  是唯有耶穌
[00:22:16.200 --> 00:22:17.200]  是唯有耶穌
[00:22:17.200 --> 00:22:19.200]  我們才得著拯救的時候
[00:22:19.200 --> 00:22:21.200]  你的生命只有一個結果
[00:22:21.200 --> 00:22:22.200]  因為如果你真正知道
[00:22:22.200 --> 00:22:23.200]  唯有靠著耶穌
[00:22:23.200 --> 00:22:24.200]  你才得著拯救
[00:22:24.200 --> 00:22:25.200]  你的生命
[00:22:25.200 --> 00:22:28.200]  你就一定會死跟耶穌
[00:22:28.200 --> 00:22:30.200]  因為唯有跟著耶穌
[00:22:30.200 --> 00:22:31.200]  你才得著拯救
[00:22:31.200 --> 00:22:33.200]  我常常都喜歡說一個例子
[00:22:33.200 --> 00:22:34.200]  我說完就明白
[00:22:34.200 --> 00:22:35.200]  我剛剛看到
[00:22:35.200 --> 00:22:36.200]  帕斯特溫尼坐在後面
[00:22:36.200 --> 00:22:38.200]  如果現在雅根堂火燭
[00:22:38.200 --> 00:22:40.200]  不是沒有火燭
[00:22:40.200 --> 00:22:42.200]  而唯一帕斯特溫尼是知道
[00:22:42.200 --> 00:22:45.200]  那個走火通道在哪的時候
[00:22:45.200 --> 00:22:47.200]  我想問一下今天你會跟帕斯特溫尼
[00:22:47.200 --> 00:22:48.200]  還是跟我
[00:22:48.200 --> 00:22:49.200]  跟帕斯特溫尼
[00:22:49.200 --> 00:22:50.200]  有沒有人想跟我
[00:22:50.200 --> 00:22:51.200]  不會
[00:22:51.200 --> 00:22:52.200]  跟我就是死了
[00:22:52.200 --> 00:22:54.200]  跟帕斯特溫尼就是生了
[00:22:54.200 --> 00:22:56.200]  今天如果我們知道
[00:22:56.200 --> 00:22:58.200]  唯有耶穌拯救我們的時候
[00:22:58.200 --> 00:23:00.200]  你就一定跟著耶穌
[00:23:00.200 --> 00:23:01.200]  你不會做其他事的
[00:23:01.200 --> 00:23:03.200]  因為唯有耶穌才可以拯救
[00:23:03.200 --> 00:23:04.200]  如果帕斯特溫尼今天知道
[00:23:04.200 --> 00:23:06.200]  那個走火通道在哪
[00:23:06.200 --> 00:23:09.200]  我真的不知道怎麼走的
[00:23:09.200 --> 00:23:11.200]  所以我一定一定會跟著帕斯特溫尼
[00:23:11.200 --> 00:23:14.200]  同樣如果我們知道
[00:23:14.200 --> 00:23:16.200]  唯有耶穌拯救我們的時候
[00:23:16.200 --> 00:23:20.200]  今天你的生命就一定要跟著耶穌
[00:23:20.200 --> 00:23:23.200]  一段我很喜歡跟少年人常常講的
[00:23:23.200 --> 00:23:24.200]  一段聖經
[00:23:24.200 --> 00:23:26.200]  什麼是信耶穌
[00:23:26.200 --> 00:23:28.200]  信耶穌是否只是我們頭腦
[00:23:28.200 --> 00:23:30.200]  知道耶穌是誰就信耶穌呢
[00:23:30.200 --> 00:23:31.200]  如果是這樣
[00:23:31.200 --> 00:23:33.200]  我們跟鬼沒有分別的
[00:23:33.200 --> 00:23:35.200]  因為鬼都知道耶穌是誰的
[00:23:35.200 --> 00:23:37.200]  當那些邪靈見到耶穌的時候
[00:23:37.200 --> 00:23:38.200]  他第一句就說
[00:23:38.200 --> 00:23:41.200]  永生神的兒子耶穌啊
[00:23:41.200 --> 00:23:43.200]  他知不知道耶穌是誰啊
[00:23:43.200 --> 00:23:46.200]  如果我們今天都知道耶穌就是信耶穌
[00:23:46.200 --> 00:23:48.200]  這個不是信耶穌
[00:23:48.200 --> 00:23:49.200]  所以今天我們要問
[00:23:49.200 --> 00:23:52.200]  我們怎樣得到真正的拯救
[00:23:52.200 --> 00:23:55.200]  一段我覺得很重要的聖經
[00:23:55.200 --> 00:23:58.200]  馬太福音一節我們一起讀
[00:23:58.200 --> 00:23:59.200]  一二三
[00:23:59.200 --> 00:24:03.200]  凡稱呼我主啊主啊的人
[00:24:03.200 --> 00:24:05.200]  不能都盡天國
[00:24:05.200 --> 00:24:08.200]  唯獨遵行我天父旨意的人
[00:24:08.200 --> 00:24:10.200]  才能盡去
[00:24:10.200 --> 00:24:11.200]  一段很重要的聖經
[00:24:11.200 --> 00:24:14.200]  不是我們每一個人說主啊主啊
[00:24:14.200 --> 00:24:17.200]  我們用口講我們就能盡天國
[00:24:17.200 --> 00:24:21.200]  唯獨遵行我天父旨意的人
[00:24:21.200 --> 00:24:23.200]  才能盡去
[00:24:23.200 --> 00:24:25.200]  所以今天我們的生命
[00:24:25.200 --> 00:24:28.200]  有沒有真正跟隨耶穌
[00:24:28.200 --> 00:24:30.200]  我認識一位的姊妹
[00:24:30.200 --> 00:24:34.200]  她信主之前她的生命很混亂
[00:24:34.200 --> 00:24:36.200]  她的家庭生活亦都很混亂
[00:24:36.200 --> 00:24:39.200]  她信主之前她經常去賭錢
[00:24:39.200 --> 00:24:41.200]  經常說髒話
[00:24:41.200 --> 00:24:44.200]  又不找工作又不理會家庭
[00:24:44.200 --> 00:24:46.200]  所以她跟女兒的關係很差
[00:24:46.200 --> 00:24:48.200]  因為女兒覺得不理我
[00:24:48.200 --> 00:24:49.200]  有空又去麻雀館
[00:24:49.200 --> 00:24:50.200]  有空又怎樣都不理我
[00:24:50.200 --> 00:24:52.200]  於是她跟女兒的生命很差
[00:24:52.200 --> 00:24:54.200]  她女兒又不上學
[00:24:54.200 --> 00:24:55.200]  每天都出去玩
[00:24:55.200 --> 00:24:58.200]  跟著又跟很多不好的朋友
[00:24:58.200 --> 00:25:00.200]  建立了一些很不好的關係
[00:25:00.200 --> 00:25:03.200]  但是當這個姊妹信耶穌之後
[00:25:03.200 --> 00:25:05.200]  她變了
[00:25:05.200 --> 00:25:07.200]  她信耶穌之後她不再賭錢
[00:25:07.200 --> 00:25:09.200]  她不再說髒話
[00:25:09.200 --> 00:25:12.200]  她正正式式找回工作
[00:25:12.200 --> 00:25:15.200]  跟著她開始照顧家庭
[00:25:15.200 --> 00:25:17.200]  初初當她這樣做的時候
[00:25:17.200 --> 00:25:19.200]  她仍然天天打電話給女兒
[00:25:19.200 --> 00:25:21.200]  女兒你今晚回來吃飯
[00:25:21.200 --> 00:25:22.200]  你不是吧
[00:25:22.200 --> 00:25:23.200]  你叫我回來吃飯
[00:25:23.200 --> 00:25:25.200]  不要玩了
[00:25:25.200 --> 00:25:26.200]  然後第二天再說
[00:25:26.200 --> 00:25:28.200]  女兒你今天回來吃飯
[00:25:28.200 --> 00:25:29.200]  不要玩了
[00:25:29.200 --> 00:25:30.200]  你是不是不夠錢去打麻雀
[00:25:30.200 --> 00:25:32.200]  回來拿錢去打麻雀
[00:25:32.200 --> 00:25:34.200]  不要玩了
[00:25:34.200 --> 00:25:37.200]  但是慢慢她的女兒見到她的改變
[00:25:37.200 --> 00:25:39.200]  她真的看到她媽媽不一樣
[00:25:39.200 --> 00:25:41.200]  她媽媽以前不上班
[00:25:41.200 --> 00:25:43.200]  說髒話去賭錢
[00:25:43.200 --> 00:25:45.200]  但是她媽媽突然間變了
[00:25:45.200 --> 00:25:47.200]  為什麼我媽媽會變了
[00:25:47.200 --> 00:25:50.200]  原來我媽媽信了一個叫耶穌的人
[00:25:50.200 --> 00:25:52.200]  其實是一個耶穌的神
[00:25:52.200 --> 00:25:55.200]  跟著她回教會
[00:25:55.200 --> 00:25:57.200]  於是她又打電話給我
[00:25:57.200 --> 00:25:59.200]  問我吃不吃飯
[00:25:59.200 --> 00:26:02.200]  我姑且回來看看有沒有飯吃
[00:26:02.200 --> 00:26:05.200]  於是她回來說居然有飯吃
[00:26:05.200 --> 00:26:07.200]  媽媽真的變了
[00:26:07.200 --> 00:26:09.200]  回家有飯吃
[00:26:09.200 --> 00:26:12.200]  慢慢當她再看看她媽媽的時候
[00:26:12.200 --> 00:26:13.200]  她開始對於她媽媽
[00:26:13.200 --> 00:26:16.200]  去一個叫教會的地方感到興趣
[00:26:16.200 --> 00:26:18.200]  她媽媽去了什麼地方呢
[00:26:18.200 --> 00:26:19.200]  為什麼去了這個地方之後
[00:26:19.200 --> 00:26:20.200]  現在會完全不同呢
[00:26:20.200 --> 00:26:21.200]  為什麼去了這個地方之後
[00:26:21.200 --> 00:26:23.200]  回來有飯吃呢
[00:26:23.200 --> 00:26:25.200]  於是她就跟著媽媽回教會
[00:26:25.200 --> 00:26:27.200]  起初她都很不習慣
[00:26:27.200 --> 00:26:28.200]  但是跟著慢慢
[00:26:28.200 --> 00:26:31.200]  她的女兒都信了耶穌
[00:26:31.200 --> 00:26:34.200]  我每一次跟這個姐妹聊天的時候
[00:26:34.200 --> 00:26:36.200]  她常常掛在嘴邊一個字
[00:26:36.200 --> 00:26:38.200]  不是一個字 只是一句話
[00:26:38.200 --> 00:26:42.200]  她說是耶穌救了我
[00:26:42.200 --> 00:26:43.200]  跟我一家
[00:26:43.200 --> 00:26:45.200]  但是今天很重要
[00:26:45.200 --> 00:26:48.200]  當在聖誕節的時候
[00:26:48.200 --> 00:26:50.200]  我們要再問我們自己
[00:26:50.200 --> 00:26:54.200]  我們有沒有真的經歷耶穌的拯救
[00:26:54.200 --> 00:26:57.200]  今天很多時候我們在教會裡面
[00:26:57.200 --> 00:26:59.200]  我們的外表被人覺得
[00:26:59.200 --> 00:27:00.200]  我們是信耶穌的
[00:27:00.200 --> 00:27:02.200]  剛才我們很熱烈地去敬拜
[00:27:02.200 --> 00:27:04.200]  我們都好像這條聖經那樣說
[00:27:04.200 --> 00:27:06.200]  主啊 主啊
[00:27:06.200 --> 00:27:08.200]  但這條聖經講得很清楚
[00:27:08.200 --> 00:27:10.200]  不是凡稱呼我主啊主啊的人
[00:27:10.200 --> 00:27:11.200]  都進天國的
[00:27:11.200 --> 00:27:17.200]  唯獨遵行我天父旨意的人才能進去
[00:27:17.200 --> 00:27:18.200]  所以今天很重要
[00:27:18.200 --> 00:27:20.200]  在聖誕節裡面
[00:27:20.200 --> 00:27:22.200]  我們再一次問我們自己
[00:27:22.200 --> 00:27:27.200]  我們的生命有沒有經歷真正的拯救
[00:27:27.200 --> 00:27:32.200]  我們的生命有沒有真正跟隨耶穌
[00:27:32.200 --> 00:27:36.200]  當我們生命願意去真正跟隨耶穌的時候
[00:27:36.200 --> 00:27:37.200]  我們的生命就會
[00:27:37.200 --> 00:27:39.200]  今天分享的第三點
[00:27:39.200 --> 00:27:41.200]  得到真正的平安
[00:27:41.200 --> 00:27:43.200]  我們由第十三到十四節
[00:27:43.200 --> 00:27:45.200]  我們一起讀 一二三
[00:27:45.200 --> 00:27:50.200]  忽然有一大隊天兵同那天使讚美
[00:27:50.200 --> 00:27:54.200]  神說 在至高之處榮耀歸於神
[00:27:54.200 --> 00:27:59.200]  在地上平安歸於他所喜悅的人
[00:27:59.200 --> 00:28:00.200]  這裡有一個很特別的異象
[00:28:00.200 --> 00:28:03.200]  這個是從天上面來的異象
[00:28:03.200 --> 00:28:07.200]  聖經說有一隊天兵同那天使讚美
[00:28:07.200 --> 00:28:11.200]  天兵天使就跟地上的軍隊不一樣
[00:28:11.200 --> 00:28:14.200]  地上的軍隊就是發動戰爭
[00:28:14.200 --> 00:28:18.200]  但天上的軍隊是讚美和慶祝
[00:28:18.200 --> 00:28:20.200]  慶祝什麼呢
[00:28:20.200 --> 00:28:23.200]  這裡講的有兩個很重要的事
[00:28:23.200 --> 00:28:25.200]  第一件事在天上
[00:28:25.200 --> 00:28:26.200]  第二件事在地上
[00:28:26.200 --> 00:28:30.200]  第一件事說願至高之處榮耀歸於神
[00:28:30.200 --> 00:28:33.200]  為什麼至高之處榮耀歸於神
[00:28:33.200 --> 00:28:37.200]  因為神的拯救已經來到這個世界
[00:28:37.200 --> 00:28:40.200]  而神的拯救來到這個世界
[00:28:40.200 --> 00:28:42.200]  我們慶祝第二件事
[00:28:42.200 --> 00:28:48.200]  就是在地上平安歸於他所喜悅的人
[00:28:48.200 --> 00:28:50.200]  真正的平安
[00:28:50.200 --> 00:28:54.200]  不是說我們的生命無風無浪一帆風順
[00:28:54.200 --> 00:28:55.200]  就是平安
[00:28:55.200 --> 00:29:03.200]  真正的平安是因為神和人再一次建立同行的關係
[00:29:03.200 --> 00:29:07.200]  地上平安歸於他所喜悅的人
[00:29:07.200 --> 00:29:08.200]  這裡告訴我們
[00:29:08.200 --> 00:29:12.200]  救恩不是靠我們自己的努力得到的
[00:29:12.200 --> 00:29:14.200]  是靠著耶穌
[00:29:14.200 --> 00:29:17.200]  而平安臨到他所喜悅的人
[00:29:17.200 --> 00:29:20.200]  代表雖然救恩是為每一個人預備
[00:29:20.200 --> 00:29:25.200]  但是我們的生命要開放接受耶穌
[00:29:25.200 --> 00:29:29.200]  當我們願意真的跟隨耶穌的時候
[00:29:29.200 --> 00:29:36.200]  我們的生命就能夠得到真正的平安和穩妥
[00:29:36.200 --> 00:29:38.200]  認識我的人都知道
[00:29:38.200 --> 00:29:40.200]  我很喜歡看某一個電視台
[00:29:40.200 --> 00:29:43.200]  晚上八點那個處境劇
[00:29:43.200 --> 00:29:46.200]  我經常覺得裡面有很多很好笑的情節
[00:29:46.200 --> 00:29:48.200]  最近我看
[00:29:48.200 --> 00:29:52.200]  不過因為我用翻看機頂盒看
[00:29:52.200 --> 00:29:55.200]  所以我其實很落後
[00:29:55.200 --> 00:29:57.200]  因為我經常不能夠看最近的
[00:29:57.200 --> 00:30:00.200]  但是我最近看了一集我覺得很有趣
[00:30:00.200 --> 00:30:02.200]  裡面有一個角色
[00:30:02.200 --> 00:30:04.200]  這個角色是傻傻的
[00:30:04.200 --> 00:30:06.200]  但是這個傻傻的角色
[00:30:06.200 --> 00:30:08.200]  他很想有一件事
[00:30:08.200 --> 00:30:12.200]  就是如果這個世界能夠有一個程式
[00:30:12.200 --> 00:30:15.200]  就是當我面對不同的景況的時候
[00:30:15.200 --> 00:30:17.200]  他會打一些字出來
[00:30:17.200 --> 00:30:19.200]  去告訴我我應該怎麼做
[00:30:19.200 --> 00:30:21.200]  有這個程式就好了
[00:30:21.200 --> 00:30:23.200]  有沒有人看過這集?
[00:30:23.200 --> 00:30:25.200]  我也有一些知音的人
[00:30:25.200 --> 00:30:27.200]  跟我一起看這個處境劇
[00:30:27.200 --> 00:30:29.200]  我覺得很好笑
[00:30:29.200 --> 00:30:31.200]  這個世界有一個程式
[00:30:31.200 --> 00:30:33.200]  當我面對的時候
[00:30:33.200 --> 00:30:35.200]  譬如說我一會出去的時候
[00:30:35.200 --> 00:30:37.200]  我應該吃A餐還是B餐
[00:30:37.200 --> 00:30:39.200]  這個程式就會說
[00:30:39.200 --> 00:30:41.200]  A餐你不應該吃
[00:30:41.200 --> 00:30:43.200]  因為裡面有太多的碳水化合物
[00:30:43.200 --> 00:30:45.200]  那塊雞排有太多的脂肪
[00:30:45.200 --> 00:30:47.200]  你應該吃B餐
[00:30:47.200 --> 00:30:49.200]  B餐是有多一點的菜
[00:30:49.200 --> 00:30:51.200]  還有牛肉沒有那麼多脂肪
[00:30:51.200 --> 00:30:52.200]  所以適合你吃
[00:30:52.200 --> 00:30:53.200]  然後你就會說我選B餐
