
[00:00:00.000 --> 00:00:04.360]  今天我想跟大家藉著《詩篇》第二篇
[00:30:32.720 --> 00:30:36.400]  不單止是一個獨立的篇幅來了解,
[00:30:36.400 --> 00:30:38.960]  當我們看《詩篇》的時候,
[00:30:38.960 --> 00:30:42.640]  原來在《新約聖經》引用《詩篇》是最多的,
[00:30:42.640 --> 00:30:52.040]  《詩篇》引用《詩篇》特別指到很多有關耶穌基督,
[00:30:52.040 --> 00:30:59.400]  這位尼塞亞就是上帝所高立的君王。
[00:30:59.400 --> 00:31:06.920]  原來《詩篇》不單止只是一個獨立的篇幅,
[00:31:06.920 --> 00:31:11.200]  原來《詩篇》指向一個終極的人物,
[00:31:11.200 --> 00:31:15.160]  而這個終極的人物就是耶穌基督。
[00:31:15.160 --> 00:31:22.200]  當保羅來傳道的時候,
[00:31:22.200 --> 00:31:25.560]  他就是把《詩篇》解釋出來,
[00:31:25.560 --> 00:31:30.680]  神已經向我們作兒女的應驗,
[00:31:30.680 --> 00:31:33.000]  叫耶穌復活了,
[00:31:33.000 --> 00:31:35.720]  正如《詩篇》第二篇記著,
[00:31:35.720 --> 00:31:40.080]  「你是我的兒子,我今日生你。」
[00:31:40.080 --> 00:31:44.280]  當然在大衛登基的時候,
[00:31:44.280 --> 00:31:47.920]  這個《詩篇》已經產生了。
[00:31:47.920 --> 00:31:53.120]  當耶穌基督復活的時候,
[00:31:53.120 --> 00:31:56.720]  保羅來引用《詩篇》說,
[00:31:56.720 --> 00:32:02.640]  這就是耶穌基督成為地上的王,
[00:32:02.640 --> 00:32:05.920]  一個預言的應驗。
[00:32:05.920 --> 00:32:07.680]  弟兄姊妹,
[00:32:07.680 --> 00:32:11.880]  原來《新約聖經》看《詩篇》,
[00:32:11.880 --> 00:32:17.440]  是講耶穌基督這個最終指向的人物,
[00:32:17.440 --> 00:32:21.880]  他要成為地上的君王。
[00:32:21.880 --> 00:32:26.640]  所以這是《詩篇》第二篇,
[00:32:26.640 --> 00:32:34.080]  想來跟我們指向的一個方向。
[00:32:34.080 --> 00:32:38.680]  第三個方面,
[00:32:38.680 --> 00:32:43.720]  今天我們去讀《詩篇》的時候,
[00:32:43.720 --> 00:32:46.680]  耶穌基督已經復活了,
[00:32:46.680 --> 00:32:50.080]  他的國也臨降了,
[00:32:50.080 --> 00:32:52.680]  不過耶穌基督還會回來,
[00:32:52.680 --> 00:32:56.920]  我們又要戴著第三副眼鏡,
[00:32:56.920 --> 00:33:00.760]  來期望著耶穌再回來,
[00:33:00.760 --> 00:33:04.480]  等待這個國度的來臨。
[00:33:04.480 --> 00:33:11.480]  這個我不再講了,
[00:33:11.480 --> 00:33:13.560]  最後時間關係,
[00:33:13.560 --> 00:33:16.080]  我講最後的一方面。
[00:33:16.080 --> 00:33:19.480]  人去反叛上帝,
[00:33:19.480 --> 00:33:25.080]  上帝卻是來回應人的反叛,
[00:33:25.080 --> 00:33:28.880]  一方面上帝來看人的反叛,
[00:33:28.880 --> 00:33:31.080]  不能夠去成就任何的東西,
[00:33:31.080 --> 00:33:34.080]  不能夠帶給人任何的好處,
[00:33:34.080 --> 00:33:37.080]  不過上帝選擇了彌賽亞,
[00:33:37.080 --> 00:33:40.880]  選擇了耶穌基督成為地上的君王,
[00:33:40.880 --> 00:33:44.480]  他要建立上帝永恆的國度,
[00:33:44.480 --> 00:33:46.280]  建立一個公義,
[00:33:46.280 --> 00:33:52.280]  一個以神智來管理的計劃。
[00:33:52.280 --> 00:33:57.880]  今天我們有沒有期盼這個國度的來臨呢?
[00:33:57.880 --> 00:33:59.880]  第三方面,
[00:33:59.880 --> 00:34:06.480]  最後在詩篇的第二篇第十至第十二節,
[00:34:06.480 --> 00:34:08.880]  去提醒我們,
[00:34:08.880 --> 00:34:14.680]  我們用什麼態度來對待神呢?
[00:34:14.680 --> 00:34:24.880]  我們用什麼態度來對待我們試笑說,
[00:34:24.880 --> 00:34:30.480]  祂就是我們萬主之主、萬王之王呢?
[00:34:30.480 --> 00:34:32.480]  你用什麼態度呢?
[00:34:32.480 --> 00:34:38.080]  在這裡用了「你當以咀親子」,
[00:34:38.080 --> 00:34:42.480]  在聶王記上第十九章第十八節,
[00:34:42.480 --> 00:34:55.080]  這一段聖經是講到以利亞很沮喪,
[00:34:55.080 --> 00:34:57.680]  走到荷列山,
[00:34:57.680 --> 00:35:00.880]  上帝就講了這一句話,
[00:35:00.880 --> 00:35:05.880]  「但我在以色列人中為自己留下七千人,
[00:35:05.880 --> 00:35:12.680]  是未曾向巴力屈膝,未曾與巴力親嘴。」
[00:35:12.680 --> 00:35:16.480]  親嘴和屈膝成為一個對比。
[00:35:16.480 --> 00:35:21.680]  換句話來說,親嘴就是去屈膝,
[00:35:21.680 --> 00:35:24.280]  就是去馴服,
[00:35:24.280 --> 00:35:26.280]  未曾向巴力馴服的,
[00:35:26.280 --> 00:35:28.480]  未曾向巴力敬拜的,
[00:35:28.480 --> 00:35:29.880]  這個就是屈膝。
[00:35:29.880 --> 00:35:33.880]  所以親嘴其中一個意思,
[00:35:33.880 --> 00:35:35.880]  在這一段經文裡面,
[00:35:35.880 --> 00:35:41.080]  就是說我們當去馴服耶穌基督,
[00:35:41.080 --> 00:35:44.680]  當馴服君王,
[00:35:44.680 --> 00:35:49.080]  當馴服上帝的兒子,
[00:35:49.080 --> 00:35:57.080]  這個就是這段經文所給我們一個這樣的意思。
[00:35:57.080 --> 00:35:59.080]  弟兄姊妹,
[00:35:59.080 --> 00:36:02.880]  詩人大衛他最後提醒我們,
[00:36:02.880 --> 00:36:06.880]  我們用什麼態度去對神呢?
[00:36:06.880 --> 00:36:13.280]  我們用什麼態度去對我們所相信的主呢?
[00:36:13.280 --> 00:36:16.280]  他說:「西人啊,你們應該醒悟,
[00:36:16.280 --> 00:36:21.280]  凡人啊,你們還受不受到這個教訓呢?」
[00:36:21.280 --> 00:36:23.880]  當我們看到今天的世界,
[00:36:23.880 --> 00:36:27.280]  我們應不應該來有所醒覺,
[00:36:27.280 --> 00:36:29.280]  有所來醒悟呢?
[00:36:29.280 --> 00:36:33.280]  他說:「凡據為神的人,快來侍奉祂,
[00:36:33.280 --> 00:36:39.280]  並且用快樂的心擁戴耶穌基督為王。」
[00:36:39.280 --> 00:36:44.280]  他說:「敬為神的人,快快親吻上帝的兒子,
[00:36:44.280 --> 00:36:46.880]  馴服在祂的面前,
[00:36:46.880 --> 00:36:49.280]  只恐怕祂發怒的時候,
[00:36:49.280 --> 00:36:53.280]  把你們的路都來到毀掉。」
[00:36:53.280 --> 00:36:58.280]  有福的人,就是那些去信靠祂的人。
[00:36:58.280 --> 00:37:05.280]  在今年,我們來到的主題,
[00:37:05.280 --> 00:37:08.280]  叫做去敬拜神。
[00:37:08.280 --> 00:37:13.280]  很想和大家一起去在今年裡面,
[00:37:13.280 --> 00:37:16.280]  怎樣去敬拜神。
[00:37:16.280 --> 00:37:20.280]  有幾件事,很想大家和他一起做的。
[00:37:20.280 --> 00:37:24.280]  第一,我們怎樣去成為一個敬拜的群體呢?
[00:37:24.280 --> 00:37:27.280]  要成為一個敬拜的群體,
[00:37:27.280 --> 00:37:31.280]  就是你每一天去操練敬拜。
[00:37:31.280 --> 00:37:36.280]  不單止我們會用詩歌去敬拜,
[00:37:36.280 --> 00:37:39.280]  我們會祈禱去敬拜,
[00:37:39.280 --> 00:37:42.280]  我們去讀聖經敬拜,
[00:37:42.280 --> 00:37:45.280]  這個是我們每一天去做的事。
[00:37:45.280 --> 00:37:51.280]  有多少基督徒,你是很少讀聖經,
[00:37:51.280 --> 00:37:55.280]  很盼望鼓勵你每一天去敬拜神。
[00:37:55.280 --> 00:38:02.280]  第二件事,很想你能夠將上帝的說話放在你的心裡面,
[00:38:02.280 --> 00:38:05.280]  還有放在你的生活裡面。
[00:38:05.280 --> 00:38:09.280]  你有沒有嘗試去背誦上帝的說話,
[00:38:09.280 --> 00:38:12.280]  將它放在你的心裡面?
[00:38:12.280 --> 00:38:19.280]  第三件事,不要離開那些上帝不想你做的事。
[00:38:19.280 --> 00:38:24.280]  你有沒有嘗試去學習離開?
[00:38:24.280 --> 00:38:31.280]  不要做,將上帝的說話放在首要的地位。
[00:38:31.280 --> 00:38:38.280]  第四,去馴服上帝在你人生的安排。
[00:38:38.280 --> 00:38:42.280]  有時候我們不需要問為什麼,
[00:38:42.280 --> 00:38:47.280]  我們就是用感恩的心去面對。
[00:38:47.280 --> 00:38:56.280]  在上年七月的時候,我太太突然間舊病復發,
[00:38:56.280 --> 00:39:03.280]  結果她就回到澳洲去休養和去醫病。
[00:39:03.280 --> 00:39:07.280]  很快她已經康復了,
[00:39:07.280 --> 00:39:11.280]  她想康復之後就回到香港,
[00:39:11.280 --> 00:39:17.280]  所以她計劃了三月就會回來香港。
[00:39:17.280 --> 00:39:19.280]  不過當她這樣想的時候,
[00:39:19.280 --> 00:39:23.280]  突然間她發現她是進得來不出得,
[00:39:23.280 --> 00:39:27.280]  她進得去澳洲境,但是出不了澳洲境。
[00:39:27.280 --> 00:39:33.280]  因為澳洲政府限制了國民出境,
[00:39:33.280 --> 00:39:37.280]  她更加發現她要一年的時間,
[00:39:37.280 --> 00:39:39.280]  今年她要留在澳洲。
[00:39:39.280 --> 00:39:46.280]  所以我又要和太太分開去相處,
[00:39:46.280 --> 00:39:48.280]  幸好現在有WhatsApp,
[00:39:48.280 --> 00:39:53.280]  有很多社交平台保持聯繫。
[00:39:53.280 --> 00:39:59.280]  不過當我去想起這個事件的時候,
[00:39:59.280 --> 00:40:03.280]  我就想起我和太太拍拖的時候,
[00:40:03.280 --> 00:40:09.280]  拍拖沒多久我就去海外進修,
[00:40:09.280 --> 00:40:13.280]  結果我和當時的女朋友分開了一段時間。
[00:40:13.280 --> 00:40:17.280]  我自己2006年回來香港侍奉,
[00:40:17.280 --> 00:40:19.280]  本來想著一個家庭回來,
[00:40:19.280 --> 00:40:23.280]  誰知道我女兒不想在香港讀書,
[00:40:23.280 --> 00:40:29.280]  在澳洲有些同學和她建立了很好的關係,
[00:40:29.280 --> 00:40:31.280]  她不想離開。
[00:40:31.280 --> 00:40:39.280]  所以又被迫我們兩個人分開一段時間,
[00:40:39.280 --> 00:40:41.280]  好像這次一樣,
[00:40:41.280 --> 00:40:46.280]  本來我和太太一起回來香港侍奉,
[00:40:46.280 --> 00:40:51.280]  誰知道她的病又叫我們離開。
[00:40:51.280 --> 00:40:53.280]  有時候我都會問,
[00:40:53.280 --> 00:40:57.280]  究竟為什麼會有這樣的事情發生?
[00:40:57.280 --> 00:41:00.280]  不過在我們人生無論順境或者逆境,
[00:41:00.280 --> 00:41:03.280]  我們有沒有處之泰然,
[00:41:03.280 --> 00:41:06.280]  順服上帝的安排?
[00:41:06.280 --> 00:41:09.280]  最近太太問了我一條問題,
[00:41:09.280 --> 00:41:14.280]  問我有一個患病的太太,
[00:41:14.280 --> 00:41:16.280]  問我感受怎樣?
[00:41:16.280 --> 00:41:19.280]  我立即回應感謝神,
[00:41:19.280 --> 00:41:23.280]  不是因為太太有病感謝神,
[00:41:23.280 --> 00:41:29.280]  因為我知道神叫萬事都能夠互相效力,
[00:41:29.280 --> 00:41:33.280]  叫愛神的人得益處,
[00:41:33.280 --> 00:41:35.280]  所以我要感謝神。
[00:41:35.280 --> 00:41:39.280]  順服神,敬畏神,
[00:41:39.280 --> 00:41:44.280]  就是祂馴服在你人生的安排,
[00:41:44.280 --> 00:41:46.280]  有時候你是不明白的,
[00:41:46.280 --> 00:41:48.280]  但是你敬畏祂,
[00:41:48.280 --> 00:41:51.280]  你知道神想管一切,
[00:41:51.280 --> 00:41:56.280]  你知道凡事有祂最好的安排,
[00:41:56.280 --> 00:41:59.280]  你就只管順服和跟隨。
[00:41:59.280 --> 00:42:01.280]  弟兄姊妹,
[00:42:01.280 --> 00:42:10.280]  在詩篇的第二篇第十二節,
[00:42:10.280 --> 00:42:14.280]  「當以咀親子」,
[00:42:14.280 --> 00:42:16.280]  第十一節,
[00:42:16.280 --> 00:42:21.280]  「當敬畏侍奉耶和華」,
[00:42:21.280 --> 00:42:22.280]  弟兄姊妹,
[00:42:22.280 --> 00:42:26.280]  今年我們說要成為一個敬拜的群體,
[00:42:26.280 --> 00:42:29.280]  你願不願意每天敬拜祂?
[00:42:29.280 --> 00:42:32.280]  你願不願意將祂的話放在你的心上?
[00:42:32.280 --> 00:42:41.280]  你願不願意實踐上帝給你的教導?
[00:42:41.280 --> 00:42:45.280]  或者成為我們一個約束?
[00:42:45.280 --> 00:42:48.280]  祂是在保護我們,
[00:42:48.280 --> 00:42:54.280]  並且你去順服上帝在你人生的安排,
[00:42:54.280 --> 00:43:00.280]  以致你能夠在你心裡面獻出感謝和讚美,
[00:43:00.280 --> 00:43:02.280]  我們一起祈禱。
[00:43:02.280 --> 00:43:04.280]  親愛的天父,
[00:43:04.280 --> 00:43:06.280]  我們來到你的面前,
[00:43:06.280 --> 00:43:10.280]  我們真的應當以咀親子,
[00:43:10.280 --> 00:43:14.280]  我們應當順服耶穌基督,
[00:43:14.280 --> 00:43:18.280]  我們順服這個君王在我們心裡面掌權,
[00:43:18.280 --> 00:43:20.280]  在我們思想掌權,
[00:43:20.280 --> 00:43:23.280]  在我們的行為來掌權,
[00:43:23.280 --> 00:43:27.280]  神啊,我們不想做一個沒有王管的人,
[00:43:27.280 --> 00:43:30.280]  神啊,幫助我們,
[00:43:30.280 --> 00:43:33.280]  是以祢成為我們的王,
[00:43:33.280 --> 00:43:36.280]  當世人來反抗祢的時候,
[00:43:36.280 --> 00:43:40.280]  主啊,幫助我們這一群跟隨祢的人,
[00:43:40.280 --> 00:43:43.280]  我們願意順服祢,
[00:43:43.280 --> 00:43:45.280]  我們願意敬拜祢,
[00:43:45.280 --> 00:43:49.280]  我們願意以祢為我們的守衛,
[00:43:49.280 --> 00:43:52.280]  主啊,幫助我們敬拜祢,
[00:43:52.280 --> 00:43:54.280]  成為一個敬拜的群體,
[00:43:54.280 --> 00:43:56.280]  奉耶穌的聖名祈禱,
[00:43:56.280 --> 00:43:57.280]  阿門。
