
[00:00:00.000 --> 00:00:02.260]  很高興今天又有機會在這裡
[00:15:22.100 --> 00:15:25.900]  左邊是一個漢墓出土的種子
[00:15:25.900 --> 00:15:29.000]  左邊的是漢墓出土的種子
[00:15:29.000 --> 00:15:31.500]  你看祂安安靜靜地躺在那裡
[00:15:31.500 --> 00:15:33.000]  祂不願意破碎
[00:15:33.000 --> 00:15:35.600]  你看祂安安靜靜地躺在那裡
[00:15:35.600 --> 00:15:37.000]  不願意破碎
[00:15:37.000 --> 00:15:39.300]  我在英國的大英博物館
[00:15:39.300 --> 00:15:40.600]  倫敦的大英博物館裡
[00:15:40.600 --> 00:15:45.200]  我還看到埃及法老王的墓地裡出產的
[00:15:45.200 --> 00:15:47.200]  四千年的種子還是這樣
[00:15:47.200 --> 00:15:49.800]  我在英國倫敦大英博物館裡
[00:15:49.800 --> 00:15:54.700]  也看過埃及法老王出土的種子
[00:15:54.700 --> 00:15:56.900]  四千年前的了
[00:15:56.900 --> 00:15:57.800]  都是這樣
[00:15:57.800 --> 00:15:59.000]  也是這樣
[00:15:59.000 --> 00:16:03.400]  但是我們看到右邊祂願意破碎自己
[00:16:03.400 --> 00:16:05.500]  祂就發出指牙來
[00:16:05.500 --> 00:16:07.000]  但是我們看到右邊那些
[00:16:07.000 --> 00:16:10.100]  祂願意破碎自己就發出指牙來
[00:16:10.100 --> 00:16:12.900]  這是一粒在顯微鏡下面的麥子
[00:16:12.900 --> 00:16:16.200]  這是一粒在顯微鏡下面的麥子
[00:16:16.200 --> 00:16:20.600]  我們肉眼看就是一顆麥子
[00:16:20.600 --> 00:16:22.400]  我們肉眼看就是一顆麥子
[00:16:22.400 --> 00:16:26.000]  可是在顯微鏡下祂裡面有生命的湧動
[00:16:26.000 --> 00:16:29.900]  但是在顯微鏡下面我們看到生命的湧動
[00:16:29.900 --> 00:16:33.200]  那我們知道這個麥子在下面
[00:16:33.200 --> 00:16:36.500]  地底下又潮濕又黑暗
[00:16:36.500 --> 00:16:39.600]  我們知道麥子在地底下又潮濕又黑暗
[00:16:39.600 --> 00:16:40.700]  不那麼舒服的
[00:16:40.700 --> 00:16:43.100]  不是很舒服的
[00:16:43.100 --> 00:16:48.300]  那麼我們想想耶穌祂受難第三天復活
[00:16:48.300 --> 00:16:50.200]  祂是不是也在地底下
[00:16:50.200 --> 00:16:54.300]  有兩個又黑暗又潮濕的夜晚
[00:16:54.300 --> 00:16:57.000]  我們看到耶穌基督祂受死之後
[00:16:57.000 --> 00:16:59.300]  在地下面三天
[00:16:59.300 --> 00:17:02.500]  兩天有兩天都是又黑暗又潮濕
[00:17:02.500 --> 00:17:04.700]  我們看到耶穌基督祂受死之後
[00:17:04.700 --> 00:17:07.100]  在地下面三天有兩天都是又黑暗又潮濕
[00:17:07.100 --> 00:17:09.400]  我們看到耶穌基督祂受死之後
[00:17:09.400 --> 00:17:13.100]  是不是都是一種不舒服的狀態
[00:17:13.100 --> 00:17:14.400]  很艱苦的狀態
[00:17:14.400 --> 00:17:17.400]  是不是都是一個很不舒服艱苦的狀態
[00:17:17.400 --> 00:17:20.600]  只有經歷了破碎才能夠重生
[00:17:20.600 --> 00:17:24.000]  只有經歷了破碎才能夠重生
[00:17:24.000 --> 00:17:26.800]  那麼這幅畫是我前幾個月前
[00:17:26.800 --> 00:17:30.800]  在富樂接受宣教課的時候看到的
[00:17:30.800 --> 00:17:33.400]  這幅畫我前幾個月在富樂
[00:17:33.400 --> 00:17:36.900]  接受讀書的時候看到的
[00:17:36.900 --> 00:17:41.000]  這是一個宣教士在印度宣教的時候畫的畫
[00:17:41.000 --> 00:17:44.500]  這是一個宣教士在印度宣教的時候畫的畫
[00:17:44.500 --> 00:17:47.900]  我們知道很奇妙有的人對文字不敏感
[00:17:47.900 --> 00:17:49.700]  有些東西很奇怪的
[00:17:49.700 --> 00:17:51.500]  有的人對文字不敏感
[00:17:51.500 --> 00:17:54.000]  可是他對圖畫色彩非常敏感
[00:17:54.000 --> 00:17:56.200]  但是他對圖畫色彩很敏感
[00:17:56.200 --> 00:17:57.900]  好 我們一起來做個遊戲
[00:17:57.900 --> 00:18:01.800]  大家發現這裡面有哪一些符音的因素
[00:18:01.800 --> 00:18:03.300]  我們一起玩個遊戲
[00:18:03.300 --> 00:18:08.200]  大家看看有沒有發現這裡有哪些符音的元素
[00:18:08.200 --> 00:18:10.100]  最中心是什麼
[00:18:10.100 --> 00:18:12.000]  最中心是什麼
[00:18:12.000 --> 00:18:14.000]  是耶穌是嗎
[00:18:14.000 --> 00:18:15.500]  是耶穌是嗎
[00:18:15.500 --> 00:18:20.800]  然後左下和右上是不是有個手腳
[00:18:20.800 --> 00:18:24.400]  中間有一個十字架的記號
[00:18:24.400 --> 00:18:26.100]  還有左下右下
[00:18:26.100 --> 00:18:28.100]  是不是中間有個十字架的符號
[00:18:28.100 --> 00:18:29.500]  這個手和腳 看到沒有
[00:18:29.500 --> 00:18:30.900]  手和腳
[00:18:30.900 --> 00:18:33.100]  那還有什麼符音的記號呢
[00:18:33.100 --> 00:18:34.400]  還有什麼符音的記號呢
[00:18:34.400 --> 00:18:36.000]  有沒有看到釘子
[00:18:36.000 --> 00:18:37.400]  有沒有看到釘
[00:18:37.400 --> 00:18:38.500]  釘子在哪裡
[00:18:38.500 --> 00:18:40.300]  釘在哪裡
[00:18:40.300 --> 00:18:43.800]  釘子周圍還有一圈什麼
[00:18:43.800 --> 00:18:45.300]  荊棘的冠冕
[00:18:45.300 --> 00:18:45.800]  看到沒有
[00:18:45.800 --> 00:18:48.500]  荊棘的周圍還有一圈荊棘的冠冕
[00:18:48.500 --> 00:18:52.600]  還有有沒有看到通往天國的梯子
[00:18:52.600 --> 00:18:55.000]  有沒有看到通往天國的梯子
[00:18:55.000 --> 00:18:56.500]  這個梯子下面還有什麼
[00:18:56.500 --> 00:18:58.200]  生命的活水
[00:18:58.200 --> 00:18:58.800]  看到沒有
[00:18:58.800 --> 00:19:01.100]  這個梯子下面還有生命的活水
[00:19:01.100 --> 00:19:05.200]  還有沒有看到無花果樹和葡萄樹
[00:19:05.200 --> 00:19:08.400]  看不看到無花果樹 葡萄樹
[00:19:08.400 --> 00:19:12.000]  那麼以今天有關的
[00:19:12.000 --> 00:19:13.000]  還有號角
[00:19:13.000 --> 00:19:14.900]  大家看到還有號角
[00:19:14.900 --> 00:19:16.300]  就是最左上角
[00:19:16.300 --> 00:19:17.700]  最左上角
[00:19:17.700 --> 00:19:20.000]  那麼跟今天的信息有關的圖案
[00:19:20.000 --> 00:19:20.900]  大家看到什麼
[00:19:20.900 --> 00:19:22.700]  跟今天的信息有關的圖案
[00:19:22.700 --> 00:19:24.000]  大家看不看到什麼
[00:19:24.000 --> 00:19:26.100]  右下角有沒有看到一個骷髏
[00:19:26.100 --> 00:19:28.400]  右下角有一個骷髏骨
[00:19:28.400 --> 00:19:31.800]  骷髏怎麼樣
[00:19:31.800 --> 00:19:33.900]  骷髏上面怎麼樣
[00:19:33.900 --> 00:19:36.100]  是不是長出了指牙出來
[00:19:36.100 --> 00:19:37.500]  是不是長出指牙
[00:19:37.500 --> 00:19:40.800]  右上角是一隻美麗的什麼
[00:19:40.800 --> 00:19:43.900]  右上角是一隻美麗的蝴蝶
[00:19:43.900 --> 00:19:44.600]  蝴蝶
[00:19:44.600 --> 00:19:47.600]  就是破繭成蝶
[00:19:47.600 --> 00:19:49.200]  破繭成蝶
[00:19:49.200 --> 00:19:51.600]  所以說我們看到我們的宣教士
[00:19:51.600 --> 00:19:53.200]  真的是很聰明的
[00:19:53.200 --> 00:19:55.900]  所以你看這個宣教士真的很聰明
[00:19:55.900 --> 00:19:58.800]  這個題目也叫做
[00:19:58.800 --> 00:20:01.000]  Life Tree Hope for All
[00:20:01.000 --> 00:20:04.000]  題目也叫做Life Tree Hope for All
[00:20:04.000 --> 00:20:06.100]  我們是不是在很多的博物館裡
[00:20:06.100 --> 00:20:08.600]  有看到那種三疊式的畫
[00:20:08.600 --> 00:20:09.900]  我們是不是在博物館
[00:20:09.900 --> 00:20:11.900]  經常看到那些三疊式的畫
[00:20:11.900 --> 00:20:14.000]  那個是什麼意思
[00:20:14.000 --> 00:20:15.300]  什麼意思
[00:20:15.300 --> 00:20:18.100]  那個是中世紀的時候
[00:20:18.100 --> 00:20:19.200]  那些神父
[00:20:19.200 --> 00:20:20.500]  那些天主教的神父
[00:20:20.500 --> 00:20:22.500]  為了宣傳福音的時候
[00:20:22.500 --> 00:20:25.600]  祂走到哪裡就帶到哪裡
[00:20:25.600 --> 00:20:26.500]  祂那個是什麼呢
[00:20:26.500 --> 00:20:28.200]  是當時中世紀的神父
[00:20:28.200 --> 00:20:29.600]  他們為了宣教
[00:20:29.600 --> 00:20:32.000]  他們去到哪裡就帶到哪裡那個畫
[00:20:32.000 --> 00:20:34.100]  因為那個時候實質率不高
[00:20:34.100 --> 00:20:38.400]  這個印刷數又有限
[00:20:38.400 --> 00:20:40.400]  因為那個時候印刷術有限
[00:20:40.400 --> 00:20:41.500]  所以祂走到哪裡
[00:20:41.500 --> 00:20:43.100]  把那個畫啪啪一打開
[00:20:43.100 --> 00:20:44.400]  就開始給你講福音
[00:20:44.400 --> 00:20:45.500]  所以祂去到哪裡
[00:20:45.500 --> 00:20:47.400]  就把那個畫啪啪打開
[00:20:47.400 --> 00:20:48.600]  就給你傳福音了
[00:20:48.600 --> 00:20:51.400]  所以以後下次大家去博物館
[00:20:51.400 --> 00:20:52.600]  看到這個畫
[00:20:52.600 --> 00:20:54.000]  看到這個三疊的畫
[00:20:54.000 --> 00:20:55.500]  就知道是為什麼了
[00:20:55.500 --> 00:20:57.300]  所以下次大家去到博物館
[00:20:57.300 --> 00:20:59.800]  看到這個摺疊了三重的畫
[00:20:59.800 --> 00:21:02.000]  就知道是什麼了
[00:21:02.000 --> 00:21:04.100]  那好 現在看到Coffin了
[00:21:04.100 --> 00:21:06.200]  看到Coffin了
[00:21:06.200 --> 00:21:07.100]  那麼這個呢
[00:21:07.100 --> 00:21:10.800]  是十九世紀和二十世紀初的時候
[00:21:10.800 --> 00:21:15.500]  一些宣教士抱著必死的決心
[00:21:15.500 --> 00:21:18.200]  這個是十九世紀的宣教士
[00:21:18.200 --> 00:21:21.000]  抱著必死的決心
[00:21:21.000 --> 00:21:23.700]  那個時候出去了就有去無回
[00:21:23.700 --> 00:21:26.000]  那個時候出去了就有去無回
[00:21:26.000 --> 00:21:27.700]  死無葬生之地
[00:21:27.700 --> 00:21:29.600]  死無葬生之地
[00:21:29.600 --> 00:21:32.500]  所以祂就把行李放到棺材裡
[00:21:32.500 --> 00:21:34.700]  所以祂就把行李放到棺材裡面
[00:21:34.700 --> 00:21:35.600]  如果人死了
[00:21:35.600 --> 00:21:39.800]  就請當地人把他放到裡面埋了
[00:21:39.800 --> 00:21:40.700]  人死了
[00:21:40.700 --> 00:21:43.700]  就請當地的人放到棺材裡埋了他
[00:21:43.700 --> 00:21:46.800]  這個是一物兩用
[00:21:46.800 --> 00:21:49.000]  所以這個是一目兩用
[00:21:49.000 --> 00:21:50.700]  好 這右邊的圖呢
[00:21:50.700 --> 00:21:53.900]  是第一位去溫州的宣教士
[00:21:53.900 --> 00:21:56.900]  右邊的圖是第一個去溫州的宣教士
[00:21:56.900 --> 00:21:59.700]  是1867年蘇格蘭的
[00:21:59.700 --> 00:22:01.700]  1867年蘇格蘭的
[00:22:01.700 --> 00:22:04.200]  他的名字叫做George Goddard
[00:22:04.200 --> 00:22:06.100]  他的名字叫George Goddard
[00:22:06.100 --> 00:22:08.600]  他有一個也像那個斐利一樣
[00:22:08.600 --> 00:22:12.500]  有個中文的名字叫做曹雅直
[00:22:12.500 --> 00:22:15.600]  他也有一個中文的名字叫做曹雅直
[00:22:15.600 --> 00:22:19.000]  他的左腿是殘疾的
[00:22:19.000 --> 00:22:20.600]  他的左腿是殘廢的
[00:22:20.600 --> 00:22:23.400]  但是很多宣教機構都拒絕他
[00:22:23.400 --> 00:22:24.900]  所以很多都拒絕他
[00:22:24.900 --> 00:22:26.100]  宣教機構
[00:22:26.100 --> 00:22:28.300]  宣教機構拒絕他
[00:22:28.300 --> 00:22:30.500]  所以你這個殘疾
[00:22:30.500 --> 00:22:32.300]  你沒有辦法去宣教
[00:22:32.300 --> 00:22:34.500]  你殘缺的沒有辦法去宣教
[00:22:34.500 --> 00:22:37.300]  可是當內地會的戴德生
[00:22:37.300 --> 00:22:40.300]  問他為什麼要去中國宣教的時候
[00:22:40.300 --> 00:22:45.100]  但是當中國內地會的戴德生問他
[00:22:45.100 --> 00:22:47.000]  你為什麼要去中國傳教
[00:22:47.000 --> 00:22:49.000]  他的回答是
[00:22:49.000 --> 00:22:50.900]  他這樣回答
[00:22:50.900 --> 00:22:54.700]  因為有兩條腿的人都不去
[00:22:54.700 --> 00:22:56.900]  因為有兩條腿的人都不去
[00:22:56.900 --> 00:22:58.000]  所以我要去
[00:22:58.000 --> 00:22:59.000]  所以我要去
[00:22:59.000 --> 00:23:01.400]  當然這是上帝對他的感動
[00:23:01.400 --> 00:23:03.300]  當然這個是上帝對他的感動
[00:23:03.300 --> 00:23:05.100]  他去的時候也帶了棺材
[00:23:05.100 --> 00:23:07.000]  他去的時候都帶著棺材
[00:23:07.000 --> 00:23:07.900]  所以我們看
[00:23:07.900 --> 00:23:11.900]  根據大家可以看這段話
[00:23:11.900 --> 00:23:14.700]  請蘇子妹讀一下好嗎這段話
[00:23:14.700 --> 00:23:15.900]  根據
[00:23:15.900 --> 00:23:19.800]  根據基督教傳教史知識
[00:23:19.800 --> 00:23:22.600]  十九世紀赴非洲的宣教時
[00:23:22.600 --> 00:23:26.300]  上攜帶棺材象徵獻身決心
[00:23:26.300 --> 00:23:28.300]  最著名的士戴德生
[00:23:28.300 --> 00:23:30.600]  他創立中國內地會時
[00:23:30.600 --> 00:23:32.800]  要求成員攜帶棺材
[00:23:32.800 --> 00:23:35.200]  象徵要摸為主活著
[00:23:35.200 --> 00:23:37.900]  要摸為主死的信念
[00:23:37.900 --> 00:23:39.600]  其他類似人物
[00:23:39.600 --> 00:23:42.100]  還包括李文斯頓
[00:23:42.100 --> 00:23:45.300]  在非洲探險時也攜帶棺材
[00:23:45.300 --> 00:23:48.500]  劍橋七結之一的士戴德
[00:23:48.500 --> 00:23:51.300]  赴中國時同樣如此
[00:23:51.300 --> 00:23:52.800]  這種特殊行為
[00:23:52.800 --> 00:23:55.600]  源於十九世紀赴熱帶地區的
[00:23:55.600 --> 00:23:57.600]  超高死亡率
[00:23:57.600 --> 00:24:00.800]  第一年死亡率達20%
[00:24:00.800 --> 00:24:04.100]  棺材既是實用行李容器
[00:24:04.100 --> 00:24:07.300]  更是奉獻精神的象徵
[00:24:07.300 --> 00:24:08.800]  其實我要補充一點
[00:24:08.800 --> 00:24:10.700]  就是在非洲探險
[00:24:10.700 --> 00:24:13.500]  其實它是宣教時
[00:24:13.500 --> 00:24:15.300]  其實我要補充一點
[00:24:15.300 --> 00:24:17.300]  就是在非洲傳教
[00:24:17.300 --> 00:24:19.000]  是非常之危險
[00:24:19.000 --> 00:24:20.500]  在非洲探險
[00:24:20.500 --> 00:24:22.300]  其實它是去宣教
[00:24:22.300 --> 00:24:24.600]  其實去非洲探險
[00:24:24.600 --> 00:24:25.900]  就是去宣教
[00:24:25.900 --> 00:24:29.700]  而且第一年是25%的死亡率
[00:24:29.700 --> 00:24:32.300]  一般的宣教士都活不過五年
[00:24:32.300 --> 00:24:34.600]  他說死亡率是25%
[00:24:34.600 --> 00:24:35.200]  第一年
[00:24:35.200 --> 00:24:38.000]  一般宣教士都活不過五年
[00:24:38.000 --> 00:24:39.400]  所以他們不知道嗎
[00:24:39.400 --> 00:24:41.200]  他們很清楚
[00:24:41.200 --> 00:24:42.300]  他們不知道嗎
[00:24:42.300 --> 00:24:43.500]  他們很清楚
[00:24:43.500 --> 00:24:45.800]  但是他們還是選擇了奉獻
[00:24:45.800 --> 00:24:48.100]  但是他們依然選擇去奉獻
[00:24:48.100 --> 00:24:49.300]  對
[00:24:49.300 --> 00:24:51.600]  那麼第三個就是生命的取捨
[00:24:51.600 --> 00:24:53.300]  短暫與永恆
[00:24:53.300 --> 00:24:55.400]  第三個就是生命的取捨
[00:24:55.400 --> 00:24:57.500]  短暫與永恆
[00:24:57.500 --> 00:24:59.300]  愛惜自己生命的
[00:24:59.300 --> 00:25:00.400]  就思想生命
[00:25:00.400 --> 00:25:02.100]  這世上恨慕自己生命
[00:25:02.100 --> 00:25:04.000]  就要保守生命到永生
[00:25:04.000 --> 00:25:05.300]  這個就不分了
[00:25:05.300 --> 00:25:07.300]  那麼前面的這個生命
[00:25:07.300 --> 00:25:09.700]  是指自己的肉體的生命
[00:25:09.700 --> 00:25:12.400]  前面的生命是指自己肉體的生命
[00:25:12.400 --> 00:25:16.800]  後面的生命是指你靈魂的生命
[00:25:16.800 --> 00:25:20.000]  後面的生命是指你靈魂的生命
[00:25:20.000 --> 00:25:20.900]  那麼我們思想
[00:25:20.900 --> 00:25:23.700]  這個世上有誰會
[00:25:23.700 --> 00:25:26.500]  討厭恨慕自己的身體呢
[00:25:26.500 --> 00:25:29.900]  這個世上有誰會恨慕自己的身體呢
[00:25:29.900 --> 00:25:32.100]  其實恨慕在希臘原文裡
[00:25:32.100 --> 00:25:33.800]  是愛得不足夠的意思
[00:25:33.800 --> 00:25:36.100]  其實恨慕在希臘原文的意思
[00:25:36.100 --> 00:25:37.400]  是說我愛得不足夠
[00:25:37.400 --> 00:25:40.200]  也就是說你把自己在
[00:25:40.200 --> 00:25:42.100]  世界上的肉體的生命
[00:25:42.100 --> 00:25:45.700]  遠遠看得高過神
[00:25:45.700 --> 00:25:48.000]  就是說你愛自己肉體的生命
[00:25:48.000 --> 00:25:50.500]  在世界的生命遠遠高過神
[00:25:50.500 --> 00:25:53.100]  其實我們知道這是一個二選一的功課
[00:25:53.100 --> 00:25:55.300]  其實我們知道這是二選一的功課
[00:25:55.300 --> 00:25:56.500]  當然我們不是說
[00:25:56.500 --> 00:25:58.300]  我們不要愛惜自己的身體
[00:25:58.300 --> 00:26:00.100]  但我們的這種愛惜
[00:26:00.100 --> 00:26:01.900]  不能夠超越神
[00:26:01.900 --> 00:26:04.100]  我們當然不是說不愛自己的身體
[00:26:04.100 --> 00:26:05.700]  但我們愛自己的身體
[00:26:05.700 --> 00:26:07.300]  不能夠超越神
[00:26:07.300 --> 00:26:10.000]  聖經裡也有很多這樣二選一的功課
[00:26:10.000 --> 00:26:13.200]  聖經裡面有很多這些二選一的功課
[00:26:13.200 --> 00:26:16.400]  比如說你侍奉馬門
[00:26:16.400 --> 00:26:17.700]  比如說你侍奉馬門
[00:26:17.700 --> 00:26:18.800]  還是侍奉神
[00:26:18.800 --> 00:26:20.100]  還是侍奉神
[00:26:20.100 --> 00:26:22.900]  你的財寶要存在地上還是天上
[00:26:22.900 --> 00:26:25.600]  你的財寶要存在地上還是天上
[00:26:25.600 --> 00:26:27.100]  當然我們不是說
[00:26:27.100 --> 00:26:30.300]  你就不能在地上儲存你的財寶
[00:26:30.300 --> 00:26:31.400]  我們當然不是說
[00:26:31.400 --> 00:26:33.400]  你在地上不儲存你的財寶
[00:26:33.400 --> 00:26:35.900]  我們要做這個財寶的好管家
[00:26:35.900 --> 00:26:37.800]  我們要做財寶的好管家
[00:26:37.800 --> 00:26:39.800]  讓財寶為神所使用
[00:26:39.800 --> 00:26:42.000]  讓財寶為神所用
[00:26:42.000 --> 00:26:43.700]  但是這裡強調的就是
[00:26:43.700 --> 00:26:45.500]  我們愛神要超越一切
[00:26:45.500 --> 00:26:46.800]  但是這裡強調的是
[00:26:46.800 --> 00:26:49.200]  我們愛神要超過一切
[00:26:49.200 --> 00:26:50.400]  所以我們看生命裡
[00:26:50.400 --> 00:26:53.900]  在舊約有九十二次是表示獻祭
[00:26:53.900 --> 00:26:56.600]  生命在舊約裡面有九十二次
[00:26:56.600 --> 00:26:58.700]  也都表示了獻祭
[00:26:58.700 --> 00:27:00.700]  那新約裡面三十一次
[00:27:00.700 --> 00:27:02.200]  本卷書二十三次
[00:27:02.200 --> 00:27:04.000]  這一節出現了四次
[00:27:04.000 --> 00:27:06.300]  新約四福音裡面三十一次
[00:27:06.300 --> 00:27:08.500]  這一卷書二十三次
[00:27:08.500 --> 00:27:10.700]  這一節出現了四次
[00:27:10.700 --> 00:27:14.700]  那麼舊約的獻祭是比較儀式化
[00:27:14.700 --> 00:27:16.000]  形式化的
[00:27:16.000 --> 00:27:18.000]  舊約的獻祭比較儀式化
[00:27:18.000 --> 00:27:19.000]  形式化
[00:27:19.000 --> 00:27:21.600]  那新約耶穌基督已經為我們
[00:27:21.600 --> 00:27:24.000]  一次性的獻上了生命的祭
[00:27:24.000 --> 00:27:26.400]  新約耶穌基督為我們一次
[00:27:26.400 --> 00:27:28.000]  獻上生命的祭
[00:27:28.000 --> 00:27:30.800]  所以我們現在不需要再宰牛宰羊了是嗎
[00:27:30.800 --> 00:27:33.200]  所以我們現在不需要殺牛殺羊了
[00:27:33.200 --> 00:27:35.900]  但是不是說我們現在就不用獻祭了
[00:27:35.900 --> 00:27:37.600]  但不是說我們現在不用獻祭
[00:27:37.600 --> 00:27:39.000]  我們獻的是什麼
[00:27:39.000 --> 00:27:40.100]  我們獻什麼
[00:27:40.100 --> 00:27:42.700]  是我們的靈魂
[00:27:42.700 --> 00:27:43.800]  是我們的靈魂
[00:27:43.800 --> 00:27:48.300]  是我們的時間、精力、金錢
[00:27:48.300 --> 00:27:51.300]  是我們的時間、精神、精力、金錢
[00:27:51.300 --> 00:27:54.100]  對是我們所有的在世上的一切
[00:27:54.100 --> 00:27:56.100]  是我們在世上所有的一切
[00:27:56.100 --> 00:27:58.700]  所以這個詞在新舊約的意思不同
[00:27:58.700 --> 00:28:01.500]  但是把新舊約連接起來了
[00:28:01.500 --> 00:28:03.300]  新舊約的意思不同
[00:28:03.300 --> 00:28:06.300]  但是把新舊約連接起來了
[00:28:06.300 --> 00:28:08.500]  所以我們在這個經文裡看到
[00:28:08.500 --> 00:28:10.700]  沒有奉獻的生命是沒有意義
[00:28:10.700 --> 00:28:11.500]  沒有價值的
[00:28:11.500 --> 00:28:12.500]  像麥子一樣
[00:28:12.500 --> 00:28:14.900]  所以我們在這段經文看得很清楚
[00:28:14.900 --> 00:28:17.500]  沒有奉獻的生命是沒有意義
[00:28:17.500 --> 00:28:18.500]  沒有價值
[00:28:18.500 --> 00:28:21.500]  當然對我們人來說不是指生殖
[00:28:21.500 --> 00:28:24.500]  當然對我們人來說不是指生死
[00:28:24.500 --> 00:28:26.900]  指生殖就是你還有後代
[00:28:26.900 --> 00:28:28.100]  不是指生殖
[00:28:28.100 --> 00:28:29.500]  就是你還有後代
[00:28:29.500 --> 00:28:31.900]  而是指你奉獻自己的生命
[00:28:31.900 --> 00:28:34.100]  是指你奉獻自己的生命
[00:28:34.100 --> 00:28:36.500]  造就他人
[00:28:36.500 --> 00:28:41.200]  所以說什麼樣的生命才是神所喜悅的生命呢
[00:28:41.200 --> 00:28:43.900]  所以什麼樣的生命才是神所喜悅的生命呢
[00:28:43.900 --> 00:28:45.200]  是有價值的生命
[00:28:45.200 --> 00:28:46.300]  是永恆的生命
[00:28:46.300 --> 00:28:48.300]  是從上而來的生命
[00:28:48.300 --> 00:28:49.600]  是有價值的生命
[00:28:49.600 --> 00:28:51.000]  是永恆的生命
[00:28:51.000 --> 00:28:53.500]  是從上而來的生命
[00:28:53.500 --> 00:28:54.600]  是順服的生命
[00:28:54.600 --> 00:28:55.700]  是榮耀的生命
[00:28:55.700 --> 00:28:57.900]  是以耶穌同在的生命
[00:28:57.900 --> 00:28:59.500]  是順服的生命
[00:28:59.500 --> 00:29:00.900]  是榮耀的生命
[00:29:00.900 --> 00:29:03.700]  是以耶穌同在的生命
[00:29:03.700 --> 00:29:08.100]  所以我們還要貪戀地上的權勢、錢財嗎
[00:29:08.100 --> 00:29:10.500]  我們還要貪戀地上的錢財嗎
[00:29:10.500 --> 00:29:12.200]  一切都是空空如也
[00:29:12.200 --> 00:29:14.200]  一切都是空空如也
[00:29:14.200 --> 00:29:16.100]  那生命當中是否還有神
[00:29:16.100 --> 00:29:18.100]  比神更重要的事呢
[00:29:18.100 --> 00:29:20.700]  生命裡面還有沒有比神更重要的事
[00:29:20.700 --> 00:29:23.500]  是我們的事業成功
[00:29:23.500 --> 00:29:24.700]  是事業成功
[00:29:24.700 --> 00:29:27.800]  是我們的家庭
[00:29:27.800 --> 00:29:28.700]  是我們的家庭
[00:29:28.700 --> 00:29:31.500]  還是我們的這種房子享樂
[00:29:31.500 --> 00:29:32.500]  是我們的屋
[00:29:32.500 --> 00:29:33.700]  是我們的享樂
[00:29:33.700 --> 00:29:35.300]  沒有
[00:29:35.300 --> 00:29:36.500]  不是
[00:29:36.500 --> 00:29:38.500]  最重要的就是神
[00:29:38.500 --> 00:29:40.500]  最重要的是神
[00:29:40.500 --> 00:29:42.100]  我們要像麥子一樣
[00:29:42.100 --> 00:29:47.300]  在破碎當中尋求實現神傳福音的旨意
[00:29:47.300 --> 00:29:48.900]  我們要在破碎裡面
[00:29:48.900 --> 00:29:50.500]  好像墨子那樣
[00:29:50.500 --> 00:29:52.300]  在破碎裡面尋求
[00:29:52.300 --> 00:29:55.600]  和實現神的傳福音的旨意
[00:29:55.600 --> 00:29:56.900]  我們弟兄姊妹都明白
[00:29:56.900 --> 00:30:00.800]  傳福音不是一件很喜悅很開心的事
[00:30:00.800 --> 00:30:02.000]  弟兄姊妹都知道
[00:30:02.000 --> 00:30:04.500]  傳福音不是一件很喜悅很開心的事
[00:30:04.500 --> 00:30:07.200]  當然我們心裡面是喜悅是開心的
[00:30:07.200 --> 00:30:09.500]  但我們心裡面是喜悅的是開心的
[00:30:09.500 --> 00:30:12.800]  但我們面對別人的諷刺
[00:30:12.800 --> 00:30:14.300]  挖苦
[00:30:14.300 --> 00:30:17.400]  但當我們面對別人諷刺、挖苦
[00:30:17.400 --> 00:30:19.700]  偏見
[00:30:19.700 --> 00:30:23.500]  還有這種鄙視吧
[00:30:23.500 --> 00:30:24.900]  還有鄙視
[00:30:24.900 --> 00:30:27.700]  那我們是不是要破碎自己
[00:30:27.700 --> 00:30:29.300]  我們是不是要破碎自己
[00:30:29.300 --> 00:30:32.800]  那這種破碎主要是指什麼
[00:30:32.800 --> 00:30:36.100]  是指你要破碎自己的老我
[00:30:36.100 --> 00:30:37.200]  破碎是指什麼
[00:30:37.200 --> 00:30:38.800]  就是要破碎我們的老我
[00:30:38.800 --> 00:30:42.300]  破碎我們原來心裡所想的那些東西
[00:30:42.300 --> 00:30:45.000]  破碎我們原本心裡面想的東西
[00:30:45.000 --> 00:30:47.300]  而是要尋求神的東西
[00:30:47.300 --> 00:30:48.500]  尋求神的東西
[00:30:48.500 --> 00:30:50.700]  所以這不是一件容易的事情
[00:30:50.700 --> 00:30:52.500]  這不是一件容易的事
[00:30:52.500 --> 00:30:56.700]  我們聖經裡說什麼忍耐到底就必得勝
[00:30:56.700 --> 00:31:00.300]  聖經說什麼忍耐到底就必得勝
[00:31:00.300 --> 00:31:02.200]  當然我不是說要弟兄姊妹
[00:31:02.200 --> 00:31:04.700]  一遍一遍一遍一遍去找祂
[00:31:04.700 --> 00:31:07.300]  我當然不是叫弟兄姊妹一遍一遍
[00:31:07.300 --> 00:31:08.500]  一次一次又要這樣
[00:31:08.500 --> 00:31:10.200]  我們在跟祂傳福音之前
[00:31:10.200 --> 00:31:12.700]  禱告求神給我們智慧
[00:31:12.700 --> 00:31:15.400]  我們這樣做之前我們求神給我們智慧
[00:31:15.400 --> 00:31:17.400]  讓我們口裡所出的話
