
[00:00:00.000 --> 00:00:05.000]  好,今日想同大家分享的題目是神的道路
[00:20:43.000 --> 00:20:46.000]  他就慢慢一有事的時候
[00:20:46.000 --> 00:20:47.000]  就有一個距離
[00:20:47.000 --> 00:20:49.000]  因為開始跟隨的時候
[00:20:49.000 --> 00:20:50.000]  不是用心
[00:20:50.000 --> 00:20:53.000]  是用自己的血氣
[00:20:53.000 --> 00:20:54.000]  自己的意志
[00:20:54.000 --> 00:20:56.000]  自己覺得自己可以
[00:20:56.000 --> 00:20:58.000]  這樣來跟隨耶穌
[00:20:58.000 --> 00:21:00.000]  但這次我們是否這樣呢?
[00:21:00.000 --> 00:21:02.000]  遠遠地跟隨耶穌
[00:21:02.000 --> 00:21:04.000]  最後到真的危急的時候
[00:21:04.000 --> 00:21:06.000]  就有一個自然的結果
[00:21:06.000 --> 00:21:10.000]  在別人面前不認耶穌
[00:21:10.000 --> 00:21:11.000]  當然我們很感恩
[00:21:11.000 --> 00:21:14.000]  我們聽到很多愛主的人
[00:21:14.000 --> 00:21:16.000]  面對危難的時候
[00:21:16.000 --> 00:21:18.000]  面對生命危險的時候
[00:21:18.000 --> 00:21:20.000]  他們是怎樣呢?
[00:21:20.000 --> 00:21:22.000]  仍然是繼續認耶穌
[00:21:22.000 --> 00:21:25.000]  上一次一個宣教士來見證
[00:21:25.000 --> 00:21:27.000]  說在中東一個地方
[00:21:27.000 --> 00:21:30.000]  被極端分子圍困的時候
[00:21:30.000 --> 00:21:33.000]  裡面二百多人聚會的時候
[00:21:33.000 --> 00:21:35.000]  他們給他們一個條件
[00:21:35.000 --> 00:21:38.000]  你們只要能夠否認耶穌
[00:21:38.000 --> 00:21:40.000]  信這個回教
[00:21:40.000 --> 00:21:43.000]  馬上就可以回家了
[00:21:43.000 --> 00:21:45.000]  否則全部殺死你們
[00:21:45.000 --> 00:21:47.000]  二百多個
[00:21:47.000 --> 00:21:49.000]  有沒有人離開了?
[00:21:49.000 --> 00:21:51.000]  沒有一個離開了
[00:21:51.000 --> 00:21:53.000]  每一個都留在那裡
[00:21:53.000 --> 00:21:56.000]  但全部被殺
[00:21:56.000 --> 00:21:58.000]  他們在危急的時候
[00:21:58.000 --> 00:22:00.000]  他們沒有不認耶穌
[00:22:00.000 --> 00:22:03.000]  是因為他們在那個地方的環境
[00:22:03.000 --> 00:22:04.000]  他們做基督徒
[00:22:04.000 --> 00:22:07.000]  他們跟逼迫是連在一起的
[00:22:07.000 --> 00:22:09.000]  他們預了
[00:22:09.000 --> 00:22:12.000]  這個就是基督徒
[00:22:12.000 --> 00:22:16.000]  我們見到門徒好像徹底失敗一樣
[00:22:16.000 --> 00:22:18.000]  是值得我們自己心靈奮勝
[00:22:18.000 --> 00:22:19.000]  我們是用血氣
[00:22:19.000 --> 00:22:20.000]  用自己的方法
[00:22:20.000 --> 00:22:23.000]  來跟隨耶穌
[00:22:23.000 --> 00:22:25.000]  走在神的道路
[00:22:25.000 --> 00:22:28.000]  還是我們用神的方法呢?
[00:22:28.000 --> 00:22:30.000]  但是在這幾段經文裡
[00:22:30.000 --> 00:22:32.000]  不是完全絕望的
[00:22:32.000 --> 00:22:34.000]  在這幾段經文裡
[00:22:34.000 --> 00:22:36.000]  所有的門徒
[00:22:36.000 --> 00:22:38.000]  好像失敗的時候
[00:22:38.000 --> 00:22:39.000]  有一個人
[00:22:39.000 --> 00:22:40.000]  有一個跟隨耶穌的人
[00:22:40.000 --> 00:22:42.000]  做了一件美事
[00:22:42.000 --> 00:22:44.000]  記不記得是誰?
[00:22:44.000 --> 00:22:46.000]  就是那個用香膏
[00:22:46.000 --> 00:22:49.000]  來糕耶穌的那個女人
[00:22:49.000 --> 00:22:50.000]  我們看看
[00:22:50.000 --> 00:22:55.000]  耶穌在伯大利長大馬峰的西門加里
[00:22:55.000 --> 00:22:56.000]  有一個女人
[00:22:56.000 --> 00:22:59.000]  拿著一玉瓶極貴的香膏來
[00:22:59.000 --> 00:23:01.000]  我們知道其他福音書跟我們說
[00:23:01.000 --> 00:23:03.000]  是差不多一年的工資
[00:23:03.000 --> 00:23:07.000]  她趁著耶穌坐直的時候
[00:23:07.000 --> 00:23:11.000]  敲在他的頭上
[00:23:11.000 --> 00:23:16.000]  這個女人是用心跟隨耶穌的
[00:23:16.000 --> 00:23:17.000]  所以耶穌說的話
[00:23:17.000 --> 00:23:22.000]  她每一句都聽得入心
[00:23:22.000 --> 00:23:24.000]  所以她在這裡的時候
[00:23:24.000 --> 00:23:26.000]  如耶穌預言了很多事情的時候
[00:23:26.000 --> 00:23:29.000]  門徒怎樣都不能夠接受下去
[00:23:29.000 --> 00:23:31.000]  因為他們有自己的議程
[00:23:31.000 --> 00:23:33.000]  自己的想法
[00:23:33.000 --> 00:23:34.000]  但是這個女人
[00:23:34.000 --> 00:23:38.000]  真的相信耶穌是來犧牲的
[00:23:38.000 --> 00:23:39.000]  耶穌就說
[00:23:39.000 --> 00:23:42.000]  祂是為我們安葬所做的
[00:23:42.000 --> 00:23:47.000]  所以這裡我們要反省第二個功課
[00:23:47.000 --> 00:23:49.000]  功課第二是什麼呢?
[00:23:49.000 --> 00:23:53.000]  行神的道路是要用神的方法
[00:23:53.000 --> 00:23:55.000]  我們要想想
[00:23:55.000 --> 00:23:57.000]  我們自己跟神的關係
[00:23:57.000 --> 00:23:58.000]  今天走到怎樣
[00:23:58.000 --> 00:24:02.000]  是不是時時都尋求神的方法來做事呢?
[00:24:02.000 --> 00:24:04.000]  還是我們用我們平時的訓練
[00:24:04.000 --> 00:24:06.000]  或者經驗就可以了
[00:24:06.000 --> 00:24:09.000]  或者我們一股熱誠就可以了
[00:24:09.000 --> 00:24:11.000]  而不是神自己來帶領呢?
[00:24:11.000 --> 00:24:13.000]  包括特別是我們當中
[00:24:13.000 --> 00:24:16.000]  很熱心侍奉主的弟兄姊妹
[00:24:16.000 --> 00:24:17.000]  熱心侍奉是好的
[00:24:17.000 --> 00:24:20.000]  但是你是用什麼方法呢?
[00:24:20.000 --> 00:24:21.000]  還是像彼得那樣
[00:24:21.000 --> 00:24:24.000]  我用刀
[00:24:24.000 --> 00:24:27.000]  上帝是要我們用祂的方法
[00:24:27.000 --> 00:24:29.000]  上帝透過耶穌讓我們看到
[00:24:29.000 --> 00:24:30.000]  祂是怎樣
[00:24:30.000 --> 00:24:32.000]  祂是用什麼呢?
[00:24:32.000 --> 00:24:35.000]  祂是用自己來救人
[00:24:35.000 --> 00:24:37.000]  因為要完成神的主義
[00:24:37.000 --> 00:24:38.000]  包括什麼呢?
[00:24:38.000 --> 00:24:43.000]  包括願意離開自己一切安全的區域
[00:24:43.000 --> 00:24:45.000]  我們不喜歡的
[00:24:45.000 --> 00:24:46.000]  我們害怕的
[00:24:46.000 --> 00:24:49.000]  我們都是用神的方法來做
[00:24:49.000 --> 00:24:51.000]  最後我們看看耶穌
[00:24:51.000 --> 00:24:55.000]  耶穌是一直行在神的道路中
[00:24:55.000 --> 00:24:58.000]  耶穌說完這一切話就對門徒說
[00:24:58.000 --> 00:25:01.000]  你們知道過兩天就是御節
[00:25:01.000 --> 00:25:04.000]  人子將要被交給人
[00:25:04.000 --> 00:25:06.000]  釘在十字架上
[00:25:06.000 --> 00:25:11.000]  這裡是我們101節的開始
[00:25:11.000 --> 00:25:13.000]  開始的時候
[00:25:13.000 --> 00:25:16.000]  耶穌就說了這些話
[00:25:16.000 --> 00:25:17.000]  就對門徒說
[00:25:17.000 --> 00:25:20.000]  你們知道我要被交上去
[00:25:20.000 --> 00:25:22.000]  代表什麼呢?
[00:25:22.000 --> 00:25:26.000]  代表其實一切都是耶穌知道的
[00:25:26.000 --> 00:25:27.000]  這裡說到時間
[00:25:27.000 --> 00:25:28.000]  過兩天
[00:25:28.000 --> 00:25:31.000]  耶穌知道祂什麼時候要交給人
[00:25:31.000 --> 00:25:32.000]  祂知道的
[00:25:32.000 --> 00:25:34.000]  所以祂是自願的
[00:25:34.000 --> 00:25:35.000]  這裡說到發生什麼事呢?
[00:25:35.000 --> 00:25:38.000]  祂要將交給人
[00:25:38.000 --> 00:25:40.000]  即是發生什麼事
[00:25:40.000 --> 00:25:43.000]  交即是被人捉
[00:25:43.000 --> 00:25:45.000]  第三是釘在十字架
[00:25:45.000 --> 00:25:47.000]  即是祂知道
[00:25:47.000 --> 00:25:50.000]  祂將要死的方法是怎樣
[00:25:50.000 --> 00:25:51.000]  祂完全知道的
[00:25:51.000 --> 00:25:54.000]  一切的細節都是指向耶穌
[00:25:54.000 --> 00:25:56.000]  是行在神的道路中
[00:25:56.000 --> 00:25:57.000]  祂完全知道
[00:25:57.000 --> 00:25:59.000]  祂是自願交給人的
[00:25:59.000 --> 00:26:06.000]  逾越節代表耶穌根本就是那個羔羊
[00:26:06.000 --> 00:26:07.000]  那個羔羊
[00:26:07.000 --> 00:26:09.000]  要獻上的羔羊
[00:26:09.000 --> 00:26:11.000]  另外耶穌說
[00:26:11.000 --> 00:26:13.000]  我實在告訴你們
[00:26:13.000 --> 00:26:16.000]  你們中間有一個人要迷我了
[00:26:16.000 --> 00:26:17.000]  知道的
[00:26:17.000 --> 00:26:18.000]  另外
[00:26:18.000 --> 00:26:21.000]  祂將這香膏囂在我身上
[00:26:21.000 --> 00:26:24.000]  是為我安眾做的
[00:26:24.000 --> 00:26:26.000]  耶穌知道的
[00:26:26.000 --> 00:26:30.000]  敵人好像什麼都為所欲為
[00:26:30.000 --> 00:26:32.000]  但是這一切的一切
[00:26:32.000 --> 00:26:35.000]  都是耶穌知道的
[00:26:35.000 --> 00:26:39.000]  耶穌是自己自願交給人
[00:26:39.000 --> 00:26:41.000]  耶穌被門徒出賣
[00:26:41.000 --> 00:26:42.000]  門徒會離開耶穌
[00:26:42.000 --> 00:26:43.000]  耶穌也知道的
[00:26:43.000 --> 00:26:44.000]  下一段
[00:26:44.000 --> 00:26:46.000]  那時耶穌對他們說
[00:26:46.000 --> 00:26:49.000]  今夜你們要為我的緣故都要跌倒
[00:26:49.000 --> 00:26:51.000]  因為經上記著說
[00:26:51.000 --> 00:26:52.000]  我要擊打木人
[00:26:52.000 --> 00:26:53.000]  即是主耶穌
[00:26:53.000 --> 00:26:55.000]  人用就分神了
[00:26:55.000 --> 00:26:57.000]  但我復活以後
[00:26:57.000 --> 00:27:00.000]  要在你們耳先往加里尼去
[00:27:00.000 --> 00:27:02.000]  大家不要忽略加里尼
[00:27:02.000 --> 00:27:04.000]  耶穌特意在這裡提到加里尼
[00:27:04.000 --> 00:27:05.000]  為什麼呢?
[00:27:05.000 --> 00:27:07.000]  祂知道什麼呢?
[00:27:07.000 --> 00:27:11.000]  祂知道門徒會跌倒
[00:27:11.000 --> 00:27:13.000]  之後會後悔
[00:27:13.000 --> 00:27:14.000]  會傷心
[00:27:14.000 --> 00:27:15.000]  會難過
[00:27:15.000 --> 00:27:19.000]  加里尼就是他們初初相遇的地方
[00:27:19.000 --> 00:27:20.000]  加里尼
[00:27:20.000 --> 00:27:22.000]  不只是耶穌在那裡
[00:27:22.000 --> 00:27:24.000]  走在加里尼的湖邊
[00:27:24.000 --> 00:27:26.000]  看到彼得安德烈
[00:27:26.000 --> 00:27:29.000]  看到西比提的兒子雅各約翰
[00:27:29.000 --> 00:27:33.000]  在那裡叫他們來跟從我
[00:27:33.000 --> 00:27:36.000]  我要叫你們得人而得已了
[00:27:36.000 --> 00:27:37.000]  他們就跟從他
[00:27:37.000 --> 00:27:40.000]  一開始去了三年多的生活
[00:27:40.000 --> 00:27:42.000]  到今天他們竟然失敗
[00:27:42.000 --> 00:27:44.000]  之後他們會返回加里尼
[00:27:44.000 --> 00:27:45.000]  但耶穌一早就知道
[00:27:45.000 --> 00:27:47.000]  因為祂要怎樣呢?
[00:27:47.000 --> 00:27:48.000]  祂要去到加里尼
[00:27:48.000 --> 00:27:50.000]  在約翰夫人讓我們知道
[00:27:50.000 --> 00:27:52.000]  祂要在那裡問彼得
[00:27:52.000 --> 00:27:54.000]  祢愛我嗎?
[00:27:54.000 --> 00:27:55.000]  祢愛我比這世更多
[00:27:55.000 --> 00:27:58.000]  祂要三次重見門徒
[00:27:58.000 --> 00:28:01.000]  祂要來醫治他們的內疚
[00:28:01.000 --> 00:28:03.000]  祂的愛是感動的
[00:28:03.000 --> 00:28:06.000]  祂的愛是知道門徒會出賣祂
[00:28:06.000 --> 00:28:07.000]  但祂已經知道
[00:28:07.000 --> 00:28:10.000]  祂會重見他們的生命
[00:28:10.000 --> 00:28:11.000]  所以突然之間
[00:28:11.000 --> 00:28:12.000]  同樣我們有些人
[00:28:12.000 --> 00:28:15.000]  曾經對不起主
[00:28:15.000 --> 00:28:16.000]  但主知道
[00:28:16.000 --> 00:28:19.000]  祂會去到你生命裡的加里尼
[00:28:19.000 --> 00:28:20.000]  祂會去到你生命裡
[00:28:20.000 --> 00:28:21.000]  你熟悉的地方
[00:28:21.000 --> 00:28:23.000]  你在哪裡跌倒
[00:28:23.000 --> 00:28:25.000]  你在哪裡第一次遇到祂
[00:28:25.000 --> 00:28:27.000]  第一次在那裡認識耶穌
[00:28:27.000 --> 00:28:29.000]  起初的愛
[00:28:29.000 --> 00:28:31.000]  祂要在那裡把你扶起來
[00:28:31.000 --> 00:28:33.000]  因為祂在你的生命裡
[00:28:33.000 --> 00:28:36.000]  有一個很寶貴的旨意
[00:28:36.000 --> 00:28:38.000]  這是神的道路
[00:28:38.000 --> 00:28:39.000]  神已經知道
[00:28:39.000 --> 00:28:40.000]  祂完全知道
[00:28:40.000 --> 00:28:42.000]  另外就是我們很熟悉的
[00:28:42.000 --> 00:28:46.000]  就是在喀西瑪利園的禱告
[00:28:46.000 --> 00:28:48.000]  祂就手往前走
[00:28:48.000 --> 00:28:51.000]  俯伏在地
[00:28:51.000 --> 00:28:52.000]  俯伏在地是一個
[00:28:52.000 --> 00:28:55.000]  來到神面前最好的肢體
[00:28:55.000 --> 00:28:58.000]  在我們心裡是完全的鴻福
[00:28:58.000 --> 00:28:59.000]  禱告說
[00:28:59.000 --> 00:29:00.000]  我符合統日可行
[00:29:00.000 --> 00:29:02.000]  求祢叫這一杯離開我
[00:29:02.000 --> 00:29:04.000]  掙扎
[00:29:04.000 --> 00:29:05.000]  真的掙扎
[00:29:05.000 --> 00:29:07.000]  耶穌是為我們掙扎
[00:29:07.000 --> 00:29:08.000]  耶穌是真的掙扎
[00:29:08.000 --> 00:29:11.000]  耶穌是作為一個人子的身份
[00:29:11.000 --> 00:29:12.000]  來掙扎讓我們明白
[00:29:12.000 --> 00:29:16.000]  人真的有掙扎
[00:29:16.000 --> 00:29:17.000]  不要照我的意思
[00:29:17.000 --> 00:29:19.000]  只要照祢的意思
[00:29:19.000 --> 00:29:20.000]  在這裡讓我們看到
[00:29:20.000 --> 00:29:23.000]  耶穌是完全將自己的掙扎
[00:29:23.000 --> 00:29:24.000]  交給上帝
[00:29:24.000 --> 00:29:26.000]  上帝是祢說了算
[00:29:26.000 --> 00:29:27.000]  這是很重要的
[00:29:27.000 --> 00:29:29.000]  耶穌的心上有很重要的
[00:29:29.000 --> 00:29:30.000]  第三個光復我們要學的
[00:29:30.000 --> 00:29:31.000]  就是什麼呢?
[00:29:31.000 --> 00:29:33.000]  行神的道路
[00:29:33.000 --> 00:29:37.000]  是要願意到神跟前來掙扎
[00:29:37.000 --> 00:29:40.000]  我們不是逃避的人
[00:29:40.000 --> 00:29:43.000]  我們不是騙自己說
[00:29:43.000 --> 00:29:45.000]  其實跟隨主沒有掙扎
[00:29:45.000 --> 00:29:46.000]  很輕鬆
[00:29:46.000 --> 00:29:50.000]  因為肉身仍然是軟弱的
[00:29:50.000 --> 00:29:53.000]  我們的肉身何時會得到救贖
[00:29:53.000 --> 00:29:54.000]  就是主再來的時候
[00:29:54.000 --> 00:29:57.000]  所以我們得救之後
[00:29:57.000 --> 00:30:00.000]  我們正在走一條誠信的道路
[00:30:00.000 --> 00:30:02.000]  誠信的道路裡
[00:30:02.000 --> 00:30:05.000]  上帝的屬靈的旨意
[00:30:05.000 --> 00:30:09.000]  不斷跟肉身的老鵝爭鬥
[00:30:09.000 --> 00:30:11.000]  所以掙扎是自然的
[00:30:11.000 --> 00:30:12.000]  但關鍵是什麼呢?
[00:30:12.000 --> 00:30:14.000]  要走在神的道路裡
[00:30:14.000 --> 00:30:17.000]  關鍵不是逃避這個掙扎
[00:30:17.000 --> 00:30:20.000]  關鍵也不是自己去掙扎
[00:30:20.000 --> 00:30:21.000]  想突破
[00:30:21.000 --> 00:30:23.000]  關鍵是像耶穌那樣
[00:30:23.000 --> 00:30:25.000]  去到赫西瑪利園
[00:30:25.000 --> 00:30:28.000]  在神的面前掙扎
[00:30:28.000 --> 00:30:30.000]  行神的道路是要掙扎
[00:30:30.000 --> 00:30:33.000]  但不是在自己掙扎
[00:30:33.000 --> 00:30:35.000]  是在神的面前掙扎
[00:30:35.000 --> 00:30:36.000]  在神的面前掙扎
[00:30:36.000 --> 00:30:38.000]  神就會給我們力量
[00:30:38.000 --> 00:30:40.000]  不要照我的意思
[00:30:40.000 --> 00:30:43.000]  是要照你的意思
[00:30:43.000 --> 00:30:45.000]  我們總結一下這三個功課
[00:30:45.000 --> 00:30:47.000]  行神的道路是怎樣的
[00:30:47.000 --> 00:30:49.000]  第一,行神的道路
[00:30:49.000 --> 00:30:51.000]  我們需要預備好心
[00:30:51.000 --> 00:30:53.000]  要面對挑戰
[00:30:53.000 --> 00:30:54.000]  你越有預備
[00:30:54.000 --> 00:30:56.000]  你越能夠成功
[00:30:56.000 --> 00:30:58.000]  第二,行神的道路
[00:30:58.000 --> 00:31:00.000]  是要用神的方法
[00:31:00.000 --> 00:31:02.000]  不是用我們自己的方法
[00:31:02.000 --> 00:31:03.000]  來幫助耶穌
[00:31:03.000 --> 00:31:04.000]  不是
[00:31:04.000 --> 00:31:06.000]  是用神自己的方法
[00:31:06.000 --> 00:31:08.000]  來滿足神的心意
[00:31:08.000 --> 00:31:09.000]  就像耶穌那樣
[00:31:09.000 --> 00:31:10.000]  來滿足天父的心意
[00:31:10.000 --> 00:31:12.000]  祂是將自己教上去的
[00:31:12.000 --> 00:31:14.000]  雖然祂可以一動
[00:31:14.000 --> 00:31:17.000]  就有十二型的天使
[00:31:17.000 --> 00:31:19.000]  來將那些敵人全部消除
[00:31:19.000 --> 00:31:21.000]  動一動一根手指頭
[00:31:21.000 --> 00:31:23.000]  就可以處理這些問題
[00:31:23.000 --> 00:31:24.000]  但祂是怎樣的
[00:31:24.000 --> 00:31:25.000]  放棄了
[00:31:25.000 --> 00:31:27.000]  因為祂要行神的
[00:31:27.000 --> 00:31:29.000]  祂要用神的方法
[00:31:29.000 --> 00:31:31.000]  來成就神的工作
[00:31:31.000 --> 00:31:33.000]  第三,行神的道路
[00:31:33.000 --> 00:31:34.000]  是要願意
[00:31:34.000 --> 00:31:37.000]  我們要願意在神的面前掙扎
[00:31:37.000 --> 00:31:40.000]  在神的面前掙扎
[00:31:40.000 --> 00:31:42.000]  關鍵是什麼呢?
[00:31:42.000 --> 00:31:43.000]  如果你是願意
[00:31:43.000 --> 00:31:44.000]  行在神的道路
[00:31:44.000 --> 00:31:46.000]  關鍵是這一點
[00:31:46.000 --> 00:31:48.000]  你信不信
[00:31:48.000 --> 00:31:55.000]  上帝在你心靈裡的旨意是最好的?
[00:31:55.000 --> 00:31:57.000]  你信不信呢?
[00:31:57.000 --> 00:31:58.000]  是最好的
[00:31:58.000 --> 00:32:00.000]  在你心靈裡的旨意是最好的
[00:32:00.000 --> 00:32:03.000]  不是按照我們自己的意願
[00:32:03.000 --> 00:32:06.000]  是按照上帝用我們的用途
[00:32:06.000 --> 00:32:08.000]  祂覺得是最好的
[00:32:08.000 --> 00:32:10.000]  你信不信
[00:32:10.000 --> 00:32:15.000]  這就是我們能不能行在神的道路裡的關鍵
[00:32:15.000 --> 00:32:17.000]  你信不信這個
[00:32:17.000 --> 00:32:23.000]  或許我們沒有這麼邪惡的敵人在我們心靈裡
[00:32:23.000 --> 00:32:28.000]  或許我們所要掙扎的不是這麼嚴峻
[00:32:28.000 --> 00:32:31.000]  耶穌當然是我們不能夠來比較的
[00:32:31.000 --> 00:32:33.000]  耶穌是我們的啟發
[00:32:33.000 --> 00:32:38.000]  耶穌做的事情,祂的生命是我們的儀仗,我們的激勵
[00:32:38.000 --> 00:32:42.000]  我們的事情可能很簡單
[00:32:42.000 --> 00:32:44.000]  我不知道你們是怎樣
[00:32:44.000 --> 00:32:47.000]  我以前掙扎的也是比較簡單的
[00:32:47.000 --> 00:32:50.000]  例如我想我媽媽信主
[00:32:50.000 --> 00:32:54.000]  但是我受到呼召就要過來香港
[00:32:54.000 --> 00:32:56.000]  我覺得自己的掙扎就是
[00:32:56.000 --> 00:32:58.000]  我不在她身邊
[00:32:58.000 --> 00:32:59.000]  我家人又沒有基督徒
[00:32:59.000 --> 00:33:01.000]  我怎樣來替她信主呢?
[00:33:01.000 --> 00:33:05.000]  我媽媽會不會這樣而失去得救的機會呢?
[00:33:05.000 --> 00:33:07.000]  掙扎就是這樣
[00:33:07.000 --> 00:33:08.000]  簡單一點
[00:33:08.000 --> 00:33:10.000]  但是神當然知道我的心意
[00:33:10.000 --> 00:33:12.000]  但是來到香港
[00:33:12.000 --> 00:33:15.000]  因為全世界人有一個比較特別的特徵
[00:33:15.000 --> 00:33:16.000]  是不同的
[00:33:16.000 --> 00:33:20.000]  就是我們不能去哪裡侍奉
[00:33:20.000 --> 00:33:24.000]  上帝說你香港就是香港
[00:33:24.000 --> 00:33:26.000]  哪裡就是哪裡
[00:33:26.000 --> 00:33:28.000]  如果你考慮全世界侍奉
[00:33:28.000 --> 00:33:30.000]  你要留意這一點
[00:33:30.000 --> 00:33:32.000]  沒得選擇
[00:33:32.000 --> 00:33:36.000]  但是上帝有自己的方法
[00:33:36.000 --> 00:33:39.000]  反而我在香港他能夠得救
[00:33:39.000 --> 00:33:42.000]  詳細我不說
[00:33:42.000 --> 00:33:43.000]  以前我分享過
[00:33:43.000 --> 00:33:45.000]  但是我之後弟弟也得救
[00:33:45.000 --> 00:33:47.000]  而且一得救就是一家四口
[00:33:47.000 --> 00:33:50.000]  弟弟、大夫和兩個女兒
[00:33:50.000 --> 00:33:51.000]  前兩天
[00:33:51.000 --> 00:33:56.000]  我說錯了嗎?
[00:33:58.000 --> 00:34:00.000]  大夫是嗎?
[00:34:00.000 --> 00:34:02.000]  多謝你們
[00:34:02.000 --> 00:34:08.000]  前兩天我收到一個WhatsApp
[00:34:08.000 --> 00:34:10.000]  很開心的是
[00:34:10.000 --> 00:34:14.000]  12月20日他們一家要洗禮
[00:34:14.000 --> 00:34:18.000]  感謝上帝
[00:34:18.000 --> 00:34:19.000]  Hallelujah
[00:34:19.000 --> 00:34:20.000]  感謝上帝
[00:34:20.000 --> 00:34:24.000]  我們做我們需要做的事
[00:34:24.000 --> 00:34:27.000]  上帝會照顧其他的事
[00:34:28.000 --> 00:34:31.000]  我知道你可能有些掙扎
[00:34:31.000 --> 00:34:33.000]  人生是一定要掙扎的
[00:34:33.000 --> 00:34:35.000]  我們也是一樣的
[00:34:35.000 --> 00:34:37.000]  你是怎樣的?
[00:34:37.000 --> 00:34:39.000]  是否也是你家人的救恩呢?
[00:34:39.000 --> 00:34:42.000]  交給神
[00:34:42.000 --> 00:34:46.000]  你是否一直在找對象呢?
[00:34:46.000 --> 00:34:48.000]  要結婚但是找不到呢?
[00:34:48.000 --> 00:34:52.000]  交給神
[00:34:52.000 --> 00:34:54.000]  很多誘惑
[00:34:54.000 --> 00:34:57.000]  不相信的人
[00:34:57.000 --> 00:34:59.000]  條件很好
[00:34:59.000 --> 00:35:00.000]  很有錢
[00:35:00.000 --> 00:35:02.000]  幾層樓
[00:35:02.000 --> 00:35:05.000]  交給神
[00:35:05.000 --> 00:35:07.000]  走在神的道路裏
[00:35:07.000 --> 00:35:09.000]  我們也見得多
[00:35:09.000 --> 00:35:11.000]  結婚之後
[00:35:11.000 --> 00:35:13.000]  很痛苦
[00:35:13.000 --> 00:35:15.000]  否則跟著神的心意
[00:35:15.000 --> 00:35:17.000]  工作
[00:35:17.000 --> 00:35:20.000]  是否找了很久也找不到那份
[00:35:20.000 --> 00:35:23.000]  很願意很開心地做的
[00:35:23.000 --> 00:35:26.000]  就算多忙也很喜樂的工作呢?
[00:35:27.000 --> 00:35:29.000]  交給神
[00:35:29.000 --> 00:35:32.000]  你要先相信神的旨意是最好的
[00:35:32.000 --> 00:35:36.000]  或者你在一些困境裏
[00:35:36.000 --> 00:35:38.000]  每一晚都在哭
[00:35:38.000 --> 00:35:41.000]  交給神
[00:35:41.000 --> 00:35:42.000]  掙扎
[00:35:42.000 --> 00:35:44.000]  去到神面前掙扎
[00:35:44.000 --> 00:35:46.000]  不要自己一個人掙扎
[00:35:46.000 --> 00:35:48.000]  等候祂
[00:35:48.000 --> 00:35:51.000]  神是信實的
[00:35:51.000 --> 00:35:53.000]  神的道路是特別的
[00:35:53.000 --> 00:35:55.000]  是高過我們的意念的
