
[00:00:00.000 --> 00:00:03.600]  我近來在靈修裏面看詩篇
[00:26:12.920 --> 00:26:13.920]  就是兩樣東西
[00:26:13.920 --> 00:26:16.920]  你不可以有這樣你就要這樣
[00:26:16.920 --> 00:26:22.920]  你不要做這樣你就要做這樣
[00:26:22.920 --> 00:26:26.920]  所以第八節這裡是非常有意思
[00:26:26.920 --> 00:26:29.920]  因為我們不想跟惡人
[00:26:29.920 --> 00:26:33.920]  虛方人門控人的人排隊
[00:26:33.920 --> 00:26:37.920]  我們想來到殿與神
[00:26:37.920 --> 00:26:41.920]  與神所愛的群體排隊
[00:26:41.920 --> 00:26:43.920]  我們去感受神的同在
[00:26:43.920 --> 00:26:45.920]  去感受神的榮耀
[00:26:45.920 --> 00:26:55.920]  以致我們得到喜樂滿足
[00:26:55.920 --> 00:27:00.920]  最後我用詩篇第29篇第一第二節
[00:27:00.920 --> 00:27:03.920]  來去作講道的結束
[00:27:03.920 --> 00:27:05.920]  詩篇29篇第一節
[00:27:05.920 --> 00:27:17.920]  神的眾子你們要將榮耀能力歸給耶和華
[00:27:17.920 --> 00:27:25.920]  以聖潔為裝飾敬拜耶和華
[00:27:25.920 --> 00:27:27.920]  我們愛神的殿
[00:27:27.920 --> 00:27:29.920]  以及用聖潔的身心靈
[00:27:29.920 --> 00:27:33.920]  即我們的生活來去敬拜神
[00:27:33.920 --> 00:27:40.920]  如此敬拜就是歸榮耀給神的敬拜
[00:27:40.920 --> 00:27:42.920]  我們感謝神給我們這麼寶貴的指引
[00:27:42.920 --> 00:27:48.920]  我們一起祈禱
[00:27:48.920 --> 00:27:52.920]  神啊我們多謝你留下寶貴的說話
[00:27:52.920 --> 00:27:54.920]  我們更加多謝你賜給我們有教會
[00:27:54.920 --> 00:27:58.920]  以致我們回到神的殿神的家
[00:27:58.920 --> 00:28:08.920]  和一群用寶血買熟的群體
[00:28:08.920 --> 00:28:10.920]  是世上最寶貴的
[00:28:10.920 --> 00:28:13.920]  我們能夠置身其中
[00:28:13.920 --> 00:28:15.920]  我們能夠和他們一起
[00:28:15.920 --> 00:28:18.920]  這實在是神的莫大的恩典
[00:28:18.920 --> 00:28:20.920]  也是我們莫大的喜樂滿足
[00:28:20.920 --> 00:28:24.920]  以我們常常預備好我們的心回來敬拜你
[00:28:24.920 --> 00:28:29.920]  以致我們能夠經歷感受到你同在
[00:28:29.920 --> 00:28:31.920]  經歷到你的榮耀
[00:28:31.920 --> 00:28:35.920]  我們這樣來去敬拜
[00:28:35.920 --> 00:28:38.920]  是能夠歸榮耀給你
[00:28:38.920 --> 00:28:39.920]  我們這樣祈禱
[00:28:39.920 --> 00:28:41.920]  奉耶穌基督的聖名
