
[00:00:00.000 --> 00:00:02.000]  剛才讀過的一段聖經
[00:25:17.000 --> 00:25:22.000]  否則一念之間做出這樣的決定的時候
[00:25:22.000 --> 00:25:24.000]  這些亞伯的血也好
[00:25:24.000 --> 00:25:26.000]  撒加利亞的血也好
[00:25:26.000 --> 00:25:32.000]  這些血債跟我們就糾纏不清了
[00:25:32.000 --> 00:25:35.000]  不過事與願違
[00:25:35.000 --> 00:25:37.000]  律法專家也好
[00:25:37.000 --> 00:25:39.000]  律法教師也好
[00:25:39.000 --> 00:25:43.000]  法利賽人這班宗教領袖
[00:25:43.000 --> 00:25:47.000]  他們沒有聽清楚耶穌基督的信息
[00:25:47.000 --> 00:25:49.000]  也可能聽不進去
[00:25:49.000 --> 00:25:54.000]  有這麼多宗教領袖的身份
[00:25:54.000 --> 00:26:01.000]  於是走回他過往那條最終的舊路
[00:26:01.000 --> 00:26:02.000]  催逼耶穌
[00:26:02.000 --> 00:26:04.000]  盤問耶穌
[00:26:04.000 --> 00:26:07.000]  我想未至於盤問
[00:26:07.000 --> 00:26:09.000]  因為不是抓他坐牢
[00:26:09.000 --> 00:26:11.000]  不過早知很討厭他
[00:26:11.000 --> 00:26:13.000]  有事就不斷質問他
[00:26:13.000 --> 00:26:15.000]  你也試過被人問很多問題
[00:26:15.000 --> 00:26:18.000]  其實他只是令你為難
[00:26:18.000 --> 00:26:20.000]  耶穌也是這樣
[00:26:20.000 --> 00:26:23.000]  被這班宗教領袖為難
[00:26:23.000 --> 00:26:28.000]  而且是找機會抓住他的話柄
[00:26:28.000 --> 00:26:30.000]  當時可以用宗教的方式
[00:26:30.000 --> 00:26:34.000]  去將耶穌置諸死地
[00:26:34.000 --> 00:26:36.000]  你可能會說到最後
[00:26:36.000 --> 00:26:40.000]  當時的宗教領袖都這樣
[00:26:40.000 --> 00:26:43.000]  我們可以怎樣面對呢
[00:26:43.000 --> 00:26:45.000]  我想第一樣
[00:26:45.000 --> 00:26:47.000]  幸好你不是宗教領袖
[00:26:47.000 --> 00:26:52.000]  這個面子沒有那麼重要
[00:26:52.000 --> 00:26:54.000]  第二就是
[00:26:54.000 --> 00:26:56.000]  就算是宗教領袖
[00:26:56.000 --> 00:26:58.000]  信徒領袖
[00:26:58.000 --> 00:27:01.000]  團契導師
[00:27:01.000 --> 00:27:03.000]  組長等等
[00:27:03.000 --> 00:27:05.000]  但是我想起
[00:27:05.000 --> 00:27:08.000]  在《仕途行傳》第十七章
[00:27:08.000 --> 00:27:10.000]  第十至第十一節
[00:27:10.000 --> 00:27:13.000]  我想起這個勸勉
[00:27:13.000 --> 00:27:17.000]  提及有一班信徒群體
[00:27:17.000 --> 00:27:19.000]  他們是「比利亞人」
[00:27:19.000 --> 00:27:21.000]  我相信改這個團契名
[00:27:21.000 --> 00:27:23.000]  的弟兄姊妹都很聰明
[00:27:23.000 --> 00:27:25.000]  見到「比利亞人」
[00:27:25.000 --> 00:27:27.000]  在「仕途行傳」
[00:27:27.000 --> 00:27:29.000]  是一班開明的人
[00:27:29.000 --> 00:27:32.000]  熱切接受真道的人
[00:27:32.000 --> 00:27:35.000]  天天查考聖經的人
[00:27:35.000 --> 00:27:38.000]  因為要檢查我們的信仰
[00:27:38.000 --> 00:27:40.000]  是否真的這樣
[00:27:40.000 --> 00:27:42.000]  開明地大膽假設
[00:27:42.000 --> 00:27:44.000]  小心求證
[00:27:44.000 --> 00:27:46.000]  這正正是改教運動
[00:27:46.000 --> 00:27:49.000]  五百多年以來的精神
[00:27:49.000 --> 00:27:51.000]  讓我們在教會裡
[00:27:51.000 --> 00:27:53.000]  熱切接受真道
[00:27:53.000 --> 00:27:55.000]  天天查考聖經
[00:27:55.000 --> 00:27:57.000]  就可以修正
[00:27:57.000 --> 00:27:59.000]  我們對教義
[00:27:59.000 --> 00:28:03.000]  對禮義的誤解
[00:28:03.000 --> 00:28:05.000]  這個片段
[00:28:05.000 --> 00:28:07.000]  一開始的時候
[00:28:07.000 --> 00:28:09.000]  是在爭論對於
[00:28:09.000 --> 00:28:13.000]  洗手禮儀的意見
[00:28:13.000 --> 00:28:15.000]  如果真真正正
[00:28:15.000 --> 00:28:18.000]  去熱切接受主道
[00:28:18.000 --> 00:28:21.000]  天天查考聖經的話
[00:28:21.000 --> 00:28:23.000]  我們可以防範
[00:28:23.000 --> 00:28:25.000]  這些不必要的爭論
[00:28:25.000 --> 00:28:27.000]  更加求主幫助我們
[00:28:27.000 --> 00:28:29.000]  讓我們的生命
[00:28:29.000 --> 00:28:31.000]  願意接受真道
[00:28:31.000 --> 00:28:34.000]  找到關鍵的位置
[00:28:34.000 --> 00:28:36.000]  是我們應該先決地
[00:28:36.000 --> 00:28:38.000]  應付的
[00:28:38.000 --> 00:28:40.000]  以致其餘的
[00:28:40.000 --> 00:28:42.000]  在神的手裡
[00:28:42.000 --> 00:28:44.000]  讓我們的生命
[00:28:44.000 --> 00:28:46.000]  可以成長
[00:28:46.000 --> 00:28:48.000]  可以煉靜
[00:28:48.000 --> 00:28:50.000]  求主幫助我們
[00:28:50.000 --> 00:28:52.000]  我們同心禱告
[00:28:59.000 --> 00:29:01.000]  真愛主耶穌多謝你
[00:29:01.000 --> 00:29:03.000]  來到這個人間
[00:29:03.000 --> 00:29:05.000]  去跟我們不同的人
[00:29:05.000 --> 00:29:07.000]  互動
[00:29:07.000 --> 00:29:09.000]  我們見到你
[00:29:09.000 --> 00:29:11.000]  跟宗教領袖
[00:29:11.000 --> 00:29:13.000]  怎樣互動
[00:29:13.000 --> 00:29:15.000]  那些有頭有臉的人
[00:29:15.000 --> 00:29:17.000]  你是怎樣不亢不卑
[00:29:17.000 --> 00:29:21.000]  講出神自己的真道
[00:29:21.000 --> 00:29:23.000]  主啊
[00:29:23.000 --> 00:29:25.000]  祢很想我們生命
[00:29:25.000 --> 00:29:27.000]  捉住這些關鍵的地方
[00:29:27.000 --> 00:29:29.000]  可以好好的
[00:29:29.000 --> 00:29:31.000]  這樣去對付
[00:29:31.000 --> 00:29:33.000]  求主幫助我們
[00:29:33.000 --> 00:29:35.000]  眾弟兄姊妹
[00:29:35.000 --> 00:29:37.000]  今天就好像面對面
[00:29:37.000 --> 00:29:39.000]  再一次碰見主耶穌
[00:29:39.000 --> 00:29:41.000]  你自己
[00:29:41.000 --> 00:29:43.000]  被你去勸勉
[00:29:43.000 --> 00:29:45.000]  被你去激勵
[00:29:45.000 --> 00:29:47.000]  甚至被你去責備
[00:29:47.000 --> 00:29:49.000]  以致我們的生命
[00:29:49.000 --> 00:29:51.000]  可以願意去改變
[00:29:51.000 --> 00:29:55.000]  向關鍵的方向
[00:29:55.000 --> 00:29:57.000]  去進發
[00:29:57.000 --> 00:29:59.000]  人的心在你面前
[00:29:59.000 --> 00:30:01.000]  可以被你去改正
[00:30:01.000 --> 00:30:03.000]  求主引導我們
[00:30:03.000 --> 00:30:05.000]  以致我們
[00:30:05.000 --> 00:30:07.000]  在你面前純存
[00:30:07.000 --> 00:30:09.000]  好像詩篇這樣講
[00:30:09.000 --> 00:30:11.000]  守潔同時
[00:30:11.000 --> 00:30:13.000]  心也都清潔
[00:30:13.000 --> 00:30:15.000]  來到你面前
[00:30:15.000 --> 00:30:17.000]  求主悅納
[00:30:17.000 --> 00:30:19.000]  多謝你聽我們祈禱
[00:30:19.000 --> 00:30:21.000]  奉耶穌基督的名字
