
[00:00:00.000 --> 00:00:02.620]  聖誕的時候好像特別忙
[00:17:31.940 --> 00:17:33.940]  少了很多的榮耀
[00:17:33.940 --> 00:17:35.940]  和光輝
[00:17:35.940 --> 00:17:37.940]  所以最後
[00:17:37.940 --> 00:17:39.940]  弱勢
[00:17:39.940 --> 00:17:41.940]  在聖誕節當中扮演的角色
[00:17:41.940 --> 00:17:43.940]  不是一個小角色
[00:17:43.940 --> 00:17:45.940]  也不是一個配角
[00:17:45.940 --> 00:17:47.940]  甚至不是在
[00:17:47.940 --> 00:17:49.940]  馬利亞和耶穌身邊的
[00:17:49.940 --> 00:17:51.940]  佈景板
[00:17:51.940 --> 00:17:53.940]  現在所有人都說這是聖景
[00:17:53.940 --> 00:17:55.940]  弱勢是悄悄站在旁邊
[00:17:55.940 --> 00:17:57.940]  像佈景板一樣
[00:17:57.940 --> 00:17:59.940]  不是這樣的一回事
[00:17:59.940 --> 00:18:01.940]  弱勢在聖誕節
[00:18:01.940 --> 00:18:03.940]  所扮演的角色
[00:18:03.940 --> 00:18:05.940]  是相當重要的主角
[00:18:05.940 --> 00:18:07.940]  沒有他的話
[00:18:07.940 --> 00:18:09.940]  聖誕節的故事就不是這樣
[00:18:09.940 --> 00:18:11.940]  我們看不到
[00:18:11.940 --> 00:18:13.940]  耶穌在馬棚裡出生
[00:18:13.940 --> 00:18:15.940]  看不到耶穌被放進馬槽裡
[00:18:15.940 --> 00:18:17.940]  我們看不到有天君天使
[00:18:17.940 --> 00:18:19.940]  在天上講讚美
[00:18:19.940 --> 00:18:21.940]  歌頌神的說話
[00:18:21.940 --> 00:18:23.940]  看不到牧羊人
[00:18:23.940 --> 00:18:25.940]  看不到購主耶穌的紀錄
[00:18:25.940 --> 00:18:29.940]  所以
[00:18:29.940 --> 00:18:31.940]  這是第一件事
[00:18:31.940 --> 00:18:33.940]  在過聖誕節的時候
[00:18:33.940 --> 00:18:35.940]  給我們一些新的思想去反思
[00:18:35.940 --> 00:18:37.940]  不是新的思想
[00:18:37.940 --> 00:18:39.940]  其實是讓我們去思考一下
[00:18:39.940 --> 00:18:41.940]  過聖誕節的時候
[00:18:41.940 --> 00:18:43.940]  我們有沒有擁有
[00:18:43.940 --> 00:18:45.940]  好像弱勢一樣的質素
[00:18:45.940 --> 00:18:47.940]  第二件事
[00:18:47.940 --> 00:18:49.940]  聖誕節的由來
[00:18:49.940 --> 00:18:51.940]  我們看第一章
[00:18:51.940 --> 00:18:53.940]  第三次的那句話
[00:18:53.940 --> 00:18:55.940]  這一切的事
[00:18:55.940 --> 00:18:57.940]  是要應驗主席先知
[00:18:57.940 --> 00:18:59.940]  所說的話說
[00:18:59.940 --> 00:19:01.940]  必有同類懷仁生子
[00:19:01.940 --> 00:19:03.940]  人要稱他名為爾瑪奈利
[00:19:03.940 --> 00:19:05.940]  爾瑪奈利是什麼意思
[00:19:05.940 --> 00:19:07.940]  我們基督徒都知道
[00:19:07.940 --> 00:19:09.940]  神與我們同在
[00:19:09.940 --> 00:19:11.940]  聖誕節是怎麼來的呢
[00:19:11.940 --> 00:19:13.940]  聖經說了
[00:19:13.940 --> 00:19:15.940]  為什麼叫聖誕
[00:19:15.940 --> 00:19:17.940]  不叫耶穌生日
[00:19:17.940 --> 00:19:19.940]  你有沒有想過
[00:19:19.940 --> 00:19:21.940]  為什麼叫聖誕
[00:19:21.940 --> 00:19:23.940]  我們不叫耶穌生日呢
[00:19:23.940 --> 00:19:25.940]  因為原來耶穌的誕生
[00:19:25.940 --> 00:19:27.940]  聖經說的很清楚是什麼
[00:19:27.940 --> 00:19:31.940]  是要應驗先知的預言
[00:19:31.940 --> 00:19:33.940]  先知我們知道就是以賽雅
[00:19:33.940 --> 00:19:35.940]  以賽雅先知
[00:19:35.940 --> 00:19:37.940]  這個預言的目的
[00:19:37.940 --> 00:19:39.940]  是要告訴我們
[00:19:39.940 --> 00:19:41.940]  神有一個應許
[00:19:41.940 --> 00:19:43.940]  神要給我們一個好消息
[00:19:43.940 --> 00:19:45.940]  這個應許這個好消息
[00:19:45.940 --> 00:19:47.940]  是必定會實現的
[00:19:47.940 --> 00:19:51.940]  神與我們同在
[00:19:51.940 --> 00:19:53.940]  神應許我們
[00:19:53.940 --> 00:19:55.940]  祂會與我們同在
[00:19:55.940 --> 00:19:57.940]  其實
[00:19:57.940 --> 00:19:59.940]  我剛才說過
[00:19:59.940 --> 00:20:03.940]  這個是以賽雅先知的預言
[00:20:03.940 --> 00:20:05.940]  其實以賽雅先知的預言
[00:20:05.940 --> 00:20:07.940]  是說給阿哈斯王聽的
[00:20:07.940 --> 00:20:11.940]  小小猶太人的歷史
[00:20:11.940 --> 00:20:13.940]  大衛的王國
[00:20:13.940 --> 00:20:15.940]  後來索羅門接
[00:20:15.940 --> 00:20:17.940]  發揚光大
[00:20:17.940 --> 00:20:19.940]  但是索羅門死後
[00:20:19.940 --> 00:20:21.940]  他的國家一分為二
[00:20:21.940 --> 00:20:23.940]  北邊叫以色列
[00:20:23.940 --> 00:20:25.940]  南邊叫猶太
[00:20:25.940 --> 00:20:27.940]  一個國家變成兩個國家
[00:20:27.940 --> 00:20:29.940]  後來以色列王
[00:20:29.940 --> 00:20:31.940]  比加王
[00:20:31.940 --> 00:20:33.940]  與阿蘭王
[00:20:33.940 --> 00:20:35.940]  尼遜這兩個皇帝結盟
[00:20:35.940 --> 00:20:37.940]  結盟做什麼呢
[00:20:37.940 --> 00:20:39.940]  要攻打猶太國
[00:20:39.940 --> 00:20:41.940]  北國以色列和阿蘭國
[00:20:41.940 --> 00:20:43.940]  要聯合攻打猶太國
[00:20:43.940 --> 00:20:45.940]  那個時候
[00:20:45.940 --> 00:20:47.940]  阿哈做皇帝就很害怕
[00:20:47.940 --> 00:20:49.940]  他和白井很害怕
[00:20:49.940 --> 00:20:51.940]  怎麼辦呢
[00:20:51.940 --> 00:20:53.940]  於是在那個時候
[00:20:53.940 --> 00:20:55.940]  上帝就差遣以賽雅先知
[00:20:55.940 --> 00:20:57.940]  去見阿哈王
[00:20:57.940 --> 00:20:59.940]  告訴他
[00:20:59.940 --> 00:21:01.940]  你不用怕
[00:21:01.940 --> 00:21:03.940]  以色列國和阿蘭國
[00:21:03.940 --> 00:21:05.940]  想聯合在一起
[00:21:05.940 --> 00:21:07.940]  去攻打你
[00:21:07.940 --> 00:21:09.940]  將你推翻
[00:21:09.940 --> 00:21:11.940]  之後就會設立一個傀儡政府
[00:21:11.940 --> 00:21:13.940]  受他們控制
[00:21:13.940 --> 00:21:15.940]  不過你不用怕
[00:21:15.940 --> 00:21:17.940]  因為這個計謀
[00:21:17.940 --> 00:21:19.940]  這個計劃是不會實現的
[00:21:19.940 --> 00:21:21.940]  所以
[00:21:21.940 --> 00:21:23.940]  以賽雅你現在
[00:21:23.940 --> 00:21:25.940]  不用怕
[00:21:25.940 --> 00:21:27.940]  什麼都不用做
[00:21:27.940 --> 00:21:29.940]  因為神與你同在
[00:21:29.940 --> 00:21:31.940]  這本來就是
[00:21:31.940 --> 00:21:33.940]  以賽雅去見阿哈王
[00:21:33.940 --> 00:21:35.940]  給他的消息
[00:21:35.940 --> 00:21:37.940]  以賽雅還跟他說
[00:21:37.940 --> 00:21:39.940]  如果你不相信的話
[00:21:39.940 --> 00:21:41.940]  你可以求一個兆頭
[00:21:41.940 --> 00:21:43.940]  即是求一個記號
[00:21:43.940 --> 00:21:45.940]  讓你知道這個一定是來自上帝
[00:21:45.940 --> 00:21:47.940]  不是出於其他人
[00:21:47.940 --> 00:21:49.940]  這個記號任你要什麼都可以
[00:21:49.940 --> 00:21:51.940]  甚至你在天上顯現都可以
[00:21:51.940 --> 00:21:53.940]  去到陰間顯現都沒有問題
[00:21:53.940 --> 00:21:55.940]  你說出來神一定會答應你的
[00:21:55.940 --> 00:21:57.940]  這個就是
[00:21:57.940 --> 00:21:59.940]  以賽雅給阿哈王
[00:21:59.940 --> 00:22:01.940]  一個安慰和一個保證
[00:22:01.940 --> 00:22:03.940]  大家猜不猜得到
[00:22:03.940 --> 00:22:05.940]  這個阿哈王
[00:22:05.940 --> 00:22:07.940]  怎樣去回答
[00:22:07.940 --> 00:22:09.940]  這個
[00:22:09.940 --> 00:22:11.940]  以賽雅呢
[00:22:11.940 --> 00:22:13.940]  有沒有人熟悉聖經
[00:22:13.940 --> 00:22:15.940]  阿哈王怎樣回答
[00:22:15.940 --> 00:22:17.940]  NO
[00:22:17.940 --> 00:22:19.940]  我不會祈求的
[00:22:19.940 --> 00:22:21.940]  因為我不可以試探
[00:22:21.940 --> 00:22:23.940]  上主耶和華
[00:22:23.940 --> 00:22:25.940]  例如新明紀講過一句說話
[00:22:25.940 --> 00:22:27.940]  我不工作
[00:22:27.940 --> 00:22:29.940]  我不會求任何的異象
[00:22:29.940 --> 00:22:31.940]  因為我不可以試探
[00:22:31.940 --> 00:22:33.940]  上主耶和華神
[00:22:33.940 --> 00:22:35.940]  聽他上來的時候
[00:22:35.940 --> 00:22:37.940]  這個阿哈王當然是好皇帝
[00:22:37.940 --> 00:22:39.940]  那麼虔誠
[00:22:39.940 --> 00:22:41.940]  不會試探耶和華神
[00:22:41.940 --> 00:22:43.940]  但是後來歷史告訴我們
[00:22:43.940 --> 00:22:45.940]  聖經都有講
[00:22:45.940 --> 00:22:47.940]  原來這個阿哈王
[00:22:47.940 --> 00:22:49.940]  因為是怕
[00:22:49.940 --> 00:22:51.940]  以色列和
[00:22:51.940 --> 00:22:53.940]  阿蘭的聯盟
[00:22:53.940 --> 00:22:55.940]  一起去攻擊他
[00:22:55.940 --> 00:22:57.940]  他已經想好了
[00:22:57.940 --> 00:22:59.940]  他要和亞述結盟
[00:22:59.940 --> 00:23:01.940]  亞述是一個國家
[00:23:01.940 --> 00:23:03.940]  你們兩個要結盟
[00:23:03.940 --> 00:23:05.940]  來抵受你們的攻擊
[00:23:05.940 --> 00:23:07.940]  意思是什麼
[00:23:07.940 --> 00:23:09.940]  原來他的說話
[00:23:09.940 --> 00:23:11.940]  表面上很虔誠
[00:23:11.940 --> 00:23:13.940]  但其實他根本信不過神
[00:23:13.940 --> 00:23:15.940]  他信不過神
[00:23:15.940 --> 00:23:17.940]  才知道以賽雅
[00:23:17.940 --> 00:23:19.940]  給他的保證
[00:23:19.940 --> 00:23:21.940]  他覺得和亞述結盟
[00:23:21.940 --> 00:23:23.940]  就實際一點
[00:23:23.940 --> 00:23:25.940]  亞述有軍隊
[00:23:25.940 --> 00:23:27.940]  我們一起去頂住他們
[00:23:27.940 --> 00:23:29.940]  以賽雅才知道
[00:23:29.940 --> 00:23:31.940]  看穿
[00:23:31.940 --> 00:23:33.940]  這個阿哈王
[00:23:33.940 --> 00:23:35.940]  心裏面的想法
[00:23:35.940 --> 00:23:37.940]  所以你就明白
[00:23:37.940 --> 00:23:39.940]  以賽雅怎麼說
[00:23:39.940 --> 00:23:41.940]  大衛的家
[00:23:41.940 --> 00:23:43.940]  這是以賽雅書第七章
[00:23:43.940 --> 00:23:45.940]  當阿哈王這樣去回應
[00:23:45.940 --> 00:23:47.940]  以賽雅的時候
[00:23:47.940 --> 00:23:49.940]  以賽雅說大衛家
[00:23:49.940 --> 00:23:51.940]  你們當聽
[00:23:51.940 --> 00:23:53.940]  你們使人厭煩
[00:23:53.940 --> 00:23:55.940]  豈算小事
[00:23:55.940 --> 00:23:57.940]  還要使我們的神厭煩嗎
[00:23:57.940 --> 00:23:59.940]  因此主自己要給你們一個笑頭
[00:23:59.940 --> 00:24:01.940]  必有同類華人生子
[00:24:01.940 --> 00:24:03.940]  給他起名叫
[00:24:03.940 --> 00:24:05.940]  爾瑪萊尼
[00:24:05.940 --> 00:24:07.940]  就是神與我們同在的意思
[00:24:07.940 --> 00:24:11.940]  所以從
[00:24:11.940 --> 00:24:13.940]  以賽雅的說話當中
[00:24:13.940 --> 00:24:15.940]  你就知道
[00:24:15.940 --> 00:24:17.940]  阿哈王所說的話是假虔誠
[00:24:17.940 --> 00:24:19.940]  我相信
[00:24:19.940 --> 00:24:21.940]  如果你在教會long in love的話
[00:24:21.940 --> 00:24:23.940]  可能你都記得
[00:24:23.940 --> 00:24:27.940]  以耶利米先知
[00:24:27.940 --> 00:24:29.940]  曾經告訴我們
[00:24:29.940 --> 00:24:31.940]  唯有我知道
[00:24:31.940 --> 00:24:33.940]  這個「我」是指上帝
[00:24:33.940 --> 00:24:35.940]  唯有我上帝知道
[00:24:35.940 --> 00:24:37.940]  我為你們安排的計劃
[00:24:37.940 --> 00:24:39.940]  我的計劃
[00:24:39.940 --> 00:24:41.940]  不是災難而是繁榮
[00:24:41.940 --> 00:24:45.940]  我要使你們有光明的前程
[00:24:45.940 --> 00:24:49.940]  這個耶利米先知
[00:24:49.940 --> 00:24:51.940]  我覺得是呼應以賽雅
[00:24:51.940 --> 00:24:53.940]  要傳遞出一個很重要的訊息
[00:24:55.940 --> 00:24:57.940]  有時我們不明白神的心意
[00:24:57.940 --> 00:24:59.940]  不明白神的計劃
[00:24:59.940 --> 00:25:01.940]  我們只是從我們自己去看
[00:25:01.940 --> 00:25:03.940]  了解應該怎樣做
[00:25:03.940 --> 00:25:05.940]  但原來神的計劃和智慧
[00:25:05.940 --> 00:25:07.940]  是比我們高出很多的
[00:25:07.940 --> 00:25:09.940]  很可惜
[00:25:09.940 --> 00:25:11.940]  我們像阿哈斯一樣
[00:25:11.940 --> 00:25:13.940]  信不過神的計劃
[00:25:13.940 --> 00:25:15.940]  信不過神的應許
[00:25:15.940 --> 00:25:17.940]  信不過神的安排
[00:25:17.940 --> 00:25:19.940]  而且自以為聰明
[00:25:19.940 --> 00:25:21.940]  有時就算我們知道
[00:25:21.940 --> 00:25:23.940]  或者明白
[00:25:23.940 --> 00:25:25.940]  我們仍然堅持
[00:25:25.940 --> 00:25:27.940]  用自己的方法去自救
[00:25:27.940 --> 00:25:29.940]  這就是阿哈斯王的問題
[00:25:29.940 --> 00:25:31.940]  我們選擇用自己的方法
[00:25:31.940 --> 00:25:33.940]  去解決危機
[00:25:33.940 --> 00:25:35.940]  去處理問題
[00:25:35.940 --> 00:25:37.940]  我們沒有去尋問神
[00:25:37.940 --> 00:25:39.940]  甚至知道也不理會神
[00:25:39.940 --> 00:25:41.940]  因為覺得這個不太可靠
[00:25:41.940 --> 00:25:43.940]  我想到的東西
[00:25:43.940 --> 00:25:45.940]  比較實際
[00:25:45.940 --> 00:25:47.940]  結果呢
[00:25:47.940 --> 00:25:49.940]  大家知道結果是怎樣嗎
[00:25:49.940 --> 00:25:51.940]  結果就引來神的震怒
[00:25:51.940 --> 00:25:53.940]  神的震怒
[00:25:53.940 --> 00:25:55.940]  和責罰
[00:25:55.940 --> 00:25:59.940]  聽知會
[00:25:59.940 --> 00:26:01.940]  今天呢
[00:26:01.940 --> 00:26:03.940]  越來越少人相信
[00:26:03.940 --> 00:26:05.940]  人定勝天
[00:26:05.940 --> 00:26:07.940]  因為呢
[00:26:07.940 --> 00:26:09.940]  你做人做了不少時間
[00:26:09.940 --> 00:26:11.940]  你知道人有很多限制
[00:26:11.940 --> 00:26:13.940]  很多事情是做不到的
[00:26:13.940 --> 00:26:15.940]  因為現在連
[00:26:15.940 --> 00:26:17.940]  AI那些機器人
[00:26:17.940 --> 00:26:19.940]  都比我們厲害
[00:26:19.940 --> 00:26:21.940]  取代了很多人的工作
[00:26:21.940 --> 00:26:23.940]  很多人沒工作
[00:26:23.940 --> 00:26:25.940]  因為AI機器人出來了
[00:26:25.940 --> 00:26:27.940]  雖然是這樣
[00:26:27.940 --> 00:26:29.940]  很奇怪的
[00:26:29.940 --> 00:26:31.940]  我們人是這麼軟弱的
[00:26:31.940 --> 00:26:33.940]  我們仍然想透過其他方法
[00:26:33.940 --> 00:26:35.940]  透過科學 透過立法
[00:26:35.940 --> 00:26:37.940]  透過人的謀算和手段
[00:26:37.940 --> 00:26:39.940]  去解決
[00:26:39.940 --> 00:26:41.940]  我們面前的問題
[00:26:41.940 --> 00:26:43.940]  去處理危機
[00:26:43.940 --> 00:26:45.940]  可能我們出於好心
[00:26:45.940 --> 00:26:47.940]  我們想改善我們的社會狀況
[00:26:47.940 --> 00:26:49.940]  改善民生
[00:26:49.940 --> 00:26:51.940]  但當我們不去理會神的教導和啟示
[00:26:51.940 --> 00:26:53.940]  而去堅持自己的方法的時候
[00:26:53.940 --> 00:26:55.940]  我們只會令到處境
[00:26:55.940 --> 00:26:57.940]  是越來越差
[00:26:57.940 --> 00:26:59.940]  更加會自食其果
[00:26:59.940 --> 00:27:05.940]  我記得我們幫President
[00:27:05.940 --> 00:27:07.940]  叩堂的時候
[00:27:07.940 --> 00:27:09.940]  又講一下歷史
[00:27:09.940 --> 00:27:11.940]  有些人知道 有些人不知道
[00:27:11.940 --> 00:27:13.940]  有人
[00:27:13.940 --> 00:27:15.940]  就是想用人的方法
[00:27:15.940 --> 00:27:17.940]  要教會向銀行貸款
[00:27:17.940 --> 00:27:21.940]  在這間 另一間不行
[00:27:21.940 --> 00:27:23.940]  我一聽到的時候
[00:27:23.940 --> 00:27:25.940]  有些問題 覺得這個不太妥當
[00:27:25.940 --> 00:27:29.940]  後來經過一段時間 更加發覺
[00:27:29.940 --> 00:27:31.940]  這個人滿口謊言
[00:27:31.940 --> 00:27:37.940]  我越知一多的時候
[00:27:37.940 --> 00:27:39.940]  就越能夠肯定
[00:27:39.940 --> 00:27:41.940]  這個買賣的過程
[00:27:41.940 --> 00:27:43.940]  不是出於神的計劃和安排
[00:27:45.940 --> 00:27:47.940]  其實這個抉擇也很重要
[00:27:47.940 --> 00:27:49.940]  因為我們已經付了訂金
[00:27:49.940 --> 00:27:51.940]  但是我覺得
[00:27:51.940 --> 00:27:53.940]  如果這個不是神祝福的一個過程
[00:27:53.940 --> 00:27:55.940]  因為我們用人的手段
[00:27:55.940 --> 00:27:57.940]  而且是充滿了謊言
[00:27:57.940 --> 00:27:59.940]  要這樣這樣這樣做
[00:27:59.940 --> 00:28:01.940]  我覺得不行
[00:28:01.940 --> 00:28:03.940]  神不會祝福這個工作
[00:28:03.940 --> 00:28:05.940]  所以那時候
[00:28:05.940 --> 00:28:07.940]  天賦恩典 給我有勇氣
[00:28:07.940 --> 00:28:09.940]  立刻叫停
[00:28:09.940 --> 00:28:11.940]  當然那時候Trustee
[00:28:11.940 --> 00:28:13.940]  我們教會的領袖是同意的
[00:28:13.940 --> 00:28:15.940]  但是立刻叫停
[00:28:15.940 --> 00:28:17.940]  取消了那個買賣
[00:28:17.940 --> 00:28:21.940]  結果就
[00:28:21.940 --> 00:28:23.940]  這個人就在攻擊教會
[00:28:23.940 --> 00:28:25.940]  說了很多話
[00:28:25.940 --> 00:28:27.940]  不過我要感謝債務署
[00:28:27.940 --> 00:28:29.940]  如果你記得的話
[00:28:29.940 --> 00:28:31.940]  九個月之後
[00:28:31.940 --> 00:28:33.940]  雖然我叫停了那個工作
[00:28:33.940 --> 00:28:35.940]  細節我不說
[00:28:35.940 --> 00:28:37.940]  我們為President Funtime
[00:28:37.940 --> 00:28:39.940]  買了現在他們用的地方
[00:28:39.940 --> 00:28:41.940]  這個地方
[00:28:41.940 --> 00:28:43.940]  買的那個差不多大一倍
[00:28:43.940 --> 00:28:47.940]  所以弟兄姊妹
[00:28:47.940 --> 00:28:49.940]  司機告訴我們
[00:28:49.940 --> 00:28:51.940]  唯有神
[00:28:51.940 --> 00:28:53.940]  知道他為我們安排的
[00:28:53.940 --> 00:28:55.940]  那個計劃
[00:28:55.940 --> 00:28:57.940]  不是災難
[00:28:57.940 --> 00:28:59.940]  有時候你覺得是一個災難
[00:28:59.940 --> 00:29:01.940]  怎麼辦怎麼辦
[00:29:01.940 --> 00:29:03.940]  當你面對這樣的危機的時候
[00:29:03.940 --> 00:29:05.940]  你發覺你不知道怎樣處理
[00:29:05.940 --> 00:29:07.940]  但是原來
[00:29:07.940 --> 00:29:09.940]  我們願意活在神的心意
[00:29:09.940 --> 00:29:11.940]  神的計劃裡面的時候
[00:29:11.940 --> 00:29:13.940]  神說我為你所定的計劃不是災難
[00:29:13.940 --> 00:29:15.940]  乃是繁榮
[00:29:15.940 --> 00:29:17.940]  使我們有光明的前程
[00:29:17.940 --> 00:29:21.940]  這就是神
[00:29:21.940 --> 00:29:23.940]  透過耶利米先知
[00:29:23.940 --> 00:29:25.940]  給我們的提醒
[00:29:25.940 --> 00:29:27.940]  阿哈斯
[00:29:27.940 --> 00:29:29.940]  扮權盛
[00:29:29.940 --> 00:29:31.940]  不聽神透過
[00:29:31.940 --> 00:29:33.940]  以昌雅和他所說的話
[00:29:33.940 --> 00:29:35.940]  於是神說
[00:29:35.940 --> 00:29:37.940]  你不要?好
[00:29:37.940 --> 00:29:39.940]  我自己給你一個兆頭
[00:29:39.940 --> 00:29:41.940]  這個兆頭是什麼
[00:29:41.940 --> 00:29:43.940]  剛才說過一次
[00:29:43.940 --> 00:29:45.940]  必有同女為人生子
[00:29:45.940 --> 00:29:47.940]  他的名字叫爾瑪萊尼
[00:29:47.940 --> 00:29:49.940]  我要告訴你其實我與你同在
[00:29:49.940 --> 00:29:51.940]  不過你選擇不要
[00:29:51.940 --> 00:29:53.940]  我本來給的應許是
[00:29:53.940 --> 00:29:55.940]  我要與你同在
[00:29:55.940 --> 00:29:57.940]  不過你選擇不要
[00:29:57.940 --> 00:29:59.940]  我要證明
[00:29:59.940 --> 00:30:01.940]  你不聽我的話你自己是虧了
[00:30:01.940 --> 00:30:03.940]  弟兄姊妹夠膽幫助我們
[00:30:05.940 --> 00:30:07.940]  我們要信得過神的應許
[00:30:07.940 --> 00:30:09.940]  信得過神的吩咐
[00:30:09.940 --> 00:30:11.940]  信得過聖經的教導
[00:30:11.940 --> 00:30:15.940]  為什麼我剛才這樣說
[00:30:15.940 --> 00:30:17.940]  原來同女為人生子
[00:30:17.940 --> 00:30:19.940]  這個以昌雅先知的預言
[00:30:19.940 --> 00:30:21.940]  我們看到那裡就停了
[00:30:21.940 --> 00:30:23.940]  沒有看下半部
[00:30:23.940 --> 00:30:25.940]  以昌雅先知的預言
[00:30:25.940 --> 00:30:27.940]  不只是預言這個同女為人生子
[00:30:27.940 --> 00:30:29.940]  就停在那裡
[00:30:29.940 --> 00:30:31.940]  有下半部
[00:30:31.940 --> 00:30:33.940]  下半部是說什麼
[00:30:33.940 --> 00:30:35.940]  這個小孩出生之後
[00:30:35.940 --> 00:30:37.940]  當他能夠分別是非長大成人
[00:30:37.940 --> 00:30:39.940]  猶太人我跟大家說過
[00:30:39.940 --> 00:30:41.940]  多少歲當成人
[00:30:41.940 --> 00:30:43.940]  12歲
[00:30:43.940 --> 00:30:45.940]  所以那時候瑪利亞
[00:30:45.940 --> 00:30:47.940]  可能13歲
[00:30:47.940 --> 00:30:49.940]  13歲就可以嫁人
[00:30:49.940 --> 00:30:51.940]  通常13歲訂婚
[00:30:51.940 --> 00:30:53.940]  過一兩年嫁人
[00:30:53.940 --> 00:30:55.940]  猶太人那時候很小就結婚
[00:30:55.940 --> 00:30:57.940]  因為12歲當成人
[00:30:57.940 --> 00:30:59.940]  這個小孩
[00:30:59.940 --> 00:31:01.940]  在成年之前
[00:31:01.940 --> 00:31:03.940]  那兩個
[00:31:03.940 --> 00:31:05.940]  聯手要攻擊的國家
[00:31:05.940 --> 00:31:07.940]  必會滅亡
[00:31:07.940 --> 00:31:09.940]  他們的島地會被荒廢
[00:31:09.940 --> 00:31:11.940]  而你因為你不相信我
[00:31:11.940 --> 00:31:13.940]  你不聽我的說話
[00:31:13.940 --> 00:31:15.940]  你也會受到我的責罰
[00:31:15.940 --> 00:31:17.940]  你會受到災難
[00:31:17.940 --> 00:31:19.940]  不單是你
[00:31:19.940 --> 00:31:21.940]  你的家人和你的國民
[00:31:21.940 --> 00:31:23.940]  都會受到我的責罰
[00:31:23.940 --> 00:31:25.940]  這個責罰是你
[00:31:25.940 --> 00:31:27.940]  從這個分裂出來之後
[00:31:27.940 --> 00:31:29.940]  從來沒有經歷過
[00:31:29.940 --> 00:31:31.940]  我要讓你知道
[00:31:31.940 --> 00:31:33.940]  你要敬畏我和相信我
[00:31:33.940 --> 00:31:35.940]  這個就是下半部
[00:31:35.940 --> 00:31:37.940]  以賽亞仙之語言
[00:31:37.940 --> 00:31:39.940]  有沒有應驗
[00:31:39.940 --> 00:31:41.940]  應驗完了
[00:31:41.940 --> 00:31:43.940]  12年之後
[00:31:43.940 --> 00:31:45.940]  12年裡面
[00:31:45.940 --> 00:31:47.940]  這兩個國家都沒有了
[00:31:47.940 --> 00:31:49.940]  而這個亞哈斯王
[00:31:49.940 --> 00:31:51.940]  結果被亞述
[00:31:51.940 --> 00:31:53.940]  想聯手那個
[00:31:53.940 --> 00:31:55.940]  去攻擊他
[00:31:55.940 --> 00:31:57.940]  亞述後來被波斯滅了
[00:31:57.940 --> 00:31:59.940]  接著被巴比倫也滅了
[00:31:59.940 --> 00:32:03.940]  很簡單的歷史
[00:32:03.940 --> 00:32:05.940]  不過我想大家留意
[00:32:05.940 --> 00:32:07.940]  什麼呢
[00:32:07.940 --> 00:32:09.940]  當賽亞向亞述王
[00:32:09.940 --> 00:32:11.940]  發出這個語言的時候
[00:32:11.940 --> 00:32:13.940]  他是怎麼說的
[00:32:13.940 --> 00:32:15.940]  當他責備亞述王的時候
[00:32:15.940 --> 00:32:17.940]  大衛加亞
[00:32:17.940 --> 00:32:19.940]  很奇怪
[00:32:19.940 --> 00:32:21.940]  這個是亞述王不聽他的說話
[00:32:21.940 --> 00:32:27.940]  但是這個以賽亞
[00:32:27.940 --> 00:32:29.940]  神感動他
[00:32:29.940 --> 00:32:31.940]  聖經記載什麼
[00:32:31.940 --> 00:32:33.940]  大衛加亞
[00:32:33.940 --> 00:32:35.940]  你要聽
[00:32:35.940 --> 00:32:37.940]  就不只是說給亞述王聽
[00:32:37.940 --> 00:32:39.940]  以賽亞這個語言
[00:32:39.940 --> 00:32:41.940]  本來像我剛才說的
[00:32:41.940 --> 00:32:43.940]  只是應該和亞述王說
[00:32:43.940 --> 00:32:45.940]  但原來神直著
[00:32:45.940 --> 00:32:47.940]  以賽亞仙子說這個語言的時候
[00:32:47.940 --> 00:32:49.940]  不只是說給亞述王聽
[00:32:49.940 --> 00:32:51.940]  是說給所有大衛的子孫聽
[00:32:51.940 --> 00:32:53.940]  大衛加亞
[00:32:53.940 --> 00:32:55.940]  以賽亞不知道
[00:32:55.940 --> 00:32:57.940]  神是直著這個語言
[00:32:57.940 --> 00:32:59.940]  是有雙重的意義
[00:32:59.940 --> 00:33:01.940]  當神的選民
[00:33:01.940 --> 00:33:03.940]  以色列人
[00:33:03.940 --> 00:33:05.940]  多次多方不聽神的說話
[00:33:05.940 --> 00:33:07.940]  不聽神的教導
[00:33:07.940 --> 00:33:09.940]  不聽神的吩咐
[00:33:09.940 --> 00:33:11.940]  結果剛才說過
[00:33:11.940 --> 00:33:13.940]  大衛的王國一分為二
[00:33:13.940 --> 00:33:15.940]  後來北國
[00:33:15.940 --> 00:33:17.940]  以色列在公元前722年
[00:33:17.940 --> 00:33:19.940]  被亞述所滅
[00:33:19.940 --> 00:33:21.940]  而南國
[00:33:21.940 --> 00:33:23.940]  猶大後來被
[00:33:23.940 --> 00:33:25.940]  巴比倫所滅
[00:33:25.940 --> 00:33:27.940]  而他的國民
[00:33:27.940 --> 00:33:29.940]  猶太人
[00:33:29.940 --> 00:33:31.940]  被分散到全世界每個國落
[00:33:31.940 --> 00:33:33.940]  裡面去
[00:33:33.940 --> 00:33:35.940]  但神給大衛子孫
[00:33:35.940 --> 00:33:37.940]  大衛加英什麼
[00:33:37.940 --> 00:33:39.940]  我要與你同在
[00:33:39.940 --> 00:33:41.940]  雖然你不聽話
