
[00:00:00.000 --> 00:00:09.000]  自從在一個多月之前發現了有假的一千元紙幣之後
[00:25:56.000 --> 00:25:59.000]  一個人的頭有個光環
[00:25:59.000 --> 00:26:02.000]  好像神的光成為你的後盾
[00:26:02.000 --> 00:26:03.000]  那時你求告
[00:26:03.000 --> 00:26:05.000]  耶和華必應允
[00:26:05.000 --> 00:26:06.000]  你呼求
[00:26:06.000 --> 00:26:07.000]  神就說
[00:26:07.000 --> 00:26:14.000]  我隨時在你的身邊
[00:26:14.000 --> 00:26:19.000]  這個是真正的虔誠
[00:26:19.000 --> 00:26:21.000]  最大的
[00:26:21.000 --> 00:26:25.000]  在教會裡最可怕的
[00:26:25.000 --> 00:26:30.000]  並不是那些反對教會的人
[00:26:30.000 --> 00:26:32.000]  在教會裡最可怕的
[00:26:32.000 --> 00:26:36.000]  並不是遇到那些反對教會的人
[00:26:36.000 --> 00:26:39.000]  在教會裡最可怕的
[00:26:39.000 --> 00:26:44.000]  是外表扮得很淑女
[00:26:44.000 --> 00:26:50.000]  而又不淑女的人
[00:26:50.000 --> 00:26:54.000]  那些我們叫他做無間道
[00:26:54.000 --> 00:26:58.000]  這些人最可怕
[00:26:58.000 --> 00:27:02.000]  外表上祈禱很厲害
[00:27:02.000 --> 00:27:04.000]  聚會很誇張
[00:27:04.000 --> 00:27:07.000]  但是實際上
[00:27:07.000 --> 00:27:09.000]  當他離開教會的時候
[00:27:09.000 --> 00:27:14.000]  他真的完全變了另外一個人
[00:27:14.000 --> 00:27:16.000]  完全是另外一個人
[00:27:16.000 --> 00:27:19.000]  這樣的基督徒
[00:27:19.000 --> 00:27:23.000]  是對教會造成一個最大的傷害
[00:27:23.000 --> 00:27:24.000]  四年前
[00:27:24.000 --> 00:27:27.000]  有一個在波士頓
[00:27:27.000 --> 00:27:30.000]  回來香港的一個童工
[00:27:30.000 --> 00:27:33.000]  他帶了一本書給我
[00:27:33.000 --> 00:27:36.000]  放在我書櫃裡
[00:27:36.000 --> 00:27:38.000]  那本書是英文書
[00:27:38.000 --> 00:27:43.000]  是在美國書明會的總幹事
[00:27:43.000 --> 00:27:47.000]  Richard Stearns所寫的
[00:27:47.000 --> 00:27:48.000]  那本書叫做
[00:27:48.000 --> 00:27:52.000]  The Hole in Our Gospel
[00:27:52.000 --> 00:27:57.000]  最近浸會翻譯了
[00:27:57.000 --> 00:28:01.000]  翻譯的書名跟英文不是完全相似
[00:28:01.000 --> 00:28:08.000]  中文翻譯叫做 堵塞福音的缺口
[00:28:08.000 --> 00:28:11.000]  堵塞福音的缺口
[00:28:11.000 --> 00:28:13.000]  那本書的書名就是
[00:28:13.000 --> 00:28:17.000]  The Hole in Our Gospel
[00:28:17.000 --> 00:28:23.000]  就是我們的福音出現了一個洞
[00:28:23.000 --> 00:28:26.000]  中文翻譯是正面一點的
[00:28:26.000 --> 00:28:31.000]  就是我們要去堵塞這個洞
[00:28:31.000 --> 00:28:32.000]  這個作者
[00:28:32.000 --> 00:28:38.000]  他有23年在商界服務的經驗
[00:28:38.000 --> 00:28:46.000]  他在33歲就已經做了一間大企業的CEO
[00:28:46.000 --> 00:28:50.000]  最後他要放棄這個職業
[00:28:50.000 --> 00:28:52.000]  是因為他有一個經歷
[00:28:52.000 --> 00:28:54.000]  去到烏干達的時候
[00:28:54.000 --> 00:28:56.000]  他見到一些有需要的人
[00:28:56.000 --> 00:29:00.000]  他覺得福音可以幫到他們
[00:29:00.000 --> 00:29:03.000]  福音是應該要去幫到他們
[00:29:03.000 --> 00:29:06.000]  所以他就放棄自己的工作
[00:29:06.000 --> 00:29:09.000]  就去了書明會
[00:29:09.000 --> 00:29:13.000]  去做書明會的總幹事
[00:29:13.000 --> 00:29:15.000]  這本書告訴我們
[00:29:15.000 --> 00:29:20.000]  他挑戰美國的信徒
[00:29:20.000 --> 00:29:23.000]  挑戰世界的信徒
[00:29:23.000 --> 00:29:25.000]  這本書說了
[00:29:25.000 --> 00:29:32.000]  神期望你和我做些什麼呢
[00:29:32.000 --> 00:29:36.000]  當我們面對這個世界有這麼多的災難
[00:29:36.000 --> 00:29:38.000]  在這個世界有這麼多的需要的時候
[00:29:38.000 --> 00:29:43.000]  你覺得神對我們基督徒有什麼期望呢
[00:29:43.000 --> 00:29:46.000]  我們經常說要去傳福音
[00:29:46.000 --> 00:29:48.000]  經常說要有人信耶穌
[00:29:48.000 --> 00:29:52.000]  OK 信了又怎麼樣呢
[00:29:52.000 --> 00:29:54.000]  我不是去賭米
[00:29:54.000 --> 00:29:56.000]  這是我們這本書告訴我們的反省
[00:29:56.000 --> 00:29:58.000]  信了又怎麼樣呢
[00:29:58.000 --> 00:30:03.000]  浸了又怎麼樣呢
[00:30:03.000 --> 00:30:06.000]  是不是只是信了呢
[00:30:06.000 --> 00:30:08.000]  是不是就是每個禮拜上教會呢
[00:30:08.000 --> 00:30:13.000]  是不是就是上主教學呢
[00:30:13.000 --> 00:30:15.000]  我們在這個世界
[00:30:15.000 --> 00:30:17.000]  神放我們在這個世界
[00:30:17.000 --> 00:30:19.000]  剛才唱了這字天賦世界
[00:30:19.000 --> 00:30:25.000]  有些什麼道德的責任呢
[00:30:25.000 --> 00:30:27.000]  我可以做些什麼呢
[00:30:27.000 --> 00:30:29.000]  神給了我在我公司裏面
[00:30:29.000 --> 00:30:32.000]  我做了高層了
[00:30:32.000 --> 00:30:34.000]  或者神給我在這間餐館裏面
[00:30:34.000 --> 00:30:39.000]  我做了這個職位了
[00:30:39.000 --> 00:30:41.000]  我怎樣可以在這個
[00:30:41.000 --> 00:30:44.000]  神給了我的資源的職位上
[00:30:44.000 --> 00:30:47.000]  去為神做一些事呢
[00:30:47.000 --> 00:30:50.000]  這個正正是這本書裏面
[00:30:50.000 --> 00:30:53.000]  想要挑戰我們的信息
[00:30:53.000 --> 00:30:57.000]  《雅各書》第一章第27節
[00:30:57.000 --> 00:30:59.000]  雅各這樣說
[00:30:59.000 --> 00:31:02.000]  在神我們父面前
[00:31:02.000 --> 00:31:07.000]  那清潔沒有玷污的虔誠
[00:31:07.000 --> 00:31:14.000]  就是
[00:31:14.000 --> 00:31:19.000]  在神面前那個清潔沒有玷污的虔誠
[00:31:19.000 --> 00:31:23.000]  是什麼呢
[00:31:23.000 --> 00:31:31.000]  是看顧在患難中的孤兒寡婦
[00:31:31.000 --> 00:31:33.000]  真正的虔誠
[00:31:33.000 --> 00:31:43.000]  是看顧在患難當中的孤兒寡婦
[00:31:43.000 --> 00:31:50.000]  我最後想說的是
[00:31:50.000 --> 00:31:59.000]  外表的虔誠是重要的
[00:31:59.000 --> 00:32:03.000]  不是不重要的
[00:32:03.000 --> 00:32:06.000]  每一個禮拜回到教會崇拜
[00:32:06.000 --> 00:32:10.000]  好好地讀聖經不是不重要的
[00:32:10.000 --> 00:32:14.000]  禁食不是不重要的
[00:32:14.000 --> 00:32:17.000]  這些虔誠這些宗教行為
[00:32:17.000 --> 00:32:20.000]  是要去改變我們
[00:32:20.000 --> 00:32:23.000]  去成為一個真正神的子民
[00:32:23.000 --> 00:32:29.000]  然後去到世界上去帶出影響力
[00:32:29.000 --> 00:32:34.000]  沒有了這個宗教的虔誠
[00:32:34.000 --> 00:32:38.000]  我們去到世界裏面是沒有影響力的
[00:32:38.000 --> 00:32:42.000]  如果我們有了這個虔誠又帶不到影響力
[00:32:42.000 --> 00:32:45.000]  這個是我們的問題
[00:32:45.000 --> 00:32:47.000]  不是虔誠的問題
[00:32:47.000 --> 00:32:49.000]  是我們的問題
[00:32:49.000 --> 00:32:53.000]  所以我們不可以再坐在這裏
[00:32:53.000 --> 00:32:57.000]  我們不可以再坐在這裏
[00:32:57.000 --> 00:33:01.000]  我們是要走出去
[00:33:01.000 --> 00:33:06.000]  各位親愛的基督徒
[00:33:06.000 --> 00:33:10.000]  我們不可以坐在這裏
[00:33:10.000 --> 00:33:13.000]  如果過去我們沒有想過
[00:33:13.000 --> 00:33:18.000]  我可以怎樣在我的禮拜一到禮拜六的生活裏面
[00:33:18.000 --> 00:33:22.000]  去為這個世界去做一些事的話
[00:33:22.000 --> 00:33:24.000]  當然我作為教會牧師
[00:33:24.000 --> 00:33:26.000]  我很感謝大家
[00:33:26.000 --> 00:33:27.000]  很開心
[00:33:27.000 --> 00:33:30.000]  你們可以為教會去做很多事
[00:33:30.000 --> 00:33:33.000]  其實教會不是我的
[00:33:33.000 --> 00:33:35.000]  是很好的
[00:33:35.000 --> 00:33:39.000]  但是神所需要的
[00:33:39.000 --> 00:33:44.000]  不只是我們在教會裏面做這樣做那樣
[00:33:44.000 --> 00:33:46.000]  最重要的就是
[00:33:46.000 --> 00:33:52.000]  你去到世界的時候你做些什麼
[00:33:52.000 --> 00:34:00.000]  那樣是比我們在教會的表現重要
[00:34:00.000 --> 00:34:05.000]  等下我們有聖餐是一個反省的時刻
[00:34:05.000 --> 00:34:10.000]  是一個領受恩典的時刻
[00:34:10.000 --> 00:34:13.000]  如果你真的願意走出來去領受
[00:34:13.000 --> 00:34:20.000]  耶穌基督藉著餅和杯所展現的福音
[00:34:20.000 --> 00:34:22.000]  這個就是一個榜樣
[00:34:22.000 --> 00:34:28.000]  耶穌為這個世界做了些什麼呢
[00:34:28.000 --> 00:34:33.000]  他是完全擺上的
[00:34:33.000 --> 00:34:38.000]  是一個完全擺上的福音
[00:34:38.000 --> 00:34:41.000]  如果你要出來去領受的話
[00:34:41.000 --> 00:34:43.000]  你和我都一樣要反省
[00:34:43.000 --> 00:34:44.000]  不只是你
[00:34:44.000 --> 00:34:47.000]  我都要反省
[00:34:47.000 --> 00:34:49.000]  我領受了的時候
[00:34:49.000 --> 00:34:52.000]  基督的生命在我的生命當中
[00:34:52.000 --> 00:34:56.000]  我會展現一個什麼的信仰
[00:34:56.000 --> 00:34:58.000]  我們一起有祈禱
