
[00:00:00.000 --> 00:00:03.000]  各位兄弟姐妹,早安!
[00:26:41.000 --> 00:26:46.000]  「現在你們君王應當醒悟」
[00:26:46.000 --> 00:26:49.000]  神是給人有一條出路
[00:26:49.000 --> 00:26:52.000]  祂要求人來醒悟
[00:26:52.000 --> 00:26:55.000]  並且做出一個動作
[00:26:55.000 --> 00:26:58.000]  是什麼動作呢?
[00:26:58.000 --> 00:27:01.000]  是以咀親子
[00:27:01.000 --> 00:27:04.000]  這是古代神文向君王效忠
[00:27:04.000 --> 00:27:08.000]  來建立文藥的姿勢
[00:27:08.000 --> 00:27:12.000]  這亦是福音的開端
[00:27:12.000 --> 00:27:17.000]  當人能夠承認他自己這個玩笑玩大了
[00:27:17.000 --> 00:27:19.000]  當人能夠承認
[00:27:19.000 --> 00:27:24.000]  他無法承擔這個玩笑的代價的時候
[00:27:24.000 --> 00:27:28.000]  當人能夠俯伏在這位受高者
[00:27:28.000 --> 00:27:31.000]  耶穌基督的面前的時候
[00:27:31.000 --> 00:27:36.000]  神就會憐憫他
[00:27:36.000 --> 00:27:40.000]  如果我們剛才所聽的那段歌的歌詞
[00:27:40.000 --> 00:27:44.000]  首先的部分是揭露人的荒謬的時候
[00:27:44.000 --> 00:27:47.000]  但願我們都能夠知道
[00:27:47.000 --> 00:27:50.000]  開玩笑的人
[00:27:50.000 --> 00:27:51.000]  那個反叛
[00:27:51.000 --> 00:27:53.000]  那個自以為是的老鵝
[00:27:53.000 --> 00:27:55.000]  是一定要死了
[00:27:55.000 --> 00:27:58.000]  進而去投靠那一位
[00:27:58.000 --> 00:28:03.000]  為我們這個玩笑而付上生命代價的救贖主
[00:28:03.000 --> 00:28:07.000]  這個才是讓全世界都能夠
[00:28:07.000 --> 00:28:12.000]  恢復新生的那個機會
[00:28:12.000 --> 00:28:13.000]  各位弟兄姊妹
[00:28:13.000 --> 00:28:15.000]  保羅在這段經文裏面
[00:28:15.000 --> 00:28:17.000]  他不單只是向這個世界來發出
[00:28:17.000 --> 00:28:21.000]  同時亦都是向我們來說話
[00:28:21.000 --> 00:28:25.000]  我們會不會曾經因為很怕孤單
[00:28:25.000 --> 00:28:31.000]  而附和一些荒謬的價值觀呢?
[00:28:31.000 --> 00:28:34.000]  我們會不會因為面子的問題
[00:28:34.000 --> 00:28:36.000]  經常死撐
[00:28:36.000 --> 00:28:41.000]  壓著公義和真理呢?
[00:28:41.000 --> 00:28:44.000]  我們會不會雖然我們知道神
[00:28:44.000 --> 00:28:46.000]  但我們對祂視而不見
[00:28:46.000 --> 00:28:49.000]  我們卻是將金錢、地位、名譽
[00:28:49.000 --> 00:28:54.000]  人際關係等等視作為偶像呢?
[00:28:54.000 --> 00:28:58.000]  當辰耶和華可尋找的時候尋找祂
[00:28:58.000 --> 00:29:01.000]  相近的時候求告祂
[00:29:01.000 --> 00:29:04.000]  所以經文最後那一句就是
[00:29:04.000 --> 00:29:09.000]  「凡投靠他的,都是有福的」
[00:29:09.000 --> 00:29:14.000]  凡投靠他的,都是有福的
[00:29:14.000 --> 00:29:16.000]  用這個題目來祈禱
[00:29:16.000 --> 00:29:18.000]  慈悲人、愛天父
[00:29:18.000 --> 00:29:22.000]  我們需要在祢面前來承認我們的不是
[00:29:22.000 --> 00:29:25.000]  主在我們上上以為自己很聰明
[00:29:25.000 --> 00:29:29.000]  我們開始了一個又一個的玩笑
[00:29:29.000 --> 00:29:31.000]  在祢明明可知的榮耀面前
[00:29:31.000 --> 00:29:34.000]  我們選擇了自欺
[00:29:34.000 --> 00:29:37.000]  我們曾經想脫離祢的管教
[00:29:37.000 --> 00:29:40.000]  以為這些就是自由
[00:29:40.000 --> 00:29:42.000]  但是我們沒有想到
[00:29:42.000 --> 00:29:44.000]  當祢放開了祢的手
[00:29:44.000 --> 00:29:46.000]  將祢任憑我們的時候
[00:29:46.000 --> 00:29:52.000]  會落入罪惡和死亡的循環裡面
[00:29:52.000 --> 00:29:54.000]  主啊,赦免我們那種
[00:29:54.000 --> 00:29:57.000]  不單止自己喜歡去行
[00:29:57.000 --> 00:30:02.000]  還很喜歡其他人一起去行的那種荒謬的心態
[00:30:02.000 --> 00:30:04.000]  今天我們聽到
[00:30:04.000 --> 00:30:08.000]  祢在天上那種無奈的笑聲
[00:30:08.000 --> 00:30:10.000]  這個不是嘲笑
[00:30:10.000 --> 00:30:14.000]  而是對我們虛妄的警示
[00:30:14.000 --> 00:30:17.000]  主啊,求祢將我們
[00:30:17.000 --> 00:30:21.000]  從那種自欺的荒謬裡面拉回頭
[00:30:21.000 --> 00:30:24.000]  好讓我們能夠走去
[00:30:24.000 --> 00:30:28.000]  祢為我們預備的那條恩典之路上
[00:30:28.000 --> 00:30:30.000]  禱告奉主耶穌基督的聖名
[00:30:30.000 --> 00:30:31.000]  阿們
