
[00:00:00.000 --> 00:00:02.720]  如果大家看一看你的年齡
[00:21:16.460 --> 00:21:18.460]  要求他戴口罩
[00:21:18.460 --> 00:21:20.460]  他只戴了一半
[00:21:20.460 --> 00:21:22.460]  這種狀況
[00:21:22.460 --> 00:21:24.460]  這樣的信念
[00:21:24.460 --> 00:21:26.460]  這樣的行為
[00:21:26.460 --> 00:21:29.460]  以為自己與世人不同
[00:21:29.460 --> 00:21:33.460]  以為自己是上帝的兒女
[00:21:34.460 --> 00:21:40.460]  結果為周圍的人帶來很多傷害
[00:21:40.460 --> 00:21:46.460]  著名的聖經學者
[00:21:46.460 --> 00:21:48.460]  賴特主教Antiriot
[00:21:48.460 --> 00:21:53.460]  他對新冠病毒被訪問的時候
[00:21:53.460 --> 00:21:55.460]  有這樣的回應
[00:21:55.460 --> 00:21:58.460]  他說最近重讀馬丁路德的書信的時候
[00:21:58.460 --> 00:22:00.460]  其中一封讓我特別著迷
[00:22:00.460 --> 00:22:03.460]  路德在在生的年代
[00:22:04.460 --> 00:22:06.460]  不得不應對這種事情
[00:22:06.460 --> 00:22:08.460]  或是為自己
[00:22:08.460 --> 00:22:10.460]  或是為鄰近鄉鎮服務的人們
[00:22:10.460 --> 00:22:13.460]  那些人在叫幫幫我們
[00:22:13.460 --> 00:22:15.460]  我們在這個瘟疫裏面很慘
[00:22:15.460 --> 00:22:17.460]  我們現在要死了
[00:22:17.460 --> 00:22:19.460]  我們應該怎樣做
[00:22:19.460 --> 00:22:23.460]  路德談到遵守有關服藥的規定
[00:22:23.460 --> 00:22:26.460]  盡己所能幫助別人
[00:22:26.460 --> 00:22:29.460]  如果自己有可能有傳染病
[00:22:29.460 --> 00:22:31.460]  就不要妨礙防疫
[00:22:31.460 --> 00:22:33.460]  免得把疾病傳給別人
[00:22:34.460 --> 00:22:35.460]  路德很實務
[00:22:35.460 --> 00:22:37.460]  很務實
[00:22:37.460 --> 00:22:39.460]  實際上他就是說
[00:22:39.460 --> 00:22:41.460]  我們就是這樣去對付瘟疫
[00:22:41.460 --> 00:22:43.460]  賴特主教說
[00:22:43.460 --> 00:22:45.460]  我們無需在神學上
[00:22:45.460 --> 00:22:48.460]  對此做過深的討論
[00:22:48.460 --> 00:22:52.460]  記者繼續問他
[00:22:52.460 --> 00:22:54.460]  基督徒應該怎樣回應呢
[00:22:54.460 --> 00:22:56.460]  他回答說
[00:22:56.460 --> 00:22:58.460]  我一開始就說到
[00:22:58.460 --> 00:23:00.460]  路德已經指出
[00:23:00.460 --> 00:23:02.460]  我們不能夠傳播疾病
[00:23:03.460 --> 00:23:04.460]  這樣是不負責任的
[00:23:04.460 --> 00:23:07.460]  是對別人生命不當一回事
[00:23:07.460 --> 00:23:09.460]  如果我們愛教會的建築物
[00:23:09.460 --> 00:23:11.460]  甚於愛我們的鄰舍
[00:23:11.460 --> 00:23:13.460]  那麼我們又有何了
[00:23:13.460 --> 00:23:15.460]  他說在古代的世界裏面
[00:23:15.460 --> 00:23:18.460]  基督徒會走進疫區去照顧患者
[00:23:18.460 --> 00:23:20.460]  但是現在在某種意義上來說
[00:23:20.460 --> 00:23:22.460]  這些基督徒的理想
[00:23:22.460 --> 00:23:24.460]  已經擴散到世界裏面
[00:23:24.460 --> 00:23:27.460]  世界有系統地去應對疫情
[00:23:27.460 --> 00:23:29.460]  和治療患者
[00:23:29.460 --> 00:23:31.460]  我們應該為此感謝神
[00:23:32.460 --> 00:23:33.460]  但是在教會裏面
[00:23:33.460 --> 00:23:35.460]  從第一天起
[00:23:35.460 --> 00:23:37.460]  我們一直在做醫療
[00:23:37.460 --> 00:23:39.460]  製瀕教育方面的事情
[00:23:39.460 --> 00:23:42.460]  這些是植根於教會裏面的DNA
[00:23:42.460 --> 00:23:45.460]  因此基督徒應該恢復這種傳統
[00:23:45.460 --> 00:23:47.460]  並且堅持
[00:23:47.460 --> 00:23:49.460]  不僅僅是瘟疫橫行的時候才做
[00:23:49.460 --> 00:23:52.460]  上帝的兒女是平凡的
[00:23:52.460 --> 00:23:56.460]  因為我們都是跟隨著
[00:23:56.460 --> 00:23:59.460]  長子耶穌的榜樣
[00:24:00.460 --> 00:24:02.460]  和世人一樣接受平凡的外表
[00:24:02.460 --> 00:24:04.460]  和平凡的際遇
[00:24:04.460 --> 00:24:06.460]  但是上帝的兒女是不凡的
[00:24:06.460 --> 00:24:08.460]  因為我們都跟隨著
[00:24:08.460 --> 00:24:10.460]  長子耶穌的榜樣
[00:24:10.460 --> 00:24:12.460]  為世界帶來幫助
[00:24:12.460 --> 00:24:15.460]  光明 安慰和救贖
[00:24:15.460 --> 00:24:19.460]  世人是不會因為上帝的兒女的外表
[00:24:19.460 --> 00:24:21.460]  而受感動的
[00:24:21.460 --> 00:24:24.460]  世人不會因為上帝的兒女
[00:24:24.460 --> 00:24:27.460]  身體結構特別強勁
[00:24:28.460 --> 00:24:31.460]  連新冠病毒都入侵不到
[00:24:31.460 --> 00:24:33.460]  而有所感動
[00:24:33.460 --> 00:24:35.460]  如果世人感動
[00:24:35.460 --> 00:24:37.460]  是因為上帝的兒女一方面
[00:24:37.460 --> 00:24:39.460]  跟他們同行
[00:24:39.460 --> 00:24:41.460]  相同的人生歷程
[00:24:41.460 --> 00:24:43.460]  同時間在這個歷程裏面
[00:24:43.460 --> 00:24:45.460]  有需要的時候
[00:24:45.460 --> 00:24:47.460]  彼此伸出援手
[00:24:47.460 --> 00:24:49.460]  互相扶持
[00:24:49.460 --> 00:24:52.460]  剛才開始的時候
[00:24:52.460 --> 00:24:54.460]  我們提過有一首詩歌
[00:24:54.460 --> 00:24:56.460]  叫做《耶穌喜事凡人》
[00:24:57.460 --> 00:25:00.460]  究竟耶穌是凡人還是不凡呢
[00:25:00.460 --> 00:25:03.460]  這首詩歌是這樣說的
[00:25:03.460 --> 00:25:05.460]  在結束的時候
[00:25:05.460 --> 00:25:07.460]  我介紹這首詩歌
[00:25:07.460 --> 00:25:11.460]  何因被他所惑困
[00:25:11.460 --> 00:25:14.460]  敢微描我心靈更新
[00:25:14.460 --> 00:25:16.460]  耶穌他只是凡人
[00:25:16.460 --> 00:25:19.460]  因何令我心靈堅穩
[00:25:19.460 --> 00:25:22.460]  何因被他所惑困
[00:25:22.460 --> 00:25:26.460]  心靈來時似春雷震撼
[00:25:27.460 --> 00:25:29.460]  耶穌他只是凡人
[00:25:29.460 --> 00:25:31.460]  竟然令世界變更
[00:25:31.460 --> 00:25:34.460]  聽他每一句話
[00:25:34.460 --> 00:25:37.460]  能帶有大能力
[00:25:37.460 --> 00:25:39.460]  我默然地想
[00:25:39.460 --> 00:25:42.460]  默想每一句話
[00:25:42.460 --> 00:25:45.460]  何因他敢於面對
[00:25:45.460 --> 00:25:48.460]  他行事卻出塵脫俗
[00:25:48.460 --> 00:25:50.460]  耶穌他只是凡人
[00:25:50.460 --> 00:25:53.460]  竟然為我舒懷解困
[00:25:53.460 --> 00:25:55.460]  耶穌他顯出大愛
[00:25:56.460 --> 00:25:58.460]  點燃著我心頭的光
[00:25:58.460 --> 00:26:01.460]  耶穌他豈是凡人
[00:26:01.460 --> 00:26:04.460]  因然地復活再生
[00:26:04.460 --> 00:26:07.460]  看他每一舉動
[00:26:07.460 --> 00:26:10.460]  除去了苦與憂
[00:26:10.460 --> 00:26:12.460]  我默然地想
[00:26:12.460 --> 00:26:15.460]  拾下那每一顆淚
[00:26:15.460 --> 00:26:18.460]  看他的眼神
[00:26:18.460 --> 00:26:21.460]  神態更具寧靜
[00:26:21.460 --> 00:26:23.460]  我默然地呼
[00:26:24.460 --> 00:26:26.460]  我更加想念你
[00:26:26.460 --> 00:26:29.460]  願上帝幫助我們每一位
