
[00:00:00.000 --> 00:00:03.680]  不如我們先有個祈禱開始
[00:17:37.480 --> 00:17:39.720]  其實神很明白我們
[00:17:39.720 --> 00:17:42.040]  祂知道我們會在什麼地方碎
[00:17:42.040 --> 00:17:44.360]  所以提完又提
[00:17:44.360 --> 00:17:47.080]  我們的犯罪其實都會有一個模式
[00:17:47.080 --> 00:17:49.520]  是犯完又犯
[00:17:49.520 --> 00:17:52.840]  犯完後悔認罪
[00:17:52.840 --> 00:17:54.480]  然後又好像好一點
[00:17:54.480 --> 00:17:55.840]  接著又犯
[00:17:55.840 --> 00:17:59.280]  好像時思記裡面那些循環
[00:17:59.280 --> 00:18:02.120]  我們其實信主的人都是這些循環
[00:18:02.120 --> 00:18:04.480]  正中那惡者的詭計
[00:18:04.480 --> 00:18:09.880]  如果你的一生的屬靈生命就是在這些罪裡面不斷打轉
[00:18:09.880 --> 00:18:11.480]  你怎樣為神作供呢
[00:18:11.480 --> 00:18:14.040]  你怎樣興起說要得著神的國呢
[00:18:14.040 --> 00:18:15.360]  你怎樣復興呢
[00:18:15.360 --> 00:18:17.240]  如果一個這樣兩個這樣三個這樣
[00:18:17.240 --> 00:18:19.320]  教會是一間什麼教會呢
[00:18:19.320 --> 00:18:22.440]  所以要走出這個不停的循環
[00:18:22.440 --> 00:18:24.280]  走出來
[00:18:24.280 --> 00:18:25.840]  你要謹慎
[00:18:25.840 --> 00:18:29.800]  要謹慎有一個提示就是
[00:18:29.800 --> 00:18:31.880]  唯獨
[00:18:31.880 --> 00:18:36.720]  當你要知道你的生命有時候有些東西是唯獨的
[00:18:36.720 --> 00:18:39.440]  唯獨神
[00:18:39.440 --> 00:18:43.120]  你就會很容易就會勝過
[00:18:43.120 --> 00:18:44.520]  這裡提到犯罪
[00:18:44.520 --> 00:18:46.360]  大家都知道
[00:18:46.360 --> 00:18:49.320]  獻祭都是一個敬拜
[00:18:49.320 --> 00:18:51.320]  那犯罪有什麼特色呢
[00:18:51.320 --> 00:18:53.200]  犯罪是一個很
[00:18:53.200 --> 00:18:55.120]  應該說最普遍的一個祭
[00:18:55.120 --> 00:18:56.440]  就是將那個
[00:18:56.440 --> 00:18:58.040]  牲口
[00:18:58.040 --> 00:18:59.440]  燒
[00:18:59.440 --> 00:19:00.720]  燒盡
[00:19:00.720 --> 00:19:02.960]  那個牲口還要是沒有殘缺的
[00:19:02.960 --> 00:19:04.920]  其實今天我們都是一樣
[00:19:04.920 --> 00:19:08.200]  過一個獻祭的生活就是你自己就是
[00:19:08.200 --> 00:19:10.720]  你覺得自己是那個牲口
[00:19:10.720 --> 00:19:12.600]  你將自己獻給神
[00:19:12.600 --> 00:19:13.960]  你要
[00:19:13.960 --> 00:19:15.040]  獻盡給神
[00:19:15.040 --> 00:19:17.160]  燒盡這樣獻給神
[00:19:17.160 --> 00:19:21.280]  你就要想一下這樣的方式
[00:19:21.280 --> 00:19:24.040]  去成為一個敬拜的生活
[00:19:24.040 --> 00:19:25.960]  這裡提過一樣東西
[00:19:25.960 --> 00:19:28.440]  我再按一下
[00:19:28.440 --> 00:19:31.680]  他說不可以在你所選擇的地方
[00:19:31.680 --> 00:19:33.480]  獻祭
[00:19:33.480 --> 00:19:36.320]  其實關鍵不是在那個地方
[00:19:36.320 --> 00:19:39.760]  你記得薩瑪利亞婦人和耶穌在
[00:19:39.760 --> 00:19:42.080]  在井旁的對話說什麼呢
[00:19:42.080 --> 00:19:44.000]  就是下面那段聖經
[00:19:44.000 --> 00:19:47.960]  其實耶穌提到的不是那個地方的問題
[00:19:47.960 --> 00:19:49.440]  問題是
[00:19:49.440 --> 00:19:52.880]  你要知道神是話事的那個
[00:19:52.880 --> 00:19:54.880]  話事無論是
[00:19:54.880 --> 00:19:57.440]  地方也好時間也好人也好
[00:19:57.440 --> 00:19:59.360]  你要聽神話
[00:19:59.360 --> 00:20:01.200]  所以重點
[00:20:01.200 --> 00:20:02.680]  和地點無關
[00:20:02.680 --> 00:20:04.280]  最後有個小結
[00:20:04.280 --> 00:20:06.040]  就著敬拜與神
[00:20:06.040 --> 00:20:07.160]  敬拜與神
[00:20:07.160 --> 00:20:09.040]  小結兩點
[00:20:09.040 --> 00:20:11.200]  敬拜是需要全方位地
[00:20:11.200 --> 00:20:12.800]  檢視自己的生命
[00:20:12.800 --> 00:20:14.840]  對付我們的罪
[00:20:14.840 --> 00:20:16.720]  第二點你要知道
[00:20:16.720 --> 00:20:18.080]  神是話事
[00:20:18.080 --> 00:20:20.240]  你會不會願意成為
[00:20:20.240 --> 00:20:22.160]  去聽話的那一位呢
[00:20:22.160 --> 00:20:26.120]  好接著來到我們第二點
[00:20:26.120 --> 00:20:27.760]  敬拜與人
[00:20:27.760 --> 00:20:29.960]  我們由一二三讀這段聖經
[00:20:29.960 --> 00:20:31.840]  一二三
[00:20:31.840 --> 00:20:33.520]  你用這銀子
[00:20:33.520 --> 00:20:34.920]  隨心所欲
[00:20:34.920 --> 00:20:36.560]  或買牛羊
[00:20:36.560 --> 00:20:38.680]  或買清酒濃酒
[00:20:38.680 --> 00:20:41.880]  凡你心所想的都可以買
[00:20:41.880 --> 00:20:43.520]  你和你的家屬
[00:20:43.520 --> 00:20:45.960]  在耶和華你神面前
[00:20:45.960 --> 00:20:47.560]  吃喝快樂
[00:20:47.560 --> 00:20:50.240]  住在你城裡的利美人
[00:20:50.240 --> 00:20:52.320]  你不可丟棄他
[00:20:52.320 --> 00:20:56.640]  因為他在你們中間無分無異
[00:20:56.640 --> 00:20:58.400]  這段經文說什麼呢
[00:20:58.400 --> 00:21:00.200]  其實背景是這樣的
[00:21:00.200 --> 00:21:02.320]  當以色列人進入迦南地的時候
[00:21:02.320 --> 00:21:04.560]  他們不是聚在一個位置
[00:21:04.560 --> 00:21:06.280]  你要知道不同支派
[00:21:06.280 --> 00:21:08.640]  分地不同位置
[00:21:08.640 --> 00:21:10.600]  但是敬拜獻祭的地方
[00:21:10.600 --> 00:21:12.240]  又指定是一個
[00:21:12.240 --> 00:21:14.520]  那一定有些近有些遠
[00:21:14.520 --> 00:21:17.080]  那你說如果有些遠的話要去獻
[00:21:17.080 --> 00:21:18.000]  那不是很煩
[00:21:18.000 --> 00:21:20.480]  因為有些人是獻一隻牛
[00:21:20.480 --> 00:21:23.760]  那你帶一隻牛山長水遠可能走很多天
[00:21:23.760 --> 00:21:24.840]  那就很慘了
[00:21:24.840 --> 00:21:26.480]  那這段經文就是說
[00:21:26.480 --> 00:21:28.160]  如果是有這樣的情況
[00:21:28.160 --> 00:21:29.720]  你可以將一隻牛
[00:21:29.720 --> 00:21:31.520]  或者那個生粗
[00:21:31.520 --> 00:21:32.640]  你賣了它
[00:21:32.640 --> 00:21:33.920]  變成錢
[00:21:33.920 --> 00:21:35.240]  然後去到
[00:21:35.240 --> 00:21:37.200]  敬拜獻祭的那個地方
[00:21:37.200 --> 00:21:39.040]  就將它買
[00:21:39.040 --> 00:21:40.240]  這裡說什麼呢
[00:21:40.240 --> 00:21:41.800]  隨心所欲地買
[00:21:41.800 --> 00:21:44.680]  可以買牛啊買羊啊買酒啊
[00:21:44.680 --> 00:21:45.600]  這樣的
[00:21:45.600 --> 00:21:48.640]  我就想這麼有趣的
[00:21:48.640 --> 00:21:51.800]  明明我獻祭獻一隻牛獻給神
[00:21:51.800 --> 00:21:53.000]  變了錢
[00:21:53.000 --> 00:21:55.920]  我去到那裡不是應該買一隻牛
[00:21:55.920 --> 00:21:58.920]  然後獻給神嗎
[00:21:58.920 --> 00:22:01.200]  但這裡不是這麼說的
[00:22:01.200 --> 00:22:02.600]  你變回錢之後
[00:22:02.600 --> 00:22:04.960]  是任你買什麼都可以的
[00:22:04.960 --> 00:22:07.400]  隨心所欲地買
[00:22:07.400 --> 00:22:09.080]  隨心所欲
[00:22:09.080 --> 00:22:10.400]  那我就想一下為什麼呢
[00:22:10.400 --> 00:22:12.880]  那我試一下從三個思考
[00:22:12.880 --> 00:22:13.720]  去看
[00:22:13.720 --> 00:22:15.360]  第一
[00:22:15.360 --> 00:22:18.280]  首先錢從哪裡來
[00:22:18.280 --> 00:22:20.720]  原來在這段經文之前
[00:22:20.720 --> 00:22:24.160]  他說這些錢是耶和華賜福給你的
[00:22:24.160 --> 00:22:25.120]  那我們想一下
[00:22:25.120 --> 00:22:27.320]  今天你的錢包有多少錢
[00:22:27.320 --> 00:22:29.680]  你的銀行戶口有多少錢
[00:22:29.680 --> 00:22:30.520]  你想一想
[00:22:30.520 --> 00:22:31.680]  這些錢從哪裡來呢
[00:22:31.680 --> 00:22:32.880]  可能你會回答
[00:22:32.880 --> 00:22:35.520]  這些錢我用時間換回來的
[00:22:35.520 --> 00:22:37.040]  我用學識換回來的
[00:22:37.040 --> 00:22:39.320]  我用我的勞力換回來的
[00:22:39.320 --> 00:22:40.760]  但是你再想一想
[00:22:40.760 --> 00:22:43.040]  一層是不是真的這樣呢
[00:22:43.040 --> 00:22:45.800]  你說你用時間換回來
[00:22:45.800 --> 00:22:49.560]  我最近的經歷我家人有病
[00:22:49.560 --> 00:22:52.800]  然後我太太辭了一份工作
[00:22:52.800 --> 00:22:56.480]  全時間照顧家裡
[00:22:56.480 --> 00:23:00.360]  你會知道當家人有病
[00:23:00.360 --> 00:23:03.640]  你就不是所有時間都屬於你的
[00:23:03.640 --> 00:23:05.520]  我太太基本上是沒有放假的
[00:23:05.520 --> 00:23:07.000]  有頭
[00:23:07.000 --> 00:23:07.480]  很辛苦
[00:23:07.480 --> 00:23:09.280]  我見到她我都覺得辛苦
[00:23:09.280 --> 00:23:10.160]  我都有放假
[00:23:10.160 --> 00:23:11.640]  但是她沒有
[00:23:11.640 --> 00:23:14.840]  她更加不用說去什麼旅行去玩
[00:23:14.840 --> 00:23:17.760]  沒有 走遠一點她都擔心家人
[00:23:17.760 --> 00:23:20.200]  我相信在座都有些有子女
[00:23:20.200 --> 00:23:22.160]  有很多很有趣的BB
[00:23:22.160 --> 00:23:24.760]  兒子 今天全部兒子在後面
[00:23:24.760 --> 00:23:27.040]  若果子女有一些的事
[00:23:27.040 --> 00:23:28.440]  作為父母的
[00:23:28.440 --> 00:23:31.120]  你已經沒有了那些時間
[00:23:31.120 --> 00:23:33.040]  所以說我用時間換回來的
[00:23:33.040 --> 00:23:35.200]  你今天仍然有時間去換錢
[00:23:35.200 --> 00:23:36.840]  都是一個因典
[00:23:36.840 --> 00:23:38.480]  不是必然
[00:23:38.480 --> 00:23:41.360]  你可能說我用我的勞力換回來的
[00:23:41.360 --> 00:23:43.200]  說我很有能力去換勞力
[00:23:43.200 --> 00:23:44.320]  都未必
[00:23:44.320 --> 00:23:46.560]  其實我今天正正都體驗這件事
[00:23:46.560 --> 00:23:49.800]  我本來想著今天準備這篇講道
[00:23:49.800 --> 00:23:52.680]  我昨天想著全日再重溫一次
[00:23:52.680 --> 00:23:54.480]  去準備自己
[00:23:54.480 --> 00:23:57.480]  但是我前天星期四的時候
[00:23:57.480 --> 00:24:02.000]  我突然間下午在教會辦公室坐著
[00:24:02.000 --> 00:24:03.080]  天旋地轉
[00:24:03.080 --> 00:24:05.360]  我未試過暈到這樣
[00:24:05.360 --> 00:24:07.320]  那我應該知道應該異水不平衡
[00:24:07.320 --> 00:24:09.360]  應該趴著睡一會就沒事
[00:24:09.360 --> 00:24:12.240]  誰知我暈到過幾小時
[00:24:12.240 --> 00:24:14.560]  我再起床都是這樣暈
[00:24:14.560 --> 00:24:15.160]  接著不行了
[00:24:15.160 --> 00:24:16.640]  我說我回家
[00:24:16.640 --> 00:24:19.560]  回到家都是這樣暈
[00:24:19.560 --> 00:24:21.200]  然後我一直睡
[00:24:21.200 --> 00:24:23.200]  由晚上六點鐘一直睡
[00:24:23.200 --> 00:24:25.880]  睡到翌日的十二點
[00:24:25.880 --> 00:24:28.960]  接著太太給了一些止暈藥
[00:24:28.960 --> 00:24:30.680]  然後去看醫生
[00:24:30.680 --> 00:24:32.880]  所以今天我在這裡講道
[00:24:32.880 --> 00:24:34.280]  我都覺得是一個因典
[00:24:34.280 --> 00:24:37.360]  有時不是說你想努力就可以換到
[00:24:37.360 --> 00:24:39.480]  有時當自己病的時候
[00:24:39.480 --> 00:24:40.680]  你會發覺
[00:24:40.680 --> 00:24:46.600]  你的能力不是什麼
[00:24:46.600 --> 00:24:47.800]  或者你的知識
[00:24:47.800 --> 00:24:49.000]  換錢都不是什麼
[00:24:49.000 --> 00:24:50.400]  都是例子神
[00:24:50.400 --> 00:24:51.920]  換成銀紙
[00:24:51.920 --> 00:24:54.480]  一切都是神的因典
[00:24:54.480 --> 00:24:55.280]  我們要知道
[00:24:55.280 --> 00:24:57.440]  你今天有的錢都是神的因典
[00:24:57.440 --> 00:24:58.520]  作為一個敬拜者
[00:24:58.520 --> 00:24:59.720]  這件事很重要
[00:24:59.720 --> 00:25:01.960]  第二個思考
[00:25:01.960 --> 00:25:03.280]  有錢的時候做什麼呢
[00:25:03.280 --> 00:25:07.400]  我們再看看開始那一節聖經
[00:25:07.400 --> 00:25:09.160]  他說你用這銀紙
[00:25:09.160 --> 00:25:11.160]  隨心所欲買牛羊
[00:25:11.160 --> 00:25:13.960]  買清酒濃酒
[00:25:13.960 --> 00:25:18.000]  買牛羊或買清酒濃酒
[00:25:18.000 --> 00:25:20.280]  凡你心所想的都可以買
[00:25:20.280 --> 00:25:22.640]  出現了三個買字
[00:25:22.640 --> 00:25:26.120]  今天我們有錢的時候做什麼呢
[00:25:26.120 --> 00:25:27.880]  買買買
[00:25:27.880 --> 00:25:30.560]  我不知道大家覺得是不是
[00:25:30.560 --> 00:25:32.080]  你覺得突然間有錢
[00:25:32.080 --> 00:25:34.400]  買買買
[00:25:34.400 --> 00:25:37.000]  我在這裡想
[00:25:37.000 --> 00:25:39.200]  在很多時候小組
[00:25:39.200 --> 00:25:40.600]  大家回小組的時候
[00:25:40.600 --> 00:25:43.600]  有沒有玩過破冰遊戲
[00:25:43.600 --> 00:25:46.040]  有沒有試過答過一條題目
[00:25:46.040 --> 00:25:49.680]  你突然間口袋裡面多了一千萬
[00:25:49.680 --> 00:25:51.400]  你會做什麼
[00:25:51.400 --> 00:25:52.480]  一千萬
[00:25:52.480 --> 00:25:55.600]  有沒有答過類似的問題
[00:25:55.600 --> 00:25:56.480]  現在馬上想
[00:25:56.480 --> 00:25:58.560]  如果你口袋突然多了一千萬
[00:25:58.560 --> 00:26:01.000]  給五秒大家想想你會做什麼
[00:26:01.000 --> 00:26:05.440]  5 4 3 2 1
[00:26:05.440 --> 00:26:07.440]  我經常在小組回答這些問題
[00:26:07.440 --> 00:26:09.640]  我通常會回答
[00:26:09.640 --> 00:26:11.720]  我會買一層大一點的房子
[00:26:11.720 --> 00:26:14.080]  我會買一輛夢幻汽車
[00:26:14.080 --> 00:26:15.880]  我先想好自己
[00:26:15.880 --> 00:26:17.680]  弟兄們知道了
[00:26:17.680 --> 00:26:19.440]  我心目中也有一輛
[00:26:19.440 --> 00:26:20.200]  總有一輛的
[00:26:20.200 --> 00:26:22.440]  女孩子我不是很清楚
[00:26:22.440 --> 00:26:23.840]  你會怎樣
[00:26:23.840 --> 00:26:25.560]  然後還有沒有呢
[00:26:25.560 --> 00:26:27.320]  玩這些遊戲
[00:26:27.320 --> 00:26:29.400]  不只是買自己的東西
[00:26:29.400 --> 00:26:32.080]  我應該會分一些給家人
[00:26:32.080 --> 00:26:34.560]  在猶豫分多少百分
[00:26:34.560 --> 00:26:36.280]  十個百分比會不會太少
[00:26:36.280 --> 00:26:37.320]  會不會被老婆罵
[00:26:37.320 --> 00:26:38.640]  分十個百分比給她
[00:26:38.640 --> 00:26:39.960]  分五十
[00:26:39.960 --> 00:26:41.120]  我又好像不捨得
[00:26:41.120 --> 00:26:43.840]  在這些地方在想
[00:26:43.840 --> 00:26:46.400]  還有多少錢怎麼用
[00:26:46.400 --> 00:26:51.040]  不如捐給機構慈善團體
[00:26:51.040 --> 00:26:53.640]  都是這樣一層一層的
[00:26:53.640 --> 00:26:57.400]  這段聖經都好像出現差不多的東西
[00:26:57.400 --> 00:26:58.720]  首先他說
[00:26:58.720 --> 00:27:02.640]  你換了錢的時候
[00:27:02.640 --> 00:27:05.200]  你要和你家人
[00:27:05.200 --> 00:27:06.320]  家屬
[00:27:06.320 --> 00:27:07.280]  紅色字
[00:27:07.280 --> 00:27:09.480]  然後另外一個紅色字就是說
[00:27:09.480 --> 00:27:11.280]  住在你城裡的利美人
[00:27:11.280 --> 00:27:12.760]  你都不可以丟棄他
[00:27:12.760 --> 00:27:13.680]  是不是有點像
[00:27:13.680 --> 00:27:15.120]  好像三個層次
[00:27:15.120 --> 00:27:16.800]  首先自己的層次
[00:27:16.800 --> 00:27:18.480]  然後家人的層次
[00:27:18.480 --> 00:27:20.960]  第三個層次就是和你遠一點
[00:27:20.960 --> 00:27:22.320]  你不是很認識他
[00:27:22.320 --> 00:27:23.200]  但是利美人
[00:27:23.200 --> 00:27:24.320]  就是服侍神的人
[00:27:24.320 --> 00:27:25.280]  就是教會
[00:27:25.280 --> 00:27:27.200]  那就想一下捐給教會
[00:27:27.200 --> 00:27:29.160]  三個層次
[00:27:29.160 --> 00:27:32.560]  我們很多時候有錢的時候
[00:27:32.560 --> 00:27:33.880]  有神的恩典
[00:27:33.880 --> 00:27:36.320]  我們很多時候只想著自己
[00:27:36.320 --> 00:27:38.480]  但是這裡提醒我們
[00:27:38.480 --> 00:27:39.880]  不是的
[00:27:39.880 --> 00:27:40.800]  他說你明不明白
[00:27:40.800 --> 00:27:43.560]  準備那些牛羊變了錢
[00:27:43.560 --> 00:27:44.560]  是要給神的
[00:27:44.560 --> 00:27:45.920]  神說不用
[00:27:45.920 --> 00:27:50.120]  你和你身邊的人分享
[00:27:50.120 --> 00:27:52.320]  你和身邊的人分享
[00:27:52.320 --> 00:27:54.240]  就是
[00:27:54.240 --> 00:27:56.040]  敬拜著我
[00:27:56.040 --> 00:27:57.480]  明白嗎
[00:27:57.480 --> 00:27:59.800]  他本來準備牛羊去敬拜神
[00:27:59.800 --> 00:28:01.080]  去獻祭
[00:28:01.080 --> 00:28:03.520]  你賣完的錢按道理是給神的
[00:28:03.520 --> 00:28:04.560]  但是為什麼賣完的錢
[00:28:04.560 --> 00:28:07.160]  是可以和家人吃喝快樂呢
[00:28:07.160 --> 00:28:08.800]  這裡有四個字
[00:28:08.800 --> 00:28:10.520]  隨心所欲
[00:28:10.520 --> 00:28:13.400]  若果斷章取義看聖經
[00:28:13.400 --> 00:28:14.240]  哇 神說的
[00:28:14.240 --> 00:28:15.760]  這樣變錢就隨心所欲
[00:28:15.760 --> 00:28:16.880]  什麼都可以
[00:28:16.880 --> 00:28:17.640]  但是你要知道
[00:28:17.640 --> 00:28:19.760]  隨心所欲有個框架
[00:28:19.760 --> 00:28:20.920]  下面他說
[00:28:20.920 --> 00:28:22.720]  要和人一起
[00:28:22.720 --> 00:28:24.520]  在神裡面
[00:28:24.520 --> 00:28:25.880]  耶和華面前
[00:28:25.880 --> 00:28:27.080]  吃喝快樂
[00:28:27.080 --> 00:28:28.840]  不是你做什麼都可以
[00:28:28.840 --> 00:28:30.920]  是有個框架的
[00:28:30.920 --> 00:28:32.720]  所以
[00:28:32.720 --> 00:28:33.680]  今天說第二點
[00:28:33.680 --> 00:28:35.440]  敬拜與人的時候
[00:28:35.440 --> 00:28:37.080]  和人分享
[00:28:37.080 --> 00:28:39.720]  不只是只顧自己
[00:28:39.720 --> 00:28:40.680]  那好了
[00:28:40.680 --> 00:28:42.120]  為什麼這裡提吃喝快樂呢
[00:28:42.120 --> 00:28:43.840]  我先回到上面
[00:28:43.840 --> 00:28:47.800]  為什麼這裡提吃喝快樂呢
[00:28:47.800 --> 00:28:49.840]  不好意思
[00:28:49.840 --> 00:28:51.120]  為什麼這裡提吃喝快樂呢
[00:28:51.120 --> 00:28:54.360]  吃喝快樂是你每天都會做的事
[00:28:54.360 --> 00:28:56.680]  好像是一些很小的事
[00:28:56.680 --> 00:28:59.080]  是日常生活做的事
[00:28:59.080 --> 00:28:59.760]  吃喝快樂
[00:28:59.760 --> 00:29:00.960]  他可以說別的東西
[00:29:00.960 --> 00:29:02.720]  但是他要說吃喝
[00:29:02.720 --> 00:29:04.600]  我記得何牧師
[00:29:04.600 --> 00:29:06.120]  大家都認識
[00:29:06.120 --> 00:29:08.480]  我們創唐的牧師
[00:29:08.480 --> 00:29:11.040]  他其實經常在他的講道
[00:29:11.040 --> 00:29:13.760]  都提提兄姊妹一件事
[00:29:13.760 --> 00:29:16.680]  在小事上做好
[00:29:16.680 --> 00:29:18.520]  做好見證
[00:29:18.520 --> 00:29:20.160]  例如是什麼呢
[00:29:20.160 --> 00:29:24.320]  不要熊公仔過馬路
[00:29:24.320 --> 00:29:25.960]  大家是不是都做到的
[00:29:25.960 --> 00:29:27.960]  坦白說我做到的
[00:29:27.960 --> 00:29:31.320]  在教會對出那條馬路
[00:29:31.320 --> 00:29:32.920]  家裡附近的那些呢
[00:29:32.920 --> 00:29:34.680]  未必做到
[00:29:34.680 --> 00:29:35.680]  是不是
[00:29:35.680 --> 00:29:36.920]  教會特別
[00:29:36.920 --> 00:29:39.240]  我是童工的身份
[00:29:39.240 --> 00:29:40.840]  如果在教會對面的馬路
[00:29:40.840 --> 00:29:41.960]  哇 第二天
[00:29:41.960 --> 00:29:44.000]  我看到駱明也是這樣過
[00:29:44.000 --> 00:29:46.400]  所以我真的擔當不起
[00:29:46.400 --> 00:29:49.280]  所以特別謹慎在教會門口
[00:29:49.280 --> 00:29:50.800]  我記得有一次
[00:29:50.800 --> 00:29:53.640]  在北角一條馬路
[00:29:53.640 --> 00:29:56.080]  我拖著我太太走
[00:29:56.080 --> 00:29:58.560]  我看到綠公仔了 好過了
[00:29:58.560 --> 00:29:59.960]  接著我很快就看到
[00:29:59.960 --> 00:30:03.680]  我們將要打L型的一條馬路
[00:30:03.680 --> 00:30:05.560]  我看到那裡在斬
[00:30:05.560 --> 00:30:07.440]  我拖著太太說走快點
[00:30:07.440 --> 00:30:08.480]  就走
[00:30:08.480 --> 00:30:10.320]  接著怎知道走到一半變成紅色了
[00:30:10.320 --> 00:30:12.800]  沒關係 拖著太太一起過
[00:30:12.800 --> 00:30:13.640]  L型
[00:30:13.640 --> 00:30:16.240]  去到L型那一段短的中間
[00:30:16.240 --> 00:30:17.160]  我抬頭一看
[00:30:17.160 --> 00:30:18.280]  糟糕
[00:30:18.280 --> 00:30:21.960]  我看到有警察在抓人過馬路
[00:30:21.960 --> 00:30:23.800]  那我究竟是向後彈還是向前走
[00:30:23.800 --> 00:30:24.800]  好呢
[00:30:24.800 --> 00:30:26.880]  沒辦法 還是向前走
[00:30:26.880 --> 00:30:28.840]  向前走 果然不出所料
[00:30:28.840 --> 00:30:31.120]  馬上被警察截了過來
[00:30:31.120 --> 00:30:32.160]  身份證
[00:30:32.160 --> 00:30:33.560]  我就馬上很內疚
[00:30:33.560 --> 00:30:34.920]  老婆 不好意思
[00:30:34.920 --> 00:30:36.720]  我連累你了
[00:30:36.720 --> 00:30:38.440]  因為你知道這樣罰一罰
[00:30:38.440 --> 00:30:41.040]  成為二千元大洋一個人
[00:30:41.040 --> 00:30:42.320]  我們這樣抓一抓
[00:30:42.320 --> 00:30:44.560]  那就四千元沒有了
[00:30:44.560 --> 00:30:47.080]  接著我還馬上擔心
[00:30:47.080 --> 00:30:48.560]  那個警察會不會
[00:30:48.560 --> 00:30:49.040]  看一看
[00:30:49.040 --> 00:30:52.120]  咦 你不是回銅福塘的駱明泉島
[00:30:52.120 --> 00:30:52.680]  這樣
[00:30:52.680 --> 00:30:54.560]  我還失去見證
[00:30:54.560 --> 00:30:56.880]  這樣就糟糕了
[00:30:56.880 --> 00:30:58.240]  但是原來呢
[00:30:58.240 --> 00:30:59.640]  好消息的是
[00:30:59.640 --> 00:31:01.080]  每人都有一次
[00:31:01.080 --> 00:31:03.680]  亂過馬路的quota
[00:31:03.680 --> 00:31:04.480]  名額的
[00:31:04.480 --> 00:31:05.560]  第一次
[00:31:05.560 --> 00:31:07.200]  不要緊
[00:31:07.200 --> 00:31:09.120]  但是第二次就開始罰了
[00:31:09.120 --> 00:31:10.600]  不過大家不要
[00:31:10.600 --> 00:31:11.880]  不要聽完這一句
[00:31:11.880 --> 00:31:13.920]  你試探的第一次
[00:31:13.920 --> 00:31:16.520]  千萬不要
[00:31:16.520 --> 00:31:17.920]  就是這樣
[00:31:17.920 --> 00:31:19.960]  在小事上
[00:31:19.960 --> 00:31:21.560]  自此呢
[00:31:21.560 --> 00:31:26.880]  在小事上要很好的準備
[00:31:26.880 --> 00:31:28.720]  例如吃飯祈禱
[00:31:28.720 --> 00:31:30.840]  我不知道大家吃飯祈禱是怎樣
[00:31:30.840 --> 00:31:32.520]  用多長時間
[00:31:32.520 --> 00:31:33.880]  多認真去吃飯祈禱
[00:31:33.880 --> 00:31:35.400]  借飯祈禱
[00:31:35.400 --> 00:31:38.080]  我身邊的年輕人呢
[00:31:38.080 --> 00:31:40.560]  五個字就借飯祈禱
[00:31:40.560 --> 00:31:42.840]  知不知道哪五個字
[00:31:42.840 --> 00:31:44.720]  感謝主阿門
[00:31:44.720 --> 00:31:46.040]  感謝主阿門
[00:31:46.040 --> 00:31:46.840]  他還是這樣說
[00:31:46.840 --> 00:31:47.520]  感謝主阿門
[00:31:47.520 --> 00:31:49.440]  好 吃得
[00:31:49.440 --> 00:31:51.760]  這麼小的事
[00:31:51.760 --> 00:31:53.800]  就看到其實你對
[00:31:53.800 --> 00:31:55.720]  上帝的心是怎樣
[00:31:55.720 --> 00:31:56.840]  是不是
[00:31:56.840 --> 00:31:58.720]  所以我期望呢
[00:31:58.720 --> 00:32:00.560]  就是我們每一天的祈禱
[00:32:00.560 --> 00:32:01.480]  特別是借飯
[00:32:01.480 --> 00:32:03.480]  你起碼多忙都好
[00:32:03.480 --> 00:32:05.480]  你有兩餐三餐
[00:32:05.480 --> 00:32:08.040]  專心的用那段時間
[00:32:08.040 --> 00:32:09.080]  想一下自己
[00:32:09.080 --> 00:32:10.520]  想一下上帝
[00:32:10.520 --> 00:32:12.480]  在這些小事上
[00:32:12.480 --> 00:32:15.560]  去做一個敬拜的生活
[00:32:15.560 --> 00:32:17.200]  好
[00:32:17.200 --> 00:32:20.000]  下一點
[00:32:20.000 --> 00:32:21.080]  有一段聖經
[00:32:21.080 --> 00:32:22.160]  我們一二三一起讀
[00:32:22.160 --> 00:32:23.760]  一二三
[00:32:23.760 --> 00:32:26.000]  每逢三年的五末一年
[00:32:26.000 --> 00:32:27.880]  你要將本年的土產
[00:32:27.880 --> 00:32:29.720]  十分之一都取出來
[00:32:29.720 --> 00:32:31.640]  積存在你的城中
[00:32:31.640 --> 00:32:34.400]  在你城裡無份無業的你未人
[00:32:34.400 --> 00:32:36.160]  和你城裡寄居的
[00:32:36.160 --> 00:32:38.520]  並孤兒寡婦都可以來
[00:32:38.520 --> 00:32:39.640]  吃得飽足
[00:32:39.640 --> 00:32:41.880]  這樣耶和華的神
[00:32:41.880 --> 00:32:44.760]  必在你手裡所辦的一切事
[00:32:44.760 --> 00:32:46.720]  賜福於你
[00:32:46.720 --> 00:32:48.200]  好 這裡提到三類人
[00:32:48.200 --> 00:32:49.000]  第一類人
[00:32:49.000 --> 00:32:49.680]  剛才提過了
[00:32:49.680 --> 00:32:50.480]  你未人
[00:32:50.480 --> 00:32:51.400]  第二類人
[00:32:51.400 --> 00:32:52.600]  城裡寄居的
[00:32:52.600 --> 00:32:53.200]  第三類人
[00:32:53.200 --> 00:32:54.360]  孤兒寡婦
[00:32:54.360 --> 00:32:55.680]  今天對於我們來說
[00:32:55.680 --> 00:32:56.880]  這些是什麼人
