
[00:00:00.000 --> 00:00:02.000]  各位靜靜平安
[00:17:18.000 --> 00:17:19.000]  他們很願意服務社會
[00:17:19.000 --> 00:17:22.000]  回應災難的需要
[00:17:22.000 --> 00:17:24.000]  但你知道其實背後
[00:17:24.000 --> 00:17:26.000]  是一種貪婪
[00:17:26.000 --> 00:17:28.000]  貪什麼
[00:17:28.000 --> 00:17:31.000]  貪一種的虛榮
[00:17:31.000 --> 00:17:33.000]  或者說明星
[00:17:33.000 --> 00:17:35.000]  又或者是想隱藏
[00:17:35.000 --> 00:17:39.000]  他們本身有的偷渡的行為
[00:17:39.000 --> 00:17:40.000]  但這些行為
[00:17:40.000 --> 00:17:42.000]  這些貪
[00:17:42.000 --> 00:17:44.000]  帶來了更大的傷害
[00:17:44.000 --> 00:17:48.000]  或者我們說二次的傷害
[00:17:48.000 --> 00:17:49.000]  當我們讀到聖經說
[00:17:49.000 --> 00:17:51.000]  不可偷渡
[00:17:51.000 --> 00:17:54.000]  好像一件日常常見的事
[00:17:54.000 --> 00:17:56.000]  不相大雅的事
[00:17:56.000 --> 00:17:58.000]  但當你明白這個世界裡
[00:17:58.000 --> 00:18:00.000]  所發生的事情的時候
[00:18:00.000 --> 00:18:01.000]  你會體會到
[00:18:01.000 --> 00:18:03.000]  神為什麼語重心長
[00:18:03.000 --> 00:18:05.000]  要提醒我們
[00:18:05.000 --> 00:18:06.000]  因為愛的緣故
[00:18:06.000 --> 00:18:09.000]  要逃避一切的貪婪
[00:18:09.000 --> 00:18:11.000]  無論貪婪物質
[00:18:11.000 --> 00:18:12.000]  金錢
[00:18:12.000 --> 00:18:13.000]  名聲
[00:18:13.000 --> 00:18:14.000]  地位
[00:18:14.000 --> 00:18:16.000]  貪婪財富
[00:18:16.000 --> 00:18:19.000]  甚至是貪婪讚賞
[00:18:19.000 --> 00:18:21.000]  當你嘗試用不合理
[00:18:21.000 --> 00:18:23.000]  或者是不正當的方式
[00:18:23.000 --> 00:18:24.000]  去得取這些的時候
[00:18:24.000 --> 00:18:27.000]  這些貪婪都會帶給你
[00:18:27.000 --> 00:18:30.000]  給別人極大的傷害
[00:18:30.000 --> 00:18:31.000]  而我們在其中
[00:18:31.000 --> 00:18:32.000]  見到祂求神
[00:18:32.000 --> 00:18:35.000]  這樣來保守大力
[00:18:35.000 --> 00:18:36.000]  剛才我們提到
[00:18:36.000 --> 00:18:37.000]  聖經裡面提到
[00:18:37.000 --> 00:18:41.000]  犯人所當得的要給他
[00:18:41.000 --> 00:18:43.000]  是聖經羅莫書第十章
[00:18:43.000 --> 00:18:46.000]  裡面所提到的一件事情
[00:18:46.000 --> 00:18:48.000]  十三章下面的第九節
[00:18:48.000 --> 00:18:49.000]  其實有說到
[00:18:49.000 --> 00:18:50.000]  聖經所提到
[00:18:50.000 --> 00:18:51.000]  不可奸人
[00:18:51.000 --> 00:18:52.000]  不可偷渡
[00:18:52.000 --> 00:18:54.000]  不可殺人等等的律法
[00:18:54.000 --> 00:18:55.000]  然後就說這一切律法
[00:18:55.000 --> 00:18:57.000]  都包在愛人如己
[00:18:57.000 --> 00:19:00.000]  這句說話之內
[00:19:00.000 --> 00:19:01.000]  但是開始的時候
[00:19:01.000 --> 00:19:03.000]  第十三章第七節就說
[00:19:03.000 --> 00:19:07.000]  犯人所當得的就給他
[00:19:07.000 --> 00:19:09.000]  這裡所說到當得的意思
[00:19:09.000 --> 00:19:12.000]  是包含了一個欠債的意思
[00:19:12.000 --> 00:19:14.000]  聖經在新譯本就提到
[00:19:14.000 --> 00:19:17.000]  稱還所欠的
[00:19:17.000 --> 00:19:19.000]  或者說是屬於對方的
[00:19:19.000 --> 00:19:20.000]  What is own to them
[00:19:20.000 --> 00:19:22.000]  是屬於他們的
[00:19:22.000 --> 00:19:23.000]  是他們所當得的
[00:19:23.000 --> 00:19:26.000]  就要給他們
[00:19:26.000 --> 00:19:27.000]  如果當得良的
[00:19:27.000 --> 00:19:29.000]  就給他立良
[00:19:29.000 --> 00:19:30.000]  當得稅的
[00:19:30.000 --> 00:19:32.000]  就給他上稅
[00:19:32.000 --> 00:19:35.000]  政府應該得到這些稅收
[00:19:35.000 --> 00:19:37.000]  所以應該立稅
[00:19:37.000 --> 00:19:39.000]  當懼怕的
[00:19:39.000 --> 00:19:40.000]  要懼怕的
[00:19:40.000 --> 00:19:41.000]  這句懼怕
[00:19:41.000 --> 00:19:44.000]  是給大家一份尊重
[00:19:44.000 --> 00:19:46.000]  因為他是父母
[00:19:46.000 --> 00:19:47.000]  因為他是老師
[00:19:47.000 --> 00:19:48.000]  所以他應得
[00:19:48.000 --> 00:19:50.000]  我們對他的尊重
[00:19:50.000 --> 00:19:52.000]  就該給他
[00:19:52.000 --> 00:19:54.000]  不要欠他
[00:19:54.000 --> 00:19:57.000]  聖經有一個很清楚的觀念
[00:19:57.000 --> 00:19:59.000]  就是欠債的觀念
[00:19:59.000 --> 00:20:02.000]  不要欠了他應該得到
[00:20:02.000 --> 00:20:04.000]  否則你就欠債
[00:20:04.000 --> 00:20:06.000]  聖經提供敬他
[00:20:06.000 --> 00:20:09.000]  供敬的當供敬他
[00:20:09.000 --> 00:20:12.000]  當供敬的供敬他
[00:20:12.000 --> 00:20:16.000]  一些對人應該有的供敬
[00:20:16.000 --> 00:20:17.000]  這裡未必說什麼
[00:20:17.000 --> 00:20:19.000]  很有高地位的人
[00:20:19.000 --> 00:20:23.000]  就是人本身我們應該供敬
[00:20:23.000 --> 00:20:24.000]  如果你記得
[00:20:24.000 --> 00:20:26.000]  聖經在針對裡面特別提到
[00:20:26.000 --> 00:20:28.000]  它說欺壓貧寒的
[00:20:28.000 --> 00:20:32.000]  就是欲沒做他的主
[00:20:32.000 --> 00:20:35.000]  你欺壓一個貧寒的人
[00:20:35.000 --> 00:20:37.000]  其實你不是單是欺壓他
[00:20:37.000 --> 00:20:40.000]  你是羞辱他創造他的上帝
[00:20:40.000 --> 00:20:42.000]  因為他有神的形象
[00:20:42.000 --> 00:20:44.000]  是按神的形象所做
[00:20:44.000 --> 00:20:47.000]  有尊貴的身份的人
[00:20:47.000 --> 00:20:51.000]  因此他是當得公敬的
[00:20:51.000 --> 00:20:53.000]  你當公敬他
[00:20:53.000 --> 00:20:56.000]  不要偷取他應得的公敬
[00:20:56.000 --> 00:20:58.000]  跟著聖經就說
[00:20:58.000 --> 00:21:01.000]  凡事都不可虧欠人
[00:21:01.000 --> 00:21:02.000]  各位領事會議員
[00:21:02.000 --> 00:21:05.000]  我們一起讀一讀這句說話
[00:21:05.000 --> 00:21:08.000]  凡事都不可虧欠人
[00:21:08.000 --> 00:21:11.000]  跟著唯有彼此相愛
[00:21:11.000 --> 00:21:14.000]  要常以為虧欠
[00:21:14.000 --> 00:21:21.000]  因為愛人的就完全了律法
[00:21:21.000 --> 00:21:22.000]  然後跟著聖經第九節
[00:21:22.000 --> 00:21:24.000]  下面就說到不可殺人
[00:21:24.000 --> 00:21:25.000]  不可偷渡
[00:21:25.000 --> 00:21:27.000]  不可姦淫等等
[00:21:27.000 --> 00:21:30.000]  重要的是你知道
[00:21:30.000 --> 00:21:33.000]  凡事都不虧欠人
[00:21:33.000 --> 00:21:36.000]  你就可以行在神的真道上
[00:21:36.000 --> 00:21:41.000]  你會是一個遵行神的道的人
[00:21:41.000 --> 00:21:42.000]  我們再看
[00:21:42.000 --> 00:21:44.000]  我們再讀聖經的時候
[00:21:44.000 --> 00:21:45.000]  我們有時會讀到
[00:21:45.000 --> 00:21:47.000]  聖經提到付足的真理
[00:21:47.000 --> 00:21:49.000]  有人以為我偷取了別人的
[00:21:49.000 --> 00:21:50.000]  我就會多一點
[00:21:50.000 --> 00:21:52.000]  我可以付足多一點
[00:21:52.000 --> 00:21:54.000]  但是怎樣才得到真正的付足
[00:21:54.000 --> 00:21:58.000]  真正付足的途徑在哪裡呢
[00:21:58.000 --> 00:21:59.000]  我們剛才讀過的
[00:21:59.000 --> 00:22:01.000]  《箴言》第十九章
[00:22:01.000 --> 00:22:03.000]  不如我們又讀一次
[00:22:03.000 --> 00:22:07.000]  敬畏耶和華的得著生命
[00:22:07.000 --> 00:22:12.000]  刻必飽足安居不遭禍患
[00:22:12.000 --> 00:22:15.000]  行久知足
[00:22:15.000 --> 00:22:17.000]  這個是
[00:22:17.000 --> 00:22:21.000]  多謝大家讀完
[00:22:21.000 --> 00:22:24.000]  這個飽足安居的含義
[00:22:24.000 --> 00:22:26.000]  是行久知足
[00:22:26.000 --> 00:22:29.000]  亦都是黃本的翻譯
[00:22:29.000 --> 00:22:31.000]  一種長久
[00:22:31.000 --> 00:22:34.000]  在內心裡面有一種知足的
[00:22:34.000 --> 00:22:36.000]  一種感受和體認
[00:22:36.000 --> 00:22:39.000]  但是那個關鍵在前面
[00:22:39.000 --> 00:22:41.000]  敬畏耶和華的
[00:22:41.000 --> 00:22:43.000]  在《箴言》裡面
[00:22:43.000 --> 00:22:45.000]  當時已經說到敬畏的時候
[00:22:45.000 --> 00:22:47.000]  有兩個基本的含義
[00:22:47.000 --> 00:22:52.000]  敬畏耶和華就是遠離惡事
[00:22:52.000 --> 00:22:58.000]  第二敬畏耶和華就是遵行主導
[00:22:58.000 --> 00:23:01.000]  一個人當他願意遠離惡事
[00:23:01.000 --> 00:23:04.000]  因為敬畏神不敢得罪他
[00:23:04.000 --> 00:23:06.000]  因為知道他是神
[00:23:06.000 --> 00:23:08.000]  所以聽從他的說話
[00:23:08.000 --> 00:23:12.000]  這個人是敬畏神的人
[00:23:12.000 --> 00:23:13.000]  而敬畏神的人
[00:23:13.000 --> 00:23:16.000]  他會經歷到一種飽足安居
[00:23:16.000 --> 00:23:19.000]  一種行久的滿足
[00:23:19.000 --> 00:23:21.000]  或者你會覺得
[00:23:21.000 --> 00:23:23.000]  有些時候我有缺乏
[00:23:23.000 --> 00:23:26.000]  我要有方法去得到這些東西
[00:23:26.000 --> 00:23:28.000]  我才可以滿足
[00:23:28.000 --> 00:23:30.000]  但是敬畏耶和華的人
[00:23:30.000 --> 00:23:31.000]  他清楚知道就是
[00:23:31.000 --> 00:23:35.000]  在神裡面藏著一切的福樂
[00:23:35.000 --> 00:23:37.000]  是一切的滿足
[00:23:37.000 --> 00:23:38.000]  在祂的裡面
[00:23:38.000 --> 00:23:43.000]  我會可以安然居住
[00:23:43.000 --> 00:23:46.000]  我收回聖經的一段說話
[00:23:46.000 --> 00:23:47.000]  大家都一定會記得
[00:23:47.000 --> 00:23:48.000]  我們常常會讀的
[00:23:48.000 --> 00:23:51.000]  詩篇三十四篇
[00:23:51.000 --> 00:23:53.000]  就提到一件事情
[00:23:53.000 --> 00:23:57.000]  他提到敬畏他的一無所缺
[00:23:57.000 --> 00:24:00.000]  敬畏上帝的人一無所缺
[00:24:00.000 --> 00:24:01.000]  然後就提到
[00:24:01.000 --> 00:24:04.000]  你得尚尚主恩的滋味
[00:24:04.000 --> 00:24:05.000]  怎麼可以尚到
[00:24:05.000 --> 00:24:06.000]  在缺乏當中
[00:24:06.000 --> 00:24:09.000]  主給我們的足夠呢
[00:24:09.000 --> 00:24:12.000]  聖經就提到一個字眼
[00:24:12.000 --> 00:24:14.000]  投靠
[00:24:14.000 --> 00:24:15.000]  投靠他的人
[00:24:15.000 --> 00:24:17.000]  知道在困難當中
[00:24:17.000 --> 00:24:19.000]  依靠他投靠他的人
[00:24:19.000 --> 00:24:22.000]  他們就尚到主恩的滋味
[00:24:22.000 --> 00:24:27.000]  然後他們會經歷到一無所缺
[00:24:27.000 --> 00:24:28.000]  當然各位電視媒你都知道
[00:24:28.000 --> 00:24:31.000]  我們生活都會經歷不同的程度
[00:24:31.000 --> 00:24:34.000]  或者不同的事情的缺乏
[00:24:34.000 --> 00:24:37.000]  或者我們會缺乏健康
[00:24:37.000 --> 00:24:40.000]  我們會缺乏一些人際的關係
[00:24:40.000 --> 00:24:44.000]  當時覺得好像沒有人理我
[00:24:44.000 --> 00:24:45.000]  但是在過程當中
[00:24:45.000 --> 00:24:48.000]  你記得一件事情就是
[00:24:48.000 --> 00:24:52.000]  耶和華是你真正的滿足
[00:24:52.000 --> 00:24:53.000]  你得著主
[00:24:53.000 --> 00:24:56.000]  就得著一切的滿足
[00:24:56.000 --> 00:24:59.000]  尚尚知道在缺乏當中去投靠他
[00:24:59.000 --> 00:25:03.000]  去看清楚原來他是你真正的滿足的時候
[00:25:03.000 --> 00:25:05.000]  你發覺你在缺乏當中
[00:25:05.000 --> 00:25:09.000]  仍然可以恆久知足
[00:25:09.000 --> 00:25:12.000]  我想分享一位美國的姊妹
[00:25:12.000 --> 00:25:14.000]  分享的一件事情
[00:25:14.000 --> 00:25:15.000]  這位姊妹她說到
[00:25:15.000 --> 00:25:17.000]  她自己有一次她的弟弟弟父
[00:25:17.000 --> 00:25:20.000]  邀請她去到她的新屋
[00:25:20.000 --> 00:25:23.000]  來坐聊天
[00:25:23.000 --> 00:25:25.000]  這位姊妹去到的時候就發覺
[00:25:25.000 --> 00:25:28.000]  原來他們買了這麼漂亮這麼大的房子
[00:25:28.000 --> 00:25:30.000]  到處看
[00:25:30.000 --> 00:25:33.000]  心裡很渴望有
[00:25:33.000 --> 00:25:35.000]  看到那些布置
[00:25:35.000 --> 00:25:37.000]  就是她夢想有的布置
[00:25:37.000 --> 00:25:39.000]  前後院的漂亮的草地
[00:25:39.000 --> 00:25:42.000]  她心裡很渴望
[00:25:42.000 --> 00:25:45.000]  一路讚賞他們的房子
[00:25:45.000 --> 00:25:47.000]  但當她離開的時候
[00:25:47.000 --> 00:25:48.000]  回到自己的車裡
[00:25:48.000 --> 00:25:49.000]  她預備走
[00:25:49.000 --> 00:25:50.000]  她就說
[00:25:50.000 --> 00:25:51.000]  我坐了幾輛車
[00:25:51.000 --> 00:25:54.000]  完全沒有動力開車
[00:25:54.000 --> 00:25:59.000]  因為她怒火中燒
[00:25:59.000 --> 00:26:02.000]  那道氣寄到的心
[00:26:02.000 --> 00:26:04.000]  充滿了她的心
[00:26:04.000 --> 00:26:08.000]  然後心裡就不期然地埋怨
[00:26:08.000 --> 00:26:11.000]  神應該是我夢想的屋
[00:26:11.000 --> 00:26:13.000]  我曾經求過你
[00:26:13.000 --> 00:26:17.000]  求你將更好的地方賜給我
[00:26:17.000 --> 00:26:20.000]  為什麼今天我求了這麼多年都沒有
[00:26:20.000 --> 00:26:22.000]  但是我的弟弟
[00:26:22.000 --> 00:26:25.000]  他們無端端會有一間這樣的屋
[00:26:25.000 --> 00:26:28.000]  無端端
[00:26:28.000 --> 00:26:31.000]  這位姊妹說
[00:26:31.000 --> 00:26:35.000]  當她一路自憐埋怨
[00:26:35.000 --> 00:26:38.000]  在grumble的時候
[00:26:38.000 --> 00:26:41.000]  她突然心裡聽到神的說話
[00:26:41.000 --> 00:26:45.000]  一把聲音在她心靈裡響起
[00:26:45.000 --> 00:26:47.000]  就叫做Lisa
[00:26:47.000 --> 00:26:49.000]  她叫做Lisa
[00:26:49.000 --> 00:26:55.000]  讓我成為你的珍寶
[00:26:55.000 --> 00:27:01.000]  我是你一切所需要的
[00:27:01.000 --> 00:27:03.000]  當我讀到這位姊妹的見證的時候
[00:27:03.000 --> 00:27:06.000]  我心裡也有很大的感動
[00:27:06.000 --> 00:27:07.000]  我明白有些時候
[00:27:07.000 --> 00:27:09.000]  我們想求得的事情
[00:27:09.000 --> 00:27:10.000]  神沒有給我們
[00:27:10.000 --> 00:27:12.000]  是有原因的
[00:27:12.000 --> 00:27:13.000]  或者那些事情
[00:27:13.000 --> 00:27:14.000]  神給了我們之後
[00:27:14.000 --> 00:27:16.000]  可能成為了神
[00:27:16.000 --> 00:27:20.000]  甚至你懷抱那樣物品
[00:27:20.000 --> 00:27:21.000]  那樣的禮物
[00:27:21.000 --> 00:27:23.000]  多過上帝
[00:27:23.000 --> 00:27:26.000]  上帝不願意你得到其他的事情
[00:27:26.000 --> 00:27:29.000]  以致你忘記上帝
[00:27:29.000 --> 00:27:30.000]  聖經說到
[00:27:30.000 --> 00:27:32.000]  神沒有留下好處不給我們
[00:27:32.000 --> 00:27:33.000]  但有些時候祂知道
[00:27:33.000 --> 00:27:37.000]  有些物品給了我們之後
[00:27:37.000 --> 00:27:39.000]  我們會失去更寶貴的
[00:27:39.000 --> 00:27:41.000]  就是祂自己
[00:27:41.000 --> 00:27:43.000]  而祂想要我們知道一件事情
[00:27:43.000 --> 00:27:46.000]  在祂裡面可以滿足
[00:27:46.000 --> 00:27:50.000]  因為祂是藏著一切的珍寶
[00:27:50.000 --> 00:27:52.000]  在一切的裡面
[00:27:52.000 --> 00:27:54.000]  祂賜給我們
[00:27:54.000 --> 00:27:57.000]  因為祂將自己賜給我們
[00:27:57.000 --> 00:27:58.000]  各位電影節目
[00:27:58.000 --> 00:28:00.000]  在你人生的路上
[00:28:00.000 --> 00:28:02.000]  有時候你會經歷缺乏
[00:28:02.000 --> 00:28:03.000]  在缺乏當中
[00:28:03.000 --> 00:28:04.000]  你記得自己心靈裡面
[00:28:04.000 --> 00:28:05.000]  告訴神
[00:28:05.000 --> 00:28:06.000]  感謝你
[00:28:06.000 --> 00:28:08.000]  將你賜給我
[00:28:08.000 --> 00:28:10.000]  我的需要我交託給你
[00:28:10.000 --> 00:28:13.000]  求你按你的心意賜給我
[00:28:13.000 --> 00:28:15.000]  若然不是
[00:28:15.000 --> 00:28:16.000]  你給我心裡面
[00:28:16.000 --> 00:28:19.000]  仍然可以因為你而滿足
[00:28:19.000 --> 00:28:21.000]  因為你而知足
[00:28:21.000 --> 00:28:23.000]  各位電影節目
[00:28:23.000 --> 00:28:24.000]  在侍奉主
[00:28:24.000 --> 00:28:26.000]  在跟隨主的過程裡面
[00:28:26.000 --> 00:28:28.000]  你記得一句說話
[00:28:28.000 --> 00:28:29.000]  在聖經
[00:28:29.000 --> 00:28:31.000]  《特摩太前書》特別這樣說
[00:28:31.000 --> 00:28:32.000]  祂說
[00:28:32.000 --> 00:28:33.000]  你們要知道
[00:28:33.000 --> 00:28:36.000]  敬虔加上知足
[00:28:36.000 --> 00:28:39.000]  就是大利
[00:28:39.000 --> 00:28:41.000]  聖經裡面提到
[00:28:41.000 --> 00:28:44.000]  敬虔加上知足
[00:28:44.000 --> 00:28:45.000]  就是大利
[00:28:45.000 --> 00:28:48.000]  下面說的是貪財
[00:28:48.000 --> 00:28:52.000]  貪財帶來了很多禍患
[00:28:52.000 --> 00:28:55.000]  帶來了自己的仇苦
[00:28:55.000 --> 00:28:57.000]  聖經一直這樣說
[00:28:57.000 --> 00:28:58.000]  但是貪藏
[00:28:58.000 --> 00:29:00.000]  比對於一種心靈的知足
[00:29:00.000 --> 00:29:02.000]  再加上敬虔
[00:29:02.000 --> 00:29:05.000]  就是真正的負足
[00:29:05.000 --> 00:29:07.000]  所以當你一路跟隨主
[00:29:07.000 --> 00:29:08.000]  經歷人生不同的事情的時候
[00:29:08.000 --> 00:29:10.000]  你常常告訴自己
[00:29:10.000 --> 00:29:12.000]  知足的人
[00:29:12.000 --> 00:29:14.000]  比起那些負足
[00:29:14.000 --> 00:29:16.000]  但是常常感覺不滿足的人
[00:29:16.000 --> 00:29:19.000]  更能夠付出
[00:29:19.000 --> 00:29:20.000]  你記得我開始說
[00:29:20.000 --> 00:29:21.000]  各位弟兄
[00:29:21.000 --> 00:29:24.000]  當他心裡面領受那份知足的時候
[00:29:24.000 --> 00:29:26.000]  他有更大的動力
[00:29:26.000 --> 00:29:29.000]  很樂意去分享出去
[00:29:29.000 --> 00:29:33.000]  而他帶給很多人祝福
[00:29:33.000 --> 00:29:39.000]  甚至比很多富貴的人更能夠祝福別人
[00:29:39.000 --> 00:29:43.000]  關鍵是在一種知足和敬虔裡面
[00:29:43.000 --> 00:29:46.000]  他的生命更加豐盛
[00:29:46.000 --> 00:29:51.000]  也都能夠勝過那種偷渡的試探
[00:29:51.000 --> 00:29:53.000]  所以丁姊妹
[00:29:53.000 --> 00:29:55.000]  我們知道上帝會幫助我們
[00:29:55.000 --> 00:29:56.000]  因為他已經把他的愛
[00:29:56.000 --> 00:29:58.000]  放在我們心中
[00:29:58.000 --> 00:30:00.000]  讓神的愛滿足你的心
[00:30:00.000 --> 00:30:01.000]  因此你內心裡面
[00:30:01.000 --> 00:30:05.000]  常常知道敬虔加上知足就是大利了
[00:30:05.000 --> 00:30:08.000]  所以我們可以安然來到神的恩典裡面
[00:30:08.000 --> 00:30:10.000]  在我們的份裡面
[00:30:10.000 --> 00:30:13.000]  我們不需要有任何的偷渡
[00:30:13.000 --> 00:30:16.000]  而可以滿足
[00:30:16.000 --> 00:30:20.000]  我們一起祈禱
[00:30:20.000 --> 00:30:22.000]  請你為自己祈禱
[00:30:32.000 --> 00:30:35.000]  親愛的主我們感謝你
[00:30:35.000 --> 00:30:37.000]  感謝你自己
[00:30:37.000 --> 00:30:39.000]  因為我們的緣故
[00:30:39.000 --> 00:30:41.000]  為我們成為了貧窮
[00:30:41.000 --> 00:30:43.000]  叫我們因為你的貧窮
[00:30:43.000 --> 00:30:45.000]  我們可以成為富足
[00:30:45.000 --> 00:30:47.000]  主我們感謝你
[00:30:47.000 --> 00:30:50.000]  今天我們見到很多各地的基督徒
[00:30:50.000 --> 00:30:52.000]  他們雖然貧窮
[00:30:52.000 --> 00:30:55.000]  但是見到他們那種樂捐的後因
[00:30:55.000 --> 00:30:57.000]  你賜他們恩惠
[00:30:57.000 --> 00:30:58.000]  能夠在不足當中
[00:30:58.000 --> 00:31:01.000]  仍然可以不斷地學習分享
[00:31:01.000 --> 00:31:03.000]  以致他們在分享裡面
[00:31:03.000 --> 00:31:05.000]  顯出你自己的豐盛
[00:31:05.000 --> 00:31:07.000]  藏在他們的生命中
[00:31:07.000 --> 00:31:09.000]  主啊求你這樣幫助我們
[00:31:09.000 --> 00:31:12.000]  教我們脫離很多的貪婪
[00:31:12.000 --> 00:31:13.000]  很多的慾望
[00:31:13.000 --> 00:31:15.000]  很多的偷渡的行為
[00:31:15.000 --> 00:31:17.000]  讓我們靠著你的恩惠
[00:31:17.000 --> 00:31:19.000]  我們懂得敬虔
[00:31:19.000 --> 00:31:21.000]  懂得知足
[00:31:21.000 --> 00:31:22.000]  以致我們生命
[00:31:22.000 --> 00:31:26.000]  能夠顯出那種分享的豐富
[00:31:26.000 --> 00:31:28.000]  求主幫助
[00:31:28.000 --> 00:31:30.000]  奉耶穌聖名祈禱
[00:31:30.000 --> 00:31:32.000]  阿們
