
[00:00:00.000 --> 00:00:08.000]  各位大英姊妹,我感謝神再有機會和大家聊聊、講解、分享在菲律賓書裡的經文
[00:20:24.000 --> 00:20:27.000]  在更加貧窮的當中來生活
[00:20:27.000 --> 00:20:30.000]  而世界上有些發達的城市
[00:20:30.000 --> 00:20:31.000]  包括香港在內
[00:20:31.000 --> 00:20:34.000]  樓價也是不合理的高企
[00:20:34.000 --> 00:20:39.000]  根據剛剛又出版的最新的國際住房負擔調查
[00:20:39.000 --> 00:20:42.000]  發達國家和地區裡面
[00:20:42.000 --> 00:20:45.000]  香港房屋的價錢中位數
[00:20:45.000 --> 00:20:49.000]  以及香港年度的家庭收入
[00:20:49.000 --> 00:20:54.000]  入息中位數的比例是23.2
[00:20:54.000 --> 00:20:56.000]  23.2的意思是什麼呢?
[00:20:56.000 --> 00:20:58.000]  就是以一年家庭
[00:20:58.000 --> 00:20:59.000]  不是個人
[00:20:59.000 --> 00:21:01.000]  家庭的入息中位數來說
[00:21:01.000 --> 00:21:03.000]  就算你完全不用錢
[00:21:03.000 --> 00:21:04.000]  不給租金
[00:21:04.000 --> 00:21:05.000]  不買東西吃
[00:21:05.000 --> 00:21:06.000]  每次都不買
[00:21:06.000 --> 00:21:09.000]  你要儲23年
[00:21:09.000 --> 00:21:13.000]  才可以買到中位數價錢的住屋
[00:21:13.000 --> 00:21:15.000]  相比起新加坡
[00:21:15.000 --> 00:21:17.000]  是5.8而已
[00:21:17.000 --> 00:21:20.000]  在香港或者其他類似
[00:21:20.000 --> 00:21:22.000]  這麼極端的城市裡面
[00:21:22.000 --> 00:21:24.000]  除非我們有其他人幫助
[00:21:24.000 --> 00:21:25.000]  或者父母
[00:21:25.000 --> 00:21:27.000]  或者你是異常地本事的
[00:21:27.000 --> 00:21:28.000]  不然呢
[00:21:28.000 --> 00:21:29.000]  都行得很艱苦
[00:21:29.000 --> 00:21:31.000]  才可以在這個社會上面立足
[00:21:31.000 --> 00:21:33.000]  可能很多人
[00:21:33.000 --> 00:21:35.000]  都是為了公屋而生活的
[00:21:35.000 --> 00:21:37.000]  生存的
[00:21:37.000 --> 00:21:38.000]  在世界上面
[00:21:38.000 --> 00:21:39.000]  我們的觀察也有很多人
[00:21:39.000 --> 00:21:42.000]  為了他人的眼光而生活的
[00:21:42.000 --> 00:21:44.000]  可能在生命當中
[00:21:44.000 --> 00:21:46.000]  或者是年輕的時候
[00:21:46.000 --> 00:21:48.000]  或者是生命某一段時候
[00:21:48.000 --> 00:21:49.000]  因為家境
[00:21:49.000 --> 00:21:52.000]  或者是一些際遇的限制
[00:21:52.000 --> 00:21:54.000]  被朋友或者親戚看不起的時候
[00:21:54.000 --> 00:21:56.000]  於是就不斷地去做很多事情
[00:21:56.000 --> 00:21:59.000]  去證明自己
[00:21:59.000 --> 00:22:01.000]  有些正面一點的
[00:22:01.000 --> 00:22:02.000]  或者在學業上面
[00:22:02.000 --> 00:22:04.000]  事業裡面努力去追求成就
[00:22:04.000 --> 00:22:06.000]  偏門的可能挺而走險
[00:22:06.000 --> 00:22:08.000]  為的就是淡氣
[00:22:08.000 --> 00:22:10.000]  要出人頭地
[00:22:10.000 --> 00:22:11.000]  要人屈服
[00:22:11.000 --> 00:22:12.000]  或者尊重
[00:22:12.000 --> 00:22:14.000]  最後可能都會發現
[00:22:14.000 --> 00:22:16.000]  原來一些不喜歡你的人
[00:22:16.000 --> 00:22:17.000]  就算你怎樣都好
[00:22:17.000 --> 00:22:18.000]  都會不喜歡你的
[00:22:18.000 --> 00:22:20.000]  不一定有什麼客觀的原因
[00:22:20.000 --> 00:22:23.000]  但自己已經用了畢生的時間
[00:22:23.000 --> 00:22:26.000]  去跟著人家的眼光
[00:22:26.000 --> 00:22:28.000]  被人牽著鼻子走
[00:22:28.000 --> 00:22:31.000]  看來是斜龍路多於自由
[00:22:31.000 --> 00:22:34.000]  世界上也有人為了仇恨來生活
[00:22:34.000 --> 00:22:36.000]  生命中因為一些事故
[00:22:36.000 --> 00:22:38.000]  承受很大的創傷
[00:22:38.000 --> 00:22:40.000]  於是人生的態度改變等等
[00:22:40.000 --> 00:22:42.000]  可能那人本身都很善良的
[00:22:42.000 --> 00:22:44.000]  甚至是平平無奇的
[00:22:44.000 --> 00:22:47.000]  他因為仇恨走上不歸路
[00:22:47.000 --> 00:22:49.000]  在近一百年之前
[00:22:49.000 --> 00:22:51.000]  第一次世界大戰之後
[00:22:51.000 --> 00:22:54.000]  有一位名不經傳的畫家
[00:22:54.000 --> 00:22:58.000]  現在這個 PowerPoint 上面就是他的作品
[00:22:58.000 --> 00:23:02.000]  可能他本身的生命都是平平無奇的
[00:23:02.000 --> 00:23:05.000]  但當時他是受到極端的
[00:23:05.000 --> 00:23:07.000]  民族主義宣傳所影響
[00:23:07.000 --> 00:23:10.000]  深信為什麼他們這個國家
[00:23:10.000 --> 00:23:12.000]  在第一次世界大戰中打敗
[00:23:12.000 --> 00:23:14.000]  就是因為猶太人害他們的
[00:23:14.000 --> 00:23:17.000]  於是這位平平無奇的畫家
[00:23:17.000 --> 00:23:19.000]  後來成為政治家
[00:23:19.000 --> 00:23:21.000]  靠著他獨特的演講能力
[00:23:21.000 --> 00:23:24.000]  動員到世界上都算是
[00:23:24.000 --> 00:23:28.000]  相對上是非常理性聰明的德國人
[00:23:28.000 --> 00:23:30.000]  擁抱這個納粹主義
[00:23:30.000 --> 00:23:32.000]  發動第二次世界大戰
[00:23:32.000 --> 00:23:35.000]  並且又系統地去殺害
[00:23:35.000 --> 00:23:37.000]  近六百萬猶太人
[00:23:37.000 --> 00:23:41.000]  這位就是我們所知道的希特拉
[00:23:41.000 --> 00:23:50.000]  聽到這故事難免令我們心寒
[00:23:50.000 --> 00:23:52.000]  因為人性本罪
[00:23:52.000 --> 00:23:54.000]  只要我們人仍然是因為犯罪
[00:23:54.000 --> 00:23:56.000]  而規決神的榮耀的時候
[00:23:56.000 --> 00:23:58.000]  歷史好像就會不斷地
[00:23:58.000 --> 00:24:00.000]  在不同的時間
[00:24:00.000 --> 00:24:03.000]  透過不同或相近的方式去重演
[00:24:03.000 --> 00:24:05.000]  而我們所擔憂的
[00:24:05.000 --> 00:24:08.000]  就是我們身處於這麼壓迫的環境當中
[00:24:08.000 --> 00:24:11.000]  假如我們生命中缺乏真實的信仰
[00:24:11.000 --> 00:24:13.000]  或者我們沒有以耶穌基督
[00:24:13.000 --> 00:24:15.000]  作為我們生命的主
[00:24:15.000 --> 00:24:18.000]  或者我們不去以聖靈和真理
[00:24:18.000 --> 00:24:20.000]  而當我們充滿了心靈的時候
[00:24:20.000 --> 00:24:24.000]  我們每一個人都有機會可以成為惡魔
[00:24:24.000 --> 00:24:26.000]  不論在家庭層面
[00:24:26.000 --> 00:24:28.000]  影響到家人
[00:24:28.000 --> 00:24:30.000]  或者工作層面
[00:24:30.000 --> 00:24:32.000]  影響到你的同事、下屬
[00:24:32.000 --> 00:24:34.000]  或者那些幫你做事的人
[00:24:34.000 --> 00:24:36.000]  在社區、社會層面的
[00:24:36.000 --> 00:24:38.000]  可能令到這個城市裡面
[00:24:38.000 --> 00:24:40.000]  每個人受苦
[00:24:40.000 --> 00:24:42.000]  或者甚至在本事一點的
[00:24:42.000 --> 00:24:44.000]  在國家和國際的層面
[00:24:44.000 --> 00:24:46.000]  為自己的仇恨利益而生活的時候
[00:24:46.000 --> 00:24:49.000]  或者為了自己所沉迷的偏執而生活的時候
[00:24:49.000 --> 00:24:54.000]  就會帶來世界性的災難和痛苦
[00:24:54.000 --> 00:24:55.000]  頂智慧
[00:24:55.000 --> 00:24:58.000]  我們唯一的盼望和依靠
[00:24:58.000 --> 00:25:01.000]  就是主耶穌基督
[00:25:01.000 --> 00:25:03.000]  我們生命的唯一盼望
[00:25:03.000 --> 00:25:07.000]  我們需要時常降服在主的面前
[00:25:07.000 --> 00:25:09.000]  承認我們的過犯
[00:25:09.000 --> 00:25:11.000]  承認我們的軟弱
[00:25:11.000 --> 00:25:16.000]  以致我們能夠真正的為主而活
[00:25:16.000 --> 00:25:19.000]  以及為了其他人能夠得著救恩
[00:25:19.000 --> 00:25:22.000]  能夠在主裡面、真理裡面成長
[00:25:22.000 --> 00:25:23.000]  來生活
[00:25:23.000 --> 00:25:25.000]  保羅那句
[00:25:25.000 --> 00:25:27.000]  我活著就是基督
[00:25:27.000 --> 00:25:30.000]  假如我們生命當中沒有基督的時候
[00:25:30.000 --> 00:25:33.000]  可能我們活著就是惡魔
[00:25:33.000 --> 00:25:35.000]  人的罪聲
[00:25:35.000 --> 00:25:37.000]  當中可以帶來的破壞
[00:25:37.000 --> 00:25:38.000]  是可以很大的
[00:25:38.000 --> 00:25:40.000]  我們唯有靠著主耶穌基督
[00:25:40.000 --> 00:25:42.000]  在我們生命當中作弓
[00:25:42.000 --> 00:25:44.000]  靠著主耶穌基督的真理
[00:25:44.000 --> 00:25:47.000]  才能夠在我們各樣的罪惡和編輯當中
[00:25:47.000 --> 00:25:49.000]  去悔改
[00:25:49.000 --> 00:25:50.000]  回過來了
[00:25:50.000 --> 00:25:55.000]  我希望在城鎮家裡面
[00:25:55.000 --> 00:25:59.000]  不論你是傳道的牧者、長者
[00:25:59.000 --> 00:26:01.000]  或者是報員
[00:26:01.000 --> 00:26:03.000]  城長包括班員、隊長
[00:26:03.000 --> 00:26:06.000]  或者各個不同的單位裡面去服侍的
[00:26:06.000 --> 00:26:09.000]  我希望你所渴望所見到的
[00:26:09.000 --> 00:26:11.000]  就是透過我們的服侍
[00:26:11.000 --> 00:26:15.000]  帶領著我們生命得到造就、成長
[00:26:15.000 --> 00:26:18.000]  不單止我們力求的
[00:26:18.000 --> 00:26:20.000]  以主耶穌基督
[00:26:20.000 --> 00:26:24.000]  作為我們生活的標準
[00:26:24.000 --> 00:26:27.000]  作為我們生命的主
[00:26:27.000 --> 00:26:29.000]  更加當我們見到其他人
[00:26:29.000 --> 00:26:31.000]  能夠與耶穌基督
[00:26:31.000 --> 00:26:33.000]  作為他們生命的主的時候
[00:26:33.000 --> 00:26:35.000]  我們見到他們成長
[00:26:35.000 --> 00:26:37.000]  我們心裡面有這份喜樂
[00:26:38.000 --> 00:26:41.000]  保羅以這個為他生命的目標
[00:26:41.000 --> 00:26:43.000]  但我們都能夠以這個
[00:26:43.000 --> 00:26:45.000]  作為我們生命的目標
[00:26:45.000 --> 00:26:49.000]  看見弟兄姊妹能夠積珠為主而活
[00:26:49.000 --> 00:26:53.000]  當中得到這份喜樂和成長
[00:26:53.000 --> 00:26:56.000]  另外第二方面
[00:26:56.000 --> 00:26:58.000]  亦都聯想到的
[00:26:58.000 --> 00:27:01.000]  當保羅這麼豁達地說
[00:27:01.000 --> 00:27:03.000]  自己生死的時候
[00:27:03.000 --> 00:27:04.000]  尤其是那句
[00:27:04.000 --> 00:27:06.000]  「無論是生是死
[00:27:06.000 --> 00:27:09.000]  動在我身上照常顯大」
[00:27:09.000 --> 00:27:13.000]  讓我們今時今日都會思考
[00:27:13.000 --> 00:27:17.000]  尤其是我們在第五波疫情的時候
[00:27:17.000 --> 00:27:20.000]  第五波之後會不會有第六波呢?
[00:27:20.000 --> 00:27:24.000]  或者我們怎樣去面對親人、朋友
[00:27:24.000 --> 00:27:28.000]  甚至自己的健康、衰殘
[00:27:28.000 --> 00:27:31.000]  甚至可能會離世呢?
[00:27:31.000 --> 00:27:32.000]  我們所知的
[00:27:32.000 --> 00:27:35.000]  香港現在染疫破百萬甚至二百萬
[00:27:35.000 --> 00:27:39.000]  死亡人數超過六千
[00:27:39.000 --> 00:27:41.000]  當中亦都不少是
[00:27:41.000 --> 00:27:43.000]  沒有記錄下來的
[00:27:43.000 --> 00:27:45.000]  是間接受影響的
[00:27:45.000 --> 00:27:47.000]  因為醫療系統曾經不勝負荷
[00:27:47.000 --> 00:27:49.000]  以致其他病症的病人
[00:27:49.000 --> 00:27:51.000]  受到不同程度的影響
[00:27:51.000 --> 00:27:53.000]  或者延誤治療等等之類
[00:27:53.000 --> 00:27:55.000]  以及在疫情裏面
[00:27:55.000 --> 00:27:57.000]  我們少了很多機會去探望
[00:27:57.000 --> 00:28:00.000]  以致在疾病當中的親友
[00:28:00.000 --> 00:28:03.000]  或者在院舍當中的我們的親人
[00:28:03.000 --> 00:28:05.000]  足夠的精神上的支持
[00:28:05.000 --> 00:28:07.000]  以致整體的不論身體
[00:28:07.000 --> 00:28:10.000]  心靈健康裏面受影響
[00:28:10.000 --> 00:28:13.000]  甚至這段時間裏面
[00:28:13.000 --> 00:28:15.000]  感覺上不論是童工
[00:28:15.000 --> 00:28:17.000]  或者聽到的弟兄姊妹
[00:28:17.000 --> 00:28:21.000]  當中親人的離世都多了
[00:28:21.000 --> 00:28:22.000]  在這個疫情之下
[00:28:22.000 --> 00:28:25.000]  我們所做的是很有限
[00:28:25.000 --> 00:28:27.000]  但是松保羅
[00:28:27.000 --> 00:28:29.000]  他的見證、他的生命當中
[00:28:29.000 --> 00:28:30.000]  無論是生是死
[00:28:30.000 --> 00:28:33.000]  宗教基督在我身上照常顯大
[00:28:33.000 --> 00:28:36.000]  究竟我們可以怎樣
[00:28:36.000 --> 00:28:38.000]  讓我們所經歷的
[00:28:38.000 --> 00:28:39.000]  或者正在經歷的
[00:28:39.000 --> 00:28:42.000]  讓基督在我們生命當中照常顯大呢
[00:28:42.000 --> 00:28:44.000]  我們過往可能會藉著
[00:28:44.000 --> 00:28:46.000]  做很多不同的侍奉
[00:28:46.000 --> 00:28:48.000]  或者是做很多事情
[00:28:48.000 --> 00:28:49.000]  或者是做得又好看
[00:28:49.000 --> 00:28:51.000]  又大又多又漂亮
[00:28:51.000 --> 00:28:54.000]  但是現在可能有點不同了
[00:28:54.000 --> 00:28:57.000]  或者假如我針對其中一點來講
[00:28:57.000 --> 00:29:01.000]  可能我的親人、朋友是失去生命的
[00:29:01.000 --> 00:29:04.000]  我們會不捨得
[00:29:04.000 --> 00:29:07.000]  甚至有時候聽到人說節哀順變
[00:29:07.000 --> 00:29:10.000]  其實這個是安慰不了人的
[00:29:10.000 --> 00:29:12.000]  或者在保羅身上
[00:29:12.000 --> 00:29:14.000]  我們嘗試用另一個角度去看
[00:29:14.000 --> 00:29:17.000]  其實我們所失去的親人
[00:29:17.000 --> 00:29:20.000]  透過我們過往上面的相處
[00:29:20.000 --> 00:29:23.000]  其實一直在影響我們的生命
[00:29:23.000 --> 00:29:27.000]  甚至可能成為我們生命的一部分
[00:29:27.000 --> 00:29:30.000]  不論是家人、親人的影響
[00:29:30.000 --> 00:29:32.000]  有時候是不知道的
[00:29:32.000 --> 00:29:34.000]  例如說自己的故事
[00:29:34.000 --> 00:29:37.000]  有一次是侍奉原故
[00:29:37.000 --> 00:29:39.000]  因為可能要製作一些刊物
[00:29:39.000 --> 00:29:41.000]  當時還沒有電腦那麼發達
[00:29:41.000 --> 00:29:43.000]  要靠影印機
[00:29:43.000 --> 00:29:45.000]  很巧妙地安排一些頁數
[00:29:45.000 --> 00:29:46.000]  怎樣釘裝
[00:29:46.000 --> 00:29:52.000]  我們很有耐心地教導
[00:29:52.000 --> 00:29:55.000]  其中一位一時侍奉的人
[00:29:55.000 --> 00:29:57.000]  事後幾個月後
[00:29:57.000 --> 00:29:58.000]  可能是一些營會的分享
[00:29:58.000 --> 00:30:02.000]  其實那時候他真的很反感
[00:30:02.000 --> 00:30:05.000]  我講得這麼詳細
[00:30:05.000 --> 00:30:10.000]  好像覺得他是一個傻子或者白癡
[00:30:10.000 --> 00:30:13.000]  但是當時我以為自己在盡我的責任
[00:30:13.000 --> 00:30:14.000]  但是想起來
[00:30:14.000 --> 00:30:16.000]  這些東西我在哪裡學到的呢?
[00:30:16.000 --> 00:30:18.000]  原來是透過媽媽學到的
[00:30:18.000 --> 00:30:21.000]  她一個個做事非常仔細
[00:30:21.000 --> 00:30:23.000]  而且跟得很足
[00:30:23.000 --> 00:30:28.000]  可能我們的親人離世
[00:30:28.000 --> 00:30:30.000]  或者我們會很不捨得
[00:30:30.000 --> 00:30:32.000]  但是其實他的言行
[00:30:32.000 --> 00:30:34.000]  或者他的影響
[00:30:34.000 --> 00:30:36.000]  其實都或多或少
[00:30:36.000 --> 00:30:39.000]  在我們生命當中延續的
[00:30:39.000 --> 00:30:41.000]  不論他在主角裡安息的
[00:30:41.000 --> 00:30:42.000]  與主同在
[00:30:42.000 --> 00:30:45.000]  他的見證和生命的故事
[00:30:45.000 --> 00:30:47.000]  也都可能在你的生命當中
[00:30:47.000 --> 00:30:48.000]  繼續延續著
[00:30:48.000 --> 00:30:50.000]  就算親人是未認識主的
[00:30:50.000 --> 00:30:53.000]  他過往在生命裡面的故事
[00:30:53.000 --> 00:30:55.000]  他的奮鬥
[00:30:55.000 --> 00:30:58.000]  都可以成為我們現在生命的動力
[00:30:58.000 --> 00:31:00.000]  就算一些不足
[00:31:00.000 --> 00:31:02.000]  或者遺憾
[00:31:02.000 --> 00:31:05.000]  都可以成為我們的尷尬
[00:31:05.000 --> 00:31:07.000]  以致當我們運用
[00:31:07.000 --> 00:31:09.000]  我們所學習到的事情的時候
[00:31:09.000 --> 00:31:10.000]  讓主耶穌基督
[00:31:10.000 --> 00:31:13.000]  繼續透過我們的生命
[00:31:13.000 --> 00:31:18.000]  讓他的名照常顯大
[00:31:18.000 --> 00:31:20.000]  再跳出來
[00:31:20.000 --> 00:31:24.000]  保羅的書信是一千九百多年前寫的
[00:31:24.000 --> 00:31:30.000]  到現在都在屬靈上面影響著我們
[00:31:30.000 --> 00:31:34.000]  我們身近離去的親人
[00:31:34.000 --> 00:31:37.000]  或者我們自己身體開始衰殘
[00:31:37.000 --> 00:31:39.000]  但是我們也可以透過我們的生命
[00:31:39.000 --> 00:31:41.000]  見證、故事
[00:31:41.000 --> 00:31:43.000]  讓你們的經歷
[00:31:43.000 --> 00:31:45.000]  在我們家人、頂智媒當中
[00:31:45.000 --> 00:31:47.000]  繼續流傳下去
[00:31:47.000 --> 00:31:49.000]  無論是生是死
[00:31:49.000 --> 00:31:51.000]  都可以叫基督
[00:31:51.000 --> 00:31:57.000]  在我們身上照常顯大
[00:31:57.000 --> 00:31:59.000]  當然這個課題太大
[00:31:59.000 --> 00:32:03.000]  但希望有一個開始讓我們思考
[00:32:03.000 --> 00:32:05.000]  在我們所做的事情
[00:32:05.000 --> 00:32:07.000]  都不能夠如我們所想像
[00:32:07.000 --> 00:32:10.000]  或者我們面對很多失去的時候
[00:32:10.000 --> 00:32:12.000]  究竟怎樣
[00:32:12.000 --> 00:32:14.000]  我們從另一個角度
[00:32:14.000 --> 00:32:16.000]  從保羅身上看得出
[00:32:16.000 --> 00:32:18.000]  你們的經歷仍然都可以
[00:32:18.000 --> 00:32:23.000]  讓基督在我們身上照常顯大
[00:32:23.000 --> 00:32:25.000]  到最後
[00:32:25.000 --> 00:32:29.000]  結語的時候
[00:32:29.000 --> 00:32:30.000]  保羅說到
[00:32:30.000 --> 00:32:31.000]  無論是生是死
[00:32:31.000 --> 00:32:34.000]  總是基督在我身上照常顯大
[00:32:34.000 --> 00:32:35.000]  保羅的心智
[00:32:35.000 --> 00:32:37.000]  是你們在所信的道上
[00:32:37.000 --> 00:32:40.000]  又長進又起落
[00:32:40.000 --> 00:32:46.000]  究竟今天我們怎樣活出基督
[00:32:46.000 --> 00:32:53.000]  對於充滿困難、患難、變化的時代當中
[00:32:53.000 --> 00:32:55.000]  這些再不是口號
[00:32:55.000 --> 00:32:58.000]  我們要很認真思想
[00:32:58.000 --> 00:33:01.000]  讓耶穌基督的愛
[00:33:01.000 --> 00:33:03.000]  保羅的吩咐
[00:33:03.000 --> 00:33:05.000]  進入我們心裡
[00:33:05.000 --> 00:33:08.000]  充實我們的生命
[00:33:08.000 --> 00:33:10.000]  讓我們能以基督的眼光
[00:33:10.000 --> 00:33:13.000]  去看這個世界
[00:33:13.000 --> 00:33:17.000]  我們今天怎樣為主而活呢
[00:33:17.000 --> 00:33:20.000]  我們怎樣來活出基督呢
[00:33:20.000 --> 00:33:23.000]  怎樣讓基督的名照常顯大呢
[00:33:23.000 --> 00:33:25.000]  希望這個就是今天
[00:33:25.000 --> 00:33:27.000]  我們在這段經文裡面
[00:33:27.000 --> 00:33:30.000]  去幫助我們去學習思想的
[00:33:30.000 --> 00:33:32.000]  我們一起再讀多一次
[00:33:32.000 --> 00:33:34.000]  這段菲律賓書一章
[00:33:34.000 --> 00:33:37.000]  二十到二十六節
[00:33:37.000 --> 00:33:39.000]  只要凡事放膽
[00:33:39.000 --> 00:33:41.000]  無論是生是死
[00:33:41.000 --> 00:33:45.000]  總叫基督在我身上照常顯大
[00:33:45.000 --> 00:33:47.000]  因我活著就是基督
[00:33:47.000 --> 00:33:50.000]  我死了就有益處
[00:33:50.000 --> 00:33:52.000]  但我在肉身活著
[00:33:52.000 --> 00:33:55.000]  若成就我功夫的果子
[00:33:55.000 --> 00:33:58.000]  我就不知道該挑選什麼
[00:33:58.000 --> 00:34:00.000]  我正在兩難之間
[00:34:00.000 --> 00:34:03.000]  情願離世如基督同在
[00:34:03.000 --> 00:34:07.000]  因為這是好得無比的
[00:34:07.000 --> 00:34:08.000]  第三行
[00:34:08.000 --> 00:34:10.000]  然而我就肉身活著
[00:34:10.000 --> 00:34:13.000]  為你們更是要緊的
[00:34:13.000 --> 00:34:15.000]  我既然這樣深信
[00:34:15.000 --> 00:34:18.000]  就知道仍要住在世間
[00:34:18.000 --> 00:34:20.000]  且與你們眾人同住
[00:34:20.000 --> 00:34:23.000]  使你們在所信的道上
[00:34:23.000 --> 00:34:25.000]  又長進又起朗
[00:34:25.000 --> 00:34:28.000]  叫你們在基督耶穌裡的歡樂
[00:34:28.000 --> 00:34:33.000]  因我再到你們那裡去就越發加憎
[00:34:33.000 --> 00:34:38.000]  我們有一兩分鐘思想的時間
[00:34:38.000 --> 00:34:41.000]  究竟今天在這段經文當中
[00:34:41.000 --> 00:34:45.000]  聖靈提醒我們的什麼呢?
[00:34:45.000 --> 00:34:47.000]  有哪些方面我們需要留意
[00:34:47.000 --> 00:34:51.000]  以致我們生命上更加忠心地見證基督呢?
[00:34:51.000 --> 00:34:54.000]  一分鐘之後我答應大家祈禱
[00:34:59.000 --> 00:35:01.000]  我愛我們的天父
[00:35:01.000 --> 00:35:03.000]  很感謝你
[00:35:03.000 --> 00:35:05.000]  因為你冊見你獨生兒子
[00:35:05.000 --> 00:35:08.000]  耶穌基督在十字架上的犧牲
[00:35:08.000 --> 00:35:11.000]  以致我們能夠一直信
[00:35:11.000 --> 00:35:13.000]  承受這份救恩
[00:35:13.000 --> 00:35:15.000]  最得赦面
[00:35:15.000 --> 00:35:17.000]  能夠在神明面前
[00:35:17.000 --> 00:35:19.000]  蒙年卒蒙恩惠
[00:35:19.000 --> 00:35:21.000]  天父啊
[00:35:21.000 --> 00:35:23.000]  我們怎樣在世上
[00:35:23.000 --> 00:35:26.000]  能夠活出尊敬的天父
[00:35:26.000 --> 00:35:30.000]  你賜給我們這麼莫大的恩典呢?
[00:35:30.000 --> 00:35:32.000]  天父啊
[00:35:32.000 --> 00:35:36.000]  求你讓我們能夠學習保留
[00:35:36.000 --> 00:35:38.000]  無論是生是死
[00:35:38.000 --> 00:35:40.000]  總叫主耶穌基督
[00:35:40.000 --> 00:35:43.000]  在我們身上照常顯大
[00:35:43.000 --> 00:35:44.000]  我們所謂的
[00:35:44.000 --> 00:35:45.000]  不是為了自己的利益
[00:35:45.000 --> 00:35:46.000]  為了自己的好處
[00:35:46.000 --> 00:35:48.000]  為了自己的安舒
[00:35:48.000 --> 00:35:51.000]  而是願意為主
[00:35:51.000 --> 00:35:53.000]  透過幫助弟兄姊妹
[00:35:53.000 --> 00:35:56.000]  在屬靈裡面成長的長進
[00:35:56.000 --> 00:35:58.000]  以致這份的喜樂
[00:35:58.000 --> 00:36:00.000]  被神明的稱讚
[00:36:00.000 --> 00:36:03.000]  能夠蒙神越南
[00:36:03.000 --> 00:36:04.000]  天父啊
[00:36:04.000 --> 00:36:06.000]  我們有很多的勸喻和不足
[00:36:06.000 --> 00:36:09.000]  我們願意在你面前承認我們過分
[00:36:09.000 --> 00:36:11.000]  或者我們過往用了很多的時間
[00:36:11.000 --> 00:36:14.000]  其實在生命上面兜兜轉轉
[00:36:14.000 --> 00:36:16.000]  但其實所做的事
[00:36:16.000 --> 00:36:19.000]  都不是主耶穌基督要我們所做的
[00:36:19.000 --> 00:36:21.000]  我們天父啊
[00:36:21.000 --> 00:36:23.000]  祂要幫助我們
[00:36:23.000 --> 00:36:25.000]  讓我們有目光教正
[00:36:25.000 --> 00:36:28.000]  讓我們願意為主而活
[00:36:28.000 --> 00:36:30.000]  願意與主結連
[00:36:30.000 --> 00:36:32.000]  透過與主結連
[00:36:32.000 --> 00:36:36.000]  願意樂意的人要結連
[00:36:36.000 --> 00:36:38.000]  透過我們的生命
[00:36:38.000 --> 00:36:40.000]  讓更多的頂智媒
[00:36:40.000 --> 00:36:44.000]  去經歷神奇奇妙的恩典
[00:36:44.000 --> 00:36:47.000]  在信仰上面長進
[00:36:47.000 --> 00:36:50.000]  在主裡面多結果子
[00:36:50.000 --> 00:36:53.000]  叫主耶穌基督的名得名譽
[00:36:53.000 --> 00:36:55.000]  我們祈禱
[00:36:55.000 --> 00:36:57.000]  奉我主耶穌基督聖名祈禱
[00:36:57.000 --> 00:36:58.000]  阿們
