
[00:00:00.000 --> 00:00:03.260]  大型節目很高興能夠和大家分享聖經神的話語
[00:18:46.080 --> 00:18:47.080]  施洗的約翰
[00:18:47.080 --> 00:18:49.080]  從死人中復活了
[00:18:49.080 --> 00:18:50.080]  因此才有
[00:18:50.080 --> 00:18:54.080]  這些異能在他裡面運行
[00:18:54.080 --> 00:18:55.080]  希律王呢
[00:18:55.080 --> 00:18:57.080]  就很害怕
[00:18:57.080 --> 00:18:58.080]  因為
[00:18:58.080 --> 00:19:00.080]  是他耳朵軟
[00:19:00.080 --> 00:19:02.080]  聽老婆的話
[00:19:02.080 --> 00:19:03.080]  牧師沒有說
[00:19:03.080 --> 00:19:05.080]  叫你不聽老婆的話
[00:19:05.080 --> 00:19:06.080]  不過呢
[00:19:06.080 --> 00:19:07.080]  希律王呢
[00:19:07.080 --> 00:19:08.080]  就因為女兒跳舞
[00:19:08.080 --> 00:19:09.080]  跳得他很開心
[00:19:09.080 --> 00:19:10.080]  哇
[00:19:10.080 --> 00:19:11.080]  看見女兒跳舞
[00:19:11.080 --> 00:19:12.080]  哇
[00:19:12.080 --> 00:19:13.080]  他很興奮
[00:19:13.080 --> 00:19:14.080]  你要什麼我都給你
[00:19:14.080 --> 00:19:16.080]  要我江山一半都給你
[00:19:16.080 --> 00:19:18.080]  接著這個女兒就問媽媽
[00:19:18.080 --> 00:19:19.080]  媽媽我要什麼好
[00:19:19.080 --> 00:19:20.080]  媽媽說
[00:19:20.080 --> 00:19:21.080]  就要希律的頭
[00:19:21.080 --> 00:19:22.080]  不是
[00:19:22.080 --> 00:19:23.080]  說錯了
[00:19:23.080 --> 00:19:25.080]  我就是看見你們睡覺
[00:19:25.080 --> 00:19:26.080]  所以我
[00:19:26.080 --> 00:19:27.080]  震一震你們
[00:19:27.080 --> 00:19:29.080]  震一震你們
[00:19:29.080 --> 00:19:30.080]  其實是什麼
[00:19:30.080 --> 00:19:31.080]  說要
[00:19:31.080 --> 00:19:33.080]  施洗約翰的頭
[00:19:33.080 --> 00:19:36.080]  施洗約翰得罪了他什麼
[00:19:36.080 --> 00:19:38.080]  大家知不知道
[00:19:38.080 --> 00:19:40.080]  施洗約翰
[00:19:40.080 --> 00:19:41.080]  戳穿了
[00:19:41.080 --> 00:19:42.080]  希律王
[00:19:42.080 --> 00:19:43.080]  做了一些
[00:19:43.080 --> 00:19:45.080]  不見得光的事
[00:19:45.080 --> 00:19:46.080]  是一些
[00:19:46.080 --> 00:19:48.080]  跟男女有關係的
[00:19:48.080 --> 00:19:50.080]  所以呢
[00:19:50.080 --> 00:19:52.080]  希律王呢
[00:19:52.080 --> 00:19:53.080]  其實
[00:19:53.080 --> 00:19:55.080]  不高興
[00:19:55.080 --> 00:19:57.080]  他的太太都不高興
[00:19:57.080 --> 00:19:59.080]  太太都不高興
[00:19:59.080 --> 00:20:01.080]  你自己讀聖經你知道為什麼
[00:20:01.080 --> 00:20:02.080]  所以呢
[00:20:02.080 --> 00:20:04.080]  這次希律王金口一出
[00:20:04.080 --> 00:20:05.080]  黃嘛
[00:20:05.080 --> 00:20:07.080]  說過就要算數
[00:20:07.080 --> 00:20:08.080]  就是說
[00:20:08.080 --> 00:20:09.080]  說過就算了
[00:20:09.080 --> 00:20:10.080]  不是那些算
[00:20:10.080 --> 00:20:11.080]  說過是真的要算數的
[00:20:11.080 --> 00:20:12.080]  所以
[00:20:12.080 --> 00:20:14.080]  當他說要拿
[00:20:14.080 --> 00:20:16.080]  約翰的頭的時候
[00:20:16.080 --> 00:20:18.080]  他都不可以反口
[00:20:18.080 --> 00:20:20.080]  於是就拿了約翰的頭
[00:20:20.080 --> 00:20:21.080]  放在碟子上拿回來
[00:20:21.080 --> 00:20:22.080]  看一看
[00:20:22.080 --> 00:20:23.080]  拿回來看一看
[00:20:23.080 --> 00:20:25.080]  就是死了
[00:20:25.080 --> 00:20:26.080]  所以呢
[00:20:26.080 --> 00:20:28.080]  這個施洗約翰
[00:20:28.080 --> 00:20:30.080]  是從死人中復活
[00:20:30.080 --> 00:20:32.080]  而那些人以為
[00:20:32.080 --> 00:20:34.080]  耶穌就是這個施洗約翰
[00:20:34.080 --> 00:20:35.080]  死人中復活的那個
[00:20:35.080 --> 00:20:37.080]  這麼厲害
[00:20:37.080 --> 00:20:39.080]  還有一個法利賽人
[00:20:39.080 --> 00:20:40.080]  尼哥底姆
[00:20:40.080 --> 00:20:42.080]  我那時候呢
[00:20:42.080 --> 00:20:43.080]  在加拿大
[00:20:43.080 --> 00:20:44.080]  那一次呢
[00:20:44.080 --> 00:20:45.080]  Bible study呢
[00:20:45.080 --> 00:20:47.080]  就說尼哥底姆
[00:20:47.080 --> 00:20:49.080]  有一個姐妹就說
[00:20:49.080 --> 00:20:51.080]  誰的媽媽啊
[00:20:51.080 --> 00:20:53.080]  誰的媽媽啊
[00:20:53.080 --> 00:20:56.080]  牧師為什麼聖經有個叫馬太的
[00:20:56.080 --> 00:20:58.080]  馬太福音
[00:20:58.080 --> 00:21:00.080]  誰是馬太啊
[00:21:00.080 --> 00:21:02.080]  當然不是我們的馬太
[00:21:02.080 --> 00:21:04.080]  我們有個馬太叫Conny
[00:21:04.080 --> 00:21:05.080]  Conny在這裡
[00:21:05.080 --> 00:21:06.080]  姓馬的
[00:21:06.080 --> 00:21:08.080]  李先生
[00:21:08.080 --> 00:21:10.080]  他經常稱自己做馬太
[00:21:10.080 --> 00:21:12.080]  那個是馬太福音
[00:21:12.080 --> 00:21:13.080]  這個尼哥底姆呢
[00:21:13.080 --> 00:21:15.080]  是Nicodemus
[00:21:15.080 --> 00:21:17.080]  Nicodemus是一個人的名字
[00:21:17.080 --> 00:21:19.080]  翻譯成中文叫尼哥底姆
[00:21:19.080 --> 00:21:21.080]  就不是誰的媽媽
[00:21:21.080 --> 00:21:23.080]  這裡翻譯成尼哥底姆
[00:21:23.080 --> 00:21:25.080]  和合本翻譯成尼哥底姆
[00:21:25.080 --> 00:21:27.080]  是猶太人的官
[00:21:27.080 --> 00:21:29.080]  請人夜裡來見耶穌
[00:21:29.080 --> 00:21:31.080]  為什麼要夜裡來見耶穌呢
[00:21:31.080 --> 00:21:32.080]  有人說當然啦
[00:21:32.080 --> 00:21:33.080]  他做官嘛
[00:21:33.080 --> 00:21:34.080]  下班才來的嘛
[00:21:34.080 --> 00:21:35.080]  是不是
[00:21:35.080 --> 00:21:36.080]  這個是一個可能性
[00:21:36.080 --> 00:21:37.080]  第二個可能性是什麼
[00:21:37.080 --> 00:21:38.080]  是什麼
[00:21:38.080 --> 00:21:39.080]  有什麼你在晚上才做的
[00:21:39.080 --> 00:21:41.080]  有什麼晚上才做的
[00:21:41.080 --> 00:21:42.080]  靜靜雞囉
[00:21:42.080 --> 00:21:43.080]  是不是
[00:21:43.080 --> 00:21:44.080]  因為呢
[00:21:44.080 --> 00:21:45.080]  他不好意思啊
[00:21:45.080 --> 00:21:46.080]  他是猶太人囉
[00:21:46.080 --> 00:21:47.080]  還是猶太人的官喔
[00:21:47.080 --> 00:21:49.080]  你去找這個耶穌
[00:21:49.080 --> 00:21:51.080]  你搞什麼啊你
[00:21:51.080 --> 00:21:53.080]  猶太人是不喜歡耶穌的嘛
[00:21:53.080 --> 00:21:55.080]  因為耶穌講的東西呢
[00:21:55.080 --> 00:21:56.080]  刺激他們的嘛
[00:21:56.080 --> 00:21:57.080]  是不是
[00:21:57.080 --> 00:21:58.080]  不然為什麼猶太人要去
[00:21:58.080 --> 00:22:00.080]  要去找這個羅馬人去釘死他
[00:22:00.080 --> 00:22:01.080]  是不是
[00:22:01.080 --> 00:22:02.080]  所以呢
[00:22:02.080 --> 00:22:03.080]  有一個可能性呢
[00:22:03.080 --> 00:22:05.080]  是他晚上靜靜雞
[00:22:05.080 --> 00:22:07.080]  不想被人見到他
[00:22:07.080 --> 00:22:08.080]  來找耶穌
[00:22:08.080 --> 00:22:10.080]  就對他算了
[00:22:10.080 --> 00:22:11.080]  拉比
[00:22:11.080 --> 00:22:14.080]  我們知道你是由神那裡來做老師的
[00:22:14.080 --> 00:22:15.080]  哇
[00:22:15.080 --> 00:22:16.080]  這個猶太人的官
[00:22:16.080 --> 00:22:17.080]  有沒有學問啊
[00:22:17.080 --> 00:22:19.080]  有喔
[00:22:19.080 --> 00:22:20.080]  是不是
[00:22:20.080 --> 00:22:21.080]  他走來見到耶穌
[00:22:21.080 --> 00:22:22.080]  叫做拉比喔
[00:22:22.080 --> 00:22:23.080]  什麼叫拉比啊
[00:22:23.080 --> 00:22:25.080]  拉比呢就是Rabbi
[00:22:25.080 --> 00:22:26.080]  不要笑
[00:22:26.080 --> 00:22:27.080]  不是拉著人家的鼻子
[00:22:27.080 --> 00:22:28.080]  我見到有些人在那裡笑
[00:22:28.080 --> 00:22:29.080]  以為拉著人家的鼻子
[00:22:29.080 --> 00:22:30.080]  不是
[00:22:30.080 --> 00:22:31.080]  拉比呢是一個音來的
[00:22:31.080 --> 00:22:32.080]  就是說
[00:22:32.080 --> 00:22:33.080]  老師
[00:22:33.080 --> 00:22:34.080]  就是夫子
[00:22:34.080 --> 00:22:35.080]  這樣子
[00:22:35.080 --> 00:22:37.080]  就是一個很尊重的
[00:22:37.080 --> 00:22:39.080]  當然不是老夫子啦
[00:22:39.080 --> 00:22:40.080]  尊重的
[00:22:40.080 --> 00:22:41.080]  孔夫子啊
[00:22:41.080 --> 00:22:42.080]  孟夫子啊
[00:22:42.080 --> 00:22:43.080]  這些的
[00:22:43.080 --> 00:22:45.080]  那他呢就說拉比
[00:22:45.080 --> 00:22:47.080]  我們啊
[00:22:47.080 --> 00:22:48.080]  還有喔
[00:22:48.080 --> 00:22:49.080]  我們這個字好厲害喔
[00:22:49.080 --> 00:22:50.080]  這樣說不就是
[00:22:50.080 --> 00:22:51.080]  十次都說不完
[00:22:51.080 --> 00:22:53.080]  我們是什麼啊
[00:22:53.080 --> 00:22:55.080]  就是其實他們這幫的
[00:22:55.080 --> 00:22:57.080]  猶太人的官啊
[00:22:57.080 --> 00:22:58.080]  他的朋友啊
[00:22:58.080 --> 00:23:00.080]  大家談過的
[00:23:00.080 --> 00:23:01.080]  談過的
[00:23:01.080 --> 00:23:02.080]  所以呢
[00:23:02.080 --> 00:23:03.080]  不過呢
[00:23:03.080 --> 00:23:04.080]  就是他出來說話
[00:23:04.080 --> 00:23:05.080]  他出來說話
[00:23:05.080 --> 00:23:06.080]  哇
[00:23:06.080 --> 00:23:07.080]  這個人是什麼人來的呢
[00:23:07.080 --> 00:23:08.080]  他平時說話呢
[00:23:08.080 --> 00:23:09.080]  哇
[00:23:09.080 --> 00:23:10.080]  又真的很厲害喔
[00:23:10.080 --> 00:23:11.080]  他又能夠行神蹟奇事喔
[00:23:11.080 --> 00:23:12.080]  但是他呢
[00:23:12.080 --> 00:23:13.080]  說的話呢
[00:23:13.080 --> 00:23:14.080]  有時候呢
[00:23:14.080 --> 00:23:15.080]  連我們的律法
[00:23:15.080 --> 00:23:16.080]  他說
[00:23:16.080 --> 00:23:18.080]  你們曾經聽過的人這樣說
[00:23:18.080 --> 00:23:19.080]  但是我告訴你
[00:23:19.080 --> 00:23:20.080]  哇
[00:23:20.080 --> 00:23:21.080]  好厲害喔
[00:23:21.080 --> 00:23:22.080]  改我們那些的
[00:23:22.080 --> 00:23:23.080]  的說話的喔
[00:23:23.080 --> 00:23:25.080]  可以夠膽去挑戰我們喔
[00:23:25.080 --> 00:23:26.080]  但是
[00:23:26.080 --> 00:23:27.080]  他又說真的很特別喔
[00:23:27.080 --> 00:23:28.080]  是不是
[00:23:28.080 --> 00:23:29.080]  那究竟怎樣呢
[00:23:29.080 --> 00:23:30.080]  所以呢
[00:23:30.080 --> 00:23:31.080]  他說
[00:23:31.080 --> 00:23:32.080]  我們知道
[00:23:32.080 --> 00:23:34.080]  你是從神那裡出來的老師
[00:23:34.080 --> 00:23:35.080]  好尊重啊
[00:23:35.080 --> 00:23:37.080]  是從神那裡出來做老師的
[00:23:37.080 --> 00:23:39.080]  因為你所行的神蹟
[00:23:39.080 --> 00:23:40.080]  他們不敢拒絕啊
[00:23:40.080 --> 00:23:41.080]  因為他真的見到耶穌
[00:23:41.080 --> 00:23:43.080]  那裡行神蹟奇事的嘛
[00:23:43.080 --> 00:23:44.080]  若沒有神童在
[00:23:44.080 --> 00:23:45.080]  無人能行
[00:23:45.080 --> 00:23:46.080]  所以這個呢
[00:23:46.080 --> 00:23:47.080]  就是
[00:23:47.080 --> 00:23:48.080]  聖經裡面
[00:23:48.080 --> 00:23:49.080]  讓我們看得見
[00:23:49.080 --> 00:23:50.080]  有些人對耶穌的看法
[00:23:50.080 --> 00:23:51.080]  是負面的
[00:23:51.080 --> 00:23:52.080]  說他瘋了的
[00:23:52.080 --> 00:23:53.080]  還有呢
[00:23:53.080 --> 00:23:54.080]  就說他呢
[00:23:54.080 --> 00:23:55.080]  你真的是撞鬼的
[00:23:55.080 --> 00:23:56.080]  鬼婦的
[00:23:56.080 --> 00:23:57.080]  還要是那隻
[00:23:57.080 --> 00:23:58.080]  是什麼鬼啊
[00:23:58.080 --> 00:23:59.080]  是很差的鬼
[00:23:59.080 --> 00:24:00.080]  是蒼蠅鬼
[00:24:00.080 --> 00:24:01.080]  是不是
[00:24:01.080 --> 00:24:02.080]  他說其他鬼也好
[00:24:02.080 --> 00:24:03.080]  是蒼蠅鬼
[00:24:03.080 --> 00:24:04.080]  蒼蠅神鬼
[00:24:04.080 --> 00:24:05.080]  其實不是鬼
[00:24:05.080 --> 00:24:06.080]  是蒼蠅神啊
[00:24:06.080 --> 00:24:07.080]  管理蒼蠅的那個神
[00:24:07.080 --> 00:24:08.080]  蒼蠅的那個神
[00:24:08.080 --> 00:24:09.080]  蒼蠅的那個神
[00:24:09.080 --> 00:24:10.080]  蒼蠅的那個神
[00:24:10.080 --> 00:24:11.080]  蒼蠅的那個神
[00:24:11.080 --> 00:24:13.080]  蒼蠅的那個神
[00:24:13.080 --> 00:24:15.080]  好的我也告訴你
[00:24:15.080 --> 00:24:16.080]  好了
[00:24:16.080 --> 00:24:17.080]  接著跟大家呢
[00:24:17.080 --> 00:24:18.080]  就要分享
[00:24:18.080 --> 00:24:19.080]  耶穌基督
[00:24:19.080 --> 00:24:21.080]  我是在過去的日子裡面
[00:24:21.080 --> 00:24:22.080]  看聖經
[00:24:22.080 --> 00:24:23.080]  是看到
[00:24:23.080 --> 00:24:25.080]  他和耶穌基督
[00:24:25.080 --> 00:24:26.080]  和天父神
[00:24:26.080 --> 00:24:28.080]  有七樣東西是相同的
[00:24:28.080 --> 00:24:29.080]  哇
[00:24:29.080 --> 00:24:31.080]  一樣已經很不妙了
[00:24:31.080 --> 00:24:32.080]  如果我跟你
[00:24:32.080 --> 00:24:34.080]  能夠有一樣東西
[00:24:34.080 --> 00:24:35.080]  是和神
[00:24:35.080 --> 00:24:36.080]  是
[00:24:36.080 --> 00:24:38.080]  相同的時候
[00:24:38.080 --> 00:24:40.080]  一樣而已啊
[00:24:40.080 --> 00:24:41.080]  有沒有
[00:24:41.080 --> 00:24:42.080]  沒有啊
[00:24:42.080 --> 00:24:44.080]  我們真的沒有啊
[00:24:44.080 --> 00:24:45.080]  唯一一樣東西是什麼呢
[00:24:45.080 --> 00:24:47.080]  就是我和你每個人都有的
[00:24:47.080 --> 00:24:49.080]  大人就可以了
[00:24:49.080 --> 00:24:50.080]  知道嗎
[00:24:50.080 --> 00:24:51.080]  知道嗎
[00:24:51.080 --> 00:24:52.080]  有一樣東西
[00:24:52.080 --> 00:24:53.080]  我和你
[00:24:53.080 --> 00:24:54.080]  是有的
[00:24:54.080 --> 00:24:55.080]  和神
[00:24:55.080 --> 00:24:56.080]  是
[00:24:56.080 --> 00:24:57.080]  就不可以說相同啦
[00:24:57.080 --> 00:24:58.080]  很相似的
[00:24:58.080 --> 00:24:59.080]  是嗎
[00:24:59.080 --> 00:25:01.080]  知道嗎
[00:25:01.080 --> 00:25:03.080]  那隻狗沒有的
[00:25:03.080 --> 00:25:05.080]  那隻老虎沒有的
[00:25:05.080 --> 00:25:06.080]  這樣啊
[00:25:06.080 --> 00:25:08.080]  因為我們是照著神的形象
[00:25:08.080 --> 00:25:10.080]  和樣式做的
[00:25:10.080 --> 00:25:11.080]  什麼意思啊
[00:25:11.080 --> 00:25:12.080]  我們像神的
[00:25:12.080 --> 00:25:14.080]  就不可以和神同等
[00:25:14.080 --> 00:25:15.080]  我們不敢這樣說
[00:25:15.080 --> 00:25:16.080]  沒有資格這樣說
[00:25:16.080 --> 00:25:19.080]  但是我們是像神的
[00:25:19.080 --> 00:25:21.080]  這個就是我們的身份
[00:25:21.080 --> 00:25:24.080]  我們的寶貴的地方
[00:25:24.080 --> 00:25:25.080]  所以呢
[00:25:25.080 --> 00:25:27.080]  昨晚我們去報街音
[00:25:27.080 --> 00:25:28.080]  有一個呢
[00:25:28.080 --> 00:25:29.080]  就
[00:25:29.080 --> 00:25:30.080]  兄弟姐妹呢
[00:25:30.080 --> 00:25:31.080]  就
[00:25:31.080 --> 00:25:32.080]  很興奮的跟我說
[00:25:32.080 --> 00:25:33.080]  牧師牧師
[00:25:33.080 --> 00:25:34.080]  今天呢
[00:25:34.080 --> 00:25:35.080]  是我第一次
[00:25:35.080 --> 00:25:36.080]  第一次
[00:25:36.080 --> 00:25:37.080]  第一次
[00:25:37.080 --> 00:25:38.080]  強調第一次
[00:25:38.080 --> 00:25:39.080]  我做什麼第一次啊
[00:25:39.080 --> 00:25:40.080]  第一次
[00:25:40.080 --> 00:25:42.080]  能夠和一個街上那些不認識的人
[00:25:42.080 --> 00:25:46.080]  去傳一個完完整整的福音
[00:25:46.080 --> 00:25:48.080]  我已經很興奮了
[00:25:48.080 --> 00:25:49.080]  哇 即是怎樣
[00:25:49.080 --> 00:25:50.080]  即是怎樣
[00:25:50.080 --> 00:25:51.080]  他說
[00:25:51.080 --> 00:25:52.080]  和他說的時候
[00:25:52.080 --> 00:25:53.080]  他又反駁我
[00:25:53.080 --> 00:25:54.080]  又這樣說
[00:25:54.080 --> 00:25:55.080]  又這樣說
[00:25:55.080 --> 00:25:56.080]  哇
[00:25:56.080 --> 00:25:58.080]  要和他說很多東西啊
[00:25:58.080 --> 00:25:59.080]  差不多呢
[00:25:59.080 --> 00:26:00.080]  你吃飯了沒有啊
[00:26:00.080 --> 00:26:01.080]  你來這裡做什麼啊
[00:26:01.080 --> 00:26:02.080]  你哪裡住的啊
[00:26:02.080 --> 00:26:04.080]  你的小孩很可愛啊
[00:26:04.080 --> 00:26:05.080]  要說一輪
[00:26:05.080 --> 00:26:09.080]  很多很多才能夠將福音告訴他
[00:26:09.080 --> 00:26:11.080]  所以他很開心
[00:26:11.080 --> 00:26:15.080]  因為這個人呢
[00:26:15.080 --> 00:26:17.080]  其實很有思想
[00:26:17.080 --> 00:26:19.080]  挑戰他很多的東西
[00:26:19.080 --> 00:26:20.080]  他說
[00:26:20.080 --> 00:26:21.080]  如果神啊
[00:26:21.080 --> 00:26:22.080]  真的存在啊
[00:26:22.080 --> 00:26:23.080]  做什麼啊
[00:26:23.080 --> 00:26:24.080]  他要做些人出來啊
[00:26:24.080 --> 00:26:25.080]  做什麼的人呢
[00:26:25.080 --> 00:26:27.080]  一會兒就說要扔到地獄裡
[00:26:27.080 --> 00:26:30.080]  這個人是懂一點點的
[00:26:30.080 --> 00:26:31.080]  可能
[00:26:31.080 --> 00:26:32.080]  讀過基督教學校
[00:26:32.080 --> 00:26:33.080]  天主教學校都不一定
[00:26:33.080 --> 00:26:35.080]  可能翻過教會都不一定啊
[00:26:35.080 --> 00:26:37.080]  是不是
[00:26:37.080 --> 00:26:38.080]  我最近有一次在街上
[00:26:38.080 --> 00:26:41.080]  又和一個人傳福音
[00:26:41.080 --> 00:26:42.080]  我說
[00:26:42.080 --> 00:26:45.080]  你有沒有翻過教會啊
[00:26:45.080 --> 00:26:48.080]  不要說這些了
[00:26:48.080 --> 00:26:50.080]  那麼以前有沒有讀過
[00:26:50.080 --> 00:26:52.080]  基督教或者天主教學校啊
[00:26:52.080 --> 00:26:53.080]  我就是讀過
[00:26:53.080 --> 00:26:55.080]  所以現在不翻了
[00:26:55.080 --> 00:26:57.080]  他沒有興趣再翻
[00:26:57.080 --> 00:26:58.080]  我不知道他讀哪一間
[00:26:58.080 --> 00:26:59.080]  又不知道發生什麼事
[00:26:59.080 --> 00:27:00.080]  所以說
[00:27:00.080 --> 00:27:01.080]  不要說這些
[00:27:01.080 --> 00:27:02.080]  不要和我說這些東西
[00:27:02.080 --> 00:27:03.080]  我不想再聽
[00:27:03.080 --> 00:27:07.080]  不想再說
[00:27:07.080 --> 00:27:08.080]  為什麼
[00:27:08.080 --> 00:27:11.080]  神要拯救世人啊
[00:27:11.080 --> 00:27:12.080]  他問啊
[00:27:12.080 --> 00:27:13.080]  那個人問
[00:27:13.080 --> 00:27:14.080]  那個弟兄姊妹啊
[00:27:14.080 --> 00:27:16.080]  為什麼要找個獨生子
[00:27:16.080 --> 00:27:18.080]  這麼大的事來
[00:27:18.080 --> 00:27:20.080]  去救這些人啊
[00:27:20.080 --> 00:27:21.080]  什麼事啊
[00:27:21.080 --> 00:27:22.080]  他做了這些
[00:27:22.080 --> 00:27:23.080]  為什麼要這樣啊
[00:27:23.080 --> 00:27:25.080]  就是因為我們是
[00:27:25.080 --> 00:27:27.080]  神的形象形式所創造
[00:27:27.080 --> 00:27:29.080]  是寶貴的
[00:27:29.080 --> 00:27:31.080]  是寶貴的
[00:27:31.080 --> 00:27:33.080]  所以在這裡來說
[00:27:33.080 --> 00:27:34.080]  第一件事
[00:27:34.080 --> 00:27:36.080]  我想和大家分享的是什麼
[00:27:36.080 --> 00:27:38.080]  就是在義漢福音
[00:27:38.080 --> 00:27:40.080]  我稱他這個七童的第一件事
[00:27:40.080 --> 00:27:41.080]  就是童養啊
[00:27:41.080 --> 00:27:42.080]  什麼叫童養啊
[00:27:42.080 --> 00:27:43.080]  童養不等於好像
[00:27:43.080 --> 00:27:47.080]  剛才我都見到有一個大人
[00:27:47.080 --> 00:27:48.080]  然後有一個小朋友
[00:27:48.080 --> 00:27:49.080]  這個你的兒子啊
[00:27:49.080 --> 00:27:50.080]  是啊
[00:27:50.080 --> 00:27:51.080]  你的兒子都挺像你的樣子啊
[00:27:51.080 --> 00:27:52.080]  然後呢
[00:27:52.080 --> 00:27:54.080]  又走了一個太太來
[00:27:54.080 --> 00:27:56.080]  我看了太太和兒子
[00:27:56.080 --> 00:27:59.080]  都是覺得兒子就像爸爸
[00:27:59.080 --> 00:28:02.080]  然後又來了一個小朋友
[00:28:02.080 --> 00:28:03.080]  那太太說
[00:28:03.080 --> 00:28:07.080]  這個更像爸爸啊
[00:28:07.080 --> 00:28:08.080]  看看那個小的
[00:28:08.080 --> 00:28:09.080]  看看那個大的
[00:28:09.080 --> 00:28:10.080]  兩個都很像啊
[00:28:10.080 --> 00:28:11.080]  不過原來呢
[00:28:11.080 --> 00:28:13.080]  他們兩個兒子
[00:28:13.080 --> 00:28:15.080]  很關心的就是
[00:28:15.080 --> 00:28:17.080]  誰像爸爸多一點
[00:28:17.080 --> 00:28:19.080]  啊
[00:28:19.080 --> 00:28:20.080]  其實
[00:28:20.080 --> 00:28:22.080]  親爸爸才會這樣說
[00:28:22.080 --> 00:28:23.080]  是不是啊
[00:28:23.080 --> 00:28:24.080]  如果你很不喜歡那個人
[00:28:24.080 --> 00:28:26.080]  你會不會想說自己像他多一點啊
[00:28:26.080 --> 00:28:27.080]  是不是
[00:28:27.080 --> 00:28:28.080]  不會吧
[00:28:28.080 --> 00:28:29.080]  我怎麼會像他啊
[00:28:29.080 --> 00:28:30.080]  我一點都不像他
[00:28:30.080 --> 00:28:31.080]  我像媽媽啊
[00:28:31.080 --> 00:28:33.080]  我像舅父啊
[00:28:33.080 --> 00:28:34.080]  我不像他
[00:28:34.080 --> 00:28:35.080]  就是你會
[00:28:35.080 --> 00:28:36.080]  所以呢
[00:28:36.080 --> 00:28:37.080]  是不是啊女兒
[00:28:37.080 --> 00:28:38.080]  像不像爸爸啊你
[00:28:38.080 --> 00:28:39.080]  啊
[00:28:39.080 --> 00:28:40.080]  笑啊
[00:28:40.080 --> 00:28:41.080]  OK
[00:28:41.080 --> 00:28:42.080]  一會兒再和你聊
[00:28:42.080 --> 00:28:43.080]  那這裡呢
[00:28:43.080 --> 00:28:44.080]  第一節聖經呢
[00:28:44.080 --> 00:28:45.080]  想和大家講的就是
[00:28:45.080 --> 00:28:46.080]  《約翰福音》第一章第十八節
[00:28:46.080 --> 00:28:48.080]  從來沒有人見過神
[00:28:48.080 --> 00:28:50.080]  從來沒有人見過神
[00:28:50.080 --> 00:28:51.080]  為什麼從來沒有人見過神啊
[00:28:51.080 --> 00:28:52.080]  為什麼啊
[00:28:52.080 --> 00:28:54.080]  因為神是零的嘛
[00:28:54.080 --> 00:28:55.080]  是不是啊
[00:28:55.080 --> 00:28:56.080]  神是零
[00:28:56.080 --> 00:28:57.080]  怎麼看啊
[00:28:57.080 --> 00:28:58.080]  我現在問你
[00:28:58.080 --> 00:28:59.080]  我現在問你
[00:28:59.080 --> 00:29:01.080]  你有沒有看到這裡的電波啊
[00:29:01.080 --> 00:29:03.080]  有沒有看到電波啊
[00:29:03.080 --> 00:29:04.080]  看不到的吧
[00:29:04.080 --> 00:29:05.080]  電波
[00:29:05.080 --> 00:29:07.080]  電波是非物質來的嘛
[00:29:07.080 --> 00:29:08.080]  電波啊
[00:29:08.080 --> 00:29:09.080]  有沒有看到
[00:29:09.080 --> 00:29:11.080]  或者你有沒有看到我的思想啊
[00:29:11.080 --> 00:29:14.080]  我的思想是非物質來的嘛
[00:29:14.080 --> 00:29:15.080]  如果我問你
[00:29:15.080 --> 00:29:16.080]  你有沒有聽到我說話啊
[00:29:16.080 --> 00:29:18.080]  那說話起碼有聲有氣啊
[00:29:18.080 --> 00:29:19.080]  但是我問你
[00:29:19.080 --> 00:29:21.080]  目前現在腦海裡在想什麼啊
[00:29:21.080 --> 00:29:22.080]  好像
[00:29:22.080 --> 00:29:24.080]  我有一個很和我朋友的
[00:29:24.080 --> 00:29:26.080]  其實你除了想教會之外
[00:29:26.080 --> 00:29:28.080]  你還有什麼想的呢
[00:29:28.080 --> 00:29:29.080]  有沒有想去旅行啊
[00:29:29.080 --> 00:29:31.080]  有沒有想去哪裡吃東西啊
[00:29:31.080 --> 00:29:33.080]  大家都知道這個人是誰了
[00:29:33.080 --> 00:29:37.080]  從來沒有人見過神
[00:29:37.080 --> 00:29:39.080]  接著這一句很厲害的
[00:29:39.080 --> 00:29:41.080]  只有在乎懷裡的
[00:29:41.080 --> 00:29:43.080]  懷裡獨一的兒子
[00:29:43.080 --> 00:29:45.080]  將祂表明出來
[00:29:45.080 --> 00:29:48.080]  什麼叫做在乎懷裡呢
[00:29:48.080 --> 00:29:50.080]  在乎懷裡呢
[00:29:50.080 --> 00:29:51.080]  這個意思呢
[00:29:51.080 --> 00:29:52.080]  就是很寶貴的
[00:29:52.080 --> 00:29:53.080]  是不是啊
[00:29:53.080 --> 00:29:54.080]  有什麼你要放在心口裡
[00:29:54.080 --> 00:29:56.080]  你告訴我吧
[00:29:56.080 --> 00:29:58.080]  有什麼你要放在心口裡啊
[00:29:58.080 --> 00:29:59.080]  那當然是
[00:29:59.080 --> 00:30:00.080]  很珍貴的
[00:30:00.080 --> 00:30:02.080]  你才放在心口裡啊
[00:30:02.080 --> 00:30:03.080]  那些普通的東西呢
[00:30:03.080 --> 00:30:04.080]  或者是珍貴的
[00:30:04.080 --> 00:30:05.080]  你放在袋子裡吧
[00:30:05.080 --> 00:30:06.080]  那些錢啊
[00:30:06.080 --> 00:30:07.080]  鎖匙啊
