
[00:00:00.000 --> 00:00:05.000]  在復活節的主日 向各位問安 祝你平安
[00:19:29.000 --> 00:19:31.000]  門徒確實有特權
[00:19:31.000 --> 00:19:33.000]  曾親身見過耶穌的神蹟
[00:19:33.000 --> 00:19:35.000]  其事聽過很多教導
[00:19:35.000 --> 00:19:37.000]  不過同時代的
[00:19:37.000 --> 00:19:39.000]  猶太宗教領袖
[00:19:39.000 --> 00:19:41.000]  何嘗不是親眼見到
[00:19:41.000 --> 00:19:43.000]  耶穌的所言所行
[00:19:43.000 --> 00:19:45.000]  沒有因為這樣而信
[00:19:45.000 --> 00:19:47.000]  反而怎樣
[00:19:47.000 --> 00:19:49.000]  要密謀殺害他
[00:19:49.000 --> 00:19:51.000]  信心不是單單肉眼的看見
[00:19:51.000 --> 00:19:53.000]  而是屬靈的看見
[00:19:53.000 --> 00:19:55.000]  透過聖靈的工作
[00:19:55.000 --> 00:19:57.000]  信心去跟上帝的關係
[00:19:57.000 --> 00:19:59.000]  一段段屬靈的朝聖之旅
[00:19:59.000 --> 00:20:03.000]  隱形的時候我問大家
[00:20:03.000 --> 00:20:05.000]  你會預期復活主
[00:20:05.000 --> 00:20:07.000]  怎樣顯現在人前
[00:20:07.000 --> 00:20:09.000]  其實想真一層
[00:20:09.000 --> 00:20:11.000]  復活主大可以用
[00:20:11.000 --> 00:20:13.000]  很輝煌、尊榮、大能的形象
[00:20:13.000 --> 00:20:15.000]  在這裡顯現
[00:20:15.000 --> 00:20:17.000]  即是夾著雲這樣降下來
[00:20:17.000 --> 00:20:19.000]  然後有些光、耶穌光
[00:20:19.000 --> 00:20:21.000]  但是選擇向門徒顯現的
[00:20:21.000 --> 00:20:23.000]  是幫門徒害怕的時候
[00:20:23.000 --> 00:20:25.000]  而且他手上的釘痕
[00:20:25.000 --> 00:20:27.000]  肋膀的傷痕
[00:20:27.000 --> 00:20:29.000]  仍然留在這裡
[00:20:29.000 --> 00:20:31.000]  神大可以挪走的
[00:20:31.000 --> 00:20:33.000]  為什麼復活主要選擇
[00:20:33.000 --> 00:20:35.000]  保留這些作為一個記號
[00:20:35.000 --> 00:20:37.000]  我想有多重的意義
[00:20:37.000 --> 00:20:39.000]  首先復活主
[00:20:39.000 --> 00:20:41.000]  不是一些沒有身體的靈魂
[00:20:41.000 --> 00:20:43.000]  好像有些人所說的
[00:20:43.000 --> 00:20:45.000]  一個幻影
[00:20:45.000 --> 00:20:47.000]  不是人的想像
[00:20:47.000 --> 00:20:49.000]  復活主是會說話
[00:20:49.000 --> 00:20:51.000]  人能夠看見、摸得到
[00:20:51.000 --> 00:20:53.000]  他人類歷史裡
[00:20:53.000 --> 00:20:55.000]  是道成肉身的神
[00:20:55.000 --> 00:20:57.000]  真真實實來到歷史當中
[00:20:57.000 --> 00:20:59.000]  曾經為我們罪
[00:20:59.000 --> 00:21:01.000]  被釘死在十架上的耶穌
[00:21:01.000 --> 00:21:03.000]  帶著同樣的身體
[00:21:03.000 --> 00:21:05.000]  留下一些記號
[00:21:05.000 --> 00:21:07.000]  作為復活的證據
[00:21:07.000 --> 00:21:09.000]  其次
[00:21:09.000 --> 00:21:11.000]  耶穌保留這些傷痕
[00:21:11.000 --> 00:21:13.000]  標誌著他願意為他者而活
[00:21:13.000 --> 00:21:15.000]  為救贖世人
[00:21:15.000 --> 00:21:17.000]  甘願犧牲受苦
[00:21:17.000 --> 00:21:19.000]  耶穌復活
[00:21:19.000 --> 00:21:21.000]  又戰勝了死亡和罪的權勢
[00:21:21.000 --> 00:21:23.000]  釘痕
[00:21:23.000 --> 00:21:25.000]  不是一個羞辱的記號
[00:21:25.000 --> 00:21:27.000]  成為復活主展現
[00:21:27.000 --> 00:21:29.000]  祂犧牲的愛的一個印記
[00:21:29.000 --> 00:21:31.000]  什麼是榮耀?
[00:21:31.000 --> 00:21:33.000]  什麼是榮耀?
[00:21:33.000 --> 00:21:35.000]  在約翰福音
[00:21:35.000 --> 00:21:37.000]  耶穌被賣的那一夜
[00:21:37.000 --> 00:21:39.000]  被賣的那一夜
[00:21:39.000 --> 00:21:41.000]  祂向父神這樣禱告
[00:21:41.000 --> 00:21:43.000]  父啊!時候到了
[00:21:43.000 --> 00:21:45.000]  願祢榮耀祢的兒子
[00:21:45.000 --> 00:21:47.000]  使兒子也榮耀祢
[00:21:47.000 --> 00:21:49.000]  是被賣的那一夜
[00:21:49.000 --> 00:21:51.000]  說這番話
[00:21:51.000 --> 00:21:53.000]  耶穌的被賣
[00:21:53.000 --> 00:21:55.000]  榮耀父神
[00:21:55.000 --> 00:21:57.000]  父神也榮耀祂
[00:21:57.000 --> 00:21:59.000]  耶穌也行過很多的
[00:21:59.000 --> 00:22:01.000]  神蹟騎士
[00:22:01.000 --> 00:22:03.000]  被人歡呼鴿道進入城
[00:22:03.000 --> 00:22:05.000]  但這不是祂最榮耀的復事
[00:22:05.000 --> 00:22:09.000]  祂最榮耀的復事
[00:22:09.000 --> 00:22:11.000]  祂指認的榮耀不是能力
[00:22:11.000 --> 00:22:13.000]  不是地位
[00:22:13.000 --> 00:22:15.000]  而在愛和信服父神的旨意裡
[00:22:15.000 --> 00:22:17.000]  是受苦僕人的形態
[00:22:17.000 --> 00:22:19.000]  去完成使命
[00:22:19.000 --> 00:22:21.000]  耶穌要門徒去體會
[00:22:21.000 --> 00:22:23.000]  祂手上的釘痕
[00:22:23.000 --> 00:22:25.000]  是復活住一個
[00:22:25.000 --> 00:22:27.000]  很榮耀的人
[00:22:27.000 --> 00:22:29.000]  當耶穌升天
[00:22:29.000 --> 00:22:31.000]  人不可能再親眼目睹耶穌的時候
[00:22:31.000 --> 00:22:33.000]  那怎麼辦?
[00:22:33.000 --> 00:22:35.000]  門徒成為了第一代的
[00:22:35.000 --> 00:22:37.000]  最重要的見證人
[00:22:37.000 --> 00:22:39.000]  用祂的身教言教
[00:22:39.000 --> 00:22:41.000]  用祂的生命呈現出
[00:22:41.000 --> 00:22:43.000]  基督信仰的要義
[00:22:43.000 --> 00:22:45.000]  讓我和你繼續成為復活主的見證人
[00:22:45.000 --> 00:22:49.000]  記得有一次
[00:22:49.000 --> 00:22:51.000]  有位姊妹才剛剛信主沒多久
[00:22:51.000 --> 00:22:53.000]  她的丈夫有天跟她來教會
[00:22:53.000 --> 00:22:55.000]  她說:看看教會是什麼一回事
[00:22:55.000 --> 00:22:57.000]  我怕她生氣
[00:22:57.000 --> 00:22:59.000]  原來不是
[00:22:59.000 --> 00:23:01.000]  發現太太信了主後
[00:23:01.000 --> 00:23:03.000]  很開心整個人都不同了
[00:23:03.000 --> 00:23:05.000]  她想看看你們教會教什麼
[00:23:05.000 --> 00:23:07.000]  很快她的丈夫都信了
[00:23:07.000 --> 00:23:09.000]  頂姊妹,我們的生命
[00:23:09.000 --> 00:23:11.000]  怎樣呈現到復活主的榮耀
[00:23:11.000 --> 00:23:13.000]  看到神在我們生命裡的工作的痕跡
[00:23:13.000 --> 00:23:17.000]  今天我們不可以
[00:23:17.000 --> 00:23:19.000]  用我們的五官摸到
[00:23:19.000 --> 00:23:21.000]  看到耶穌
[00:23:21.000 --> 00:23:23.000]  其實是一個挑戰
[00:23:23.000 --> 00:23:25.000]  我們可以生活得當神不存在
[00:23:25.000 --> 00:23:27.000]  特別當我覺得
[00:23:27.000 --> 00:23:29.000]  順境的日子
[00:23:29.000 --> 00:23:31.000]  靠自己可以自給自足的
[00:23:31.000 --> 00:23:33.000]  和神走得遠一點
[00:23:33.000 --> 00:23:35.000]  其實我覺得我自由一點
[00:23:35.000 --> 00:23:37.000]  不要搞我這麼多
[00:23:37.000 --> 00:23:39.000]  看我的Netflix
[00:23:39.000 --> 00:23:41.000]  讓我去激勵,為什麼我要去擺相
[00:23:41.000 --> 00:23:43.000]  我們需要不停
[00:23:43.000 --> 00:23:45.000]  有很多熟練的操練
[00:23:45.000 --> 00:23:47.000]  去敏感神的同在
[00:23:47.000 --> 00:23:49.000]  去實踐經歷神的愛
[00:23:49.000 --> 00:23:53.000]  真實的信心
[00:23:53.000 --> 00:23:55.000]  我相信是建基於聖言
[00:23:55.000 --> 00:23:57.000]  一些合符聖經的教導
[00:23:57.000 --> 00:23:59.000]  作為合神心意的基礎
[00:23:59.000 --> 00:24:01.000]  聖靈
[00:24:01.000 --> 00:24:03.000]  聖靈在我們心裡的工作
[00:24:03.000 --> 00:24:05.000]  建立和神的關係
[00:24:05.000 --> 00:24:07.000]  作為我們得力的源頭
[00:24:07.000 --> 00:24:09.000]  一班的聖民
[00:24:09.000 --> 00:24:11.000]  信徒的生命見證
[00:24:11.000 --> 00:24:13.000]  彼此的守望同行成為
[00:24:13.000 --> 00:24:15.000]  鼓勵和提醒
[00:24:15.000 --> 00:24:17.000]  在生活的各樣困難
[00:24:17.000 --> 00:24:19.000]  挑戰裡面
[00:24:19.000 --> 00:24:21.000]  我們當然可以向上帝祈求
[00:24:21.000 --> 00:24:23.000]  得幫助,得安慰
[00:24:23.000 --> 00:24:25.000]  我深信上帝也不論是
[00:24:25.000 --> 00:24:27.000]  我們的心意,供應我們的需要
[00:24:27.000 --> 00:24:29.000]  體恤我們的軟弱
[00:24:29.000 --> 00:24:31.000]  不過,如果你只是停留了
[00:24:31.000 --> 00:24:33.000]  求上帝去承受我的心意
[00:24:33.000 --> 00:24:35.000]  要怎樣怎樣我才信呢?
[00:24:35.000 --> 00:24:37.000]  我們的屬靈視野就跳不出
[00:24:37.000 --> 00:24:39.000]  我們自己這個框框
[00:24:39.000 --> 00:24:41.000]  我認識一位姿體
[00:24:41.000 --> 00:24:43.000]  他成長歷程裡面
[00:24:43.000 --> 00:24:45.000]  他經歷過家暴
[00:24:45.000 --> 00:24:47.000]  所以他覺得上帝對他不公平
[00:24:47.000 --> 00:24:49.000]  他想了很久很久
[00:24:49.000 --> 00:24:51.000]  他今天仍然不願意接受瑞麗
[00:24:51.000 --> 00:24:53.000]  也認識另外一位姿體
[00:24:53.000 --> 00:24:55.000]  同樣有著一個
[00:24:55.000 --> 00:24:57.000]  不愉快的成長背景
[00:24:57.000 --> 00:24:59.000]  因為他經歷到
[00:24:59.000 --> 00:25:01.000]  神的愛的依治
[00:25:01.000 --> 00:25:03.000]  漸漸走出傷痛
[00:25:03.000 --> 00:25:05.000]  帶著使命去服侍
[00:25:05.000 --> 00:25:07.000]  有同樣經歷的人
[00:25:07.000 --> 00:25:09.000]  我要強調我不是要去比較
[00:25:09.000 --> 00:25:11.000]  我不是要去比較兩個人靈魂的高低
[00:25:11.000 --> 00:25:13.000]  每個人要面對的
[00:25:13.000 --> 00:25:15.000]  掙扎都是很獨特
[00:25:15.000 --> 00:25:17.000]  外人不容易去理解
[00:25:17.000 --> 00:25:19.000]  我只是想提出
[00:25:19.000 --> 00:25:21.000]  神邀請我們用新的眼光
[00:25:21.000 --> 00:25:23.000]  去看我們的治癒
[00:25:23.000 --> 00:25:25.000]  去醫治我們的傷痕
[00:25:25.000 --> 00:25:27.000]  盼望可以轉化成為
[00:25:27.000 --> 00:25:29.000]  服侍其他人的資源
[00:25:29.000 --> 00:25:31.000]  弟兄姊妹
[00:25:31.000 --> 00:25:33.000]  當我們遇上這樣的挑戰
[00:25:33.000 --> 00:25:35.000]  可能你在教會
[00:25:35.000 --> 00:25:37.000]  要承擔一個新的崗位
[00:25:37.000 --> 00:25:39.000]  可能客觀環境
[00:25:39.000 --> 00:25:41.000]  很多的變動
[00:25:41.000 --> 00:25:43.000]  可能家人自己的健康
[00:25:43.000 --> 00:25:45.000]  沒有以前那麼壯健
[00:25:45.000 --> 00:25:47.000]  各樣的需要等等
[00:25:47.000 --> 00:25:49.000]  當我們被安放在一個
[00:25:49.000 --> 00:25:51.000]  靠我自己
[00:25:51.000 --> 00:25:53.000]  不能夠成就的光景
[00:25:53.000 --> 00:25:55.000]  我們被迫唯有信靠神
[00:25:55.000 --> 00:25:57.000]  成為我最大的出路
[00:25:57.000 --> 00:25:59.000]  也成為一個契機
[00:25:59.000 --> 00:26:01.000]  在這個過程中
[00:26:01.000 --> 00:26:03.000]  我們跟我們的主
[00:26:03.000 --> 00:26:05.000]  我們的神有一個新的相遇
[00:26:05.000 --> 00:26:07.000]  可能過程不容易
[00:26:07.000 --> 00:26:09.000]  在這個相遇中
[00:26:09.000 --> 00:26:11.000]  你的靈命就經歷到
[00:26:11.000 --> 00:26:13.000]  不一樣的成長或者突破
[00:26:13.000 --> 00:26:15.000]  耶穌被釘十家
[00:26:15.000 --> 00:26:17.000]  本來不折不扣
[00:26:17.000 --> 00:26:19.000]  是一個很大的羞辱
[00:26:19.000 --> 00:26:21.000]  怎麼會不是羞辱
[00:26:21.000 --> 00:26:23.000]  但因為承受了人類的救恩
[00:26:23.000 --> 00:26:25.000]  轉化成為了一個榮耀的記號
[00:26:25.000 --> 00:26:27.000]  耶穌沒有說過
[00:26:27.000 --> 00:26:29.000]  這個本來不是一個羞辱
[00:26:29.000 --> 00:26:31.000]  沒有說過不會痛
[00:26:31.000 --> 00:26:33.000]  耶穌邀請人
[00:26:33.000 --> 00:26:35.000]  「若有人要跟從我
[00:26:35.000 --> 00:26:37.000]  就當社己天天背起
[00:26:37.000 --> 00:26:39.000]  自己的十字架內跟從我」
[00:26:39.000 --> 00:26:43.000]  你去捨棄和承擔
[00:26:43.000 --> 00:26:45.000]  一定是並存的
[00:26:45.000 --> 00:26:47.000]  你都看不到有什麼
[00:26:47.000 --> 00:26:49.000]  要去承擔
[00:26:49.000 --> 00:26:51.000]  找不到原因為什麼要捨棄
[00:26:51.000 --> 00:26:53.000]  我簡單一個小例子
[00:26:53.000 --> 00:26:55.000]  星期五完了壽夫節崇拜
[00:26:55.000 --> 00:26:57.000]  肚子餓買點東西吃
[00:26:57.000 --> 00:26:59.000]  進了超市
[00:26:59.000 --> 00:27:01.000]  其實第一樣最吸引我的
[00:27:01.000 --> 00:27:03.000]  是什麼呢
[00:27:03.000 --> 00:27:05.000]  是杯麵
[00:27:05.000 --> 00:27:07.000]  然後是一些忌廉蛋糕
[00:27:07.000 --> 00:27:09.000]  做了一些掙扎之後
[00:27:09.000 --> 00:27:11.000]  我最後還是選了一個
[00:27:11.000 --> 00:27:13.000]  雞胸肉的雜菜沙律
[00:27:13.000 --> 00:27:15.000]  但惡化叫我吃一杯雪糕
[00:27:15.000 --> 00:27:17.000]  為什麼呢
[00:27:17.000 --> 00:27:19.000]  因為有更大的意義
[00:27:19.000 --> 00:27:21.000]  放在我面前
[00:27:21.000 --> 00:27:23.000]  更大的意義是什麼
[00:27:23.000 --> 00:27:25.000]  要關注我的健康
[00:27:25.000 --> 00:27:27.000]  所以我就放得下
[00:27:27.000 --> 00:27:31.000]  唯有
[00:27:31.000 --> 00:27:33.000]  我們看到一個
[00:27:33.000 --> 00:27:35.000]  有更大意義的使命
[00:27:35.000 --> 00:27:37.000]  等待我們去承擔
[00:27:37.000 --> 00:27:39.000]  我們可以用新的眼光
[00:27:39.000 --> 00:27:41.000]  去看我們的光景
[00:27:41.000 --> 00:27:43.000]  我們忍受到當下的難處
[00:27:43.000 --> 00:27:45.000]  我們放下當下的安舒
[00:27:45.000 --> 00:27:47.000]  我看不到
[00:27:47.000 --> 00:27:49.000]  更大的意義的使命
[00:27:49.000 --> 00:27:51.000]  我放下來幹什麼呢
[00:27:51.000 --> 00:27:53.000]  耶穌
[00:27:53.000 --> 00:27:55.000]  兩次向門徒顯現
[00:27:55.000 --> 00:27:57.000]  第一句說話
[00:27:57.000 --> 00:27:59.000]  都是什麼呢
[00:27:59.000 --> 00:28:01.000]  願你們平安
[00:28:01.000 --> 00:28:03.000]  當然這是一個當時猶太人
[00:28:03.000 --> 00:28:05.000]  很恆常的吻口語
[00:28:05.000 --> 00:28:07.000]  但其實有著很深層的意義
[00:28:07.000 --> 00:28:09.000]  平安源自希伯來文的
[00:28:09.000 --> 00:28:11.000]  Shalom
[00:28:11.000 --> 00:28:13.000]  因為人和神有美好的關係
[00:28:13.000 --> 00:28:15.000]  以至感到很圓滿
[00:28:15.000 --> 00:28:17.000]  生命有價值
[00:28:17.000 --> 00:28:19.000]  耶穌要門徒跳出他們自己
[00:28:19.000 --> 00:28:21.000]  期盼的框框
[00:28:21.000 --> 00:28:23.000]  發現神賦予給他們的人生意義
[00:28:23.000 --> 00:28:25.000]  耶穌
[00:28:25.000 --> 00:28:27.000]  同樣激勵我們每一個人
[00:28:27.000 --> 00:28:29.000]  我們找到人生更大的意義
[00:28:29.000 --> 00:28:31.000]  以至我們心甘命抵
[00:28:31.000 --> 00:28:33.000]  我們可以
[00:28:33.000 --> 00:28:35.000]  捨棄
[00:28:35.000 --> 00:28:37.000]  逼不下來
[00:28:37.000 --> 00:28:39.000]  逼就很辛苦
[00:28:39.000 --> 00:28:41.000]  那林多後書這樣說
[00:28:41.000 --> 00:28:43.000]  那林多後書五章十四十五節
[00:28:43.000 --> 00:28:45.000]  原來基督的愛激勵我們
[00:28:45.000 --> 00:28:47.000]  因我們這樣斷定
[00:28:47.000 --> 00:28:49.000]  一人既替眾人死
[00:28:49.000 --> 00:28:51.000]  眾人就都死了
[00:28:51.000 --> 00:28:53.000]  並且他替眾人死
[00:28:53.000 --> 00:28:55.000]  是叫那些活著的
[00:28:55.000 --> 00:28:57.000]  不再為自己活
[00:28:57.000 --> 00:28:59.000]  乃為替他們死而復活的主活
[00:28:59.000 --> 00:29:01.000]  乃為替他們死而復活的主活
[00:29:01.000 --> 00:29:03.000]  我們背上十格的復活主
[00:29:03.000 --> 00:29:05.000]  他留下手上的釘痕
[00:29:05.000 --> 00:29:07.000]  用他犧牲的愛
[00:29:07.000 --> 00:29:09.000]  去激勵我們
[00:29:09.000 --> 00:29:11.000]  我們有個更大
[00:29:11.000 --> 00:29:13.000]  更有意義的使命
[00:29:13.000 --> 00:29:15.000]  擺在我們面前
[00:29:15.000 --> 00:29:17.000]  我們也去背負
[00:29:17.000 --> 00:29:19.000]  我們自己的十字架
[00:29:19.000 --> 00:29:21.000]  學後耶穌基督的樣式
[00:29:21.000 --> 00:29:23.000]  活出一個能夠
[00:29:23.000 --> 00:29:25.000]  祝福人榮耀神
[00:29:25.000 --> 00:29:27.000]  豐盛的生命
[00:29:27.000 --> 00:29:29.000]  我不知道復活主
[00:29:29.000 --> 00:29:31.000]  對他們有什麼話
[00:29:31.000 --> 00:29:33.000]  在他們心裏面有沒有
[00:29:33.000 --> 00:29:35.000]  上帝安放了一個更大
[00:29:35.000 --> 00:29:37.000]  更有意義的使命
[00:29:37.000 --> 00:29:39.000]  在他們心中裏面
[00:29:39.000 --> 00:29:41.000]  你願不願意為著這個使命
[00:29:41.000 --> 00:29:43.000]  因為它有意義的
[00:29:43.000 --> 00:29:45.000]  你心甘命抵
[00:29:45.000 --> 00:29:47.000]  或者至少你去學
[00:29:47.000 --> 00:29:49.000]  你去放下
[00:29:49.000 --> 00:29:51.000]  你忍受得到主
[00:29:51.000 --> 00:29:53.000]  在我面前有個新的使命
[00:29:53.000 --> 00:29:55.000]  我也在學著要去放下
[00:29:55.000 --> 00:29:57.000]  上帝每一個人有不同的心意
[00:29:57.000 --> 00:29:59.000]  不同的說話
[00:29:59.000 --> 00:30:01.000]  一起為著更大
[00:30:01.000 --> 00:30:03.000]  更有意義的使命
[00:30:03.000 --> 00:30:05.000]  我們學習去背上
[00:30:05.000 --> 00:30:07.000]  我們每個人不同的十字架
[00:30:07.000 --> 00:30:09.000]  一起去跟從耶穌
[00:30:09.000 --> 00:30:11.000]  這個復活主對我們的期盼
[00:30:11.000 --> 00:30:13.000]  的土局
[00:30:13.000 --> 00:30:15.000]  參的恩主
[00:30:15.000 --> 00:30:17.000]  祢在十架上面
[00:30:17.000 --> 00:30:19.000]  去彰顯祢的大愛
[00:30:19.000 --> 00:30:21.000]  祢的愛成為我們的激勵
[00:30:21.000 --> 00:30:23.000]  我們能夠愛因為祢神
[00:30:23.000 --> 00:30:25.000]  才愛我們
[00:30:25.000 --> 00:30:27.000]  願意我們在我們的生活
[00:30:27.000 --> 00:30:29.000]  的每一個層面裏面
[00:30:29.000 --> 00:30:31.000]  讓我們更加多去經歷
[00:30:31.000 --> 00:30:33.000]  上帝祢的同在
[00:30:33.000 --> 00:30:35.000]  以致我們宣告
[00:30:35.000 --> 00:30:37.000]  我的主
[00:30:37.000 --> 00:30:39.000]  我的神的時候
[00:30:39.000 --> 00:30:41.000]  讓我們有更加盡心的體會
[00:30:41.000 --> 00:30:43.000]  我們去聽到上帝祢的呼召
[00:30:43.000 --> 00:30:45.000]  在我們生命裏面
[00:30:45.000 --> 00:30:47.000]  擺放一個更加有意義
[00:30:47.000 --> 00:30:49.000]  更大的使命的時候
[00:30:49.000 --> 00:30:51.000]  我們就有能力
[00:30:51.000 --> 00:30:53.000]  去放下一些
[00:30:53.000 --> 00:30:55.000]  我們學習去捨棄的事
[00:30:55.000 --> 00:30:57.000]  背負我們每個人的十字架
[00:30:57.000 --> 00:30:59.000]  去跟隨祢
[00:30:59.000 --> 00:31:01.000]  主我求祢
[00:31:01.000 --> 00:31:03.000]  祝福我們的生命
[00:31:03.000 --> 00:31:05.000]  也讓我們的生命成為其他人的祝福
[00:31:05.000 --> 00:31:07.000]  聽我們的禱告
[00:31:07.000 --> 00:31:10.000]  耶穌基督的聖名去求
[00:31:10.000 --> 00:31:11.000]  阿們
