
[00:00:00.000 --> 00:00:05.400]  很光榮有一次能夠在當中跟大家分享神奇妙的說話
[00:22:41.960 --> 00:22:46.400]  持守本分是甚麼福氣呢
[00:22:46.400 --> 00:22:51.680]  如果我們看回聖經《創世紀》裏面提到
[00:22:51.680 --> 00:22:55.280]  人的創造本來有神的形象
[00:22:55.280 --> 00:22:59.400]  神又讓人來管理大地
[00:22:59.400 --> 00:23:01.080]  生養眾多
[00:23:01.080 --> 00:23:02.400]  這不就是福氣嗎
[00:23:02.400 --> 00:23:04.880]  是上帝給人的禮物
[00:23:06.480 --> 00:23:09.320]  所以 保羅在這裏說
[00:23:09.320 --> 00:23:11.280]  藉著生產而得救
[00:23:11.280 --> 00:23:14.080]  有很多的解釋
[00:23:14.080 --> 00:23:19.080]  不是說到這麼遠的時候
[00:23:19.080 --> 00:23:20.520]  我們用上文下理
[00:23:20.520 --> 00:23:23.760]  用《創世紀》創造的過程
[00:23:23.760 --> 00:23:26.080]  那個論述裏面去看
[00:23:26.080 --> 00:23:28.120]  保羅的心意就是
[00:23:28.120 --> 00:23:31.000]  持守本分
[00:23:31.000 --> 00:23:34.840]  就能夠重建昔日
[00:23:34.840 --> 00:23:38.200]  因為咒咒而來的痛苦
[00:23:38.200 --> 00:23:40.760]  還記得《創世紀》裏面
[00:23:40.760 --> 00:23:42.320]  第三章裏面提到
[00:23:42.320 --> 00:23:47.400]  因為亞當和夏娃的犯罪
[00:23:47.400 --> 00:23:49.320]  帶來的咒咒
[00:23:49.320 --> 00:23:54.240]  神對女人說
[00:23:54.240 --> 00:23:56.680]  我必多加增你懷胎的痛苦
[00:23:56.680 --> 00:23:58.840]  你必多受痛苦
[00:23:58.840 --> 00:24:00.840]  你必戀慕你的丈夫
[00:24:00.840 --> 00:24:02.000]  他必管轄你
[00:24:03.360 --> 00:24:07.200]  從創造的秩序和創造之下
[00:24:07.200 --> 00:24:09.320]  犯罪的問題來看
[00:24:09.320 --> 00:24:12.280]  似乎保羅想提醒姐妹們
[00:24:12.280 --> 00:24:16.320]  夏娃犯罪帶來生產之苦
[00:24:16.320 --> 00:24:20.160]  然而扭轉這個痛苦的轉捩點
[00:24:20.160 --> 00:24:23.360]  就是持守本分
[00:24:23.360 --> 00:24:25.680]  藉著生產而得救
[00:24:25.680 --> 00:24:28.160]  換言之有幾個不同的解釋
[00:24:28.160 --> 00:24:30.560]  我取了一個很有意思的解釋
[00:24:30.560 --> 00:24:32.800]  有性基學者解釋
[00:24:32.800 --> 00:24:34.360]  其實保羅是提醒
[00:24:34.360 --> 00:24:35.960]  要求這個女人
[00:24:35.960 --> 00:24:40.880]  雖然不能夠在教會做一些管轄治理的工作
[00:24:40.880 --> 00:24:46.080]  但是她可以在家裏面做好自己的本分
[00:24:46.080 --> 00:24:48.200]  這是她的天職
[00:24:48.200 --> 00:24:49.840]  治理家庭
[00:24:49.840 --> 00:24:51.880]  好好教養兒女
[00:24:51.880 --> 00:25:00.760]  保羅讓姐妹們能夠在創世紀裏面領受的福氣
[00:25:00.760 --> 00:25:05.640]  能夠改變了一直以來在聖經裏面
[00:25:05.640 --> 00:25:09.240]  對婦女所謂的痛苦的咒咒
[00:25:09.240 --> 00:25:13.080]  這是心底裏面保羅這個神學的思考
[00:25:13.080 --> 00:25:17.320]  在哪裏跌倒就在哪裏爬起來
[00:25:17.320 --> 00:25:22.000]  持守本分守好的天職
[00:25:22.000 --> 00:25:24.800]  保羅對婦女的鼓勵
[00:25:24.800 --> 00:25:27.800]  他鼓勵靠著神見證上帝
[00:25:27.800 --> 00:25:29.200]  扭轉人生
[00:25:29.720 --> 00:25:32.760]  將自己擺在上帝的手裏面是一份福氣
[00:25:32.760 --> 00:25:38.280]  這份福氣應該是屬於每一個人
[00:25:38.280 --> 00:25:40.880]  不單止是婦女
[00:25:40.880 --> 00:25:44.680]  而這份福氣也需要透過教會的見證
[00:25:44.680 --> 00:25:48.240]  教會的見證會帶來這個改變
[00:25:48.240 --> 00:25:50.560]  帶來這個世界的改變
[00:25:50.560 --> 00:25:55.680]  中國人說修身齊家治國平天下
[00:25:55.680 --> 00:25:56.680]  就是這個意思
[00:25:56.680 --> 00:25:59.480]  人的生命自己受改變
[00:26:00.360 --> 00:26:01.720]  受上帝的改變
[00:26:01.720 --> 00:26:03.520]  自然會影響身邊的人
[00:26:03.520 --> 00:26:08.960]  我們綜合到這個保羅對提摩塔在牧羊上的勸導
[00:26:08.960 --> 00:26:10.520]  我們可以看到
[00:26:10.520 --> 00:26:13.320]  教會要持守真理
[00:26:13.320 --> 00:26:16.480]  我們看到要以愛相待
[00:26:16.480 --> 00:26:18.840]  真理是理性的
[00:26:18.840 --> 00:26:20.160]  沒有妥協之處
[00:26:20.160 --> 00:26:22.600]  而愛是情感的
[00:26:22.600 --> 00:26:24.800]  愛是不堅持己見
[00:26:24.800 --> 00:26:26.240]  是尋求共存
[00:26:27.000 --> 00:26:30.600]  我們看到提摩塔在牧羊裏面的挑戰的時候
[00:26:30.600 --> 00:26:34.280]  是保羅與眾心腸對他的叮囑
[00:26:34.280 --> 00:26:39.760]  保羅在這段聖經裏面
[00:26:39.760 --> 00:26:45.040]  展現出兩個很重要的一個牧羊裏面的一個理念
[00:26:45.040 --> 00:26:49.360]  教會要見證上帝
[00:26:49.360 --> 00:26:53.600]  而教會要深信
[00:26:53.600 --> 00:26:56.080]  他們會帶來改變
[00:26:58.000 --> 00:27:00.000]  在這個伏事當中
[00:27:00.000 --> 00:27:01.640]  在這個牧羊當中
[00:27:01.640 --> 00:27:04.760]  要是情與理兼併
[00:27:04.760 --> 00:27:07.080]  去留心到頂止目的需要
[00:27:07.080 --> 00:27:09.080]  以聖經真理來引導
[00:27:09.080 --> 00:27:14.200]  最後的結束
[00:27:14.200 --> 00:27:20.680]  我想和大家再次分享彼得前書裏面講到的心聲
[00:27:20.680 --> 00:27:23.840]  借用彼得的心聲
[00:27:23.840 --> 00:27:27.240]  就說不是克制而是作榜樣
[00:27:27.240 --> 00:27:31.640]  我相信保羅同樣對提摩塔的要求
[00:27:31.640 --> 00:27:38.440]  這個勸告不是一個強加於他的一個要求
[00:27:38.440 --> 00:27:41.440]  它是一個從心底裏面的勸告
[00:27:41.440 --> 00:27:46.440]  他更加要牧者提摩塔作榜樣
[00:27:46.440 --> 00:27:49.440]  一個彼此配搭的教會
[00:27:49.440 --> 00:27:52.440]  為耶穌作見證的教會
[00:27:53.440 --> 00:27:56.440]  教會需要有互相配合的弟兄姊妹
[00:27:56.440 --> 00:27:58.440]  在當中互相扶持
[00:27:58.440 --> 00:28:00.440]  互相鼓勵
[00:28:00.440 --> 00:28:01.440]  以愛心包容
[00:28:01.440 --> 00:28:03.440]  以真理來去勸導
[00:28:03.440 --> 00:28:07.440]  今日我們教會要面對新的挑戰
[00:28:07.440 --> 00:28:09.440]  新的衝擊
[00:28:09.440 --> 00:28:11.440]  的確我們首先要學的
[00:28:11.440 --> 00:28:14.440]  就是真理的教導
[00:28:14.440 --> 00:28:21.440]  戒移民改教中的一個先驅
[00:28:22.440 --> 00:28:24.440]  提到教會的標記是甚麼
[00:28:24.440 --> 00:28:26.440]  就是聖道和聖禮
[00:28:26.440 --> 00:28:28.440]  聖道就是神的說話
[00:28:28.440 --> 00:28:30.440]  上帝的吩咐
[00:28:30.440 --> 00:28:33.440]  我們要正確宣講
[00:28:33.440 --> 00:28:38.440]  但聽的人同樣要有謙卑的心
[00:28:38.440 --> 00:28:40.440]  信服
[00:28:40.440 --> 00:28:42.440]  安靜地去領受
[00:28:42.440 --> 00:28:45.440]  這是聖道的展現
[00:28:45.440 --> 00:28:50.440]  聖禮的實施就是按照著耶穌基督的吩咐
[00:28:53.440 --> 00:28:58.440]  聖禮的合宜的內容就是聖餐和洗禮
[00:28:58.440 --> 00:29:00.440]  廣義來說
[00:29:00.440 --> 00:29:02.440]  按照耶穌基督的吩咐
[00:29:02.440 --> 00:29:04.440]  是大使命
[00:29:04.440 --> 00:29:08.440]  當教會來去服事
[00:29:08.440 --> 00:29:11.440]  當教會去宣講的時候
[00:29:11.440 --> 00:29:13.440]  那個就是真正的教會
[00:29:13.440 --> 00:29:16.440]  聽道和實踐
[00:29:16.440 --> 00:29:18.440]  信心和行為
[00:29:18.440 --> 00:29:21.440]  這都是內在和外顯的一個生命的見證
[00:29:22.440 --> 00:29:25.440]  就讓我們今天好好去思考反省
[00:29:25.440 --> 00:29:29.440]  在這個轉變得很急速的世代裡
[00:29:29.440 --> 00:29:32.440]  怎樣能夠仍然持守真理
[00:29:32.440 --> 00:29:35.440]  為主作見證
[00:29:35.440 --> 00:29:37.440]  讓我們一起同心同步
[00:29:37.440 --> 00:29:42.440]  七長我們感謝你有你而來的說話
[00:29:42.440 --> 00:29:46.440]  我們互相鼓勵
[00:29:46.440 --> 00:29:49.440]  我們不是去核製
[00:29:49.440 --> 00:29:52.440]  卻是互相配搭
[00:29:52.440 --> 00:29:55.440]  我們有聆聽
[00:29:55.440 --> 00:29:57.440]  有包容
[00:29:57.440 --> 00:30:00.440]  我們有愛在當中
[00:30:00.440 --> 00:30:03.440]  我們更加有真理在當中
[00:30:03.440 --> 00:30:06.440]  來提醒我們判斷是非
[00:30:06.440 --> 00:30:10.440]  主祈求你引導我們的心
[00:30:10.440 --> 00:30:15.440]  讓我們彼此相愛的心成為美好見證
[00:30:15.440 --> 00:30:21.440]  讓人能夠在迷惘和失落的日子當中
[00:30:21.440 --> 00:30:24.440]  被你吸引
[00:30:24.440 --> 00:30:26.440]  得到生命的改變
[00:30:26.440 --> 00:30:28.440]  求主隨我們去禱告
[00:30:28.440 --> 00:30:29.440]  奉耶穌基督的聖名祈求
[00:30:29.440 --> 00:30:30.440]  阿門
