
[00:00:00.000 --> 00:00:03.800]  各位朋友今天是年初二
[00:22:12.000 --> 00:22:17.000]  很明顯他是很偏愛他的大兒子二嫂
[00:22:17.000 --> 00:22:21.000]  不過到了出現一些混亂的狀況之後
[00:22:21.000 --> 00:22:24.000]  他又竟然繼續容讓
[00:22:24.000 --> 00:22:28.000]  他的小兒子雅各欺騙的做法得逞
[00:22:28.000 --> 00:22:31.000]  繼續為雅各祝福
[00:22:31.000 --> 00:22:34.000]  也不加以嚴苛的責備
[00:22:34.000 --> 00:22:38.000]  最後導致兩個兒子之間互相仇恨
[00:22:38.000 --> 00:22:40.000]  小兒子要離鄉別井
[00:22:40.000 --> 00:22:42.000]  走難到哈蘭避禍
[00:22:42.000 --> 00:22:46.000]  而大兒子就去到爾瑟瑪利再娶妻子
[00:22:46.000 --> 00:22:48.000]  剛才那個經文裡面說
[00:22:48.000 --> 00:22:53.000]  這些都是作為父親難辭其咎的責任
[00:22:53.000 --> 00:23:00.000]  也是爾瑟和利伯加終生的遺憾
[00:23:00.000 --> 00:23:02.000]  不過看回爾瑟這個人
[00:23:02.000 --> 00:23:06.000]  他一生只愛利伯加一個
[00:23:06.000 --> 00:23:12.000]  雖然後來父親對兒子的教養和喜好有些不同
[00:23:12.000 --> 00:23:17.000]  但是爾瑟他願意接納並且原諒他的妻子和兒子
[00:23:17.000 --> 00:23:20.000]  共同合謀欺騙自己的大罪
[00:23:20.000 --> 00:23:25.000]  就是接納他太太的一些做法
[00:23:25.000 --> 00:23:29.000]  讓他的雅各能夠接受這個祝福
[00:23:29.000 --> 00:23:35.000]  並且叫他走難去到哈蘭的地方
[00:23:35.000 --> 00:23:39.000]  這個的確是很不容易
[00:23:39.000 --> 00:23:41.000]  我自己過去成長裡面
[00:23:41.000 --> 00:23:45.000]  都是偏向可能息事寧人不作爭拗
[00:23:45.000 --> 00:23:47.000]  也曾經面對過
[00:23:47.000 --> 00:23:50.000]  有時候覺得自己做得不好
[00:23:50.000 --> 00:23:51.000]  有些錯失
[00:23:51.000 --> 00:23:54.000]  做過一些很後悔的事情
[00:23:54.000 --> 00:23:57.000]  曾經度過一段沉靜的日子
[00:23:57.000 --> 00:23:59.000]  但是因著神的恩典
[00:23:59.000 --> 00:24:01.000]  神從未放棄過我
[00:24:01.000 --> 00:24:04.000]  神的手緊緊地去抓住我
[00:24:04.000 --> 00:24:08.000]  以致能夠使我走出一個幽谷
[00:24:08.000 --> 00:24:13.000]  這段心路歷程再次被這段經文牽動起來
[00:24:13.000 --> 00:24:17.000]  在田間默想 舉目一看
[00:24:17.000 --> 00:24:20.000]  就見到神的預備
[00:24:20.000 --> 00:24:25.000]  更加因此得著安慰
[00:24:25.000 --> 00:24:28.000]  神的恩典的確豐豐富富
[00:24:28.000 --> 00:24:32.000]  不斷提醒自己不要停止默想
[00:24:32.000 --> 00:24:36.000]  因為必定看見神其中的作為
[00:24:36.000 --> 00:24:39.000]  祂必定帶領我們走過死暗的幽谷
[00:24:39.000 --> 00:24:43.000]  因為正如詩篇23篇4節
[00:24:43.000 --> 00:24:45.000]  耶和華神與我們同在
[00:24:45.000 --> 00:24:49.000]  祂的像 祂的肝都安慰我們
[00:24:49.000 --> 00:24:51.000]  與神關係的盡心
[00:24:51.000 --> 00:24:55.000]  能夠引領我們更加認識自己
[00:24:55.000 --> 00:25:02.000]  更加認識神的一個很重要的途徑
[00:25:02.000 --> 00:25:06.000]  以撒在先祖的行列裡的確很不顯眼
[00:25:06.000 --> 00:25:09.000]  在記載裡也不見得很突出
[00:25:09.000 --> 00:25:12.000]  過去可能很少留意
[00:25:12.000 --> 00:25:16.000]  不過祂的生命故事依然有一定的遺志
[00:25:16.000 --> 00:25:21.000]  神藉以撒的失敗間接成為了雅各的祝福
[00:25:21.000 --> 00:25:23.000]  在希伯來書11章2節
[00:25:23.000 --> 00:25:27.000]  以撒因著信就指著將來的事
[00:25:27.000 --> 00:25:29.000]  給雅各以掃祝福
[00:25:29.000 --> 00:25:36.000]  或許我們與以撒相近相似
[00:25:36.000 --> 00:25:38.000]  面對人性的軟弱
[00:25:38.000 --> 00:25:41.000]  充滿自責或是懊悔
[00:25:41.000 --> 00:25:45.000]  有時也容易影響了自己對神的信心
[00:25:45.000 --> 00:25:48.000]  更加嚴重的是會逃避面對自己
[00:25:48.000 --> 00:25:50.000]  逃避面對神
[00:25:50.000 --> 00:25:52.000]  過放棄自己的生活
[00:25:52.000 --> 00:25:56.000]  但神仍然讓我們看到祂豐富的恩典
[00:25:56.000 --> 00:26:01.000]  是神的手緊緊抓住我們
[00:26:01.000 --> 00:26:06.000]  以致我們才能夠站立得穩
[00:26:06.000 --> 00:26:07.000]  很有意思的是
[00:26:07.000 --> 00:26:10.000]  本來在經文裡看到
[00:26:10.000 --> 00:26:13.000]  年老在床為兒子
[00:26:13.000 --> 00:26:15.000]  即是年紀老邁的時候
[00:26:15.000 --> 00:26:17.000]  在床邊為兒子祝福的以撒
[00:26:17.000 --> 00:26:21.000]  臨死前卻仍然可以見到兩個兒子和好
[00:26:21.000 --> 00:26:25.000]  過了很多年後仍然可以見到兩個兒子和好
[00:26:25.000 --> 00:26:29.000]  並且兩個兒子一同的埋葬以撒
[00:26:29.000 --> 00:26:34.000]  反而當時建葬在籌算的利伯加
[00:26:34.000 --> 00:26:41.000]  卻似乎最終都不能夠再見到他心愛的兒子最後一面
[00:26:41.000 --> 00:26:44.000]  在《創世紀》35章裡說
[00:26:44.000 --> 00:26:46.000]  「阿葛來到他父親以撒那裡
[00:26:46.000 --> 00:26:50.000]  到了基列加巴阿巴的萬尼
[00:26:50.000 --> 00:26:52.000]  亦在阿伯拉罕和以撒寄居的地方
[00:26:52.000 --> 00:26:53.000]  就是希伯倫
[00:26:53.000 --> 00:26:56.000]  以撒共活了一百八十歲
[00:26:56.000 --> 00:26:59.000]  以撒年紀老邁日子滿足氣絕而死
[00:26:59.000 --> 00:27:01.000]  歸到他列祖那裡
[00:27:01.000 --> 00:27:05.000]  他兩個兒子以掃阿葛把他埋葬」
[00:27:05.000 --> 00:27:10.000]  所以上帝仍然有恩典給以撒體會到
[00:27:10.000 --> 00:27:17.000]  他仍然可以見到兩個兒子和好相聚一切的時間
[00:27:21.000 --> 00:27:23.000]  剛才我們一開始說
[00:27:23.000 --> 00:27:28.000]  至於死人復活摩西在《擊篇》裡稱主是阿伯拉罕的神
[00:27:28.000 --> 00:27:29.000]  以撒的神
[00:27:29.000 --> 00:27:31.000]  阿葛的神
[00:27:31.000 --> 00:27:33.000]  神原不是死人的神
[00:27:33.000 --> 00:27:35.000]  乃是活人的神
[00:27:35.000 --> 00:27:37.000]  神原不是死人的神
[00:27:37.000 --> 00:27:39.000]  乃是活人的神
[00:27:39.000 --> 00:27:45.000]  這是耶穌回答撒都該人有沒有復活的問題的答案
[00:27:45.000 --> 00:27:48.000]  「人都是活的」直譯
[00:27:48.000 --> 00:27:51.000]  直接的翻譯是「所有都是活的」
[00:27:51.000 --> 00:27:55.000]  原文沒有明確交代「所有」是指什麼
[00:27:55.000 --> 00:27:58.000]  不過按上下文的推斷
[00:27:58.000 --> 00:28:01.000]  是指那些配得上那個時代
[00:28:01.000 --> 00:28:04.000]  配得上從死人中復活的人
[00:28:04.000 --> 00:28:07.000]  包括阿伯拉罕、以撒、阿葛
[00:28:07.000 --> 00:28:10.000]  這些已離世的先祖
[00:28:10.000 --> 00:28:14.000]  所以新漢語譯本的翻譯就是
[00:28:14.000 --> 00:28:19.000]  因為對他來說他們這群人全部都是活的
[00:28:19.000 --> 00:28:23.000]  我們列祖的生命故事是真真實實
[00:28:23.000 --> 00:28:30.000]  我們和主也可以有實實在在、很活潑的關係
[00:28:30.000 --> 00:28:32.000]  因為我們的神是真實
[00:28:32.000 --> 00:28:34.000]  我們的生命故事也是真實
[00:28:34.000 --> 00:28:36.000]  也是有血有肉
[00:28:36.000 --> 00:28:40.000]  也是有影響力、有延伸性
[00:28:40.000 --> 00:28:43.000]  更加延伸至永恆
[00:28:43.000 --> 00:28:47.000]  正如希伯來書十一章四節裡說到
[00:28:47.000 --> 00:28:49.000]  阿伯因著信獻祭於神
[00:28:49.000 --> 00:28:51.000]  比該人所獻的更美
[00:28:51.000 --> 00:28:54.000]  因此便得了輕易的見證
[00:28:54.000 --> 00:28:56.000]  就是神指他禮物作的見證
[00:28:56.000 --> 00:28:58.000]  他雖然死了
[00:28:58.000 --> 00:29:01.000]  卻因這信營救說話
[00:29:01.000 --> 00:29:03.000]  雖然阿伯拉罕、以撒、阿葛
[00:29:03.000 --> 00:29:07.000]  已經是離世很久的先祖
[00:29:07.000 --> 00:29:12.000]  但他們的生命見證仍然營救說話
[00:29:12.000 --> 00:29:15.000]  列祖的生命故事讓我們知道
[00:29:15.000 --> 00:29:17.000]  祂們必然活著
[00:29:17.000 --> 00:29:20.000]  並且曾經經歷過同神同在
[00:29:20.000 --> 00:29:23.000]  祂們的生命故事也像我們一樣
[00:29:23.000 --> 00:29:26.000]  我們可以繼續延伸下去
[00:29:26.000 --> 00:29:28.000]  成為我們的故事
[00:29:28.000 --> 00:29:31.000]  我們的提醒、我們的見證
[00:29:31.000 --> 00:29:35.000]  正如昔日主是阿伯拉罕的神
[00:29:35.000 --> 00:29:37.000]  祂是以撒的神
[00:29:37.000 --> 00:29:39.000]  是阿葛的神
[00:29:39.000 --> 00:29:42.000]  主亦是彼得的神
[00:29:42.000 --> 00:29:44.000]  是約翰的神
[00:29:44.000 --> 00:29:45.000]  是保羅的神
[00:29:45.000 --> 00:29:48.000]  主亦是馬丁路德的神
[00:29:48.000 --> 00:29:50.000]  加爾文的神
[00:29:50.000 --> 00:29:52.000]  約翰衛斯理的神
[00:29:52.000 --> 00:29:54.000]  主是你的神
[00:29:54.000 --> 00:29:55.000]  是我的神
[00:29:55.000 --> 00:29:57.000]  是我們的神
[00:29:57.000 --> 00:30:01.000]  祂們的故事固然鼓勵我們
[00:30:01.000 --> 00:30:05.000]  我們的故事亦可以鼓勵其他人
[00:30:05.000 --> 00:30:10.000]  他們真真實實有血有肉的掙扎
[00:30:10.000 --> 00:30:14.000]  他們見到上帝的恩典
[00:30:14.000 --> 00:30:19.000]  這個神在他們當中曾經出現
[00:30:19.000 --> 00:30:23.000]  在我們的生命當中亦會繼續出現
[00:30:23.000 --> 00:30:26.000]  神仍然在我們的中間
[00:30:26.000 --> 00:30:29.000]  縱使我們有時會軟弱
[00:30:29.000 --> 00:30:33.000]  有時我們會覺得祂好像失蹤了
[00:30:33.000 --> 00:30:35.000]  不見了
[00:30:35.000 --> 00:30:37.000]  沒有在我們的生命中出現
[00:30:37.000 --> 00:30:41.000]  但我們知道祂是真真實實
[00:30:41.000 --> 00:30:43.000]  祂是掌管歷史的主
[00:30:43.000 --> 00:30:45.000]  祂知道
[00:30:45.000 --> 00:30:47.000]  祂垂聽
[00:30:47.000 --> 00:30:51.000]  祂顧念我們
[00:30:51.000 --> 00:30:54.000]  在上主七章第31至32節
[00:30:54.000 --> 00:31:01.000]  這句說話亦在斯提反臨終前的講章中出現
[00:31:01.000 --> 00:31:03.000]  斯提反說摩西見了
[00:31:03.000 --> 00:31:05.000]  即是描述當時
[00:31:05.000 --> 00:31:07.000]  摩西見了那異象便覺稀奇
[00:31:07.000 --> 00:31:09.000]  正進前觀看的時候
[00:31:09.000 --> 00:31:10.000]  有主的聲音說
[00:31:10.000 --> 00:31:12.000]  我是你列祖的神
[00:31:12.000 --> 00:31:14.000]  就是亞伯拉罕的神
[00:31:14.000 --> 00:31:15.000]  以撒的神
[00:31:15.000 --> 00:31:16.000]  雅各的神
[00:31:16.000 --> 00:31:19.000]  摩西戰戰兢兢不敢觀看
[00:31:19.000 --> 00:31:21.000]  斯提反引這段經文提到
[00:31:21.000 --> 00:31:24.000]  神向摩西保證
[00:31:24.000 --> 00:31:28.000]  神要拯救以色列人離開埃及
[00:31:28.000 --> 00:31:31.000]  當時的苦難
[00:31:31.000 --> 00:31:33.000]  這個應許的時候
[00:31:33.000 --> 00:31:35.000]  他說這番說話
[00:31:35.000 --> 00:31:37.000]  神向摩西介紹
[00:31:37.000 --> 00:31:39.000]  我是你父親的神
[00:31:39.000 --> 00:31:40.000]  是亞伯拉罕的神
[00:31:40.000 --> 00:31:41.000]  以撒的神
[00:31:41.000 --> 00:31:42.000]  雅各的神
[00:31:42.000 --> 00:31:44.000]  摩西就蒙上臉
[00:31:44.000 --> 00:31:47.000]  因為他怕見到神
[00:31:47.000 --> 00:31:49.000]  神要喚醒摩西
[00:31:49.000 --> 00:31:51.000]  神是以色列人的神
[00:31:51.000 --> 00:31:52.000]  祂必定紀念
[00:31:52.000 --> 00:31:55.000]  祂向以色列人所納的約
[00:31:55.000 --> 00:31:58.000]  神向摩西說話的時候
[00:31:58.000 --> 00:32:01.000]  其實亞伯拉罕 以撒 雅各
[00:32:01.000 --> 00:32:04.000]  這班列祖已經死去了很多年
[00:32:04.000 --> 00:32:06.000]  摩西自己也過著一些
[00:32:06.000 --> 00:32:08.000]  無盼望 無方向的
[00:32:08.000 --> 00:32:11.000]  普通老人家的生活
[00:32:11.000 --> 00:32:13.000]  放羊的生活
[00:32:13.000 --> 00:32:16.000]  日復日 年復年
[00:32:16.000 --> 00:32:20.000]  過去最青春強壯的日子
[00:32:20.000 --> 00:32:25.000]  已經開始想退休的生活
[00:32:25.000 --> 00:32:26.000]  到了八十歲
[00:32:26.000 --> 00:32:30.000]  竟然有聲音跟摩西說
[00:32:30.000 --> 00:32:32.000]  我是你父親的神
[00:32:32.000 --> 00:32:33.000]  是亞伯拉罕的神
[00:32:33.000 --> 00:32:34.000]  以撒的神
[00:32:34.000 --> 00:32:36.000]  雅各的神
[00:32:36.000 --> 00:32:38.000]  神原來沒有忘記
[00:32:38.000 --> 00:32:42.000]  祂給這班受苦的以色列人
[00:32:42.000 --> 00:32:45.000]  在《出埃及記》二章二十四二十五節
[00:32:45.000 --> 00:32:47.000]  神聽見他們的哀聲
[00:32:47.000 --> 00:32:50.000]  就紀念祂與亞伯拉罕 以撒 雅各所納的約
[00:32:50.000 --> 00:32:52.000]  神看顧以色列人
[00:32:52.000 --> 00:32:55.000]  也知道他們的苦情
[00:32:55.000 --> 00:32:56.000]  那個時候
[00:32:56.000 --> 00:33:01.000]  耶和華神仍然掌管著歷史
[00:33:01.000 --> 00:33:02.000]  祂見到以色列人
[00:33:02.000 --> 00:33:06.000]  在受苦的處境裡
[00:33:06.000 --> 00:33:09.000]  對於這些列祖
[00:33:09.000 --> 00:33:12.000]  摩西 以色列人來說
[00:33:12.000 --> 00:33:15.000]  神仍然是一個有應許
[00:33:15.000 --> 00:33:19.000]  有眷顧的神
[00:33:19.000 --> 00:33:21.000]  第四章五節裡
[00:33:21.000 --> 00:33:22.000]  如此好叫他們
[00:33:22.000 --> 00:33:25.000]  信耶華他們祖宗的神
[00:33:25.000 --> 00:33:29.000]  向祂顯現
[00:33:29.000 --> 00:33:30.000]  如果當日
[00:33:30.000 --> 00:33:32.000]  在這麼困苦的日子裡
[00:33:32.000 --> 00:33:33.000]  神依然紀念
[00:33:33.000 --> 00:33:36.000]  祂與亞伯拉罕 以撒 雅各所納的約
[00:33:36.000 --> 00:33:38.000]  又特別鄭重地
[00:33:38.000 --> 00:33:40.000]  向摩西重提這個約
[00:33:40.000 --> 00:33:41.000]  也教導摩西
[00:33:41.000 --> 00:33:43.000]  向受苦的以色列人
[00:33:43.000 --> 00:33:47.000]  述說給這些以色列人知道
[00:33:47.000 --> 00:33:49.000]  跟他們保證
[00:33:49.000 --> 00:33:52.000]  神是有應許的神
[00:33:52.000 --> 00:33:54.000]  要祂向以色列人分享
[00:33:54.000 --> 00:33:57.000]  這個應許必然會實現
[00:33:57.000 --> 00:33:59.000]  他們最後也是活著
[00:33:59.000 --> 00:34:03.000]  親眼見證耶華的作為
[00:34:03.000 --> 00:34:08.000]  帶他們離開受苦的埃及
[00:34:08.000 --> 00:34:11.000]  昔日耶華神掌管歷史
[00:34:11.000 --> 00:34:14.000]  耶華神今天也是掌管著歷史
[00:34:14.000 --> 00:34:19.000]  將來祂必然也會繼續掌管歷史
[00:34:19.000 --> 00:34:22.000]  耶華神是歷史的主
[00:34:22.000 --> 00:34:25.000]  你信不信呢?
[00:34:25.000 --> 00:34:27.000]  神不是死人的神
[00:34:27.000 --> 00:34:29.000]  而是活人的神
[00:34:29.000 --> 00:34:31.000]  過去已經離世的眾聖徒
[00:34:31.000 --> 00:34:33.000]  他們雖然都死了
[00:34:33.000 --> 00:34:35.000]  過去了
[00:34:35.000 --> 00:34:38.000]  但是他們見證依然的說話
[00:34:38.000 --> 00:34:40.000]  並且向我們說
[00:34:40.000 --> 00:34:42.000]  耶華神是真實的
[00:34:42.000 --> 00:34:44.000]  是掌管著歷史的
[00:34:44.000 --> 00:34:46.000]  可能我們雖然有軟弱
[00:34:46.000 --> 00:34:49.000]  但是靠著主能夠過得勝的生活
[00:34:49.000 --> 00:34:51.000]  而且更加讓我們有盼望
[00:34:51.000 --> 00:34:55.000]  有力量去面對將來的挑戰
[00:34:55.000 --> 00:34:57.000]  因為神是活人的神
[00:34:57.000 --> 00:35:01.000]  這個認定不單單是發生在過去
[00:35:01.000 --> 00:35:03.000]  更加實現在當下
[00:35:03.000 --> 00:35:09.000]  這一刻也是遙指永恆
[00:35:09.000 --> 00:35:11.000]  今年開始
[00:35:11.000 --> 00:35:16.000]  樂享聖賢會以一個更加進深的向導去看聖經
[00:35:16.000 --> 00:35:18.000]  不是強調要看很多
[00:35:18.000 --> 00:35:21.000]  而是強調經文和我們的關係
[00:35:21.000 --> 00:35:25.000]  聖經怎樣去更新轉化我們的生命
[00:35:25.000 --> 00:35:27.000]  更加靈修的向導
[00:35:27.000 --> 00:35:29.000]  更加看入心裡
[00:35:29.000 --> 00:35:34.000]  從心裡開始備神的話語改變
[00:35:34.000 --> 00:35:37.000]  面對經文對過去當時代的人的挑戰
[00:35:37.000 --> 00:35:39.000]  其實今天
[00:35:39.000 --> 00:35:44.000]  他也怎樣實實在在地繼續和我們發出挑戰
[00:35:44.000 --> 00:35:47.000]  同樣對我們有意義
[00:35:47.000 --> 00:35:50.000]  在希伯來書四章十二節
[00:35:50.000 --> 00:35:51.000]  裡面說
[00:35:51.000 --> 00:35:53.000]  神的道是活潑是有功效
[00:35:53.000 --> 00:35:55.000]  比一切兩人的劍更快
[00:35:55.000 --> 00:35:57.000]  甚至魂與靈
[00:35:57.000 --> 00:36:00.000]  骨節與骨髓都能刺入剖開
[00:36:00.000 --> 00:36:03.000]  連心中的思念和主義都能辨明
[00:36:03.000 --> 00:36:05.000]  聖經的話語是有能力
[00:36:05.000 --> 00:36:10.000]  可以幫助更新改變我們每一個人
[00:36:10.000 --> 00:36:12.000]  因著他們每一個
[00:36:12.000 --> 00:36:14.000]  過去的滅祖
[00:36:14.000 --> 00:36:18.000]  過去的歷史的人物
[00:36:18.000 --> 00:36:21.000]  和神有關係的人
[00:36:21.000 --> 00:36:25.000]  他們全部都是活生生的見證人
[00:36:25.000 --> 00:36:27.000]  神亦是這班活人的
[00:36:27.000 --> 00:36:32.000]  神亦是這班活人的神
[00:36:32.000 --> 00:36:34.000]  我們每一個都是活生生
[00:36:34.000 --> 00:36:36.000]  真真實實的人
[00:36:36.000 --> 00:36:37.000]  在我們的生命裡面
[00:36:37.000 --> 00:36:38.000]  能夠實實在在
[00:36:38.000 --> 00:36:44.000]  親身經歷到和主那種真實的關係
[00:36:44.000 --> 00:36:49.000]  我們亦都是耶和華神活生生的見證人
[00:36:49.000 --> 00:36:52.000]  我們是活著、真實
[00:36:52.000 --> 00:36:53.000]  雖然有軟弱難過的時候
[00:36:53.000 --> 00:36:57.000]  但同時我們有盼望、有恩典
[00:36:57.000 --> 00:37:00.000]  因為耶和華是我們的神
[00:37:00.000 --> 00:37:01.000]  新的一年
[00:37:01.000 --> 00:37:04.000]  盼望我們都不斷靠大神的話語
[00:37:04.000 --> 00:37:08.000]  讓我們的生命不斷更新、變化
[00:37:08.000 --> 00:37:12.000]  正如亞伯拉罕、以撒、雅各
[00:37:12.000 --> 00:37:14.000]  每一個神的選民
[00:37:14.000 --> 00:37:17.000]  神的心意是要我們
[00:37:17.000 --> 00:37:19.000]  藉著我們每一個人
[00:37:19.000 --> 00:37:21.000]  一個群體
[00:37:21.000 --> 00:37:23.000]  好像昔日一個民族一樣
[00:37:23.000 --> 00:37:26.000]  去祝福周邊其他的人
[00:37:26.000 --> 00:37:28.000]  讓我們的生命見證
[00:37:28.000 --> 00:37:31.000]  可以成為別人的祝福
[00:37:31.000 --> 00:37:34.000]  我們的生命是會說話
[00:37:34.000 --> 00:37:35.000]  是有影響力
[00:37:35.000 --> 00:37:39.000]  並且是好像主基督一樣
[00:37:39.000 --> 00:37:40.000]  小基督一樣
[00:37:40.000 --> 00:37:43.000]  來去發肝、發炎
[00:37:43.000 --> 00:37:45.000]  造炎、造肝
[00:37:45.000 --> 00:37:46.000]  榮耀上帝
[00:37:46.000 --> 00:37:47.000]  我們一起祈禱
[00:37:47.000 --> 00:37:52.000]  這次我們在艱難的日子裡
[00:37:52.000 --> 00:37:55.000]  更加要仰賴主的恩典
[00:37:55.000 --> 00:37:58.000]  盼望我們有艱難裡
[00:37:58.000 --> 00:38:00.000]  更加看到上帝的恩典
[00:38:00.000 --> 00:38:02.000]  在我們生命當中
[00:38:02.000 --> 00:38:04.000]  怎樣帶領我們走過
[00:38:04.000 --> 00:38:05.000]  有時不容易
[00:38:05.000 --> 00:38:07.000]  有時有很多掙扎
[00:38:07.000 --> 00:38:08.000]  有時我們都會軟弱
[00:38:08.000 --> 00:38:10.000]  盼望藉著主
[00:38:10.000 --> 00:38:12.000]  你給我們的帶領、教導、恩典
[00:38:12.000 --> 00:38:14.000]  去走出困局
[00:38:14.000 --> 00:38:17.000]  更加不單單是看自己
[00:38:17.000 --> 00:38:20.000]  亦都是看到身邊有需要的人的時候
[00:38:20.000 --> 00:38:25.000]  去讓上帝藉著我們小小的生命
[00:38:25.000 --> 00:38:26.000]  去造就其他人的生命
[00:38:26.000 --> 00:38:27.000]  榮耀歸主
[00:38:27.000 --> 00:38:28.000]  多謝聽我們禱告
[00:38:28.000 --> 00:38:29.000]  奉主的宿命求
[00:38:29.000 --> 00:38:30.000]  阿門
