
[00:00:00.000 --> 00:00:06.140]  我們今天要看的題目是兩種人生兩種死亡
[00:24:09.540 --> 00:24:14.660]  更加千萬不要有邪靈交鬼的行動
[00:24:14.660 --> 00:24:17.140]  如果過往未信主之前有這些
[00:24:17.140 --> 00:24:19.140]  我們切切實實將它斷絕
[00:24:19.140 --> 00:24:22.980]  在《新命紀》第十八章,這是素羅也知道的
[00:24:22.980 --> 00:24:25.380]  他說你到了耶和華,你所去的地方
[00:24:25.380 --> 00:24:30.660]  那些國民所行可憎惡的事,你不可學行
[00:24:30.660 --> 00:24:33.780]  你們中間不可人洗兒女經火
[00:24:33.780 --> 00:24:40.580]  也不可有占卜的、觀兆的、用法術的、行邪術的、用迷術的、交鬼的、行邪術
[00:24:40.580 --> 00:24:45.700]  過陰的,凡行這些事,都為耶和華所憎惡
[00:24:45.700 --> 00:24:51.700]  所以我們看到,總括起來,素羅的糊塗是非常自我
[00:24:51.700 --> 00:24:54.900]  他不聽神的命令,也不肯悔改
[00:24:54.900 --> 00:24:59.380]  不聽人的勸告,糊塗一生,這是第一方面
[00:24:59.380 --> 00:25:03.220]  第二,我們看到他的死是一大諷刺的死亡
[00:25:03.220 --> 00:25:07.940]  這就是《新命紀》上最後的結束,形容他怎樣死
[00:25:07.940 --> 00:25:11.940]  我們很快讀一讀,我們一起讀這幾節
[00:25:11.940 --> 00:25:17.300]  「菲利士人與以色列人爭戰,以色列人在菲利士人面前逃跑
[00:25:17.300 --> 00:25:21.940]  在基地坡有被殺戮到的菲利士人
[00:25:21.940 --> 00:25:26.500]  緊追素羅和他兒子們,就殺了素羅的兒子
[00:25:26.500 --> 00:25:32.340]  約拿達·阿比拿達·麥基舒瓦
[00:25:32.340 --> 00:25:38.100]  西派甚大,素羅被弓箭手追上,射傷甚重
[00:25:38.100 --> 00:25:43.460]  就吩咐拿他兵器的人說,你不出刀來將我刺死
[00:25:43.460 --> 00:25:47.300]  免得那些未受過禮的人來刺我,凌辱我
[00:25:47.300 --> 00:25:50.500]  但拿兵器的人甚懼怕,不肯刺他
[00:25:50.500 --> 00:25:54.420]  素羅就自己伏在刀上死了」
[00:25:54.420 --> 00:25:57.380]  所以他最後是怎樣死的?
[00:25:57.380 --> 00:26:03.060]  第八節請讀:「此日,菲利士人來沒那未殺之人的衣服
[00:26:03.060 --> 00:26:07.060]  看見素羅和他三個兒子佈倒在基地坡山
[00:26:07.060 --> 00:26:11.060]  就割下他的首級,剝了他的軍裝
[00:26:11.060 --> 00:26:14.020]  打發人到菲利士地的四景
[00:26:14.020 --> 00:26:18.660]  報信予他們廟裡的偶像和眾物
[00:26:18.660 --> 00:26:22.180]  又將素羅的軍裝放在阿斯塔祿廟裡
[00:26:22.180 --> 00:26:27.460]  將他的屍身釘在白山的城牆上」
[00:26:27.460 --> 00:26:30.260]  這樣死,真是很可惜
[00:26:30.260 --> 00:26:33.460]  當然我們要知道,上帝是公義的
[00:26:33.460 --> 00:26:35.300]  真是為大為親冤
[00:26:35.300 --> 00:26:40.100]  所以素羅真是如此下場
[00:26:40.100 --> 00:26:42.580]  他的死亡是一大諷刺
[00:26:42.580 --> 00:26:46.500]  為什麼呢?因為他一生最怕的是沒面子
[00:26:46.500 --> 00:26:50.980]  但結果死的時候,衣服也沒有,頭也沒有
[00:26:50.980 --> 00:26:54.820]  被人高掛於木架上,被人嘲笑
[00:26:54.820 --> 00:26:56.100]  真是很可惜
[00:26:56.100 --> 00:26:59.060]  他的戰衣就放在偶像的廟裡
[00:26:59.060 --> 00:27:00.500]  就是菲利士人的廟
[00:27:00.500 --> 00:27:04.020]  屍身就被釘在白山的牆上
[00:27:04.020 --> 00:27:08.020]  這種是不是一種諷刺呢?
[00:27:08.020 --> 00:27:15.060]  有人研究白山城其實是非常近
[00:27:15.060 --> 00:27:22.180]  素羅被薩摩爾高臨,就職為王的地方
[00:27:22.180 --> 00:27:29.940]  可以說是繞了一圈,一生就回到原點
[00:27:29.940 --> 00:27:32.660]  So back to square one
[00:27:32.660 --> 00:27:37.460]  可以說是得個零
[00:27:37.460 --> 00:27:40.820]  所以這真是很可惜的一個人生
[00:27:40.820 --> 00:27:42.740]  真是叫我們警惕
[00:27:42.740 --> 00:27:46.580]  這種素羅自我中心,死也要面子
[00:27:46.580 --> 00:27:50.420]  結果最後成為一大諷刺,被人笑柄
[00:27:50.420 --> 00:27:53.220]  我曾經去過一個靈命更生講座
[00:27:53.220 --> 00:27:54.980]  講完之後他說
[00:27:54.980 --> 00:27:59.620]  很多人都是這樣,寧願要面子不要神的恩典
[00:27:59.620 --> 00:28:01.780]  因為他要面子,死也不肯認
[00:28:01.780 --> 00:28:07.620]  所以不斷遮掩,不斷不願意接受神的赦免和恩典
[00:28:07.620 --> 00:28:10.340]  但有些人願意放下自己
[00:28:10.340 --> 00:28:13.540]  坦然來到神面前,求神去施恩
[00:28:13.540 --> 00:28:14.660]  得著神的恩典
[00:28:14.660 --> 00:28:17.220]  所以有句說話跟大家分享
[00:28:17.220 --> 00:28:28.820]  這叫做Gaining Faith,Losing Grace
[00:28:28.820 --> 00:28:30.580]  中文有個翻譯
[00:28:30.580 --> 00:28:33.380]  只顧面子,失去恩典
[00:28:33.380 --> 00:28:36.260]  不如失去面子,得著恩典
[00:28:36.260 --> 00:28:40.420]  即是我們來到神的面前,承認自己的有限
[00:28:40.420 --> 00:28:42.260]  需要祢的恩典
[00:28:42.260 --> 00:28:44.740]  所以不要硬要面子
[00:28:44.740 --> 00:28:47.460]  因為就像素羅一樣,最後只有個零
[00:28:47.460 --> 00:28:51.940]  而且一大諷刺的死亡
[00:28:51.940 --> 00:28:54.660]  今天跟大家說兩種人生,兩種死亡
[00:28:54.660 --> 00:28:55.700]  究竟第二種是什麼呢?
[00:28:55.700 --> 00:28:57.700]  這個主要是我讀了一本書
[00:28:57.700 --> 00:29:03.300]  是由前Dallas神學院院長寫的
[00:29:03.300 --> 00:29:05.380]  就是Charles Wendel
[00:29:05.380 --> 00:29:07.380]  他有一個很特別的比較
[00:29:07.380 --> 00:29:09.140]  他對於素羅的死有個比較
[00:29:09.140 --> 00:29:11.140]  所以跟大家分享最後做結束
[00:29:11.140 --> 00:29:13.140]  這個就是基督的死
[00:29:13.140 --> 00:29:16.420]  基督的死和素羅有什麼分別呢?
[00:29:16.420 --> 00:29:20.740]  素羅的死就代表國家的希望完了
[00:29:20.740 --> 00:29:25.540]  他本來就是以色列國第一個皇帝
[00:29:25.540 --> 00:29:27.540]  結果就此完畢
[00:29:27.540 --> 00:29:30.020]  但基督的死就帶來什麼?
[00:29:30.020 --> 00:29:33.220]  基督的死就帶來人類新的希望
[00:29:33.220 --> 00:29:35.460]  這個死亡很不同
[00:29:35.460 --> 00:29:38.340]  素羅的死就代表
[00:29:38.340 --> 00:29:43.860]  他被逆境邪惡而得勝
[00:29:43.860 --> 00:29:45.860]  所以被邪惡而勝
[00:29:45.860 --> 00:29:50.260]  但基督的死就是戰勝了罪惡和死亡
[00:29:50.260 --> 00:29:53.860]  是直著死亡敗壞了掌死權的魔鬼
[00:29:53.860 --> 00:29:55.860]  所以這是基督的死
[00:29:55.860 --> 00:30:02.100]  素羅就是引進了大衛王朝的開始
[00:30:02.100 --> 00:30:04.100]  大衛王朝因此開始
[00:30:04.100 --> 00:30:10.420]  而基督的死就是引進了大衛之約
[00:30:10.420 --> 00:30:13.220]  所應許的永恆的國度的開始
[00:30:13.220 --> 00:30:17.940]  所以這是基督的死帶進一個新的國度
[00:30:17.940 --> 00:30:22.500]  直著大衛之約所延伸出來的
[00:30:22.500 --> 00:30:26.500]  所以基督就開始了一個永恆新的國度
[00:30:26.500 --> 00:30:29.780]  素羅的死就是展示了一個愚昧的人生
[00:30:29.780 --> 00:30:31.780]  正如我們剛才所說
[00:30:31.780 --> 00:30:35.460]  基督的死就是展示了神的大愛和大能
[00:30:35.460 --> 00:30:38.340]  讓我們能夠活出一個豐盛的人生
[00:30:38.340 --> 00:30:40.340]  所以耶穌基督的死亡
[00:30:40.340 --> 00:30:43.460]  他換來千萬人得著豐盛的生命
[00:30:43.460 --> 00:30:44.980]  包括你和我
[00:30:44.980 --> 00:30:49.860]  素羅的死是被釘在白山城
[00:30:49.860 --> 00:30:51.860]  罪有應得
[00:30:51.860 --> 00:30:57.460]  但基督的死是被釘在葛國他山上
[00:30:57.460 --> 00:31:01.940]  而異代替了不異
[00:31:01.940 --> 00:31:04.820]  讓我們能夠承受神的恩典
[00:31:04.820 --> 00:31:10.740]  所以我們看到素羅最後的身體被分解和毀壞
[00:31:10.740 --> 00:31:16.500]  基督就是死人復活
[00:31:16.500 --> 00:31:20.260]  而他復活的身體顯出他是神的兒子
[00:31:20.260 --> 00:31:21.620]  得著榮耀
[00:31:21.620 --> 00:31:24.420]  所以這兩個比較很特別
[00:31:24.420 --> 00:31:27.620]  我和大家分享一下Charles Wendel的比較
[00:31:27.620 --> 00:31:30.740]  所以在這裡我做一個結語
[00:31:30.740 --> 00:31:35.060]  我們看到素羅糊塗的一生
[00:31:35.060 --> 00:31:36.820]  糊塗的一生是什麼?
[00:31:36.820 --> 00:31:39.380]  他不聽勸
[00:31:39.380 --> 00:31:42.420]  所以我們應該反過來學習
[00:31:42.420 --> 00:31:45.380]  應當謙虛受教
[00:31:45.380 --> 00:31:46.740]  這就是智慧了
[00:31:46.740 --> 00:31:47.860]  求神幫助我們
[00:31:47.860 --> 00:31:49.860]  第二 他是什麼?
[00:31:49.860 --> 00:31:51.860]  他是藐視神
[00:31:51.860 --> 00:31:54.740]  所以我們學習如何?
[00:31:54.740 --> 00:31:58.580]  學習謹守 遵守神的命令
[00:31:58.580 --> 00:32:00.100]  這是很重要的
[00:32:00.100 --> 00:32:02.100]  我們要持守
[00:32:02.100 --> 00:32:04.100]  不要學素羅的糊塗
[00:32:04.100 --> 00:32:06.100]  因為他遮掩罪
[00:32:06.100 --> 00:32:08.100]  所以我們應該如何?
[00:32:08.100 --> 00:32:10.100]  我們應該肯認罪
[00:32:10.100 --> 00:32:12.100]  肯悔改
[00:32:12.100 --> 00:32:14.100]  這就是智慧的人生
[00:32:14.100 --> 00:32:17.940]  素羅的人生是壞忌恨的
[00:32:17.940 --> 00:32:19.940]  所以我們求神幫助我們
[00:32:19.940 --> 00:32:23.380]  求神釋放心裡的苦毒
[00:32:23.380 --> 00:32:27.220]  這就是我們能夠得著智慧
[00:32:27.220 --> 00:32:29.220]  不要學素羅的糊塗
[00:32:29.220 --> 00:32:32.740]  最後 素羅是結鬼魔
[00:32:32.740 --> 00:32:34.340]  所以我們應該如何?
[00:32:34.340 --> 00:32:37.860]  我們應該尚存忌邪的心
[00:32:37.860 --> 00:32:39.860]  這就是神所希悅的
[00:32:39.860 --> 00:32:41.860]  要我們能夠有一個忌邪的心
[00:32:41.860 --> 00:32:45.380]  要我們能夠守住神給我們的聖潔
[00:32:45.380 --> 00:32:48.740]  最後 素羅是假面具
[00:32:48.740 --> 00:32:50.180]  因為只顧面子
[00:32:50.180 --> 00:32:52.180]  我們應該如何?
[00:32:52.180 --> 00:32:54.180]  我們應該到主前
[00:32:54.180 --> 00:32:56.180]  活出真我 得著釋放
[00:32:56.180 --> 00:32:58.180]  來到神的面前 有一個真的自由
[00:32:58.180 --> 00:33:00.180]  因為神預納我們 接納我們
[00:33:00.180 --> 00:33:03.620]  我們能夠活出在主裡面的真正的我們
[00:33:03.620 --> 00:33:07.780]  這就是我們從素羅
[00:33:07.780 --> 00:33:09.780]  這個壞的榜樣 糊塗的人生
[00:33:09.780 --> 00:33:13.380]  我們學習一個智慧的人生
[00:33:13.380 --> 00:33:15.380]  不單止這樣 我們更進一步
[00:33:15.380 --> 00:33:17.380]  追求一個豐盛的人生
[00:33:17.380 --> 00:33:19.380]  我們不要忘記耶穌基督
[00:33:19.380 --> 00:33:21.380]  所為我們所作的一切
[00:33:21.380 --> 00:33:23.380]  耶穌為我們所成就的
[00:33:23.380 --> 00:33:25.380]  所以我們要歸主 歸信救主
[00:33:25.380 --> 00:33:27.380]  如果還沒有信耶穌
[00:33:27.380 --> 00:33:29.380]  快點信靠主耶穌
[00:33:29.380 --> 00:33:31.380]  我們需要來學習基督
[00:33:31.380 --> 00:33:33.380]  學習耶穌基督的人生
[00:33:33.380 --> 00:33:37.380]  追求一種仿似基督的生命
[00:33:37.380 --> 00:33:41.380]  活出在我們裡面神賜給我們新的生命
[00:33:41.380 --> 00:33:43.380]  我們更加靠主活出豐盛
[00:33:43.380 --> 00:33:45.380]  結出聖靈所結的果子
[00:33:45.380 --> 00:33:47.380]  活出豐盛的生命
[00:33:47.380 --> 00:33:49.380]  然後讓我們兩種人生
[00:33:49.380 --> 00:33:51.380]  兩種死亡 你要選擇哪一種
[00:33:51.380 --> 00:33:55.380]  不得我們死而無憾
[00:33:55.380 --> 00:33:59.380]  更加不枉此生
[00:33:59.380 --> 00:34:01.380]  讓我們兩種人生
[00:34:01.380 --> 00:34:03.380]  兩種死亡
[00:34:03.380 --> 00:34:05.380]  你選擇哪一種
[00:34:05.380 --> 00:34:07.380]  你要糊塗一生這樣過
[00:34:07.380 --> 00:34:09.380]  還是死而無憾
[00:34:09.380 --> 00:34:11.380]  不枉此生
[00:34:11.380 --> 00:34:13.380]  願意讓我們得到神賜給我們的智慧
[00:34:13.380 --> 00:34:15.380]  不要學習數落
[00:34:15.380 --> 00:34:17.380]  應該思想
[00:34:17.380 --> 00:34:19.380]  學習主耶穌基督
[00:34:19.380 --> 00:34:21.380]  我們一起同心圖告
[00:34:21.380 --> 00:34:23.380]  請大家低頭祈禱
[00:34:43.380 --> 00:34:45.380]  而且悔改
[00:34:45.380 --> 00:34:47.380]  叫我們能夠靠著神
[00:34:47.380 --> 00:34:50.380]  釋放我們心裡面一切的苦毒
[00:34:50.380 --> 00:34:52.380]  一切的罪惡
[00:34:52.380 --> 00:34:54.380]  又讓我們有個忌邪的心
[00:34:54.380 --> 00:34:56.380]  來遵行祢
[00:34:56.380 --> 00:34:59.380]  守住祢給我們的聖潔
[00:34:59.380 --> 00:35:02.380]  叫我們能夠坦然的來到祢面前
[00:35:02.380 --> 00:35:04.380]  活出我們真正的惡
[00:35:04.380 --> 00:35:06.380]  在基督裡面我們的自由
[00:35:06.380 --> 00:35:08.380]  因著信靠耶穌
[00:35:08.380 --> 00:35:10.380]  活出豐盛
[00:35:10.380 --> 00:35:12.380]  好讓我們一生無憾
[00:35:12.380 --> 00:35:14.380]  告一個榮神益人
[00:35:14.380 --> 00:35:16.380]  能夠榮耀你
[00:35:16.380 --> 00:35:18.380]  能夠去建立自己
[00:35:18.380 --> 00:35:21.380]  也能夠造就別人的人生
[00:35:21.380 --> 00:35:23.380]  讓我們不枉此生
[00:35:23.380 --> 00:35:25.380]  因為主耶穌活在我們裡面
[00:35:25.380 --> 00:35:27.380]  因為信靠主
[00:35:27.380 --> 00:35:29.380]  是我們一生最大的福氣
[00:35:29.380 --> 00:35:31.380]  多謝你聽我們祈禱
[00:35:31.380 --> 00:35:33.380]  奉耶穌基督的名
[00:35:33.380 --> 00:35:35.380]  阿們
