
[00:00:00.000 --> 00:00:10.000]  提升這杯平安,感謝主有機會再跟大家見面,或者是有機會再來台灣這個地方。
[00:33:13.110 --> 00:33:20.110]  我們有沒有發現,有什麼是不能缺少的?
[00:33:20.110 --> 00:33:24.110]  有一些是沒有都沒所謂。
[00:33:24.110 --> 00:33:28.110]  我經常到不同的交會講到的時候,也會提出問這個問題。
[00:33:28.110 --> 00:33:34.110]  交會在過去兩年有什麼事情沒有做的,對大家沒有影響的,有沒有呢?
[00:33:34.110 --> 00:33:41.110]  這個局勢就發現,我們有些工作,有些時工活動,只是不是必須的。
[00:33:41.110 --> 00:33:46.110]  又或者是,幾個月前政府說要打第三針,或者疫苗通行證,
[00:33:46.110 --> 00:33:49.110]  否則的話,不能去商場,不能出去吃飯。
[00:33:49.110 --> 00:33:53.110]  我跟太太說,不去商場好啊。
[00:33:53.110 --> 00:33:56.110]  對當夫來說,這個很好的,對嗎?
[00:33:56.110 --> 00:33:58.110]  不去商場,就不去購物了嗎?
[00:33:58.110 --> 00:34:04.110]  其實我們生活很多必須的用品,我們現在知道,其實生活可以很簡單。
[00:34:04.110 --> 00:34:08.110]  對我家裡面來說,我兩個女兒很感謝主。
[00:34:08.110 --> 00:34:17.110]  她的女兒本來念的課,她是念法律的,要到中華裡面上課的,過去兩年。
[00:34:17.110 --> 00:34:21.110]  妹妹她念在城市大學念書。
[00:34:21.110 --> 00:34:24.110]  神的預備真的非常好。
[00:34:24.110 --> 00:34:26.110]  如何,怎麼樣呢?
[00:34:26.110 --> 00:34:35.110]  首先是妹妹她拿了個獎學金,就有五年的時間,有四年是讀本科,
[00:34:35.110 --> 00:34:38.110]  學了英語,然後再加一年的教育。
[00:34:38.110 --> 00:34:42.110]  要求就是她之後畢業要做三年的老師。
[00:34:42.110 --> 00:34:46.110]  但是學費全都包,這個獎學金很好了。
[00:34:46.110 --> 00:34:48.110]  我開玩笑說,不是開玩笑,是真的。
[00:34:48.110 --> 00:34:51.110]  你的學費給了你的大姐。
[00:34:51.110 --> 00:34:56.110]  因為她報了法律的課程是非常貴的,價錢非常高的。
[00:34:56.110 --> 00:35:03.110]  而且在中華上課,她有交通,我坐在台門,交通,吃飯都是錢。
[00:35:03.110 --> 00:35:07.110]  現在她不用交的學費都給她的姐姐去交了。
[00:35:07.110 --> 00:35:11.110]  而且這兩年一程,她們都不需要出門,都在家上課。
[00:35:11.110 --> 00:35:13.110]  所以有省了不少錢。
[00:35:13.110 --> 00:35:18.110]  在不論是交通還是吃飯的錢,都可以賺回來。
[00:35:18.110 --> 00:35:23.110]  這個過程裡面,我們大家一家人都發現,生活其實很簡單。
[00:35:23.110 --> 00:35:26.110]  我們不需要很多的東西。
[00:35:26.110 --> 00:35:31.110]  我們難得有些時間他們想靠,或者充電我請假。
[00:35:31.110 --> 00:35:35.110]  我們就到下面附近走走,很簡單的地方。
[00:35:35.110 --> 00:35:43.110]  上個禮拜我請假跟他們到香港島,到淺水灣那一帶。
[00:35:43.110 --> 00:35:47.110]  他們從來沒有去過,他們也沒有想過去。
[00:35:47.110 --> 00:35:52.110]  他們是經常留在家而已,所以帶他們出去走走。
[00:35:52.110 --> 00:35:57.110]  其實再看看香港怎麼簡單,怎麼美麗,就是這麼簡單的生活。
[00:35:57.110 --> 00:36:04.110]  其實生活簡單,可能對我們的地球,對我們的社區也是一個貢獻。
[00:36:04.110 --> 00:36:12.110]  生活的簡單就是,我上個禮拜跟我打針,第三針。
[00:36:12.110 --> 00:36:18.110]  當天打針以後,我約了一個三四年還是五年沒有見的親戚。
[00:36:18.110 --> 00:36:21.110]  很多年沒見。
[00:36:21.110 --> 00:36:25.110]  不過突然之間,我當天打針,之前一個晚上發信息給他,
[00:36:25.110 --> 00:36:27.110]  我們很久沒見了,要不要一起吃飯?
[00:36:27.110 --> 00:36:30.110]  好啊!然後就聊了半天的時間。
[00:36:30.110 --> 00:36:35.110]  人與人之間的關係就是這麼簡單,要花時間。
[00:36:35.110 --> 00:36:39.110]  過去我們沒有做,或者我沒有做。
[00:36:39.110 --> 00:36:44.110]  生活在網絡的日子裡面,很多事情我們都付了。
[00:36:44.110 --> 00:36:48.110]  會不會今天我們就過一個簡單的生活?
[00:36:48.110 --> 00:36:53.110]  其實這個跟我們維吉爾城市求平安有什麼關係呢?
[00:36:53.110 --> 00:36:57.110]  之前提到平安城市的一個指標,
[00:36:57.110 --> 00:37:01.110]  包括我們人的生活狀況。
[00:37:01.110 --> 00:37:05.110]  我們不相處不接觸,我們如何知道他的生活狀況?
[00:37:05.110 --> 00:37:09.110]  人很多情緒,很多我們身邊的朋友,
[00:37:09.110 --> 00:37:13.110]  其實是需要有人在他身邊,這個是第一。
[00:37:13.110 --> 00:37:18.110]  其實很多的罪,都是人裡面的不安做出來的。
[00:37:18.110 --> 00:37:22.110]  我們可以講很偉大的事情,但是去到我們生活時間方面,
[00:37:22.110 --> 00:37:26.110]  就是我的鄰居,就是我的親戚,我們如何跟他們相處?
[00:37:26.110 --> 00:37:31.110]  如何跟他們分擔、聆聽他們的需要?
[00:37:31.110 --> 00:37:35.110]  這個就是最簡單,我們每一個人都可以走出這一步。
[00:37:35.110 --> 00:37:40.110]  所以盼望今天的訊息給我們的,不是說我們要做很偉大的事情。
[00:37:40.110 --> 00:37:44.110]  很偉大的事情都是從我今天如何生活開始,
[00:37:44.110 --> 00:37:48.110]  影響我的鄰居,影響我身邊的朋友。
[00:37:48.110 --> 00:37:50.110]  我們同心打高。
[00:37:50.110 --> 00:37:58.110]  邱教授,我們感謝你,因為你的恩典,讓我們有機會在不管是疫情,
[00:37:58.110 --> 00:38:06.110]  或者是經濟方面不太理想的日子裡面,都能夠享受從你而來的平安。
[00:38:06.110 --> 00:38:13.110]  我們求求幫助我們在這個不安的世代裡面,有真正的平安。
[00:38:13.110 --> 00:38:22.110]  而且不是單單我們自己享受這個平安,也願意樂意去呈出這個平安,
[00:38:22.110 --> 00:38:27.110]  為我們這個城市去求,求求你的恩典領導我們當中。
[00:38:27.110 --> 00:38:33.110]  社會上有很多不公義的事情,社會上有很多很貧窮的人,
[00:38:33.110 --> 00:38:40.110]  很多人他們的生活真的非常糟糕,但願求你的恩典領導他們當中,
[00:38:40.110 --> 00:38:46.110]  教導我們如何為他們多走一步,去關心他們。
[00:38:46.110 --> 00:38:52.110]  也許這個人就是我的朋友,就是我的鄰居。
[00:38:52.110 --> 00:38:58.110]  求求開我們的眼界,看見他們的需要。
[00:38:58.110 --> 00:39:02.110]  也求求開我們的耳朵,去聆聽他們的需要。
[00:39:02.110 --> 00:39:10.110]  求求開我們的口,去長出你的恩言,把你的福音,把你的恩典與他們分享。
[00:39:10.110 --> 00:39:13.110]  我們感謝你,我們的禱告風耶穌基督名酒。
[00:39:13.110 --> 00:39:14.110]  阿彌
