
[00:00:00.000 --> 00:00:03.000]  好,各位兄弟姐妹,你們好,我很開心在這麼特別的日子裏面
[00:19:06.000 --> 00:19:09.000]  我希望我有生之年,先過來探望你
[00:19:09.000 --> 00:19:12.000]  就是這樣,二撒也說
[00:19:12.000 --> 00:19:15.000]  我想趁我離開之前祝福你
[00:19:15.000 --> 00:19:18.000]  不過很特別,你記不記得,他很喜歡喫東西
[00:19:18.000 --> 00:19:21.000]  兒子,我祝福你之前,你打些野味回來
[00:19:21.000 --> 00:19:24.000]  喫完之後我就有力和你祝福
[00:19:24.000 --> 00:19:27.000]  你記住,剛纔我已經說了
[00:19:27.000 --> 00:19:30.000]  這種祝福是一個很重要的
[00:19:30.000 --> 00:19:33.000]  好了,我們再看第四、第五兩節
[00:19:33.000 --> 00:19:36.000]  照我所愛的造成美味
[00:19:36.000 --> 00:19:39.000]  拿來給我喫
[00:19:39.000 --> 00:19:42.000]  使我在未死之先給你祝福
[00:19:42.000 --> 00:19:45.000]  二撒對他兒子二掃說話
[00:19:45.000 --> 00:19:48.000]  李伯嘉也聽見了
[00:19:48.000 --> 00:19:51.000]  去打獵,要得野味帶來
[00:19:51.000 --> 00:19:54.000]  一會兒我們會再解釋
[00:19:54.000 --> 00:19:57.000]  李伯嘉也聽見了這句話
[00:19:57.000 --> 00:20:00.000]  所以二掃,他就去打獵
[00:20:00.000 --> 00:20:03.000]  但爸爸就很喜歡喫東西,喜歡喫東西不是一個罪
[00:20:03.000 --> 00:20:06.000]  很多人都喜歡喫東西,所以你留意到
[00:20:06.000 --> 00:20:09.000]  很多YouTube裏面都介紹哪裏好喫
[00:20:09.000 --> 00:20:12.000]  你去喫東西的時候,一定會看到
[00:20:12.000 --> 00:20:15.000]  以前要先給祖先喫東西
[00:20:15.000 --> 00:20:18.000]  然後說這裏好喫
[00:20:18.000 --> 00:20:21.000]  你喜歡喫東西不是一個問題
[00:20:21.000 --> 00:20:24.000]  但千萬不要太專注在這裏
[00:20:24.000 --> 00:20:27.000]  費勒比書裏面提到,有很多人以土腹爲神
[00:20:27.000 --> 00:20:30.000]  太注重喫東西,也是一個問題
[00:20:30.000 --> 00:20:33.000]  好了,剛纔我已經說了
[00:20:33.000 --> 00:20:36.000]  這個祝福是怎樣呢
[00:20:36.000 --> 00:20:39.000]  就是代表你會將那種福氣
[00:20:39.000 --> 00:20:42.000]  加之於這個人的身上
[00:20:42.000 --> 00:20:45.000]  亞國要爲兩個孫女祝福
[00:20:45.000 --> 00:20:48.000]  是交叉手,我們一起來看
[00:20:48.000 --> 00:20:51.000]  創世紀四十八章十七到第十九節,我們一起來讀出
[00:20:51.000 --> 00:20:54.000]  若是見他父親把右手
[00:20:54.000 --> 00:20:57.000]  按在二法年的頭上,就不起月
[00:20:57.000 --> 00:21:00.000]  便提起他父親的手
[00:21:00.000 --> 00:21:03.000]  要從二法年頭上挪到馬拿西的頭上
[00:21:03.000 --> 00:21:06.000]  若是對他父親說
[00:21:06.000 --> 00:21:09.000]  我父不是這樣,這本是長子
[00:21:09.000 --> 00:21:12.000]  求你把右手按在他的頭上
[00:21:12.000 --> 00:21:15.000]  他父親不從
[00:21:15.000 --> 00:21:18.000]  說,我知道,我兒,我知道
[00:21:18.000 --> 00:21:21.000]  他也必成爲一族,也必昌大
[00:21:21.000 --> 00:21:24.000]  看到嗎?
[00:21:24.000 --> 00:21:27.000]  他沒有否定大孫一樣會祝福
[00:21:27.000 --> 00:21:30.000]  不過更大的祝福是給小的孫子
[00:21:30.000 --> 00:21:33.000]  爲什麼會這樣呢?不知道大家有沒有想過
[00:21:33.000 --> 00:21:36.000]  有因素,稍後會解釋
[00:21:36.000 --> 00:21:39.000]  所以他們絕對相信
[00:21:39.000 --> 00:21:42.000]  臨終的祝福是一種
[00:21:42.000 --> 00:21:45.000]  有能力的預言,是會實踐的
[00:21:45.000 --> 00:21:48.000]  所以受祝福的人都很着急
[00:21:48.000 --> 00:21:51.000]  他的父親臨終的時候
[00:21:51.000 --> 00:21:54.000]  所給他的最後的祝福是很重要的
[00:21:54.000 --> 00:21:57.000]  好了,我們看到
[00:21:57.000 --> 00:22:00.000]  以撒其實犯了錯,他犯了什麼錯呢?
[00:22:00.000 --> 00:22:03.000]  以撒他順理成章
[00:22:03.000 --> 00:22:06.000]  把特別的福氣給大兒子
[00:22:06.000 --> 00:22:09.000]  應該的,是不是?但是不是
[00:22:09.000 --> 00:22:12.000]  爲什麼呢?正如雅各
[00:22:12.000 --> 00:22:15.000]  後來他又怎麼樣呢?
[00:22:15.000 --> 00:22:18.000]  因爲大兒子留便犯錯,都沒有把福氣
[00:22:18.000 --> 00:22:21.000]  給大兒子,我剛纔不是說了嗎?
[00:22:21.000 --> 00:22:24.000]  我們看到,以掃
[00:22:24.000 --> 00:22:27.000]  後來因爲娶了什麼呢?
[00:22:27.000 --> 00:22:30.000]  一些外邦女子爲妻
[00:22:30.000 --> 00:22:33.000]  所以他就令他很憂心
[00:22:33.000 --> 00:22:36.000]  所以他會怎麼樣呢?
[00:22:36.000 --> 00:22:39.000]  我們看看創世紀二十六章
[00:22:39.000 --> 00:22:42.000]  三十四、三十五兩節
[00:22:42.000 --> 00:22:45.000]  以掃四十歲的時候
[00:22:45.000 --> 00:22:48.000]  娶了客人比利的女兒尤迪
[00:22:48.000 --> 00:22:51.000]  與客人以倫的女兒巴實末爲妻
[00:22:51.000 --> 00:22:54.000]  他們尚史以撒和李伯嘉心裏受煩
[00:22:54.000 --> 00:22:57.000]  看到嗎?他娶了一個外邦人
[00:22:57.000 --> 00:23:00.000]  譬如,如果你的兒子
[00:23:00.000 --> 00:23:03.000]  來了英國之後,他很喜歡一個
[00:23:03.000 --> 00:23:06.000]  印度的女孩,那你會不會很開心呢?
[00:23:06.000 --> 00:23:09.000]  印度崛起,也好
[00:23:09.000 --> 00:23:12.000]  不是吧?爲什麼不找回自己的香港人呢?
[00:23:12.000 --> 00:23:15.000]  我們都會有這個想法,是不是?
[00:23:15.000 --> 00:23:18.000]  聖經很清楚說,其實爸爸媽媽
[00:23:18.000 --> 00:23:21.000]  爲着以掃的婚姻
[00:23:21.000 --> 00:23:24.000]  是很憂慮,很擔心
[00:23:24.000 --> 00:23:27.000]  但他仍然偏愛這個兒子
[00:23:27.000 --> 00:23:30.000]  他就要把這個長子的名分給他
[00:23:30.000 --> 00:23:33.000]  剛纔我說,他一定要喫東西
[00:23:33.000 --> 00:23:36.000]  他以自己的肚腹爲神
[00:23:36.000 --> 00:23:39.000]  以撒另外一個情況是什麼呢?
[00:23:39.000 --> 00:23:42.000]  他暗暗地叫以掃來
[00:23:42.000 --> 00:23:45.000]  兒子,來來,我現在給你有祝福
[00:23:45.000 --> 00:23:48.000]  和我去打臉,打了回來
[00:23:48.000 --> 00:23:51.000]  你讓我喫完,我有力氣,我要祝福你了
[00:23:51.000 --> 00:23:54.000]  爲什麼要暗暗呢?
[00:23:54.000 --> 00:23:57.000]  就已經顯示了這個家庭裏面
[00:23:57.000 --> 00:24:00.000]  其實產生了兩對的人
[00:24:00.000 --> 00:24:03.000]  媽媽是幫着小兒子,爸爸是幫着大兒子
[00:24:03.000 --> 00:24:06.000]  本來是一對恩愛夫婦
[00:24:06.000 --> 00:24:09.000]  但現在很可能是各懷鬼胎
[00:24:09.000 --> 00:24:12.000]  爸爸小小聲和大兒子說
[00:24:12.000 --> 00:24:15.000]  但媽媽是怎樣呢?
[00:24:15.000 --> 00:24:18.000]  原來意思是偷聽到
[00:24:18.000 --> 00:24:21.000]  有這種經歷
[00:24:21.000 --> 00:24:24.000]  可能女兒和爸爸說
[00:24:24.000 --> 00:24:27.000]  你說什麼?爲什麼我不聽得到?
[00:24:27.000 --> 00:24:30.000]  又說我是不是?
[00:24:30.000 --> 00:24:33.000]  我們隨時有這種情況會產生的
[00:24:33.000 --> 00:24:36.000]  如果你覺得你的丈夫和女兒關係好些的時候
[00:24:36.000 --> 00:24:39.000]  就會產生這種問題
[00:24:39.000 --> 00:24:42.000]  所以你留意到,但是錯在哪裏呢?
[00:24:42.000 --> 00:24:45.000]  當以撒的妻子懷孕的時候
[00:24:45.000 --> 00:24:48.000]  神向她啓示
[00:24:48.000 --> 00:24:51.000]  很清楚地說,將來會怎樣呢?
[00:24:51.000 --> 00:24:54.000]  大的要服侍小的
[00:24:54.000 --> 00:24:57.000]  兩個人都知道的
[00:24:57.000 --> 00:25:00.000]  我們一起來讀《創世紀25章》第23節
[00:25:00.000 --> 00:25:03.000]  耶和華對他說
[00:25:03.000 --> 00:25:06.000]  兩國在你腹內,兩族要從你身上出來
[00:25:06.000 --> 00:25:09.000]  這族必強於那族
[00:25:09.000 --> 00:25:12.000]  將來大的要服侍小的
[00:25:12.000 --> 00:25:15.000]  聽到嗎?
[00:25:15.000 --> 00:25:18.000]  以撒是知道大的要服侍小的
[00:25:18.000 --> 00:25:21.000]  但是他也要將最好的福分
[00:25:21.000 --> 00:25:24.000]  給大兒子
[00:25:24.000 --> 00:25:27.000]  但是不要忘記
[00:25:27.000 --> 00:25:30.000]  以撒自己本身也在經歷
[00:25:30.000 --> 00:25:33.000]  大的要服侍小的
[00:25:33.000 --> 00:25:36.000]  記不記得?
[00:25:36.000 --> 00:25:39.000]  阿伯拉罕,第一個兒子是誰?
[00:25:39.000 --> 00:25:42.000]  是下甲所生的以實瑪利
[00:25:42.000 --> 00:25:45.000]  所以他不是大兒子
[00:25:45.000 --> 00:25:48.000]  他只是第二個兒子
[00:25:48.000 --> 00:25:51.000]  以年齡來說
[00:25:51.000 --> 00:25:54.000]  但是誰可以承繼最大的福氣
[00:25:54.000 --> 00:25:57.000]  和阿伯拉罕的遺產呢?
[00:25:57.000 --> 00:26:00.000]  是誰?是以撒
[00:26:00.000 --> 00:26:03.000]  他自己就是小的
[00:26:03.000 --> 00:26:06.000]  但是他在享受更大的福氣
[00:26:06.000 --> 00:26:09.000]  所以特別要爲小孫
[00:26:09.000 --> 00:26:12.000]  去祝福,就是這個原因
[00:26:12.000 --> 00:26:15.000]  所以你留意到
[00:26:15.000 --> 00:26:18.000]  剛纔我已經說過
[00:26:18.000 --> 00:26:21.000]  原來臨終的祝福是在家人面前
[00:26:21.000 --> 00:26:24.000]  一起去做的
[00:26:24.000 --> 00:26:27.000]  就是應該妻子和其他兒女都會出現
[00:26:27.000 --> 00:26:30.000]  逐個逐個去祝福
[00:26:30.000 --> 00:26:33.000]  但是現在以撒是怎樣?
[00:26:33.000 --> 00:26:36.000]  來來來,打獵
[00:26:36.000 --> 00:26:39.000]  打完獵給我喫,我就和你祝福
[00:26:39.000 --> 00:26:42.000]  這個就是以撒的錯
[00:26:42.000 --> 00:26:45.000]  他很清楚知道神是次福大的那個
[00:26:45.000 --> 00:26:48.000]  媽媽又錯了什麼呢?
[00:26:48.000 --> 00:26:51.000]  剛纔我已經說了,就是隔場友誼
[00:26:51.000 --> 00:26:54.000]  利伯家聽到他們的對話
[00:26:54.000 --> 00:26:57.000]  但是聽到的意思是什麼?
[00:26:57.000 --> 00:27:00.000]  竊聽風雲,是偷聽
[00:27:00.000 --> 00:27:03.000]  原來他在不斷地留意
[00:27:03.000 --> 00:27:06.000]  對方有沒有自私地說什麼
[00:27:06.000 --> 00:27:09.000]  這時候他爲了要保障自己
[00:27:09.000 --> 00:27:12.000]  所愛的兒子,細仔雅各的利益
[00:27:12.000 --> 00:27:15.000]  於是怎麼樣呢?
[00:27:15.000 --> 00:27:18.000]  他就會立刻去做一些事情
[00:27:18.000 --> 00:27:21.000]  所以我在反映,那時候
[00:27:21.000 --> 00:27:24.000]  本來一對很恩愛的夫婦
[00:27:24.000 --> 00:27:27.000]  有了兒女之後,特別可能不止一個
[00:27:27.000 --> 00:27:30.000]  就會產生一些問題
[00:27:30.000 --> 00:27:33.000]  和衝突
[00:27:33.000 --> 00:27:36.000]  利伯家就立刻去叫雅各來
[00:27:36.000 --> 00:27:39.000]  我們一起來讀
[00:27:39.000 --> 00:27:42.000]  創世紀27章第8到第10節
[00:27:42.000 --> 00:27:45.000]  現在,我兒,你要照着我所吩咐你的
[00:27:45.000 --> 00:27:48.000]  聽從我的話
[00:27:48.000 --> 00:27:51.000]  你到羊羣裏去,吸我那兩隻肥山羊羔來
[00:27:51.000 --> 00:27:54.000]  我便照你父親所吸的所愛的
[00:27:54.000 --> 00:27:57.000]  給他做成美味
[00:27:57.000 --> 00:28:00.000]  你拿到你父親那裏,給他喫
[00:28:00.000 --> 00:28:03.000]  使他再未死之先,給你祝福
[00:28:03.000 --> 00:28:06.000]  看到利伯家是一個行動型的人
[00:28:06.000 --> 00:28:09.000]  一聽到自己的丈夫
[00:28:09.000 --> 00:28:12.000]  要給大兒子祝福的時候
[00:28:12.000 --> 00:28:15.000]  他立刻可以想到很多東西
[00:28:15.000 --> 00:28:18.000]  趁你大佬打掂的時候,你快點出去
[00:28:18.000 --> 00:28:21.000]  在我們自己的羊欄裏面,拿兩隻肥羊羔
[00:28:21.000 --> 00:28:24.000]  肥的,肯定是好喫的肥東西
[00:28:24.000 --> 00:28:27.000]  然後呢?我們就去煮
[00:28:27.000 --> 00:28:30.000]  煮一些你父親喜歡喫的東西,讓他去祝福你
[00:28:30.000 --> 00:28:33.000]  所以你留意到
[00:28:33.000 --> 00:28:36.000]  利伯家是一個很厲害的人
[00:28:36.000 --> 00:28:39.000]  還有,你要照着我所吩咐你的
[00:28:39.000 --> 00:28:42.000]  聽從我的話
[00:28:42.000 --> 00:28:45.000]  原來的意思是一個命令
[00:28:45.000 --> 00:28:48.000]  我現在命令你快點去做
[00:28:48.000 --> 00:28:51.000]  所以你留意到,這是一個很深閨的啞角
[00:28:51.000 --> 00:28:54.000]  是比較容易聽從媽媽的話
[00:28:54.000 --> 00:28:57.000]  那個通山走的二嫂
[00:28:57.000 --> 00:29:00.000]  你都沒說清楚她去了哪裏
[00:29:00.000 --> 00:29:03.000]  所以媽媽會特別理解,她去吻雅國就是這個原因
[00:29:03.000 --> 00:29:06.000]  但是雅國聽到之後,他都很害怕
[00:29:06.000 --> 00:29:09.000]  啥?騙老爸?
[00:29:09.000 --> 00:29:12.000]  他不是怕騙老爸
[00:29:12.000 --> 00:29:15.000]  他怕什麼?如果被爸爸揭穿了
[00:29:15.000 --> 00:29:18.000]  他不祝福我,他遷就我
[00:29:18.000 --> 00:29:21.000]  但是這個媽媽真是厲害
[00:29:21.000 --> 00:29:24.000]  她已經想好了兩手準備
[00:29:24.000 --> 00:29:27.000]  我們再來讀第十一到第十四節
[00:29:48.000 --> 00:29:51.000]  所以你朝的就座歸到我身上
[00:29:51.000 --> 00:29:54.000]  你只管聽我的話,去把羊羔
[00:29:54.000 --> 00:29:57.000]  給我拿來,他便去拿來
[00:29:57.000 --> 00:30:00.000]  交給他母親,他母親就
[00:30:00.000 --> 00:30:03.000]  照他父親所愛的,造成美味
[00:30:03.000 --> 00:30:06.000]  看到嗎?雅國很怕爸爸
[00:30:06.000 --> 00:30:09.000]  揭穿他,因爲兩個人很極端
[00:30:09.000 --> 00:30:12.000]  一個是男性荷爾蒙
[00:30:12.000 --> 00:30:15.000]  很多,全身都無繩繩的
[00:30:15.000 --> 00:30:18.000]  一個是男性的,不用化妝,都是綠綠的
[00:30:18.000 --> 00:30:21.000]  他說,爸爸,如果他突然看不到
[00:30:21.000 --> 00:30:24.000]  他摸我的時候,嘩嘩不留手,即是知道我騙他
[00:30:24.000 --> 00:30:27.000]  那我就死了,你看這個媽媽很偉大
[00:30:27.000 --> 00:30:30.000]  不要緊,我幫你想想
[00:30:30.000 --> 00:30:33.000]  不單單燙羊,我還會用羊毛幫你包住脖子
[00:30:33.000 --> 00:30:36.000]  包住手,摸下去的時候,摸到毛
[00:30:36.000 --> 00:30:39.000]  那就當是你
[00:30:39.000 --> 00:30:42.000]  如果就算有奏作,我全背了
[00:30:42.000 --> 00:30:45.000]  有什麼我都承受了
[00:30:45.000 --> 00:30:48.000]  這些是不是很傳統的女性
[00:30:48.000 --> 00:30:51.000]  很多時候都是這樣,有什麼我都背了
[00:30:51.000 --> 00:30:54.000]  那時候我就和你做,所以有一個很大的悲哀
[00:30:54.000 --> 00:30:57.000]  李伯嘉
[00:30:57.000 --> 00:31:00.000]  很愛這個兒子
[00:31:00.000 --> 00:31:03.000]  愛不要緊,但這個是錯愛
[00:31:03.000 --> 00:31:06.000]  是錯誤的愛
[00:31:06.000 --> 00:31:09.000]  不單單這個錯誤的行動
[00:31:09.000 --> 00:31:12.000]  不會帶給他的孩子有真正的祝福
[00:31:12.000 --> 00:31:15.000]  反而會推他去一個深淵
[00:31:15.000 --> 00:31:18.000]  甚至最後他會自作自受
[00:31:18.000 --> 00:31:21.000]  所以我們愛小朋友不要緊
[00:31:21.000 --> 00:31:24.000]  但是一定要行在公義之中
[00:31:24.000 --> 00:31:27.000]  我見過真是有這樣的家庭
[00:31:27.000 --> 00:31:30.000]  兒子賭錢
[00:31:30.000 --> 00:31:33.000]  爸爸說,讓他死吧
[00:31:33.000 --> 00:31:36.000]  讓他被大耳窿打吧
[00:31:36.000 --> 00:31:39.000]  媽媽是不會被大耳窿打他的兒子
[00:31:39.000 --> 00:31:42.000]  自己就私幾錢
[00:31:42.000 --> 00:31:45.000]  拿出來不止,後來要去問親戚借錢
[00:31:45.000 --> 00:31:48.000]  就是幫這個兒子
[00:31:48.000 --> 00:31:51.000]  但是這樣幫的時候你猜那個兒子會不會戒到
[00:31:51.000 --> 00:31:54.000]  不會,因爲一定有人
[00:31:54.000 --> 00:31:57.000]  支持他
[00:31:57.000 --> 00:32:00.000]  他就可以繼續去做這些事
[00:32:00.000 --> 00:32:03.000]  不幸地我教了一個這樣的家庭
[00:32:03.000 --> 00:32:06.000]  所以當丈夫知道的時候會很生氣
[00:32:06.000 --> 00:32:09.000]  叫你不要幫他
[00:32:09.000 --> 00:32:12.000]  你害死他
[00:32:12.000 --> 00:32:15.000]  你不聽我的話就暗地裏幫他
[00:32:15.000 --> 00:32:18.000]  你有沒有尊重我
[00:32:18.000 --> 00:32:21.000]  所以產生這種分裂
[00:32:21.000 --> 00:32:24.000]  所以李伯嘉的錯誤是什麼呢
[00:32:24.000 --> 00:32:27.000]  就是用人的方法
[00:32:27.000 --> 00:32:30.000]  去完成神的計劃
[00:32:30.000 --> 00:32:33.000]  剛剛神親自跟我們說
[00:32:33.000 --> 00:32:36.000]  將來大的要服侍
[00:32:36.000 --> 00:32:39.000]  小的要服侍
[00:32:39.000 --> 00:32:42.000]  但是現在見到形勢兇險
[00:32:42.000 --> 00:32:45.000]  就快有祝福了
[00:32:45.000 --> 00:32:48.000]  好像那個祝福真的臨到,那怎麼辦
[00:32:48.000 --> 00:32:51.000]  他用人的方法去完成神的計劃
[00:32:51.000 --> 00:32:54.000]  我星期三有個茶几
[00:32:54.000 --> 00:32:57.000]  剛剛過去的星期三,前兩天
[00:32:57.000 --> 00:33:00.000]  我去查掃羅
[00:33:00.000 --> 00:33:03.000]  你看到掃羅是什麼嗎
[00:33:03.000 --> 00:33:06.000]  他是沒有信心的
[00:33:06.000 --> 00:33:09.000]  但是約拿丹反而有信心
[00:33:09.000 --> 00:33:12.000]  打贏了那場仗,菲律斯人就起鬨
[00:33:12.000 --> 00:33:15.000]  掃羅原本是叫祭司來去求問神的
[00:33:15.000 --> 00:33:18.000]  誰知道他一聽到菲律斯人起鬨的時候
[00:33:18.000 --> 00:33:21.000]  就說,行了,不用求問了,我們就去吧
[00:33:21.000 --> 00:33:24.000]  因爲現在形勢對我們有利,立刻去吧
[00:33:24.000 --> 00:33:27.000]  他一聽到三條,在北京也要立刻下來
[00:33:27.000 --> 00:33:30.000]  要很快,今天還在開會
[00:33:30.000 --> 00:33:33.000]  他們很努力,那時候你留意到,要快
[00:33:33.000 --> 00:33:36.000]  就不會理那麼多了
[00:33:36.000 --> 00:33:39.000]  所以他就是沒有這份信心
[00:33:39.000 --> 00:33:42.000]  神很清楚地說,大的是要服侍小的
[00:33:42.000 --> 00:33:45.000]  但是會不會我們有時候也會犯這個錯
[00:33:45.000 --> 00:33:48.000]  我們有些時候想等候神
[00:33:48.000 --> 00:33:51.000]  但是往往可能在某些情況,覺得很危急
[00:33:51.000 --> 00:33:54.000]  我們就不再求問了,我們自己採取行動
[00:33:54.000 --> 00:33:57.000]  這是很可悲的
[00:33:57.000 --> 00:34:00.000]  好了,那亞國有沒有錯呢?
[00:34:00.000 --> 00:34:03.000]  亞國好像一直以來都是被擺佈的
[00:34:03.000 --> 00:34:06.000]  媽媽叫他這樣做,他就照樣做
[00:34:06.000 --> 00:34:09.000]  但是剛纔我們已經說了,亞國其實是很不道德的
[00:34:09.000 --> 00:34:12.000]  他沒有想過騙爸爸是不對的
[00:34:12.000 --> 00:34:15.000]  他害怕的是什麼?
[00:34:15.000 --> 00:34:18.000]  榮不易我被咒咒
[00:34:18.000 --> 00:34:21.000]  現在不是,媽媽說,周焯林到他身上
[00:34:21.000 --> 00:34:24.000]  他揹着他,那就不要緊
[00:34:24.000 --> 00:34:27.000]  你幫我擋了這些災災,那你就繼續去吧
[00:34:27.000 --> 00:34:30.000]  那我會騙爸爸
[00:34:30.000 --> 00:34:33.000]  也就是說,他其實也不會很緊張
[00:34:33.000 --> 00:34:36.000]  他媽媽的情況
[00:34:36.000 --> 00:34:39.000]  反而以素真的疼爸爸會差很遠
[00:34:39.000 --> 00:34:42.000]  他這份的愛,也有些很虛假
[00:34:42.000 --> 00:34:45.000]  或者是以自我作爲中心
[00:34:45.000 --> 00:34:48.000]  所以亞國也不是那麼好的
[00:34:48.000 --> 00:34:51.000]  好了,我們看看
[00:34:51.000 --> 00:34:54.000]  那個錯誤引出來的後果是什麼
[00:34:54.000 --> 00:34:57.000]  中間的過程不詳細講了,大家回去看聖經
[00:34:57.000 --> 00:35:00.000]  第一就是引致兄弟相殘
[00:35:00.000 --> 00:35:03.000]  當以素打圓列回來
[00:35:03.000 --> 00:35:06.000]  叫爸爸,爸爸你祝福我吧,爸爸
[00:35:06.000 --> 00:35:09.000]  不是吧,我剛喫完東西祝福了,不是你來的嗎?
[00:35:09.000 --> 00:35:12.000]  不是啊
[00:35:12.000 --> 00:35:15.000]  弟弟,弟弟又再一次騙我
[00:35:15.000 --> 00:35:18.000]  當日已經用紅豆湯換了我長子名分
[00:35:18.000 --> 00:35:21.000]  不過那次是活該,你自己死吧
[00:35:21.000 --> 00:35:24.000]  他打列回來這麼熱鬧,兒子在煲紅豆湯
[00:35:24.000 --> 00:35:27.000]  亞國很會打的,你想喝就行
[00:35:27.000 --> 00:35:30.000]  你把長子名分給我吧,我就給了他
[00:35:30.000 --> 00:35:33.000]  說出來就是這樣
[00:35:33.000 --> 00:35:36.000]  這麼熱還喝湯,很辛苦
[00:35:36.000 --> 00:35:39.000]  如果紅豆冰就不一樣了,真是活該
[00:35:39.000 --> 00:35:42.000]  這樣的時候,以素就很生氣
[00:35:42.000 --> 00:35:45.000]  這麼熱鬧,我要殺了他
[00:35:45.000 --> 00:35:48.000]  我們一起去看創世紀27章第41節
[00:35:48.000 --> 00:35:51.000]  以素因他父親給亞國祝的福
[00:35:51.000 --> 00:35:54.000]  就怨恨亞國,心裏說
[00:35:54.000 --> 00:35:57.000]  爲我父親居喪的日子勤了
[00:35:57.000 --> 00:36:00.000]  到那時候,我要殺我的兄弟亞國
[00:36:00.000 --> 00:36:03.000]  看到沒有
[00:36:03.000 --> 00:36:06.000]  某個程度以素比亞國好
[00:36:06.000 --> 00:36:09.000]  母親說就在臨到我身上不要緊
[00:36:09.000 --> 00:36:12.000]  我就騙母親
[00:36:12.000 --> 00:36:15.000]  但以素很生氣,弟弟又騙我
[00:36:15.000 --> 00:36:18.000]  我要殺了弟弟,不過他尊重父親
[00:36:18.000 --> 00:36:21.000]  父親現在年紀大
[00:36:21.000 --> 00:36:24.000]  不想他死之前,沒了兒子
[00:36:24.000 --> 00:36:27.000]  父親死了,我就會動手
[00:36:27.000 --> 00:36:30.000]  就是這樣,你用這個角度去看
[00:36:30.000 --> 00:36:33.000]  他是不是疼父親比亞國疼母親好
[00:36:33.000 --> 00:36:36.000]  但至少引致同失臭窩
[00:36:36.000 --> 00:36:39.000]  兩兄弟產生不和
[00:36:39.000 --> 00:36:42.000]  所以我剛纔說
[00:36:42.000 --> 00:36:45.000]  兄弟姐妹之間爲什麼會有這麼多爭執
[00:36:45.000 --> 00:36:48.000]  會不會有時候是因爲我們的偏心
[00:36:48.000 --> 00:36:51.000]  太過分,引致到
[00:36:51.000 --> 00:36:54.000]  他們產生的妒忌和不和
[00:36:54.000 --> 00:36:57.000]  更加是
[00:36:57.000 --> 00:37:00.000]  母子之間產生不和
[00:37:00.000 --> 00:37:03.000]  當以素知道
[00:37:03.000 --> 00:37:10.000]  原來是母親教過弟弟去騙父親的時候
[00:37:10.000 --> 00:37:15.000]  你會想一想,她怎麼帶他去看他母親
[00:37:15.000 --> 00:37:18.000]  我帶你去餐廳
[00:37:18.000 --> 00:37:21.000]  爲什麼你可以這樣
[00:37:21.000 --> 00:37:24.000]  剝奪了我的福氣
[00:37:24.000 --> 00:37:27.000]  他一定會很憎恨他母親
[00:37:27.000 --> 00:37:30.000]  以後的日子
[00:37:30.000 --> 00:37:33.000]  母子之間一定不會有事說
[00:37:33.000 --> 00:37:36.000]  甚至
[00:37:36.000 --> 00:37:39.000]  這個兒子一定會冷麪
[00:37:39.000 --> 00:37:42.000]  去對待這個母親
[00:37:42.000 --> 00:37:46.000]  而利伯加產生什麼事
[00:37:46.000 --> 00:37:49.000]  很大的不幸
[00:37:49.000 --> 00:37:53.000]  利伯加知道以素想殺弟弟
[00:37:53.000 --> 00:37:56.000]  他不想失去這個兒子
[00:37:56.000 --> 00:37:59.000]  於是立刻想辦法
[00:37:59.000 --> 00:38:02.000]  我們一起讀《創世紀27章》第46節
[00:38:02.000 --> 00:38:05.000]  利伯加對以素說
[00:38:05.000 --> 00:38:09.000]  我恩借客人的女子,連性命都厭煩了
[00:38:09.000 --> 00:38:12.000]  倘若雅國也娶客人的女子爲妻
[00:38:12.000 --> 00:38:16.000]  像這些一樣,我活着還有什麼益處呢
[00:38:16.000 --> 00:38:19.000]  他就對自己的丈夫說
[00:38:19.000 --> 00:38:22.000]  我們的大仔以素娶的外邦人
[00:38:22.000 --> 00:38:26.000]  不如這樣
[00:38:26.000 --> 00:38:29.000]  叫他回到我家鄉
[00:38:29.000 --> 00:38:32.000]  即是他舅父
[00:38:32.000 --> 00:38:35.000]  在拉班那裏
[00:38:35.000 --> 00:38:38.000]  娶回我們自己人
[00:38:38.000 --> 00:38:41.000]  讓他走,住一些日子
[00:38:41.000 --> 00:38:44.000]  然後就可以回來
[00:38:44.000 --> 00:38:47.000]  他立刻想了辦法
[00:38:47.000 --> 00:38:50.000]  要遣走自己的小孩
[00:38:50.000 --> 00:38:53.000]  不然一會兒
[00:38:53.000 --> 00:38:56.000]  一個三步不出歸門的人
[00:38:56.000 --> 00:38:59.000]  可以離開
[00:38:59.000 --> 00:39:02.000]  爸爸可能也不允許
[00:39:02.000 --> 00:39:05.000]  因爲已經滿年了
[00:39:05.000 --> 00:39:08.000]  他就用這個原因叫弟弟離開
[00:39:08.000 --> 00:39:11.000]  但離開了多久呢
[00:39:11.000 --> 00:39:14.000]  我們一起看《創世紀27章》第42到45節
[00:39:14.000 --> 00:39:17.000]  我們一起讀出
[00:39:17.000 --> 00:39:20.000]  大家大兒子以素的話告訴李伯嘉
[00:39:20.000 --> 00:39:23.000]  他就打發人去
[00:39:23.000 --> 00:39:26.000]  叫了他小兒子雅各來
[00:39:26.000 --> 00:39:29.000]  對他說,你哥哥以素想要殺你
[00:39:29.000 --> 00:39:32.000]  報仇雪恨,現在我兒
