
[00:00:00.000 --> 00:00:04.000]  有些東西想讓大家考考大家的眼力
[00:20:09.200 --> 00:20:12.200]  我們就可以放心去信靠祂
[00:20:12.200 --> 00:20:17.200]  祂也會為我們預備,為我們帶領
[00:20:17.200 --> 00:20:24.200]  在希臘神話裡,其中有一則神話是這樣說的
[00:20:24.200 --> 00:20:28.200]  裡面有一個酒神,酒神有一個老師
[00:20:28.200 --> 00:20:33.200]  有一天酒神發現他尊敬的老師不見了,失蹤了
[00:20:33.200 --> 00:20:38.200]  原來這個老師喝醉酒,到處走,被一些農民抓了
[00:20:38.200 --> 00:20:41.200]  農民就把他帶到去見國王
[00:20:41.200 --> 00:20:46.200]  國王一眼就認出這個是酒神的老師
[00:20:46.200 --> 00:20:52.200]  於是就釋放了他,並且連續十天十夜以國宴來招待他
[00:20:52.200 --> 00:20:55.200]  完結之後就帶他回去見酒神
[00:20:55.200 --> 00:20:57.200]  酒神當然很開心
[00:20:57.200 --> 00:21:03.200]  酒神就說「好,我現在就幫你完成一個願望,你想要什麼呢?」
[00:21:03.200 --> 00:21:13.200]  國王就說「我要點金術,我要我手碰到哪一樣東西,哪一樣就成為黃金」
[00:21:13.200 --> 00:21:16.200]  酒神就真的答應了他
[00:21:16.200 --> 00:21:24.200]  國王也很開心,他碰到什麼就變成黃金,於是通屋都是黃金
[00:21:24.200 --> 00:21:28.200]  但是沒多久之後,他就知道後悔了
[00:21:28.200 --> 00:21:33.200]  因為原來吃都沒得好吃,遲早餓死,為什麼呢?
[00:21:33.200 --> 00:21:36.200]  因為他凡碰到的東西都變成黃金
[00:21:36.200 --> 00:21:38.200]  黃金怎麼會吞得下肚呢?
[00:21:38.200 --> 00:21:41.200]  還有就是他不小心碰到自己的女兒
[00:21:41.200 --> 00:21:45.200]  連女兒都變成了一磚黃金的雕像
[00:21:45.200 --> 00:21:50.200]  於是他就很後悔,馬上回去找酒神
[00:21:50.200 --> 00:21:53.200]  叫酒神收回他的點金術
[00:21:53.200 --> 00:21:57.200]  酒神就跟他說「你去河裡洗澡吧」
[00:21:57.200 --> 00:21:59.200]  於是他馬上就去河裡洗澡
[00:21:59.200 --> 00:22:05.200]  他一下水的時候,點金術就轉移到水裡
[00:22:05.200 --> 00:22:10.200]  結果河裡的沙石就全部變成黃金
[00:22:10.200 --> 00:22:15.200]  這個時候,國王眼尾都不看那些黃金
[00:22:15.200 --> 00:22:18.200]  馬上就飆回去,想見自己的女兒
[00:22:18.200 --> 00:22:23.200]  在現實世界裡,有時候我們都很難分辨
[00:22:23.200 --> 00:22:28.200]  到底我們所信靠的是我們手裡的黃金
[00:22:28.200 --> 00:22:32.200]  還是那個像黃金的神
[00:22:32.200 --> 00:22:38.200]  直到有一天,當我們發現我們有黃金都沒用的時候
[00:22:38.200 --> 00:22:42.200]  我們才知道我們應該信哪一個
[00:22:42.200 --> 00:22:47.200]  最近我們從傳媒聽到很多負面的消息
[00:22:47.200 --> 00:22:51.200]  其中就是我們等了很久的普選
[00:22:51.200 --> 00:22:55.200]  現在一直都有很多的爭拗
[00:22:55.200 --> 00:23:00.200]  現在搞得好像各執一詞,各走極端
[00:23:00.200 --> 00:23:07.200]  什麼有雙有兩,其實都是一個口號
[00:23:07.200 --> 00:23:11.200]  還有就是忠於職守的傳媒工作者
[00:23:11.200 --> 00:23:17.200]  竟然都可能是因為工作的緣故險遭殺身之禍
[00:23:17.200 --> 00:23:22.200]  還有就是原來世界上很多東西都可以突然間失去
[00:23:22.200 --> 00:23:27.200]  說了三十年的一國兩制,說著說著都不說了,都沒有了
[00:23:27.200 --> 00:23:30.200]  還有就是一架可以載幾百人的飛機
[00:23:30.200 --> 00:23:36.200]  一夜之間也都消失得無影無蹤,到現在都找不到了
[00:23:36.200 --> 00:23:41.200]  試問世界上還有什麼是不可以失去的呢?
[00:23:41.200 --> 00:23:47.200]  正正就是當我們失去一些我們一直以為很重要的東西的時候
[00:23:47.200 --> 00:23:56.200]  我們才會去思想到底什麼是最重要,什麼是不可以失去的呢?
[00:23:56.200 --> 00:23:59.200]  今天對於你來說,什麼是最重要呢?
[00:23:59.200 --> 00:24:02.200]  什麼是不可以失去呢?
[00:24:02.200 --> 00:24:08.200]  你最重要的是你手上的黃金,還是那個像黃金的神呢?
[00:24:08.200 --> 00:24:16.200]  真正的信仰是要有正確的,相信的對象
[00:24:16.200 --> 00:24:21.200]  真正的信仰也都要有具體的行為表現
[00:24:21.200 --> 00:24:29.200]  這裡的第25,26節所說的正正就是這種真正的信仰,那種具體的表現
[00:24:29.200 --> 00:24:32.200]  這個表現就是瑤書
[00:24:32.200 --> 00:24:38.200]  瑤書可以反映到我們的信是否真的
[00:24:38.200 --> 00:24:45.200]  瑤書並不是唯一的行動能夠去證明我們的信仰
[00:24:45.200 --> 00:24:49.200]  不過在現實生活裡,在我們實踐的過程裡
[00:24:49.200 --> 00:24:56.200]  瑤書卻是其中一樣不容易,也都很困難去實踐的一個功課
[00:24:56.200 --> 00:25:03.200]  瑤書的起始點就是我們自己本身都經歷過上帝的瑤書
[00:25:03.200 --> 00:25:08.200]  一個經歷過上帝的瑤書的人,他應該知道自己有罪
[00:25:08.200 --> 00:25:16.200]  應該明白自己是何等的不配去承受上帝的瑤書
[00:25:16.200 --> 00:25:19.200]  他的生命應該因此而有改變
[00:25:19.200 --> 00:25:24.200]  其中一個改變就是他都能夠去瑤書那些得罪他的人
[00:25:24.200 --> 00:25:30.200]  當然一個真正有信心的人,他的改變不單止是瑤書
[00:25:30.200 --> 00:25:34.200]  他的生命裡還會有很多很多其他的改變
[00:25:34.200 --> 00:25:40.200]  丹麥的一位有名的哲學家,也是神學家,奇克果
[00:25:40.200 --> 00:25:45.200]  他很喜歡用一些故事來表達他的哲理
[00:25:45.200 --> 00:25:50.200]  有一次他說到有一個精神病人在精神病院逃走了出來
[00:25:50.200 --> 00:25:55.200]  逃走了出來當然不想進去,他不想被人抓進去
[00:25:55.200 --> 00:26:00.200]  於是他假扮正常,他在街上走
[00:26:00.200 --> 00:26:06.200]  有一天他發現地上有一個用橡皮做的皮球
[00:26:06.200 --> 00:26:08.200]  彈著彈著,他覺得很有趣
[00:26:08.200 --> 00:26:12.200]  於是他就用繩子綁著皮球,放在他的褲腳上
[00:26:12.200 --> 00:26:18.200]  每走一步皮球就在彈著彈著,他就覺得很有趣很開心
[00:26:18.200 --> 00:26:21.200]  但他就想起來,要假扮正常
[00:26:21.200 --> 00:26:28.200]  他就一邊走一邊說皮球是圓的
[00:26:28.200 --> 00:26:37.200]  他一邊走一邊說皮球是彈著彈著的
[00:26:37.200 --> 00:26:41.200]  不到兩個小時就被警察抓進了神經病院
[00:26:41.200 --> 00:26:46.200]  原因就是奇克果做了一個結論
[00:26:46.200 --> 00:26:51.200]  今天我們單說真理是不夠的
[00:26:51.200 --> 00:26:54.200]  就好像這個精神病人一樣
[00:26:54.200 --> 00:27:00.200]  他口中所說的和他的行為表現根本不吻合
[00:27:00.200 --> 00:27:06.200]  沒辦法令人相信他是正常的
[00:27:06.200 --> 00:27:10.200]  曾經有好幾位弟兄姊妹和我們分享
[00:27:10.200 --> 00:27:12.200]  為什麼他們的家人不肯信耶穌
[00:27:12.200 --> 00:27:18.200]  其中一個原因是他們的家人曾經見過一些基督徒
[00:27:18.200 --> 00:27:23.200]  他們的行為表現比非基督徒更差
[00:27:23.200 --> 00:27:28.200]  因此他們覺得這個信仰根本不是真實
[00:27:28.200 --> 00:27:31.200]  根本不值得去信
[00:27:31.200 --> 00:27:36.200]  最近全球最大型的教會創辦的牧師
[00:27:36.200 --> 00:27:41.200]  在南韓被控獨職貪污罪
[00:27:41.200 --> 00:27:43.200]  罪名成立
[00:27:43.200 --> 00:27:49.200]  新加坡最大型的教會創辦牧師也被起訴
[00:27:49.200 --> 00:27:55.200]  控告他挪用教會的建堂基金
[00:27:55.200 --> 00:27:59.200]  這些令人痛心的新聞和消息
[00:27:59.200 --> 00:28:02.200]  其實也令我們想像到
[00:28:02.200 --> 00:28:07.200]  當中一定會有很多基督徒因此而信心受創
[00:28:07.200 --> 00:28:11.200]  還有很多未信的人
[00:28:11.200 --> 00:28:17.200]  會更加拒絕相信這位真神
[00:28:17.200 --> 00:28:19.200]  美國有本雜誌
[00:28:19.200 --> 00:28:23.200]  《今日基督教》(Christianity Today)
[00:28:23.200 --> 00:28:25.200]  曾經做過一個訪問
[00:28:25.200 --> 00:28:29.200]  訪問過一千個讀者
[00:28:29.200 --> 00:28:32.200]  這些讀者大部分都是基督徒
[00:28:32.200 --> 00:28:35.200]  當中有百分之二十三的人承認
[00:28:35.200 --> 00:28:40.200]  他曾經有過婚外性行為
[00:28:40.200 --> 00:28:44.200]  無論是教睦還是信徒
[00:28:44.200 --> 00:28:46.200]  這麼多敗壞
[00:28:46.200 --> 00:28:53.200]  我們怎樣叫人相信這位神呢?
[00:28:53.200 --> 00:28:56.200]  這些事情正正提醒我們
[00:28:56.200 --> 00:28:58.200]  要麼不要相信
[00:28:58.200 --> 00:29:01.200]  要麼要認認真真地相信
[00:29:01.200 --> 00:29:04.200]  而且不要一腳踏兩船
[00:29:04.200 --> 00:29:06.200]  一隻腳在世界
[00:29:06.200 --> 00:29:09.200]  一隻腳在教會
[00:29:09.200 --> 00:29:12.200]  所謂真正的信
[00:29:12.200 --> 00:29:14.200]  不僅是信有神
[00:29:14.200 --> 00:29:17.200]  信三位一體的神是獨一的真神
[00:29:17.200 --> 00:29:20.200]  還要願意以這位神
[00:29:20.200 --> 00:29:23.200]  作為我們生命的主和救主
[00:29:23.200 --> 00:29:27.200]  願意讓我們的生命被祂改變
[00:29:27.200 --> 00:29:32.200]  今天世界上有很多臥底的基督徒
[00:29:32.200 --> 00:29:34.200]  我不知道你有沒有見過
[00:29:34.200 --> 00:29:35.200]  我希望你不是
[00:29:35.200 --> 00:29:36.200]  從表面上看
[00:29:36.200 --> 00:29:38.200]  你根本不會知道他是一個基督徒
[00:29:38.200 --> 00:29:42.200]  他也不會將自己的身份揭露
[00:29:42.200 --> 00:29:44.200]  因為這樣的時候
[00:29:44.200 --> 00:29:46.200]  他不揭露自己的身份
[00:29:46.200 --> 00:29:48.200]  他就可以做他喜歡做的事
[00:29:48.200 --> 00:29:50.200]  為所欲為
[00:29:50.200 --> 00:29:52.200]  他們可能回到教會的時候
[00:29:52.200 --> 00:29:54.200]  都是左閃右避
[00:29:54.200 --> 00:29:56.200]  你見不到我
[00:29:56.200 --> 00:29:59.200]  我只是回來敬拜神
[00:29:59.200 --> 00:30:04.200]  什麼主日學 團契 你不要騷擾我了
[00:30:04.200 --> 00:30:07.200]  其實我也很為這些弟兄姊妹們擔心
[00:30:07.200 --> 00:30:09.200]  我擔心什麼呢
[00:30:09.200 --> 00:30:14.200]  就是擔心到底他們是不是真的信了耶穌
[00:30:14.200 --> 00:30:18.200]  他們有沒有得救
[00:30:18.200 --> 00:30:25.200]  其實情況好像學生交功課
[00:30:25.200 --> 00:30:29.200]  我們按照我們喜歡怎麼做就怎麼做
[00:30:29.200 --> 00:30:34.200]  但其實我們根本沒有按照老師的要求來做的時候
[00:30:34.200 --> 00:30:36.200]  最終那份功課可能都是不合格
[00:30:36.200 --> 00:30:41.200]  甚至最後有可能被踢出校
[00:30:41.200 --> 00:30:42.200]  明天一早
[00:30:42.200 --> 00:30:47.200]  我會去國內一間教會做培訓
[00:30:47.200 --> 00:30:50.200]  其實我的普通話不是很流利
[00:30:50.200 --> 00:30:52.200]  所以我也很羨慕
[00:30:52.200 --> 00:30:56.200]  剛傳到他能夠說一口流利的普通話
[00:30:56.200 --> 00:30:59.200]  還有這次我教的課程
[00:30:59.200 --> 00:31:01.200]  題目是建立基督化家庭
[00:31:01.200 --> 00:31:05.200]  是我從來沒有教過的課程
[00:31:05.200 --> 00:31:11.200]  不像阿虎他們夫婦那麼善於說這類的題目
[00:31:11.200 --> 00:31:13.200]  他們閉上眼睛都可以說
[00:31:13.200 --> 00:31:16.200]  隨口說我們都可以當被給
[00:31:16.200 --> 00:31:18.200]  我跟自己說
[00:31:18.200 --> 00:31:24.200]  你那麼多限制那麼辛苦你做來做什麼呢
[00:31:24.200 --> 00:31:28.200]  我想生命其實很比一架飛機
[00:31:28.200 --> 00:31:32.200]  我們以為我們是這架飛機的機師
[00:31:32.200 --> 00:31:33.200]  我們可以控制一切
[00:31:33.200 --> 00:31:36.200]  其實不是
[00:31:36.200 --> 00:31:42.200]  我們很努力的留在安全的地帶
[00:31:42.200 --> 00:31:45.200]  其實我們是滑地自閒
[00:31:45.200 --> 00:31:52.200]  我們白白浪費了很多能夠經歷神恩典的機會
[00:31:52.200 --> 00:31:55.200]  其實能夠讓上帝去用
[00:31:55.200 --> 00:31:57.200]  讓祂去操控
[00:31:57.200 --> 00:32:01.200]  讓祂帶著我們自由地在天空上去翱翔
[00:32:01.200 --> 00:32:07.200]  這才是飛機最大的福氣
[00:32:07.200 --> 00:32:10.200]  我們必須趁還有時間的時候
[00:32:10.200 --> 00:32:14.200]  好好去檢視自己的生命
[00:32:14.200 --> 00:32:19.200]  我們有沒有信得正確
[00:32:19.200 --> 00:32:23.200]  到底有沒有信錯了
[00:32:23.200 --> 00:32:28.200]  你信的對象是不是正確的呢
[00:32:28.200 --> 00:32:34.200]  世上的聖殿已經在公元初的時候被拆毀
[00:32:34.200 --> 00:32:38.200]  現在聖城那裡再沒有聖殿
[00:32:38.200 --> 00:32:41.200]  有的是我們每一個相信耶穌的人
[00:32:41.200 --> 00:32:45.200]  我們的身體就是聖靈的殿
[00:32:45.200 --> 00:32:49.200]  我們願不願意將這個身體獻上當作活祭
[00:32:49.200 --> 00:32:51.200]  讓神去用
[00:32:51.200 --> 00:32:56.200]  讓神成為我們生命的中心
[00:32:56.200 --> 00:33:01.200]  我們一起來祈禱
[00:33:01.200 --> 00:33:03.200]  親愛的天父上帝
[00:33:03.200 --> 00:33:05.200]  我們感謝讚美祢
[00:33:05.200 --> 00:33:07.200]  感謝祢是我們的主
[00:33:07.200 --> 00:33:08.200]  我們的神
[00:33:08.200 --> 00:33:12.200]  我們的好處的確不在祢以外
[00:33:12.200 --> 00:33:14.200]  主讓我們感謝祢
[00:33:14.200 --> 00:33:17.200]  讓我們能夠成為祢的兒女
[00:33:17.200 --> 00:33:21.200]  盼望今天我們可以藉著祢的說話提醒
[00:33:21.200 --> 00:33:25.200]  我們好好檢視一下自己的生命
[00:33:25.200 --> 00:33:28.200]  我們今天的光景
[00:33:28.200 --> 00:33:31.200]  求天父祢親自對我們說話
[00:33:31.200 --> 00:33:35.200]  讓我們知道我們信靠的對象是誰
[00:33:35.200 --> 00:33:40.200]  也讓我們願意在祢面前重新立志
[00:33:40.200 --> 00:33:44.200]  過一個以祢為中心的生活
[00:33:44.200 --> 00:33:47.200]  以祢作為我們生命的主
[00:33:47.200 --> 00:33:49.200]  並且我們行事為人上
[00:33:49.200 --> 00:33:55.200]  也願意以上帝的旨意來進行
[00:33:55.200 --> 00:33:59.200]  我們有軟弱的 有疲乏的
[00:33:59.200 --> 00:34:01.200]  主要求祢來加力
[00:34:01.200 --> 00:34:05.200]  求祢讓我們不要做一個虛有其表的信徒
[00:34:05.200 --> 00:34:07.200]  讓我們實實在在的
[00:34:07.200 --> 00:34:10.200]  成為一個我們喜悅的兒女
[00:34:10.200 --> 00:34:13.200]  主願祢親自對我們每一個人說話
[00:34:13.200 --> 00:34:17.200]  求祢讓我們知道我們所信的應該是誰
[00:34:17.200 --> 00:34:19.200]  禱告奉耶穌基督得勝的名
[00:34:19.200 --> 00:34:20.200]  Amen
