
[00:00:00.000 --> 00:00:03.200]  在新年的時候我都給一個題目叫新年立志
[00:17:07.200 --> 00:17:08.920]  然後稍後會讀二十四和二十五
[00:17:08.920 --> 00:17:10.200]  我們一起來讀這幾節經文
[00:17:10.200 --> 00:17:11.600]  預備起
[00:17:11.600 --> 00:17:17.120]  這些人同著幾個婦人和耶穌的母親瑪利亞
[00:17:17.120 --> 00:17:23.960]  並耶穌的弟兄都同心合二的行徹禱告
[00:17:23.960 --> 00:17:26.040]  眾人就禱告說
[00:17:26.040 --> 00:17:29.120]  主啊,祢知道萬人的心
[00:17:29.120 --> 00:17:31.640]  求祢從這兩個人中
[00:17:31.640 --> 00:17:34.600]  指明祢所揀選的是誰
[00:17:34.600 --> 00:17:37.640]  叫他得這使徒的位分
[00:17:37.640 --> 00:17:40.520]  這位分猶大已經凋棄
[00:17:40.520 --> 00:17:44.240]  往自己的地方去了
[00:17:44.240 --> 00:17:46.280]  同心合二是甚麼意思呢
[00:17:46.280 --> 00:17:49.600]  是提醒我們要有同一個心智
[00:17:49.600 --> 00:17:52.720]  目的和動力
[00:17:52.720 --> 00:17:57.520]  我們要一起去有這份合一
[00:17:57.520 --> 00:18:02.360]  這是初期教會能夠被神所使用
[00:18:02.360 --> 00:18:05.720]  能夠可以將福音帶到更遠的地方
[00:18:05.720 --> 00:18:07.720]  就是能夠同心合二
[00:18:07.720 --> 00:18:09.000]  雖然我們知道初期教會
[00:18:09.000 --> 00:18:10.000]  其實在四行轉之後
[00:18:10.000 --> 00:18:12.160]  出現了很大的逼迫
[00:18:12.160 --> 00:18:13.600]  但因為這份的同心
[00:18:13.600 --> 00:18:16.640]  是不會受這些的逼迫來影響
[00:18:16.640 --> 00:18:18.720]  所以在《路交》裏面提到
[00:18:18.720 --> 00:18:23.320]  當時教會就已經有這份同心的精神
[00:18:23.320 --> 00:18:25.560]  而行徑就是提醒當他們要殷勤
[00:18:25.560 --> 00:18:28.000]  要堅忍,要持續不斷
[00:18:28.000 --> 00:18:31.040]  這個我想是更加體會到
[00:18:31.040 --> 00:18:33.320]  當教會一路發展的時候
[00:18:33.320 --> 00:18:36.560]  逼迫越來越多,也越來越大的時候
[00:18:36.560 --> 00:18:40.960]  更加要持守禱告,這個同心
[00:18:40.960 --> 00:18:44.240]  所以在特別教會遭遇一些艱難的時候
[00:18:44.240 --> 00:18:46.000]  弟兄姊妹說在教會裏面
[00:18:46.000 --> 00:18:48.600]  能夠最重要,應該做的
[00:18:48.600 --> 00:18:51.440]  就是弟兄姊妹能夠同心繼續的
[00:18:51.440 --> 00:18:53.560]  來祈禱依靠神
[00:18:53.560 --> 00:18:56.920]  有時候我們不知道教會會發生什麼事
[00:18:56.920 --> 00:18:59.920]  但這個是準備我們或者提醒我們
[00:18:59.920 --> 00:19:02.480]  教會可能真的有時未來日子
[00:19:02.480 --> 00:19:04.880]  社會的環境更加艱難
[00:19:04.880 --> 00:19:06.760]  教會可能遭受的逼迫
[00:19:06.760 --> 00:19:09.440]  更加越來越明顯的時候
[00:19:09.440 --> 00:19:12.120]  我們就要同心合二來禱告
[00:19:12.120 --> 00:19:13.840]  來依靠我們的神
[00:19:13.840 --> 00:19:15.600]  其實初期教會的門徒
[00:19:15.600 --> 00:19:18.160]  他們的祈禱生活
[00:19:18.160 --> 00:19:22.080]  是按照耶穌的祈禱生活
[00:19:22.080 --> 00:19:25.160]  來做一個榜樣
[00:19:25.160 --> 00:19:27.520]  在一章裏面,如果大家有機會回去看
[00:19:27.520 --> 00:19:30.120]  就會看到一章裏面出現了一個
[00:19:30.120 --> 00:19:33.840]  11個門徒的名單
[00:19:33.840 --> 00:19:36.080]  因為猶太已經凋棄了
[00:19:36.080 --> 00:19:37.200]  剛才我們看過經文
[00:19:37.200 --> 00:19:39.600]  猶太凋棄了他的位份
[00:19:39.600 --> 00:19:42.320]  所以在小行村一章裏面又再出現一個名單
[00:19:42.320 --> 00:19:46.080]  而這個名單帶來的就是一個祈禱
[00:19:46.080 --> 00:19:49.160]  如果大家回去看路加芬的第六章裏面
[00:19:49.160 --> 00:19:50.400]  這12位門徒
[00:19:50.400 --> 00:19:54.240]  耶穌最親密的戰友是怎樣出來的呢?
[00:19:54.240 --> 00:19:55.480]  路加芬在第六章裏面告訴我們
[00:19:55.480 --> 00:19:57.840]  耶穌是經過一晚很安靜
[00:19:57.840 --> 00:19:59.560]  很專心的祈禱之後
[00:19:59.560 --> 00:20:02.600]  祂就揀選了12個門徒
[00:20:02.600 --> 00:20:04.360]  同樣在小行村一章裏面出現的
[00:20:04.360 --> 00:20:06.640]  就是給我們提醒這個門徒的名單
[00:20:06.640 --> 00:20:07.880]  再一次的出現
[00:20:07.880 --> 00:20:12.480]  同樣是和祈禱一起出現的
[00:20:12.480 --> 00:20:15.560]  所以我想在初期教會這個門徒
[00:20:15.560 --> 00:20:17.520]  他們的祈禱生活是甚麼呢?
[00:20:17.520 --> 00:20:21.800]  其實是讓屬靈生命可以更加的連結
[00:20:21.800 --> 00:20:25.080]  其實祈禱是等候聖靈的其中一個方法
[00:20:25.080 --> 00:20:27.080]  但在小行村第一章裏面提醒我們
[00:20:27.080 --> 00:20:28.640]  屬靈生命的連結就是
[00:20:28.640 --> 00:20:33.280]  當人在教會裏面都可能來自不同的背景
[00:20:33.280 --> 00:20:34.720]  大家有不同的意見
[00:20:34.720 --> 00:20:36.040]  但這裏提醒我們
[00:20:36.040 --> 00:20:37.720]  能夠同心合意的禱告
[00:20:37.720 --> 00:20:42.200]  是幫助他們在屬靈生命裏面更加連結
[00:20:42.200 --> 00:20:45.920]  以致他們可以放下一些他們的不同
[00:20:45.920 --> 00:20:48.560]  大家如果有背過或看過
[00:20:48.560 --> 00:20:52.920]  耶穌12個門徒裏面有一個人叫做西門
[00:20:52.920 --> 00:20:54.320]  他有一些背景
[00:20:54.320 --> 00:20:55.720]  我不知道大家有沒有留意
[00:20:55.720 --> 00:20:58.040]  他通常稱呼他叫做
[00:20:58.040 --> 00:21:00.800]  「粉瑞黨的西門」
[00:21:00.800 --> 00:21:03.080]  大家有沒有印象?
[00:21:03.080 --> 00:21:04.960]  沒有的話可以回去看看《路加福音》六章
[00:21:04.960 --> 00:21:06.960]  他叫「粉瑞黨的西門」
[00:21:06.960 --> 00:21:09.600]  其實粉瑞黨當時是一個甚麼組織
[00:21:09.600 --> 00:21:12.000]  大家知不知道?
[00:21:12.000 --> 00:21:13.920]  粉瑞黨就好像現在今日
[00:21:13.920 --> 00:21:18.880]  我們有時有些團體或單位組織之後
[00:21:18.880 --> 00:21:21.480]  有時為了一些議案或一些問題
[00:21:21.480 --> 00:21:23.480]  就衝擊一下政府總部
[00:21:23.480 --> 00:21:26.720]  找一些人去示威
[00:21:26.720 --> 00:21:30.280]  或衝擊一下當警察圍住一些地方不讓示威
[00:21:30.280 --> 00:21:33.880]  衝擊一下欄杆、水馬那些
[00:21:33.880 --> 00:21:36.320]  這些就是粉瑞黨當時那類的表現
[00:21:36.320 --> 00:21:39.160]  他們簡單來說是比較激烈一點
[00:21:39.160 --> 00:21:41.960]  但在耶穌的十二個門徒裏面
[00:21:41.960 --> 00:21:45.560]  沒有因為大家的政見不同
[00:21:45.560 --> 00:21:47.920]  即是政見比較激烈那一類
[00:21:47.920 --> 00:21:50.840]  但完全沒有因為這些政見的激烈
[00:21:50.840 --> 00:21:53.400]  或表達的方法不同
[00:21:53.400 --> 00:21:56.040]  他們會分開
[00:21:56.040 --> 00:21:57.480]  耶穌基督就是讓我們看到
[00:21:57.480 --> 00:21:58.680]  教會這邊就是能夠
[00:21:58.680 --> 00:22:01.040]  大家跟三法二行接禱告的時候
[00:22:01.040 --> 00:22:03.760]  就是可以將這些不同的生命
[00:22:03.760 --> 00:22:06.640]  在靈裏面可以多些的結連
[00:22:06.640 --> 00:22:08.960]  這些屬靈的生命的連結
[00:22:08.960 --> 00:22:12.080]  是可以勝過這些的不同
[00:22:12.080 --> 00:22:13.080]  我想教會就是這樣的
[00:22:13.080 --> 00:22:15.040]  教會在我們成長班
[00:22:15.040 --> 00:22:15.760]  你回來
[00:22:15.760 --> 00:22:17.760]  我不知道大家成長班裏面的弟兄姊妹
[00:22:17.760 --> 00:22:20.960]  大家的分享或者大家的看法
[00:22:20.960 --> 00:22:23.240]  是何時會達到一致
[00:22:23.240 --> 00:22:27.400]  因為其實有些是都比較有不同的意見
[00:22:27.400 --> 00:22:28.960]  但我相信如果這些不同意見
[00:22:28.960 --> 00:22:31.520]  可能都是不接近真理的話
[00:22:31.520 --> 00:22:34.600]  或者大家真的有一些立場的時候
[00:22:34.600 --> 00:22:38.240]  我覺得正正就是我們要多些在禱告
[00:22:38.240 --> 00:22:39.280]  在教會
[00:22:39.280 --> 00:22:40.600]  在你的成長班
[00:22:40.600 --> 00:22:42.560]  在一個組別裏面
[00:22:42.560 --> 00:22:44.080]  你能夠多些祈禱的時候
[00:22:44.080 --> 00:22:45.760]  我相信這個就能夠幫助我們
[00:22:45.760 --> 00:22:47.480]  有那份合一的精神
[00:22:47.480 --> 00:22:50.280]  不會因為一些的政見、意見
[00:22:50.280 --> 00:22:52.760]  個人做事方法有些不同的時候
[00:22:52.760 --> 00:22:55.680]  而好像就因為這樣而面左左
[00:22:55.680 --> 00:22:58.000]  或者是大家就合作不到
[00:22:58.000 --> 00:22:59.000]  這裏正正讓我們看到
[00:22:59.000 --> 00:23:01.080]  創世教會就是同樣有這樣的情況
[00:23:01.080 --> 00:23:04.320]  耶穌的門徒一樣有這樣的情況
[00:23:04.320 --> 00:23:07.240]  但怎樣可以能夠更合一呢
[00:23:07.240 --> 00:23:10.000]  就是藉著多些的同心合意
[00:23:10.000 --> 00:23:12.560]  行切的祈禱
[00:23:12.560 --> 00:23:15.120]  這個就是等候天父的應許
[00:23:15.120 --> 00:23:18.000]  我們怎樣可以多在祈禱裏面
[00:23:18.000 --> 00:23:19.520]  等候天父的應許呢
[00:23:19.520 --> 00:23:23.240]  在宣行章裏面會繼續多些跟大家講
[00:23:23.240 --> 00:23:26.560]  而在剛才我們讀一章的二十四、二十五節
[00:23:26.560 --> 00:23:27.840]  其實大家有少少見到
[00:23:27.840 --> 00:23:29.800]  當時其中一個很重要的事情
[00:23:29.800 --> 00:23:32.680]  是選一個人替補
[00:23:32.680 --> 00:23:34.440]  或者現代我們叫補選
[00:23:34.440 --> 00:23:38.200]  補選一個人替由大的遺訓
[00:23:38.200 --> 00:23:40.080]  剛才我們讀一章二十四、二十五節
[00:23:40.080 --> 00:23:42.520]  就說到這個補選過程裏面
[00:23:42.520 --> 00:23:43.960]  由大放棄了
[00:23:43.960 --> 00:23:45.560]  但怎樣來對補選呢
[00:23:45.560 --> 00:23:46.960]  其實在四龍卷第一章裏面
[00:23:46.960 --> 00:23:49.560]  又出現了一個叫補選的方案
[00:23:49.560 --> 00:23:51.760]  這個補選方案大家可以回去看看
[00:23:51.760 --> 00:23:52.760]  因為都很詳細
[00:23:52.760 --> 00:23:54.240]  不過我想提這個就是
[00:23:54.240 --> 00:23:56.040]  在我們信仰生活裏面
[00:23:56.040 --> 00:23:59.480]  很多時候我們一個歷久常問的問題
[00:23:59.480 --> 00:24:02.640]  就是如何明白神的旨意
[00:24:02.640 --> 00:24:04.480]  我不知道大家在你的信仰裏面
[00:24:04.480 --> 00:24:06.960]  有沒有都經歷過這個階段
[00:24:06.960 --> 00:24:09.000]  有些人可能時時想這個問題
[00:24:09.000 --> 00:24:10.600]  有些人就間中想的
[00:24:10.600 --> 00:24:13.040]  特別當我們要面對一個選擇
[00:24:13.040 --> 00:24:16.600]  可能我讀書去哪裏讀
[00:24:16.600 --> 00:24:18.920]  我工作找份甚麼工作
[00:24:18.920 --> 00:24:21.200]  我要轉工又怎樣
[00:24:21.200 --> 00:24:22.360]  有很多問題都是
[00:24:22.360 --> 00:24:24.000]  我怎樣可以明白神的旨意
[00:24:24.000 --> 00:24:26.080]  我在教會的侍奉怎樣參與
[00:24:26.080 --> 00:24:27.400]  我應該做些甚麼呢
[00:24:27.400 --> 00:24:29.880]  這個都是在我們信仰上
[00:24:29.880 --> 00:24:32.880]  和我們生活上很緊緊結連的
[00:24:32.880 --> 00:24:34.120]  如何明白神的旨意
[00:24:34.120 --> 00:24:35.920]  我覺得在四龍卷第一章裏面
[00:24:35.920 --> 00:24:38.280]  都有幾個原則給我們學習
[00:24:38.280 --> 00:24:40.080]  可能你自己曾經都有
[00:24:40.080 --> 00:24:42.000]  你自己的一些原則或者方法
[00:24:42.000 --> 00:24:44.760]  或者有不同的傳道牧師教過你
[00:24:44.760 --> 00:24:46.160]  在四龍卷第一章裏面
[00:24:46.160 --> 00:24:48.880]  有幾個都值得我們一齊去看
[00:24:48.880 --> 00:24:50.880]  有一些很重要的
[00:24:50.880 --> 00:24:53.480]  幫助我們去明白神的旨意
[00:24:53.480 --> 00:24:54.960]  經文我都不會和大家讀
[00:24:54.960 --> 00:24:57.040]  不過大家可以回去有機會看看
[00:24:57.040 --> 00:24:59.440]  第一個最基礎就是聖經的教導
[00:24:59.440 --> 00:25:00.920]  聖經怎樣講
[00:25:00.920 --> 00:25:01.920]  我想這個就是在我們
[00:25:01.920 --> 00:25:03.120]  明白神的旨意裏面的時候
[00:25:03.120 --> 00:25:06.760]  一開始就要捉得到聖經的原則
[00:25:06.760 --> 00:25:08.960]  聖經的教導是在哪裏
[00:25:08.960 --> 00:25:10.160]  然後第二個就是
[00:25:10.160 --> 00:25:13.800]  當時初期教會經歷了一個集體的認知
[00:25:13.800 --> 00:25:17.360]  最近是在說普選行政長官
[00:25:17.360 --> 00:25:20.440]  提名委員會就是一個叫集體意志
[00:25:20.440 --> 00:25:21.760]  我不知道大家有沒有聽過
[00:25:21.760 --> 00:25:23.240]  可能有些少類似
[00:25:23.240 --> 00:25:25.440]  集體認知和集體意志
[00:25:25.440 --> 00:25:27.920]  但我想最重要其實這個集體認知
[00:25:27.920 --> 00:25:29.680]  在今時今日我們很想
[00:25:29.680 --> 00:25:30.880]  第一件事我們要明白就是
[00:25:30.880 --> 00:25:32.720]  當我們尋求明白神的旨意的時候
[00:25:32.720 --> 00:25:34.120]  何謂集體呢
[00:25:34.120 --> 00:25:38.640]  是不是真的要投票才是最正確呢
[00:25:38.640 --> 00:25:39.760]  其實都不一定
[00:25:39.760 --> 00:25:41.760]  我相信集體認知其中一個很重要
[00:25:41.760 --> 00:25:43.600]  現在我們能夠用到的是甚麼呢
[00:25:43.600 --> 00:25:46.080]  就是你多些去找一些成熟的基督徒
[00:25:46.080 --> 00:25:47.760]  找一些你自己所認識的
[00:25:47.760 --> 00:25:49.240]  屬靈的長輩
[00:25:49.240 --> 00:25:52.800]  找教會的牧者來幫助你
[00:25:52.800 --> 00:25:54.440]  多一些來去認識
[00:25:54.440 --> 00:25:59.120]  你面對的選擇的處境是怎樣
[00:25:59.120 --> 00:26:00.840]  我想這個就是集體認知
[00:26:00.840 --> 00:26:02.920]  在今天我們可以做的
[00:26:02.920 --> 00:26:03.680]  禱告呢
[00:26:03.680 --> 00:26:05.080]  我想這個仍然是在
[00:26:05.080 --> 00:26:07.480]  「如我命百神之」裏面一個很重要
[00:26:07.480 --> 00:26:08.920]  禱告代表著甚麼呢
[00:26:08.920 --> 00:26:10.840]  你不一定是祈禱一次
[00:26:10.840 --> 00:26:11.920]  或者祈禱一兩天
[00:26:11.920 --> 00:26:14.160]  你就一定找到答案
[00:26:14.160 --> 00:26:16.720]  祈禱可能是一段頗長的時間
[00:26:16.720 --> 00:26:18.520]  所以你不要每次來到
[00:26:18.520 --> 00:26:19.760]  我們經常說
[00:26:19.760 --> 00:26:22.440]  中國人那句說話就是「臨急抱佛腳」
[00:26:22.440 --> 00:26:24.440]  你不要每次來到「臨急抱神腳」
[00:26:24.440 --> 00:26:26.080]  就是要祈禱了
[00:26:26.080 --> 00:26:28.280]  就是問神怎樣做怎樣決定的時候
[00:26:28.280 --> 00:26:31.080]  臨急臨忙到決定前的一分鐘
[00:26:31.080 --> 00:26:32.720]  才祈禱告訴神
[00:26:32.720 --> 00:26:36.360]  這個我覺得不是很正確的祈禱
[00:26:36.360 --> 00:26:38.480]  我想你要有一些時間
[00:26:38.480 --> 00:26:39.560]  多一些來為一些
[00:26:39.560 --> 00:26:41.760]  這些都是重要的抉擇
[00:26:41.760 --> 00:26:42.760]  你要去交託
[00:26:42.760 --> 00:26:43.760]  你要仰望神
[00:26:43.760 --> 00:26:45.640]  甚至我想另外一個很想提醒的就是
[00:26:45.640 --> 00:26:48.040]  多一些為一些清心禱告的人
[00:26:48.040 --> 00:26:49.400]  在提摩泰
[00:26:49.400 --> 00:26:50.520]  保羅教導提摩泰的時候
[00:26:50.520 --> 00:26:51.760]  一樣是這樣提醒他
[00:26:51.760 --> 00:26:53.800]  多一些跟一些清心禱告的人
[00:26:53.800 --> 00:26:55.200]  一起來祈禱
[00:26:55.200 --> 00:26:56.920]  這個就是可以幫助我們
[00:26:56.920 --> 00:26:59.920]  更加明白神的旨意
[00:26:59.920 --> 00:27:01.400]  然後在《小人傳》一章裏面
[00:27:01.400 --> 00:27:03.400]  出現了一個叫「搖籤」
[00:27:03.400 --> 00:27:04.760]  一章二十六節裏面
[00:27:04.760 --> 00:27:06.840]  最後他們的決定就是選了兩個人出來
[00:27:06.840 --> 00:27:08.640]  然後抽籤
[00:27:08.640 --> 00:27:12.320]  抽籤到底是A還是B
[00:27:12.320 --> 00:27:15.240]  但這個我特別用這個顏色告訴大家
[00:27:15.240 --> 00:27:17.400]  其實今時今日是很少用的
[00:27:17.400 --> 00:27:20.760]  不要將那個結果或責任
[00:27:20.760 --> 00:27:22.560]  放在抽A和B裏面
[00:27:22.560 --> 00:27:24.800]  ABCDE裏面選擇一個
[00:27:24.800 --> 00:27:27.720]  你去快餐店選擇什麼餐
[00:27:27.720 --> 00:27:29.200]  A餐 B餐 C餐都可以
[00:27:29.200 --> 00:27:31.040]  怎麼選擇ABCDE餐呢
[00:27:31.040 --> 00:27:32.600]  但當你人生一些重要的抉擇
[00:27:32.600 --> 00:27:34.160]  要去明白神之意的時候
[00:27:34.160 --> 00:27:35.920]  其實抽籤我覺得不是一個
[00:27:35.920 --> 00:27:37.360]  現代人用的方法
[00:27:37.360 --> 00:27:39.200]  因為聖靈已經來到了
[00:27:39.200 --> 00:27:41.320]  所以在《小人傳》你發覺
[00:27:41.320 --> 00:27:42.240]  一章之後
[00:27:42.240 --> 00:27:45.120]  就不會再有這些抽籤的方法出現
[00:27:45.120 --> 00:27:46.720]  當然有時一些簡單
[00:27:46.720 --> 00:27:48.480]  我們要做選擇的時候
[00:27:48.480 --> 00:27:49.760]  可以是的
[00:27:49.760 --> 00:27:51.800]  教會最近我們剛剛選了一些
[00:27:51.800 --> 00:27:54.040]  新的一年的部員
[00:27:54.040 --> 00:27:55.400]  剛剛有些人同票
[00:27:55.400 --> 00:27:59.760]  我們最後都是用一個抽籤的決定
[00:27:59.760 --> 00:28:00.960]  所以有時都會用
[00:28:00.960 --> 00:28:02.400]  但不是很常用
[00:28:02.400 --> 00:28:04.720]  也不是一個作為一個決定的
[00:28:04.720 --> 00:28:07.120]  即是很多時一些特別重要的東西
[00:28:07.120 --> 00:28:08.320]  我想最重要其中一個
[00:28:08.320 --> 00:28:10.440]  抽籤在《小人傳》給我的理解
[00:28:10.440 --> 00:28:13.360]  都不是因為就方便就抽籤
[00:28:13.360 --> 00:28:15.560]  或者是他們在舊約的時候
[00:28:15.560 --> 00:28:16.800]  都有這樣的教導
[00:28:16.800 --> 00:28:18.000]  其實抽籤最重要
[00:28:18.000 --> 00:28:20.160]  在《小人傳》一章出現是不代表什麼呢
[00:28:20.160 --> 00:28:24.080]  代表他們願意將結果交託給神
[00:28:24.080 --> 00:28:25.200]  去願意承認
[00:28:25.200 --> 00:28:27.080]  其實藉著抽籤只是表達
[00:28:27.080 --> 00:28:30.680]  他們願意將結果去承認神的主權
[00:28:30.680 --> 00:28:32.600]  這個才是重要
[00:28:32.600 --> 00:28:34.480]  不是說一個方式
[00:28:34.480 --> 00:28:37.600]  ABCD裏面去選一個抽一個出來
[00:28:37.600 --> 00:28:38.720]  其實代表著
[00:28:38.720 --> 00:28:41.880]  抽籤是代表著他們願意在神面前
[00:28:41.880 --> 00:28:43.040]  經過禱告
[00:28:43.040 --> 00:28:44.600]  有聖經的教導
[00:28:44.600 --> 00:28:47.480]  有一個集體的認知的時候
[00:28:47.480 --> 00:28:49.440]  他們願意將結果交託給神
[00:28:49.440 --> 00:28:52.320]  他們承認神才是最後的話事權
[00:28:52.320 --> 00:28:56.320]  如果用今時今日選舉的術語是什麼呢
[00:28:56.320 --> 00:28:57.600]  我不知道大家有沒有留意
[00:28:57.600 --> 00:29:00.320]  這個選舉術語叫做「守美門」
[00:29:00.320 --> 00:29:02.360]  前門可能他們做了很多事
[00:29:02.360 --> 00:29:05.040]  但守美門代表什麼呢
[00:29:05.040 --> 00:29:08.400]  最後的話事權不是在那裏
[00:29:08.400 --> 00:29:09.920]  最後的話事權在哪裏
[00:29:09.920 --> 00:29:11.360]  在神那裏
[00:29:11.360 --> 00:29:12.400]  大家不明白守美門
[00:29:12.400 --> 00:29:14.400]  回去看看新聞學
[00:29:14.400 --> 00:29:16.040]  知道什麼叫做守美門
[00:29:16.040 --> 00:29:18.360]  不是叫你射龍門就可以了
[00:29:18.360 --> 00:29:20.040]  這個就是我們去學習一個
[00:29:20.040 --> 00:29:25.440]  如何明白神旨意的一個學習
[00:29:25.440 --> 00:29:26.840]  最後在《思量傳》一章裏面
[00:29:26.840 --> 00:29:28.240]  給我們一個學習是什麼呢
[00:29:28.240 --> 00:29:31.400]  就是專主為大的生命
[00:29:31.400 --> 00:29:33.040]  一個專主為大的生命
[00:29:33.040 --> 00:29:35.040]  一段很長的經文就是講
[00:29:35.040 --> 00:29:38.120]  怎樣去做一個選擇
[00:29:38.120 --> 00:29:40.880]  但我想大家去看的時候
[00:29:40.880 --> 00:29:45.880]  是用猶大的生命來給我們做一個反省
[00:29:45.880 --> 00:29:50.600]  從猶大放棄了自己的遺憤之後
[00:29:50.600 --> 00:29:56.560]  其實為什麼猶大是一個失去了最寶貴的
[00:29:56.560 --> 00:30:00.720]  甚至最後連自己的生命都賠償的一個人呢
[00:30:00.720 --> 00:30:03.000]  我想藉著猶大的生命來提醒我們
[00:30:03.000 --> 00:30:05.480]  我們應該有一個專主為大的生命
[00:30:05.480 --> 00:30:06.680]  這個也是我們今年
[00:30:06.680 --> 00:30:09.480]  如果大家有留意我們崇拜周刊
[00:30:09.480 --> 00:30:12.000]  我們封面都會有一些
[00:30:12.000 --> 00:30:13.640]  教會裏面有
[00:30:13.640 --> 00:30:15.600]  我們通常印在崇拜周刊裏
[00:30:15.600 --> 00:30:17.320]  告訴我們今年我們希望
[00:30:17.320 --> 00:30:20.240]  我們的生命一些的反省或者提醒
[00:30:20.240 --> 00:30:22.440]  就是我們怎樣專主為大
[00:30:22.440 --> 00:30:23.760]  以神為樂
[00:30:23.760 --> 00:30:25.240]  重整生命
[00:30:25.240 --> 00:30:28.400]  共建神家
[00:30:28.400 --> 00:30:30.200]  所以我想我可以從猶大的身上
[00:30:30.200 --> 00:30:33.080]  來學習怎樣做一個專主為大的生命
[00:30:33.080 --> 00:30:39.560]  第一就是猶大生命裏面的良目
[00:30:39.560 --> 00:30:41.120]  這個代表著
[00:30:41.120 --> 00:30:42.840]  在《路加福音》或者《福音書》裏面
[00:30:42.840 --> 00:30:44.360]  都是我們耶穌的教導
[00:30:44.360 --> 00:30:46.400]  就是我們很多時候看到人的慈
[00:30:46.400 --> 00:30:48.320]  看不到自己眼裏面的良目
[00:30:48.320 --> 00:30:49.480]  其實這個代表著
[00:30:49.480 --> 00:30:52.120]  猶大就是那些多看人
[00:30:52.120 --> 00:30:54.760]  少看神的一種生命
[00:30:54.760 --> 00:30:56.200]  甚至這個多看人就是
[00:30:56.200 --> 00:30:57.880]  多些看自己的生命
[00:30:57.880 --> 00:31:00.000]  很少看神
[00:31:00.000 --> 00:31:03.480]  所以我們說猶大很想利用耶穌
[00:31:03.480 --> 00:31:04.680]  很想利用耶穌
[00:31:04.680 --> 00:31:07.320]  而按著他自己人的心意
[00:31:07.320 --> 00:31:09.000]  來做一些事情
[00:31:09.000 --> 00:31:11.400]  不是按著耶穌的心意
[00:31:11.400 --> 00:31:12.760]  猶大的心意是怎樣
[00:31:12.760 --> 00:31:15.080]  猶大當他看到耶穌很光明
[00:31:15.080 --> 00:31:16.560]  進入耶路撒冷的時候
[00:31:16.560 --> 00:31:19.000]  他就很想耶穌繼續做甚麼呢
[00:31:19.000 --> 00:31:22.720]  就是帶領群眾推翻羅馬政府
[00:31:22.720 --> 00:31:25.120]  這個就是猶大當時很想做的
[00:31:25.120 --> 00:31:28.080]  但耶穌沒有用這個場合
[00:31:28.080 --> 00:31:30.400]  耶穌也不是用這個方法
[00:31:30.400 --> 00:31:32.120]  但猶大就很失望了
[00:31:32.120 --> 00:31:33.040]  所以他會覺得
[00:31:33.040 --> 00:31:38.320]  耶穌你都不是我計劃裏面的棋子
[00:31:38.320 --> 00:31:39.880]  來完成
[00:31:39.880 --> 00:31:42.080]  所以猶大出賣耶穌
[00:31:42.080 --> 00:31:45.880]  有些人就給一個比較好的開脫的罪名
[00:31:45.880 --> 00:31:47.720]  他就說其實猶大都好的
[00:31:47.720 --> 00:31:49.440]  他好心不過是做壞事
[00:31:49.440 --> 00:31:50.560]  他很想出賣耶穌
[00:31:50.560 --> 00:31:52.800]  就是逼耶穌上梁山
[00:31:52.800 --> 00:31:54.880]  等耶穌走投無路
[00:31:54.880 --> 00:31:57.360]  他就可以帶些人來作反
[00:31:57.360 --> 00:32:00.160]  所以他只不過是想逼耶穌出手
[00:32:00.160 --> 00:32:01.360]  但最終我想提的是
[00:32:01.360 --> 00:32:03.800]  其實這個就是猶大自己想利用耶穌
[00:32:03.800 --> 00:32:06.520]  想用人的方法
[00:32:06.520 --> 00:32:09.280]  甚至可能想控制耶穌
[00:32:09.280 --> 00:32:11.880]  這個不是我們應該有的生命
[00:32:11.880 --> 00:32:12.920]  當然我會說
[00:32:12.920 --> 00:32:14.280]  猶大其實不是一個
[00:32:14.280 --> 00:32:17.000]  只是門徒裏面一個好像很壞的門徒
[00:32:17.000 --> 00:32:18.320]  其實在門徒當中
[00:32:18.320 --> 00:32:20.360]  大家都有自己的想法
[00:32:20.360 --> 00:32:22.000]  代替了神的想法
[00:32:22.000 --> 00:32:23.360]  代替了主的想法
[00:32:23.360 --> 00:32:24.640]  彼得一樣
[00:32:24.640 --> 00:32:26.960]  彼得當耶穌說他要上十字架道路的時候
[00:32:26.960 --> 00:32:28.240]  彼得的反應是甚麼
[00:32:28.240 --> 00:32:29.200]  馬上拉著耶穌
[00:32:29.200 --> 00:32:30.320]  你不要走
[00:32:30.320 --> 00:32:31.960]  不要走這條路
[00:32:31.960 --> 00:32:34.200]  彼得又會三思不認主
[00:32:34.200 --> 00:32:36.360]  彼得他的同門師兄弟
[00:32:36.360 --> 00:32:38.600]  雅各約翰他的母親來到耶穌面前
[00:32:38.600 --> 00:32:40.360]  就說耶穌你得國的時候
[00:32:40.360 --> 00:32:41.480]  作王的時候
[00:32:41.480 --> 00:32:43.120]  他們兩個兒子要做甚麼
[00:32:43.120 --> 00:32:45.000]  要做左城右相
[00:32:45.000 --> 00:32:46.640]  他們都不明白耶穌的
[00:32:46.640 --> 00:32:48.080]  其實還有一個更偉大的
[00:32:48.080 --> 00:32:50.320]  救恩救贖的計劃
[00:32:50.320 --> 00:32:54.000]  他就是用人的心意來代替了主的心意
[00:32:54.000 --> 00:32:55.240]  其實有時候我們是不是都是這樣呢
[00:32:55.240 --> 00:32:58.480]  我們到底是按著神的心意而行呢
