
[00:00:00.000 --> 00:00:05.200]  我今天要談的天國的福音。
[00:20:25.320 --> 00:20:32.000]  沒有照片可以拿出來
[00:20:32.000 --> 00:20:35.600]  我聽了也有道理
[00:20:35.600 --> 00:20:37.640]  不然今天我不在了
[00:20:37.640 --> 00:20:39.400]  沒有照片可用
[00:20:39.400 --> 00:20:41.320]  現在不在的時候
[00:20:41.320 --> 00:20:44.640]  我們已經有一些足夠的照片了
[00:20:44.640 --> 00:20:46.800]  所以我就順服她去到哪裏
[00:20:46.800 --> 00:20:50.960]  我就拍照
[00:20:50.960 --> 00:20:52.760]  所以不管怎樣
[00:20:52.760 --> 00:20:55.600]  我們都會過去的
[00:20:55.600 --> 00:20:59.600]  可是當我們讓神在我們當中坐亡的時候
[00:20:59.600 --> 00:21:02.920]  我們不但知道我們的生命不是完結
[00:21:02.920 --> 00:21:05.840]  而是我們有跟神在一起
[00:21:05.840 --> 00:21:08.320]  永生的那個生命之外
[00:21:08.320 --> 00:21:10.160]  更重要的我們知道
[00:21:10.160 --> 00:21:12.600]  不是隻是以後的事情
[00:21:12.600 --> 00:21:17.960]  而是現在神可以跟我們在一起的那個生活
[00:21:17.960 --> 00:21:18.760]  換句話說
[00:21:18.760 --> 00:21:22.760]  在於我們如何去回應
[00:21:22.760 --> 00:21:26.760]  你願意把你的主權交給他嗎
[00:21:26.760 --> 00:21:29.000]  你不願意讓神做你的旨意
[00:21:29.000 --> 00:21:30.800]  就行在我當中嗎
[00:21:30.800 --> 00:21:32.280]  你願意不願意讓神說
[00:21:32.280 --> 00:21:35.680]  你是我家裏的頭
[00:21:35.680 --> 00:21:37.640]  我相信當你做頭的時候
[00:21:37.640 --> 00:21:43.720]  我家裏就充滿了和諧
[00:21:43.720 --> 00:21:46.320]  親愛的朋友
[00:21:46.320 --> 00:21:48.680]  耶穌的詩跡我們都聽過
[00:21:48.680 --> 00:21:52.480]  最少我們剛纔聽過了
[00:21:52.480 --> 00:21:56.560]  在地上我們看我們傳了兩千多年
[00:21:56.560 --> 00:22:00.040]  每年我們唱的詩歌好像都不一樣了
[00:22:00.040 --> 00:22:01.400]  對不對
[00:22:01.400 --> 00:22:04.400]  《Drive to the World》還有什麼
[00:22:04.400 --> 00:22:06.880]  《平安夜》還有什麼
[00:22:06.880 --> 00:22:08.840]  《平安夜裏真平安》
[00:22:08.840 --> 00:22:12.920]  我們都唱
[00:22:12.920 --> 00:22:13.440]  因爲什麼
[00:22:13.440 --> 00:22:15.520]  因爲這是事實
[00:22:15.520 --> 00:22:18.520]  這是在放在兩千年前發生的事
[00:22:18.520 --> 00:22:21.960]  而且是歷史的事實
[00:22:21.960 --> 00:22:23.840]  如果不是事實的話
[00:22:23.840 --> 00:22:27.520]  我跟你講除非有兩種可能
[00:22:27.520 --> 00:22:28.840]  一個可能是
[00:22:28.840 --> 00:22:31.240]  耶穌是騙子
[00:22:31.240 --> 00:22:34.040]  如果耶穌是騙子的話
[00:22:34.040 --> 00:22:35.560]  我們就不用唱了
[00:22:35.560 --> 00:22:38.160]  我們聖誕節講聖誕老人
[00:22:38.160 --> 00:22:40.760]  講鹿就好了
[00:22:40.760 --> 00:22:41.560]  講羊就好
[00:22:41.560 --> 00:22:43.280]  不用講耶穌了
[00:22:43.280 --> 00:22:44.600]  可是不是
[00:22:44.600 --> 00:22:46.120]  主角就是耶穌
[00:22:46.120 --> 00:22:47.480]  因爲耶穌不是騙子
[00:22:47.480 --> 00:22:48.640]  如果是騙子的話
[00:22:48.640 --> 00:22:51.840]  早被人揭穿了
[00:22:51.840 --> 00:22:54.840]  兩千年還沒有被揭穿
[00:22:54.840 --> 00:22:56.760]  根本也不可能被揭穿
[00:22:56.760 --> 00:22:59.120]  因爲那是事實
[00:22:59.120 --> 00:23:01.760]  我記得有一次有一個拍賣會上
[00:23:01.760 --> 00:23:03.280]  有一個婦女
[00:23:03.280 --> 00:23:05.680]  她在拍賣的時候她一直舉手
[00:23:05.680 --> 00:23:07.560]  人家認爲說
[00:23:07.560 --> 00:23:08.560]  她舉手
[00:23:08.560 --> 00:23:10.360]  然後人家說這個人怎麼這麼有錢
[00:23:10.360 --> 00:23:13.520]  她說我是李嘉誠的親戚
[00:23:13.520 --> 00:23:20.920]  後來發覺到原來這個婦女是瘋子來的
[00:23:20.920 --> 00:23:22.600]  她並不是李嘉誠的親戚
[00:23:22.600 --> 00:23:25.240]  她就在那邊一直走
[00:23:25.240 --> 00:23:28.320]  後來發覺她不對 錯了
[00:23:28.320 --> 00:23:33.360]  所以騙子會被揭穿
[00:23:33.360 --> 00:23:36.840]  第二 瘋子也是會被揭穿
[00:23:36.840 --> 00:23:38.360]  所以除非耶穌是瘋子
[00:23:38.360 --> 00:23:40.080]  耶穌也不是瘋子
[00:23:40.080 --> 00:23:42.400]  他講的話就是事實
[00:23:42.400 --> 00:23:45.520]  而且意在了陰焰
[00:23:45.520 --> 00:23:46.480]  還沒有陰焰
[00:23:46.480 --> 00:23:47.080]  我跟你講
[00:23:47.080 --> 00:23:49.440]  聖經說講的都在陰焰當中
[00:23:49.440 --> 00:23:50.440]  還沒有陰焰的
[00:23:50.440 --> 00:23:51.520]  並不是沒有陰焰
[00:23:51.520 --> 00:23:53.440]  而是還未陰焰
[00:23:53.440 --> 00:23:55.760]  就好像耶穌基督要來
[00:23:55.760 --> 00:23:58.440]  會陰焰是還未陰焰
[00:23:58.440 --> 00:24:02.760]  我們在等待着耶穌再來
[00:24:02.760 --> 00:24:05.480]  所以我呼籲大家
[00:24:05.480 --> 00:24:08.720]  呼籲我們親愛的朋友
[00:24:08.720 --> 00:24:09.960]  呼籲弟兄姐妹們
[00:24:09.960 --> 00:24:14.960]  我們用心心來接受這位救主耶穌
[00:24:14.960 --> 00:24:16.760]  因爲只有他
[00:24:16.760 --> 00:24:18.360]  只有你接受他
[00:24:18.360 --> 00:24:23.320]  只有你讓他在你當中
[00:24:23.320 --> 00:24:26.360]  來做王做主的時候
[00:24:26.360 --> 00:24:30.840]  你纔可以看到你的生命被翻轉
[00:24:30.840 --> 00:24:32.720]  只有你在他
[00:24:32.720 --> 00:24:35.000]  願意讓神耶穌基督
[00:24:35.000 --> 00:24:36.600]  作爲你的王的時候
[00:24:36.600 --> 00:24:39.000]  你才能真正享受
[00:24:39.000 --> 00:24:41.360]  什麼叫做生活的幸福
[00:24:41.360 --> 00:24:46.480]  什麼叫做生活的實質
[00:24:46.480 --> 00:24:49.080]  求主幫助
[00:24:49.080 --> 00:25:03.480]  那我們一起來禱告
[00:25:03.480 --> 00:25:07.560]  我們當中如果你說你願意的
[00:25:07.560 --> 00:25:13.560]  讓耶穌基督
[00:25:13.560 --> 00:25:15.760]  成爲你的救主
[00:25:15.760 --> 00:25:19.880]  或說你願意讓耶穌基督
[00:25:19.880 --> 00:25:23.960]  來掌管你的生活的時候
[00:25:23.960 --> 00:25:25.240]  你因爲你相信
[00:25:25.240 --> 00:25:28.800]  只有這樣你的生命纔得到翻轉
[00:25:28.800 --> 00:25:34.280]  你的憂傷的靈才能夠得到喜樂
[00:25:34.280 --> 00:25:41.240]  你的家庭纔可以真正有一個和諧的關係
[00:25:41.240 --> 00:25:43.800]  唯只有你願意這樣做
[00:25:43.800 --> 00:25:46.640]  願意這樣順服的時候
[00:25:46.640 --> 00:25:51.880]  神的國度才能夠降臨在你的生活裏面
[00:25:51.880 --> 00:25:57.720]  我們當中有哪一些有願意的
[00:25:57.720 --> 00:25:59.760]  我請你站起來
[00:25:59.760 --> 00:26:04.280]  願意跟你一起來禱告
[00:26:04.280 --> 00:26:13.160]  有誰願意讓神成爲你的主宰
[00:26:13.160 --> 00:26:29.360]  讓耶穌基督的國度
[00:26:29.360 --> 00:26:40.920]  降臨在你的生命當中
[00:26:40.920 --> 00:26:43.840]  好,我們一起來禱告
[00:26:43.840 --> 00:26:54.000]  主我們爲這些站起來的弟兄姐妹來向你感恩
[00:26:54.000 --> 00:26:58.920]  因爲當他們用信心來順服來教給你的時候
[00:26:58.920 --> 00:27:03.440]  以你爲神來尊崇你的時候
[00:27:03.440 --> 00:27:06.200]  主我們相信他們要經歷到的
[00:27:06.200 --> 00:27:10.120]  就是神禰的國度在他們的生命當中
[00:27:10.120 --> 00:27:13.120]  也在他們的生活當中
[00:27:13.120 --> 00:27:18.760]  願神禰讓他們經歷神禰要賜福給他們的
[00:27:18.760 --> 00:27:21.720]  生命的翻轉
[00:27:21.720 --> 00:27:23.840]  家庭的關係
[00:27:23.840 --> 00:27:27.080]  以及他們經歷到神禰要給他們的
[00:27:27.080 --> 00:27:31.000]  一些神蹟和啓示在他們當中
[00:27:31.000 --> 00:27:34.120]  主啊,你自己來賜福給他們
[00:27:34.120 --> 00:27:36.320]  爲主我們感謝你
[00:27:36.320 --> 00:27:39.040]  因爲神的國度是很遙遠的
[00:27:39.040 --> 00:27:41.640]  就在我們中間
[00:27:41.640 --> 00:27:46.960]  就讓我們在生活中轉歸向於你
[00:27:46.960 --> 00:27:48.960]  求你的心意
[00:27:48.960 --> 00:27:51.320]  遵守你的心意
[00:27:51.320 --> 00:27:55.760]  好,讓你的國度降臨在我們的身上
[00:27:55.760 --> 00:28:00.080]  感謝禱告奉主耶穌得聖的名祈求
[00:28:00.080 --> 00:28:01.000]  阿們
