
[00:00:00.000 --> 00:00:06.000]  大家,你們是否懼怕神?
[00:19:30.000 --> 00:19:34.000]  張開嘴巴就魂歸魚國
[00:19:34.000 --> 00:19:38.000]  也許在一段很短的時間
[00:19:38.000 --> 00:19:41.000]  這條魚好像得到真正的自由
[00:19:41.000 --> 00:19:43.000]  什麼都可以做得到
[00:19:43.000 --> 00:19:45.000]  不過這種的自由
[00:19:45.000 --> 00:19:49.000]  最後只不過是引向死亡
[00:19:49.000 --> 00:19:51.000]  事實告訴我們
[00:19:51.000 --> 00:19:52.000]  什麼叫真正的自由
[00:19:52.000 --> 00:19:55.000]  真正的自由是按照我們
[00:19:55.000 --> 00:19:58.000]  被創造的目的而去生活
[00:19:58.000 --> 00:20:00.000]  這才叫真正的自由
[00:20:00.000 --> 00:20:01.000]  誰做我們
[00:20:01.000 --> 00:20:02.000]  神做我們
[00:20:02.000 --> 00:20:04.000]  既然神做我們的時候
[00:20:04.000 --> 00:20:07.000]  神知道我們被造的最重要
[00:20:07.000 --> 00:20:08.000]  最主要的原因
[00:20:08.000 --> 00:20:09.000]  什麼原因
[00:20:09.000 --> 00:20:13.000]  與神建立一個愛的關係
[00:20:13.000 --> 00:20:15.000]  在神的聖潔裡面
[00:20:15.000 --> 00:20:19.000]  與其他人享受愛的關係
[00:20:19.000 --> 00:20:22.000]  所以神的誡命
[00:20:22.000 --> 00:20:23.000]  千萬不要看它
[00:20:23.000 --> 00:20:25.000]  好像一個監獄的牆壁一樣
[00:20:25.000 --> 00:20:27.000]  圍著我們
[00:20:27.000 --> 00:20:29.000]  剝削我們的自由
[00:20:29.000 --> 00:20:32.000]  好像魚缸一樣困住條魚
[00:20:32.000 --> 00:20:33.000]  不是這樣的
[00:20:33.000 --> 00:20:35.000]  反而神的誡命
[00:20:35.000 --> 00:20:38.000]  是保護性的圍牆
[00:20:38.000 --> 00:20:41.000]  將我們圈在祂的愛和保護裡面
[00:20:41.000 --> 00:20:44.000]  所以神要我們遵守祂的誡命
[00:20:44.000 --> 00:20:47.000]  不是要奪去我們的自由
[00:20:47.000 --> 00:20:48.000]  反而是要保護我們
[00:20:48.000 --> 00:20:52.000]  讓我們可以在神創造我們的原意裡面
[00:20:52.000 --> 00:20:53.000]  自由地生活
[00:20:53.000 --> 00:20:56.000]  這才叫真正的自由
[00:20:56.000 --> 00:20:59.000]  摩西告訴他們的百姓
[00:20:59.000 --> 00:21:03.000]  順從 順服
[00:21:03.000 --> 00:21:07.000]  不只是讓我們得到真正的自由
[00:21:07.000 --> 00:21:13.000]  也讓我們能夠永恆地得著 祝福
[00:21:13.000 --> 00:21:16.000]  留意摩西要用的字眼
[00:21:16.000 --> 00:21:22.000]  摩西說 為願他們存這樣的心
[00:21:22.000 --> 00:21:24.000]  我想問問大家
[00:21:24.000 --> 00:21:28.000]  摩西所說的這樣的心
[00:21:28.000 --> 00:21:29.000]  是指什麼呢
[00:21:29.000 --> 00:21:35.000]  如果我們看二十七節
[00:21:35.000 --> 00:21:37.000]  那裡說的是
[00:21:37.000 --> 00:21:41.000]  當時以色列民因為很懼怕神
[00:21:41.000 --> 00:21:43.000]  在烈焰當中說話
[00:21:43.000 --> 00:21:45.000]  所以他們不肯上去
[00:21:45.000 --> 00:21:48.000]  不肯去山那裡聽神的話
[00:21:48.000 --> 00:21:51.000]  所以那群百姓就叫摩西
[00:21:51.000 --> 00:21:52.000]  摩西你自己過去
[00:21:52.000 --> 00:21:53.000]  我們不敢去
[00:21:53.000 --> 00:21:54.000]  你去 去做什麼
[00:21:54.000 --> 00:21:57.000]  去拿神的命令
[00:21:57.000 --> 00:21:59.000]  去聽神 去接受神的吩咐
[00:21:59.000 --> 00:22:01.000]  然後回來告訴我們
[00:22:01.000 --> 00:22:06.000]  然後我們就聽從進行
[00:22:06.000 --> 00:22:09.000]  我相信如果做父母聽到這句話
[00:22:09.000 --> 00:22:11.000]  每個人都很滿足
[00:22:11.000 --> 00:22:12.000]  那些子女就說
[00:22:12.000 --> 00:22:13.000]  你說什麼教導呢
[00:22:13.000 --> 00:22:16.000]  我必定聽從進行
[00:22:16.000 --> 00:22:18.000]  不錯吧
[00:22:18.000 --> 00:22:20.000]  北京要告訴我們
[00:22:20.000 --> 00:22:25.000]  人是不可能完全地
[00:22:25.000 --> 00:22:30.000]  持久地去遵從神的律例語典章
[00:22:30.000 --> 00:22:32.000]  就好像以色列人一樣
[00:22:32.000 --> 00:22:33.000]  聖經告訴我們
[00:22:33.000 --> 00:22:35.000]  或者歷史告訴我們
[00:22:35.000 --> 00:22:37.000]  他們不斷地犯錯
[00:22:37.000 --> 00:22:38.000]  不斷地犯罪
[00:22:38.000 --> 00:22:40.000]  不斷地離棄神
[00:22:40.000 --> 00:22:44.000]  人最大的問題不是沒知識
[00:22:44.000 --> 00:22:45.000]  不是不知道
[00:22:45.000 --> 00:22:47.000]  人最大的問題
[00:22:47.000 --> 00:22:50.000]  縱然知道沒有能力行出來
[00:22:50.000 --> 00:22:55.000]  因為他們需要一個從裡面到外面的更新
[00:22:55.000 --> 00:22:58.000]  然後才可以搞定
[00:22:58.000 --> 00:23:03.000]  人需要的不是一個更加強的意志力
[00:23:03.000 --> 00:23:06.000]  而是我們需要一個新的心
[00:23:06.000 --> 00:23:09.000]  所以摩西告訴我們
[00:23:09.000 --> 00:23:13.000]  我們需要有一個願意遵從的心
[00:23:13.000 --> 00:23:15.000]  而在耶利米蘇那裡說
[00:23:15.000 --> 00:23:16.000]  神就說
[00:23:16.000 --> 00:23:21.000]  我將來會賜我的百姓認識我的心
[00:23:21.000 --> 00:23:23.000]  以致他們知道
[00:23:23.000 --> 00:23:25.000]  我是耶和華
[00:23:25.000 --> 00:23:26.000]  是他們的神
[00:23:26.000 --> 00:23:28.000]  到了以西傑書的時候
[00:23:28.000 --> 00:23:29.000]  更加清晰
[00:23:29.000 --> 00:23:30.000]  更加直接說
[00:23:30.000 --> 00:23:32.000]  神的英語說什麼
[00:23:32.000 --> 00:23:35.000]  我要賜給信我的人
[00:23:35.000 --> 00:23:39.000]  跟從我的人一個新的心
[00:23:39.000 --> 00:23:43.000]  我將我的靈放在他們的裡面
[00:23:43.000 --> 00:23:46.000]  然後將他肉體當中的石心
[00:23:46.000 --> 00:23:47.000]  即是死了的心
[00:23:47.000 --> 00:23:48.000]  沒有生命的心
[00:23:48.000 --> 00:23:49.000]  拿走
[00:23:49.000 --> 00:23:50.000]  將這個石心
[00:23:50.000 --> 00:23:52.000]  用一個肉的心
[00:23:52.000 --> 00:23:54.000]  即是有生命的心
[00:23:54.000 --> 00:23:58.000]  來取代
[00:23:58.000 --> 00:24:03.000]  你覺得神有沒有履行到他這個應許
[00:24:03.000 --> 00:24:08.000]  沒有啊,我們每個人都沒有做過換心手術
[00:24:08.000 --> 00:24:10.000]  我們什麼時候拿到一個新的心呢
[00:24:10.000 --> 00:24:15.000]  神又怎樣才能賜我們一個新的心呢
[00:24:15.000 --> 00:24:19.000]  答案就是通過耶穌基督
[00:24:19.000 --> 00:24:24.000]  你可以說在舊約裡面所做過的應許
[00:24:24.000 --> 00:24:28.000]  都是通過耶穌基督來兌現
[00:24:28.000 --> 00:24:35.000]  耶穌是完美地進行了神每一個的命令與吩咐
[00:24:35.000 --> 00:24:37.000]  以色列人失腳的地方
[00:24:37.000 --> 00:24:39.000]  耶穌基督沒有失腳
[00:24:39.000 --> 00:24:42.000]  亞當做不到的東西
[00:24:42.000 --> 00:24:43.000]  耶穌做得到
[00:24:43.000 --> 00:24:45.000]  在十字架上面
[00:24:45.000 --> 00:24:50.000]  耶穌背負了我們不信服神的咒詛
[00:24:50.000 --> 00:24:52.000]  通過祂的復活
[00:24:52.000 --> 00:24:54.000]  去賜給我們聖靈
[00:24:54.000 --> 00:25:00.000]  現在聖靈是將我們從裡到外改變更新
[00:25:00.000 --> 00:25:06.000]  所以基督教不是單是叫基督徒加油
[00:25:06.000 --> 00:25:09.000]  落力點,辛苦點,再做多點
[00:25:09.000 --> 00:25:10.000]  不是說這件事
[00:25:10.000 --> 00:25:14.000]  基督徒所說的是要我們有一個新的生命
[00:25:14.000 --> 00:25:17.000]  所以保羅在哥倫多後書就告訴我們
[00:25:17.000 --> 00:25:20.000]  如果我們真的有人在基督耶穌裡面的時候
[00:25:20.000 --> 00:25:22.000]  這一個就是新做的人
[00:25:22.000 --> 00:25:23.000]  為什麼是新做
[00:25:23.000 --> 00:25:25.000]  聖經神的應許
[00:25:25.000 --> 00:25:27.000]  因為他有一個新的肉心
[00:25:27.000 --> 00:25:29.000]  取代了他已經死了的石心
[00:25:29.000 --> 00:25:32.000]  以致人可以有一個能力
[00:25:32.000 --> 00:25:35.000]  與神再建立這個相交
[00:25:35.000 --> 00:25:37.000]  再建立這個關係
[00:25:37.000 --> 00:25:38.000]  通過祂的恩典
[00:25:38.000 --> 00:25:42.000]  聖靈賜給每一個真心相信跟隨祂的人
[00:25:42.000 --> 00:25:44.000]  一個新的心
[00:25:44.000 --> 00:25:46.000]  以致我們能夠愛祂
[00:25:46.000 --> 00:25:50.000]  也有一個動力來服從祂
[00:25:50.000 --> 00:25:55.000]  從心底裡面出來的信服
[00:25:55.000 --> 00:25:56.000]  才是真正的信服
[00:25:56.000 --> 00:25:59.000]  才是一個能夠執行的信服
[00:25:59.000 --> 00:26:01.000]  通過神的恩典
[00:26:01.000 --> 00:26:03.000]  我們在耶穌基督裡面的信心
[00:26:03.000 --> 00:26:07.000]  聖靈可以將神要我們做的東西
[00:26:07.000 --> 00:26:10.000]  全部寫在我們的心裡面
[00:26:10.000 --> 00:26:14.000]  所以我們有這樣的能力
[00:26:14.000 --> 00:26:20.000]  也有這樣的期盼
[00:26:20.000 --> 00:26:23.000]  去活出神要我們活的生命
[00:26:23.000 --> 00:26:24.000]  所以弟兄姊妹
[00:26:24.000 --> 00:26:27.000]  當我們再重新讀這個十誡的時候
[00:26:27.000 --> 00:26:31.000]  不是單是要記住或者是明白十誡
[00:26:31.000 --> 00:26:35.000]  更加重要的是我們需要領受神的恩典
[00:26:35.000 --> 00:26:40.000]  培育神已經賜給我們這個敬畏祂的心
[00:26:40.000 --> 00:26:45.000]  刻意地從心底裡面信服祂的心意
[00:26:45.000 --> 00:26:49.000]  昔日賜律法給祂的子民的神
[00:26:49.000 --> 00:26:54.000]  今日也是賜我們新心的一個神
[00:26:54.000 --> 00:26:56.000]  當我們走在道路裡面
[00:26:56.000 --> 00:26:59.000]  我相信如果我們真的倚靠祂
[00:26:59.000 --> 00:27:00.000]  愛祂的話
[00:27:00.000 --> 00:27:02.000]  祂的命令與典章
[00:27:02.000 --> 00:27:05.000]  絕對不是我們的負擔
[00:27:05.000 --> 00:27:07.000]  而是神的祝福
[00:27:07.000 --> 00:27:13.000]  祂的道路不單止讓我們今生得著祝福
[00:27:13.000 --> 00:27:16.000]  來生也得著永生
[00:27:16.000 --> 00:27:17.000]  祂的產業
[00:27:17.000 --> 00:27:18.000]  祂的賜福
[00:27:18.000 --> 00:27:19.000]  請我們跟弟友祈禱
[00:27:19.000 --> 00:27:21.000]  耶穌基督我們感謝祢
[00:27:21.000 --> 00:27:23.000]  因為祢一定會經能再一次提醒我們
[00:27:23.000 --> 00:27:25.000]  在我們來到祢面前的時候
[00:27:25.000 --> 00:27:30.000]  我們需要傳敬畏的心
[00:27:30.000 --> 00:27:34.000]  我們需要傳一個倚靠祢的心
[00:27:34.000 --> 00:27:37.000]  我們可以在人生路上靠祢的恩典
[00:27:37.000 --> 00:27:40.000]  來過一個得勝的生活
[00:27:40.000 --> 00:27:41.000]  多謝祢給我們一切
[00:27:41.000 --> 00:27:42.000]  祈禱奉主命求
[00:27:42.000 --> 00:27:43.000]  阿門
