
[00:00:00.000 --> 00:00:04.040]  今天的題目是「勇闖高峰」
[00:20:10.320 --> 00:20:13.080]  耶和華,我們的神
[00:20:13.080 --> 00:20:15.840]  他想上帝出手救他們
[00:20:15.840 --> 00:20:19.360]  他想聽聽上帝怎樣做
[00:20:19.360 --> 00:20:22.680]  於是薩姆爾就為他們獻祭
[00:20:22.680 --> 00:20:24.480]  嘩!這次有點不同
[00:20:24.480 --> 00:20:27.720]  這次的繁祭是全新的繁祭
[00:20:27.720 --> 00:20:29.800]  什麼是全新的繁祭?
[00:20:29.800 --> 00:20:32.200]  原來是Holy Burns
[00:20:32.200 --> 00:20:34.320]  即是全部都燒了
[00:20:34.320 --> 00:20:36.120]  完全燒了
[00:20:36.120 --> 00:20:40.400]  原來我們以前記得兩位牧師說過的
[00:20:40.400 --> 00:20:42.640]  原來燒繁祭
[00:20:42.640 --> 00:20:46.640]  燒完之後肉是可以留給祭司的
[00:20:46.640 --> 00:20:48.920]  不過這次說什麼都不留
[00:20:48.920 --> 00:20:50.000]  所有人都沒有
[00:20:50.000 --> 00:20:51.480]  全部都燒了
[00:20:51.480 --> 00:20:52.720]  這個代表什麼?
[00:20:52.720 --> 00:20:58.160]  代表是百姓向神完全的降伏倚靠
[00:20:58.160 --> 00:21:01.120]  完全奉獻給上帝
[00:21:01.120 --> 00:21:05.600]  這次以色列人真是真心悔改
[00:21:05.600 --> 00:21:07.240]  上次就亂來
[00:21:07.240 --> 00:21:08.200]  自把自為
[00:21:08.200 --> 00:21:11.040]  抬了個藥櫃出來就以為會贏
[00:21:11.040 --> 00:21:13.400]  這次其實很危險的
[00:21:13.400 --> 00:21:14.600]  為什麼很危險?
[00:21:14.600 --> 00:21:16.320]  剛才大家還沒讀到的
[00:21:16.320 --> 00:21:19.360]  原來在第十節的上半節
[00:21:19.360 --> 00:21:21.880]  已經快要來了
[00:21:21.880 --> 00:21:25.680]  薩姆爾獻繁祭的時候
[00:21:25.680 --> 00:21:27.800]  伊利士人打到來了
[00:21:27.800 --> 00:21:29.240]  不過這次沒有亂來
[00:21:29.240 --> 00:21:30.280]  不是跟薩姆爾說
[00:21:30.280 --> 00:21:32.120]  打到來了打到來了怎麼辦?
[00:21:32.120 --> 00:21:33.240]  我們是不是要衝出去打
[00:21:33.240 --> 00:21:34.360]  還是我們要走?
[00:21:34.360 --> 00:21:35.360]  不是
[00:21:35.360 --> 00:21:38.480]  他們等薩姆爾獻完繁祭
[00:21:38.480 --> 00:21:40.080]  為他們代求
[00:21:40.080 --> 00:21:43.640]  看看上帝有沒有指使
[00:21:43.640 --> 00:21:45.200]  這次不是說一下
[00:21:45.200 --> 00:21:46.200]  是真的做
[00:21:46.200 --> 00:21:47.840]  是真的跟
[00:21:47.840 --> 00:21:51.080]  我覺得這件事很值得我們去反思
[00:21:51.080 --> 00:21:54.920]  今天我們都常常說認罪悔改
[00:21:54.920 --> 00:21:56.280]  我們都經常
[00:21:56.280 --> 00:21:58.000]  好像口號一樣
[00:21:58.000 --> 00:22:00.720]  無論在教會我們見到人
[00:22:00.720 --> 00:22:04.160]  我們都常常會掛這句話在嘴邊
[00:22:04.160 --> 00:22:06.960]  但是其實我們心是怎樣的呢?
[00:22:06.960 --> 00:22:09.720]  我們是不是真的認真說這句話
[00:22:09.720 --> 00:22:12.520]  我們願意認罪悔改呢?
[00:22:12.520 --> 00:22:14.560]  我們是不是好像以色列人一樣
[00:22:14.560 --> 00:22:18.520]  真心歸向上帝呢?
[00:22:18.520 --> 00:22:20.920]  當薩姆爾獻祭
[00:22:20.920 --> 00:22:21.720]  圓筆
[00:22:21.720 --> 00:22:23.320]  禱告圓筆
[00:22:23.320 --> 00:22:24.840]  上帝
[00:22:24.840 --> 00:22:27.480]  就英雲爬
[00:22:27.480 --> 00:22:29.600]  原文英文是回答
[00:22:29.600 --> 00:22:31.040]  回應
[00:22:31.040 --> 00:22:33.160]  神真是有啟示
[00:22:33.160 --> 00:22:35.200]  當做對上帝的心意
[00:22:35.200 --> 00:22:37.880]  神真是有啟示給他們
[00:22:37.880 --> 00:22:41.240]  薩姆爾和以利兩個兒子真的很不同
[00:22:41.240 --> 00:22:43.520]  荷弗尼和菲尼哈
[00:22:43.520 --> 00:22:46.400]  叫以色列人走向敗亡
[00:22:46.400 --> 00:22:49.440]  但是薩姆爾就帶領以色列民
[00:22:49.440 --> 00:22:52.840]  重尋上帝的旨意和掌管
[00:22:52.840 --> 00:22:56.640]  走向重生
[00:22:56.640 --> 00:22:59.960]  學習做一個合乎神心意的子民
[00:22:59.960 --> 00:23:05.640]  跟隨到合乎神心意的領袖非常重要
[00:23:05.640 --> 00:23:07.800]  在剛剛過了年初一
[00:23:07.800 --> 00:23:12.160]  我就見到一幅很美麗的詩圖的圖畫
[00:23:12.160 --> 00:23:14.880]  上星期陳牧師都有提過
[00:23:14.880 --> 00:23:16.040]  在今年的年初一
[00:23:16.040 --> 00:23:17.960]  我們用了一個新的方法
[00:23:17.960 --> 00:23:19.280]  以小隊的形式
[00:23:19.280 --> 00:23:21.880]  我們跟隨關懷和家寫協會
[00:23:21.880 --> 00:23:24.280]  去派一些糕點
[00:23:24.280 --> 00:23:27.120]  一些禮物去給露宿者
[00:23:27.120 --> 00:23:31.160]  其實我們認識了他們當中的領袖很多年
[00:23:31.160 --> 00:23:35.320]  他們忠心、愛主、愛人
[00:23:35.320 --> 00:23:41.120]  持久努力不懈地去活出他們的照明
[00:23:41.120 --> 00:23:44.000]  一向都是我非常之欣賞
[00:23:44.000 --> 00:23:46.960]  亦都是我學習的榜樣
[00:23:46.960 --> 00:23:48.280]  在疫情之下
[00:23:48.280 --> 00:23:51.640]  他們從來都沒有間斷過他們的工作
[00:23:51.640 --> 00:23:54.720]  每星期仍然兩三次去落區
[00:23:54.720 --> 00:23:57.840]  去服侍露宿者的需要
[00:23:57.840 --> 00:23:59.160]  他們跟我說
[00:23:59.160 --> 00:24:02.360]  就是在疫情之下他們更加要做
[00:24:02.360 --> 00:24:05.400]  因為政府不會有額外的資源
[00:24:05.400 --> 00:24:07.920]  去關顧這個群體
[00:24:07.920 --> 00:24:10.200]  我跟他們行區的時候
[00:24:10.200 --> 00:24:12.120]  嘩!我真的很驚訝
[00:24:12.120 --> 00:24:14.680]  他認識每一個街友的名字
[00:24:14.680 --> 00:24:17.680]  他知道他們每一個背後的故事
[00:24:17.680 --> 00:24:18.960]  知道他們的喜好
[00:24:18.960 --> 00:24:20.640]  知道他們的需要
[00:24:20.640 --> 00:24:22.120]  為甚麼我知道
[00:24:22.120 --> 00:24:23.600]  他不斷跟我說
[00:24:23.600 --> 00:24:25.720]  每一個都解釋給我聽
[00:24:25.720 --> 00:24:27.760]  嘩!我真的很感動
[00:24:27.760 --> 00:24:30.800]  因為我深信這樣的認識
[00:24:30.800 --> 00:24:35.400]  不是一朝一夕可以做到的
[00:24:35.400 --> 00:24:36.560]  在年初一那天
[00:24:36.560 --> 00:24:39.280]  不單是那兩個領袖出來
[00:24:39.280 --> 00:24:40.720]  跟我們一起去服侍
[00:24:40.720 --> 00:24:45.160]  他還帶了一班二十多歲的童工和義工出來
[00:24:45.160 --> 00:24:46.640]  帶著我們的小隊
[00:24:46.640 --> 00:24:50.720]  去到不同的露宿者面前去服侍他們
[00:24:50.720 --> 00:24:52.000]  有一個領袖就跟我說
[00:24:52.000 --> 00:24:54.680]  他說我本來叫那些年青的童工
[00:24:54.680 --> 00:24:56.920]  叫那些年青的童工不用出來
[00:24:56.920 --> 00:24:58.400]  誰知道他們說
[00:24:58.400 --> 00:25:00.960]  我們今天出來想侍奉
[00:25:00.960 --> 00:25:04.080]  我們不是上班
[00:25:04.080 --> 00:25:04.960]  服侍完畢
[00:25:04.960 --> 00:25:07.480]  我又見到一個年青的童工
[00:25:07.480 --> 00:25:10.960]  很細心地將我們用過的背心袋
[00:25:10.960 --> 00:25:13.120]  在那裏逐一地摺好
[00:25:13.120 --> 00:25:15.520]  每一個都摺到一個三角形
[00:25:15.520 --> 00:25:17.800]  好像咖喱角一樣很漂亮
[00:25:17.800 --> 00:25:20.040]  我在那裏跟他們摺
[00:25:20.040 --> 00:25:21.920]  跟他們聊天
[00:25:21.920 --> 00:25:23.840]  他說那些背心袋那麼新
[00:25:23.840 --> 00:25:24.600]  不要浪費
[00:25:24.600 --> 00:25:26.880]  我們帶回去機構用
[00:25:26.880 --> 00:25:29.320]  給露宿者用
[00:25:29.320 --> 00:25:30.880]  他上司就說
[00:25:30.880 --> 00:25:33.600]  但是我們沒有人回辦公室
[00:25:33.600 --> 00:25:34.600]  他說不要緊
[00:25:34.600 --> 00:25:36.520]  我帶回去
[00:25:36.520 --> 00:25:38.280]  我也想回去做點事
[00:25:38.280 --> 00:25:41.680]  我馬上跟他上司就看著這個童工
[00:25:41.680 --> 00:25:45.880]  年初一你回辦公室做事
[00:25:45.880 --> 00:25:49.280]  真的很感動
[00:25:49.280 --> 00:25:50.160]  相當有趣
[00:25:50.160 --> 00:25:52.920]  給了一個很特別的意象
[00:25:52.920 --> 00:25:55.040]  和照明給這間機構
[00:25:55.040 --> 00:25:58.680]  不過當我看到這班年青的童工的時候
[00:25:58.680 --> 00:26:04.000]  我就好像看見這個機構的未來一樣
[00:26:04.000 --> 00:26:06.200]  生火相傳
[00:26:06.200 --> 00:26:07.840]  有什麼領袖
[00:26:07.840 --> 00:26:10.640]  就出現什麼的下一代
[00:26:10.640 --> 00:26:14.440]  他們未必是很有經驗
[00:26:14.440 --> 00:26:18.880]  但是他們有一個願意馴服上帝的心
[00:26:18.880 --> 00:26:21.720]  願意爭取上帝的心
[00:26:21.720 --> 00:26:26.080]  因為我深信他們的領袖就是這樣
[00:26:26.080 --> 00:26:29.400]  一個活生生的例子
[00:26:29.400 --> 00:26:37.040]  生命帶領給他們看得見
[00:26:37.040 --> 00:26:42.160]  兄弟姐妹,有好的屬靈師傅是很重要的
[00:26:42.160 --> 00:26:44.360]  因為好的屬靈師傅
[00:26:44.360 --> 00:26:49.160]  可以帶領你更加明白神的心意
[00:26:49.160 --> 00:26:52.840]  尋回上帝做的真我
[00:26:52.840 --> 00:26:55.240]  幫我們找回我們自己
[00:26:55.240 --> 00:26:57.600]  上帝做我們的真我是怎樣
[00:26:57.600 --> 00:27:01.680]  活出上帝給我們原本有的照明
[00:27:01.680 --> 00:27:05.400]  我不知道你有沒有這個屬靈師傅呢
[00:27:05.400 --> 00:27:08.600]  陳牧師當然是我的屬靈師傅
[00:27:08.600 --> 00:27:13.920]  不過,我們的陳牧師都有很多個生命師傅
[00:27:13.920 --> 00:27:17.360]  你又不知道有沒有想有呢
[00:27:17.360 --> 00:27:18.680]  在新的一年裏面
[00:27:18.680 --> 00:27:24.240]  你又會不會想尋找你的屬靈師傅呢
[00:27:24.240 --> 00:27:27.840]  作為領袖我們就更加要小心
[00:27:27.840 --> 00:27:28.960]  警醒
[00:27:28.960 --> 00:27:31.320]  因為無論要在教會
[00:27:31.320 --> 00:27:32.520]  職場
[00:27:32.520 --> 00:27:33.600]  家庭
[00:27:33.600 --> 00:27:36.120]  我們都要更加努力地學習
[00:27:36.120 --> 00:27:40.240]  做一個合乎上帝心意的領袖
[00:27:40.240 --> 00:27:42.120]  叫跟隨我們的人
[00:27:42.120 --> 00:27:44.240]  在屬靈的領域上
[00:27:44.240 --> 00:27:47.680]  和我們一起共闖高峰
[00:27:47.680 --> 00:27:50.560]  好不好
[00:27:50.560 --> 00:27:53.080]  去到第三點我想和大家分享
[00:27:53.080 --> 00:27:55.880]  以色列人怎樣可以反敗為勝
[00:27:55.880 --> 00:28:01.560]  就是他們決心信靠信服
[00:28:01.560 --> 00:28:03.760]  反敗為勝
[00:28:03.760 --> 00:28:08.240]  我們一起讀最後十字第十七節的聖經
[00:28:08.240 --> 00:28:09.840]  一二三
[00:28:09.840 --> 00:28:12.760]  撒姆爾正獻梵祭的時候
[00:28:12.760 --> 00:28:17.480]  菲利士人前來要與以色列人爭戰
[00:28:17.480 --> 00:28:19.760]  當日耶和華打雷
[00:28:19.760 --> 00:28:22.360]  發出極大的聲音
[00:28:22.360 --> 00:28:24.760]  使菲利士人潰亂
[00:28:24.760 --> 00:28:28.160]  他們就敗在以色列面前
[00:28:28.160 --> 00:28:31.200]  以色列人從米斯巴出來
[00:28:31.200 --> 00:28:33.120]  追趕菲利士人
[00:28:33.120 --> 00:28:34.720]  擊殺他們
[00:28:34.720 --> 00:28:37.760]  直到白鴿的下邊
[00:28:37.760 --> 00:28:39.840]  撒姆爾一塊石頭
[00:28:39.840 --> 00:28:43.600]  立在米斯巴和善的中間
[00:28:43.600 --> 00:28:47.440]  吸石頭起名叫「以便以謝」
[00:28:47.440 --> 00:28:52.760]  說「到如今耶和華都幫助我們」
[00:28:52.760 --> 00:28:53.640]  十三節
[00:28:53.640 --> 00:28:57.360]  因此菲利士人被制服了
[00:28:57.360 --> 00:29:00.840]  不再入侵以色列境
[00:29:00.840 --> 00:29:02.840]  撒姆爾有生之年
[00:29:02.840 --> 00:29:05.840]  耶和華的手攻擊菲利士人
[00:29:05.840 --> 00:29:09.440]  菲利士人所奪取以色列的城鎮
[00:29:09.440 --> 00:29:12.160]  從以格倫直到迦特
[00:29:12.160 --> 00:29:14.640]  都歸回以色列了
[00:29:14.640 --> 00:29:17.760]  以色列也從菲利士人手中
[00:29:17.760 --> 00:29:21.960]  收回這些城所屬的地界
[00:29:21.960 --> 00:29:27.240]  那時以色列與阿摩利人和平相處
[00:29:27.240 --> 00:29:29.360]  讀完十五至十七節
[00:29:29.360 --> 00:29:32.920]  撒姆爾一生作以色列的事事
[00:29:32.920 --> 00:29:35.680]  他每年巡行到伯特利
[00:29:35.680 --> 00:29:36.480]  吉甲
[00:29:36.480 --> 00:29:37.800]  米斯巴
[00:29:37.800 --> 00:29:41.280]  在這些地方審判以色列人
[00:29:41.280 --> 00:29:43.680]  隨後他回到拉瑪
[00:29:43.680 --> 00:29:46.160]  因為他的家在那裡
[00:29:46.160 --> 00:29:49.000]  他在那裡審判以色列人
[00:29:49.000 --> 00:29:55.760]  並且在那裡為耶和華築了一座壇
[00:29:55.760 --> 00:30:00.160]  當他們獻完飯祭的時候
[00:30:00.160 --> 00:30:02.360]  上帝真是應運他們
[00:30:02.360 --> 00:30:03.360]  上帝有回應
[00:30:03.360 --> 00:30:05.760]  他有回應是用什麼方法?
[00:30:05.760 --> 00:30:07.360]  打雷
[00:30:07.360 --> 00:30:09.560]  竟然是用行雷
[00:30:09.560 --> 00:30:11.960]  一行雷極大的聲音
[00:30:11.960 --> 00:30:15.160]  這班菲利士人就散了
[00:30:15.160 --> 00:30:17.760]  未打就先敗
[00:30:17.760 --> 00:30:20.960]  大家注意下第十節的下半節
[00:30:20.960 --> 00:30:24.760]  他們聽見極大的聲音
[00:30:24.760 --> 00:30:27.360]  菲利士人就潰亂
[00:30:27.360 --> 00:30:31.160]  他們就敗在以色列人的面前
[00:30:31.160 --> 00:30:33.760]  根本那時候以色列人
[00:30:33.760 --> 00:30:36.760]  都未跟菲利士人交鋒
[00:30:36.760 --> 00:30:38.160]  他們
[00:30:38.160 --> 00:30:42.160]  菲利士人已經打敗了
[00:30:42.160 --> 00:30:44.560]  其實之後在第十一節
[00:30:44.560 --> 00:30:48.360]  以色列人出來追趕、擊殺
[00:30:48.360 --> 00:30:51.560]  只不過是上帝擊敗了敵人之後
[00:30:51.560 --> 00:30:54.360]  他們乘勝追擊而已
[00:30:54.360 --> 00:30:57.560]  所以在第十二節
[00:30:57.560 --> 00:30:59.560]  薩姆爾立起這塊石頭
[00:30:59.560 --> 00:31:02.760]  叫做「以便以謝」
[00:31:02.760 --> 00:31:05.560]  「幫助之石」的意思
[00:31:05.560 --> 00:31:10.160]  他說「到如今耶和華都幫助我們」
[00:31:10.160 --> 00:31:13.160]  因為他知道打勝仗的是誰?
[00:31:13.160 --> 00:31:14.360]  是上帝
[00:31:14.360 --> 00:31:16.760]  是耶和華上帝
[00:31:16.760 --> 00:31:19.560]  其實在古代更東的時候
[00:31:19.560 --> 00:31:21.960]  其實都是一個很普遍的現象
[00:31:21.960 --> 00:31:24.560]  就是人們會用黑了字的石頭
[00:31:24.560 --> 00:31:27.160]  作為地界的標誌
[00:31:27.160 --> 00:31:30.160]  不過薩姆爾立起這塊石頭
[00:31:30.160 --> 00:31:32.160]  是一個信仰的宣告
[00:31:32.160 --> 00:31:34.960]  表明以色列民的勝利
[00:31:34.960 --> 00:31:39.560]  完全是來自神的幫助
[00:31:39.560 --> 00:31:43.560]  在第十三至十四節告訴我們
[00:31:43.560 --> 00:31:45.560]  在薩姆爾時代
[00:31:45.560 --> 00:31:47.760]  菲利士人有一段時間
[00:31:47.760 --> 00:31:51.360]  都不敢來侵襲以色列人
[00:31:51.360 --> 00:31:54.160]  不過很多聖經的學者都會這樣看
[00:31:54.160 --> 00:31:56.560]  這是暫時的壓制
[00:31:56.560 --> 00:32:00.160]  他們不是取得決定性的勝利
[00:32:00.160 --> 00:32:01.160]  為什麼呢?
[00:32:01.160 --> 00:32:03.360]  因為遲些我們看到塑羅的時候
[00:32:03.360 --> 00:32:04.360]  我們就知道
[00:32:04.360 --> 00:32:05.760]  去到塑羅的時候
[00:32:05.760 --> 00:32:10.160]  菲利士人仍然是以色列人的外患
[00:32:10.160 --> 00:32:13.760]  在第十四節講到的阿摩利人
[00:32:13.760 --> 00:32:17.560]  其實是當時迦南地居民的統稱
[00:32:17.560 --> 00:32:19.560]  在這段聖經裡面
[00:32:19.560 --> 00:32:21.760]  原來他們都可以和那裡的
[00:32:21.760 --> 00:32:25.960]  迦南地居民和平共處
[00:32:25.960 --> 00:32:27.760]  看回這兩節聖經
[00:32:27.760 --> 00:32:29.960]  都可以說是薩姆爾
[00:32:29.960 --> 00:32:33.960]  作為以色列士師的一個成績表
[00:32:33.960 --> 00:32:37.360]  一些功績
[00:32:37.360 --> 00:32:40.160]  以色列人和菲利士人
[00:32:40.160 --> 00:32:42.760]  打了三場重要的戰爭
[00:32:42.760 --> 00:32:45.360]  第一場死了四千人
[00:32:45.360 --> 00:32:47.760]  第二場死了三萬人
[00:32:47.760 --> 00:32:51.360]  而第三場就大獲全勝
[00:32:51.360 --> 00:32:52.960]  為什麼呢?
[00:32:52.960 --> 00:32:54.760]  那個弱勢在哪裡呢?
[00:32:54.760 --> 00:32:57.360]  那個秘訣在哪裡呢?
[00:32:57.360 --> 00:32:59.160]  原來完全是關乎
[00:32:59.160 --> 00:33:01.760]  他們歸向耶和華
[00:33:01.760 --> 00:33:04.560]  他們遵行薩姆爾的吩咐
[00:33:04.560 --> 00:33:07.960]  單單侍奉耶和華上帝
[00:33:07.960 --> 00:33:12.960]  他們要恢復神子民的身份
[00:33:12.960 --> 00:33:15.560]  並且逐漸恢復
[00:33:15.560 --> 00:33:21.560]  上帝納以色列民建國時候的精神
[00:33:21.560 --> 00:33:22.560]  在說什麼呢?
[00:33:22.560 --> 00:33:27.760]  我們看出埃及記十九章五至九節
[00:33:27.760 --> 00:33:28.560]  就明白了
[00:33:28.560 --> 00:33:30.560]  我們一起讀這兩節聖經
[00:33:30.560 --> 00:33:34.760]  如今你們若真的聽從我的話
[00:33:34.760 --> 00:33:36.560]  遵守我的約
[00:33:36.560 --> 00:33:38.960]  就要在萬民中
[00:33:38.960 --> 00:33:41.160]  作屬我的子民
[00:33:41.160 --> 00:33:43.760]  因為全地都是我的
[00:33:43.760 --> 00:33:47.560]  你們要歸我作祭司的國度
[00:33:47.560 --> 00:33:49.960]  為神聖的國民
[00:33:49.960 --> 00:33:51.560]  所以早就說了
[00:33:51.560 --> 00:33:53.960]  你們要成為我的國民
[00:33:53.960 --> 00:33:56.160]  成為我的子民
[00:33:56.160 --> 00:33:58.960]  就是要聽從我的話
[00:33:58.960 --> 00:34:01.160]  遵守我的約
[00:34:01.160 --> 00:34:03.760]  上帝就只有這兩個條件
[00:34:03.760 --> 00:34:09.960]  要遵守祂的吩咐
[00:34:09.960 --> 00:34:13.560]  以色列民今次的屬靈大復興的經歷
[00:34:13.560 --> 00:34:18.360]  其實都很值得我們現今去借鏡
[00:34:18.360 --> 00:34:19.560]  大約大半年前
[00:34:19.560 --> 00:34:21.760]  我認識了一對夫婦
[00:34:21.760 --> 00:34:24.960]  丈夫的父親很早就去世了
[00:34:24.960 --> 00:34:28.360]  他在單親家庭下長大
[00:34:28.360 --> 00:34:31.360]  母親不懂得如何教育兒女
[00:34:31.360 --> 00:34:33.560]  所以他與母親的關係
[00:34:33.560 --> 00:34:35.960]  與姐姐的關係都很疏離
[00:34:35.960 --> 00:34:38.960]  小時候誤入歧途
[00:34:38.960 --> 00:34:40.960]  又認識了黑社會
[00:34:40.960 --> 00:34:44.360]  他曾經跟著阿姨回教會
[00:34:44.360 --> 00:34:46.360]  還缺志信主
[00:34:46.360 --> 00:34:48.960]  不過家庭環境的影響
[00:34:48.960 --> 00:34:51.360]  很快他就不再回家
[00:34:51.360 --> 00:34:52.960]  長大之後
[00:34:52.960 --> 00:34:54.760]  又曾經去過澳門
[00:34:54.760 --> 00:34:58.560]  從事賭博的行業
[00:34:58.560 --> 00:35:00.360]  不過他說最困擾他
[00:35:00.360 --> 00:35:03.360]  長時間這個問題都不可以解決
[00:35:03.360 --> 00:35:06.360]  就是他有很嚴重的酗酒問題
[00:35:06.360 --> 00:35:09.160]  他認為自己的人生
[00:35:09.160 --> 00:35:12.160]  簡直是一團糟
[00:35:12.160 --> 00:35:14.960]  他跟我說是一團糟
[00:35:14.960 --> 00:35:18.160]  不過原來上帝沒有放棄他
[00:35:18.160 --> 00:35:19.760]  就在去年的一月
[00:35:19.760 --> 00:35:21.760]  他母親突然之間去世
[00:35:21.760 --> 00:35:25.560]  他情緒突然之間去到谷底
[00:35:25.560 --> 00:35:28.160]  但奇妙的事就在他母親的
[00:35:28.160 --> 00:35:31.960]  安息禮拜裏面就出現了
[00:35:31.960 --> 00:35:33.960]  牧師說的話
[00:35:33.960 --> 00:35:38.160]  他突然之間好像被打醒了
[00:35:38.160 --> 00:35:41.760]  這個世界有上帝
[00:35:41.760 --> 00:35:43.360]  當他完了安息禮拜
[00:35:43.360 --> 00:35:44.960]  離開殯儀館
[00:35:44.960 --> 00:35:47.760]  抬頭望見藍天的時候
[00:35:47.760 --> 00:35:50.960]  突然之間有個很溫柔的聲音跟他說
[00:35:50.960 --> 00:35:52.960]  你媽媽是信主的
[00:35:52.960 --> 00:35:58.360]  你將來你們可以在天家再活
[00:35:58.360 --> 00:36:00.560]  他突然之間有股很大的安慰
[00:36:00.560 --> 00:36:01.960]  去到他心裏面
[00:36:01.960 --> 00:36:04.560]  有個很大的平安臨到他
[00:36:04.560 --> 00:36:06.960]  於是他就跟他
[00:36:06.960 --> 00:36:10.960]  帶他小時候曾經帶他回教會的阿姨
[00:36:10.960 --> 00:36:12.560]  去分享
[00:36:12.560 --> 00:36:14.960]  他阿姨就跟他說
[00:36:14.960 --> 00:36:17.760]  那你要回轉歸向上帝了
[00:36:17.760 --> 00:36:18.760]  所以就再一次
[00:36:18.760 --> 00:36:22.560]  跟他做一次決志的祈禱
[00:36:22.560 --> 00:36:25.960]  這次他再一次認定要跟隨上帝
[00:36:25.960 --> 00:36:27.960]  就不再一樣了
[00:36:27.960 --> 00:36:30.160]  神蹟就開始了
[00:36:30.160 --> 00:36:33.960]  他沒有辦法自己解決的於走問題
[00:36:33.960 --> 00:36:37.360]  竟然不戰而勝
[00:36:37.360 --> 00:36:39.760]  自從他回轉之後
[00:36:39.760 --> 00:36:41.560]  就沒有喝過酒了
[00:36:41.560 --> 00:36:44.160]  他說他根本不想喝
[00:36:44.160 --> 00:36:48.360]  就算以前的朋友叫他出來聊聊天
[00:36:48.360 --> 00:36:50.160]  喝兩杯而已
[00:36:50.160 --> 00:36:52.160]  都不是怎樣喝
[00:36:52.160 --> 00:36:54.560]  不過他說我一點都不想去
[00:36:54.560 --> 00:36:56.760]  我就是不想喝
[00:36:56.760 --> 00:36:58.560]  那他想做什麼呢
[00:36:58.560 --> 00:36:59.360]  更加奇怪
[00:36:59.360 --> 00:37:02.560]  他說他每晚都想在家裏看聖經
[00:37:02.560 --> 00:37:05.960]  我真的覺得上帝你真的很厲害
[00:37:05.960 --> 00:37:09.160]  由於他兩夫婦住在九龍
[00:37:09.160 --> 00:37:12.560]  於是他阿姨就在香港回教會
[00:37:12.560 --> 00:37:15.960]  他說不如就介紹他回雅庚堂
[00:37:15.960 --> 00:37:17.960]  他們都不知道雅庚堂搬了
[00:37:17.960 --> 00:37:20.760]  還去了太子那裏找雅庚堂
[00:37:20.760 --> 00:37:22.160]  去年的時候
[00:37:22.160 --> 00:37:23.960]  去過沒有教會的
[00:37:23.960 --> 00:37:25.960]  於是弟兄就上網找
[00:37:25.960 --> 00:37:28.960]  發現他搬了來這裏
[00:37:28.960 --> 00:37:32.160]  於是他兩夫婦就來了長沙灣
[00:37:32.160 --> 00:37:34.360]  一來到他還驚訝
[00:37:34.360 --> 00:37:40.560]  原來他姐姐就住在這裏附近
[00:37:40.560 --> 00:37:42.760]  就住在這裏附近
[00:37:42.760 --> 00:37:44.160]  這麼奇怪
[00:37:44.160 --> 00:37:47.360]  他和太太就開始在這裏上崇拜
[00:37:47.360 --> 00:37:48.760]  還沒有入小組
[00:37:48.760 --> 00:37:52.560]  於是他們就開始回教會學校
[00:37:52.560 --> 00:37:56.960]  在生命轉化課程的最後一課
[00:37:56.960 --> 00:37:58.160]  他太太未信主
[00:37:58.160 --> 00:38:00.760]  堂堂跟他去上學
[00:38:00.760 --> 00:38:01.960]  就在最後一課
[00:38:01.960 --> 00:38:04.960]  他太太就決自信耶穌
[00:38:04.960 --> 00:38:09.560]  我們給掌聲耶穌
[00:38:09.560 --> 00:38:13.360]  他們兩個已經完成了所有的初誦栽培
[00:38:13.360 --> 00:38:16.760]  並且開始參加了教會的小組
[00:38:16.760 --> 00:38:17.960]  開始上延伸日課
[00:38:17.960 --> 00:38:18.960]  因為初誦
[00:38:18.960 --> 00:38:20.360]  所以他們等不及
[00:38:20.360 --> 00:38:22.760]  他說你讓我上兩個星期小組
[00:38:22.760 --> 00:38:25.160]  我再補上這個延伸十二課
[00:38:25.160 --> 00:38:26.960]  真的很積極
[00:38:26.960 --> 00:38:30.960]  他太太本來星期六日要輪班上班
[00:38:30.960 --> 00:38:32.560]  不過他一信耶穌
[00:38:32.560 --> 00:38:34.160]  他就跟公司說
[00:38:34.160 --> 00:38:35.960]  我現在信了主
[00:38:35.960 --> 00:38:40.360]  我星期六下午要回教會
[00:38:40.360 --> 00:38:43.760]  麻煩公司你盡量安排我星期六下午休假
[00:38:43.760 --> 00:38:47.160]  我最多平日補給你時間
[00:38:47.160 --> 00:38:50.360]  真的很認真地跟隨耶穌
[00:38:50.360 --> 00:38:52.560]  他太太跟我說
[00:38:52.560 --> 00:38:54.360]  我決定相信耶穌
[00:38:54.360 --> 00:38:56.960]  其實一個最主要的原因
[00:38:56.960 --> 00:39:01.160]  是我見到我老公這麼神奇的改變
[00:39:01.160 --> 00:39:03.760]  這麼奇妙的改變
[00:39:03.760 --> 00:39:04.960]  弟兄姊妹
[00:39:04.960 --> 00:39:08.360]  原來一個初初迴轉的生命
[00:39:08.360 --> 00:39:10.960]  都可以結出福音的果子
[00:39:10.960 --> 00:39:13.560]  嘩!又勝一場
[00:39:13.560 --> 00:39:14.360]  厲害嗎?
[00:39:14.360 --> 00:39:15.960]  厲害的是上帝
[00:39:15.960 --> 00:39:18.960]  我們給掌聲上帝
[00:39:18.960 --> 00:39:22.360]  現在他們回教會回得很開心
[00:39:22.360 --> 00:39:24.160]  他說回完教會
[00:39:24.160 --> 00:39:27.360]  還可以過去跟姐姐吃飯
