
[00:00:00.000 --> 00:00:03.200]  你仍然有這種屬靈裡的勇氣
[00:18:29.000 --> 00:18:34.000]  而第一個城市他去到的就是肥立彼這個城市
[00:18:34.000 --> 00:18:38.000]  保羅在肥立彼這個城市裡面傳道
[00:18:38.000 --> 00:18:43.000]  這個地方保羅傳道的方式一向是怎樣呢?
[00:18:43.000 --> 00:18:48.000]  一向他會去一些猶太人聚居的地方
[00:18:48.000 --> 00:18:50.000]  聚集的地方
[00:18:50.000 --> 00:18:52.000]  如果他們有會堂的話
[00:18:52.000 --> 00:18:57.000]  在會堂裡面會在那裡傳道、傳福音
[00:18:57.000 --> 00:18:59.000]  跟猶太人傳福音
[00:18:59.000 --> 00:19:04.000]  幫助他們明白耶穌基督是神為他們所預備的救贖主
[00:19:04.000 --> 00:19:07.000]  但是去到肥立彼這個地方
[00:19:07.000 --> 00:19:11.000]  因為連足夠猶太人的數目都沒有
[00:19:11.000 --> 00:19:17.000]  按照傳統要有十個猶太人的男人
[00:19:17.000 --> 00:19:22.000]  才可以聯合組織一間猶太的會堂
[00:19:22.000 --> 00:19:28.000]  就是說那個地方連十個猶太人的男人都沒有
[00:19:28.000 --> 00:19:33.000]  但是他有一班婦女
[00:19:33.000 --> 00:19:36.000]  他們在城外面一個地方
[00:19:36.000 --> 00:19:38.000]  我相信都是露天的地方
[00:19:38.000 --> 00:19:42.000]  他們每個禮拜就在那個地方聚會
[00:19:42.000 --> 00:19:43.000]  他們不知道在做什麼
[00:19:43.000 --> 00:19:46.000]  他們不懂得真神、不懂得耶穌基督
[00:19:46.000 --> 00:19:47.000]  不懂得上帝
[00:19:47.000 --> 00:19:50.000]  不過他們覺得在人生裡面
[00:19:50.000 --> 00:19:53.000]  這個世界一定有一個真神
[00:19:53.000 --> 00:19:57.000]  他們就在那個地方祈禱
[00:19:57.000 --> 00:20:01.000]  在那個地方等候神賜基
[00:20:01.000 --> 00:20:05.000]  保羅就去到這班人當中
[00:20:05.000 --> 00:20:08.000]  向這班婦女傳福音
[00:20:08.000 --> 00:20:13.000]  告訴他們你們所等候的真神已經來了
[00:20:13.000 --> 00:20:15.000]  祂是耶穌基督
[00:20:15.000 --> 00:20:19.000]  祂是能夠彰顯自己的大愛在你們當中
[00:20:19.000 --> 00:20:22.000]  當中有一個女人叫做呂底亞
[00:20:22.000 --> 00:20:26.000]  可能你們上過主日學都聽過這個人的名字
[00:20:26.000 --> 00:20:28.000]  這個叫做呂底亞
[00:20:28.000 --> 00:20:32.000]  她是相當在社會裡面有地位的一個婦女
[00:20:32.000 --> 00:20:33.000]  在羅馬社會裡面
[00:20:33.000 --> 00:20:36.000]  當時女人做生意是很少的
[00:20:36.000 --> 00:20:39.000]  可以做到這麼大的生意
[00:20:39.000 --> 00:20:42.000]  能夠有這麼多社會地位是屬於少數
[00:20:42.000 --> 00:20:45.000]  她是專賣紫色的布
[00:20:45.000 --> 00:20:49.000]  在Minneapolis有什麼奇怪呢?
[00:20:49.000 --> 00:20:51.000]  誰不懂得紫色呢?
[00:20:51.000 --> 00:20:54.000]  因為這裡打球的球隊是紫色的
[00:20:54.000 --> 00:20:57.000]  我孫子也有幾件球衣是紫色的
[00:20:57.000 --> 00:20:59.000]  但是以前不同
[00:20:59.000 --> 00:21:04.000]  以前只有貴族王室的人才可以穿紫色的衣服
[00:21:04.000 --> 00:21:09.000]  而且她用紫色的顏料是很難得的
[00:21:09.000 --> 00:21:13.000]  是很高貴、很昂貴
[00:21:13.000 --> 00:21:16.000]  所以呂底亞這個女人
[00:21:16.000 --> 00:21:18.000]  她做這行的生意
[00:21:18.000 --> 00:21:20.000]  所以她是一個相當富有
[00:21:20.000 --> 00:21:22.000]  相當有社會地位
[00:21:22.000 --> 00:21:28.000]  相當受當時這些政要人物所尊重的一個人
[00:21:28.000 --> 00:21:34.000]  她竟然接受保羅所傳給她的福音
[00:21:34.000 --> 00:21:39.000]  但是聖經就跟著告訴你,她不單是自己相信
[00:21:39.000 --> 00:21:42.000]  而且我相信她有一個很大的家庭
[00:21:42.000 --> 00:21:45.000]  她有很多的工人,有很多跟她做事的人
[00:21:45.000 --> 00:21:48.000]  她就介紹保羅去認識他們
[00:21:48.000 --> 00:21:51.000]  在她家裡召開這些聚會
[00:21:51.000 --> 00:21:55.000]  讓保羅有機會跟他們傳福音
[00:21:55.000 --> 00:21:57.000]  所以從頭一天開始直到現在
[00:21:57.000 --> 00:22:00.000]  他們就已經是傳福音
[00:22:00.000 --> 00:22:03.000]  直到現在的意思就是說
[00:22:03.000 --> 00:22:04.000]  這些人傳福音
[00:22:04.000 --> 00:22:06.000]  在保羅不在他們當中的時候
[00:22:06.000 --> 00:22:08.000]  保羅現今是在羅馬
[00:22:08.000 --> 00:22:10.000]  他是坐在監獄裡面
[00:22:10.000 --> 00:22:12.000]  但是他仍然知道
[00:22:12.000 --> 00:22:14.000]  這些教會裡面的弟兄姊妹
[00:22:14.000 --> 00:22:18.000]  仍然是樂意忠心熱誠地傳福音
[00:22:18.000 --> 00:22:20.000]  他們傳福音的熱誠是沒有的
[00:22:20.000 --> 00:22:22.000]  因為保羅不在他們身上而減少了
[00:22:22.000 --> 00:22:24.000]  所以直到現在
[00:22:24.000 --> 00:22:29.000]  他們都是這樣跟保羅同心合意地傾望福音
[00:22:29.000 --> 00:22:33.000]  但是第二樣我們看到的就是
[00:22:33.000 --> 00:22:36.000]  保羅這間教會
[00:22:36.000 --> 00:22:39.000]  怎樣跟保羅同心合意傾望福音呢?
[00:22:39.000 --> 00:22:43.000]  就是因為他們跟保羅成為福音的伴侶
[00:22:43.000 --> 00:22:46.000]  所以在肥立宇第四章十五到十七節
[00:22:46.000 --> 00:22:47.000]  就解釋給我們聽
[00:22:47.000 --> 00:22:50.000]  他們曾經一次、兩次
[00:22:50.000 --> 00:22:52.000]  就是說多次的意思
[00:22:52.000 --> 00:22:53.000]  一次、兩次
[00:22:53.000 --> 00:22:54.000]  不單只是兩次
[00:22:54.000 --> 00:22:57.000]  總之這是一個修辭學
[00:22:57.000 --> 00:22:59.000]  解釋給我們聽就是
[00:22:59.000 --> 00:23:01.000]  他們這間教會多次地
[00:23:01.000 --> 00:23:05.000]  用物資來支持保羅的傳福音的工作
[00:23:05.000 --> 00:23:09.000]  夏牧師去了短孫
[00:23:09.000 --> 00:23:13.000]  我們也不用說要匯錢給他
[00:23:13.000 --> 00:23:15.000]  應該不用的
[00:23:15.000 --> 00:23:16.000]  我相信
[00:23:16.000 --> 00:23:21.000]  但是保羅那時候不相同
[00:23:21.000 --> 00:23:24.000]  他沒有人支持他
[00:23:24.000 --> 00:23:26.000]  沒有人在後面說
[00:23:26.000 --> 00:23:28.000]  你有一個銀行帳戶
[00:23:28.000 --> 00:23:30.000]  有一張信用卡給你
[00:23:30.000 --> 00:23:32.000]  插進電腦裡有銀紙跳出來
[00:23:32.000 --> 00:23:33.000]  沒有
[00:23:33.000 --> 00:23:35.000]  那他怎樣呢?
[00:23:35.000 --> 00:23:39.000]  他就是靠這些有心的人士
[00:23:39.000 --> 00:23:42.000]  好像肥立宇這間教會剛剛成立
[00:23:42.000 --> 00:23:43.000]  初信主的人
[00:23:43.000 --> 00:23:46.000]  他們對保羅的供應
[00:23:46.000 --> 00:23:48.000]  對保羅的供給
[00:23:48.000 --> 00:23:50.000]  我不知道怎樣才可以
[00:23:50.000 --> 00:23:52.000]  我也不明白
[00:23:52.000 --> 00:23:55.000]  到底保羅那些物資是怎樣來的
[00:23:55.000 --> 00:23:56.000]  怎麼樣呢?
[00:23:56.000 --> 00:23:58.000]  肥立宇被人供應
[00:23:58.000 --> 00:23:59.000]  但總而言之
[00:23:59.000 --> 00:24:01.000]  保羅告訴他們
[00:24:01.000 --> 00:24:02.000]  你們對我的供應
[00:24:02.000 --> 00:24:04.000]  是跟我同心合意的
[00:24:04.000 --> 00:24:06.000]  來興旺福音
[00:24:06.000 --> 00:24:08.000]  第三件事就是
[00:24:08.000 --> 00:24:12.000]  他們不僅猜物資給保羅
[00:24:12.000 --> 00:24:14.000]  他們還派一個人
[00:24:14.000 --> 00:24:17.000]  叫做爾巴弗提
[00:24:17.000 --> 00:24:18.000]  派一個人
[00:24:18.000 --> 00:24:22.000]  專門去服侍保羅
[00:24:22.000 --> 00:24:27.000]  保羅忙於傳道
[00:24:27.000 --> 00:24:29.000]  有時候他們
[00:24:29.000 --> 00:24:31.000]  好像保羅被人抓進監獄
[00:24:31.000 --> 00:24:33.000]  不是像我們今天這樣說
[00:24:33.000 --> 00:24:34.000]  有皇家飯吃的
[00:24:34.000 --> 00:24:35.000]  沒有的
[00:24:35.000 --> 00:24:38.000]  保羅他坐牢還要自己租房
[00:24:38.000 --> 00:24:43.000]  然後政府派一些軍隊來守住他
[00:24:43.000 --> 00:24:44.000]  綁住他
[00:24:44.000 --> 00:24:46.000]  鎖鏈鎖住他的手
[00:24:46.000 --> 00:24:49.000]  他自己要找房子住
[00:24:49.000 --> 00:24:51.000]  自己要找人服侍他
[00:24:51.000 --> 00:24:53.000]  要找人煮飯給他吃
[00:24:53.000 --> 00:24:55.000]  要找人幫他洗衣服
[00:24:55.000 --> 00:24:57.000]  沒有人幫他做的
[00:24:57.000 --> 00:25:00.000]  這樣坐牢的
[00:25:00.000 --> 00:25:01.000]  所以你想想
[00:25:01.000 --> 00:25:04.000]  保羅在這樣的情況下
[00:25:04.000 --> 00:25:06.000]  誰來幫他呢?
[00:25:06.000 --> 00:25:10.000]  肥立宇的教會就
[00:25:10.000 --> 00:25:11.000]  差一個人
[00:25:11.000 --> 00:25:15.000]  這個人肯去做這些事才行
[00:25:15.000 --> 00:25:17.000]  你說我自己飯也不會煮
[00:25:17.000 --> 00:25:18.000]  幫你煮飯?
[00:25:18.000 --> 00:25:20.000]  很多男人都是這樣
[00:25:20.000 --> 00:25:21.000]  我不知道
[00:25:21.000 --> 00:25:23.000]  如果夏牧師現在沒有飯吃
[00:25:23.000 --> 00:25:24.000]  他叫我去幫他煮飯
[00:25:24.000 --> 00:25:26.000]  我只是勉強他
[00:25:26.000 --> 00:25:28.000]  但是這個伊瑪佛提就不是這樣
[00:25:28.000 --> 00:25:32.000]  他願意去服侍保羅
[00:25:32.000 --> 00:25:34.000]  幫保羅洗衣服
[00:25:34.000 --> 00:25:38.000]  幫保羅煮飯
[00:25:38.000 --> 00:25:39.000]  買菜
[00:25:39.000 --> 00:25:41.000]  服侍他
[00:25:41.000 --> 00:25:43.000]  所以我們發現
[00:25:43.000 --> 00:25:46.000]  保羅以這個教會
[00:25:46.000 --> 00:25:51.000]  為他喜樂的來源
[00:25:51.000 --> 00:25:54.000]  是絕對合理的
[00:25:54.000 --> 00:25:57.000]  我們從一個這樣的教會
[00:25:57.000 --> 00:26:00.000]  我們可以學到很多寶貴的功課
[00:26:00.000 --> 00:26:02.000]  但最重要的是
[00:26:02.000 --> 00:26:05.000]  到底你今天自己是否快樂
[00:26:05.000 --> 00:26:08.000]  如果你說我在快樂的功課上
[00:26:08.000 --> 00:26:11.000]  還有很多地方要學習的話
[00:26:11.000 --> 00:26:13.000]  我相信我們當中很多人都是這樣說
[00:26:13.000 --> 00:26:15.000]  我們都需要繼續學習
[00:26:15.000 --> 00:26:17.000]  求主幫助我們
[00:26:17.000 --> 00:26:21.000]  使我們成為一個能夠洗到福音
[00:26:21.000 --> 00:26:23.000]  得以廣傳到興旺的一個教會
[00:26:23.000 --> 00:26:25.000]  我們祈禱
[00:26:46.000 --> 00:26:48.000]  讓他們有健康的身體
[00:26:48.000 --> 00:26:51.000]  讓他們能夠在這裡得到傳福音的喜樂
[00:26:51.000 --> 00:26:54.000]  能夠使其他弟兄姊妹都得到幫助
[00:26:54.000 --> 00:26:56.000]  我們同心合意在這個時候
[00:26:56.000 --> 00:26:58.000]  都是紀念到我們自己
[00:26:58.000 --> 00:26:59.000]  我們這個教會
[00:26:59.000 --> 00:27:02.000]  我們感謝祢給我們一個美好的場地
[00:27:02.000 --> 00:27:03.000]  我們可以來敬拜
[00:27:03.000 --> 00:27:05.000]  祢可以來做福音的工作
[00:27:05.000 --> 00:27:06.000]  求主賜福給我們
[00:27:06.000 --> 00:27:08.000]  讓我們能夠善用這個地方
[00:27:08.000 --> 00:27:10.000]  能夠幫助我們弟兄姊妹
[00:27:10.000 --> 00:27:12.000]  能夠善用我們所得到的資源
[00:27:12.000 --> 00:27:14.000]  能夠繼續來興旺福音
[00:27:14.000 --> 00:27:14.980]  奉耶穌名考
