
[00:00:00.000 --> 00:00:06.360]  各位帶領姊妹或來到我們中間聚會的朋友晚安
[00:29:39.000 --> 00:29:42.000]  我都想現在邀請你
[00:29:42.000 --> 00:29:44.000]  跟我一起去祈禱
[00:29:47.000 --> 00:29:48.000]  我們都一起去祈禱
[00:29:48.000 --> 00:29:54.000]  親愛的主
[00:29:54.000 --> 00:29:58.000]  我需要你
[00:29:58.000 --> 00:30:02.000]  我相信耶穌基督
[00:30:02.000 --> 00:30:06.000]  為了祂罪死在十字架上
[00:30:06.000 --> 00:30:11.000]  而且祂復活過來
[00:30:14.000 --> 00:30:17.000]  勝過罪和死亡
[00:30:17.000 --> 00:30:22.000]  我願意接受你作我的救主
[00:30:22.000 --> 00:30:26.000]  以及我生命的主
[00:30:26.000 --> 00:30:30.000]  感謝你赦免我的罪
[00:30:30.000 --> 00:30:34.000]  求你管理我一生
[00:30:34.000 --> 00:30:37.000]  引導我的生命
[00:30:37.000 --> 00:30:42.000]  讓我可以好好去跟隨你
[00:30:44.000 --> 00:30:46.000]  奉主耶穌的名禱告
[00:30:46.000 --> 00:30:48.000]  阿們
