
[00:00:00.000 --> 00:00:02.420]  (主席)大英姐妹平安
[00:22:40.180 --> 00:22:42.620]  尼加書六章八節
[00:22:42.620 --> 00:22:45.220]  如果我們抽離脈絡
[00:22:45.220 --> 00:22:50.820]  變成一個放諸四海皆準的通用金句
[00:22:50.820 --> 00:22:53.220]  而不是上主與子民
[00:22:53.220 --> 00:22:59.420]  在吵架爭辯的最終裁決
[00:22:59.420 --> 00:23:04.620]  試圖將盟約的破裂合理化
[00:23:04.620 --> 00:23:08.820]  先知其實在第八節是很正面清楚地指出
[00:23:08.820 --> 00:23:11.620]  甚至可能帶幾分的激動
[00:23:11.620 --> 00:23:14.620]  上主的要求明明已經啟示了
[00:23:14.620 --> 00:23:16.340]  毫不含糊
[00:23:16.340 --> 00:23:18.220]  就是在納約裏面
[00:23:18.220 --> 00:23:21.540]  在關係當中實踐公平
[00:23:21.540 --> 00:23:26.620]  和要忠誠於納約的對方
[00:23:26.620 --> 00:23:32.220]  你甚至可以像僕人那樣謙卑地與你的神同行
[00:23:32.220 --> 00:23:35.220]  時刻留意下你主人的心意
[00:23:35.220 --> 00:23:37.620]  問下主今天我要做什麼
[00:23:37.620 --> 00:23:42.420]  然後盡力去做
[00:23:42.420 --> 00:23:47.220]  所以整個的爭拗不是條例
[00:23:47.220 --> 00:23:49.420]  不是什麼通則
[00:23:49.420 --> 00:23:55.220]  信仰的要求不是什麼條款
[00:23:55.220 --> 00:23:56.820]  而是關係
[00:23:56.820 --> 00:24:00.020]  而是盟約的關係
[00:24:00.020 --> 00:24:08.820]  受傷的上主向他的子民提出控訴
[00:24:08.820 --> 00:24:14.820]  但是子民是用敬拜的堆疊
[00:24:14.820 --> 00:24:24.020]  用很多的藉口來回應上帝
[00:24:24.020 --> 00:24:28.620]  所以如果將行公義、好憐憫
[00:24:28.620 --> 00:24:34.620]  變成一些很空泛的社會倫理
[00:24:34.620 --> 00:24:41.420]  而不是在與神納約之下要履行的責任
[00:24:41.420 --> 00:24:44.820]  特別那些領袖、百姓
[00:24:44.820 --> 00:24:47.420]  應該要保障那些弱小
[00:24:47.420 --> 00:24:51.620]  拒絕貪婪、秉公行義
[00:24:51.620 --> 00:24:57.420]  在群體當中持守與上主的忠誠
[00:24:57.420 --> 00:24:59.820]  其實結論是很直接的
[00:24:59.820 --> 00:25:01.620]  面對上主的質問和指控
[00:25:01.620 --> 00:25:06.020]  神的子民再不能說不知道標準
[00:25:06.020 --> 00:25:09.420]  又或者用「我加倍地獻奉獻」
[00:25:09.420 --> 00:25:12.220]  來堆疊宗教的熱情
[00:25:12.220 --> 00:25:18.220]  來逃避上主盟約愛的要求
[00:25:18.220 --> 00:25:23.220]  唯一合宜的回應就是回到納約的核心
[00:25:23.220 --> 00:25:29.820]  將Mishpat公平和Hesed忠誠具體地活出來
[00:25:29.820 --> 00:25:40.620]  然後以謙卑的腳步與神同行
[00:25:40.620 --> 00:25:45.820]  我不知道看完這句「上文下理」之後
[00:25:45.820 --> 00:25:52.220]  你會再怎麼想「行公義好憐憫」是什麼意思
[00:25:52.220 --> 00:25:56.020]  信仰的要求不是一些口號
[00:25:56.020 --> 00:26:01.820]  信仰甚至乎不是一些條例、條款
[00:26:01.820 --> 00:26:06.620]  而是盟約之間的愛、盟約之間的忠誠
[00:26:06.620 --> 00:26:10.420]  上帝的要求是因為你跟祂納了約
[00:26:10.420 --> 00:26:12.620]  如果用今天新約的角度來說
[00:26:12.620 --> 00:26:15.620]  耶穌已經幫我們成就了這個約
[00:26:15.620 --> 00:26:17.220]  納一個新的約
[00:26:17.220 --> 00:26:18.620]  我們成為祂的門徒
[00:26:18.620 --> 00:26:22.220]  我們跟從祂
[00:26:22.220 --> 00:26:24.420]  我們不可以再找藉口說
[00:26:24.420 --> 00:26:26.020]  我應該怎麼跟從祢
[00:26:26.020 --> 00:26:28.420]  祢要求我什麼
[00:26:28.420 --> 00:26:29.620]  祢要求我的東西太高
[00:26:29.620 --> 00:26:31.020]  我做不到
[00:26:31.020 --> 00:26:35.220]  耶穌甚至說我幫你做了
[00:26:35.220 --> 00:26:40.620]  祢只要跟從我
[00:26:40.620 --> 00:26:45.820]  上主的要求其實是一種關係
[00:26:45.820 --> 00:26:50.820]  一種盟約的忠誠
[00:26:50.820 --> 00:26:55.820]  神要的不是更多的宗教熱情
[00:26:55.820 --> 00:27:06.220]  神要的不是抽象、空泛、籠統的倫理和口號
[00:27:06.220 --> 00:27:08.820]  我甚至認為先知書在這裏
[00:27:08.820 --> 00:27:09.620]  尼加書在這裏
[00:27:09.620 --> 00:27:14.820]  其實帶著很深的激情來提醒我們
[00:27:14.820 --> 00:27:17.620]  我們知道就去行
[00:27:17.620 --> 00:27:21.220]  上帝的啟示和要求我們知道
[00:27:21.220 --> 00:27:24.020]  我們可以掌握的
[00:27:24.020 --> 00:27:26.020]  不要再找藉口
[00:27:26.020 --> 00:27:30.420]  知就去行
[00:27:30.420 --> 00:27:35.220]  用公平、忠誠、謙卑與神同行
[00:27:35.220 --> 00:27:41.420]  用我們生命去祝福這個城市
[00:27:41.420 --> 00:27:45.020]  祝福這個群體
[00:27:45.020 --> 00:27:53.820]  我們一起祈禱
[00:27:53.820 --> 00:27:57.620]  主啊!其實很多時候我們真的不明白
[00:27:57.620 --> 00:27:59.820]  我們真的不了解
[00:27:59.820 --> 00:28:02.620]  我們不明白的是祢對我們的愛
[00:28:02.620 --> 00:28:06.820]  我們不明白是祢跟我們納約的忠誠
[00:28:06.820 --> 00:28:08.820]  祢不會放棄我們
[00:28:08.820 --> 00:28:15.220]  甚至我們不斷地犯罪、得罪祢
[00:28:15.220 --> 00:28:19.620]  但祢卻每一次都饒恕我們
[00:28:19.620 --> 00:28:21.820]  今天的聖餐也提醒我們
[00:28:21.820 --> 00:28:25.820]  我們跟祢是納約的關係
[00:28:25.820 --> 00:28:27.220]  讓我們明白到
[00:28:27.220 --> 00:28:29.220]  祢對我們的要求
[00:28:29.220 --> 00:28:34.020]  其實已經寫得很清楚在聖經當中
[00:28:34.020 --> 00:28:36.020]  甚至我們做不到的時候
[00:28:36.020 --> 00:28:39.420]  祢叫聖靈來幫助我們
[00:28:39.420 --> 00:28:41.020]  今天叫我們明白到
[00:28:41.020 --> 00:28:45.020]  我們要回到納約的核心
[00:28:45.020 --> 00:28:49.820]  就是去親近祢、認識祢、明白祢
[00:28:49.820 --> 00:28:53.620]  每天去跟從祢
[00:28:53.620 --> 00:28:55.020]  讓祢對我們的愛
[00:28:55.020 --> 00:28:59.420]  我們有合宜的回應
[00:28:59.420 --> 00:29:01.820]  主啊!幫助我們
[00:29:01.820 --> 00:29:04.620]  使我們在和祢的約當中
[00:29:04.620 --> 00:29:07.820]  更加深刻地認識祢
[00:29:07.820 --> 00:29:11.220]  讓我們更加被祢的愛感動
[00:29:11.220 --> 00:29:12.220]  我們這樣禱告
[00:29:12.220 --> 00:29:14.220]  交託是奉主耶穌的名字祈求
[00:29:14.220 --> 00:29:16.220]  阿們
