
[00:00:00.000 --> 00:00:02.260]  在這個《已忽所需》第六章第四節
[00:15:07.520 --> 00:15:09.200]  那個頭掉了在廁紙箱裡
[00:15:09.200 --> 00:15:10.680]  不是掉了頭在廁紙箱裡
[00:15:10.680 --> 00:15:11.880]  整個頭凹在廁紙箱裡
[00:15:11.880 --> 00:15:13.840]  我真的不知道好笑還是好生氣
[00:15:13.840 --> 00:15:14.800]  是不是
[00:15:14.800 --> 00:15:17.000]  我在公司那裡已經生氣到爆了
[00:15:17.000 --> 00:15:19.360]  回來我已經是用我的
[00:15:19.360 --> 00:15:21.840]  一切的忍耐去忍著
[00:15:21.840 --> 00:15:23.160]  去沉著這口氣
[00:15:23.160 --> 00:15:24.880]  還要教她讀書
[00:15:24.880 --> 00:15:26.200]  還有呢教她讀書呢
[00:15:26.200 --> 00:15:30.360]  教到我想吐血那樣
[00:15:30.360 --> 00:15:34.160]  她還在那裡玩
[00:15:34.160 --> 00:15:38.640]  我真的忍不住這口氣
[00:15:38.640 --> 00:15:40.160]  但是正如我剛才說的
[00:15:40.160 --> 00:15:41.280]  這個字眼呢
[00:15:41.280 --> 00:15:43.040]  可以用正面的
[00:15:43.040 --> 00:15:44.640]  就是去激發是不是
[00:15:44.640 --> 00:15:46.840]  去激動她
[00:15:46.840 --> 00:15:48.000]  去令人激動
[00:15:48.000 --> 00:15:49.360]  這樣就振奮起來
[00:15:49.360 --> 00:15:50.360]  本來呢
[00:15:50.360 --> 00:15:51.920]  會輸的都會贏的
[00:15:51.920 --> 00:15:52.280]  為什麼?
[00:15:52.280 --> 00:15:55.840]  因為你被激發起來是不是
[00:15:55.840 --> 00:15:57.720]  就是這樣的
[00:15:57.720 --> 00:15:59.120]  好了
[00:15:59.120 --> 00:16:01.200]  將這個《異忽所書》的第六章第四節
[00:16:01.200 --> 00:16:03.800]  和《哥羅西書》的第三章第21節
[00:16:03.800 --> 00:16:05.120]  一起看的時候呢
[00:16:05.120 --> 00:16:06.120]  就知道
[00:16:06.120 --> 00:16:07.560]  就知道這裡調轉了
[00:16:07.560 --> 00:16:08.720]  想告訴大家
[00:16:08.720 --> 00:16:10.120]  調轉了就是這裡了
[00:16:10.120 --> 00:16:13.880]  就知道激怒或者是惹怒
[00:16:13.880 --> 00:16:15.840]  這兩個調轉了
[00:16:15.840 --> 00:16:16.840]  為什麼呢?
[00:16:16.840 --> 00:16:20.040]  因為在《異忽所書》那個的"惹"字呢
[00:16:20.040 --> 00:16:22.920]  應該翻譯成"惹怒"是對的
[00:16:22.920 --> 00:16:24.800]  但是《哥羅西書》那個呢
[00:16:24.800 --> 00:16:26.400]  應該翻譯成"激怒"
[00:16:26.400 --> 00:16:28.480]  你喜歡就調轉它
[00:16:28.480 --> 00:16:31.320]  所以《哥羅西書》那個"激怒"呢
[00:16:31.320 --> 00:16:34.960]  可以又在哥倫多後書九章第二節
[00:16:34.960 --> 00:16:36.520]  是翻譯成"激動"
[00:16:36.520 --> 00:16:38.320]  明白嗎?
[00:16:38.320 --> 00:16:39.960]  不要告訴我你不明白
[00:16:39.960 --> 00:16:41.440]  不然我又會生氣了
[00:16:41.440 --> 00:16:44.840]  這麼淺你都不明白的
[00:16:44.840 --> 00:16:47.120]  不是這樣的意思
[00:16:47.120 --> 00:16:48.120]  開玩笑而已
[00:16:48.120 --> 00:16:49.440]  讓你記得而已
[00:16:49.440 --> 00:16:50.440]  記得了
[00:16:50.440 --> 00:16:51.440]  調轉它
[00:16:51.440 --> 00:16:52.840]  所以遲一點呢
[00:16:52.840 --> 00:16:56.320]  我會在馬鞍山和石門五堂
[00:16:56.320 --> 00:16:57.640]  我都會講回這篇訊息
[00:16:57.640 --> 00:16:59.080]  我想四堂我都講了
[00:16:59.080 --> 00:17:01.880]  拜得太過的時候會全部改了
[00:17:01.880 --> 00:17:02.880]  會全部改了
[00:17:02.880 --> 00:17:03.880]  如果你喜歡的話
[00:17:03.880 --> 00:17:06.000]  遲一點你可以拿回五堂的那張港獨大綱
[00:17:06.000 --> 00:17:07.200]  那就會把它改了
[00:17:07.200 --> 00:17:08.200]  撿回來了
[00:17:08.200 --> 00:17:11.000]  所以我們一起看的時候就知道
[00:17:11.000 --> 00:17:12.280]  我撿回來了
[00:17:12.280 --> 00:17:14.960]  那個"惹怒"或者是"激怒"
[00:17:14.960 --> 00:17:17.400]  都是引致憤怒
[00:17:17.400 --> 00:17:20.200]  而其後果可以引致什麼呢?
[00:17:20.200 --> 00:17:22.320]  問題就是當我們
[00:17:22.320 --> 00:17:23.520]  說得難聽一點
[00:17:23.520 --> 00:17:26.440]  有時候生氣到發瘋的時候
[00:17:26.440 --> 00:17:28.960]  你們有沒有試過發瘋啊?
[00:17:28.960 --> 00:17:30.360]  有沒有試過啊?
[00:17:30.360 --> 00:17:31.560]  我呢
[00:17:31.560 --> 00:17:35.080]  我對下的弟弟
[00:17:35.080 --> 00:17:38.760]  有太太
[00:17:38.760 --> 00:17:40.560]  他很溫柔的
[00:17:40.560 --> 00:17:42.360]  很斯文的
[00:17:42.360 --> 00:17:45.600]  如果我不想用那個字眼
[00:17:45.600 --> 00:17:48.040]  也說明一下我心裏的字眼
[00:17:48.040 --> 00:17:50.240]  他很鵪鶉的
[00:17:50.240 --> 00:17:53.280]  說話是很陰聲細氣的
[00:17:53.280 --> 00:17:55.040]  他不是香港人來的
[00:17:55.040 --> 00:17:57.280]  他是東南亞的中國人
[00:17:57.280 --> 00:17:59.880]  比如馬來西亞、新加坡那些
[00:17:59.880 --> 00:18:02.080]  我記得我媽跟我說
[00:18:02.080 --> 00:18:04.000]  我記得我媽跟我說
[00:18:04.000 --> 00:18:08.400]  她說誰誰就是這個媳婦
[00:18:08.400 --> 00:18:11.760]  她說話真的是陰聲細氣的
[00:18:11.760 --> 00:18:15.600]  但是當她生了個兒子之後
[00:18:15.600 --> 00:18:18.640]  嘩!我看見有時候她跟兒子說話
[00:18:18.640 --> 00:18:20.880]  真的整個不同了
[00:18:20.880 --> 00:18:22.280]  什麼意思呢?
[00:18:22.280 --> 00:18:23.080]  原來呢
[00:18:23.080 --> 00:18:26.120]  兒女有時候激怒媽媽是真的飆煙的
[00:18:26.120 --> 00:18:27.600]  會性情大變的
[00:18:27.600 --> 00:18:29.000]  你們有沒有看過啊?
[00:18:29.000 --> 00:18:29.880]  有沒有見過啊?
[00:18:29.880 --> 00:18:32.400]  甚至會發瘋的
[00:18:32.400 --> 00:18:35.880]  其實爸爸也可以發瘋的
[00:18:35.880 --> 00:18:40.400]  兒子現在很成材
[00:18:40.400 --> 00:18:41.560]  真的很成材
[00:18:41.560 --> 00:18:42.720]  很乖
[00:18:42.720 --> 00:18:44.240]  不說他怎樣了
[00:18:44.240 --> 00:18:45.120]  乖
[00:18:45.120 --> 00:18:46.680]  又是很聰明
[00:18:46.680 --> 00:18:48.400]  又很孝順父母
[00:18:48.400 --> 00:18:50.320]  這是我一個侄子
[00:18:50.320 --> 00:18:51.080]  他也是一個兒子
[00:18:51.080 --> 00:18:53.080]  很乖很乖
[00:18:53.080 --> 00:18:55.280]  就是
[00:18:55.280 --> 00:18:57.880]  媽媽也激到跳起來了
[00:18:57.880 --> 00:18:58.880]  讀書不用理
[00:18:58.880 --> 00:19:00.440]  完全行得通
[00:19:00.440 --> 00:19:02.640]  這個兒子真的非常乖
[00:19:02.640 --> 00:19:05.720]  所以在這裏
[00:19:05.720 --> 00:19:06.440]  他說什麼呢?
[00:19:06.440 --> 00:19:10.320]  就是說為什麼他要勸我們做父親母親的
[00:19:10.320 --> 00:19:12.400]  對兒女的時候
[00:19:12.400 --> 00:19:14.280]  要小心
[00:19:14.280 --> 00:19:17.400]  不要去刺激到他
[00:19:17.400 --> 00:19:20.520]  其實有一樣東西在這裏
[00:19:20.520 --> 00:19:22.440]  有一樣東西在這裏
[00:19:22.440 --> 00:19:24.560]  他弄到我很生氣的時候
[00:19:24.560 --> 00:19:26.200]  他弄到我很生氣的時候
[00:19:26.200 --> 00:19:28.120]  他引發我
[00:19:28.120 --> 00:19:29.760]  不是我引發他
[00:19:29.760 --> 00:19:30.400]  大家明白嗎?
[00:19:30.400 --> 00:19:32.000]  相反來說
[00:19:32.000 --> 00:19:33.280]  兒子、女兒
[00:19:33.280 --> 00:19:34.200]  你看看他
[00:19:34.200 --> 00:19:36.720]  他引發我、刺激我
[00:19:36.720 --> 00:19:38.480]  你現在還說我刺激他
[00:19:38.480 --> 00:19:40.680]  這裏的意思不是指這樣的情況
[00:19:40.680 --> 00:19:43.520]  是指我們去刺激他
[00:19:43.520 --> 00:19:44.960]  去激怒那個小孩
[00:19:44.960 --> 00:19:47.440]  怎樣情形下可以激怒那個小孩?
[00:19:47.440 --> 00:19:48.920]  學者說
[00:19:48.920 --> 00:19:50.320]  馮艷坤教授
[00:19:50.320 --> 00:19:51.160]  他寫了一本書
[00:19:51.160 --> 00:19:51.960]  《哥羅西書》
[00:19:51.960 --> 00:19:52.400]  正
[00:19:52.400 --> 00:19:54.080]  所以我當然要看他
[00:19:54.080 --> 00:19:55.880]  馮艷坤教授寫的
[00:19:55.880 --> 00:19:57.000]  你都不看
[00:19:57.000 --> 00:19:59.040]  你看完他等於看了幾十本書
[00:19:59.040 --> 00:19:59.920]  不過我都要看看
[00:19:59.920 --> 00:20:01.520]  其他的都要看
[00:20:01.520 --> 00:20:02.800]  馮艷坤教授
[00:20:02.800 --> 00:20:04.400]  他就說這裏
[00:20:04.400 --> 00:20:06.440]  《哥羅西書》三章二十一節
[00:20:06.440 --> 00:20:09.600]  這個甚麼叫激怒呢?
[00:20:09.600 --> 00:20:11.560]  就是很多時候做父母
[00:20:11.560 --> 00:20:12.960]  是不講道理
[00:20:12.960 --> 00:20:14.440]  沒有道理
[00:20:14.440 --> 00:20:16.560]  沒有道理去
[00:20:16.560 --> 00:20:18.280]  這樣去做的時候
[00:20:18.280 --> 00:20:19.280]  我可以告訴大家
[00:20:19.280 --> 00:20:22.000]  小孩子都有思想的
[00:20:22.000 --> 00:20:23.760]  我今天早上看電視
[00:20:23.760 --> 00:20:24.600]  他有個說
[00:20:24.600 --> 00:20:27.040]  有個小學二年級的小孩子
[00:20:27.040 --> 00:20:29.120]  跟爸爸媽媽說
[00:20:29.120 --> 00:20:30.480]  爹地、媽咪
[00:20:30.480 --> 00:20:32.600]  我想做機械人
[00:20:32.600 --> 00:20:34.040]  為甚麼你想做機械人呢?
[00:20:34.040 --> 00:20:37.360]  因為不用思想
[00:20:37.360 --> 00:20:38.320]  差不多好像
[00:20:38.320 --> 00:20:40.840]  既然你都不讓我想事
[00:20:40.840 --> 00:20:42.960]  甚麼都為我安排了
[00:20:42.960 --> 00:20:45.240]  所以我跟一個機械人
[00:20:45.240 --> 00:20:46.240]  沒甚麼分別
[00:20:46.240 --> 00:20:49.320]  我不如做一個機械人
[00:20:49.320 --> 00:20:51.520]  二年級而已
[00:20:51.520 --> 00:20:54.200]  你想不想你的小孩子沒有思想?
[00:20:54.200 --> 00:20:55.240]  你想不想你的小孩子
[00:20:55.240 --> 00:20:57.120]  你說甚麼他就做甚麼?
[00:20:57.120 --> 00:20:58.600]  你想不想先?
[00:20:58.600 --> 00:21:01.600]  我們想不想先?
[00:21:01.600 --> 00:21:04.440]  蘇甚麼蘇?
[00:21:04.440 --> 00:21:05.360]  蘇飛雲
[00:21:05.360 --> 00:21:06.760]  唉,我真是
[00:21:06.760 --> 00:21:09.080]  我不是拿人癡呆
[00:21:09.080 --> 00:21:10.400]  未老嘛
[00:21:10.400 --> 00:21:14.800]  我是稍微延遲了一點
[00:21:14.800 --> 00:21:17.000]  蘇飛雲最近說了一句說話
[00:21:17.000 --> 00:21:19.680]  我在不知哪裏看到他說的
[00:21:19.680 --> 00:21:22.120]  他說沒有經過思考的信仰
[00:21:22.120 --> 00:21:25.000]  是等同迷信
[00:21:25.000 --> 00:21:26.360]  人家說甚麼你又聽甚麼
[00:21:26.360 --> 00:21:27.600]  人家說甚麼你又信甚麼
[00:21:27.600 --> 00:21:29.200]  是不是等同迷信?
[00:21:29.200 --> 00:21:30.520]  人家說甚麼給你聽
[00:21:30.520 --> 00:21:32.240]  這時候你又信
[00:21:32.240 --> 00:21:33.200]  不要說信仰了
[00:21:33.200 --> 00:21:36.160]  說其他東西了
[00:21:36.160 --> 00:21:37.520]  你又說是是是
[00:21:37.520 --> 00:21:38.520]  這樣就這樣?
[00:21:38.520 --> 00:21:40.200]  這樣就真的甚麼了
[00:21:40.200 --> 00:21:41.920]  那你現在是怎樣?
[00:21:41.920 --> 00:21:44.640]  那即是道聽途說
[00:21:44.640 --> 00:21:47.000]  那即是你都沒有分辨的能力
[00:21:47.000 --> 00:21:49.880]  你都不用腦筋去思考一下
[00:21:49.880 --> 00:21:51.600]  想過不等於你一定對
[00:21:51.600 --> 00:21:54.600]  起碼你都要經歷過這個過程
[00:21:54.600 --> 00:21:56.280]  讀書只有讀字
[00:21:56.280 --> 00:21:59.200]  不去想它有沒有用?
[00:21:59.200 --> 00:22:00.680]  我給你好記性記得它
[00:22:00.680 --> 00:22:01.880]  你都不懂運用
[00:22:01.880 --> 00:22:04.000]  有甚麼用?
[00:22:04.000 --> 00:22:05.000]  懂這麼多東西
[00:22:05.000 --> 00:22:06.320]  腦袋不懂得去轉
[00:22:06.320 --> 00:22:07.800]  不懂得去變通
[00:22:07.800 --> 00:22:08.920]  不懂得去運用
[00:22:08.920 --> 00:22:11.400]  不懂得去看大原則是甚麼
[00:22:11.400 --> 00:22:12.120]  有甚麼用?
[00:22:12.120 --> 00:22:12.800]  我告訴你
[00:22:12.800 --> 00:22:13.760]  這就叫做甚麼?
[00:22:13.760 --> 00:22:14.680]  兩個字
[00:22:14.680 --> 00:22:15.840]  第二個是才字
[00:22:15.840 --> 00:22:18.080]  第一個你知道是甚麼字
[00:22:18.080 --> 00:22:19.120]  不是人才
[00:22:19.120 --> 00:22:20.560]  是奴才
[00:22:20.560 --> 00:22:21.400]  奴才
[00:22:21.400 --> 00:22:22.200]  我叫你做甚麼
[00:22:22.200 --> 00:22:23.840]  你為甚麼說不要?
[00:22:23.840 --> 00:22:25.640]  是不是?
[00:22:25.640 --> 00:22:28.400]  我們真是小心
[00:22:28.400 --> 00:22:31.000]  所以在這裏來說
[00:22:31.000 --> 00:22:32.320]  我們一直看下去
[00:22:32.320 --> 00:22:35.120]  為甚麼當一個父親母親
[00:22:35.120 --> 00:22:37.080]  是不合道理地
[00:22:37.080 --> 00:22:38.480]  這個房伍坤說的
[00:22:38.480 --> 00:22:41.880]  不合理由地去對子女的時候
[00:22:41.880 --> 00:22:44.160]  這樣真的會刺激到他們
[00:22:44.160 --> 00:22:45.480]  兩個的結果
[00:22:45.480 --> 00:22:51.840]  一個結果變成一個超級無敵的暗巡
[00:22:51.840 --> 00:22:53.160]  第二個結果是甚麼?
[00:22:53.160 --> 00:22:56.360]  你會覺得他超級無敵的反叛
[00:22:56.360 --> 00:22:58.320]  是不是很多小朋友都是這樣?
[00:22:58.320 --> 00:23:01.120]  有些子女你看下他
[00:23:01.120 --> 00:23:01.880]  他不說話
[00:23:01.880 --> 00:23:02.920]  為甚麼不說話?
[00:23:02.920 --> 00:23:03.760]  當然了
[00:23:03.760 --> 00:23:05.440]  爸爸說了還用說嗎?
[00:23:05.440 --> 00:23:07.200]  媽媽說了還用說嗎?
[00:23:07.200 --> 00:23:09.040]  最近我看到一件事
[00:23:09.040 --> 00:23:10.960]  在這裏發生
[00:23:10.960 --> 00:23:13.000]  有一個超級無敵可愛
[00:23:13.000 --> 00:23:14.120]  人見人愛
[00:23:14.120 --> 00:23:15.720]  車見車載
[00:23:15.720 --> 00:23:18.000]  門口自動開的小朋友
[00:23:18.000 --> 00:23:20.000]  可能心目中你們都想到了
[00:23:20.000 --> 00:23:21.880]  個個見到都喜歡他
[00:23:21.880 --> 00:23:23.240]  你知不知道是誰?
[00:23:23.240 --> 00:23:24.160]  不知道
[00:23:24.160 --> 00:23:26.400]  我一會兒介紹你知道他不同
[00:23:26.400 --> 00:23:28.240]  個個見到都喜歡他
[00:23:28.240 --> 00:23:29.560]  我和他拍了一張相
[00:23:29.560 --> 00:23:30.800]  放了上Facebook
[00:23:30.800 --> 00:23:33.640]  結果有時不知超過三百多人看
[00:23:33.640 --> 00:23:36.520]  然後有無數的人讚賞
[00:23:36.520 --> 00:23:37.920]  是因為這個小朋友
[00:23:37.920 --> 00:23:40.240]  人家連我也讚賞
[00:23:40.240 --> 00:23:41.480]  是因為這個小朋友不是我
[00:23:41.480 --> 00:23:43.400]  我放了我的相片在Facebook上
[00:23:43.400 --> 00:23:44.480]  我告訴你
[00:23:44.480 --> 00:23:46.960]  寥寥可數的Like
[00:23:46.960 --> 00:23:47.960]  我沒有放過
[00:23:47.960 --> 00:23:49.400]  我都懶得了
[00:23:49.400 --> 00:23:50.920]  但那個小朋友真是可愛
[00:23:50.920 --> 00:23:52.320]  我看到他在上面
[00:23:52.320 --> 00:23:54.080]  他進來很小的
[00:23:54.080 --> 00:23:55.200]  很小的
[00:23:55.200 --> 00:23:59.040]  他在拉椅子下來想坐上去
[00:23:59.040 --> 00:24:00.160]  一拉完一坐
[00:24:00.160 --> 00:24:01.560]  坐不坐到?
[00:24:01.560 --> 00:24:02.360]  為甚麼?
[00:24:02.360 --> 00:24:03.760]  這椅子是彈的
[00:24:03.760 --> 00:24:05.120]  彈回頭的
[00:24:05.120 --> 00:24:07.080]  我看到他拉出來想坐上去
[00:24:07.080 --> 00:24:09.320]  跟著他的Daddy和Mummy
[00:24:09.320 --> 00:24:11.520]  其中一個我不說是誰
[00:24:11.520 --> 00:24:14.560]  馬上幫他拉下來讓他坐上去
[00:24:14.560 --> 00:24:17.120]  我說不要這樣做
[00:24:17.120 --> 00:24:20.360]  由他自己繼續試多幾次
[00:24:20.360 --> 00:24:21.000]  為甚麼要這樣做?
[00:24:21.000 --> 00:24:24.480]  第一沒有危險嘛,是不是?
[00:24:24.480 --> 00:24:27.360]  第二,讓他試試嘛
[00:24:27.360 --> 00:24:29.360]  這個小朋友再拉
[00:24:29.360 --> 00:24:31.440]  跟著用屁股拉上去
[00:24:31.440 --> 00:24:32.960]  彈上去
[00:24:32.960 --> 00:24:34.840]  再拉,用屁股拉上去
[00:24:34.840 --> 00:24:36.400]  又彈上去
[00:24:36.400 --> 00:24:38.360]  彈了四次之後
[00:24:38.360 --> 00:24:42.200]  我還按著他的Daddy和Mummy的手
[00:24:42.200 --> 00:24:43.760]  到了一個地步
[00:24:43.760 --> 00:24:46.000]  他已經學會了怎麼做
[00:24:46.000 --> 00:24:48.280]  按著,不要用屁股上去
[00:24:48.280 --> 00:24:50.560]  繼續按著,先用屁股上去
[00:24:50.560 --> 00:24:52.360]  他坐上去了
[00:24:52.360 --> 00:24:54.600]  這是他自己發現了
[00:24:54.600 --> 00:24:58.000]  原來這樣可以解決問題的
[00:24:58.000 --> 00:25:00.880]  如果這麼簡單的椅子也幫他弄好
[00:25:00.880 --> 00:25:03.440]  即使叫他飯來張口
[00:25:03.440 --> 00:25:05.520]  又甚麼來張甚麼話
[00:25:05.520 --> 00:25:06.480]  開口
[00:25:06.480 --> 00:25:07.360]  是不是?
[00:25:07.360 --> 00:25:09.360]  他還有沒有用?
[00:25:09.360 --> 00:25:11.520]  不是說這麼少就沒有用
[00:25:11.520 --> 00:25:14.040]  最糟糕是很多事情都幫他做了
[00:25:14.040 --> 00:25:16.640]  我告訴你,我小時候
[00:25:16.640 --> 00:25:18.520]  我不用做勞作的
[00:25:18.520 --> 00:25:19.720]  我不用做的
[00:25:19.720 --> 00:25:22.640]  全部的勞作不是我哥哥做的,是我弟弟做的
[00:25:22.640 --> 00:25:24.440]  我不用做的
[00:25:24.440 --> 00:25:26.000]  因為我有個弟弟
[00:25:26.000 --> 00:25:27.720]  他是很能幹的對手
[00:25:27.720 --> 00:25:29.720]  他是用手的,他不是用腦的
[00:25:29.720 --> 00:25:30.920]  因為他的手很厲害
[00:25:30.920 --> 00:25:33.440]  家裏的鬥木之類的東西
[00:25:33.440 --> 00:25:35.720]  所以家裏的工人最疼他
[00:25:35.720 --> 00:25:37.240]  有甚麼在廚房
[00:25:37.240 --> 00:25:39.240]  這個弟弟紅木也行
[00:25:39.240 --> 00:25:40.440]  木工也行
[00:25:40.440 --> 00:25:42.920]  他真的不是很大個而已,那時候
[00:25:42.920 --> 00:25:45.560]  他搞定了,我還要不要做勞作?
[00:25:45.560 --> 00:25:47.120]  我媽媽的態度就是說
[00:25:47.120 --> 00:25:49.840]  浪費時間,用時間來讀書
[00:25:49.840 --> 00:25:51.200]  比做這些東西好
[00:25:51.200 --> 00:25:54.040]  定華定華,我哥哥叫定華
[00:25:54.040 --> 00:25:56.480]  你說甚麼這樣,是上海的口音
[00:25:56.480 --> 00:25:59.080]  庭華,他叫庭華
[00:25:59.080 --> 00:26:01.320]  定華定華,你跟大班做
[00:26:01.320 --> 00:26:03.520]  我的名字叫大班
[00:26:03.520 --> 00:26:05.160]  不是沒有理由的
[00:26:05.160 --> 00:26:06.320]  有個工人說
[00:26:06.320 --> 00:26:08.840]  你呀,為甚麼整個大班
[00:26:08.840 --> 00:26:11.120]  就是因為這個緣故,我就變成叫大班
[00:26:11.120 --> 00:26:14.440]  然後我弟弟就叫二班
[00:26:14.440 --> 00:26:15.960]  最小的弟弟叫三班
[00:26:15.960 --> 00:26:17.680]  大班二班三班就是這樣
[00:26:17.680 --> 00:26:21.080]  因為他覺得我叫大班
[00:26:21.080 --> 00:26:25.200]  你像個大班一樣
[00:26:25.200 --> 00:26:26.400]  就是這樣
[00:26:26.400 --> 00:26:28.520]  搞到我都不會做
[00:26:28.520 --> 00:26:30.320]  然後我從來都沒有做
[00:26:30.320 --> 00:26:31.680]  我弟弟做,我大哥做
[00:26:31.680 --> 00:26:36.400]  還用我做嗎?不用我做
[00:26:36.400 --> 00:26:38.200]  所以這裏說甚麼呢
[00:26:38.200 --> 00:26:41.240]  就是不要去無理的
[00:26:41.240 --> 00:26:42.800]  如果你這樣做的時候會怎樣
[00:26:42.800 --> 00:26:46.040]  這個時候後果可以引致兒女灰心
[00:26:46.040 --> 00:26:47.680]  失去了志氣
[00:26:47.680 --> 00:26:49.880]  喪志,失去了信心
[00:26:49.880 --> 00:26:51.760]  氣餒,受到打擊
[00:26:51.760 --> 00:26:53.040]  沒有勇氣
[00:26:53.040 --> 00:26:54.000]  我告訴你
[00:26:54.000 --> 00:26:56.040]  如果一個小朋友的成長
[00:26:56.040 --> 00:26:58.600]  是這樣慢慢變成這樣的話
[00:26:58.600 --> 00:27:00.200]  當然這個小朋友
[00:27:00.200 --> 00:27:01.080]  很多人都說
[00:27:01.080 --> 00:27:03.640]  不是的,我都見過很兇的爸爸媽媽
[00:27:03.640 --> 00:27:05.560]  子女很聰明的
[00:27:05.560 --> 00:27:07.080]  這個世界有一句說話
[00:27:07.080 --> 00:27:11.080]  一樣米食百樣人的,是不是
[00:27:11.080 --> 00:27:12.520]  但是現在說的是
[00:27:12.520 --> 00:27:14.680]  大致上,如果我們這樣做
[00:27:14.680 --> 00:27:17.000]  很容易會產生對小朋友
[00:27:17.000 --> 00:27:21.720]  有這種打擊出來
[00:27:21.720 --> 00:27:24.920]  所以在《已忽所書》第六章第四節
[00:27:24.920 --> 00:27:29.480]  它就說要照主的教訓
[00:27:29.480 --> 00:27:32.440]  這裏又是翻譯得不好
[00:27:32.440 --> 00:27:33.880]  所以你如果要改就改吧
[00:27:33.880 --> 00:27:35.000]  不是主的教導
[00:27:35.000 --> 00:27:37.320]  教導和教訓是兩回事
[00:27:37.320 --> 00:27:41.560]  要照主的教訓和勸戒
[00:27:41.560 --> 00:27:44.360]  翻譯為警戒比較好
[00:27:44.360 --> 00:27:45.800]  是警戒
[00:27:45.800 --> 00:27:48.760]  所以這裏我自己看漏眼了
[00:27:48.760 --> 00:27:50.760]  這次做得不好
[00:27:50.760 --> 00:27:52.600]  所以在《已忽所書》第六章第四節
[00:27:52.600 --> 00:27:55.640]  比較好的正確的翻譯
[00:27:55.640 --> 00:27:56.760]  就是要照主
[00:27:56.760 --> 00:27:57.800]  首先要有一個大原則
[00:27:57.800 --> 00:27:59.480]  照甚麼,那要怎麼做
[00:27:59.480 --> 00:28:01.400]  你告訴我,那我怎麼做
[00:28:01.400 --> 00:28:03.360]  我怎麼做爸爸媽媽
[00:28:03.360 --> 00:28:05.360]  我讀大學沒有這一科的
[00:28:05.360 --> 00:28:08.280]  有沒有這一科的,沒有的
[00:28:08.280 --> 00:28:11.720]  但是我們信耶穌是有神的話語
[00:28:11.720 --> 00:28:13.720]  有主的教訓
[00:28:13.720 --> 00:28:19.160]  主的教訓和警戒去養育他們
[00:28:19.160 --> 00:28:21.320]  先說養育那一個字
[00:28:21.320 --> 00:28:22.440]  養育是甚麼
[00:28:22.440 --> 00:28:25.560]  養育就是撫育之養慰養保養
[00:28:25.560 --> 00:28:28.440]  在《已忽所書》五章二十九節那裏
[00:28:28.440 --> 00:28:30.200]  是有養育這個字
[00:28:30.200 --> 00:28:34.200]  從那裏我們會明白甚麼叫養育
[00:28:34.200 --> 00:28:35.960]  這個其實也不是很難的
[00:28:35.960 --> 00:28:38.600]  父母養育之恩我們也會說
[00:28:38.600 --> 00:28:40.600]  養育的意思就是說
[00:28:40.600 --> 00:28:44.920]  第一給我們飯吃,給我們奶喝
[00:28:44.920 --> 00:28:48.280]  給我們衣服穿,給我們書讀
[00:28:48.280 --> 00:28:53.320]  這些就是父母對我們一般來說養育之恩
[00:28:53.320 --> 00:28:55.720]  我全部都是他給我給我給我的
[00:28:55.720 --> 00:28:57.400]  我是收我收我收的
[00:28:57.400 --> 00:28:58.760]  父母愛我們怎樣的
[00:28:58.760 --> 00:29:00.680]  就是給給給給
[00:29:00.680 --> 00:29:03.160]  我們就是要要要要
[00:29:03.160 --> 00:29:05.560]  分別就是這樣
[00:29:05.560 --> 00:29:08.680]  Give給就是一個愛的表達
[00:29:08.680 --> 00:29:10.200]  愛的表示
[00:29:10.200 --> 00:29:11.880]  《已忽所書》五章二十九節
[00:29:11.880 --> 00:29:16.440]  從來沒有人幸護自己的身子
[00:29:16.440 --> 00:29:18.760]  總是保養固息
[00:29:18.760 --> 00:29:19.640]  看到嗎
[00:29:19.640 --> 00:29:22.120]  保養固息就是這個養
[00:29:22.120 --> 00:29:24.920]  正像基督代教會一樣
[00:29:24.920 --> 00:29:26.520]  所以這裏要怎樣做
[00:29:26.520 --> 00:29:30.520]  原來是要去保養固息
[00:29:30.520 --> 00:29:31.800]  你的兒女
[00:29:31.800 --> 00:29:36.440]  然後英文就譯做bring up nourish
[00:29:36.440 --> 00:29:39.320]  或者feed餵養他
[00:29:39.320 --> 00:29:41.880]  什麼叫教訓和警戒
[00:29:41.880 --> 00:29:44.920]  現在在《已忽所書》裏做父母要怎樣做
[00:29:44.920 --> 00:29:47.960]  做父母要教訓和警戒
[00:29:47.960 --> 00:29:49.640]  什麼叫教訓和警戒
[00:29:49.640 --> 00:29:52.280]  教訓是懲戒的意思
[00:29:52.280 --> 00:29:53.800]  是矯正的意思
[00:29:53.800 --> 00:29:56.120]  是走出紀律的管教
[00:29:56.120 --> 00:29:58.920]  我寫Haleman這個字給你
[00:29:58.920 --> 00:30:02.120]  這個字有英文叫Chastening
[00:30:02.120 --> 00:30:04.440]  Being disciplined, being punished
[00:30:04.440 --> 00:30:08.840]  所以父母去懲罰
[00:30:08.840 --> 00:30:11.560]  無論用口去說他
[00:30:11.560 --> 00:30:14.120]  或者出手去打他
[00:30:14.120 --> 00:30:16.920]  莫子你教人家打子女嗎
[00:30:16.920 --> 00:30:19.880]  Well, well, well
[00:30:19.880 --> 00:30:23.080]  我一會兒講多些給你聽
