
[00:00:00.000 --> 00:00:04.000]  有一位基督徒的女士
[00:26:05.000 --> 00:26:07.000]  他們一起祈禱
[00:26:07.000 --> 00:26:10.000]  祈禱之後就走回教會
[00:26:10.000 --> 00:26:13.000]  看看再找不到這個Doodood
[00:26:13.000 --> 00:26:17.000]  誰知道車什麼都沒有了
[00:26:17.000 --> 00:26:18.000]  走了
[00:26:18.000 --> 00:26:23.000]  看到有另一輛自動三輪車
[00:26:23.000 --> 00:26:27.000]  她就希望截這輛車去追那個Doodood
[00:26:27.000 --> 00:26:30.000]  誰知道又被人截了
[00:26:30.000 --> 00:26:32.000]  慘了
[00:26:32.000 --> 00:26:34.000]  又等第二輛
[00:26:34.000 --> 00:26:38.000]  突然有個Doodood去到他們面前
[00:26:38.000 --> 00:26:43.000]  原來是這輛車的司機開回來
[00:26:43.000 --> 00:26:47.000]  然後把背包還給他們
[00:26:47.000 --> 00:26:49.000]  他們就很感恩
[00:26:49.000 --> 00:26:53.000]  有時候我想這個司機貪不貪錢
[00:26:53.000 --> 00:26:55.000]  都很貪錢
[00:26:55.000 --> 00:26:59.000]  有什麼可能這麼貪錢的司機會歸還
[00:26:59.000 --> 00:27:03.000]  那個物件給這幾個女孩
[00:27:03.000 --> 00:27:07.000]  她就深深體會
[00:27:07.000 --> 00:27:11.000]  上帝在她們當中
[00:27:11.000 --> 00:27:14.000]  參與她們的短訓
[00:27:14.000 --> 00:27:17.000]  參與她們的旅程
[00:27:17.000 --> 00:27:20.000]  來安排一切
[00:27:20.000 --> 00:27:22.000]  弟兄姊妹
[00:27:22.000 --> 00:27:26.000]  怎樣能夠成就沒可能的事
[00:27:26.000 --> 00:27:29.000]  人可不可以成就一件沒可能的事
[00:27:29.000 --> 00:27:31.000]  在以色列
[00:27:31.000 --> 00:27:36.000]  她能夠跟著先知的應許
[00:27:36.000 --> 00:27:39.000]  能夠成就這件沒可能的事
[00:27:39.000 --> 00:27:44.000]  是因為上帝去照管這一切
[00:27:44.000 --> 00:27:55.000]  上帝來給大利烏王找回避忘錄
[00:27:55.000 --> 00:27:58.000]  上帝感動大利烏王
[00:27:58.000 --> 00:28:04.000]  去給以色列人繼續支持興建聖殿
[00:28:04.000 --> 00:28:06.000]  更加重要的是
[00:28:06.000 --> 00:28:10.000]  上帝在實際的需要上
[00:28:10.000 --> 00:28:15.000]  供應興建聖殿的材料
[00:28:15.000 --> 00:28:17.000]  所以
[00:28:17.000 --> 00:28:21.000]  神不單止在適合的時刻
[00:28:21.000 --> 00:28:26.000]  把一個訊息給哈該和薩卡利亞
[00:28:26.000 --> 00:28:28.000]  鼓勵他們的百姓
[00:28:28.000 --> 00:28:29.000]  起來了
[00:28:29.000 --> 00:28:32.000]  要重建神的聖殿
[00:28:32.000 --> 00:28:40.000]  上帝還來到他們的庫房裡
[00:28:40.000 --> 00:28:49.000]  來撥出錢來支持興建聖殿
[00:28:49.000 --> 00:28:52.000]  所以在第八節
[00:28:52.000 --> 00:28:54.000]  上帝又降旨
[00:28:54.000 --> 00:28:57.000]  吩咐你們向猶大人的長老
[00:28:57.000 --> 00:28:59.000]  為建造神的殿當怎樣行
[00:28:59.000 --> 00:29:02.000]  就是從河西的款項中
[00:29:02.000 --> 00:29:05.000]  急速撥出貢銀
[00:29:05.000 --> 00:29:07.000]  作他們的經費
[00:29:07.000 --> 00:29:09.000]  免得耽誤工程
[00:29:09.000 --> 00:29:11.000]  沒錯
[00:29:11.000 --> 00:29:14.000]  以色列盟盡其所能
[00:29:14.000 --> 00:29:16.000]  但是都不夠
[00:29:16.000 --> 00:29:19.000]  神就感動這個皇帝
[00:29:19.000 --> 00:29:24.000]  去參與興建神的聖殿裡
[00:29:24.000 --> 00:29:31.000]  並且還來獻上飯祭
[00:29:31.000 --> 00:29:36.000]  怎可以完成一件不可能的事
[00:29:36.000 --> 00:29:39.000]  如果不是上帝的手
[00:29:39.000 --> 00:29:41.000]  去感動這個皇帝
[00:29:41.000 --> 00:29:45.000]  如果不是上帝去呼召先知
[00:29:45.000 --> 00:29:47.000]  告訴以色列人
[00:29:47.000 --> 00:29:48.000]  這個就是時候了
[00:29:48.000 --> 00:29:50.000]  這個改朝換代的時間
[00:29:50.000 --> 00:29:52.000]  就是最好的時機了
[00:29:52.000 --> 00:29:54.000]  你要起來
[00:29:54.000 --> 00:29:59.000]  上帝又來帶領這個皇帝
[00:29:59.000 --> 00:30:03.000]  可以找到這個備忘錄
[00:30:03.000 --> 00:30:08.000]  更加要支持重建聖殿
[00:30:08.000 --> 00:30:11.000]  整個計劃就能夠完成
[00:30:11.000 --> 00:30:14.000]  所以當完成之後
[00:30:14.000 --> 00:30:17.000]  他們就帶著感恩的心
[00:30:17.000 --> 00:30:19.000]  來敬拜
[00:30:19.000 --> 00:30:21.000]  弟兄姊妹
[00:30:21.000 --> 00:30:24.000]  你每一次來到神的面前敬拜
[00:30:24.000 --> 00:30:26.000]  你的心情是怎樣
[00:30:26.000 --> 00:30:29.000]  你的心情是一種習慣
[00:30:29.000 --> 00:30:31.000]  或者一種沉悶
[00:30:31.000 --> 00:30:33.000]  還是一種卓越
[00:30:33.000 --> 00:30:35.000]  你的卓越
[00:30:35.000 --> 00:30:38.000]  是因為神在你的生命中介入
[00:30:38.000 --> 00:30:41.000]  你能夠有一個熱情
[00:30:41.000 --> 00:30:43.000]  來到神的面前
[00:30:43.000 --> 00:30:47.000]  是因為你經歷神在你的生命中的供應
[00:30:47.000 --> 00:30:51.000]  以致你帶著歡喜快樂的心
[00:30:51.000 --> 00:30:54.000]  來向神獻上敬拜
[00:30:54.000 --> 00:30:56.000]  弟兄姊妹
[00:30:56.000 --> 00:30:59.000]  如果你不是每天經歷神
[00:30:59.000 --> 00:31:05.000]  如果你不是經常經歷到神的參與在你的生命
[00:31:05.000 --> 00:31:08.000]  敬拜可能變成形式
[00:31:08.000 --> 00:31:11.000]  敬拜可能變成一個習慣
[00:31:11.000 --> 00:31:14.000]  敬拜好像是基督徒
[00:31:14.000 --> 00:31:17.000]  星期日應做的事
[00:31:17.000 --> 00:31:19.000]  而你沒有這些以色列人
[00:31:19.000 --> 00:31:22.000]  那種興奮
[00:31:22.000 --> 00:31:24.000]  那種歡欣
[00:31:24.000 --> 00:31:28.000]  並且他們要改變他們生活的方式
[00:31:28.000 --> 00:31:32.000]  敬拜帶來他們生命的改變
[00:31:32.000 --> 00:31:33.000]  弟兄姊妹
[00:31:33.000 --> 00:31:37.000]  敬拜帶不帶給你生命的改變呢
[00:31:37.000 --> 00:31:40.000]  我們一起讀這節聖經
[00:31:40.000 --> 00:31:42.000]  所以弟兄們
[00:31:42.000 --> 00:31:44.000]  神的民
[00:31:44.000 --> 00:31:45.000]  勸你們
[00:31:45.000 --> 00:31:48.000]  要把身體作為活祭獻上
[00:31:48.000 --> 00:31:50.000]  這祭是聖潔的
[00:31:50.000 --> 00:31:52.000]  是神所喜歡的
[00:31:52.000 --> 00:31:55.000]  這是你們的敬拜
[00:31:55.000 --> 00:31:58.000]  不要效法這個時代
[00:31:58.000 --> 00:32:01.000]  反而要藉著神的心意更新
[00:32:01.000 --> 00:32:03.000]  向自己比喻
[00:32:03.000 --> 00:32:07.000]  使你們可以察驗神的旨意
[00:32:07.000 --> 00:32:13.000]  是甚麼神所喜悅的完全的事
[00:32:13.000 --> 00:32:18.000]  在羅馬書一結很熟的聖經
[00:32:18.000 --> 00:32:20.000]  他們經歷神的拯救
[00:32:20.000 --> 00:32:23.000]  他們帶著喜樂的心
[00:32:23.000 --> 00:32:26.000]  帶著那種願意馴服的心
[00:32:26.000 --> 00:32:29.000]  他們將自己擺在神的面前
[00:32:29.000 --> 00:32:32.000]  這個就是敬拜
[00:32:32.000 --> 00:32:34.000]  當他敬拜這位神的時候
[00:32:34.000 --> 00:32:38.000]  他們同樣去效法這位神
[00:32:38.000 --> 00:32:40.000]  怎樣去生活
[00:32:40.000 --> 00:32:42.000]  怎樣去行事
[00:32:42.000 --> 00:32:44.000]  怎樣去過去每一天
[00:32:44.000 --> 00:32:46.000]  弟兄姊妹
[00:32:46.000 --> 00:32:50.000]  如果敬拜能夠去改變我們
[00:32:50.000 --> 00:32:53.000]  就是我們需要有這種情懷
[00:32:53.000 --> 00:32:55.000]  有這種感恩
[00:32:55.000 --> 00:32:57.000]  有這種經歷
[00:32:57.000 --> 00:33:00.000]  亦都看到神在我們的生命
[00:33:00.000 --> 00:33:02.000]  成就不可能的事
[00:33:02.000 --> 00:33:07.000]  以致我們能夠帶走這種敬拜
[00:33:07.000 --> 00:33:10.000]  很願意神繼續鼓勵我們
[00:33:10.000 --> 00:33:13.000]  或者我們在建堂的計劃裏
[00:33:13.000 --> 00:33:15.000]  好像暫時
[00:33:15.000 --> 00:33:18.000]  好像看不到有甚麼進展
[00:33:18.000 --> 00:33:20.000]  但弟兄姊妹
[00:33:20.000 --> 00:33:22.000]  不要因為這樣
[00:33:22.000 --> 00:33:26.000]  而我們對神那種信心失卻
[00:33:26.000 --> 00:33:29.000]  我們仍然去仰望神
[00:33:29.000 --> 00:33:33.000]  就像改變的洞像以色列一樣
[00:33:33.000 --> 00:33:36.000]  他們曾經停頓了一段時間
[00:33:36.000 --> 00:33:38.000]  但就是時機來到
[00:33:38.000 --> 00:33:40.000]  改朝換代的時候
[00:33:40.000 --> 00:33:43.000]  神再一次鼓勵他們
[00:33:43.000 --> 00:33:47.000]  起來為神興建聖殿
[00:33:47.000 --> 00:33:48.000]  弟兄姊妹
[00:33:48.000 --> 00:33:50.000]  不知道哪個時間
[00:33:50.000 --> 00:33:52.000]  讓我們都去預備
[00:33:52.000 --> 00:33:54.000]  去為神工作
[00:33:54.000 --> 00:33:55.000]  在我們的生命裏
[00:33:55.000 --> 00:33:57.000]  求神復興我們
[00:33:57.000 --> 00:34:00.000]  叫我們恢復和神的密切關係
[00:34:00.000 --> 00:34:01.000]  我們一起祈禱
