
[00:00:00.000 --> 00:00:04.900]  早晨 新年快樂 恭喜發財
[00:15:28.900 --> 00:15:30.900]  有什麼不同
[00:15:30.900 --> 00:15:32.900]  依神是透過浸水去治療一個人
[00:15:32.900 --> 00:15:34.900]  但是耶穌在這裡 不用浸水
[00:15:34.900 --> 00:15:36.900]  我告訴你一句 你起來
[00:15:36.900 --> 00:15:38.900]  立刻起來
[00:15:38.900 --> 00:15:40.900]  誰比較厲害
[00:15:40.900 --> 00:15:42.900]  依神比較厲害 靠老泥水比較厲害
[00:15:42.900 --> 00:15:44.900]  還是靠耶穌的說話比較厲害
[00:15:44.900 --> 00:15:46.900]  耶穌比較厲害 是不是
[00:15:46.900 --> 00:15:48.900]  所以這裡很可能 楊豐音的作者
[00:15:48.900 --> 00:15:50.900]  在呼應當時一些希臘羅馬的讀者
[00:15:50.900 --> 00:15:52.900]  很熟悉的依神的文化
[00:15:52.900 --> 00:15:54.900]  依神的依字文化
[00:15:54.900 --> 00:15:56.900]  去強調耶穌
[00:15:56.900 --> 00:15:58.900]  是比你們這些民間的神明
[00:15:58.900 --> 00:16:00.900]  厲害過這個靠老泥水
[00:16:00.900 --> 00:16:02.900]  依字的依神 耶穌比較厲害
[00:16:02.900 --> 00:16:04.900]  不用靠水
[00:16:04.900 --> 00:16:06.900]  一句說話就治療好這個人
[00:16:06.900 --> 00:16:10.900]  除了依字的方式不同之外
[00:16:10.900 --> 00:16:12.900]  我們也可以問多一個問題
[00:16:12.900 --> 00:16:14.900]  有一件事更加不同 剛才我說過
[00:16:14.900 --> 00:16:16.900]  依神曾經在神話的記載裡
[00:16:16.900 --> 00:16:18.900]  使人復活 是不是
[00:16:18.900 --> 00:16:20.900]  耶穌也曾經使拉撒路復活 是不是
[00:16:20.900 --> 00:16:22.900]  但是不同的地方是什麼
[00:16:22.900 --> 00:16:24.900]  在剛才我們讀的經文
[00:16:24.900 --> 00:16:26.900]  楊豐音三章十四到十五節
[00:16:26.900 --> 00:16:28.900]  耶穌被舉起之後帶來的是什麼
[00:16:28.900 --> 00:16:30.900]  不是普通的生命那麼簡單
[00:16:30.900 --> 00:16:32.900]  是什麼
[00:16:32.900 --> 00:16:34.900]  是永生
[00:16:34.900 --> 00:16:36.900]  永生即是什麼
[00:16:36.900 --> 00:16:38.900]  永遠不死的生命
[00:16:38.900 --> 00:16:40.900]  耶穌帶來的生命
[00:16:40.900 --> 00:16:42.900]  不只是醫好你那麼簡單
[00:16:42.900 --> 00:16:44.900]  耶穌不只是復活拉撒路那麼簡單
[00:16:44.900 --> 00:16:46.900]  耶穌被舉起
[00:16:46.900 --> 00:16:48.900]  帶來的是永恆的生命
[00:16:48.900 --> 00:16:50.900]  是永生
[00:16:50.900 --> 00:16:52.900]  永生是上帝才有的特質
[00:16:52.900 --> 00:16:54.900]  依神帶來的是什麼
[00:16:54.900 --> 00:16:56.900]  依神就算醫好人就算使人復活
[00:16:56.900 --> 00:16:58.900]  那個人最後都會怎樣
[00:16:58.900 --> 00:17:00.900]  都是會死的
[00:17:00.900 --> 00:17:02.900]  他不會有永生的
[00:17:02.900 --> 00:17:04.900]  所以依神的依字帶來的是一個
[00:17:04.900 --> 00:17:06.900]  會再次死亡的生命
[00:17:06.900 --> 00:17:08.900]  而耶穌在這裡帶來的是
[00:17:08.900 --> 00:17:10.900]  永遠不會死亡的永生
[00:17:10.900 --> 00:17:12.900]  誰更厲害 耶穌更厲害
[00:17:12.900 --> 00:17:14.900]  誰可以帶來永生
[00:17:14.900 --> 00:17:16.900]  是耶穌不是依神
[00:17:16.900 --> 00:17:18.900]  所以呢
[00:17:18.900 --> 00:17:20.900]  我們這樣看的時候就明白
[00:17:20.900 --> 00:17:22.900]  在這裡約翰福音可能就是對比
[00:17:22.900 --> 00:17:24.900]  耶穌是比依神更厲害
[00:17:24.900 --> 00:17:26.900]  只有耶穌才能夠帶來永生
[00:17:26.900 --> 00:17:28.900]  那耶穌是怎樣帶來永生的
[00:17:28.900 --> 00:17:30.900]  在三章十四到十五節這樣說
[00:17:30.900 --> 00:17:32.900]  摩西在曠野怎樣將石舉起
[00:17:32.900 --> 00:17:34.900]  人子也必照樣
[00:17:34.900 --> 00:17:36.900]  被舉起來
[00:17:36.900 --> 00:17:38.900]  使所有相信他的人得永生
[00:17:38.900 --> 00:17:40.900]  人子怎樣使人得永生
[00:17:40.900 --> 00:17:42.900]  是要被舉起來
[00:17:42.900 --> 00:17:44.900]  被舉起來使人得永生
[00:17:44.900 --> 00:17:46.900]  被舉起這個字
[00:17:46.900 --> 00:17:48.900]  其實在約翰福音裡面出現過幾次
[00:17:48.900 --> 00:17:50.900]  如果我們去看其他的經文
[00:17:50.900 --> 00:17:52.900]  舉起
[00:17:52.900 --> 00:17:54.900]  特別是約翰福音十二章
[00:17:54.900 --> 00:17:56.900]  三十二到三十三節這樣說
[00:17:56.900 --> 00:17:58.900]  耶穌再一次說他要被舉起
[00:17:58.900 --> 00:18:00.900]  他說 我要是從地上被舉起
[00:18:00.900 --> 00:18:02.900]  就要黑人萬人來歸我
[00:18:02.900 --> 00:18:04.900]  然後耶穌說
[00:18:04.900 --> 00:18:06.900]  然後約翰說
[00:18:06.900 --> 00:18:08.900]  耶穌者說是指著
[00:18:08.900 --> 00:18:10.900]  自己將要怎樣死
[00:18:10.900 --> 00:18:12.900]  說的
[00:18:12.900 --> 00:18:14.900]  其實被舉起這個字
[00:18:14.900 --> 00:18:16.900]  是一個很含糊的字
[00:18:16.900 --> 00:18:18.900]  被舉起的意思就這樣看
[00:18:18.900 --> 00:18:20.900]  如果沒有context去看的話
[00:18:20.900 --> 00:18:22.900]  可以說高舉他
[00:18:22.900 --> 00:18:24.900]  可以說我們去高舉耶穌
[00:18:24.900 --> 00:18:26.900]  glorify他 高舉他
[00:18:26.900 --> 00:18:28.900]  但是在約翰福音裡面的用法
[00:18:28.900 --> 00:18:30.900]  被舉起
[00:18:30.900 --> 00:18:32.900]  他是特別用一個相關的
[00:18:32.900 --> 00:18:34.900]  相關語的意思
[00:18:34.900 --> 00:18:36.900]  在這裡被舉起
[00:18:36.900 --> 00:18:38.900]  被舉起也是很literal
[00:18:38.900 --> 00:18:40.900]  很字面上的意思是怎樣
[00:18:40.900 --> 00:18:42.900]  耶穌被釘死在十字架
[00:18:42.900 --> 00:18:44.900]  被高舉在十字架上面
[00:18:44.900 --> 00:18:46.900]  所以當耶穌說
[00:18:46.900 --> 00:18:48.900]  人子被舉起使人得永生的時候
[00:18:48.900 --> 00:18:50.900]  其實這裡在說什麼
[00:18:50.900 --> 00:18:52.900]  在十二章裡已經說得很清楚
[00:18:52.900 --> 00:18:54.900]  耶穌者說是指著自己怎樣死
[00:18:54.900 --> 00:18:56.900]  耶穌是透過
[00:18:56.900 --> 00:18:58.900]  被舉起來
[00:18:58.900 --> 00:19:00.900]  被舉起在十字架上面
[00:19:00.900 --> 00:19:02.900]  透過他的死來使人得永生
[00:19:02.900 --> 00:19:04.900]  這個是一個很特別的
[00:19:04.900 --> 00:19:06.900]  使人得永生的方法
[00:19:06.900 --> 00:19:08.900]  耶穌是要自己死
[00:19:08.900 --> 00:19:10.900]  然後我們這幫人才會得著生命
[00:19:10.900 --> 00:19:12.900]  是因為耶穌自己
[00:19:12.900 --> 00:19:14.900]  犧牲自己的生命
[00:19:14.900 --> 00:19:16.900]  所以我們才能得著永生
[00:19:16.900 --> 00:19:18.900]  所以呢
[00:19:18.900 --> 00:19:20.900]  其實整個約翰福音
[00:19:20.900 --> 00:19:22.900]  說很多耶穌為我們死
[00:19:22.900 --> 00:19:24.900]  耶穌為信徒死
[00:19:24.900 --> 00:19:26.900]  譬如約翰福音十五章裡說
[00:19:26.900 --> 00:19:28.900]  你們要彼此相愛
[00:19:28.900 --> 00:19:30.900]  好像我愛你們一樣
[00:19:30.900 --> 00:19:32.900]  這個就是我的命令
[00:19:32.900 --> 00:19:36.900]  我的生命沒有比這更大的愛了
[00:19:36.900 --> 00:19:38.900]  耶穌被舉起來使人得永生
[00:19:38.900 --> 00:19:40.900]  就是說耶穌為
[00:19:40.900 --> 00:19:42.900]  祂所愛的人 我們每一個
[00:19:42.900 --> 00:19:44.900]  去捨棄祂的生命
[00:19:44.900 --> 00:19:46.900]  而我們亦都要 耶穌說什麼
[00:19:46.900 --> 00:19:48.900]  我們要學習祂一樣
[00:19:48.900 --> 00:19:50.900]  我們要彼此相愛
[00:19:50.900 --> 00:19:52.900]  是要怎樣愛法呢
[00:19:52.900 --> 00:19:54.900]  要愛到好像耶穌的愛一樣
[00:19:54.900 --> 00:19:56.900]  要捨棄自己的生命
[00:19:56.900 --> 00:19:58.900]  因為沒有愛
[00:19:58.900 --> 00:20:00.900]  是比這種愛更大的
[00:20:00.900 --> 00:20:02.900]  所以最後的一個對比
[00:20:02.900 --> 00:20:04.900]  耶穌的信徒
[00:20:04.900 --> 00:20:06.900]  和依神的信徒
[00:20:06.900 --> 00:20:08.900]  一個最大的不同是什麼
[00:20:08.900 --> 00:20:10.900]  依神是一個民間信仰
[00:20:10.900 --> 00:20:12.900]  民間信仰是說什麼
[00:20:12.900 --> 00:20:14.900]  民間信仰是說趨吉避凶
[00:20:14.900 --> 00:20:16.900]  民間信仰的信徒是怎樣的
[00:20:16.900 --> 00:20:18.900]  依神的信徒是怎樣的
[00:20:18.900 --> 00:20:20.900]  依神的信徒去廟裡
[00:20:20.900 --> 00:20:22.900]  去拜是為了什麼
[00:20:22.900 --> 00:20:24.900]  為了得醫治
[00:20:24.900 --> 00:20:26.900]  我奉獻給依神
[00:20:26.900 --> 00:20:28.900]  然後依神就回報我
[00:20:28.900 --> 00:20:30.900]  醫治我的病
[00:20:30.900 --> 00:20:32.900]  所以整件事是什麼來的
[00:20:32.900 --> 00:20:34.900]  是一種教育來的
[00:20:34.900 --> 00:20:36.900]  是一種消費來的
[00:20:36.900 --> 00:20:38.900]  假設如果你病了
[00:20:38.900 --> 00:20:40.900]  你每一次病都浸那灘老泥水
[00:20:40.900 --> 00:20:42.900]  但每一次你浸完老泥水都不好的話
[00:20:42.900 --> 00:20:44.900]  你還會不會去拜依神
[00:20:44.900 --> 00:20:46.900]  你不會再拜依神
[00:20:46.900 --> 00:20:48.900]  這些就是民間信仰
[00:20:48.900 --> 00:20:50.900]  是講神明給你一些利益
[00:20:50.900 --> 00:20:52.900]  給你一些益處
[00:20:52.900 --> 00:20:54.900]  所以我奉獻給他 我就去浸
[00:20:54.900 --> 00:20:56.900]  浸完水我可以康復
[00:20:56.900 --> 00:20:58.900]  不需要付出
[00:20:58.900 --> 00:21:00.900]  是需要付出 但是一種交易來的
[00:21:00.900 --> 00:21:02.900]  付出就是我付錢你醫我
[00:21:02.900 --> 00:21:04.900]  就好像看醫生一樣
[00:21:04.900 --> 00:21:06.900]  你不需要承諾在醫生身上
[00:21:06.900 --> 00:21:08.900]  你不需要為醫生
[00:21:08.900 --> 00:21:10.900]  付上你的生命
[00:21:10.900 --> 00:21:12.900]  你不需要為醫生去追隨一個
[00:21:12.900 --> 00:21:14.900]  醫你的醫生 你不會這樣做
[00:21:14.900 --> 00:21:16.900]  這是民間信仰
[00:21:16.900 --> 00:21:18.900]  但我想講的是什麼呢
[00:21:18.900 --> 00:21:20.900]  基督教不是這樣
[00:21:20.900 --> 00:21:22.900]  耶穌也是醫人的神
[00:21:22.900 --> 00:21:24.900]  但耶穌醫人講的不是交易
[00:21:24.900 --> 00:21:26.900]  不是我們給你錢你醫我
[00:21:26.900 --> 00:21:28.900]  不是這樣
[00:21:28.900 --> 00:21:30.900]  講的是犧牲
[00:21:30.900 --> 00:21:32.900]  耶穌不是因為你的錢去醫你
[00:21:32.900 --> 00:21:34.900]  在聖經的記載裏面
[00:21:34.900 --> 00:21:36.900]  從來沒有一個故事講
[00:21:36.900 --> 00:21:38.900]  因為有一個病人給了錢給耶穌
[00:21:38.900 --> 00:21:40.900]  或者給了任何好處給耶穌
[00:21:40.900 --> 00:21:42.900]  所以耶穌醫他
[00:21:42.900 --> 00:21:44.900]  從來沒有一個這樣的醫治的故事
[00:21:44.900 --> 00:21:46.900]  耶穌的醫治
[00:21:46.900 --> 00:21:48.900]  是基於祂的使命
[00:21:48.900 --> 00:21:50.900]  耶穌是犧牲祂自己去醫好人
[00:21:50.900 --> 00:21:52.900]  不是因為你的錢
[00:21:52.900 --> 00:21:54.900]  不是因為你給祂的好處
[00:21:54.900 --> 00:21:56.900]  不是這樣
[00:21:56.900 --> 00:21:58.900]  耶穌是犧牲自己
[00:21:58.900 --> 00:22:00.900]  去醫好人 使人得永生
[00:22:00.900 --> 00:22:02.900]  這也是基督教信仰
[00:22:02.900 --> 00:22:04.900]  和民間信仰最大的不同
[00:22:04.900 --> 00:22:06.900]  有時候我們搞錯了
[00:22:06.900 --> 00:22:08.900]  我們當基督教和民間信仰一樣
[00:22:08.900 --> 00:22:10.900]  神祝福我
[00:22:10.900 --> 00:22:12.900]  我就愛主多一點
[00:22:12.900 --> 00:22:14.900]  神給我錢
[00:22:14.900 --> 00:22:16.900]  我就奉獻多一點
[00:22:16.900 --> 00:22:18.900]  凡事都在講神對我好不好
[00:22:18.900 --> 00:22:20.900]  我就對神好不好
[00:22:20.900 --> 00:22:22.900]  這個是民間信仰
[00:22:22.900 --> 00:22:24.900]  但是基督信仰是反過來的
[00:22:24.900 --> 00:22:26.900]  今天是神先行
[00:22:26.900 --> 00:22:28.900]  神犧牲祂自己
[00:22:28.900 --> 00:22:30.900]  以至到我們可以追隨祂
[00:22:30.900 --> 00:22:32.900]  今天我們要問的問題
[00:22:32.900 --> 00:22:34.900]  在UV裡面
[00:22:34.900 --> 00:22:36.900]  我們UV的教會
[00:22:36.900 --> 00:22:38.900]  我們現在所信的耶穌
[00:22:38.900 --> 00:22:40.900]  是醫神的信仰
[00:22:40.900 --> 00:22:42.900]  還是真正基督教信仰
[00:22:42.900 --> 00:22:44.900]  我們有的是消費主義的精神
[00:22:44.900 --> 00:22:46.900]  還是一種犧牲的精神
[00:22:46.900 --> 00:22:48.900]  耶穌說
[00:22:48.900 --> 00:22:50.900]  我釘在十字架使人得永生
[00:22:50.900 --> 00:22:52.900]  這個是最大的愛
[00:22:52.900 --> 00:22:54.900]  人為朋友捨命
[00:22:54.900 --> 00:22:56.900]  沒有比這更大的愛了
[00:22:56.900 --> 00:22:58.900]  今天不單止耶穌
[00:22:58.900 --> 00:23:00.900]  要釘在十字架上犧牲
[00:23:00.900 --> 00:23:02.900]  雖然今天是新年
[00:23:02.900 --> 00:23:04.900]  應該要講一些開心的事情
[00:23:04.900 --> 00:23:06.900]  但是我也很想講新年
[00:23:06.900 --> 00:23:08.900]  我們之所以有新生命
[00:23:08.900 --> 00:23:10.900]  是因為有人為我們犧牲
[00:23:10.900 --> 00:23:12.900]  是因為曾經有一個叫耶穌的人
[00:23:12.900 --> 00:23:14.900]  釘死在十字架上
[00:23:14.900 --> 00:23:16.900]  以至到我們今天有新生命
[00:23:16.900 --> 00:23:18.900]  我們有永生
[00:23:18.900 --> 00:23:20.900]  我們要問一個問題就是
[00:23:20.900 --> 00:23:22.900]  如果耶穌說這是新的命令
[00:23:22.900 --> 00:23:24.900]  你們要彼此相愛
[00:23:24.900 --> 00:23:26.900]  就好像我愛你們一樣
[00:23:26.900 --> 00:23:28.900]  其實背後在獻批些什麼
[00:23:28.900 --> 00:23:30.900]  就是我們同樣都要繼承
[00:23:30.900 --> 00:23:32.900]  追隨著耶穌的
[00:23:32.900 --> 00:23:34.900]  這種犧牲精神
[00:23:34.900 --> 00:23:36.900]  我們是為我們身邊的人
[00:23:36.900 --> 00:23:38.900]  去犧牲我們自己
[00:23:38.900 --> 00:23:42.900]  沒有比這更大的愛了
[00:23:42.900 --> 00:23:44.900]  這個是耶穌的醫治故事
[00:23:44.900 --> 00:23:46.900]  所帶來最重要的意義
[00:23:46.900 --> 00:23:48.900]  我們這裡不是
[00:23:48.900 --> 00:23:50.900]  一個利益的群體
[00:23:50.900 --> 00:23:52.900]  我們教會不是一個
[00:23:52.900 --> 00:23:54.900]  民間信仰的團體
[00:23:54.900 --> 00:23:56.900]  我們不是拜黃大仙
[00:23:56.900 --> 00:23:58.900]  我們不是拜伊森
[00:23:58.900 --> 00:24:00.900]  我們不是拜Ekithias
[00:24:00.900 --> 00:24:02.900]  我們拜的是耶穌
[00:24:02.900 --> 00:24:04.900]  而這個耶穌的要求
[00:24:04.900 --> 00:24:06.900]  是一種犧牲的追隨
[00:24:06.900 --> 00:24:08.900]  今天我們UV
[00:24:08.900 --> 00:24:10.900]  是否一個能夠願意
[00:24:10.900 --> 00:24:12.900]  彼此衛生 彼此付代價
[00:24:12.900 --> 00:24:14.900]  就是我們教會
[00:24:14.900 --> 00:24:16.900]  所以今天很想
[00:24:16.900 --> 00:24:18.900]  去到今天的總結
[00:24:18.900 --> 00:24:20.900]  今天是
[00:24:20.900 --> 00:24:22.900]  今年是蛇年
[00:24:22.900 --> 00:24:24.900]  而這段經文
[00:24:24.900 --> 00:24:26.900]  約翰福音的三章
[00:24:26.900 --> 00:24:28.900]  十四到十五節
[00:24:28.900 --> 00:24:30.900]  很明確地將耶穌
[00:24:30.900 --> 00:24:32.900]  去形容為一條蛇
[00:24:32.900 --> 00:24:34.900]  當我們說耶穌是蛇的時候
[00:24:34.900 --> 00:24:36.900]  其實最重要的結語是什麼呢
[00:24:36.900 --> 00:24:38.900]  就是今天
[00:24:38.900 --> 00:24:40.900]  我們看到這條舉起
[00:24:40.900 --> 00:24:42.900]  在十字架上的蛇的時候
[00:24:42.900 --> 00:24:44.900]  我們會不會可以回想
[00:24:44.900 --> 00:24:46.900]  正正就是這一條蛇
[00:24:46.900 --> 00:24:48.900]  以致我們有永生
[00:24:48.900 --> 00:24:50.900]  是因為這條蛇
[00:24:50.900 --> 00:24:52.900]  這個耶穌
[00:24:52.900 --> 00:24:54.900]  犧牲他的生命
[00:24:54.900 --> 00:24:56.900]  被高舉在十字架上
[00:24:56.900 --> 00:24:58.900]  今天我們才能夠有新的生命
[00:24:58.900 --> 00:25:00.900]  有新的開始
[00:25:00.900 --> 00:25:02.900]  一會聖餐的時候
[00:25:02.900 --> 00:25:04.900]  我們可以去思想一下
[00:25:04.900 --> 00:25:06.900]  我們很少去想耶穌是蛇
[00:25:06.900 --> 00:25:08.900]  但是我們可以試試思想
[00:25:08.900 --> 00:25:10.900]  我們腦海裡面去想一下
[00:25:10.900 --> 00:25:12.900]  我們就好像犯罪的意識的人一樣
[00:25:12.900 --> 00:25:14.900]  去仰望著那一條
[00:25:14.900 --> 00:25:16.900]  被高舉的銅蛇
[00:25:16.900 --> 00:25:18.900]  當我們看到這條銅蛇的時候
[00:25:18.900 --> 00:25:20.900]  我們覺不覺得
[00:25:20.900 --> 00:25:22.900]  是因為耶穌這一條蛇
[00:25:22.900 --> 00:25:24.900]  為我們犧牲生命
[00:25:24.900 --> 00:25:26.900]  所以我們才有今天
[00:25:26.900 --> 00:25:28.900]  我們才可以進入神的國度裡面
[00:25:28.900 --> 00:25:30.900]  我們才有永生
[00:25:30.900 --> 00:25:32.900]  而當我們再想下去的時候
[00:25:32.900 --> 00:25:34.900]  今天
[00:25:34.900 --> 00:25:36.900]  我們願不願意去仿效耶穌
[00:25:36.900 --> 00:25:38.900]  去成為
[00:25:38.900 --> 00:25:40.900]  其他人的蛇
[00:25:40.900 --> 00:25:42.900]  不單是耶穌自己一個
[00:25:42.900 --> 00:25:44.900]  被高舉
[00:25:44.900 --> 00:25:46.900]  我們每一個都要學習耶穌
[00:25:46.900 --> 00:25:48.900]  去彼此相愛
[00:25:48.900 --> 00:25:50.900]  去成為這條
[00:25:50.900 --> 00:25:52.900]  被高舉
[00:25:52.900 --> 00:25:54.900]  在肝子上面的銅蛇
[00:25:54.900 --> 00:25:56.900]  去祝福
[00:25:56.900 --> 00:25:58.900]  成為別人的祝福
[00:25:58.900 --> 00:26:00.900]  成為別人的銅蛇
[00:26:00.900 --> 00:26:02.900]  讓我們一起在這個蛇年的時候
[00:26:02.900 --> 00:26:04.900]  一起去禱告
[00:26:06.900 --> 00:26:10.900]  親愛的主耶穌基督
[00:26:10.900 --> 00:26:12.900]  今天你去跟我們說
[00:26:12.900 --> 00:26:16.900]  你就是那一條
[00:26:16.900 --> 00:26:18.900]  摩西在曠野上面
[00:26:18.900 --> 00:26:20.900]  舉起的銅蛇
[00:26:20.900 --> 00:26:22.900]  今天是因為你被舉起
[00:26:22.900 --> 00:26:24.900]  所以我們才能夠得著
[00:26:24.900 --> 00:26:26.900]  永恆的生命
[00:26:26.900 --> 00:26:28.900]  今天在新年新的日子
[00:26:28.900 --> 00:26:30.900]  我們去思想
[00:26:30.900 --> 00:26:32.900]  我們自己的新的生命
[00:26:32.900 --> 00:26:34.900]  新的開始的時候
[00:26:34.900 --> 00:26:36.900]  不要忘記
[00:26:36.900 --> 00:26:38.900]  是因為有你的犧牲
[00:26:38.900 --> 00:26:40.900]  是你在十字架上面被高舉
[00:26:40.900 --> 00:26:42.900]  好像一條蛇一樣
[00:26:42.900 --> 00:26:44.900]  我們今天才能得著這份永生
[00:26:44.900 --> 00:26:46.900]  主祢讓我們
[00:26:46.900 --> 00:26:48.900]  不要將這份救恩
[00:26:48.900 --> 00:26:50.900]  這份恩典變成民間信仰
[00:26:50.900 --> 00:26:52.900]  主祢讓我們能夠
[00:26:52.900 --> 00:26:54.900]  去學習你一樣
[00:26:54.900 --> 00:26:58.900]  去擁抱這份犧牲的精神
[00:26:58.900 --> 00:27:00.900]  讓我們學校你
[00:27:00.900 --> 00:27:02.900]  去成為一條
[00:27:02.900 --> 00:27:04.900]  別人犧牲的銅蛇
[00:27:04.900 --> 00:27:06.900]  去成為其他人生命的祝福
[00:27:06.900 --> 00:27:08.900]  祝福我們今天UV的群體
[00:27:08.900 --> 00:27:10.900]  你讓我們這間教會
[00:27:10.900 --> 00:27:12.900]  不是一間
[00:27:12.900 --> 00:27:14.900]  只是星期六
[00:27:14.900 --> 00:27:16.900]  星期日才會離聚會的
[00:27:16.900 --> 00:27:18.900]  一個康樂活動的場所
[00:27:18.900 --> 00:27:22.900]  也不是一個民間信仰的場所
[00:27:22.900 --> 00:27:24.900]  而是我們這個場所
[00:27:24.900 --> 00:27:26.900]  能夠成為一個彼此衛生的群體
[00:27:26.900 --> 00:27:28.900]  我們能夠好像耶穌你所說一樣
[00:27:28.900 --> 00:27:30.900]  我們彼此相愛
[00:27:30.900 --> 00:27:32.900]  去跟隨你的生命令
[00:27:32.900 --> 00:27:34.900]  就好像你愛我們每一個一樣
[00:27:34.900 --> 00:27:36.900]  我們能夠成為這條蛇
[00:27:36.900 --> 00:27:38.900]  去為其他人寫起生命
[00:27:38.900 --> 00:27:40.900]  主祢祝福我們
[00:27:40.900 --> 00:27:42.900]  讓我們能夠在新年
[00:27:42.900 --> 00:27:44.900]  在蛇年
[00:27:44.900 --> 00:27:46.900]  活出這種基督的蛇的精神
[00:27:46.900 --> 00:27:48.900]  讓我們成為別人的銅蛇
[00:27:48.900 --> 00:27:50.900]  是奉主耶穌基督的聖名祈求
[00:27:50.900 --> 00:27:52.900]  阿們
