
[00:00:00.000 --> 00:00:03.320]  在剛剛過去的兩個禮拜
[00:27:20.400 --> 00:27:24.400]  所以看到耶穌基督不是要拆毀聖殿
[00:27:24.400 --> 00:27:26.400]  他是潔淨聖殿
[00:27:26.400 --> 00:27:31.400]  因為潔淨聖殿是一個象徵性的行動
[00:27:31.400 --> 00:27:38.400]  在說將會來的審判就是快到了
[00:27:38.400 --> 00:27:41.400]  將來的審判
[00:27:41.400 --> 00:27:49.400]  在馬福音後面我們看到的是十字架上的審判
[00:27:49.400 --> 00:27:52.400]  所以我們很奇妙的就是說
[00:27:52.400 --> 00:27:57.400]  在十字架上我們會面對神的審判
[00:27:57.400 --> 00:28:03.400]  但是我們在當中又看到神那種耶穌基督的寬恕
[00:28:03.400 --> 00:28:05.400]  一方面在潔淨聖殿當中
[00:28:05.400 --> 00:28:09.400]  他是對不義的發出議論
[00:28:09.400 --> 00:28:13.400]  耶穌基督是會向人生氣的
[00:28:13.400 --> 00:28:16.400]  他會施行神的審判
[00:28:16.400 --> 00:28:20.400]  但是另一方面看到這個十字架的時候
[00:28:20.400 --> 00:28:23.400]  這個審判是一個奧秘
[00:28:23.400 --> 00:28:25.400]  為什麼是一個奧秘呢?
[00:28:25.400 --> 00:28:30.400]  因為復仇不是落在我們這幫罪人身上
[00:28:30.400 --> 00:28:35.400]  因為復仇是落在唯一那位沒有罪的一位身上
[00:28:35.400 --> 00:28:39.400]  就是他的兒子來代替罪人
[00:28:39.400 --> 00:28:42.400]  正因為耶穌基督這樣做
[00:28:42.400 --> 00:28:48.400]  他能夠向神求寬恕,寬恕我們
[00:28:48.400 --> 00:28:53.400]  耶穌基督就是那位承受神憤怒的一位
[00:28:53.400 --> 00:28:55.400]  因為他承受了神的憤怒
[00:28:55.400 --> 00:29:00.400]  他能夠為我們作出寬恕的禱告
[00:29:00.400 --> 00:29:02.400]  所以最後在十字架上面
[00:29:02.400 --> 00:29:04.400]  耶穌基督去禱告說
[00:29:04.400 --> 00:29:15.400]  「父啊,誓滿他們,因為他們所做的,他們不曉得」
[00:29:15.400 --> 00:29:19.400]  所以我們看到十字架的時候
[00:29:19.400 --> 00:29:23.400]  一方面在聖殿,潔淨聖殿,很厲害
[00:29:23.400 --> 00:29:25.400]  但是當我們看到後面的時候
[00:29:25.400 --> 00:29:28.400]  原來潔淨聖殿之後就是十字架
[00:29:28.400 --> 00:29:33.400]  我們看到十字架,耶穌基督的受苦
[00:29:33.400 --> 00:29:37.400]  祂的寬恕,祂為我們祈禱
[00:29:37.400 --> 00:29:40.400]  沒錯,在聖殿當中
[00:29:40.400 --> 00:29:43.400]  耶穌基督是驅趕過我們
[00:29:43.400 --> 00:29:47.400]  祂發火因為我們真的犯罪
[00:29:47.400 --> 00:29:49.400]  但是又很奇妙的
[00:29:49.400 --> 00:29:53.400]  祂又真的愛我們,被釘在十字架上面
[00:29:53.400 --> 00:29:56.400]  看起來真的好像很荒謬似的
[00:29:56.400 --> 00:30:02.400]  但這個就是十字架的奧秘和福音
[00:30:02.400 --> 00:30:04.400]  我想起一位牧師
[00:30:04.400 --> 00:30:06.400]  他的名字就是John Perkins
[00:30:06.400 --> 00:30:08.400]  是一位黑人的牧師
[00:30:08.400 --> 00:30:10.400]  他是一位社會行動者
[00:30:10.400 --> 00:30:14.400]  曾經被黑手黨的黨員去傷害
[00:30:14.400 --> 00:30:18.400]  打囚禁,差點死在監獄裡面
[00:30:18.400 --> 00:30:21.400]  後來他患了心臟病和胃潰瘍
[00:30:21.400 --> 00:30:23.400]  每次一發病的時候
[00:30:23.400 --> 00:30:25.400]  他一定很憤怒的
[00:30:25.400 --> 00:30:27.400]  他想起這些曾經傷害過他的人
[00:30:27.400 --> 00:30:29.400]  他就很憤怒
[00:30:29.400 --> 00:30:30.400]  他雖然是一個牧師
[00:30:30.400 --> 00:30:31.400]  但他仍然很憤怒
[00:30:31.400 --> 00:30:32.400]  他很討厭那些白種人
[00:30:32.400 --> 00:30:34.400]  很討厭那些欺負人的白種人
[00:30:34.400 --> 00:30:35.400]  但是他又記得
[00:30:35.400 --> 00:30:37.400]  耶穌基督要教導他
[00:30:37.400 --> 00:30:39.400]  要愛他的敵人
[00:30:39.400 --> 00:30:41.400]  要愛這些人
[00:30:41.400 --> 00:30:44.400]  所以他有很多的艱難
[00:30:44.400 --> 00:30:45.400]  心裡有很多的艱難
[00:30:45.400 --> 00:30:47.400]  他又發火又發火
[00:30:47.400 --> 00:30:50.400]  又知道耶穌基督是不好不好
[00:30:50.400 --> 00:30:51.400]  但是又繼續發火
[00:30:51.400 --> 00:30:54.400]  發火又知道耶穌基督是不好不好
[00:30:54.400 --> 00:30:56.400]  他做的方式就是
[00:30:56.400 --> 00:30:58.400]  常常看著十字架
[00:30:58.400 --> 00:31:01.400]  不斷地看十字架
[00:31:01.400 --> 00:31:04.400]  一次又一次看著十字架
[00:31:04.400 --> 00:31:06.400]  很奇妙的
[00:31:06.400 --> 00:31:08.400]  當他看十字架的時候
[00:31:08.400 --> 00:31:09.400]  他看著看著
[00:31:09.400 --> 00:31:11.400]  很奇妙的
[00:31:11.400 --> 00:31:14.400]  耶穌基督的受苦
[00:31:14.400 --> 00:31:18.400]  耶穌基督的釘死
[00:31:18.400 --> 00:31:20.400]  是印在他的生命裡面
[00:31:20.400 --> 00:31:22.400]  不只是只有腦知道
[00:31:22.400 --> 00:31:23.400]  耳朵聽過
[00:31:23.400 --> 00:31:24.400]  是印在裡面
[00:31:24.400 --> 00:31:26.400]  這些圖畫慢慢將他裡面
[00:31:26.400 --> 00:31:28.400]  所有那些心思
[00:31:28.400 --> 00:31:30.400]  不好的心思掏空了
[00:31:30.400 --> 00:31:32.400]  將他的憤怒掏空了
[00:31:32.400 --> 00:31:34.400]  自此之後
[00:31:34.400 --> 00:31:37.400]  他不再憤怒
[00:31:37.400 --> 00:31:39.400]  真的活著不再是我了
[00:31:39.400 --> 00:31:41.400]  不再憤怒
[00:31:41.400 --> 00:31:43.400]  得到真正的救贖
[00:31:43.400 --> 00:31:45.400]  成為了一個很重要的
[00:31:45.400 --> 00:31:48.400]  種族復和的領袖
[00:31:48.400 --> 00:31:50.400]  所以大兄姊妹們
[00:31:50.400 --> 00:31:53.400]  我們可不可以憤怒
[00:31:53.400 --> 00:31:55.400]  我們會憤怒的
[00:31:55.400 --> 00:31:58.400]  不過是慢慢的動落
[00:31:58.400 --> 00:32:00.400]  當我們講到憤怒的時候
[00:32:00.400 --> 00:32:02.400]  我們發火的時候
[00:32:02.400 --> 00:32:06.400]  我們就好像Purkins那樣
[00:32:06.400 --> 00:32:08.400]  就看著十字架
[00:32:08.400 --> 00:32:11.400]  憤怒的時候就看著十字架
[00:32:11.400 --> 00:32:14.400]  你會看到耶穌基督的憤怒
[00:32:14.400 --> 00:32:16.400]  和寬恕
[00:32:16.400 --> 00:32:18.400]  沒錯十字架
[00:32:18.400 --> 00:32:20.400]  是一個鏡子
[00:32:20.400 --> 00:32:23.400]  照出我們醜陋的面目
[00:32:23.400 --> 00:32:26.400]  照出我們那種自私自欺
[00:32:26.400 --> 00:32:30.400]  驕傲自我忠心自戀
[00:32:30.400 --> 00:32:33.400]  也照出我們信仰群體當中
[00:32:33.400 --> 00:32:36.400]  那種的惱恨那種憤怒
[00:32:36.400 --> 00:32:39.400]  那種惡毒那種毀謗
[00:32:39.400 --> 00:32:42.400]  那種污穢的言語
[00:32:42.400 --> 00:32:44.400]  還有說謊等
[00:32:44.400 --> 00:32:47.400]  都照出來了
[00:32:47.400 --> 00:32:49.400]  耶穌基督是不喜歡的
[00:32:49.400 --> 00:32:51.400]  耶穌基督會發怒的
[00:32:51.400 --> 00:32:55.400]  因為祂是不喜歡我們犯罪
[00:32:55.400 --> 00:32:57.400]  但另一方面
[00:32:57.400 --> 00:33:02.400]  神拒絕罪勝過一切
[00:33:02.400 --> 00:33:05.400]  所以祂有足夠的原因是懲罰我們的
[00:33:05.400 --> 00:33:06.400]  罰你們的
[00:33:06.400 --> 00:33:07.400]  你們我都要罰的
[00:33:07.400 --> 00:33:08.400]  我要被罰的
[00:33:08.400 --> 00:33:12.400]  但是祂也很恩慈的
[00:33:12.400 --> 00:33:14.400]  不斷地寬恕我們
[00:33:14.400 --> 00:33:17.400]  在十字架上祂寬恕我們
[00:33:17.400 --> 00:33:19.400]  所以耶穌基督的發怒
[00:33:19.400 --> 00:33:21.400]  是萬萬的發怒
[00:33:21.400 --> 00:33:24.400]  另一方面祂的愛是實在的
[00:33:24.400 --> 00:33:27.400]  祂的憤怒裡面是有愛的
[00:33:27.400 --> 00:33:29.400]  所以弟兄姊妹們
[00:33:29.400 --> 00:33:32.400]  每個主日我們來到禮拜堂的時候
[00:33:32.400 --> 00:33:34.400]  多點望十字架
[00:33:34.400 --> 00:33:35.400]  家裡有十字架
[00:33:35.400 --> 00:33:36.400]  多點望十字架
[00:33:36.400 --> 00:33:38.400]  當你在憤怒當中的時候
[00:33:38.400 --> 00:33:41.400]  你看著十字架
[00:33:41.400 --> 00:33:44.400]  十字架會提醒
[00:33:44.400 --> 00:33:47.400]  讓你看到你惡劣的本相
[00:33:47.400 --> 00:33:49.400]  但它又是另外一個鏡子
[00:33:49.400 --> 00:33:51.400]  一個窗戶
[00:33:51.400 --> 00:33:55.400]  讓你看到耶穌基督愛那種的奧秘
[00:33:55.400 --> 00:33:57.400]  所以弟兄姊妹們
[00:33:57.400 --> 00:33:59.400]  可不可以發火
[00:33:59.400 --> 00:34:00.400]  可以
[00:34:00.400 --> 00:34:02.400]  不過要慢慢地動腦
[00:34:02.400 --> 00:34:05.400]  發火的時候怎麼辦
[00:34:05.400 --> 00:34:09.400]  跪在神面前向神伸冤
[00:34:09.400 --> 00:34:12.400]  又要常常望著耶穌基督的十字架
[00:34:12.400 --> 00:34:14.400]  望完一次又再望一次
[00:34:14.400 --> 00:34:16.400]  發火又再望
[00:34:16.400 --> 00:34:17.400]  發火又再望
[00:34:17.400 --> 00:34:19.400]  望著耶穌基督的十字架
[00:34:19.400 --> 00:34:22.400]  繼續望著耶穌基督的十字架
[00:34:22.400 --> 00:34:24.400]  望著望著的時候
[00:34:24.400 --> 00:34:27.400]  你發覺你的憤怒
[00:34:27.400 --> 00:34:30.400]  是被耶穌基督的愛和救贖
[00:34:30.400 --> 00:34:32.400]  倒空了
[00:34:32.400 --> 00:34:33.400]  阿們
