
[00:00:00.000 --> 00:00:03.820]  今天的講道都看到題目了
[00:17:48.760 --> 00:17:51.200]  大範圍的、小範圍的
[00:17:51.200 --> 00:17:53.280]  都不停地不斷地打
[00:17:53.280 --> 00:17:54.800]  地要大大的震動
[00:17:54.800 --> 00:17:58.040]  多處必有饑荒、瘟疫
[00:17:58.040 --> 00:17:59.560]  又有可怕的異象
[00:17:59.560 --> 00:18:01.640]  大神跡從天上顯現
[00:18:01.640 --> 00:18:05.840]  所以你見到瘟疫都是
[00:18:05.840 --> 00:18:06.720]  可能
[00:18:06.720 --> 00:18:09.240]  不知是否因為資訊發達
[00:18:09.240 --> 00:18:13.760]  我們近這十年、二十年、三十年
[00:18:13.760 --> 00:18:16.400]  慢慢都真的覺得這些現象
[00:18:16.400 --> 00:18:18.880]  是越來越明顯的
[00:18:18.880 --> 00:18:21.680]  這些聖經所說的末世現象
[00:18:21.680 --> 00:18:25.840]  多處都有饑荒地震、瘟疫
[00:18:25.840 --> 00:18:27.520]  都真的越來越厲害
[00:18:27.520 --> 00:18:29.280]  我們今天說瘟疫
[00:18:29.280 --> 00:18:33.880]  所以這個瘟疫是末世的一個現象
[00:18:33.880 --> 00:18:36.840]  說到末世不能不提啟示錄
[00:18:36.840 --> 00:18:39.400]  啟示錄我看短一點
[00:18:39.400 --> 00:18:40.800]  只是六章八節
[00:18:40.800 --> 00:18:48.280]  那時候說末世時用形象化的事物來描繪
[00:18:48.280 --> 00:18:51.800]  有幾匹馬走出來在地上跑來跑去
[00:18:51.800 --> 00:18:55.640]  即是說出現的事情的效果
[00:18:55.640 --> 00:18:59.440]  是會在地上周圍都有
[00:18:59.440 --> 00:19:01.400]  周圍都有的事情是甚麼
[00:19:01.400 --> 00:19:03.480]  到第六章八節說
[00:19:03.480 --> 00:19:05.960]  有一匹灰色的馬
[00:19:05.960 --> 00:19:10.160]  騎在馬上有個名字叫「死」
[00:19:10.160 --> 00:19:13.800]  那個「死」騎著馬周圍走
[00:19:13.800 --> 00:19:15.640]  即是說這個「死亡」
[00:19:15.640 --> 00:19:19.920]  是周圍影響到世上很多不同地方的人
[00:19:19.920 --> 00:19:22.320]  「陰苦也除若他」
[00:19:22.320 --> 00:19:25.200]  他有權命賜給他們
[00:19:25.200 --> 00:19:28.520]  可以用刀劍、機方、瘟疫、野獸
[00:19:28.520 --> 00:19:30.960]  殺害地上四分之一的人
[00:19:30.960 --> 00:19:32.640]  這些就是令人死
[00:19:32.640 --> 00:19:34.320]  刀劍
[00:19:34.320 --> 00:19:36.320]  現在打仗不用刀劍
[00:19:36.320 --> 00:19:38.440]  不過飛機大炮都是的
[00:19:38.440 --> 00:19:43.760]  刀劍、機方、瘟疫
[00:19:43.760 --> 00:19:45.160]  瘟疫有份
[00:19:45.160 --> 00:19:47.600]  這個末世一直到後期的時候
[00:19:47.600 --> 00:19:50.880]  這個瘟疫一直都在肆虐
[00:19:50.880 --> 00:19:51.840]  到了一個地步
[00:19:51.840 --> 00:19:55.200]  這些東西可以殺害地上四分之一的人
[00:19:55.200 --> 00:19:57.280]  全球現在有多少億人
[00:19:57.280 --> 00:19:58.120]  七十億
[00:19:58.120 --> 00:20:02.400]  四分之一也有十幾二十億
[00:20:02.400 --> 00:20:04.240]  這些事情一直發生
[00:20:04.240 --> 00:20:06.560]  其實是會這樣
[00:20:06.560 --> 00:20:09.320]  末世越來越接近的時候
[00:20:09.320 --> 00:20:11.280]  這些事情就會發生
[00:20:11.280 --> 00:20:12.880]  我們今天說瘟疫
[00:20:12.880 --> 00:20:16.120]  瘟疫自從神在舊約的時候啟示
[00:20:16.120 --> 00:20:19.240]  如果人不聽我的說話
[00:20:19.240 --> 00:20:20.120]  不走我的路
[00:20:20.120 --> 00:20:21.320]  我就會這樣懲罰你
[00:20:21.320 --> 00:20:23.760]  也真的發生過這樣的懲罰
[00:20:23.760 --> 00:20:24.720]  到了耶穌的時候
[00:20:24.720 --> 00:20:26.960]  也說末世的時候
[00:20:26.960 --> 00:20:29.200]  會有這些瘟疫
[00:20:29.200 --> 00:20:31.400]  啟示到了末世再末世
[00:20:31.400 --> 00:20:32.480]  最末的時候
[00:20:32.480 --> 00:20:35.880]  也說明有這些瘟疫會發生
[00:20:35.880 --> 00:20:37.360]  所以這些瘟疫發生
[00:20:37.360 --> 00:20:40.880]  我們不需要覺得驚奇
[00:20:40.880 --> 00:20:42.480]  用耶穌的說話說
[00:20:42.480 --> 00:20:44.520]  是必然會有的
[00:20:44.520 --> 00:20:46.800]  我們面對這些瘟疫
[00:20:46.800 --> 00:20:49.160]  大家在開頭的時候都聽了
[00:20:49.160 --> 00:20:51.520]  瘟疫馬上想起現在
[00:20:51.520 --> 00:20:52.800]  其實想起現在
[00:20:52.800 --> 00:20:55.360]  我們早一點看回這十幾二十年
[00:20:55.360 --> 00:20:57.440]  我想提一個
[00:20:57.440 --> 00:20:59.320]  不知道大家記不記得
[00:20:59.320 --> 00:21:01.920]  很多年前的蜂牛症
[00:21:01.920 --> 00:21:03.280]  也有印象
[00:21:03.280 --> 00:21:06.080]  無緣無故為什麼會有蜂牛症
[00:21:06.080 --> 00:21:10.160]  那些人在研究調查的時候
[00:21:10.160 --> 00:21:12.440]  就發覺發生了什麼事
[00:21:12.440 --> 00:21:13.680]  就是說養的牛
[00:21:13.680 --> 00:21:15.840]  希望養得肥肥大大
[00:21:15.840 --> 00:21:18.120]  剛才我和關先生在門口說養豬
[00:21:18.120 --> 00:21:19.960]  現在說養牛
[00:21:19.960 --> 00:21:21.400]  希望牠肥肥大大
[00:21:21.400 --> 00:21:22.040]  壯健一點
[00:21:22.040 --> 00:21:22.640]  重慶一點
[00:21:22.640 --> 00:21:24.920]  賺到錢
[00:21:24.920 --> 00:21:27.440]  那你怎麼可以養到牛大隻一點呢
[00:21:27.440 --> 00:21:29.120]  就想了很多辦法
[00:21:29.120 --> 00:21:30.800]  想了很多辦法是對的
[00:21:30.800 --> 00:21:34.080]  但是你不要想一些不好的計劃
[00:21:34.080 --> 00:21:34.960]  他們想到的計劃
[00:21:34.960 --> 00:21:37.120]  可能我們起初也不覺得不好
[00:21:37.120 --> 00:21:39.920]  但是那個動機主要就是說
[00:21:39.920 --> 00:21:40.800]  牛
[00:21:40.800 --> 00:21:41.720]  我問你
[00:21:41.720 --> 00:21:44.080]  神切雞牛是吃什麼的
[00:21:44.080 --> 00:21:45.680]  吃草的
[00:21:45.680 --> 00:21:48.440]  那牛會不會吃別的東西
[00:21:48.440 --> 00:21:50.480]  牠其實不吃別的東西
[00:21:50.480 --> 00:21:51.880]  但是那些人養牛
[00:21:51.880 --> 00:21:54.240]  就覺得只是吃草不夠大隻的
[00:21:54.240 --> 00:21:55.200]  好像現在的人
[00:21:55.200 --> 00:21:56.760]  你只是吃素不行就不夠大隻
[00:21:56.760 --> 00:21:58.480]  你吃多一些其他東西
[00:21:58.480 --> 00:22:01.240]  牠覺得牛吃草不夠好
[00:22:01.240 --> 00:22:04.600]  於是就給牠吃其他的飼料
[00:22:04.600 --> 00:22:09.120]  就說牛也需要一些蛋白質
[00:22:09.120 --> 00:22:13.240]  才能讓肉容易生長
[00:22:13.240 --> 00:22:14.760]  重慶
[00:22:14.760 --> 00:22:18.480]  於是就找一些其他動物的肉
[00:22:18.480 --> 00:22:20.000]  和骨頭
[00:22:20.000 --> 00:22:25.320]  來加入一些牛的飼料給牠吃
[00:22:25.320 --> 00:22:28.480]  果然牛比較大隻
[00:22:28.480 --> 00:22:29.360]  重慶一點
[00:22:29.360 --> 00:22:30.400]  生長健康
[00:22:30.400 --> 00:22:31.600]  沒問題
[00:22:31.600 --> 00:22:33.800]  原來那些飼料
[00:22:33.800 --> 00:22:37.120]  就是其他的動物做成這樣
[00:22:37.120 --> 00:22:40.960]  就包括一些病死了的動物
[00:22:40.960 --> 00:22:42.800]  放進去吧
[00:22:42.800 --> 00:22:45.320]  不要浪費了
[00:22:45.320 --> 00:22:46.440]  明白嗎?
[00:22:46.440 --> 00:22:50.680]  於是就有些患了某些病的動物
[00:22:50.680 --> 00:22:52.840]  就這樣放進飼料裡
[00:22:52.840 --> 00:22:56.400]  生產了一些飼料給其他牛吃
[00:22:56.400 --> 00:22:58.280]  吃了並不是馬上有事
[00:22:58.280 --> 00:23:01.560]  他說原來那些嬰兒牛一直吃
[00:23:01.560 --> 00:23:03.840]  要吃了三十個月以上
[00:23:03.840 --> 00:23:08.680]  不斷的東西在牠身體裡聚積
[00:23:08.680 --> 00:23:11.040]  才會發病
[00:23:11.040 --> 00:23:14.480]  那時候就是那些蜂牛症
[00:23:14.480 --> 00:23:17.480]  就是很多這些牛慢慢一直發病
[00:23:17.480 --> 00:23:20.280]  就揭開了這個秘密
[00:23:20.280 --> 00:23:24.360]  就是說養牛就是養牛
[00:23:24.360 --> 00:23:26.960]  給牠吃的就是放牛給牠吃
[00:23:26.960 --> 00:23:28.120]  為什麼要這麼心急
[00:23:28.120 --> 00:23:30.760]  為什麼要想這麼多辦法
[00:23:30.760 --> 00:23:35.040]  來讓牠快大、重慶、賣錢呢?
[00:23:35.040 --> 00:23:39.280]  你覺得這是神的錯還是人的錯呢?
[00:23:39.280 --> 00:23:41.800]  為什麼神要把牠扔掉呢?
[00:23:41.800 --> 00:23:42.600]  退一步來說
[00:23:42.600 --> 00:23:44.000]  神也不想的
[00:23:44.000 --> 00:23:46.440]  不過人們想了這些方法
[00:23:46.440 --> 00:23:48.000]  不應該做的事情就要做
[00:23:48.000 --> 00:23:53.480]  很自然就會發生這些病
[00:23:53.480 --> 00:23:54.760]  這裡說出了什麼呢?
[00:23:54.760 --> 00:23:57.760]  說出了好像舊約一路說的
[00:23:57.760 --> 00:23:59.360]  這些事情的出現
[00:23:59.360 --> 00:24:04.960]  其實不是神故意地弄出來的
[00:24:04.960 --> 00:24:08.480]  是人們走歪了一條路
[00:24:08.480 --> 00:24:09.560]  走自己的路
[00:24:09.560 --> 00:24:11.120]  想自己的計謀
[00:24:11.120 --> 00:24:13.360]  我們聖經的用語就是犯罪
[00:24:13.360 --> 00:24:15.200]  離開神
[00:24:15.200 --> 00:24:16.760]  做一些不應該做的事情
[00:24:16.760 --> 00:24:24.120]  壞的效果就算是讓你咎由自取
[00:24:24.120 --> 00:24:26.240]  那些風流症研究出來就是這樣
[00:24:26.240 --> 00:24:27.680]  說近一點
[00:24:27.680 --> 00:24:29.120]  沙士
[00:24:29.120 --> 00:24:31.200]  我們有一個沙士出生的
[00:24:31.200 --> 00:24:32.560]  我記不記得了
[00:24:32.560 --> 00:24:34.960]  所以他說沙士那時候出生的
[00:24:34.960 --> 00:24:36.000]  今天神保守你
[00:24:36.000 --> 00:24:37.840]  今天健健康康
[00:24:37.840 --> 00:24:40.440]  我們知道沙士那時候很嚴重
[00:24:40.440 --> 00:24:42.920]  沙士真正的名字叫做
[00:24:42.920 --> 00:24:46.320]  嚴重急性呼吸道症候群
[00:24:46.320 --> 00:24:48.320]  剛剛那個SARS
[00:24:48.320 --> 00:24:52.240]  就持香港特別行政區的宿舍
[00:24:52.240 --> 00:24:54.000]  就很搞笑
[00:24:54.000 --> 00:24:55.080]  這麼巧合
[00:24:55.080 --> 00:24:58.160]  在國內也譯這個做非典型肺炎
[00:24:58.160 --> 00:25:01.720]  那也是事件一路過去的時候
[00:25:01.720 --> 00:25:04.040]  一路這樣研究去調查
[00:25:04.040 --> 00:25:06.320]  發現到是什麼原因
[00:25:06.320 --> 00:25:08.160]  大家記不記得
[00:25:08.160 --> 00:25:11.040]  就是說他們很喜歡在中國大陸上
[00:25:11.040 --> 00:25:11.760]  吃野味
[00:25:11.760 --> 00:25:13.000]  那些很盛行
[00:25:13.000 --> 00:25:16.360]  做很多野味去賣
[00:25:16.360 --> 00:25:20.040]  就說是從果子狸那裡出來
[00:25:20.040 --> 00:25:21.440]  再研究又發現
[00:25:21.440 --> 00:25:24.840]  其實也不至於是源自於果子狸
[00:25:24.840 --> 00:25:28.240]  果子狸只不過是帶了那個菌出來
[00:25:28.240 --> 00:25:30.280]  原來是蝙蝠
[00:25:30.280 --> 00:25:31.840]  大家都理解到
[00:25:31.840 --> 00:25:33.240]  他們在研究的時候
[00:25:33.240 --> 00:25:36.200]  那個病情那時候2003年到5月
[00:25:36.200 --> 00:25:37.680]  就開始一路緩和
[00:25:37.680 --> 00:25:39.160]  就是你剛剛出生之後
[00:25:39.160 --> 00:25:40.880]  就一路開始緩和
[00:25:40.880 --> 00:25:43.240]  2003年 大家記住
[00:25:43.240 --> 00:25:46.200]  5月之前
[00:25:46.200 --> 00:25:47.840]  開始一路緩和
[00:25:47.840 --> 00:25:51.520]  但是那個研究繼續
[00:25:51.520 --> 00:25:53.760]  一路繼續研究研究研究
[00:25:53.760 --> 00:25:57.000]  我在網上找的這些資料
[00:25:57.000 --> 00:25:59.240]  一路研究到2011年
[00:25:59.240 --> 00:26:01.280]  就發現了在雲南
[00:26:01.280 --> 00:26:03.680]  有一個蝙蝠洞裡面
[00:26:03.680 --> 00:26:05.120]  找到一些蝙蝠
[00:26:05.120 --> 00:26:07.480]  就發現那個病源
[00:26:07.480 --> 00:26:10.520]  他們就研究DNA那些就很吻合
[00:26:10.520 --> 00:26:13.080]  就應該是果子狸
[00:26:13.080 --> 00:26:17.320]  還發表了在一個國際的醫學雜誌
[00:26:17.320 --> 00:26:18.800]  在2013年
[00:26:18.800 --> 00:26:22.800]  那個雜誌中文翻譯叫做《自然》
[00:26:22.800 --> 00:26:23.640]  那個雜誌的書
[00:26:23.640 --> 00:26:26.760]  是一個很確實的研究結果
[00:26:26.760 --> 00:26:28.520]  很有地位
[00:26:28.520 --> 00:26:30.280]  真是很
[00:26:30.280 --> 00:26:32.000]  不知道是這麼對還是怎麼樣
[00:26:32.000 --> 00:26:34.280]  你知不知道一個什麼
[00:26:34.280 --> 00:26:40.680]  或者哪個病毒研究所找到這個東西
[00:26:40.680 --> 00:26:43.040]  我這樣說有點契機
[00:26:43.040 --> 00:26:44.560]  武漢
[00:26:44.560 --> 00:26:48.440]  武漢病毒研究所發現這個東西
[00:26:48.440 --> 00:26:51.320]  發表這個研究
[00:26:51.320 --> 00:26:55.160]  將那個病毒命名為WIVI
[00:26:55.160 --> 00:26:57.480]  WIVI
[00:26:57.480 --> 00:26:59.720]  WIFI也行
[00:26:59.720 --> 00:27:02.640]  就是武漢病毒研究所
[00:27:02.640 --> 00:27:05.240]  你是不是覺得好像
[00:27:05.240 --> 00:27:06.280]  這麼巧合的東西
[00:27:06.280 --> 00:27:09.200]  好像很神秘很幽默
[00:27:09.200 --> 00:27:12.480]  這個武漢你這樣拆解了這個沙士
[00:27:12.480 --> 00:27:15.720]  剛剛近幾個月發生的那個就是
[00:27:15.720 --> 00:27:18.360]  在武漢那裡的元氣
[00:27:18.360 --> 00:27:21.480]  這個元氣一直都是
[00:27:21.480 --> 00:27:23.840]  醫學人士不斷去研究
[00:27:23.840 --> 00:27:25.760]  這個名字我們給它叫做
[00:27:25.760 --> 00:27:28.760]  新型冠狀病毒肺炎
[00:27:28.760 --> 00:27:30.640]  我們簡稱叫做武漢肺炎
[00:27:30.640 --> 00:27:33.480]  源自武漢就發現在武漢
[00:27:33.480 --> 00:27:35.720]  某一個什麼海鮮市場那裡
[00:27:35.720 --> 00:27:40.920]  原來很多人發現都是和那個市場有關
[00:27:40.920 --> 00:27:44.200]  應該就是在那個市場那裡散發出來
[00:27:44.200 --> 00:27:47.280]  那個市場就有很多那些
[00:27:47.280 --> 00:27:50.480]  野生動物在那裡販賣
[00:27:50.480 --> 00:27:52.800]  因為中國人喜歡
[00:27:52.800 --> 00:27:54.440]  再研究下去
[00:27:54.440 --> 00:27:56.080]  又發現這個肺炎
[00:27:56.080 --> 00:27:58.400]  看過什麼DNA結構那些
[00:27:58.400 --> 00:28:00.240]  和什麼有關
[00:28:00.240 --> 00:28:01.760]  蝙蝠
[00:28:01.760 --> 00:28:03.720]  又和蝙蝠有關
[00:28:03.720 --> 00:28:07.040]  但是除了蝙蝠
[00:28:07.040 --> 00:28:09.200]  還有很多其他的動物
[00:28:09.200 --> 00:28:11.240]  將那隻菌帶在身上
[00:28:11.240 --> 00:28:15.640]  其中一個就高度懷疑是蛇
[00:28:15.640 --> 00:28:18.280]  蛇帶著那些病毒
[00:28:18.280 --> 00:28:21.680]  那些人要去吃要去買
[00:28:21.680 --> 00:28:25.480]  和它接觸又或者處理得不夠適當
[00:28:25.480 --> 00:28:29.760]  那這些病就一直散出來肆虐
[00:28:29.760 --> 00:28:32.800]  講這個資料給大家知道
[00:28:32.800 --> 00:28:35.480]  是想大家有個感覺
[00:28:35.480 --> 00:28:37.320]  我們人活在世上
[00:28:37.320 --> 00:28:40.920]  我們的生活應該是怎樣
[00:28:40.920 --> 00:28:42.840]  應該做應該的事
[00:28:42.840 --> 00:28:44.040]  最簡單的答案
[00:28:44.040 --> 00:28:45.400]  什麼叫應該的事
[00:28:45.400 --> 00:28:48.120]  純粹你做的事就做
[00:28:48.120 --> 00:28:51.040]  即是自然一點
[00:28:51.040 --> 00:28:55.200]  不應該吃的東西就不要去挖去找
[00:28:55.200 --> 00:28:58.280]  來到覺得很矜貴
[00:28:58.280 --> 00:29:01.760]  很難得的機會去吃
[00:29:01.760 --> 00:29:05.560]  網上前幾天有人發了一個短文在WhatsApp
[00:29:05.560 --> 00:29:09.160]  用一個搞笑的性質去講
[00:29:09.160 --> 00:29:10.520]  看完之後
[00:29:10.520 --> 00:29:14.480]  都有點令人反省
[00:29:14.480 --> 00:29:15.400]  他就說
[00:29:15.400 --> 00:29:17.000]  我是一隻蝙蝠
[00:29:17.000 --> 00:29:20.920]  我本來與你們沒有什麼瓜葛
[00:29:20.920 --> 00:29:23.200]  我就躲在一個山洞裏面
[00:29:23.200 --> 00:29:25.280]  黑漆漆的自己生活
[00:29:25.280 --> 00:29:26.840]  你們不要騷擾我
[00:29:26.840 --> 00:29:29.520]  我身上有很多病菌
[00:29:29.520 --> 00:29:30.480]  那些病菌
[00:29:30.480 --> 00:29:31.840]  我沒有事
[00:29:31.840 --> 00:29:33.520]  你們就受不了
[00:29:33.520 --> 00:29:35.080]  你把我抓出去
[00:29:35.080 --> 00:29:36.280]  又說要吃我
[00:29:36.280 --> 00:29:38.480]  又說要怎樣怎樣
[00:29:38.480 --> 00:29:39.280]  那沒辦法
[00:29:39.280 --> 00:29:43.080]  這些病菌就傳染到你們
[00:29:43.080 --> 00:29:44.760]  你想一下
[00:29:44.760 --> 00:29:46.840]  人很多時候做很多事
[00:29:46.840 --> 00:29:50.040]  是太過強硬違反這個自然
[00:29:50.040 --> 00:29:53.240]  太過為了自己
[00:29:53.240 --> 00:29:54.240]  聖經的說話
[00:29:54.240 --> 00:29:57.920]  絲肉、那些難得
[00:29:57.920 --> 00:30:01.880]  那些吃了它很美味
[00:30:01.880 --> 00:30:04.400]  神的設計都不是給你吃那些東西
[00:30:04.400 --> 00:30:06.920]  你就自然地吃一些應該吃的東西
[00:30:06.920 --> 00:30:09.920]  為什麼要搞得這麼古古怪怪
[00:30:09.920 --> 00:30:13.400]  來找它出來呢
[00:30:13.400 --> 00:30:16.280]  這個雪村鳥
[00:30:16.280 --> 00:30:17.960]  我們可以歸咎它成為
[00:30:17.960 --> 00:30:22.160]  人的一些生活、做事的方法
[00:30:22.160 --> 00:30:24.040]  其實離開了神的心意
[00:30:24.040 --> 00:30:25.840]  越來越遠
[00:30:25.840 --> 00:30:27.360]  出現這些病
[00:30:27.360 --> 00:30:29.040]  那個訊息是什麼
[00:30:29.040 --> 00:30:30.720]  就回到好像舊約一樣
[00:30:30.720 --> 00:30:32.200]  那個訊息就是告訴人
[00:30:32.200 --> 00:30:34.120]  你走了路
[00:30:34.120 --> 00:30:35.800]  現在離開是遠了
[00:30:35.800 --> 00:30:37.040]  你回來了
[00:30:37.040 --> 00:30:39.680]  你要跟從我
[00:30:39.680 --> 00:30:41.480]  想你怎樣做怎樣做
[00:30:41.480 --> 00:30:43.560]  這篇道不是告訴世人
[00:30:43.560 --> 00:30:46.680]  是告訴信主的基督徒
[00:30:46.680 --> 00:30:49.640]  我們用信主基督徒面對神
[00:30:49.640 --> 00:30:52.040]  然後又面對這些疫情的時候
[00:30:52.040 --> 00:30:53.680]  給到我們的訊息是什麼呢
[00:30:53.680 --> 00:30:55.680]  提醒我們
[00:30:55.680 --> 00:30:57.760]  我們是不是有些事情
[00:30:57.760 --> 00:31:00.280]  走得歪了
[00:31:00.280 --> 00:31:01.440]  離開了神
[00:31:01.440 --> 00:31:02.800]  得罪了神
[00:31:02.800 --> 00:31:05.440]  神想我們回傳
[00:31:05.440 --> 00:31:06.720]  碰到這些事情的時候
[00:31:06.720 --> 00:31:08.520]  我們不是去指責別人
[00:31:08.520 --> 00:31:09.520]  當然是你錯了
[00:31:09.520 --> 00:31:10.440]  當然是他錯了
[00:31:10.440 --> 00:31:11.840]  我們反省自己
[00:31:11.840 --> 00:31:13.240]  反省自己我們個人
[00:31:13.240 --> 00:31:15.200]  反省自己我們這個群體
[00:31:15.200 --> 00:31:16.280]  我們有些什麼事情
[00:31:16.280 --> 00:31:19.560]  其實是應該要在神面前
[00:31:19.560 --> 00:31:22.400]  好好反省來改變的呢
[00:31:22.400 --> 00:31:24.240]  這就是最重要的訊息
[00:31:24.240 --> 00:31:28.040]  我們再看一段小小的聖經
[00:31:28.040 --> 00:31:29.360]  這段小小的聖經
[00:31:29.360 --> 00:31:32.080]  就在《阿摩斯書》
[00:31:32.080 --> 00:31:34.600]  這段聖經是很惡禽的
[00:31:34.600 --> 00:31:38.320]  曾經應該是在沙子的時候
[00:31:38.320 --> 00:31:39.720]  有個外國明星
[00:31:39.720 --> 00:31:42.440]  類似引這段聖經的經文
[00:31:42.440 --> 00:31:43.680]  來發表一些言論
[00:31:43.680 --> 00:31:48.920]  立刻被全國封殺
[00:31:48.920 --> 00:31:51.320]  《阿摩斯書》三章六節下
[00:31:51.320 --> 00:31:53.560]  「災禍若臨到一城
[00:31:53.560 --> 00:31:58.480]  豈非耶和華所降的嗎?」
[00:31:58.480 --> 00:32:00.160]  很難看的
[00:32:00.160 --> 00:32:03.400]  說得不好聽一點
[00:32:03.400 --> 00:32:04.720]  你這樣做
[00:32:04.720 --> 00:32:07.440]  一定是神懲罰
[00:32:07.440 --> 00:32:11.320]  尤其是對一些不是信主的政權
[00:32:11.320 --> 00:32:12.480]  或者國家來說
[00:32:12.480 --> 00:32:15.960]  這個你真是很大的侮辱
[00:32:15.960 --> 00:32:17.640]  這個是很自然的我們理解
[00:32:17.640 --> 00:32:20.080]  但是我們作為一個信仰的群體
[00:32:20.080 --> 00:32:23.640]  我們要按照這個方向去思想
[00:32:23.640 --> 00:32:28.440]  就算不是神很積極地
[00:32:28.440 --> 00:32:31.920]  令到瘟疫這些病情
[00:32:31.920 --> 00:32:33.360]  臨到這個地方
[00:32:33.360 --> 00:32:36.640]  都是因為人的錯誤
[00:32:36.640 --> 00:32:38.160]  讓這些事情發生
[00:32:38.160 --> 00:32:40.680]  神就翹起雙手
[00:32:40.680 --> 00:32:42.000]  任由它發生
[00:32:42.000 --> 00:32:44.240]  這也是神令它發生的
[00:32:44.240 --> 00:32:45.400]  明白我的意思嗎?
[00:32:45.400 --> 00:32:47.440]  因此每逢發生這些事情
[00:32:47.440 --> 00:32:49.560]  我們都要按照這個方向去思考
[00:32:49.560 --> 00:32:51.920]  就是有些什麼事情
[00:32:51.920 --> 00:32:54.400]  我們在神面前要反省
[00:32:54.400 --> 00:32:56.720]  神讓這些事情臨到
[00:32:56.720 --> 00:32:57.800]  明白嗎?
[00:32:57.800 --> 00:33:00.120]  我們作為信仰的群體
[00:33:00.120 --> 00:33:02.480]  無論是私人還是教會
[00:33:02.480 --> 00:33:04.840]  要反省的第一就是對神
[00:33:04.840 --> 00:33:07.160]  我們和神之間的關係是怎樣的?
[00:33:07.160 --> 00:33:10.760]  我們有沒有尊神為聖呢?
[00:33:10.760 --> 00:33:13.080]  他應該得到的尊榮
[00:33:13.080 --> 00:33:15.520]  我們尊他為聖
[00:33:15.520 --> 00:33:17.920]  他應該得到我們的心
[00:33:17.920 --> 00:33:19.320]  我們的時間
[00:33:19.320 --> 00:33:20.840]  我們的一切
[00:33:20.840 --> 00:33:23.120]  我們有沒有這樣奉上呢?
[00:33:23.120 --> 00:33:25.920]  還是說我今天健康快樂
[00:33:25.920 --> 00:33:28.360]  有能力有成就
[00:33:28.360 --> 00:33:30.720]  我要去享樂
[00:33:30.720 --> 00:33:31.880]  我賺了這麼多錢
[00:33:31.880 --> 00:33:32.800]  因為我聰明
[00:33:32.800 --> 00:33:35.960]  所以我要為自己怎樣怎樣
[00:33:35.960 --> 00:33:37.400]  神你那些
[00:33:37.400 --> 00:33:39.120]  有別的人分擔
[00:33:39.120 --> 00:33:40.800]  不一定找我
[00:33:40.800 --> 00:33:43.080]  我們和神之間的關係是怎樣的?
[00:33:43.080 --> 00:33:44.440]  我們要反省
[00:33:44.440 --> 00:33:45.880]  個人我們要反省
[00:33:45.880 --> 00:33:47.920]  有沒有在神的旨意當中
[00:33:47.920 --> 00:33:51.600]  有沒有愛慕神的話呢?
[00:33:51.600 --> 00:33:53.080]  聖經說了這麼多
[00:33:53.080 --> 00:33:54.920]  我們太后看不明白
[00:33:54.920 --> 00:33:56.520]  看不明白慢慢看
[00:33:56.520 --> 00:33:57.680]  逐小看
[00:33:57.680 --> 00:33:59.120]  有沒有一個心愛慕
[00:33:59.120 --> 00:34:02.280]  這個神想跟我說什麼呢?
[00:34:02.280 --> 00:34:04.320]  你有這個心你慢慢就會明白
[00:34:04.320 --> 00:34:06.120]  如果連這個心都沒有
[00:34:06.120 --> 00:34:08.560]  你就真的要趁這些事情
[00:34:08.560 --> 00:34:13.600]  反省自己對神是怎樣的
[00:34:13.600 --> 00:34:15.480]  對別人呢?
[00:34:15.480 --> 00:34:16.320]  對身邊的人
[00:34:16.320 --> 00:34:16.920]  弟兄姊妹
[00:34:16.920 --> 00:34:18.480]  或者一些未信的人
[00:34:18.480 --> 00:34:20.280]  有沒有像耶穌所說的
[00:34:20.280 --> 00:34:23.760]  要愛人如己呢?
[00:34:23.760 --> 00:34:26.080]  抑或好像現在世人一樣
[00:34:26.080 --> 00:34:28.080]  不停去指責別人的錯
[00:34:28.080 --> 00:34:30.720]  別人做得不足
[00:34:30.720 --> 00:34:33.280]  我們懂不懂得去欣賞那些人
[00:34:33.280 --> 00:34:35.120]  他所做了的
[00:34:35.120 --> 00:34:37.040]  這個做得好
[00:34:37.040 --> 00:34:39.200]  他都很努力的了
[00:34:39.200 --> 00:34:40.320]  鼓勵他
[00:34:40.320 --> 00:34:41.960]  再繼續
[00:34:41.960 --> 00:34:42.760]  有沒有這樣呢?
[00:34:42.760 --> 00:34:44.280]  還洗那些挑剔
[00:34:44.280 --> 00:34:44.920]  這個做得不好
[00:34:44.920 --> 00:34:45.760]  那個做得不好
[00:34:45.760 --> 00:34:46.360]  你辭職
[00:34:46.360 --> 00:34:47.920]  你下台
[00:34:47.920 --> 00:34:51.960]  這些氣氛一直散播出去的時候
[00:34:51.960 --> 00:34:53.320]  人與人之間
[00:34:53.320 --> 00:34:56.160]  就有很多這些仇恨在那裡
[00:34:56.160 --> 00:34:57.400]  就不是一個愛
[00:34:57.400 --> 00:35:00.200]  這個不是神想我們做的
[00:35:00.200 --> 00:35:00.560]  沒錯
[00:35:00.560 --> 00:35:02.560]  每一個人都一定有些事情做得不好
[00:35:02.560 --> 00:35:03.360]  負心自問
[00:35:03.360 --> 00:35:04.960]  自己也有很多事情做得不好
[00:35:04.960 --> 00:35:05.880]  如果真的有些人
[00:35:05.880 --> 00:35:08.040]  整天抓著你做得不好的
[00:35:08.040 --> 00:35:09.280]  盯著你
