
[00:00:00.000 --> 00:00:04.000]  聖經提及過很多不同類型的奉獻
[00:20:23.000 --> 00:20:25.000]  因為我實際上是犯了罪
[00:20:25.000 --> 00:20:29.000]  我是配受神所施行的懲罰
[00:20:29.000 --> 00:20:32.000]  因為事實上我是得罪了神
[00:20:32.000 --> 00:20:33.000]  聖經說得很清楚
[00:20:33.000 --> 00:20:35.000]  羅馬書說得很清楚
[00:20:35.000 --> 00:20:40.000]  罪的公格乃是死
[00:20:40.000 --> 00:20:42.000]  我們做過的
[00:20:42.000 --> 00:20:44.000]  我們就要承擔後果
[00:20:44.000 --> 00:20:47.000]  不能埋怨
[00:20:47.000 --> 00:20:50.000]  不過我想問問大家
[00:20:50.000 --> 00:20:56.000]  如果你僥倖存活下來
[00:20:56.000 --> 00:21:00.000]  如果當利微人的刀
[00:21:00.000 --> 00:21:03.000]  斬死了你周圍的人
[00:21:03.000 --> 00:21:06.000]  那把刀斬到你的頭上的時候
[00:21:06.000 --> 00:21:09.000]  卻某一個原因沒有斬下去
[00:21:09.000 --> 00:21:12.000]  你因此而避過一劫
[00:21:12.000 --> 00:21:15.000]  你因此而僥倖存活
[00:21:15.000 --> 00:21:19.000]  你的感覺又會是怎麼樣呢?
[00:21:19.000 --> 00:21:25.000]  神讓很大部分的人得到一個改過的機會
[00:21:25.000 --> 00:21:28.000]  如果當你有一個重新改過的機會的時候
[00:21:28.000 --> 00:21:32.000]  你會做些什麼?
[00:21:32.000 --> 00:21:35.000]  我不知道你會怎麼想
[00:21:35.000 --> 00:21:37.000]  但如果我是這一群人的其中一個
[00:21:37.000 --> 00:21:39.000]  而我僥倖存活的時候
[00:21:39.000 --> 00:21:43.000]  我想我大概會盡心盡性
[00:21:43.000 --> 00:21:46.000]  盡我的能力愛主我的神
[00:21:46.000 --> 00:21:48.000]  服侍我的主我的神
[00:21:48.000 --> 00:21:52.000]  以表明我心裡的感激、感恩
[00:21:52.000 --> 00:21:54.000]  如果我們按照這個理解
[00:21:54.000 --> 00:21:56.000]  去再想一想
[00:21:56.000 --> 00:21:57.000]  究竟這一群意識的人
[00:21:57.000 --> 00:22:00.000]  為什麼當日要在聖殿的時候
[00:22:00.000 --> 00:22:01.000]  他們這麼熱心奉獻
[00:22:01.000 --> 00:22:05.000]  大概我們明白
[00:22:05.000 --> 00:22:08.000]  因為三十二章和三十五章
[00:22:08.000 --> 00:22:11.000]  就是說當時以色列人被擊殺
[00:22:11.000 --> 00:22:13.000]  到見回眸之間
[00:22:13.000 --> 00:22:16.000]  其實是大概三幾個月的時間
[00:22:16.000 --> 00:22:17.000]  換言之就是說
[00:22:17.000 --> 00:22:25.000]  當以色列人被要求去奉獻的時候
[00:22:25.000 --> 00:22:29.000]  其實距離當日被殺的事情
[00:22:29.000 --> 00:22:34.000]  那個記憶仍然歷歷在目
[00:22:34.000 --> 00:22:36.000]  仍然是記憶猶新
[00:22:36.000 --> 00:22:41.000]  所以如果他們願意為金牛毒這個假神
[00:22:41.000 --> 00:22:45.000]  將他們的耳金耳環、鼻環
[00:22:45.000 --> 00:22:48.000]  全部奉獻出來的時候
[00:22:48.000 --> 00:22:50.000]  現在要他們奉獻
[00:22:50.000 --> 00:22:55.000]  為真神建造一個回眸的時候
[00:22:55.000 --> 00:22:59.000]  他們當然相當的願意
[00:22:59.000 --> 00:23:04.000]  所以這個故事讓我們得到什麼教訓呢?
[00:23:04.000 --> 00:23:08.000]  這個故事令我想起一個新約的聖經故事
[00:23:08.000 --> 00:23:10.000]  在新約的聖經故事
[00:23:10.000 --> 00:23:14.000]  在路加福音七章三十六到五十節
[00:23:14.000 --> 00:23:17.000]  有一次主耶穌去到一個法利塞人的家裡吃飯
[00:23:17.000 --> 00:23:22.000]  有一個有罪的婦人去到耶穌的庚前
[00:23:22.000 --> 00:23:24.000]  她用她的眼淚弄濕了耶穌的腳
[00:23:24.000 --> 00:23:26.000]  然後用她的頭髮抹乾
[00:23:26.000 --> 00:23:27.000]  抹耶穌的腳
[00:23:27.000 --> 00:23:29.000]  然後就倒了一個很名貴的香膏
[00:23:29.000 --> 00:23:32.000]  在耶穌的腳上面
[00:23:32.000 --> 00:23:34.000]  當時的法利塞人見到的時候
[00:23:34.000 --> 00:23:36.000]  如果這個耶穌是真是先知的話
[00:23:36.000 --> 00:23:38.000]  他一定知道這個女人是一個有罪的人
[00:23:38.000 --> 00:23:42.000]  為什麼他還會容讓這個女人這樣做呢?
[00:23:42.000 --> 00:23:45.000]  耶穌很清楚他們的想法
[00:23:45.000 --> 00:23:49.000]  所以耶穌就問法利塞人
[00:23:49.000 --> 00:23:52.000]  他說如果有一個人欠債五十兩
[00:23:52.000 --> 00:23:54.000]  另外一個人欠債五十兩
[00:23:54.000 --> 00:23:59.000]  債主兩個都免了他們的債
[00:23:59.000 --> 00:24:02.000]  你猜哪一個的感恩會大一點呢?
[00:24:02.000 --> 00:24:03.000]  法利塞人就很明顯說
[00:24:03.000 --> 00:24:07.000]  那當然是欠的多的那個會更加的感恩
[00:24:07.000 --> 00:24:09.000]  耶穌就說沒錯
[00:24:09.000 --> 00:24:15.000]  因為這個女人許多的罪被赦免了
[00:24:15.000 --> 00:24:17.000]  所以她的愛多
[00:24:17.000 --> 00:24:22.000]  但那赦免少的她的愛就少
[00:24:22.000 --> 00:24:28.000]  我不相信法利塞人會比這個女人少一點罪
[00:24:28.000 --> 00:24:30.000]  但不同的是大家想一想
[00:24:30.000 --> 00:24:33.000]  他們對自己的罪知道有多少
[00:24:33.000 --> 00:24:35.000]  他們悔改有多少
[00:24:35.000 --> 00:24:39.000]  他們經歷神的赦免又有多少
[00:24:39.000 --> 00:24:41.000]  出埃及記的第三十五章
[00:24:41.000 --> 00:24:43.000]  裡面所說的以色列人
[00:24:43.000 --> 00:24:45.000]  他們知道他們的罪
[00:24:45.000 --> 00:24:47.000]  他們悔改
[00:24:47.000 --> 00:24:48.000]  經歷了神的寬恕
[00:24:48.000 --> 00:24:53.000]  所以當神要他們參與奉獻見回眸的時候
[00:24:53.000 --> 00:24:56.000]  他們就能夠心裡火熱
[00:24:56.000 --> 00:24:59.000]  聖經說每天早上清神伏清神
[00:24:59.000 --> 00:25:03.000]  將他們的禮物帶到耶和華面前
[00:25:03.000 --> 00:25:05.000]  正如耶穌所說
[00:25:05.000 --> 00:25:09.000]  原諒少的愛就少
[00:25:09.000 --> 00:25:12.000]  原諒多的愛就多
[00:25:12.000 --> 00:25:13.000]  沒有耶穌的血
[00:25:13.000 --> 00:25:15.000]  我們每一個人其實都是罪人
[00:25:15.000 --> 00:25:17.000]  沒有神的恩典
[00:25:17.000 --> 00:25:19.000]  我們每一個人其實都是
[00:25:19.000 --> 00:25:24.000]  配受神所為我們預備的刑罰
[00:25:24.000 --> 00:25:28.000]  我們如果想像一下
[00:25:28.000 --> 00:25:31.000]  我們如果好像當日以色列人
[00:25:31.000 --> 00:25:38.000]  能夠逃過利美人的刀劍而活下來
[00:25:38.000 --> 00:25:43.000]  我們需要有這份經歷對神面前的經歷
[00:25:43.000 --> 00:25:45.000]  我們需要明白神的愛
[00:25:45.000 --> 00:25:47.000]  不單止明白神的愛
[00:25:47.000 --> 00:25:49.000]  我們還需要接受
[00:25:49.000 --> 00:25:50.000]  承認
[00:25:50.000 --> 00:25:51.000]  體驗
[00:25:51.000 --> 00:25:52.000]  感激
[00:25:52.000 --> 00:25:53.000]  和回應
[00:25:53.000 --> 00:25:54.000]  一切都在我們的心中
[00:25:54.000 --> 00:25:58.000]  我們如何在我們的心裡經歷神的愛
[00:25:58.000 --> 00:26:00.000]  就如何在我們的行動當中
[00:26:00.000 --> 00:26:04.000]  活出新的生命
[00:26:04.000 --> 00:26:09.000]  所以當我們如果想像以色列人一樣
[00:26:09.000 --> 00:26:11.000]  火熱的心
[00:26:11.000 --> 00:26:17.000]  如果我們想像耶穌腳旁的婦女一樣
[00:26:17.000 --> 00:26:20.000]  榮耀我們的天父上帝
[00:26:20.000 --> 00:26:22.000]  我們需要有這份
[00:26:22.000 --> 00:26:26.000]  和神的愛的經歷
[00:26:26.000 --> 00:26:27.000]  真的明白
[00:26:27.000 --> 00:26:28.000]  經驗
[00:26:28.000 --> 00:26:29.000]  感受
[00:26:29.000 --> 00:26:32.000]  神赦免我們的罪
[00:26:32.000 --> 00:26:35.000]  也唯有我們有這份心的時候
[00:26:35.000 --> 00:26:39.000]  我們才能夠可以火熱的服侍
[00:26:39.000 --> 00:26:42.000]  侍奉我們的天父上帝
[00:26:42.000 --> 00:26:44.000]  好像當日的以色列人
[00:26:44.000 --> 00:26:46.000]  稱神服稱神的
[00:26:46.000 --> 00:26:49.000]  將他們的禮物帶到神的面前
[00:26:49.000 --> 00:26:52.000]  願意我們都有這份愛的心
[00:26:52.000 --> 00:26:55.000]  所以今天講到的題目是
[00:26:55.000 --> 00:26:58.000]  我的心在哪裡
[00:26:58.000 --> 00:27:04.000]  以色列人的經歷成為我們一個很好的激勵
[00:27:04.000 --> 00:27:06.000]  請我們一同低頭祈禱
[00:27:06.000 --> 00:27:08.000]  天父上帝我們多謝你
[00:27:08.000 --> 00:27:09.000]  以色列人的經歷
[00:27:09.000 --> 00:27:11.000]  也都是我們的經歷
[00:27:11.000 --> 00:27:14.000]  只不過很多時候我們太過輕輕的
[00:27:14.000 --> 00:27:16.000]  以為這個救恩
[00:27:16.000 --> 00:27:19.000]  是一個好像理所當然的一個恩典
[00:27:19.000 --> 00:27:20.000]  但我們不明白
[00:27:20.000 --> 00:27:24.000]  當我們知道我們自己原本是應該走向滅亡
[00:27:24.000 --> 00:27:28.000]  應該是毫無指望的人生的時候
[00:27:28.000 --> 00:27:30.000]  但是你的恩典臨到
[00:27:30.000 --> 00:27:33.000]  以致我們可以在死亡的邊緣裏面
[00:27:33.000 --> 00:27:36.000]  被抽出來進入永生
[00:27:36.000 --> 00:27:38.000]  這個是何等大的恩典
[00:27:38.000 --> 00:27:40.000]  讓我們不單止停一個恩典
[00:27:40.000 --> 00:27:42.000]  不單止停留在我們的腦海裏面
[00:27:42.000 --> 00:27:44.000]  而是實際進入我們的生命
[00:27:44.000 --> 00:27:46.000]  更新我們的生命
[00:27:46.000 --> 00:27:47.000]  改造我們的生命
[00:27:47.000 --> 00:27:49.000]  以致我們能夠投放我們的生命
[00:27:49.000 --> 00:27:51.000]  在你的國度裏面
[00:27:51.000 --> 00:27:52.000]  多謝你給我們一切
[00:27:52.000 --> 00:27:55.000]  祈禱奉主耶穌基督 得勝明智而求
[00:27:55.000 --> 00:27:56.000]  Amen
