
[00:00:00.000 --> 00:00:05.000]  心靈的主,我們何等需要祢的引導?
[00:23:36.000 --> 00:23:40.000]  他們遲都不做或忘記做
[00:23:40.000 --> 00:23:43.000]  你就說他們甚麼
[00:23:43.000 --> 00:23:45.000]  你當我舞蹈嗎
[00:23:45.000 --> 00:23:47.000]  你當我發瘋嗎
[00:23:47.000 --> 00:23:49.000]  就是這樣
[00:23:49.000 --> 00:23:53.000]  我們有時真的當神是舞蹈
[00:23:53.000 --> 00:23:56.000]  當神的話是發瘋的
[00:23:56.000 --> 00:23:58.000]  保羅說如果我們不相信
[00:23:58.000 --> 00:24:01.000]  從情慾殺種的修
[00:24:01.000 --> 00:24:03.000]  情慾修敗壞
[00:24:03.000 --> 00:24:09.000]  這個就是輕慢神
[00:24:09.000 --> 00:24:15.000]  雖然我們看到神是有憐憫
[00:24:15.000 --> 00:24:17.000]  他有恩典
[00:24:17.000 --> 00:24:26.000]  未必讓我們失去一個修敗壞的結局
[00:24:26.000 --> 00:24:28.000]  但如果我們任意妄為
[00:24:28.000 --> 00:24:31.000]  信著情慾去殺種的話
[00:24:31.000 --> 00:24:36.000]  必然的後果就是修敗壞
[00:24:36.000 --> 00:24:38.000]  保羅在第五章
[00:24:38.000 --> 00:24:42.000]  上星期是崇拜教主日
[00:24:42.000 --> 00:24:47.000]  再上星期是第五章下半章
[00:24:47.000 --> 00:24:53.000]  講到很多敗壞的例子是甚麼
[00:24:53.000 --> 00:24:57.000]  第五章第十九節廿一節
[00:24:57.000 --> 00:24:59.000]  講到很多敗壞的例子
[00:24:59.000 --> 00:25:01.000]  之後保羅說
[00:25:01.000 --> 00:25:03.000]  恆者上這件事的人
[00:25:03.000 --> 00:25:07.000]  必不能承受神的國
[00:25:07.000 --> 00:25:15.000]  對這裡是兌現的 是一樣的
[00:25:15.000 --> 00:25:20.000]  但信著聖靈殺種的人
[00:25:20.000 --> 00:25:24.000]  就像以前崇拜所說的
[00:25:24.000 --> 00:25:29.000]  靠聖靈行事 被聖靈引導
[00:25:29.000 --> 00:25:33.000]  他們就會結出聖靈的果子
[00:25:33.000 --> 00:25:37.000]  就在第五章廿二廿三節
[00:25:37.000 --> 00:25:44.000]  講到很多這些聖靈的果子
[00:25:44.000 --> 00:25:46.000]  保羅在這段經文裏
[00:25:46.000 --> 00:25:49.000]  都解說了一些
[00:25:49.000 --> 00:25:55.000]  甚麼是信著聖靈去殺種的例子
[00:25:55.000 --> 00:25:57.000]  就是剛才所說的
[00:25:57.000 --> 00:26:01.000]  懷著一個柔的靈挽回弟兄
[00:26:01.000 --> 00:26:04.000]  各人的重擔互相擔當
[00:26:04.000 --> 00:26:07.000]  還有剛才所說的不要輕慢神
[00:26:07.000 --> 00:26:09.000]  還有第十節告訴我們
[00:26:09.000 --> 00:26:11.000]  有機會向眾人行善
[00:26:11.000 --> 00:26:14.000]  這些都是信著聖靈殺種的
[00:26:14.000 --> 00:26:18.000]  保羅很具體地告訴我們
[00:26:18.000 --> 00:26:23.000]  可以行的一些行為
[00:26:23.000 --> 00:26:25.000]  信著聖靈殺種的
[00:26:25.000 --> 00:26:32.000]  必從聖靈修永生
[00:26:32.000 --> 00:26:34.000]  但是我們都知道
[00:26:34.000 --> 00:26:37.000]  不容易的
[00:26:37.000 --> 00:26:39.000]  所以保羅在第九第十節
[00:26:39.000 --> 00:26:40.000]  繼續告訴我們
[00:26:40.000 --> 00:26:45.000]  我們行善不可喪志
[00:26:45.000 --> 00:26:48.000]  我們一直這樣去做
[00:26:48.000 --> 00:26:50.000]  我們信著聖靈去殺種的時候
[00:26:50.000 --> 00:26:56.000]  我們真的有時會困倦
[00:26:56.000 --> 00:26:58.000]  有時會喪志
[00:26:58.000 --> 00:27:01.000]  保羅他知道
[00:27:01.000 --> 00:27:05.000]  所以他鼓勵我們不要喪志
[00:27:05.000 --> 00:27:11.000]  喪志是一個疲倦的意思
[00:27:11.000 --> 00:27:14.000]  即是說我們為聖靈殺種
[00:27:14.000 --> 00:27:16.000]  信著聖靈殺種
[00:27:16.000 --> 00:27:20.000]  不要疲倦
[00:27:20.000 --> 00:27:22.000]  當我們疲倦的時候
[00:27:22.000 --> 00:27:25.000]  人的意志就會降低
[00:27:25.000 --> 00:27:28.000]  就會喪志
[00:27:28.000 --> 00:27:31.000]  所以如果我們繼續堅持
[00:27:31.000 --> 00:27:33.000]  為聖靈而活
[00:27:33.000 --> 00:27:36.000]  信著聖靈殺種的時候
[00:27:36.000 --> 00:27:38.000]  保羅告訴我們
[00:27:38.000 --> 00:27:41.000]  到末後的時候
[00:27:41.000 --> 00:27:43.000]  我們有修成
[00:27:43.000 --> 00:27:50.000]  就是之前所說的修永生
[00:27:50.000 --> 00:27:53.000]  這方面
[00:27:53.000 --> 00:27:57.000]  我回看宣道會歷史的時候
[00:27:57.000 --> 00:28:01.000]  有很多我們的前輩
[00:28:01.000 --> 00:28:05.000]  都是因著信著聖靈殺種
[00:28:05.000 --> 00:28:07.000]  他們的行為
[00:28:07.000 --> 00:28:10.000]  影響到我們今時今日
[00:28:10.000 --> 00:28:15.000]  首先提到的是陶雪博士
[00:28:15.000 --> 00:28:18.000]  他雖然不是宣道會的創辦人
[00:28:18.000 --> 00:28:24.000]  但在宣道會都很有影響力的一個人物
[00:28:24.000 --> 00:28:29.000]  他說屬靈人的標記是什麼呢
[00:28:29.000 --> 00:28:32.000]  他說任何人若憐於基督
[00:28:32.000 --> 00:28:33.000]  毀身基督
[00:28:33.000 --> 00:28:35.000]  遵從基督的誡命
[00:28:35.000 --> 00:28:39.000]  他就是一個屬靈的人
[00:28:39.000 --> 00:28:42.000]  這是他提一個屬靈人
[00:28:42.000 --> 00:28:44.000]  就是那些信著基督
[00:28:44.000 --> 00:28:49.000]  毀身基督的人
[00:28:49.000 --> 00:28:51.000]  接著我想提的兩個人物
[00:28:51.000 --> 00:28:56.000]  一個就是我們敬重的藤錦輝牧師
[00:28:56.000 --> 00:29:01.000]  他的侍奉固然很多人欣賞
[00:29:01.000 --> 00:29:05.000]  但是看這些欣賞藤錦輝牧師侍奉的人
[00:29:05.000 --> 00:29:08.000]  不單止是他侍奉的果孝
[00:29:08.000 --> 00:29:11.000]  亦都很欣賞藤牧師
[00:29:11.000 --> 00:29:15.000]  是一個很依靠聖靈的人
[00:29:15.000 --> 00:29:20.000]  很多文章寫他的一些
[00:29:20.000 --> 00:29:24.000]  藤牧師一些侍奉的果孝的時候
[00:29:24.000 --> 00:29:28.000]  都提到他是一個很信著聖靈
[00:29:28.000 --> 00:29:30.000]  很依靠聖靈的人
[00:29:30.000 --> 00:29:32.000]  其中有一個對於我們畢書來說
[00:29:32.000 --> 00:29:38.000]  一個很大的影響就是
[00:29:38.000 --> 00:29:42.000]  藤牧師來畢書侍奉之前
[00:29:42.000 --> 00:29:46.000]  他是被一間大教會邀請
[00:29:46.000 --> 00:29:49.000]  找教會來侍奉的
[00:29:49.000 --> 00:29:54.000]  但是有一晚他做了一個夢
[00:29:54.000 --> 00:29:56.000]  於是他就知道
[00:29:56.000 --> 00:30:00.000]  是神要他放下那間大教會
[00:30:00.000 --> 00:30:03.000]  來畢書侍奉的
[00:30:03.000 --> 00:30:04.000]  他信著聖靈
[00:30:04.000 --> 00:30:07.000]  他放棄了一個大教會的邀請
[00:30:07.000 --> 00:30:11.000]  來到當時不夠六十人
[00:30:11.000 --> 00:30:17.000]  而且經濟很緊拙的畢書侍奉
[00:30:17.000 --> 00:30:21.000]  如果讓你做一個傳道人
[00:30:21.000 --> 00:30:24.000]  或者苦生自問
[00:30:24.000 --> 00:30:26.000]  如果讓我去侍奉
[00:30:26.000 --> 00:30:30.000]  我當然選擇一間資源豐富
[00:30:30.000 --> 00:30:31.000]  有一間大的教會
[00:30:31.000 --> 00:30:37.000]  就像畢書一樣要侍奉的
[00:30:37.000 --> 00:30:41.000]  我們找工作也是
[00:30:41.000 --> 00:30:43.000]  一間大公司
[00:30:43.000 --> 00:30:45.000]  有名的
[00:30:45.000 --> 00:30:47.000]  邀請你
[00:30:47.000 --> 00:30:50.000]  你當然是去那些大公司的
[00:30:50.000 --> 00:30:54.000]  你不會去一些小的公司的
[00:30:54.000 --> 00:30:56.000]  我不是說藤牧師
[00:30:56.000 --> 00:30:59.000]  他捨棄了一個大教會來到小教會
[00:30:59.000 --> 00:31:01.000]  而是我很看重
[00:31:01.000 --> 00:31:03.000]  原來他抉擇去侍奉的時候
[00:31:03.000 --> 00:31:08.000]  藤牧師是一個很厲害的人
[00:31:08.000 --> 00:31:09.000]  你看他的生平
[00:31:09.000 --> 00:31:14.000]  他真的是很厲害的人
[00:31:14.000 --> 00:31:16.000]  他看的不是說
[00:31:16.000 --> 00:31:17.000]  我這麼厲害
[00:31:17.000 --> 00:31:20.000]  我應該在大教會侍奉
[00:31:20.000 --> 00:31:22.000]  如果我在小教會
[00:31:22.000 --> 00:31:24.000]  真的很浪費
[00:31:24.000 --> 00:31:25.000]  沒有發揮
[00:31:25.000 --> 00:31:28.000]  沒有影響力
[00:31:28.000 --> 00:31:30.000]  原來不是這樣看的
[00:31:30.000 --> 00:31:32.000]  就算我們選擇職業
[00:31:32.000 --> 00:31:34.000]  我們選擇什麼都是
[00:31:34.000 --> 00:31:36.000]  不是看那件事
[00:31:36.000 --> 00:31:40.000]  是多顯露我的成就感
[00:31:40.000 --> 00:31:49.000]  而是神要我怎樣去做
[00:31:49.000 --> 00:31:54.000]  我不是說每間大機構都不好
[00:31:54.000 --> 00:31:56.000]  有些弟兄姊妹
[00:31:56.000 --> 00:32:02.000]  告訴我大機構可能有很多人事複雜的問題
[00:32:02.000 --> 00:32:04.000]  有些弟兄姊妹說
[00:32:04.000 --> 00:32:08.000]  那間很大的機構是好的
[00:32:08.000 --> 00:32:11.000]  但是他要我輪班
[00:32:11.000 --> 00:32:14.000]  我沒有意思說輪班不好
[00:32:14.000 --> 00:32:16.000]  而這個弟兄就覺得
[00:32:16.000 --> 00:32:17.000]  如果我輪班的時候
[00:32:17.000 --> 00:32:20.000]  影響我的教會的生活
[00:32:20.000 --> 00:32:22.000]  影響我的家庭生活
[00:32:22.000 --> 00:32:24.000]  於是他就放下
[00:32:24.000 --> 00:32:27.000]  去一間沒有那麼大的
[00:32:27.000 --> 00:32:30.000]  甚至人工沒有那麼高的
[00:32:30.000 --> 00:32:32.000]  一個公司來做
[00:32:32.000 --> 00:32:34.000]  為的是什麼呢?
[00:32:34.000 --> 00:32:37.000]  他能夠定時回教會
[00:32:37.000 --> 00:32:43.000]  他能夠照顧到家庭
[00:32:43.000 --> 00:32:47.000]  再說另一個林輝牧師
[00:32:47.000 --> 00:32:50.000]  他1995年已經被警察解僱
[00:32:50.000 --> 00:32:52.000]  來做宣教
[00:32:52.000 --> 00:32:55.000]  2001年因為女兒的教育問題
[00:32:55.000 --> 00:32:57.000]  他被迫回香港
[00:32:57.000 --> 00:33:02.000]  因為那段時間我和林牧師都挺熟的
[00:33:02.000 --> 00:33:06.000]  看到他很大很大的掙扎
[00:33:06.000 --> 00:33:10.000]  他為了女兒被迫回香港
[00:33:10.000 --> 00:33:16.000]  在香港繼續的他到2008年
[00:33:16.000 --> 00:33:19.000]  他再一次感受到聖靈
[00:33:19.000 --> 00:33:22.000]  要他回去柬埔寨
[00:33:22.000 --> 00:33:27.000]  當時其實他家庭的需要都很大
[00:33:27.000 --> 00:33:28.000]  如果留在香港
[00:33:28.000 --> 00:33:32.000]  對於他的子女的教育是很好的
[00:33:32.000 --> 00:33:35.000]  但是他順著聖靈的帶領
[00:33:35.000 --> 00:33:41.000]  去放下回到柬埔寨
[00:33:41.000 --> 00:33:42.000]  可能我們說
[00:33:42.000 --> 00:33:43.000]  如果他不回到柬埔寨
[00:33:43.000 --> 00:33:46.000]  可能就不會信道
[00:33:46.000 --> 00:33:48.000]  這個我們不知道的
[00:33:48.000 --> 00:33:50.000]  但我們看到牧者的心
[00:33:50.000 --> 00:33:54.000]  不是看自己
[00:33:54.000 --> 00:33:55.000]  我們看到
[00:33:55.000 --> 00:33:56.000]  沒錯我是很需要
[00:33:56.000 --> 00:33:58.000]  我家裡是需要
[00:33:58.000 --> 00:33:59.000]  我的子女留在家裡
[00:33:59.000 --> 00:34:02.000]  在香港的教育是很好
[00:34:02.000 --> 00:34:03.000]  對他們是非常之好
[00:34:03.000 --> 00:34:07.000]  但是聖靈要他回去柬埔寨
[00:34:07.000 --> 00:34:17.000]  我們看到那邊更多的需要
[00:34:17.000 --> 00:34:20.000]  我們很多時候容易選擇較好的
[00:34:20.000 --> 00:34:22.000]  但是保羅告訴我們
[00:34:22.000 --> 00:34:23.000]  一個屬靈的人
[00:34:23.000 --> 00:34:27.000]  會順著聖靈來選擇
[00:34:27.000 --> 00:34:31.000]  順著聖靈撒種的必從
[00:34:31.000 --> 00:34:34.000]  聖靈得永生
[00:34:34.000 --> 00:34:37.000]  順著情欲撒種的必從
[00:34:37.000 --> 00:34:42.000]  情欲得敗壞
[00:34:42.000 --> 00:34:45.000]  誰是屬靈的人呢?
[00:34:45.000 --> 00:34:47.000]  保羅今天告訴我們
[00:34:47.000 --> 00:34:51.000]  是讓聖靈管理的人
[00:34:51.000 --> 00:34:53.000]  為主而護的人
[00:34:53.000 --> 00:34:55.000]  這些就是屬靈的人
[00:34:55.000 --> 00:34:57.000]  求主幫助我們
[00:34:57.000 --> 00:34:59.000]  依著上帝的說話
[00:34:59.000 --> 00:35:04.000]  堅持不懈地為聖靈而活
[00:35:04.000 --> 00:35:10.000]  我們一起禱告
[00:35:10.000 --> 00:35:11.000]  上帝啊
[00:35:11.000 --> 00:35:20.000]  祢好想我們得到祢的福氣
[00:35:20.000 --> 00:35:23.000]  但是有時候我們軟弱
[00:35:23.000 --> 00:35:27.000]  我們不滿意聖靈的帶領
[00:35:27.000 --> 00:35:30.000]  求主幫助我們
[00:35:30.000 --> 00:35:33.000]  讓我們真的知道
[00:35:33.000 --> 00:35:34.000]  是的
[00:35:34.000 --> 00:35:39.000]  我們順著情欲撒種的話
[00:35:39.000 --> 00:35:42.000]  我們必從情欲收敗壞
[00:35:42.000 --> 00:35:45.000]  如果我們順著聖靈撒種的話
[00:35:45.000 --> 00:35:48.000]  必從聖靈裡得到永生
[00:35:48.000 --> 00:35:50.000]  以致我們更加地
[00:35:50.000 --> 00:35:54.000]  教著主納定心意
[00:35:54.000 --> 00:35:57.000]  依從聖靈而活
[00:35:57.000 --> 00:36:00.000]  為聖靈而生活
[00:36:00.000 --> 00:36:02.000]  行事為人
[00:36:02.000 --> 00:36:03.000]  主啊
[00:36:03.000 --> 00:36:06.000]  求祢幫助我們
[00:36:06.000 --> 00:36:07.000]  我們很相信
[00:36:07.000 --> 00:36:09.000]  我們各人的重擔
[00:36:09.000 --> 00:36:11.000]  互相擔當的時候
[00:36:11.000 --> 00:36:13.000]  我們必然地
[00:36:13.000 --> 00:36:16.000]  能夠各人都在主
[00:36:16.000 --> 00:36:18.000]  自己的恩收的底下
[00:36:18.000 --> 00:36:19.000]  為主而活
[00:36:19.000 --> 00:36:22.000]  我們這樣的祈求
[00:36:22.000 --> 00:36:25.000]  和我們的期待
[00:36:25.000 --> 00:36:28.000]  願聖靈充滿著不宣家
[00:36:28.000 --> 00:36:31.000]  我們每一個人都成為了
[00:36:31.000 --> 00:36:32.000]  順著聖靈而行的人
[00:36:32.000 --> 00:36:34.000]  以致我們成為一個
[00:36:34.000 --> 00:36:36.000]  蒙福的人生
[00:36:36.000 --> 00:36:37.000]  我們禱告
[00:36:37.000 --> 00:36:39.000]  奉耶穌基督聖名祈求
[00:36:39.000 --> 00:36:40.000]  阿門
