
[00:00:00.000 --> 00:00:03.400]  這讓在後的將要在前
[00:18:18.400 --> 00:18:23.160]  不要再以為,不要再計算了
[00:18:23.160 --> 00:18:24.040]  主耶穌說
[00:18:24.040 --> 00:18:27.560]  「人根隨他所犧牲的擺上」
[00:18:27.560 --> 00:18:29.040]  神知道
[00:18:29.040 --> 00:18:33.120]  神會報答,是有百倍的
[00:18:33.120 --> 00:18:34.520]  但這不是告訴我們
[00:18:34.520 --> 00:18:36.520]  我們就因此而能夠
[00:18:36.520 --> 00:18:41.280]  拿自己所做的事來跟神換
[00:18:41.280 --> 00:18:42.280]  這比喻告訴我們
[00:18:42.280 --> 00:18:45.560]  公平不是我們所以為的
[00:18:45.560 --> 00:18:46.760]  我們跟神之間
[00:18:46.760 --> 00:18:50.840]  在這個天國裡不是這樣去計算的
[00:18:50.840 --> 00:18:53.760]  求主幫助我們記得
[00:18:53.760 --> 00:18:55.400]  沿主提醒工人
[00:18:55.400 --> 00:18:57.200]  我沒有虧待你們
[00:18:57.200 --> 00:18:58.760]  壓榨你們
[00:18:58.760 --> 00:19:00.080]  他是公公道道的
[00:19:00.080 --> 00:19:02.320]  按著市價的協定
[00:19:02.320 --> 00:19:06.440]  一日一工錢來支付你們的人工
[00:19:06.440 --> 00:19:08.520]  所以在十四節繼續說
[00:19:08.520 --> 00:19:14.480]  「拿屬於你答應的那一份走」
[00:19:14.480 --> 00:19:18.280]  至於其他人得到比他付出多的
[00:19:18.280 --> 00:19:20.360]  跟你一樣多的一個工錢
[00:19:20.360 --> 00:19:23.960]  是我願意給的
[00:19:23.960 --> 00:19:27.600]  這個沿主願意對人有恩惠
[00:19:27.600 --> 00:19:30.160]  他願意給同等的
[00:19:30.160 --> 00:19:32.680]  那些做得少的人
[00:19:32.680 --> 00:19:33.720]  其實這個願意
[00:19:33.720 --> 00:19:34.960]  是由比喻一開始
[00:19:34.960 --> 00:19:37.240]  已經看到他的痕跡
[00:19:37.240 --> 00:19:38.560]  我們看回前面第一節
[00:19:38.560 --> 00:19:40.360]  沿主怎樣做事
[00:19:40.360 --> 00:19:43.280]  這個沿主清神出去請人
[00:19:43.280 --> 00:19:44.840]  其實當我們讀到第八節
[00:19:44.840 --> 00:19:47.360]  你會看到他其實不是沒有人幫他
[00:19:47.360 --> 00:19:49.440]  他有公頭的
[00:19:49.440 --> 00:19:50.640]  他大概可以叫公頭
[00:19:50.640 --> 00:19:51.840]  你出去幫我找一群工人
[00:19:51.840 --> 00:19:53.880]  回來工作就可以了
[00:19:53.880 --> 00:19:57.120]  但是他自己親自出去
[00:19:57.120 --> 00:20:00.320]  清神就出去
[00:20:00.320 --> 00:20:03.280]  沿主願意親力親為
[00:20:03.280 --> 00:20:05.160]  那為什麼要五次?
[00:20:05.160 --> 00:20:09.120]  六點、九點、十二點、三點、五點
[00:20:09.120 --> 00:20:11.080]  沿主一再去到市集
[00:20:11.080 --> 00:20:13.280]  不是貪好玩
[00:20:13.280 --> 00:20:15.080]  你想想就算我叫你
[00:20:15.080 --> 00:20:19.320]  一天五次由砲台山去銅鑼灣蘇高
[00:20:19.320 --> 00:20:22.080]  過去也是五至十分鐘而已
[00:20:22.080 --> 00:20:23.440]  過去五次?
[00:20:23.440 --> 00:20:26.160]  玩什麼?
[00:20:26.160 --> 00:20:27.360]  一來一回
[00:20:27.360 --> 00:20:28.960]  好像不是很多時間
[00:20:28.960 --> 00:20:30.440]  但是隔幾個小時又做一次
[00:20:30.440 --> 00:20:32.520]  很麻煩
[00:20:32.520 --> 00:20:35.560]  但是沿主願意
[00:20:35.560 --> 00:20:37.320]  為什麼他願意?
[00:20:37.320 --> 00:20:38.000]  在第三節
[00:20:38.000 --> 00:20:39.520]  其實細節告訴我們
[00:20:39.520 --> 00:20:41.120]  他們看到
[00:20:41.120 --> 00:20:44.280]  他們看見有些人的狀況
[00:20:44.280 --> 00:20:48.960]  有些人站在市集中等供工作
[00:20:48.960 --> 00:20:51.360]  這裡說無所事事好像很負面
[00:20:51.360 --> 00:20:53.440]  是他們沒有工作可以做的意思
[00:20:53.440 --> 00:20:55.640]  不是說他們懶懶散散
[00:20:55.640 --> 00:20:57.200]  他們一早六點來到
[00:20:57.200 --> 00:20:58.680]  等到九點
[00:20:58.680 --> 00:21:00.280]  沒有人請
[00:21:00.280 --> 00:21:04.320]  於是沿主看見
[00:21:04.320 --> 00:21:06.040]  他就跟他們說
[00:21:06.040 --> 00:21:11.360]  「你們也盡葡萄園去吧」
[00:21:11.360 --> 00:21:12.880]  於是在第六時
[00:21:12.880 --> 00:21:13.520]  第九時
[00:21:13.520 --> 00:21:14.720]  即是十二點和三點
[00:21:14.720 --> 00:21:20.120]  他們也是一樣對著市集等供工作的人
[00:21:20.120 --> 00:21:21.560]  這樣做
[00:21:21.560 --> 00:21:25.040]  在古代等供工作是怎樣的狀態呢?
[00:21:25.040 --> 00:21:28.880]  這些散工的生活是非常艱難的
[00:21:28.880 --> 00:21:29.960]  因為在古代世界
[00:21:29.960 --> 00:21:32.320]  失業是常常有的事
[00:21:32.320 --> 00:21:34.600]  因為戰亂或者社會的動盪
[00:21:34.600 --> 00:21:36.760]  很多人失去自己的土地
[00:21:36.760 --> 00:21:37.840]  失去自己的家人
[00:21:37.840 --> 00:21:39.920]  或者一些經濟的支柱
[00:21:39.920 --> 00:21:43.640]  他們需要靠日新的工作去維生
[00:21:43.640 --> 00:21:45.280]  反而在當時做奴隸
[00:21:45.280 --> 00:21:47.200]  比這些散工還要好
[00:21:47.200 --> 00:21:48.600]  奴隸在家中
[00:21:48.600 --> 00:21:50.560]  主人因為當他是自己的財物
[00:21:50.560 --> 00:21:51.720]  會好好愛惜他
[00:21:51.720 --> 00:21:53.160]  還會給他飯吃
[00:21:53.160 --> 00:21:54.760]  給他地方睡
[00:21:54.760 --> 00:21:56.000]  保護他
[00:21:56.000 --> 00:21:59.280]  但這些散工完全沒有任何保障
[00:21:59.280 --> 00:22:01.080]  他只能夠每一天賺到的錢
[00:22:01.080 --> 00:22:04.680]  足夠他一家僅僅那一天買東西吃
[00:22:04.680 --> 00:22:06.000]  所以手停口停
[00:22:06.000 --> 00:22:07.840]  毫無保障
[00:22:07.840 --> 00:22:09.360]  所以不是這些人不願意工作
[00:22:09.360 --> 00:22:11.080]  而是從早到晚等了很久
[00:22:11.080 --> 00:22:13.760]  都沒有這些機會去做工
[00:22:13.760 --> 00:22:14.760]  甚至最後一批
[00:22:14.760 --> 00:22:18.200]  在第六節說十一時的時候
[00:22:18.200 --> 00:22:19.800]  原主又出去
[00:22:19.800 --> 00:22:22.000]  基文說他發現
[00:22:22.000 --> 00:22:23.840]  原本的文字是他找到
[00:22:23.840 --> 00:22:25.480]  尋找到
[00:22:25.480 --> 00:22:29.280]  原來還有人站在那裡
[00:22:29.280 --> 00:22:31.120]  他又對他們說
[00:22:31.120 --> 00:22:34.600]  「你們也進葡萄園去吧」
[00:22:34.600 --> 00:22:37.480]  你見到原主願意的心嗎?
[00:22:37.480 --> 00:22:40.480]  原主竟然願意在五點的時候
[00:22:40.480 --> 00:22:42.320]  叫他們來工作
[00:22:42.320 --> 00:22:43.680]  其實你計算一下
[00:22:43.680 --> 00:22:47.760]  那個葡萄園肯定不是在市集旁邊
[00:22:47.760 --> 00:22:49.760]  如果是一個大一點的城鎮
[00:22:49.760 --> 00:22:52.000]  最旺的地方就是街市或市集
[00:22:52.000 --> 00:22:53.840]  通常是城門口
[00:22:53.840 --> 00:22:55.720]  鄉村同樣一樣
[00:22:55.720 --> 00:22:57.960]  葡萄園就在山邊
[00:22:57.960 --> 00:22:59.680]  在較僻的地方
[00:22:59.680 --> 00:23:01.760]  有大塊土地的地方
[00:23:01.760 --> 00:23:04.680]  所以原主來回這個市集
[00:23:04.680 --> 00:23:06.000]  都需要時間
[00:23:06.000 --> 00:23:07.840]  當他五點叫這些工人
[00:23:07.840 --> 00:23:09.960]  去葡萄園工作的時候
[00:23:09.960 --> 00:23:11.640]  六點就收工
[00:23:11.640 --> 00:23:13.320]  大概這班人
[00:23:13.320 --> 00:23:17.760]  可能都是做了半個小時就收錢了
[00:23:17.760 --> 00:23:21.720]  原主願意給那一錢
[00:23:21.720 --> 00:23:23.280]  為什麼這樣給呢?
[00:23:23.280 --> 00:23:25.240]  因為原來一錢在當時
[00:23:25.240 --> 00:23:28.760]  只是能夠買到十二個小麵包
[00:23:28.760 --> 00:23:32.320]  夠他一家很多口那一天的食用
[00:23:32.320 --> 00:23:34.720]  日用的飲食
[00:23:34.720 --> 00:23:37.720]  Daily Bread
[00:23:37.720 --> 00:23:41.880]  如果他只拿到十二分之一的工錢
[00:23:41.880 --> 00:23:44.880]  一塊小麵包
[00:23:44.880 --> 00:23:46.080]  大的不飽
[00:23:46.080 --> 00:23:48.960]  小的也不飽
[00:23:48.960 --> 00:23:51.120]  原主看見
[00:23:51.120 --> 00:23:53.240]  原主發現
[00:23:53.240 --> 00:23:58.080]  原主願意
[00:23:58.080 --> 00:24:01.320]  原主願意因為他有善心
[00:24:01.320 --> 00:24:03.240]  經文最後說
[00:24:03.240 --> 00:24:08.880]  他有這份良善、仁慈、慷慨的恩典
[00:24:08.880 --> 00:24:15.120]  這就是天國不按照世界運作的例子
[00:24:15.120 --> 00:24:16.360]  不是按照這個世界
[00:24:16.360 --> 00:24:21.280]  多勞多得、少做少得的運作方式
[00:24:21.280 --> 00:24:24.200]  今天我們是否認識自己能夠跟隨主
[00:24:24.200 --> 00:24:26.120]  為神工作
[00:24:26.120 --> 00:24:27.160]  為神付出
[00:24:27.160 --> 00:24:29.400]  撇下很多東西
[00:24:29.400 --> 00:24:30.280]  是的
[00:24:30.280 --> 00:24:31.680]  我們也做了很多
[00:24:31.680 --> 00:24:33.920]  但前提是什麼呢?
[00:24:33.920 --> 00:24:36.360]  神選了我們
[00:24:36.360 --> 00:24:41.280]  「你也盡葡萄園去吧」
[00:24:41.280 --> 00:24:43.800]  人之所以能夠為天國撇下任何東西
[00:24:43.800 --> 00:24:48.160]  是因為前提是有最初的呼召
[00:24:48.160 --> 00:24:50.720]  沒有任何東西可以讓我們賺取這個呼召
[00:24:50.720 --> 00:24:52.640]  賺取這個救恩
[00:24:52.640 --> 00:24:53.840]  沒有任何好的行為
[00:24:53.840 --> 00:24:57.000]  足以讓我們能夠進入這個葡萄園
[00:24:57.000 --> 00:24:58.720]  我們依然抗議
[00:24:58.720 --> 00:24:59.760]  工人這麼愚蠢
[00:24:59.760 --> 00:25:00.680]  自己找找工作
[00:25:00.680 --> 00:25:04.480]  站著呆等
[00:25:04.480 --> 00:25:07.080]  我們仍然想將一些功勞放在自己身上
[00:25:07.080 --> 00:25:09.920]  希望我們做一些事情去換取
[00:25:09.920 --> 00:25:12.360]  我信耶穌
[00:25:12.360 --> 00:25:13.840]  我去比較、分析到
[00:25:13.840 --> 00:25:15.280]  到處找神
[00:25:15.280 --> 00:25:18.240]  最後我發覺基督教比較可信
[00:25:18.240 --> 00:25:20.680]  所以我信耶穌
[00:25:20.680 --> 00:25:24.040]  祂在言談之間好像也說自己有一點點功勞
[00:25:24.040 --> 00:25:25.920]  找到神
[00:25:25.920 --> 00:25:27.000]  神賜福給我
[00:25:27.000 --> 00:25:27.920]  好好保守我
[00:25:27.920 --> 00:25:29.240]  是啊,我也很乖的
[00:25:29.240 --> 00:25:30.880]  翻齊崇拜主一學祈禱會
[00:25:30.880 --> 00:25:33.360]  有奉獻
[00:25:33.360 --> 00:25:35.240]  可能沒有人這麼大聲說
[00:25:35.240 --> 00:25:37.640]  但心裡會這樣想
[00:25:37.640 --> 00:25:40.200]  為什麼那些人不去做一些事情
[00:25:40.200 --> 00:25:42.440]  讓自己的生計好一點呢?
[00:25:42.440 --> 00:25:46.120]  原來在當時的一世紀的社會
[00:25:46.120 --> 00:25:48.680]  他們認為整個社會的利益
[00:25:48.680 --> 00:25:51.280]  是不足夠平均分配的
[00:25:51.280 --> 00:25:54.280]  所以如果有一個人到處去找工作
[00:25:54.280 --> 00:25:55.840]  在當時的社會認為
[00:25:55.840 --> 00:25:57.000]  他是厚顏無恥
[00:25:57.000 --> 00:26:00.560]  到處去搶奪別人所應得的利益
[00:26:00.560 --> 00:26:03.840]  所以一個重視名譽的人
[00:26:03.840 --> 00:26:05.840]  他最起碼就算他窮
[00:26:05.840 --> 00:26:08.960]  他也不會無遂自薦
[00:26:08.960 --> 00:26:10.240]  只有那些不知廉恥
[00:26:10.240 --> 00:26:12.040]  好像浪子那些人
[00:26:12.040 --> 00:26:16.400]  才會去投靠當地慰諸人去慰諸
[00:26:16.400 --> 00:26:19.800]  所以他們只會在這裡等
[00:26:19.800 --> 00:26:23.680]  等緣主僱傭
[00:26:23.680 --> 00:26:25.720]  弟子們
[00:26:25.720 --> 00:26:27.400]  讓我們都記得
[00:26:27.400 --> 00:26:30.600]  我們這一群人其實就是這個狀態
[00:26:30.600 --> 00:26:31.720]  我們得神的恩兆
[00:26:31.720 --> 00:26:34.040]  我們才可以付出
[00:26:34.040 --> 00:26:35.800]  我們蒙召跟隨主耶穌
[00:26:35.800 --> 00:26:37.120]  是因為緣主願意
[00:26:37.120 --> 00:26:38.520]  上帝這個緣主願意
[00:26:38.520 --> 00:26:39.200]  祂主動
[00:26:39.200 --> 00:26:39.840]  祂看見
[00:26:39.840 --> 00:26:41.040]  祂發現
[00:26:41.040 --> 00:26:44.160]  祂願意給我們這個恩典
[00:26:44.160 --> 00:26:47.480]  我們有沒有將跟隨主當作交易
[00:26:47.480 --> 00:26:48.440]  求主幫助我們
[00:26:48.440 --> 00:26:52.720]  將這個交易的角度轉為感恩
[00:26:52.720 --> 00:26:54.840]  不忘記祂的恩兆
[00:26:54.840 --> 00:26:58.240]  往後我們才有這一切的付出
[00:26:58.240 --> 00:27:03.040]  不要再跟神斤斤計較
[00:27:03.040 --> 00:27:08.160]  最後一點我很快地跟大家說
[00:27:08.160 --> 00:27:11.320]  緣主祂最後說
[00:27:11.320 --> 00:27:12.920]  難道我按自己的意思
[00:27:12.920 --> 00:27:17.920]  用自己的東西也是不合儀嗎?
[00:27:17.920 --> 00:27:18.840]  這個不合儀
[00:27:18.840 --> 00:27:21.480]  原文是沒有權
[00:27:21.480 --> 00:27:23.560]  緣主說我這樣願意去對人
[00:27:23.560 --> 00:27:25.160]  以恩典待人
[00:27:25.160 --> 00:27:28.880]  難道我不可以這樣做嗎?
[00:27:28.880 --> 00:27:29.920]  在這個比喻當中
[00:27:29.920 --> 00:27:31.760]  緣主就是代表上帝
[00:27:31.760 --> 00:27:34.240]  是這個天國的主人
[00:27:34.240 --> 00:27:36.520]  各位上帝有祂的主權
[00:27:36.520 --> 00:27:38.440]  不可能因為我們人的觀感
[00:27:38.440 --> 00:27:40.760]  或者我們的怒氣而改變
[00:27:40.760 --> 00:27:41.840]  作為天地萬物的主
[00:27:41.840 --> 00:27:43.960]  祂有權運用祂的旨意
[00:27:43.960 --> 00:27:47.040]  動用祂所有的一切
[00:27:47.040 --> 00:27:48.120]  緣主最後這句話
[00:27:48.120 --> 00:27:51.080]  講中了在前這批人的想法
[00:27:51.080 --> 00:27:53.640]  講中了我們常常有錯誤的想法
[00:27:53.640 --> 00:27:56.600]  我們以為多勞就要多得
[00:27:56.600 --> 00:27:58.680]  甚至那些不及我們辛勞的人
[00:27:58.680 --> 00:28:01.360]  不讓他們跟我們有一樣的恩典
[00:28:01.360 --> 00:28:02.680]  緣主說
[00:28:02.680 --> 00:28:04.360]  因為我有善心
[00:28:04.360 --> 00:28:07.360]  你就眼紅
[00:28:07.360 --> 00:28:09.200]  因為我的好
[00:28:09.200 --> 00:28:11.880]  你就以邪惡的眼去望人
[00:28:11.880 --> 00:28:15.520]  原本的文字就是這個意思
[00:28:15.520 --> 00:28:18.680]  前幾天不知道你們有沒有看過新聞
[00:28:18.680 --> 00:28:21.320]  我們香港奧運的運動員
[00:28:21.320 --> 00:28:22.920]  今年拿到非常好的成績
[00:28:22.920 --> 00:28:25.400]  一金二銀三銅
[00:28:25.400 --> 00:28:28.680]  還有很多都是名列前茅的
[00:28:28.680 --> 00:28:31.440]  有一個精英運動員的基金
[00:28:31.440 --> 00:28:33.720]  向這班奧運港隊
[00:28:33.720 --> 00:28:36.720]  拿到佳績的運動員頒發獎金
[00:28:36.720 --> 00:28:38.040]  不知道你們有沒有看到那一幕新聞
[00:28:38.040 --> 00:28:41.000]  每個人都拿著一張大支票來拍照
[00:28:41.000 --> 00:28:42.560]  金牌的有五百萬
[00:28:42.560 --> 00:28:44.360]  銀牌的有二百五十萬
[00:28:44.360 --> 00:28:46.400]  銅牌的一百二十五萬
[00:28:46.400 --> 00:28:48.960]  都挺好的
[00:28:48.960 --> 00:28:50.840]  團體那些呢
[00:28:50.840 --> 00:28:52.680]  都是銅牌呢
[00:28:52.680 --> 00:28:53.840]  三個分
[00:28:53.840 --> 00:28:56.280]  每人就八十三萬
[00:28:56.280 --> 00:28:58.200]  圍觀的人可能會心想
[00:28:58.200 --> 00:28:59.960]  嘩 大家都是銅牌
[00:28:59.960 --> 00:29:02.200]  他就是一百二十五萬
[00:29:02.200 --> 00:29:04.520]  這個就八十三萬
[00:29:04.520 --> 00:29:07.760]  嘩 差很遠
[00:29:07.760 --> 00:29:09.680]  又或者拿一個銀牌和金牌去比
[00:29:09.680 --> 00:29:12.080]  差一格而已 二百五十萬
[00:29:12.080 --> 00:29:13.560]  他就好了
[00:29:13.560 --> 00:29:15.400]  這麼幸運拿到金牌
[00:29:15.400 --> 00:29:16.400]  當然我們不會
[00:29:16.400 --> 00:29:18.760]  我們為他們高興 很感恩
[00:29:18.760 --> 00:29:21.560]  但如果這件事發生在我們自己身上
[00:29:21.560 --> 00:29:22.840]  在我們所遭遇到的處境
[00:29:22.840 --> 00:29:24.680]  會不會有不同呢
[00:29:24.680 --> 00:29:27.480]  很可能我們沒有這麼灑脫的
[00:29:27.480 --> 00:29:29.600]  只是叫你想一下
[00:29:29.600 --> 00:29:35.840]  疫情之前聖誕圓寬會抽獎
[00:29:35.840 --> 00:29:39.840]  你會為抽到頭獎的人高興嗎
[00:29:39.840 --> 00:29:40.920]  還是你安慰自己
[00:29:40.920 --> 00:29:45.040]  唉 我拿到台獎都很開心
[00:29:45.040 --> 00:29:47.280]  很少會這樣
[00:29:47.280 --> 00:29:48.360]  我們強調公平
[00:29:48.360 --> 00:29:51.720]  但我們不會為人人均等而滿足
[00:29:51.720 --> 00:29:53.000]  因為我們常常都覺得
[00:29:53.000 --> 00:29:54.480]  自己應份得到多些
[00:29:54.480 --> 00:30:00.120]  以致我們去妒忌別人所得的東西
[00:30:00.120 --> 00:30:01.760]  經文這裡說
[00:30:01.760 --> 00:30:03.920]  難道我按自己的意思
[00:30:03.920 --> 00:30:05.360]  用自己的東西都是不合儀
[00:30:05.360 --> 00:30:08.520]  有善心你就眼紅別人得到的東西嗎
[00:30:08.520 --> 00:30:10.400]  門徒之間常有的問題
[00:30:10.400 --> 00:30:14.600]  就是比較甚至是妒忌
[00:30:14.600 --> 00:30:19.560]  比較是一種折磨
[00:30:19.560 --> 00:30:21.480]  上帝對別人的良善
[00:30:21.480 --> 00:30:25.520]  成為我們妒忌的原因
[00:30:25.520 --> 00:30:26.760]  所以下文說
[00:30:26.760 --> 00:30:29.880]  雅各約翰來求耶穌得王權
[00:30:29.880 --> 00:30:31.960]  其他的門徒聽到就不開心
[00:30:31.960 --> 00:30:33.760]  就生氣了
[00:30:33.760 --> 00:30:36.000]  他們固然不應該這樣求
[00:30:36.000 --> 00:30:38.720]  但這十個門徒生氣
[00:30:38.720 --> 00:30:40.600]  害怕耶穌真的這樣給他們
[00:30:40.600 --> 00:30:42.480]  一個左一個右
[00:30:42.480 --> 00:30:46.800]  是否又應該呢?
[00:30:46.800 --> 00:30:47.760]  兄弟姐妹
[00:30:47.760 --> 00:30:51.200]  神有祂自己的主權施行恩典
[00:30:51.200 --> 00:30:54.440]  讓我們學習不要嫉妒
[00:30:54.440 --> 00:30:59.040]  不要為別人得到的好和恩典而生氣
[00:30:59.040 --> 00:31:02.560]  眼紅、妒忌
[00:31:02.560 --> 00:31:05.400]  上帝展現的恩慈是豐富的
[00:31:05.400 --> 00:31:10.000]  我們每一個人都有機會得到
[00:31:10.000 --> 00:31:11.040]  所以在總結的時候
[00:31:11.040 --> 00:31:12.720]  我們再提醒
[00:31:12.720 --> 00:31:15.160]  我們今天也要記得
[00:31:15.160 --> 00:31:16.720]  不要再以為
[00:31:16.720 --> 00:31:18.120]  不要再計算
[00:31:18.120 --> 00:31:20.400]  神與我們之間不是這樣計算的
[00:31:20.400 --> 00:31:21.560]  第二
[00:31:21.560 --> 00:31:23.080]  我們得到神的恩兆
[00:31:23.080 --> 00:31:24.440]  我們才可以付出
[00:31:24.440 --> 00:31:27.280]  一切傳賴神起初的呼召
[00:31:27.280 --> 00:31:28.520]  第三
[00:31:28.520 --> 00:31:30.000]  神有祂的主權
[00:31:30.000 --> 00:31:33.200]  我們不要去嫉妒祂如何施恩給別人
[00:31:33.200 --> 00:31:37.880]  祂絕對有權去運用一切屬於祂的資源
[00:31:37.880 --> 00:31:39.920]  若果我們明白這一切
[00:31:39.920 --> 00:31:42.600]  我們就能夠明白最後這一節
[00:31:42.600 --> 00:31:45.120]  我最後請你幫我讀這一節經文
[00:31:45.120 --> 00:31:49.120]  這樣在後的將要在前
[00:31:49.120 --> 00:31:52.200]  在前的反要在後
[00:31:52.200 --> 00:31:55.640]  當我們以為自己的在前是計算的標準
[00:31:55.640 --> 00:31:57.440]  甚至以為神不公平
[00:31:57.440 --> 00:32:00.000]  發出埋怨與人比較
[00:32:00.000 --> 00:32:04.920]  我們的屬靈生命實際是在後
[00:32:04.920 --> 00:32:08.320]  何時當我們明白自己其實只是在後
[00:32:08.320 --> 00:32:10.240]  沒有什麼可以誇獎的
[00:32:10.240 --> 00:32:13.560]  上帝實在沒有虧待我
[00:32:13.560 --> 00:32:17.760]  我們就更加認識什麼是全是恩典
[00:32:17.760 --> 00:32:21.760]  我們的屬靈生命就是在前
[00:32:21.760 --> 00:32:23.480]  我們一同禱告
[00:32:27.160 --> 00:32:31.360]  主是幫助我們這些自以為在前的
[00:32:31.360 --> 00:32:34.240]  很明白我們只是在後
[00:32:34.240 --> 00:32:36.920]  更加求祢讓我們記得
[00:32:36.920 --> 00:32:40.200]  我們一切所有的都是祢的恩典
[00:32:40.200 --> 00:32:44.280]  讓我們不要和我們身邊的弟兄姊妹
[00:32:44.280 --> 00:32:46.440]  和其他人去比較
[00:32:46.440 --> 00:32:49.000]  更加不要和祢去計算
[00:32:49.000 --> 00:32:50.840]  主啊
[00:32:50.840 --> 00:32:53.760]  讓我們歡歡喜喜的
[00:32:53.760 --> 00:32:57.120]  領了祢所賜的日用飲食
[00:32:57.120 --> 00:33:00.120]  我們就感恩歌頌祢
[00:33:00.120 --> 00:33:02.120]  祈禱奉主耶穌基督
[00:33:02.120 --> 00:33:03.360]  得聖明節祈求
[00:33:03.360 --> 00:33:05.360]  阿們
