
[00:00:00.000 --> 00:00:03.500]  近來香港所發生的社會事件
[00:20:37.000 --> 00:20:39.000]  仍然是一個很小的群體裏面
[00:20:39.000 --> 00:20:41.000]  大家互相保護
[00:20:41.000 --> 00:20:43.000]  有種保密的情況
[00:20:43.000 --> 00:20:45.000]  大家仍然的重點都是這樣
[00:20:45.000 --> 00:20:50.000]  是將一個人帶回到一個群體裏面
[00:20:50.000 --> 00:20:52.000]  贏得這個弟兄
[00:20:52.000 --> 00:20:55.000]  再到一個屬靈的群體
[00:20:55.000 --> 00:20:57.000]  在一個教會裏面
[00:20:57.000 --> 00:20:59.000]  在一個團契裏面
[00:20:59.000 --> 00:21:02.000]  這個是需要這樣做的
[00:21:02.000 --> 00:21:05.000]  這個當然是美好的事情
[00:21:05.000 --> 00:21:07.000]  找到兩個見證人
[00:21:07.000 --> 00:21:09.000]  又能夠去理解
[00:21:09.000 --> 00:21:11.000]  又能夠去明白
[00:21:11.000 --> 00:21:14.000]  又能夠解除了雙方的恩怨是好事
[00:21:14.000 --> 00:21:19.000]  但是又未必可以這麼順利解決
[00:21:19.000 --> 00:21:20.000]  耶穌基督都知道
[00:21:20.000 --> 00:21:22.000]  所以有十七節的經文
[00:21:22.000 --> 00:21:24.000]  第十七節的經文是
[00:21:24.000 --> 00:21:26.000]  他若是不聽他們
[00:21:26.000 --> 00:21:28.000]  就去告訴教會
[00:21:28.000 --> 00:21:30.000]  若是不聽教會
[00:21:30.000 --> 00:21:33.000]  就把他看作外邦人和稅吏
[00:21:33.000 --> 00:21:37.000]  這裏就是去到另外一步
[00:21:37.000 --> 00:21:40.000]  這是我想講的第二方面
[00:21:40.000 --> 00:21:41.000]  在教會的層面裏面
[00:21:41.000 --> 00:21:43.000]  怎樣解決衝突的做法
[00:21:43.000 --> 00:21:47.000]  剛才講的都是信徒在私下裏面做的事情
[00:21:47.000 --> 00:21:50.000]  我們都應該是這樣開始
[00:21:50.000 --> 00:21:51.000]  但是不行了
[00:21:51.000 --> 00:21:54.000]  我們現在就去到教會的層面
[00:21:54.000 --> 00:21:56.000]  若是不聽
[00:21:56.000 --> 00:21:58.000]  若是不聽的意思就是說
[00:21:58.000 --> 00:22:01.000]  那個被投訴的對方
[00:22:01.000 --> 00:22:03.000]  或者冒犯了人的人
[00:22:03.000 --> 00:22:06.000]  他仍然繼續這樣做
[00:22:06.000 --> 00:22:08.000]  或者沒有一些誠意
[00:22:08.000 --> 00:22:11.000]  或者完全不聽其他人的說話
[00:22:11.000 --> 00:22:13.000]  就算帶上兩個見證人
[00:22:13.000 --> 00:22:15.000]  客觀的去審理
[00:22:15.000 --> 00:22:18.000]  都不能夠他願意接受
[00:22:18.000 --> 00:22:20.000]  這個情況下
[00:22:20.000 --> 00:22:21.000]  這個小的團體
[00:22:21.000 --> 00:22:24.000]  這個所謂投訴的人
[00:22:24.000 --> 00:22:26.000]  或者加上一兩個見證人
[00:22:26.000 --> 00:22:30.000]  就將這件事情向教會報告
[00:22:30.000 --> 00:22:31.000]  當然了
[00:22:31.000 --> 00:22:33.000]  他告訴教會
[00:22:33.000 --> 00:22:34.000]  我們就要問
[00:22:34.000 --> 00:22:37.000]  什麼叫教會?
[00:22:37.000 --> 00:22:38.000]  我跟教會說
[00:22:38.000 --> 00:22:39.000]  你跟誰說?
[00:22:39.000 --> 00:22:40.000]  教會說
[00:22:40.000 --> 00:22:44.000]  你都是教會份子
[00:22:44.000 --> 00:22:48.000]  當然正經的學者都會很詳細的解釋
[00:22:48.000 --> 00:22:50.000]  教會的意思
[00:22:50.000 --> 00:22:52.000]  當然是教會的領導層
[00:22:52.000 --> 00:22:53.000]  在這方面說到
[00:22:53.000 --> 00:22:55.000]  也不是在說
[00:22:55.000 --> 00:22:59.000]  教會雖然是一個
[00:22:59.000 --> 00:23:02.000]  在原本的文字是單數
[00:23:02.000 --> 00:23:03.000]  教會
[00:23:03.000 --> 00:23:04.000]  但是教會是一個
[00:23:04.000 --> 00:23:05.000]  這些叫什麼?
[00:23:05.000 --> 00:23:08.000]  集合的一個名詞
[00:23:08.000 --> 00:23:10.000]  集合的一個名詞
[00:23:10.000 --> 00:23:11.000]  其實單數
[00:23:11.000 --> 00:23:13.000]  其實裡面是有什麼?
[00:23:13.000 --> 00:23:15.000]  有一群頂姐妹
[00:23:15.000 --> 00:23:18.000]  一個的說法
[00:23:18.000 --> 00:23:21.000]  就不單單是說某一個人
[00:23:21.000 --> 00:23:22.000]  不是某一個人
[00:23:22.000 --> 00:23:23.000]  不是某一個人代表教會
[00:23:23.000 --> 00:23:24.000]  不是牧師代表教會
[00:23:24.000 --> 00:23:26.000]  不是代表某一個執事代表教會
[00:23:26.000 --> 00:23:28.000]  而是一個集體領導裡面
[00:23:28.000 --> 00:23:31.000]  去執行這種處理的安排
[00:23:31.000 --> 00:23:33.000]  或者今天教會叫ID
[00:23:33.000 --> 00:23:36.000]  可能去到屬於紀律上的安排
[00:23:36.000 --> 00:23:37.000]  教會有些情況
[00:23:37.000 --> 00:23:39.000]  就會有一個紀律小組
[00:23:39.000 --> 00:23:41.000]  有不同的人去擔任
[00:23:41.000 --> 00:23:42.000]  或者有些教會
[00:23:42.000 --> 00:23:44.000]  用執事會的一個群體
[00:23:44.000 --> 00:23:47.000]  小群體裡面去擔任
[00:23:47.000 --> 00:23:50.000]  或者牧師和紀律小組
[00:23:50.000 --> 00:23:52.000]  一起共同執行等等
[00:23:52.000 --> 00:23:54.000]  不同的教會都有不同的做法
[00:23:54.000 --> 00:23:56.000]  不過還是說到
[00:23:56.000 --> 00:23:59.000]  不是找一個人去處理這件事情
[00:23:59.000 --> 00:24:01.000]  都是一個小組裡面去做
[00:24:01.000 --> 00:24:04.000]  這裡就是這樣去處理
[00:24:04.000 --> 00:24:06.000]  當然那個做法
[00:24:06.000 --> 00:24:08.000]  聖經沒有特別再說
[00:24:08.000 --> 00:24:10.000]  究竟教會小組怎樣安排
[00:24:10.000 --> 00:24:11.000]  怎樣處理
[00:24:11.000 --> 00:24:12.000]  但是這些原則
[00:24:12.000 --> 00:24:15.000]  跟剛才找兩個見證人的原則
[00:24:15.000 --> 00:24:17.000]  都是差不多
[00:24:17.000 --> 00:24:19.000]  都是將事情擺出來
[00:24:19.000 --> 00:24:20.000]  大家去聽
[00:24:20.000 --> 00:24:21.000]  大家去理解
[00:24:21.000 --> 00:24:22.000]  大家去明白
[00:24:22.000 --> 00:24:23.000]  但是結果
[00:24:23.000 --> 00:24:25.000]  若是不聽教會
[00:24:25.000 --> 00:24:26.000]  繼續了
[00:24:26.000 --> 00:24:27.000]  完全不聽的時候
[00:24:27.000 --> 00:24:29.000]  怎樣處理呢
[00:24:29.000 --> 00:24:31.000]  在這個情況下
[00:24:31.000 --> 00:24:34.000]  其實是被投訴的人
[00:24:34.000 --> 00:24:36.000]  自己的選擇
[00:24:36.000 --> 00:24:40.000]  去到他要看作被外邦人
[00:24:40.000 --> 00:24:42.000]  不是說現在我不理你了
[00:24:42.000 --> 00:24:44.000]  讓你踢出去教會裡面
[00:24:44.000 --> 00:24:46.000]  其實是他自己選擇的
[00:24:46.000 --> 00:24:47.000]  為什麼這樣說呢
[00:24:47.000 --> 00:24:49.000]  就是說他如果完全不聽別人的話
[00:24:49.000 --> 00:24:51.000]  不再去
[00:24:51.000 --> 00:24:55.000]  他願意去尋求一個理解
[00:24:55.000 --> 00:25:00.000]  或者尋求一個衝突的化解的時候
[00:25:00.000 --> 00:25:01.000]  他不願意這樣做的時候
[00:25:01.000 --> 00:25:06.000]  其實他表達他自己排斥了這些人
[00:25:06.000 --> 00:25:09.000]  將自己排斥在一個群體裡面
[00:25:09.000 --> 00:25:12.000]  他自己封鎖了自己
[00:25:12.000 --> 00:25:18.000]  他自己要去斷絕跟一個群體的溝通
[00:25:18.000 --> 00:25:20.000]  一個屬靈的相交的生活
[00:25:20.000 --> 00:25:23.000]  其實他自己已經這樣排外
[00:25:23.000 --> 00:25:26.000]  將自己排除在一個群體裡面
[00:25:26.000 --> 00:25:29.000]  這裡說若是不聽教會
[00:25:29.000 --> 00:25:31.000]  就把他看作外邦人
[00:25:31.000 --> 00:25:34.000]  把他看作外邦人是不是表示
[00:25:34.000 --> 00:25:36.000]  要他離開教會呢
[00:25:36.000 --> 00:25:39.000]  當然,聖經學者說有這樣的意思
[00:25:39.000 --> 00:25:41.000]  既然他自己都會排除自己
[00:25:41.000 --> 00:25:43.000]  他自己未必回來
[00:25:43.000 --> 00:25:45.000]  但是這樣說我也會說
[00:25:45.000 --> 00:25:47.000]  教會的處理都說
[00:25:47.000 --> 00:25:49.000]  你可能這樣的情況
[00:25:49.000 --> 00:25:51.000]  不是適宜向他中間
[00:25:51.000 --> 00:25:53.000]  這個聖經學者就會提到
[00:25:53.000 --> 00:25:55.000]  通常來說不是永遠
[00:25:55.000 --> 00:25:56.000]  不是永遠的
[00:25:56.000 --> 00:25:58.000]  這是一段時間
[00:25:58.000 --> 00:26:03.000]  這段時間可能讓對方自己再想通
[00:26:03.000 --> 00:26:05.000]  對方可能再反省
[00:26:05.000 --> 00:26:07.000]  或者覺得這個群體
[00:26:07.000 --> 00:26:09.000]  失去了教會的群體
[00:26:09.000 --> 00:26:13.000]  失去了美好屬靈的肢體的生活
[00:26:13.000 --> 00:26:14.000]  自己都覺得很可惜
[00:26:14.000 --> 00:26:16.000]  可能自己都會反省
[00:26:16.000 --> 00:26:19.000]  當然都彼此保持聯絡
[00:26:19.000 --> 00:26:21.000]  上下聯繫
[00:26:21.000 --> 00:26:23.000]  再將這件事情解決
[00:26:23.000 --> 00:26:25.000]  這個就是耶穌基督所教導
[00:26:25.000 --> 00:26:27.000]  所提醒我們
[00:26:27.000 --> 00:26:30.000]  這些都很清楚在聖經裡面說出來
[00:26:30.000 --> 00:26:35.000]  我只不過在中間說明白一點
[00:26:35.000 --> 00:26:38.000]  但是其中教會解決方法
[00:26:38.000 --> 00:26:39.000]  對今天來說
[00:26:39.000 --> 00:26:41.000]  有時會發覺一些事情
[00:26:41.000 --> 00:26:44.000]  不是是非黑白那麼清晰
[00:26:44.000 --> 00:26:47.000]  有些情況是兩個人衝突的時候
[00:26:47.000 --> 00:26:51.000]  大部分情況可能是不清不楚之下
[00:26:51.000 --> 00:26:53.000]  所以不清不楚可能是一些誤會
[00:26:53.000 --> 00:26:55.000]  可能是心病等等
[00:26:55.000 --> 00:26:57.000]  不是某一個人
[00:26:57.000 --> 00:27:00.000]  只能夠針對某一個人採取某些行動
[00:27:00.000 --> 00:27:02.000]  可能雙方都有一些責任在裡面
[00:27:02.000 --> 00:27:05.000]  所以對於兩個人或兩個群體之間
[00:27:05.000 --> 00:27:07.000]  無法解決衝突
[00:27:07.000 --> 00:27:09.000]  可能會引申一個做法
[00:27:09.000 --> 00:27:12.000]  藉著經文裡面耶穌的教導
[00:27:12.000 --> 00:27:16.000]  很多人都會引申一個做法
[00:27:16.000 --> 00:27:19.000]  就是找一個調解人出來
[00:27:19.000 --> 00:27:22.000]  找一個中間人出來解決這件事情
[00:27:22.000 --> 00:27:26.000]  記得有一次一個團契發生這樣的情況
[00:27:26.000 --> 00:27:28.000]  團契裡面
[00:27:28.000 --> 00:27:33.000]  年輕的團契都可能會有頂尖會拍拖
[00:27:33.000 --> 00:27:34.000]  談戀愛
[00:27:34.000 --> 00:27:38.000]  一對團友拍拖
[00:27:38.000 --> 00:27:42.000]  但是拍拖未必每次都成功
[00:27:42.000 --> 00:27:44.000]  就分手了
[00:27:44.000 --> 00:27:47.000]  分手裡面都可能有些紛爭
[00:27:47.000 --> 00:27:49.000]  對方不好
[00:27:49.000 --> 00:27:50.000]  這個對方不好
[00:27:50.000 --> 00:27:53.000]  大家都有好的團友
[00:27:53.000 --> 00:27:57.000]  女方就會告訴她的好團友
[00:27:57.000 --> 00:27:59.000]  這個男生怎樣不好
[00:27:59.000 --> 00:28:00.000]  怎樣不好
[00:28:00.000 --> 00:28:01.000]  對我不好
[00:28:01.000 --> 00:28:03.000]  男方就告訴他的團友
[00:28:03.000 --> 00:28:05.000]  對方怎樣不好
[00:28:05.000 --> 00:28:08.000]  說著說著就有兩大群體
[00:28:08.000 --> 00:28:10.000]  兩大群體出現了
[00:28:10.000 --> 00:28:12.000]  然後就好像大家
[00:28:12.000 --> 00:28:18.000]  這個團契就無端端變成兩個群體的衝突
[00:28:18.000 --> 00:28:20.000]  不是兩個人的事情
[00:28:20.000 --> 00:28:23.000]  當然導師要來解決
[00:28:23.000 --> 00:28:26.000]  中間就有一個中間人去解決
[00:28:26.000 --> 00:28:29.000]  真的有些事情都會發生
[00:28:29.000 --> 00:28:31.000]  我也聽說過
[00:28:31.000 --> 00:28:34.000]  所以慢慢就形成一個中間人去解決
[00:28:34.000 --> 00:28:36.000]  這個就是調解人
[00:28:36.000 --> 00:28:38.000]  這個調解人裡面
[00:28:38.000 --> 00:28:39.000]  他的責任在哪裡呢
[00:28:39.000 --> 00:28:40.000]  這個很重要
[00:28:40.000 --> 00:28:44.000]  其實今天很多教會都會用這些方法
[00:28:44.000 --> 00:28:50.000]  早前浸聯會都曾經開過一個調解員的課程
[00:28:50.000 --> 00:28:53.000]  因為知道教會都會有這樣的事情發生
[00:28:53.000 --> 00:28:55.000]  其實今天很多地方
[00:28:55.000 --> 00:28:58.000]  特別是在商業的社會裡面
[00:28:58.000 --> 00:29:00.000]  外面都很多的調解
[00:29:00.000 --> 00:29:03.000]  都用這些方法調解人
[00:29:03.000 --> 00:29:07.000]  有時看電視都會看到這樣的廣告
[00:29:07.000 --> 00:29:12.000]  教會裡面都適合在這裡處理
[00:29:12.000 --> 00:29:15.000]  當然今天說的就像一個和事佬
[00:29:15.000 --> 00:29:18.000]  和事佬有時不容易做
[00:29:18.000 --> 00:29:21.000]  但去到教會層面更加要小心處理
[00:29:21.000 --> 00:29:23.000]  不是每個人都適合做調解人
[00:29:23.000 --> 00:29:26.000]  所以有些地方要學習
[00:29:26.000 --> 00:29:28.000]  有些課程
[00:29:28.000 --> 00:29:30.000]  調解人的責任在哪裡呢
[00:29:30.000 --> 00:29:33.000]  他涉及雙方衝突的地方
[00:29:33.000 --> 00:29:37.000]  他最重要都要把雙方衝突的問題
[00:29:37.000 --> 00:29:42.000]  自己的立場都要呈現出來
[00:29:42.000 --> 00:29:46.000]  把自己每一方的想法立場呈現出來
[00:29:46.000 --> 00:29:49.000]  要很公道地讓大家呈現出來
[00:29:49.000 --> 00:29:51.000]  但他不可以作一個判斷
[00:29:51.000 --> 00:29:53.000]  亦不可以作一個決定
[00:29:53.000 --> 00:29:56.000]  因為只不過是希望大家能夠很公平地
[00:29:56.000 --> 00:29:59.000]  把自己的立場說出來
[00:29:59.000 --> 00:30:03.000]  所以對於調解人來說
[00:30:03.000 --> 00:30:08.000]  他重要的是不可以被某方面利用
[00:30:08.000 --> 00:30:15.000]  不是成為某方面的棋子去對付對方
[00:30:15.000 --> 00:30:19.000]  同樣亦不可以向某方面或兩方面施壓
[00:30:19.000 --> 00:30:24.000]  盡量讓他們能夠去接受自己一些解決的方法
[00:30:24.000 --> 00:30:28.000]  因為這樣反而會造成更多的衝突
[00:30:28.000 --> 00:30:33.000]  而是說帶出一個說法你們拿出來心平氣和去說
[00:30:33.000 --> 00:30:36.000]  以至你們雙方一定要做一件事情
[00:30:36.000 --> 00:30:38.000]  就是要達成一個協議
[00:30:38.000 --> 00:30:41.000]  達成一個大家都可以接受的方案
[00:30:41.000 --> 00:30:44.000]  調解人就繼續跟進這件事情
[00:30:44.000 --> 00:30:46.000]  看看你們達成協議之後
[00:30:46.000 --> 00:30:48.000]  是否要去遵守下去
[00:30:48.000 --> 00:30:49.000]  如果遵守做到
[00:30:49.000 --> 00:30:53.000]  慢慢一段時間就能夠去解決
[00:30:53.000 --> 00:30:56.000]  對於調解的方法
[00:30:56.000 --> 00:30:59.000]  我曾經去學習過一點
[00:30:59.000 --> 00:31:01.000]  我自己的看法是
[00:31:01.000 --> 00:31:03.000]  或者我們當一個中間人
[00:31:03.000 --> 00:31:05.000]  或者當一個和事佬也好
[00:31:05.000 --> 00:31:07.000]  這些我們都可能會做到
[00:31:07.000 --> 00:31:09.000]  有時在平日的生活裏
[00:31:09.000 --> 00:31:11.000]  我們要著眼點的是
[00:31:11.000 --> 00:31:15.000]  雙方關注共同的地方在哪裏
[00:31:15.000 --> 00:31:18.000]  不是著眼點大家不同的地方
[00:31:18.000 --> 00:31:20.000]  大家不同的想法是有的
[00:31:20.000 --> 00:31:26.000]  但重點是他們關注的地方在哪裏
[00:31:26.000 --> 00:31:29.000]  是一些寸步不讓的地方在哪裏
[00:31:29.000 --> 00:31:31.000]  當大家關心的地方
[00:31:31.000 --> 00:31:35.000]  都彼此提出一些彼此著想的東西
[00:31:35.000 --> 00:31:37.000]  能夠讓你看到
[00:31:37.000 --> 00:31:41.000]  能夠看看大家會否願意退讓一步
[00:31:41.000 --> 00:31:42.000]  大家退讓一步
[00:31:42.000 --> 00:31:46.000]  大家都能夠達到一個商人的效果
[00:31:46.000 --> 00:31:49.000]  或者達到一個和解的效果
[00:31:49.000 --> 00:31:53.000]  很方便去聆聽對方提出一些事情
[00:31:53.000 --> 00:31:56.000]  很多時候當你聆聽的時候
[00:31:56.000 --> 00:31:58.000]  未必是講一些事實
[00:31:58.000 --> 00:32:00.000]  是講一些情緒
[00:32:00.000 --> 00:32:02.000]  是講一些感受
[00:32:02.000 --> 00:32:03.000]  這是很重要的
[00:32:03.000 --> 00:32:05.000]  雖然說你不要那麼情緒
[00:32:05.000 --> 00:32:07.000]  你講一些事實出來
[00:32:07.000 --> 00:32:08.000]  但你一定要給他什麼
[00:32:08.000 --> 00:32:10.000]  抒發他的一種情緒感受
[00:32:10.000 --> 00:32:12.000]  這是很重要的事情
[00:32:12.000 --> 00:32:17.000]  我們夫婦都知道很早就要學會
[00:32:17.000 --> 00:32:20.000]  太太很多時候一講很多的東西
[00:32:20.000 --> 00:32:22.000]  如果你講得一句不好聽
[00:32:22.000 --> 00:32:24.000]  就無理取鬧
[00:32:24.000 --> 00:32:27.000]  但其實她自己在情緒上
[00:32:27.000 --> 00:32:28.000]  在感受上是這樣
[00:32:28.000 --> 00:32:30.000]  但你一定要接納她的情緒
[00:32:30.000 --> 00:32:31.000]  接納她的感受
[00:32:31.000 --> 00:32:33.000]  因為這個很重要
[00:32:33.000 --> 00:32:34.000]  有時候我太太都說
[00:32:34.000 --> 00:32:36.000]  我和你講很多東西都不是重點
[00:32:36.000 --> 00:32:38.000]  是講那個事實
[00:32:38.000 --> 00:32:41.000]  是讓你知道我現在的感受是怎樣
[00:32:41.000 --> 00:32:42.000]  她還教我
[00:32:42.000 --> 00:32:45.000]  很簡單抱我一下已經很好了
[00:32:45.000 --> 00:32:46.000]  有時是這樣
[00:32:46.000 --> 00:32:48.000]  當然我們做中間人不是這樣做
[00:32:48.000 --> 00:32:52.000]  我們是讓她的情緒慢慢抒發出來
[00:32:52.000 --> 00:32:54.000]  你如果有一個聆聽的耳朵
[00:32:54.000 --> 00:32:56.000]  能夠有一種同理心
[00:32:56.000 --> 00:32:59.000]  能夠將她的感受講出來
[00:32:59.000 --> 00:33:00.000]  是好事
[00:33:00.000 --> 00:33:02.000]  當然這個學習是需要的
[00:33:02.000 --> 00:33:05.000]  最好你能夠去總結
[00:33:05.000 --> 00:33:08.000]  簡單講她一些事情
[00:33:08.000 --> 00:33:10.000]  我就聽到你有什麼感受
[00:33:10.000 --> 00:33:12.000]  甚至有時她很怒氣說
[00:33:12.000 --> 00:33:14.000]  但她沒有說她生氣
[00:33:14.000 --> 00:33:17.000]  其實你看到她是生氣的
[00:33:17.000 --> 00:33:22.000]  你只要指出她的一種情緒的情況
[00:33:22.000 --> 00:33:24.000]  可能她看到那種共鳴
[00:33:24.000 --> 00:33:27.000]  看到你和我有一個同理心
[00:33:27.000 --> 00:33:31.000]  她會容易去聽你的說話
[00:33:31.000 --> 00:33:35.000]  因為起碼你覺得你的情緒
[00:33:35.000 --> 00:33:38.000]  你的感受和我站在一個陣線裏
[00:33:38.000 --> 00:33:40.000]  你感受到我的感受
[00:33:40.000 --> 00:33:45.000]  這個中間人的說話就容易受落很多
[00:33:45.000 --> 00:33:47.000]  但如果這件事做不到的時候
[00:33:47.000 --> 00:33:50.000]  聽不到對方的感受
[00:33:50.000 --> 00:33:53.000]  或者對方不能夠講出自己的情緒感受
[00:33:53.000 --> 00:33:55.000]  每次都被你壓著的時候
[00:33:55.000 --> 00:33:58.000]  她接著講出來的東西
[00:33:58.000 --> 00:33:59.000]  或者想聽的東西
[00:33:59.000 --> 00:34:01.000]  都很容易被封鎖了
[00:34:01.000 --> 00:34:03.000]  當你被明白、被了解
[00:34:03.000 --> 00:34:05.000]  我們都是人之常情的時候
[00:34:05.000 --> 00:34:07.000]  當對方的情緒被疏離的時候
[00:34:07.000 --> 00:34:10.000]  她就容易去處理這件事
[00:34:10.000 --> 00:34:12.000]  當然做一個中間人
[00:34:12.000 --> 00:34:14.000]  很重要的一點就是
[00:34:14.000 --> 00:34:16.000]  你要去
[00:34:16.000 --> 00:34:20.000]  因為雙方都有自己對一件事的理解
[00:34:20.000 --> 00:34:22.000]  這個理解
[00:34:22.000 --> 00:34:27.000]  這個理解你要盡量去尋找到
[00:34:27.000 --> 00:34:29.000]  各方的理解是甚麼
[00:34:29.000 --> 00:34:31.000]  對這件事的理解是甚麼
[00:34:31.000 --> 00:34:33.000]  另一方對這件事的理解是甚麼
[00:34:33.000 --> 00:34:36.000]  你的理解是有不同的角度的
[00:34:36.000 --> 00:34:39.000]  如果是觀點與角度的時候
[00:34:39.000 --> 00:34:41.000]  當然這個理解
[00:34:41.000 --> 00:34:44.000]  你會體會都有共通點的地方
[00:34:44.000 --> 00:34:47.000]  嘗試去幫助對方能夠
[00:34:47.000 --> 00:34:50.000]  多角度地去理解一件事
[00:34:50.000 --> 00:34:52.000]  接著可能
[00:34:52.000 --> 00:34:54.000]  她會看到一些轉變的想法
[00:34:54.000 --> 00:34:57.000]  看到一些可以轉彎的情況
[00:34:57.000 --> 00:34:59.000]  所以這個都是
[00:34:59.000 --> 00:35:01.000]  引申下來
[00:35:01.000 --> 00:35:03.000]  來講到一個調解的方法
[00:35:03.000 --> 00:35:06.000]  所以今天跟大家去分享衝突的轉化
[00:35:06.000 --> 00:35:08.000]  我們要用耶穌基督提醒我們的步驟
[00:35:08.000 --> 00:35:10.000]  一步一步一步去做
[00:35:10.000 --> 00:35:12.000]  想不到的時候我們都可以今天看到
[00:35:12.000 --> 00:35:14.000]  仍然有一個調解
[00:35:14.000 --> 00:35:15.000]  中間的人
[00:35:15.000 --> 00:35:17.000]  中間人怎樣去幫助
[00:35:17.000 --> 00:35:19.000]  去理解一件事
[00:35:19.000 --> 00:35:21.000]  但是當然這些都是一個
[00:35:21.000 --> 00:35:23.000]  後面處理的方法
[00:35:23.000 --> 00:35:25.000]  我們更加要去做一些
[00:35:25.000 --> 00:35:27.000]  保護的功夫
[00:35:27.000 --> 00:35:30.000]  我覺得我們常常要記住一些經文
[00:35:30.000 --> 00:35:33.000]  就是保羅在二弗所書四章三節
[00:35:33.000 --> 00:35:35.000]  跟我們所講
[00:35:35.000 --> 00:35:38.000]  要用和平彼此聯絡
[00:35:38.000 --> 00:35:40.000]  竭力保守聖靈
[00:35:40.000 --> 00:35:42.000]  所賜合而為一的心
[00:35:42.000 --> 00:35:44.000]  這個很重要
[00:35:44.000 --> 00:35:46.000]  這個合而為一的心
[00:35:46.000 --> 00:35:49.000]  是耶穌基督付上很大很大的代價
[00:35:49.000 --> 00:35:51.000]  才能夠給到我們的
[00:35:51.000 --> 00:35:53.000]  就是耶穌基督當日釘上十字架
[00:35:53.000 --> 00:35:56.000]  為我們的罪的緣故釘上十字架
[00:35:56.000 --> 00:35:59.000]  去買贖我們救贖了我們
[00:35:59.000 --> 00:36:01.000]  要想兩下合而為一
[00:36:01.000 --> 00:36:04.000]  跟神再一次能夠去與神和好
[00:36:04.000 --> 00:36:06.000]  一個這麼重的代價
[00:36:06.000 --> 00:36:09.000]  以致盼望我們信徒
[00:36:09.000 --> 00:36:11.000]  都能夠合而為一
[00:36:11.000 --> 00:36:13.000]  所以這個已經賜給了我們
[00:36:13.000 --> 00:36:14.000]  每一個信徒
[00:36:14.000 --> 00:36:16.000]  我們本來就應該合而為一
[00:36:16.000 --> 00:36:18.000]  我們本來在教會群體裡面
[00:36:18.000 --> 00:36:20.000]  就合而為一
[00:36:20.000 --> 00:36:22.000]  合而為一就提供我們
[00:36:22.000 --> 00:36:24.000]  因為剛才所講的衝突
[00:36:24.000 --> 00:36:25.000]  一些誤會
[00:36:25.000 --> 00:36:27.000]  或者一些我們所犯的錯誤
[00:36:27.000 --> 00:36:30.000]  能夠去破壞到一個群體
[00:36:30.000 --> 00:36:33.000]  是一個很嚴重的事情
[00:36:33.000 --> 00:36:34.000]  神的眼光裡面
[00:36:34.000 --> 00:36:37.000]  一個付了很大代價的事情
[00:36:37.000 --> 00:36:39.000]  很影響一個群體裡面
[00:36:39.000 --> 00:36:41.000]  慢慢慢慢是延伸下去
[00:36:41.000 --> 00:36:43.000]  或者是會延續下去
[00:36:43.000 --> 00:36:44.000]  好像剛才所講
[00:36:44.000 --> 00:36:46.000]  兩個人變成一個團契的事情
[00:36:46.000 --> 00:36:47.000]  一個團契的事情
[00:36:47.000 --> 00:36:48.000]  變成一個教會的事情
[00:36:48.000 --> 00:36:50.000]  就很嚴重
[00:36:50.000 --> 00:36:52.000]  變成我們都會理解到
[00:36:52.000 --> 00:36:54.000]  我們要小心要處理
[00:36:54.000 --> 00:36:57.000]  所以我希望大家記住這次經文
[00:36:57.000 --> 00:36:59.000]  用和平彼此聯絡
[00:36:59.000 --> 00:37:01.000]  竭力保守聖靈
[00:37:01.000 --> 00:37:03.000]  所賜合而為一的心
[00:37:03.000 --> 00:37:05.000]  我很少要求大家背聖經
[00:37:05.000 --> 00:37:07.000]  今天試試背這次經文
[00:37:07.000 --> 00:37:09.000]  因為放在心裡面
[00:37:09.000 --> 00:37:10.000]  經常提醒自己
[00:37:10.000 --> 00:37:12.000]  現在的問題是怎樣
[00:37:12.000 --> 00:37:17.000]  用和平彼此聯絡
[00:37:17.000 --> 00:37:21.000]  竭力保守聖靈
[00:37:21.000 --> 00:37:24.000]  所賜合而為一的心
[00:37:24.000 --> 00:37:25.000]  再來
[00:37:25.000 --> 00:37:29.000]  用和平彼此聯絡
[00:37:29.000 --> 00:37:31.000]  竭力保守聖靈
[00:37:31.000 --> 00:37:34.000]  所賜合而為一的心
[00:37:34.000 --> 00:37:36.000]  二分所書四章三節
[00:37:36.000 --> 00:37:40.000]  最後我講一個故事
[00:37:40.000 --> 00:37:42.000]  結束今天的講道
[00:37:42.000 --> 00:37:44.000]  是講到朋友的相處
[00:37:44.000 --> 00:37:47.000]  話說有兩個朋友
[00:37:47.000 --> 00:37:49.000]  在沙漠裡去旅行
[00:37:49.000 --> 00:37:55.000]  途中他們在某個地方吵架
[00:37:55.000 --> 00:37:58.000]  甚至有一個被人打了一巴掌
[00:37:58.000 --> 00:38:02.000]  被人打了一巴掌的人覺得很受辱
[00:38:02.000 --> 00:38:04.000]  很不開心
[00:38:04.000 --> 00:38:08.000]  就不說話了
[00:38:08.000 --> 00:38:10.000]  但是就在地上寫下
[00:38:10.000 --> 00:38:15.000]  今天我的好朋友打了我一巴掌
[00:38:15.000 --> 00:38:18.000]  在沙漠裡寫下
[00:38:18.000 --> 00:38:23.000]  兩人繼續前行
[00:38:23.000 --> 00:38:25.000]  走到一個沼澤的地方
[00:38:25.000 --> 00:38:28.000]  他們決定要留下來喝喝水
[00:38:28.000 --> 00:38:31.000]  這個被人打了一巴掌的人
