
[00:00:00.000 --> 00:00:06.000]  今天講到的題目是屬靈眼睛
[00:20:34.000 --> 00:20:37.000]  你跟從耶穌所說的
[00:20:37.000 --> 00:20:38.000]  你相信
[00:20:38.000 --> 00:20:40.000]  你就看到
[00:20:44.000 --> 00:20:46.000]  這個人
[00:20:46.000 --> 00:20:48.000]  這樣說完之後
[00:20:48.000 --> 00:20:49.000]  去洗一下
[00:20:49.000 --> 00:20:50.000]  洗完之後
[00:20:50.000 --> 00:20:51.000]  就看到了
[00:20:51.000 --> 00:20:53.000]  其他那些
[00:20:53.000 --> 00:20:56.000]  知道他一向都在那裡討飯的
[00:20:56.000 --> 00:20:57.000]  就說
[00:20:57.000 --> 00:20:59.000]  這個不就是坐在那裡討飯的人嗎?
[00:20:59.000 --> 00:21:00.000]  有人說
[00:21:00.000 --> 00:21:01.000]  是
[00:21:01.000 --> 00:21:02.000]  不過又說不是
[00:21:02.000 --> 00:21:03.000]  恃他而已
[00:21:03.000 --> 00:21:05.000]  因為如果一個人
[00:21:05.000 --> 00:21:06.000]  他一直都瞞著眼睛
[00:21:06.000 --> 00:21:07.000]  動作
[00:21:07.000 --> 00:21:08.000]  表情
[00:21:08.000 --> 00:21:09.000]  各樣東西都不同
[00:21:09.000 --> 00:21:10.000]  突然之間眼睛
[00:21:10.000 --> 00:21:11.000]  哇
[00:21:11.000 --> 00:21:12.000]  滾滾有神
[00:21:12.000 --> 00:21:13.000]  要走路
[00:21:13.000 --> 00:21:14.000]  要走
[00:21:14.000 --> 00:21:15.000]  好像覺得
[00:21:15.000 --> 00:21:16.000]  那個人不同了
[00:21:16.000 --> 00:21:17.000]  所以有些人說是他
[00:21:17.000 --> 00:21:18.000]  有些人說不是他
[00:21:18.000 --> 00:21:19.000]  他自己就說
[00:21:19.000 --> 00:21:21.000]  是的,是我的
[00:21:21.000 --> 00:21:22.000]  那些人當然問
[00:21:22.000 --> 00:21:24.000]  為什麼會這樣開著眼睛
[00:21:24.000 --> 00:21:25.000]  他就說
[00:21:25.000 --> 00:21:26.000]  有個人叫耶穌
[00:21:26.000 --> 00:21:27.000]  和泥
[00:21:27.000 --> 00:21:28.000]  抹我的眼睛
[00:21:28.000 --> 00:21:29.000]  就跟我說
[00:21:29.000 --> 00:21:30.000]  去洗一下
[00:21:30.000 --> 00:21:31.000]  我一洗就看到了
[00:21:31.000 --> 00:21:33.000]  他肯這樣去洗
[00:21:33.000 --> 00:21:35.000]  他就看到了
[00:21:35.000 --> 00:21:37.000]  但是
[00:21:37.000 --> 00:21:39.000]  其他人怎麼說呢?
[00:21:39.000 --> 00:21:41.000]  那些人在哪裡?
[00:21:41.000 --> 00:21:42.000]  我不知道
[00:21:42.000 --> 00:21:43.000]  因為當然了
[00:21:43.000 --> 00:21:45.000]  他去祠那裡洗眼睛
[00:21:45.000 --> 00:21:47.000]  沒有看著耶穌去了哪裡
[00:21:47.000 --> 00:21:48.000]  當時看不到耶穌
[00:21:48.000 --> 00:21:49.000]  就不知道了
[00:21:49.000 --> 00:21:51.000]  他們就將他帶到
[00:21:51.000 --> 00:21:53.000]  法利塞人的面前
[00:21:53.000 --> 00:21:55.000]  耶穌做這件事的日子
[00:21:55.000 --> 00:21:56.000]  很有趣
[00:21:56.000 --> 00:21:57.000]  這裡記載
[00:21:57.000 --> 00:21:59.000]  是安息日
[00:21:59.000 --> 00:22:01.000]  法利塞人
[00:22:01.000 --> 00:22:02.000]  看到他這樣
[00:22:02.000 --> 00:22:03.000]  就問他
[00:22:03.000 --> 00:22:04.000]  核子就跟他們說
[00:22:04.000 --> 00:22:06.000]  他將泥沫在我的眼睛那裡
[00:22:06.000 --> 00:22:08.000]  我一洗就看到了
[00:22:08.000 --> 00:22:10.000]  法利塞人有什麼反應呢?
[00:22:10.000 --> 00:22:12.000]  看到這個例子
[00:22:12.000 --> 00:22:14.000]  法利塞人的反應是
[00:22:14.000 --> 00:22:16.000]  這個人不是從神而來的
[00:22:16.000 --> 00:22:18.000]  原因是什麼呢?
[00:22:18.000 --> 00:22:20.000]  因為他不守安息日
[00:22:20.000 --> 00:22:24.000]  我昨天突然間
[00:22:24.000 --> 00:22:26.000]  一直想
[00:22:26.000 --> 00:22:28.000]  預備這篇講章
[00:22:28.000 --> 00:22:29.000]  想了一個例子
[00:22:29.000 --> 00:22:31.000]  想了一個例子就是
[00:22:31.000 --> 00:22:34.000]  我們到處都有馬路
[00:22:34.000 --> 00:22:36.000]  其實應該是車道
[00:22:36.000 --> 00:22:38.000]  現在已經沒有馬了
[00:22:38.000 --> 00:22:40.000]  走車的車道
[00:22:40.000 --> 00:22:43.000]  有些位置被人過馬路
[00:22:43.000 --> 00:22:45.000]  有個小朋友
[00:22:45.000 --> 00:22:47.000]  突然間
[00:22:47.000 --> 00:22:49.000]  不知為何
[00:22:49.000 --> 00:22:50.000]  紅燈也好
[00:22:50.000 --> 00:22:51.000]  傻傻的
[00:22:51.000 --> 00:22:52.000]  當他看著手機
[00:22:52.000 --> 00:22:54.000]  想走出去
[00:22:54.000 --> 00:22:56.000]  有個警察
[00:22:56.000 --> 00:22:58.000]  看到這樣
[00:22:58.000 --> 00:22:59.000]  衝出去
[00:22:59.000 --> 00:23:01.000]  救他回來
[00:23:01.000 --> 00:23:03.000]  問題就是這樣
[00:23:03.000 --> 00:23:05.000]  問題就近似了
[00:23:05.000 --> 00:23:07.000]  這個是什麼人呢?
[00:23:07.000 --> 00:23:09.000]  哦 他是一個警察
[00:23:09.000 --> 00:23:11.000]  如果法利塞人的角色
[00:23:11.000 --> 00:23:13.000]  這個不可能是警察
[00:23:13.000 --> 00:23:15.000]  警察是不會紅燈衝出馬路的
[00:23:15.000 --> 00:23:19.000]  明白我的意思嗎?
[00:23:19.000 --> 00:23:21.000]  紅燈嘛
[00:23:21.000 --> 00:23:23.000]  警察走出馬路
[00:23:23.000 --> 00:23:25.000]  救回小朋友
[00:23:25.000 --> 00:23:27.000]  不可能是警察
[00:23:27.000 --> 00:23:29.000]  警察奉公守法
[00:23:29.000 --> 00:23:31.000]  紅燈怎會衝出馬路呢?
[00:23:31.000 --> 00:23:33.000]  這個一定不是警察
[00:23:33.000 --> 00:23:35.000]  你們覺得怎樣?
[00:23:35.000 --> 00:23:37.000]  是不是有些傻
[00:23:37.000 --> 00:23:39.000]  有些硬來
[00:23:39.000 --> 00:23:41.000]  輕重不分
[00:23:41.000 --> 00:23:43.000]  真正的價值在哪裡
[00:23:43.000 --> 00:23:45.000]  就沒有看
[00:23:45.000 --> 00:23:47.000]  就看表面的規矩
[00:23:47.000 --> 00:23:49.000]  這個正正是耶穌
[00:23:49.000 --> 00:23:51.000]  要去挑戰他們
[00:23:51.000 --> 00:23:53.000]  和想他們去明白
[00:23:53.000 --> 00:23:55.000]  為什麼他要在安息日
[00:23:55.000 --> 00:23:57.000]  做這件事
[00:23:57.000 --> 00:23:59.000]  是不是那個安息日
[00:23:59.000 --> 00:24:01.000]  要守一守那個規矩
[00:24:01.000 --> 00:24:03.000]  不要做這個和禮的動作
[00:24:03.000 --> 00:24:05.000]  去治好一個人
[00:24:05.000 --> 00:24:07.000]  是更加重要呢?
[00:24:07.000 --> 00:24:09.000]  還是治好那個人
[00:24:09.000 --> 00:24:11.000]  本身這件事
[00:24:11.000 --> 00:24:13.000]  更加重要呢?
[00:24:13.000 --> 00:24:15.000]  他們法利塞人是看到
[00:24:15.000 --> 00:24:17.000]  你守安息日與不守安息日
[00:24:17.000 --> 00:24:19.000]  是無限重要
[00:24:19.000 --> 00:24:21.000]  你去這樣
[00:24:21.000 --> 00:24:23.000]  治好一個人
[00:24:23.000 --> 00:24:25.000]  都完全沒有價值
[00:24:25.000 --> 00:24:27.000]  否認他是從神而來的
[00:24:27.000 --> 00:24:29.000]  因為
[00:24:29.000 --> 00:24:31.000]  另外有些人就說
[00:24:31.000 --> 00:24:33.000]  這些人就正常一點
[00:24:33.000 --> 00:24:35.000]  一個罪人怎樣可以
[00:24:35.000 --> 00:24:37.000]  走這樣的神跡
[00:24:37.000 --> 00:24:39.000]  很真實
[00:24:39.000 --> 00:24:41.000]  但這些法利塞人很盲實
[00:24:41.000 --> 00:24:43.000]  仍然堅持自己的見解
[00:24:43.000 --> 00:24:45.000]  起了紛爭
[00:24:45.000 --> 00:24:47.000]  他們又對核子說
[00:24:47.000 --> 00:24:49.000]  他開了你的眼你說他是誰呢?
[00:24:49.000 --> 00:24:51.000]  是什麼人呢?
[00:24:51.000 --> 00:24:53.000]  這個核子很簡單說是先知
[00:24:53.000 --> 00:24:55.000]  起碼是從神而來的
[00:24:55.000 --> 00:24:57.000]  是屬神的人
[00:24:57.000 --> 00:24:59.000]  這個就是那個盲眼的人
[00:24:59.000 --> 00:25:01.000]  他有這樣的反應
[00:25:01.000 --> 00:25:03.000]  這個記載
[00:25:03.000 --> 00:25:05.000]  記下來就是讓我們看到
[00:25:05.000 --> 00:25:07.000]  那個分別
[00:25:07.000 --> 00:25:09.000]  這個盲眼的人他相信
[00:25:09.000 --> 00:25:11.000]  他就看回
[00:25:11.000 --> 00:25:13.000]  一個很重要的
[00:25:13.000 --> 00:25:15.000]  聖經告訴我們的原則
[00:25:15.000 --> 00:25:17.000]  是我們相信
[00:25:17.000 --> 00:25:19.000]  我們就能夠看見
[00:25:19.000 --> 00:25:21.000]  但有些人
[00:25:21.000 --> 00:25:23.000]  很多時候我們傳福音都會這樣
[00:25:23.000 --> 00:25:25.000]  你讓我看見我就相信
[00:25:25.000 --> 00:25:27.000]  不是
[00:25:27.000 --> 00:25:29.000]  不是看見才相信
[00:25:29.000 --> 00:25:31.000]  神是不會
[00:25:31.000 --> 00:25:33.000]  這樣去做
[00:25:33.000 --> 00:25:37.000]  耶穌的年代當時有些人
[00:25:37.000 --> 00:25:39.000]  去求耶穌說
[00:25:39.000 --> 00:25:41.000]  從天上顯個神跡給我們看看
[00:25:41.000 --> 00:25:43.000]  耶穌說
[00:25:43.000 --> 00:25:45.000]  沒有神跡給你們看
[00:25:45.000 --> 00:25:47.000]  有一個就是
[00:25:47.000 --> 00:25:49.000]  他自己死了三日復活
[00:25:49.000 --> 00:25:51.000]  是講述這個救恩的出現
[00:25:51.000 --> 00:25:53.000]  是一個神跡
[00:25:53.000 --> 00:25:55.000]  只會有這個去拯救你們
[00:25:55.000 --> 00:25:57.000]  但不是讓你們去看表演
[00:25:57.000 --> 00:25:59.000]  不是讓你的眼睛
[00:25:59.000 --> 00:26:01.000]  看到一些東西才說相信
[00:26:01.000 --> 00:26:03.000]  看到就不用相信
[00:26:03.000 --> 00:26:05.000]  是相信了才會看見
[00:26:05.000 --> 00:26:07.000]  就好像這個盒子
[00:26:07.000 --> 00:26:09.000]  你相信了
[00:26:09.000 --> 00:26:11.000]  你就看見了
[00:26:11.000 --> 00:26:13.000]  因此聖經裡面
[00:26:13.000 --> 00:26:15.000]  講很多的屬靈的原則
[00:26:15.000 --> 00:26:17.000]  很多的告誡我們
[00:26:17.000 --> 00:26:19.000]  勸勉我們應該怎樣做
[00:26:19.000 --> 00:26:21.000]  你相信
[00:26:21.000 --> 00:26:23.000]  你就可以看到
[00:26:23.000 --> 00:26:25.000]  但這個相信
[00:26:25.000 --> 00:26:27.000]  很多時候聖經講的
[00:26:27.000 --> 00:26:29.000]  是說
[00:26:29.000 --> 00:26:31.000]  看不見
[00:26:31.000 --> 00:26:33.000]  我們第一個經文讀哥林多後書
[00:26:33.000 --> 00:26:35.000]  說要顧念那些看不見
[00:26:35.000 --> 00:26:37.000]  原來看不見的東西
[00:26:37.000 --> 00:26:39.000]  才是
[00:26:39.000 --> 00:26:41.000]  真實永恆
[00:26:41.000 --> 00:26:43.000]  有價值
[00:26:43.000 --> 00:26:45.000]  是我們人真正需要的東西
[00:26:45.000 --> 00:26:47.000]  聖經裡面告訴我們
[00:26:47.000 --> 00:26:49.000]  那些看不見的
[00:26:49.000 --> 00:26:51.000]  才是真的
[00:26:51.000 --> 00:26:53.000]  永恆 有價值
[00:26:53.000 --> 00:26:55.000]  是我們真正需要的
[00:26:55.000 --> 00:26:57.000]  而看不見的那些是指什麼呢
[00:26:57.000 --> 00:26:59.000]  和這個相對
[00:26:59.000 --> 00:27:01.000]  真實 永恆
[00:27:01.000 --> 00:27:03.000]  相對就是暫時
[00:27:03.000 --> 00:27:05.000]  剛才哥林多後書有講暫時
[00:27:05.000 --> 00:27:07.000]  只是在這個世上
[00:27:07.000 --> 00:27:09.000]  存在的那幾十年
[00:27:09.000 --> 00:27:11.000]  有價值
[00:27:11.000 --> 00:27:13.000]  相對於
[00:27:13.000 --> 00:27:15.000]  現今世上那些沒有永恆的價值
[00:27:15.000 --> 00:27:17.000]  在這個現世
[00:27:17.000 --> 00:27:19.000]  短暫時間可能有一點點價值
[00:27:19.000 --> 00:27:21.000]  不過
[00:27:21.000 --> 00:27:23.000]  那個不是永恆的價值
[00:27:23.000 --> 00:27:25.000]  因為將來新天新地
[00:27:25.000 --> 00:27:27.000]  這個世上所有的東西
[00:27:27.000 --> 00:27:29.000]  全部廢去重新開始
[00:27:29.000 --> 00:27:31.000]  所以那些就沒有永恆的價值
[00:27:31.000 --> 00:27:33.000]  小朋友砌積木
[00:27:33.000 --> 00:27:35.000]  整天在玩
[00:27:35.000 --> 00:27:37.000]  砌到很高很漂亮
[00:27:37.000 --> 00:27:39.000]  很有價值
[00:27:39.000 --> 00:27:41.000]  當時那兩分鐘很開心
[00:27:41.000 --> 00:27:43.000]  之後有沒有價值
[00:27:43.000 --> 00:27:45.000]  最容易的
[00:27:45.000 --> 00:27:47.000]  阿媽來了
[00:27:47.000 --> 00:27:49.000]  馬上收回
[00:27:49.000 --> 00:27:51.000]  回家
[00:27:51.000 --> 00:27:53.000]  沒有價值
[00:27:53.000 --> 00:27:55.000]  類似這樣
[00:27:55.000 --> 00:27:57.000]  現世上我們所看到
[00:27:57.000 --> 00:27:59.000]  覺得很具體很真實的東西
[00:27:59.000 --> 00:28:01.000]  即使有它的價值
[00:28:01.000 --> 00:28:03.000]  都是很短暫沒有永恆的價值
[00:28:03.000 --> 00:28:05.000]  而且是不能夠真正滿足人
[00:28:05.000 --> 00:28:07.000]  明白嗎
[00:28:07.000 --> 00:28:09.000]  如果不是很明白
[00:28:09.000 --> 00:28:11.000]  我下一章PowerPoint會比較具體
[00:28:11.000 --> 00:28:13.000]  給大家看到
[00:28:15.000 --> 00:28:17.000]  我們聖經一直所講
[00:28:17.000 --> 00:28:19.000]  告訴我們人最重要
[00:28:19.000 --> 00:28:23.000]  真正需要的是什麼
[00:28:23.000 --> 00:28:25.000]  是心中的平安
[00:28:25.000 --> 00:28:27.000]  我們看過很多紀錄片
[00:28:27.000 --> 00:28:29.000]  很多戰亂很多不幸的事情
[00:28:29.000 --> 00:28:31.000]  很多整個家庭
[00:28:31.000 --> 00:28:33.000]  整個民族
[00:28:33.000 --> 00:28:35.000]  全部在一個患難的裡面
[00:28:35.000 --> 00:28:37.000]  但是他們如果能夠走在一起
[00:28:37.000 --> 00:28:39.000]  一家人他們有一個信仰
[00:28:39.000 --> 00:28:41.000]  他們心中仍然有平安
[00:28:41.000 --> 00:28:43.000]  有盼望
[00:28:43.000 --> 00:28:45.000]  他們可以面對那些困難
[00:28:45.000 --> 00:28:47.000]  那個就是
[00:28:47.000 --> 00:28:49.000]  真實永恆的價值
[00:28:49.000 --> 00:28:51.000]  是人真正需要的東西
[00:28:51.000 --> 00:28:53.000]  愛
[00:28:53.000 --> 00:28:55.000]  聖經一直跟我們講
[00:28:55.000 --> 00:28:57.000]  跟神的愛
[00:28:57.000 --> 00:28:59.000]  跟人的愛
[00:28:59.000 --> 00:29:01.000]  有這個愛在我們心中的時候
[00:29:01.000 --> 00:29:03.000]  這些就是永恆
[00:29:03.000 --> 00:29:05.000]  我們真正需要的
[00:29:05.000 --> 00:29:07.000]  看不到
[00:29:07.000 --> 00:29:09.000]  但你又覺得好像很真實
[00:29:09.000 --> 00:29:11.000]  但是又不能夠真正滿足你
[00:29:11.000 --> 00:29:13.000]  就很現實
[00:29:13.000 --> 00:29:17.000]  財富
[00:29:17.000 --> 00:29:19.000]  每個人都覺得
[00:29:19.000 --> 00:29:21.000]  錢不用多
[00:29:21.000 --> 00:29:23.000]  不過都要有
[00:29:23.000 --> 00:29:25.000]  是不是
[00:29:25.000 --> 00:29:27.000]  不過去到一個地步
[00:29:27.000 --> 00:29:29.000]  告訴你
[00:29:29.000 --> 00:29:31.000]  如果財富少到沒有了
[00:29:31.000 --> 00:29:33.000]  你再去考慮財富
[00:29:33.000 --> 00:29:35.000]  本身是不是最重要呢
[00:29:35.000 --> 00:29:37.000]  財富真正本身不是最重要
[00:29:37.000 --> 00:29:39.000]  真正最重要是心中的平安
[00:29:39.000 --> 00:29:41.000]  跟你的家人一起
[00:29:41.000 --> 00:29:43.000]  有愛
[00:29:43.000 --> 00:29:45.000]  你看那些戰亂的地方
[00:29:45.000 --> 00:29:47.000]  敘利亞那些難民
[00:29:47.000 --> 00:29:49.000]  幾百萬人逃上歐洲
[00:29:49.000 --> 00:29:51.000]  可能他在家裡在他的國家很有錢
[00:29:51.000 --> 00:29:53.000]  有很多財富
[00:29:53.000 --> 00:29:55.000]  但很多都拿不走
[00:29:55.000 --> 00:29:57.000]  拿走了一些
[00:29:57.000 --> 00:29:59.000]  拿到半路就跌了
[00:29:59.000 --> 00:30:01.000]  被人搶了
[00:30:01.000 --> 00:30:03.000]  那他會不會覺得那些都是最重要
[00:30:03.000 --> 00:30:05.000]  那些都不是最重要
[00:30:05.000 --> 00:30:07.000]  最重要的是一齊跟他走的親人
[00:30:07.000 --> 00:30:09.000]  所以財富本身不是最重要
[00:30:09.000 --> 00:30:11.000]  我們不要被這個蒙蔽了
[00:30:11.000 --> 00:30:13.000]  我不是說他完全不重要
[00:30:13.000 --> 00:30:15.000]  而是在這樣之間的比較
[00:30:15.000 --> 00:30:17.000]  人的地位
[00:30:17.000 --> 00:30:19.000]  名譽甚至乎你的成就
[00:30:19.000 --> 00:30:21.000]  都不是最重要
[00:30:21.000 --> 00:30:23.000]  那些都不是永恆
[00:30:23.000 --> 00:30:25.000]  都是暫時
[00:30:25.000 --> 00:30:27.000]  所以在這個比較底下
[00:30:27.000 --> 00:30:29.000]  我們就知道
[00:30:29.000 --> 00:30:31.000]  我們更加重要追求的是什麼
[00:30:31.000 --> 00:30:33.000]  我們看到的東西
[00:30:33.000 --> 00:30:35.000]  好像很真實
[00:30:35.000 --> 00:30:37.000]  但不是很真實
[00:30:37.000 --> 00:30:39.000]  我們的眼睛是一般般的
[00:30:39.000 --> 00:30:41.000]  很多東西看不到
[00:30:41.000 --> 00:30:43.000]  給一幅圖挑戰一下大家
[00:30:43.000 --> 00:30:47.000]  這幅是什麼
[00:30:47.000 --> 00:30:51.000]  如果大家有興趣
[00:30:51.000 --> 00:30:53.000]  我之後可以另外在電話
[00:30:53.000 --> 00:30:55.000]  發這張圖給你們
[00:30:55.000 --> 00:30:57.000]  看看你們看不看到
[00:30:57.000 --> 00:30:59.000]  你看到有什麼
[00:30:59.000 --> 00:31:01.000]  有一棵樹
[00:31:01.000 --> 00:31:03.000]  答案是有一棵樹
[00:31:03.000 --> 00:31:05.000]  你看不看到
[00:31:05.000 --> 00:31:11.000]  沒那麼快看到
[00:31:11.000 --> 00:31:13.000]  我另外再傳給你
[00:31:13.000 --> 00:31:15.000]  你回去慢慢看
[00:31:15.000 --> 00:31:17.000]  是一棵樹
[00:31:17.000 --> 00:31:19.000]  你看不到是吧
[00:31:19.000 --> 00:31:21.000]  我是想證明
[00:31:21.000 --> 00:31:23.000]  我們的眼睛其實不是
[00:31:23.000 --> 00:31:25.000]  什麼都看得到
[00:31:25.000 --> 00:31:27.000]  同時我們看到的東西
[00:31:27.000 --> 00:31:29.000]  都不是真實的東西
[00:31:29.000 --> 00:31:31.000]  你看到表面亂七八糟
[00:31:31.000 --> 00:31:33.000]  但我告訴你
[00:31:33.000 --> 00:31:35.000]  有一棵樹
[00:31:35.000 --> 00:31:37.000]  你看不到是吧
[00:31:37.000 --> 00:31:39.000]  看不到試第二張
[00:31:39.000 --> 00:31:43.000]  這棵樹
[00:31:43.000 --> 00:31:45.000]  這是一隻蝴蝶
[00:31:45.000 --> 00:31:47.000]  所以你看不到
[00:31:47.000 --> 00:31:49.000]  看錯了
[00:31:49.000 --> 00:31:51.000]  這隻是蝴蝶
[00:31:51.000 --> 00:31:53.000]  紅色這隻是蝴蝶
[00:31:53.000 --> 00:31:55.000]  形狀
[00:31:55.000 --> 00:31:57.000]  可以看到是一隻蝴蝶
[00:31:57.000 --> 00:31:59.000]  或者說是一條鱷魚
[00:31:59.000 --> 00:32:01.000]  這個綠色的
[00:32:01.000 --> 00:32:03.000]  就是一棵樹
[00:32:03.000 --> 00:32:05.000]  都看不到
[00:32:05.000 --> 00:32:07.000]  一棵
[00:32:07.000 --> 00:32:11.000]  前面有幾棵矮的
[00:32:11.000 --> 00:32:13.000]  矮的叢林
[00:32:13.000 --> 00:32:15.000]  有一棵高的樹
[00:32:15.000 --> 00:32:17.000]  看不到是吧
[00:32:17.000 --> 00:32:19.000]  看不到
[00:32:19.000 --> 00:32:21.000]  是正常的
[00:32:21.000 --> 00:32:23.000]  只是告訴你我們看到的東西
[00:32:23.000 --> 00:32:25.000]  是很有限
[00:32:25.000 --> 00:32:27.000]  我們看不到的東西
[00:32:27.000 --> 00:32:29.000]  才是更多
[00:32:29.000 --> 00:32:31.000]  更大
[00:32:31.000 --> 00:32:33.000]  正如聖經所說
[00:32:33.000 --> 00:32:35.000]  所看見的是暫時的
[00:32:35.000 --> 00:32:37.000]  短暫的
[00:32:37.000 --> 00:32:39.000]  所看不見的才是我們真正
[00:32:39.000 --> 00:32:41.000]  要顧念的
[00:32:41.000 --> 00:32:43.000]  希望大家透過這兩張圖
[00:32:43.000 --> 00:32:45.000]  明白自己的有限
[00:32:45.000 --> 00:32:47.000]  明白自己的有限
[00:32:47.000 --> 00:32:49.000]  我們就在神面前
[00:32:49.000 --> 00:32:51.000]  謙卑
[00:32:51.000 --> 00:32:53.000]  聖經教我們要謙卑
[00:32:53.000 --> 00:32:55.000]  就算我們一直
[00:32:55.000 --> 00:32:57.000]  自己怎樣成就
[00:32:57.000 --> 00:32:59.000]  怎樣很厲害
[00:32:59.000 --> 00:33:01.000]  怎樣賺了財富
[00:33:01.000 --> 00:33:03.000]  在財富榜當第一
[00:33:03.000 --> 00:33:05.000]  其實
[00:33:05.000 --> 00:33:07.000]  如果在屬靈上
[00:33:07.000 --> 00:33:09.000]  沒有得著從神而來的福分
[00:33:09.000 --> 00:33:11.000]  你都
[00:33:11.000 --> 00:33:13.000]  沒什麼價值
[00:33:13.000 --> 00:33:17.000]  在神面前
[00:33:17.000 --> 00:33:19.000]  一定要謙卑
[00:33:19.000 --> 00:33:21.000]  因為你看到的東西很少
[00:33:21.000 --> 00:33:23.000]  你不懂的東西
[00:33:23.000 --> 00:33:25.000]  你看不到的東西
[00:33:25.000 --> 00:33:27.000]  是更多的
[00:33:27.000 --> 00:33:29.000]  所以我們在神面前
[00:33:29.000 --> 00:33:31.000]  必須要謙卑自己
[00:33:31.000 --> 00:33:33.000]  聖經有很多經文題
[00:33:33.000 --> 00:33:35.000]  我們抽一段出來
[00:33:35.000 --> 00:33:37.000]  在彼得前書五章五節
[00:33:37.000 --> 00:33:39.000]  你們年幼的
[00:33:39.000 --> 00:33:41.000]  要信服年長的
[00:33:41.000 --> 00:33:43.000]  就算你們眾人
[00:33:43.000 --> 00:33:45.000]  都要以謙卑速要
[00:33:45.000 --> 00:33:47.000]  彼此信服
[00:33:47.000 --> 00:33:49.000]  因為神阻擋驕傲的人
[00:33:49.000 --> 00:33:51.000]  慈恩及謙卑的人
[00:33:51.000 --> 00:33:53.000]  當你真正
[00:33:53.000 --> 00:33:55.000]  去理解到
[00:33:55.000 --> 00:33:57.000]  實情的時候
[00:33:57.000 --> 00:33:59.000]  你其實沒辦法在神面前不謙卑
[00:33:59.000 --> 00:34:01.000]  你不在神面前
[00:34:01.000 --> 00:34:03.000]  謙卑只是一個結論
[00:34:03.000 --> 00:34:05.000]  因為你沒有
[00:34:05.000 --> 00:34:07.000]  這個屬靈眼睛
[00:34:07.000 --> 00:34:09.000]  看到那個現實
[00:34:09.000 --> 00:34:11.000]  你在神面前是怎樣
[00:34:11.000 --> 00:34:13.000]  如果你看到的
[00:34:13.000 --> 00:34:15.000]  你就會謙卑
[00:34:15.000 --> 00:34:17.000]  另外在約翰福音九章
[00:34:17.000 --> 00:34:19.000]  去到尾的時候
[00:34:19.000 --> 00:34:21.000]  耶穌按著那個故事
[00:34:21.000 --> 00:34:23.000]  那個核子的故事
[00:34:23.000 --> 00:34:25.000]  講到最後他說
[00:34:25.000 --> 00:34:27.000]  三十九節我為審判來到這個世界
[00:34:27.000 --> 00:34:29.000]  叫不能看見的
[00:34:29.000 --> 00:34:31.000]  可以看見
[00:34:31.000 --> 00:34:33.000]  解釋了
[00:34:33.000 --> 00:34:35.000]  叫不能看見的可以看見
[00:34:35.000 --> 00:34:37.000]  能看見的
[00:34:37.000 --> 00:34:39.000]  反核了眼
[00:34:39.000 --> 00:34:41.000]  剛才那班法理賽人
[00:34:41.000 --> 00:34:43.000]  覺得自己能看見
[00:34:43.000 --> 00:34:45.000]  反而核了眼
[00:34:45.000 --> 00:34:47.000]  這個核子不能看見
[00:34:47.000 --> 00:34:49.000]  可以看見
[00:34:49.000 --> 00:34:51.000]  跟他一起的法理賽人
[00:34:51.000 --> 00:34:53.000]  就聽到了
[00:34:53.000 --> 00:34:55.000]  聽到
[00:34:55.000 --> 00:34:57.000]  難道我們也核了眼嗎
[00:34:57.000 --> 00:35:01.000]  耶穌就回答他們
[00:35:01.000 --> 00:35:03.000]  你們如果真的核了眼就沒有罪了
[00:35:03.000 --> 00:35:05.000]  但如今
[00:35:05.000 --> 00:35:07.000]  你們說我們能看見
[00:35:07.000 --> 00:35:09.000]  因為這樣
[00:35:09.000 --> 00:35:11.000]  你們的罪還在
[00:35:11.000 --> 00:35:13.000]  你覺得自己能看見
[00:35:13.000 --> 00:35:15.000]  但其實你又不肯去接受
[00:35:15.000 --> 00:35:17.000]  耶穌所說的真理
[00:35:17.000 --> 00:35:21.000]  其實看不見
[00:35:21.000 --> 00:35:23.000]  所以這是他們的罪
[00:35:23.000 --> 00:35:27.000]  馬福音另一段提醒我們的經文
[00:35:27.000 --> 00:35:29.000]  在四章十一至十二節
[00:35:29.000 --> 00:35:31.000]  耶穌對他們說
[00:35:31.000 --> 00:35:33.000]  神的奧秘
[00:35:33.000 --> 00:35:35.000]  只叫你們知道若是對外人講凡事
[00:35:35.000 --> 00:35:37.000]  就用比喻
[00:35:37.000 --> 00:35:39.000]  比喻似明非明
[00:35:39.000 --> 00:35:41.000]  為什麼耶穌要這樣
[00:35:41.000 --> 00:35:43.000]  耶穌這樣做
[00:35:43.000 --> 00:35:45.000]  叫他們
[00:35:45.000 --> 00:35:47.000]  看是看見
[00:35:47.000 --> 00:35:49.000]  卻不曉得
[00:35:49.000 --> 00:35:51.000]  即是看不到
[00:35:51.000 --> 00:35:53.000]  好像看到底
[00:35:53.000 --> 00:35:55.000]  就是要他們看不到
[00:35:55.000 --> 00:35:57.000]  不明白
[00:35:57.000 --> 00:35:59.000]  聽是聽見又不明白
[00:35:59.000 --> 00:36:01.000]  恐怕他們迴轉過來就得赦免
[00:36:01.000 --> 00:36:03.000]  這句是很難解的經文
[00:36:03.000 --> 00:36:07.000]  神不是想人們迴轉得救嗎
[00:36:07.000 --> 00:36:09.000]  為什麼說
[00:36:09.000 --> 00:36:11.000]  就是怕他們回頭要救他
[00:36:11.000 --> 00:36:13.000]  就是要他們看不到
