
[00:00:00.000 --> 00:00:05.380]  《此圖行傳》第十八章一節到十一節
[00:21:04.400 --> 00:21:07.400]  他帶了教會的捐款
[00:21:07.400 --> 00:21:10.400]  教會有給爲了福音奉獻的款
[00:21:10.400 --> 00:21:11.400]  他們帶來了
[00:21:11.400 --> 00:21:16.400]  這樣的保羅就生活上就有了着落了
[00:21:16.400 --> 00:21:20.400]  他就可以暫時放下喫藏棚的工作
[00:21:20.400 --> 00:21:22.400]  他就爲道迫切
[00:21:22.400 --> 00:21:26.400]  就用他全部的時間來傳福音了
[00:21:26.400 --> 00:21:28.400]  不是隻是安息的傳福音
[00:21:28.400 --> 00:21:31.400]  他在平時也可以傳福音了
[00:21:31.400 --> 00:21:34.400]  所以這個在英文的讀本里頭呢
[00:21:34.400 --> 00:21:41.400]  保羅把自己放在傳道上面了
[00:21:41.400 --> 00:21:42.400]  那麼第三點呢
[00:21:42.400 --> 00:21:44.400]  我們可以看見神是信使的
[00:21:44.400 --> 00:21:47.400]  不但供應保羅的需要
[00:21:47.400 --> 00:21:49.400]  不但給保羅預備了童工
[00:21:49.400 --> 00:21:54.400]  第三點他說神是信使的
[00:21:54.400 --> 00:21:58.400]  儘管福音是被阻擋
[00:21:58.400 --> 00:22:06.400]  但是還是神仍然把得救的人數加給教會
[00:22:06.400 --> 00:22:11.400]  所以從第九節到十一節
[00:22:11.400 --> 00:22:16.400]  就講到神怎麼自己做工
[00:22:16.400 --> 00:22:18.400]  有一些人
[00:22:18.400 --> 00:22:19.400]  有些外邦人
[00:22:19.400 --> 00:22:21.400]  他們也信了主了
[00:22:21.400 --> 00:22:23.400]  雖然猶太人拒絕福音
[00:22:23.400 --> 00:22:29.400]  但是神還是在外邦人中間工作
[00:22:29.400 --> 00:22:33.400]  仍然給他們有得救的機會
[00:22:33.400 --> 00:22:35.400]  雖然猶太人不要
[00:22:35.400 --> 00:22:37.400]  但是外邦聽見了也有接受了
[00:22:37.400 --> 00:22:40.400]  所以在這幾節聖經裏頭呢
[00:22:40.400 --> 00:22:44.400]  提到有幾個外邦人是願意相信的
[00:22:44.400 --> 00:22:48.400]  一個是叫做提多尤斯多
[00:22:48.400 --> 00:22:49.400]  是敬拜神的
[00:22:49.400 --> 00:22:51.400]  敬拜神就是敬畏神的
[00:22:51.400 --> 00:22:52.400]  他是外邦人
[00:22:52.400 --> 00:22:54.400]  但他敬畏神
[00:22:54.400 --> 00:22:56.400]  他的家靠近會堂
[00:22:56.400 --> 00:22:59.400]  靠近猶太人聚會的會堂
[00:22:59.400 --> 00:23:02.400]  所以他是得到這樣的一個人
[00:23:02.400 --> 00:23:04.400]  還有下面說呢
[00:23:04.400 --> 00:23:06.400]  管會堂的基利斯部
[00:23:06.400 --> 00:23:10.400]  管會堂就是在猶太人會堂裏頭
[00:23:10.400 --> 00:23:12.400]  管事情的
[00:23:12.400 --> 00:23:14.400]  現在他也信了耶穌了
[00:23:14.400 --> 00:23:16.400]  這個也成爲基督徒了
[00:23:16.400 --> 00:23:19.400]  那麼這個就更加是有利了
[00:23:19.400 --> 00:23:21.400]  對傳福音更加有利了
[00:23:21.400 --> 00:23:23.400]  不但他信了
[00:23:23.400 --> 00:23:25.400]  全家都信了
[00:23:25.400 --> 00:23:27.400]  那麼還有其他呢
[00:23:27.400 --> 00:23:29.400]  還有許多格林多能
[00:23:29.400 --> 00:23:30.400]  聽了福音
[00:23:30.400 --> 00:23:33.400]  他們也就相信受洗了
[00:23:33.400 --> 00:23:36.400]  你看雖然這個抵擋的力量很大
[00:23:36.400 --> 00:23:38.400]  但是神是信使的
[00:23:38.400 --> 00:23:39.400]  因爲傳福音
[00:23:39.400 --> 00:23:42.400]  不是靠傳福音的人的口才
[00:23:42.400 --> 00:23:43.400]  他的力量
[00:23:43.400 --> 00:23:45.400]  他的信念
[00:23:45.400 --> 00:23:46.400]  方法
[00:23:46.400 --> 00:23:48.400]  不是靠人
[00:23:48.400 --> 00:23:49.400]  那是靠神
[00:23:49.400 --> 00:23:51.400]  如果神不做工的話
[00:23:51.400 --> 00:23:53.400]  你再有才能
[00:23:53.400 --> 00:23:55.400]  你也不可能幫助傳開
[00:23:55.400 --> 00:23:59.400]  我們看見傳福音是神的工作
[00:23:59.400 --> 00:24:01.400]  神是信使的
[00:24:01.400 --> 00:24:04.400]  他要門徒把福音傳到地級
[00:24:04.400 --> 00:24:08.400]  那神一定要自己來帶領他們做
[00:24:08.400 --> 00:24:12.400]  所以看見許多的格林多能
[00:24:12.400 --> 00:24:14.400]  這下都信了
[00:24:14.400 --> 00:24:15.400]  就相信了
[00:24:15.400 --> 00:24:20.400]  這下我相信當時的反對保羅的人
[00:24:20.400 --> 00:24:22.400]  一定很驚慌的
[00:24:22.400 --> 00:24:24.400]  怎麼他人數很少
[00:24:24.400 --> 00:24:26.400]  傳福音的人很少
[00:24:26.400 --> 00:24:28.400]  可是信的人很多
[00:24:28.400 --> 00:24:31.400]  他們就要想辦法來害保羅
[00:24:31.400 --> 00:24:32.400]  這個時候
[00:24:32.400 --> 00:24:36.400]  這些人呢
[00:24:36.400 --> 00:24:42.400]  這些信的格林多能中間呢
[00:24:42.400 --> 00:24:45.400]  如果我們看到格林多前述的話
[00:24:45.400 --> 00:24:49.400]  就知道格林多教會里頭
[00:24:49.400 --> 00:24:51.400]  那些信主的人
[00:24:51.400 --> 00:24:54.400]  過去的造者有的是很敗壞的
[00:24:54.400 --> 00:24:55.400]  很敗壞的
[00:24:55.400 --> 00:24:57.400]  所以他們的信主是一個
[00:24:57.400 --> 00:24:59.400]  對於猶太人來說
[00:24:59.400 --> 00:25:01.400]  是一個大的衝擊
[00:25:01.400 --> 00:25:04.400]  所以他們就要想辦法害保羅
[00:25:04.400 --> 00:25:06.400]  但是神是信使的
[00:25:06.400 --> 00:25:11.400]  神在夜間向保羅顯現
[00:25:11.400 --> 00:25:13.400]  意向中跟他說
[00:25:13.400 --> 00:25:14.400]  只管講
[00:25:14.400 --> 00:25:15.400]  不要怕
[00:25:15.400 --> 00:25:16.400]  只管講
[00:25:16.400 --> 00:25:17.400]  不要怕
[00:25:17.400 --> 00:25:20.400]  由神與你同在
[00:25:20.400 --> 00:25:22.400]  這個意向
[00:25:22.400 --> 00:25:24.400]  雖然他講了很短的幾句話
[00:25:24.400 --> 00:25:25.400]  可是意向呢
[00:25:25.400 --> 00:25:28.400]  就是能夠鼓勵保羅
[00:25:28.400 --> 00:25:29.400]  給他勇氣
[00:25:29.400 --> 00:25:33.400]  他繼續能夠在這樣困難的環境中間
[00:25:33.400 --> 00:25:37.400]  一直把福音能夠傳下去
[00:25:37.400 --> 00:25:39.400]  所以這個是看見
[00:25:39.400 --> 00:25:43.400]  保羅在那個地方住了一年零六個月
[00:25:43.400 --> 00:25:44.400]  一年半
[00:25:44.400 --> 00:25:47.400]  一年半時間看起來好像很短
[00:25:47.400 --> 00:25:49.400]  但是在使徒行傳裏頭
[00:25:49.400 --> 00:25:53.400]  保羅在一個地方能夠住一年半的話
[00:25:53.400 --> 00:25:57.400]  以上的話是不太多的
[00:25:57.400 --> 00:25:59.400]  所以有一年半的時間
[00:25:59.400 --> 00:26:02.400]  可見反對的力量很大
[00:26:02.400 --> 00:26:04.400]  但是神與他們同在
[00:26:04.400 --> 00:26:07.400]  他們就可以靠着神的力量
[00:26:07.400 --> 00:26:12.400]  繼續把福音能夠傳下去
[00:26:12.400 --> 00:26:15.400]  我們看再看下去
[00:26:15.400 --> 00:26:19.400]  這個是有神的同在
[00:26:19.400 --> 00:26:21.400]  神是信使的
[00:26:21.400 --> 00:26:23.400]  所以在人受撕裂
[00:26:23.400 --> 00:26:25.400]  不能夠再承擔的時候
[00:26:25.400 --> 00:26:29.400]  神一定會到時候來幫助他們
[00:26:29.400 --> 00:26:30.400]  給他們力量
[00:26:30.400 --> 00:26:34.400]  讓他們過來
[00:26:34.400 --> 00:26:38.400]  雖然是保羅傳福音很成功
[00:26:38.400 --> 00:26:40.400]  信的人也很多
[00:26:40.400 --> 00:26:42.400]  神也對他顯現
[00:26:42.400 --> 00:26:44.400]  他也有力量
[00:26:44.400 --> 00:26:47.400]  但是仇敵並不甘心
[00:26:47.400 --> 00:26:51.400]  這個猶太人還是放不下保羅
[00:26:51.400 --> 00:26:53.400]  所以到第十二節開始
[00:26:53.400 --> 00:26:57.400]  就看見他們就把保羅拉到公堂
[00:26:57.400 --> 00:27:00.400]  拉到政府那裏去了
[00:27:00.400 --> 00:27:01.400]  告這個人
[00:27:01.400 --> 00:27:08.400]  他說這個人是勸人按照律法來敬拜神
[00:27:08.400 --> 00:27:12.400]  這個是一個很大的罪名
[00:27:12.400 --> 00:27:18.400]  好像他在這裏製造一些麻煩
[00:27:18.400 --> 00:27:21.400]  但是我們知道神是信使的
[00:27:21.400 --> 00:27:24.400]  怎麼能夠勝過這個難處
[00:27:24.400 --> 00:27:26.400]  怎麼從難處裏過來呢
[00:27:26.400 --> 00:27:30.400]  這個地方看見有一個家流
[00:27:30.400 --> 00:27:32.400]  第十四節說
[00:27:32.400 --> 00:27:34.400]  保羅剛要開口
[00:27:34.400 --> 00:27:37.400]  家流就對猶太人說
[00:27:37.400 --> 00:27:40.400]  這是當地的一個總督
[00:27:40.400 --> 00:27:43.400]  當時在哥倫多的地方
[00:27:43.400 --> 00:27:49.400]  皇帝設立這個人來管哥倫多這個地方的事情
[00:27:49.400 --> 00:27:54.400]  所以他們就告到當地的最高行政長官這裏了
[00:27:54.400 --> 00:28:00.400]  但是這個家流說
[00:28:00.400 --> 00:28:04.400]  他不受理猶太人對保羅的告
[00:28:04.400 --> 00:28:06.400]  他說這些呢
[00:28:06.400 --> 00:28:09.400]  如果你是爲了冤枉
[00:28:09.400 --> 00:28:12.400]  爲了一些殺人放火
[00:28:12.400 --> 00:28:14.400]  這些壞的事情
[00:28:14.400 --> 00:28:16.400]  那我可以受你的安靜
[00:28:16.400 --> 00:28:18.400]  我可以耐心的聽你們
[00:28:18.400 --> 00:28:22.400]  但是你們所爭論的就是一些言語
[00:28:22.400 --> 00:28:25.400]  一些言語一些思想
[00:28:25.400 --> 00:28:27.400]  你們的律法
[00:28:27.400 --> 00:28:30.400]  你說他保羅違反律法
[00:28:30.400 --> 00:28:34.400]  那政府他不管你們律法的事情
[00:28:34.400 --> 00:28:37.400]  這個是你們內部的事情
[00:28:37.400 --> 00:28:39.400]  這個家流啊
[00:28:39.400 --> 00:28:42.400]  有些明白又是不明白
[00:28:42.400 --> 00:28:49.400]  他就把他這個福音跟律法的那些有關係的事情
[00:28:49.400 --> 00:28:51.400]  他弄不清楚的
[00:28:51.400 --> 00:28:54.400]  他說你們是都是猶太教的
[00:28:54.400 --> 00:28:56.400]  你們這兩派中間有什麼爭論呢
[00:28:56.400 --> 00:28:58.400]  你們內部去解決
[00:28:58.400 --> 00:29:00.400]  你們宗教的信仰的問題
[00:29:00.400 --> 00:29:02.400]  你們自己解決
[00:29:02.400 --> 00:29:04.400]  我不管你們的事情
[00:29:04.400 --> 00:29:05.400]  就這樣的話呢
[00:29:05.400 --> 00:29:07.400]  就把他這些人呢
[00:29:07.400 --> 00:29:10.400]  告他的猶太人都攆出會堂了
[00:29:10.400 --> 00:29:13.400]  所以保羅並沒有爲自己怎麼申辯
[00:29:13.400 --> 00:29:16.400]  也沒有請律師爲他辯護
[00:29:16.400 --> 00:29:21.400]  這樣的話這個家流呢無形之中
[00:29:21.400 --> 00:29:28.400]  利用家流這個行政長官把這個事情給定下來了
[00:29:28.400 --> 00:29:30.400]  可是這樣的話
[00:29:30.400 --> 00:29:32.400]  猶太人還不甘心
[00:29:32.400 --> 00:29:34.400]  所以到第17節
[00:29:34.400 --> 00:29:37.400]  衆人就要揪住這管會堂的索提尼
[00:29:37.400 --> 00:29:39.400]  打了他
[00:29:39.400 --> 00:29:42.400]  那麼家流也不管
[00:29:42.400 --> 00:29:44.400]  所以省也是信使的
[00:29:44.400 --> 00:29:48.400]  預備了一個用一個目不關心的種族
[00:29:48.400 --> 00:29:51.400]  他不關心你們這個宗教裏的事情
[00:29:51.400 --> 00:29:55.400]  就不管就不受你的控告
[00:29:55.400 --> 00:29:57.400]  那麼這個我們就看見
[00:29:57.400 --> 00:30:01.400]  這個是都都是神在那個地方
[00:30:01.400 --> 00:30:06.400]  按照他的旨意來用周圍的環境
[00:30:06.400 --> 00:30:11.400]  人事物來幫助這個保羅
[00:30:11.400 --> 00:30:17.400]  跟他同工們把這個福音傳開
[00:30:17.400 --> 00:30:21.400]  所以從這段聖經裏頭
[00:30:21.400 --> 00:30:24.400]  保羅跟他們的同工們
[00:30:24.400 --> 00:30:29.400]  怎麼樣能夠經歷到神是信使的神
[00:30:29.400 --> 00:30:34.400]  他們保羅來到柏林多以後
[00:30:34.400 --> 00:30:38.400]  就很快就有人跟他同工
[00:30:38.400 --> 00:30:42.400]  如果靠他一個人傳福音是擔子很重
[00:30:42.400 --> 00:30:45.400]  但是有這個柏吉拉跟雅吉拉
[00:30:45.400 --> 00:30:49.400]  雅吉拉跟柏吉拉夫婦跟他也快同工了
[00:30:49.400 --> 00:30:51.400]  這個福音就傳開了
[00:30:51.400 --> 00:30:53.400]  看見神是信使的
[00:30:53.400 --> 00:30:55.400]  也給保羅有生活
[00:30:55.400 --> 00:30:57.400]  供應保羅生活需要
[00:30:57.400 --> 00:30:59.400]  讓他小的時候
[00:30:59.400 --> 00:31:02.400]  年輕的時候所學習的支撐棚
[00:31:02.400 --> 00:31:04.400]  到這個時候也能夠用上
[00:31:04.400 --> 00:31:08.400]  那麼他就可以生活
[00:31:08.400 --> 00:31:11.400]  可以得到供應了
[00:31:11.400 --> 00:31:16.400]  雖然福音是很難
[00:31:16.400 --> 00:31:18.400]  常常受阻擋
[00:31:18.400 --> 00:31:20.400]  沒有很順利的
[00:31:20.400 --> 00:31:25.400]  尤其是如果這個政權是敵當神的話
[00:31:25.400 --> 00:31:27.400]  那傳給人更加的困難
[00:31:27.400 --> 00:31:35.400]  但是神仍然會把福音傳給這些不幸的人
[00:31:35.400 --> 00:31:37.400]  讓他們能夠得救
[00:31:37.400 --> 00:31:41.400]  所以常常是我們要看到
[00:31:41.400 --> 00:31:44.400]  傳福音不是人靠着勢力
[00:31:44.400 --> 00:31:48.400]  靠着口才方法來傳福音
[00:31:48.400 --> 00:31:51.400]  那是神用這些人
[00:31:51.400 --> 00:31:53.400]  看起來是不太有本事
[00:31:53.400 --> 00:31:55.400]  不太有口才的人
[00:31:55.400 --> 00:31:57.400]  能夠把福音傳開
[00:31:57.400 --> 00:31:59.400]  所以神是信使的
[00:31:59.400 --> 00:32:02.400]  音訊要把福音傳到地級
[00:32:02.400 --> 00:32:05.400]  他就一定會給傳福音的人
[00:32:05.400 --> 00:32:08.400]  加上他所需要的力量
[00:32:08.400 --> 00:32:12.400]  那麼神還是信使的
[00:32:12.400 --> 00:32:15.400]  他要保護他所用的僕人使女
[00:32:15.400 --> 00:32:19.400]  讓他們能夠有神的同在
[00:32:19.400 --> 00:32:22.400]  那麼這樣的話
[00:32:22.400 --> 00:32:25.400]  他們就可以在每天的風浪當中
[00:32:25.400 --> 00:32:27.400]  能夠平安的度過
[00:32:27.400 --> 00:32:31.400]  能夠成就神所要他們所做的
[00:32:31.400 --> 00:32:33.400]  我不能夠上夜班
[00:32:33.400 --> 00:32:37.400]  我下了班四點半回到家五點以後
[00:32:37.400 --> 00:32:39.400]  我不能睡覺
[00:32:39.400 --> 00:32:41.400]  白天我也睡不着
[00:32:41.400 --> 00:32:44.400]  睡不着到晚上又要去上班
[00:32:44.400 --> 00:32:48.400]  這個弄下來的話就非常的喫力了
[00:32:48.400 --> 00:32:51.400]  而且他是禮拜六還要上夜班
[00:32:51.400 --> 00:32:53.400]  禮拜六下完班以後
[00:32:53.400 --> 00:32:55.400]  禮拜天又不能去聚會
[00:32:55.400 --> 00:32:57.400]  還得去睡覺
[00:32:57.400 --> 00:32:59.400]  睡又睡不着
[00:32:59.400 --> 00:33:01.400]  所以這個掙紮下來不行
[00:33:01.400 --> 00:33:04.400]  做了六星期
[00:33:04.400 --> 00:33:08.400]  我跟我親戚說不行了
[00:33:08.400 --> 00:33:11.400]  我再下去的話恐怕受不了了
[00:33:11.400 --> 00:33:13.400]  就把他辭掉了
[00:33:13.400 --> 00:33:15.400]  找到工不容易
[00:33:15.400 --> 00:33:18.400]  辭掉工以後更不容易
[00:33:18.400 --> 00:33:20.400]  沒有工作
[00:33:20.400 --> 00:33:22.400]  那個時候我弟弟接待我
[00:33:22.400 --> 00:33:24.400]  住在他家裏
[00:33:24.400 --> 00:33:26.400]  僱傭房租
[00:33:26.400 --> 00:33:28.400]  他說我還要生活
[00:33:28.400 --> 00:33:29.400]  我還要孩子
[00:33:29.400 --> 00:33:31.400]  我要生活怎麼辦呢
[00:33:31.400 --> 00:33:33.400]  我就在報紙上看
[00:33:33.400 --> 00:33:36.400]  看到有個地方要找清潔工
[00:33:36.400 --> 00:33:37.400]  我做過清潔工了
[00:33:37.400 --> 00:33:38.400]  我有經驗
[00:33:38.400 --> 00:33:40.400]  我去應徵
[00:33:40.400 --> 00:33:43.400]  他不是固定的
[00:33:43.400 --> 00:33:45.400]  他就是有的時候有就來找你
[00:33:45.400 --> 00:33:47.400]  沒有的話就不管你了
[00:33:47.400 --> 00:33:49.400]  做幾個鐘頭
[00:33:49.400 --> 00:33:51.400]  三個鐘頭是幾塊錢
[00:33:51.400 --> 00:33:53.400]  你做三個鐘頭是五塊錢
[00:33:53.400 --> 00:33:55.400]  就這麼樣給你
[00:33:55.400 --> 00:33:57.400]  但是我覺得不要緊
[00:33:57.400 --> 00:33:59.400]  那我也去做
[00:33:59.400 --> 00:34:04.400]  有一次他安排我到一個
[00:34:04.400 --> 00:34:09.400]  當場一個大樓裏頭去做清潔工
[00:34:09.400 --> 00:34:11.400]  就是在清潔他們的電梯
[00:34:11.400 --> 00:34:12.400]  貨道
[00:34:12.400 --> 00:34:14.400]  公共場所
[00:34:14.400 --> 00:34:18.400]  家裏是他們有很多住宅的
[00:34:18.400 --> 00:34:20.400]  大樓裏有很多住宅
[00:34:20.400 --> 00:34:23.400]  有一天我在做清潔工的時候
[00:34:23.400 --> 00:34:25.400]  碰到一箇中國人
[00:34:25.400 --> 00:34:27.400]  他是上海人
[00:34:27.400 --> 00:34:28.400]  上海太太
[00:34:28.400 --> 00:34:30.400]  他看見我也是中國人
[00:34:30.400 --> 00:34:32.400]  就跟我說起來
[00:34:32.400 --> 00:34:34.400]  還知道我能夠聽上海話
[00:34:34.400 --> 00:34:35.400]  就問我
[00:34:35.400 --> 00:34:38.400]  你要不要到我家裏去做清潔
[00:34:38.400 --> 00:34:41.400]  一個禮拜你來一次
[00:34:41.400 --> 00:34:43.400]  我的家在西溫
[00:34:43.400 --> 00:34:46.400]  西溫俄華
[00:34:46.400 --> 00:34:48.400]  你來做
[00:34:48.400 --> 00:34:49.400]  那我答應了
[00:34:49.400 --> 00:34:51.400]  因爲我工作不是那麼多
[00:34:51.400 --> 00:34:52.400]  我有時間
[00:34:52.400 --> 00:34:54.400]  我就去他那地方做了
[00:34:54.400 --> 00:34:56.400]  就到他家裏清潔
[00:34:56.400 --> 00:34:59.400]  開車過橋
[00:34:59.400 --> 00:35:01.400]  到西溫山上
[00:35:01.400 --> 00:35:02.400]  在山上做
[00:35:02.400 --> 00:35:04.400]  就一個禮拜去一次
[00:35:04.400 --> 00:35:06.400]  就這樣
[00:35:06.400 --> 00:35:07.400]  那也好
[00:35:07.400 --> 00:35:10.400]  有一次去個十五塊錢
[00:35:10.400 --> 00:35:11.400]  二十塊錢
[00:35:11.400 --> 00:35:12.400]  那也好
[00:35:12.400 --> 00:35:13.400]  就這麼樣做
[00:35:13.400 --> 00:35:16.400]  到後來他家裏比較有錢
[00:35:16.400 --> 00:35:20.400]  他的先生是在做房屋發展的
[00:35:20.400 --> 00:35:23.400]  他先生在西溫的地方
[00:35:23.400 --> 00:35:25.400]  蓋了一棟大樓
[00:35:25.400 --> 00:35:27.400]  這大樓完工了
[00:35:27.400 --> 00:35:31.400]  那個時候他的太太就跟我說
[00:35:31.400 --> 00:35:32.400]  你要不要
[00:35:32.400 --> 00:35:35.400]  先生想把大樓的清潔包給你
[00:35:35.400 --> 00:35:38.400]  你到晚上來做就行了
[00:35:38.400 --> 00:35:40.400]  一個禮拜做五個晚上
[00:35:40.400 --> 00:35:42.400]  到六個晚上
[00:35:42.400 --> 00:35:45.400]  白天你還可以做其他的工作
[00:35:45.400 --> 00:35:48.400]  一個月給你一千塊錢
[00:35:48.400 --> 00:35:51.400]  那個時候一千塊錢
[00:35:51.400 --> 00:35:54.400]  我想應該有幾千塊錢了
[00:35:54.400 --> 00:35:56.400]  那麼他就願意把這工作
[00:35:56.400 --> 00:35:59.400]  給我包給我做
[00:35:59.400 --> 00:36:00.400]  我就好了
[00:36:00.400 --> 00:36:02.400]  我白天有其他工作做
[00:36:02.400 --> 00:36:05.400]  晚上我再去大樓裏頭
[00:36:05.400 --> 00:36:06.400]  再去做一份
[00:36:06.400 --> 00:36:09.400]  這樣慢慢的生活就有了
[00:36:09.400 --> 00:36:10.400]  我去的時候
[00:36:10.400 --> 00:36:13.400]  因爲包給我他們都下班了
[00:36:13.400 --> 00:36:16.400]  我就把我的內人
[00:36:16.400 --> 00:36:18.400]  把我的女兒我們都帶過去
[00:36:18.400 --> 00:36:19.400]  我們四個人
[00:36:19.400 --> 00:36:21.400]  我的大女兒還沒有來
[00:36:21.400 --> 00:36:23.400]  我們四個人一塊去做
[00:36:23.400 --> 00:36:27.400]  一個多鐘頭就把這個樓就做完了
[00:36:27.400 --> 00:36:29.400]  感謝沈哥預備
[00:36:29.400 --> 00:36:33.400]  他的太太從來跟我都沒有見過面
[00:36:33.400 --> 00:36:36.400]  就是憑見到這一面這麼一說
[00:36:36.400 --> 00:36:40.400]  說了以後做了一段時間
[00:36:40.400 --> 00:36:43.400]  她的先生就願意把這工作給我
[00:36:43.400 --> 00:36:46.400]  後來做到生活慢慢就好了
[00:36:46.400 --> 00:36:48.400]  所以沈是信誓的
[00:36:48.400 --> 00:36:50.400]  所以我們剛來的時候
[00:36:50.400 --> 00:36:52.400]  生活實在是很艱難
[00:36:52.400 --> 00:36:54.400]  找工作找不到
[00:36:54.400 --> 00:36:57.400]  那麼女兒就說了
[00:36:57.400 --> 00:36:59.400]  那我們還是回去吧
[00:36:59.400 --> 00:37:01.400]  還是回中國去吧
[00:37:01.400 --> 00:37:02.400]  中國的多好啊
[00:37:02.400 --> 00:37:04.400]  我們住的房子多好
[00:37:04.400 --> 00:37:06.400]  收入多好啊
[00:37:06.400 --> 00:37:07.400]  我說不行
[00:37:07.400 --> 00:37:09.400]  沈竟然帶我們出來了
[00:37:09.400 --> 00:37:12.400]  我們就不能夠這樣的再回去
[00:37:12.400 --> 00:37:16.400]  就這樣的沈帶領我們過來
[00:37:16.400 --> 00:37:18.400]  到最後呢
[00:37:18.400 --> 00:37:19.400]  當然這個我這個
[00:37:19.400 --> 00:37:22.400]  要講起來話還很長呢
[00:37:22.400 --> 00:37:25.400]  做大樓這麼好的工作
[00:37:25.400 --> 00:37:27.400]  時間不長
[00:37:27.400 --> 00:37:28.400]  因爲什麼呢
[00:37:28.400 --> 00:37:32.400]  這個廣播公司福音廣播
[00:37:32.400 --> 00:37:34.400]  就知道我有這樣的人
[00:37:34.400 --> 00:37:38.400]  願意來請我到他們工作
[00:37:38.400 --> 00:37:41.400]  教會也說你在這裏的話
[00:37:41.400 --> 00:37:44.400]  願不願意來來來補試住
[00:37:44.400 --> 00:37:45.400]  就這樣的話
[00:37:45.400 --> 00:37:48.400]  我這大樓的工作就不能做了
[00:37:48.400 --> 00:37:50.400]  這麼好的就辭掉了
[00:37:50.400 --> 00:37:52.400]  可能他比我做的好
[00:37:52.400 --> 00:37:55.400]  或者是當時他的先生啊
[00:37:55.400 --> 00:37:57.400]  這個他的太太先生
[00:37:57.400 --> 00:37:59.400]  給我這份工作啊
[00:37:59.400 --> 00:38:00.400]  不是我做的好
[00:38:00.400 --> 00:38:04.400]  好像看到我比較可憐
[00:38:04.400 --> 00:38:07.400]  這個這麼大歲數還在做清潔了
[00:38:07.400 --> 00:38:09.400]  所以他就願意把這工作
[00:38:09.400 --> 00:38:10.400]  給我一個機會
[00:38:10.400 --> 00:38:13.400]  本來他說這大樓蓋好了
[00:38:13.400 --> 00:38:16.400]  有個小賣部中午給人家喫飯的
[00:38:16.400 --> 00:38:18.400]  這個願意交給你經營
[00:38:18.400 --> 00:38:19.400]  你要不要
[00:38:19.400 --> 00:38:20.400]  我說千萬不要
[00:38:20.400 --> 00:38:22.400]  我不會做這個食堂
[00:38:22.400 --> 00:38:24.400]  不會做飯店的工作的
[00:38:24.400 --> 00:38:25.400]  不要不要
[00:38:25.400 --> 00:38:26.400]  這個你掙多少錢
[00:38:26.400 --> 00:38:27.400]  我都不要
[00:38:27.400 --> 00:38:30.400]  那麼就這樣的話
[00:38:30.400 --> 00:38:31.400]  最後神一定一定
[00:38:31.400 --> 00:38:34.400]  一方面一方面的帶我們過來
[00:38:34.400 --> 00:38:35.400]  所以我就覺得
[00:38:35.400 --> 00:38:38.400]  我在準備這個信息的時候
[00:38:38.400 --> 00:38:39.400]  我就回想到
[00:38:39.400 --> 00:38:42.400]  神在我身上也是訓斥的
[00:38:42.400 --> 00:38:44.400]  神帶領我出來
[00:38:44.400 --> 00:38:47.400]  就不會叫我在加拿大捱餓
[00:38:47.400 --> 00:38:49.400]  身後沒有着落
[00:38:49.400 --> 00:38:50.400]  不會的
[00:38:50.400 --> 00:38:52.400]  神接着我的弟弟
[00:38:52.400 --> 00:38:55.400]  接着這個一些親戚
[00:38:55.400 --> 00:38:56.400]  一些不認識的人
[00:38:56.400 --> 00:38:58.400]  他都會來幫幫助我
[00:38:58.400 --> 00:38:59.400]  感謝人
[00:38:59.400 --> 00:39:00.400]  感謝神
[00:39:00.400 --> 00:39:02.400]  這三十多年過來的話
[00:39:02.400 --> 00:39:03.400]  一想到這個
[00:39:03.400 --> 00:39:05.400]  準備想到神
[00:39:05.400 --> 00:39:07.400]  你真是信使的神
[00:39:07.400 --> 00:39:09.400]  你不會改變
[00:39:09.400 --> 00:39:10.400]  人常常改變
[00:39:10.400 --> 00:39:12.400]  我們也會常常改變
[00:39:12.400 --> 00:39:15.400]  但是神你不會改變
[00:39:15.400 --> 00:39:16.400]  所以我們感謝神
[00:39:16.400 --> 00:39:17.400]  所以弟兄姊妹
[00:39:17.400 --> 00:39:19.400]  當你在困難當中
[00:39:19.400 --> 00:39:21.400]  當你遇到有難處的時候
[00:39:21.400 --> 00:39:23.400]  不管你是家裏的
[00:39:23.400 --> 00:39:24.400]  或者你個人的
[00:39:24.400 --> 00:39:27.400]  你都要相信神是信使的神
[00:39:27.400 --> 00:39:30.400]  祂必定可以帶領你過來
[00:39:30.400 --> 00:39:32.400]  我們感謝神
[00:39:32.400 --> 00:39:36.400]  今天奉獻的信息就到這裏
[00:39:36.400 --> 00:39:39.400]  我們低頭一同禱告
[00:39:39.400 --> 00:39:41.400]  神我們感謝禰
[00:39:41.400 --> 00:39:43.400]  因爲禰愛我們
[00:39:43.400 --> 00:39:45.400]  禰的兒子耶穌基督
[00:39:45.400 --> 00:39:48.400]  爲我們捨身留學
[00:39:48.400 --> 00:39:49.400]  在十字架上
[00:39:49.400 --> 00:39:51.400]  擔當我們的罪
[00:39:51.400 --> 00:39:55.400]  主啊禰救我們脫離黑暗
[00:39:55.400 --> 00:39:57.400]  叫我們脫離死亡
[00:39:57.400 --> 00:40:00.400]  叫我們能夠進入光明的國度
[00:40:00.400 --> 00:40:02.400]  神啊我們感謝禰
