
[00:00:00.000 --> 00:00:02.000]  (主席)各位大英姐妹早晨
[00:19:11.000 --> 00:19:13.000]  當然不是在講上帝
[00:19:13.000 --> 00:19:15.000]  或者耶穌基督好像賊那麼壞
[00:19:15.000 --> 00:19:17.000]  而是想講
[00:19:17.000 --> 00:19:19.000]  其中最重要一點就是
[00:19:19.000 --> 00:19:24.000]  賊是不會預先告訴你
[00:19:24.000 --> 00:19:26.000]  祂什麼時候來的
[00:19:26.000 --> 00:19:27.000]  就是告訴你什麼時候來
[00:19:27.000 --> 00:19:29.000]  那個不是賊
[00:19:29.000 --> 00:19:31.000]  祂可能是想試試你的
[00:19:31.000 --> 00:19:33.000]  保安系統等等
[00:19:33.000 --> 00:19:35.000]  祂即使試保安系統
[00:19:35.000 --> 00:19:37.000]  都不會預先告訴你
[00:19:37.000 --> 00:19:39.000]  賊是不會告訴你的
[00:19:39.000 --> 00:19:41.000]  就是說耶穌的再來
[00:19:41.000 --> 00:19:43.000]  是沒有人可以預計的
[00:19:43.000 --> 00:19:45.000]  你不可以說不會的
[00:19:45.000 --> 00:19:46.000]  今晚一定不會的
[00:19:46.000 --> 00:19:48.000]  明天早上一定不會的
[00:19:48.000 --> 00:19:50.000]  放假的時間一定不會的
[00:19:50.000 --> 00:19:52.000]  現在熱熱鬧鬧的時間又不會的
[00:19:52.000 --> 00:19:54.000]  或者現在歌舞昇平的時間
[00:19:54.000 --> 00:19:55.000]  一定不會的
[00:19:55.000 --> 00:19:56.000]  沒有這些情況
[00:19:56.000 --> 00:19:58.000]  什麼時候都會來
[00:19:58.000 --> 00:20:01.000]  所以我們要常做準備
[00:20:01.000 --> 00:20:03.000]  我們怎樣準備呢
[00:20:03.000 --> 00:20:07.000]  今天我們是張林奇的第一個主日
[00:20:07.000 --> 00:20:10.000]  我們他一直盼望著
[00:20:10.000 --> 00:20:14.000]  這個去慶祝耶穌基督第一次再來
[00:20:14.000 --> 00:20:16.000]  我們也都盼望著
[00:20:16.000 --> 00:20:18.000]  耶穌基督的第二次再來
[00:20:18.000 --> 00:20:20.000]  因為祂再來的時間
[00:20:20.000 --> 00:20:23.000]  是會帶來天國的最終臨在
[00:20:23.000 --> 00:20:25.000]  帶來上帝國的降臨
[00:20:25.000 --> 00:20:27.000]  上帝旨意的成就
[00:20:27.000 --> 00:20:30.000]  正如我們常常用主土文
[00:20:30.000 --> 00:20:33.000]  去向上帝祈禱一樣
[00:20:33.000 --> 00:20:34.000]  今天講到的題目
[00:20:34.000 --> 00:20:36.000]  黑夜到底多長
[00:20:36.000 --> 00:20:40.000]  如果大家回教會內唱普天頌撰
[00:20:40.000 --> 00:20:42.000]  大概都猜到哪裏來的
[00:20:42.000 --> 00:20:44.000]  就是教會根基歌
[00:20:44.000 --> 00:20:46.000]  那裏其中有一節說
[00:20:46.000 --> 00:20:49.000]  信徒警醒心招問
[00:20:49.000 --> 00:20:52.000]  黑夜到底多長
[00:20:52.000 --> 00:20:55.000]  我想這種運
[00:20:55.000 --> 00:20:57.000]  究竟還要等多久
[00:20:57.000 --> 00:21:01.000]  究竟那種負面的黑夜的
[00:21:01.000 --> 00:21:04.000]  見不到出路的絕望的狀況
[00:21:04.000 --> 00:21:06.000]  還要等多久
[00:21:06.000 --> 00:21:08.000]  當你或者我
[00:21:08.000 --> 00:21:10.000]  可能見得多很多的一些
[00:21:10.000 --> 00:21:13.000]  不單止叫做不如意
[00:21:13.000 --> 00:21:16.000]  更加甚至可以說是荒謬的事情
[00:21:16.000 --> 00:21:18.000]  禮崩樂壞的事情
[00:21:18.000 --> 00:21:20.000]  扭曲人性的事情
[00:21:20.000 --> 00:21:22.000]  違反公義的事情
[00:21:22.000 --> 00:21:24.000]  顛倒是非等等的情況之下
[00:21:24.000 --> 00:21:27.000]  那種的失序
[00:21:27.000 --> 00:21:30.000]  那種的破壞
[00:21:30.000 --> 00:21:32.000]  這種情況的時候
[00:21:32.000 --> 00:21:34.000]  我們會很想問
[00:21:34.000 --> 00:21:36.000]  究竟耶穌什麼時候回來
[00:21:36.000 --> 00:21:39.000]  究竟這個黑夜的盡頭是什麼時候
[00:21:39.000 --> 00:21:43.000]  這首詩歌好像是挺正面的
[00:21:43.000 --> 00:21:45.000]  它說一唱完這個
[00:21:45.000 --> 00:21:47.000]  黑夜到底多長的時候
[00:21:47.000 --> 00:21:49.000]  接著馬上說
[00:21:49.000 --> 00:21:51.000]  但是悲一變歌聲
[00:21:51.000 --> 00:21:54.000]  轉信必見神光
[00:21:54.000 --> 00:21:57.000]  轉信斬下眼
[00:21:57.000 --> 00:21:58.000]  英文就是
[00:21:58.000 --> 00:22:02.000]  The night of weeping shall be the moon of song
[00:22:02.000 --> 00:22:04.000]  好像很快
[00:22:04.000 --> 00:22:06.000]  但是
[00:22:06.000 --> 00:22:08.000]  大家都知道
[00:22:08.000 --> 00:22:10.000]  耶和華漢千年如一日
[00:22:10.000 --> 00:22:12.000]  這個轉信在我們來說
[00:22:12.000 --> 00:22:14.000]  可以是很久很久的時間
[00:22:14.000 --> 00:22:16.000]  正如有些人說
[00:22:16.000 --> 00:22:18.000]  那些基督徒當時很
[00:22:18.000 --> 00:22:21.000]  很想問究竟這個羅馬帝國
[00:22:21.000 --> 00:22:23.000]  究竟還要捱多多久的時間
[00:22:23.000 --> 00:22:25.000]  歷史告訴我們就是
[00:22:25.000 --> 00:22:27.000]  捱多幾百年的時間
[00:22:27.000 --> 00:22:29.000]  我們不知道什麼時候
[00:22:29.000 --> 00:22:31.000]  但是我們知道的是
[00:22:31.000 --> 00:22:33.000]  耶穌基督必要再來
[00:22:33.000 --> 00:22:34.000]  祂必會審判
[00:22:34.000 --> 00:22:36.000]  我們不知道什麼時候
[00:22:36.000 --> 00:22:39.000]  羅馬帝國隔了很久
[00:22:39.000 --> 00:22:40.000]  但是那時候
[00:22:40.000 --> 00:22:42.000]  羅馬帝國崩潰之後
[00:22:42.000 --> 00:22:43.000]  耶穌都還沒有再來
[00:22:43.000 --> 00:22:45.000]  但是耶穌隨時再來
[00:22:45.000 --> 00:22:46.000]  有人這樣形容就說
[00:22:46.000 --> 00:22:50.000]  這個耶穌會再來審判世界
[00:22:50.000 --> 00:22:52.000]  那種的盼望
[00:22:52.000 --> 00:22:55.000]  其實是一種已知的未知
[00:22:55.000 --> 00:22:57.000]  unknown
[00:22:57.000 --> 00:22:59.000]  沒有什麼特別
[00:22:59.000 --> 00:23:01.000]  總之知道未知的東西
[00:23:01.000 --> 00:23:03.000]  這種未知是知道的
[00:23:03.000 --> 00:23:04.000]  但是我們知道
[00:23:04.000 --> 00:23:05.000]  我們不知道什麼
[00:23:05.000 --> 00:23:06.000]  我們就不知道
[00:23:06.000 --> 00:23:09.000]  究竟耶穌什麼時候回來
[00:23:09.000 --> 00:23:12.000]  究竟這個黑夜有多長
[00:23:12.000 --> 00:23:13.000]  我們不知道
[00:23:13.000 --> 00:23:15.000]  但是這個充滿了危機
[00:23:15.000 --> 00:23:17.000]  充滿了荒謬的世界當中
[00:23:17.000 --> 00:23:20.000]  馬太福音整本福音書
[00:23:20.000 --> 00:23:23.000]  它由開始到沒了
[00:23:23.000 --> 00:23:25.000]  它應許一件事
[00:23:25.000 --> 00:23:28.000]  就是耶穌基督與我們同在
[00:23:28.000 --> 00:23:29.000]  在一開始的時候
[00:23:29.000 --> 00:23:33.000]  說那位誕生的嬰孩
[00:23:33.000 --> 00:23:35.000]  他的名字叫做以馬內利
[00:23:35.000 --> 00:23:37.000]  上帝與我們同在
[00:23:37.000 --> 00:23:39.000]  在馬太福音最終那章
[00:23:39.000 --> 00:23:40.000]  二十八章
[00:23:40.000 --> 00:23:42.000]  我們平時說的大使命
[00:23:42.000 --> 00:23:44.000]  那段經文裡面
[00:23:44.000 --> 00:23:45.000]  那個經文裡面說
[00:23:45.000 --> 00:23:48.000]  看啊 我常願你們同在
[00:23:48.000 --> 00:23:51.000]  這個是聖經
[00:23:51.000 --> 00:23:53.000]  在馬太福音裡面給我們應許
[00:23:53.000 --> 00:23:55.000]  耶穌基督與我們同在
[00:23:55.000 --> 00:23:58.000]  雖然我們看不到黑夜有多長
[00:23:58.000 --> 00:24:01.000]  雖然我們不知道這些荒謬的事情
[00:24:01.000 --> 00:24:03.000]  一些違反上帝的意思
[00:24:03.000 --> 00:24:05.000]  心意的事情
[00:24:05.000 --> 00:24:06.000]  究竟持續多久
[00:24:06.000 --> 00:24:08.000]  我們不知道上帝的國度
[00:24:08.000 --> 00:24:10.000]  什麼時候真正的
[00:24:10.000 --> 00:24:12.000]  完全實現在這個世界
[00:24:12.000 --> 00:24:14.000]  但是我們知道
[00:24:14.000 --> 00:24:16.000]  好像詩篇二十三篇所說
[00:24:16.000 --> 00:24:18.000]  耶穌說是我們的目者
[00:24:18.000 --> 00:24:20.000]  我必不自缺乏
[00:24:20.000 --> 00:24:23.000]  我們雖然走過死任的幽谷
[00:24:23.000 --> 00:24:25.000]  也不怕遭害
[00:24:25.000 --> 00:24:28.000]  你的像 你的肝都安慰我
[00:24:28.000 --> 00:24:31.000]  雖然我們走過一些很黑暗的事情
[00:24:31.000 --> 00:24:32.000]  但是我們知道
[00:24:32.000 --> 00:24:35.000]  耶穌基督無論如何
[00:24:35.000 --> 00:24:38.000]  都是與我們同在的
[00:24:38.000 --> 00:24:41.000]  這個是讓我們有多一點點
[00:24:41.000 --> 00:24:45.000]  這個同在給了我們
[00:24:45.000 --> 00:24:48.000]  多了一點的那種安慰
[00:24:48.000 --> 00:24:50.000]  也給了我們有一定的盼望
[00:24:50.000 --> 00:24:53.000]  因為這位主與我們同在的主
[00:24:53.000 --> 00:24:56.000]  他將來又會以另外的方式
[00:24:56.000 --> 00:24:59.000]  以榮耀的方式來臨
[00:24:59.000 --> 00:25:01.000]  去審判這個世界
[00:25:01.000 --> 00:25:04.000]  去帶來終極的拯救
[00:25:04.000 --> 00:25:08.000]  羅馬書那段經文其中有一節說
[00:25:08.000 --> 00:25:11.000]  黑夜已深 白晝將近
[00:25:11.000 --> 00:25:14.000]  我們就當脫去暗媒的行為
[00:25:14.000 --> 00:25:16.000]  帶上光明的兵器
[00:25:16.000 --> 00:25:18.000]  行事為人要端正
[00:25:18.000 --> 00:25:21.000]  好象行在白晝
[00:25:21.000 --> 00:25:24.000]  這段經文說的好像我們只是
[00:25:24.000 --> 00:25:26.000]  自己做回自己的事情
[00:25:26.000 --> 00:25:28.000]  但是我相信它所說的
[00:25:28.000 --> 00:25:30.000]  除了那些不要犯罪
[00:25:30.000 --> 00:25:33.000]  不要做那些壞事之外
[00:25:33.000 --> 00:25:35.000]  我想仍然我們要問
[00:25:35.000 --> 00:25:37.000]  好了 我不做那些壞事
[00:25:37.000 --> 00:25:38.000]  那我們應該做些什麼呢
[00:25:38.000 --> 00:25:40.000]  我們如果在一個等待
[00:25:40.000 --> 00:25:43.000]  在一個警醒等候的狀況當中
[00:25:43.000 --> 00:25:46.000]  我們不知道黑夜有多長的情況底下
[00:25:46.000 --> 00:25:48.000]  我們應該做什麼呢
[00:25:48.000 --> 00:25:51.000]  其實那個的意象已經出現
[00:25:51.000 --> 00:25:54.000]  因為黑夜已深 白晝將近
[00:25:54.000 --> 00:25:57.000]  我們要行在白晝當中
[00:25:57.000 --> 00:26:00.000]  我們要行在白晝當中的時間
[00:26:00.000 --> 00:26:02.000]  我們要光明磊落
[00:26:02.000 --> 00:26:04.000]  也都我相信
[00:26:04.000 --> 00:26:07.000]  是我們要去在這個世界當中
[00:26:07.000 --> 00:26:09.000]  去作炎作光
[00:26:09.000 --> 00:26:12.000]  作光去對抗黑暗的權勢
[00:26:12.000 --> 00:26:16.000]  作炎去抵抗這個不斷敗壞的世界
[00:26:16.000 --> 00:26:18.000]  我們要去這樣
[00:26:18.000 --> 00:26:20.000]  在我們的日常生活當中
[00:26:20.000 --> 00:26:22.000]  去做微小的事情
[00:26:22.000 --> 00:26:24.000]  鹽不用很多
[00:26:24.000 --> 00:26:26.000]  你試試煮菜放很多鹽
[00:26:26.000 --> 00:26:27.000]  鹹死你 是不是
[00:26:27.000 --> 00:26:29.000]  少少就已經夠
[00:26:29.000 --> 00:26:30.000]  完全沒有的時間
[00:26:30.000 --> 00:26:31.000]  嘩 這麼淡的
[00:26:31.000 --> 00:26:32.000]  那些東西沒有味道
[00:26:32.000 --> 00:26:34.000]  放少許而已
[00:26:34.000 --> 00:26:35.000]  我們不需要很多
[00:26:35.000 --> 00:26:37.000]  我們基督徒不需要人很多
[00:26:37.000 --> 00:26:39.000]  我們不需要做很多很偉大的事情
[00:26:39.000 --> 00:26:44.000]  只要今天我們嘗試做少少的事情
[00:26:44.000 --> 00:26:46.000]  望下在一個黑暗
[00:26:46.000 --> 00:26:48.000]  如果你認為很黑暗的時間裏面
[00:26:48.000 --> 00:26:52.000]  我們怎樣去表達出耶穌基督的愛
[00:26:52.000 --> 00:26:54.000]  我們可以怎樣去伸張
[00:26:54.000 --> 00:26:58.000]  在天國帶來的公義和平和喜樂
[00:26:58.000 --> 00:27:01.000]  我們就可以小小地
[00:27:01.000 --> 00:27:03.000]  做一些作炎作光的事
[00:27:03.000 --> 00:27:06.000]  或者正如剛才提到的
[00:27:06.000 --> 00:27:10.000]  馬太風二十五章對我們的提醒
[00:27:10.000 --> 00:27:12.000]  我們究竟在日常生活當中
[00:27:12.000 --> 00:27:15.000]  我們有沒有真正的去跟從主
[00:27:15.000 --> 00:27:16.000]  去服侍主
[00:27:16.000 --> 00:27:18.000]  而我們服侍主的方式
[00:27:18.000 --> 00:27:20.000]  不只是在教會裏面去侍奉
[00:27:20.000 --> 00:27:22.000]  不只是在我們的
[00:27:22.000 --> 00:27:25.000]  在社會的崗位當中去侍奉
[00:27:25.000 --> 00:27:29.000]  也都包括我們對於這個世界的弱勢的人士
[00:27:29.000 --> 00:27:32.000]  無論那些是飢餓的人
[00:27:32.000 --> 00:27:34.000]  是貧困的人
[00:27:34.000 --> 00:27:36.000]  是在醫院
[00:27:36.000 --> 00:27:38.000]  或者長期病患的人
[00:27:38.000 --> 00:27:41.000]  在監獄裏面受困所的人
[00:27:41.000 --> 00:27:44.000]  我們怎樣去服侍他們
[00:27:44.000 --> 00:27:47.000]  在我們今天環顧四周
[00:27:47.000 --> 00:27:49.000]  在我們日常生活當中
[00:27:49.000 --> 00:27:51.000]  在我們這個城市
[00:27:51.000 --> 00:27:53.000]  哪些人是耶穌
[00:27:53.000 --> 00:27:57.000]  馬太福音二十五章所講的那些弱勢的人士
[00:27:57.000 --> 00:28:00.000]  我們應該怎樣去服侍他們
[00:28:00.000 --> 00:28:02.000]  我們怎樣在這個
[00:28:02.000 --> 00:28:05.000]  我們不知道黑夜到底多長的時間
[00:28:05.000 --> 00:28:09.000]  我們好好地去作炎作光
[00:28:09.000 --> 00:28:10.000]  黑夜已深
[00:28:10.000 --> 00:28:12.000]  白晝將近
[00:28:12.000 --> 00:28:16.000]  事實上這個冬至就快來了
[00:28:16.000 --> 00:28:18.000]  冬至是一年
[00:28:18.000 --> 00:28:20.000]  那個日照最短
[00:28:20.000 --> 00:28:22.000]  黑夜最長的時間
[00:28:22.000 --> 00:28:24.000]  但正如中國人的智慧講
[00:28:24.000 --> 00:28:27.000]  冬至一陽生
[00:28:27.000 --> 00:28:29.000]  在冬至之後
[00:28:29.000 --> 00:28:32.000]  冬至是一個轉捩點
[00:28:32.000 --> 00:28:34.000]  冬至之後
[00:28:34.000 --> 00:28:36.000]  痞極太來
[00:28:36.000 --> 00:28:39.000]  冬至之後陽氣不斷地提升
[00:28:39.000 --> 00:28:41.000]  所以我們
[00:28:41.000 --> 00:28:43.000]  教會的先賢
[00:28:43.000 --> 00:28:45.000]  選擇了這段時間
[00:28:45.000 --> 00:28:47.000]  當然那時候是因為
[00:28:47.000 --> 00:28:49.000]  拿了或者是
[00:28:49.000 --> 00:28:52.000]  轉化了當時羅馬宗教裏面
[00:28:52.000 --> 00:28:54.000]  去慶祝太陽神生日
[00:28:54.000 --> 00:28:56.000]  其實為甚麼太陽神生日呢
[00:28:56.000 --> 00:28:59.000]  冬至那段時間之後
[00:28:59.000 --> 00:29:02.000]  太陽日照的時間越來越多
[00:29:02.000 --> 00:29:06.000]  就好像他一邊出世一邊長大一樣
[00:29:06.000 --> 00:29:08.000]  教會的先賢拿了
[00:29:08.000 --> 00:29:11.000]  靠近冬至的日子
[00:29:11.000 --> 00:29:13.000]  去紀念耶穌基督的降生
[00:29:13.000 --> 00:29:15.000]  是實在是很有意思的
[00:29:15.000 --> 00:29:18.000]  讓我們一想起耶穌基督的誕生
[00:29:18.000 --> 00:29:21.000]  我們就想起黑夜已深
[00:29:21.000 --> 00:29:23.000]  白晝將近
[00:29:23.000 --> 00:29:25.000]  我們可以懷著一個盼望
[00:29:25.000 --> 00:29:27.000]  這個盼望不只是那些
[00:29:27.000 --> 00:29:29.000]  wishful thinking
[00:29:29.000 --> 00:29:31.000]  總之心裏面
[00:29:31.000 --> 00:29:33.000]  想著有些甚麼明天會更好
[00:29:33.000 --> 00:29:35.000]  這個盼望是
[00:29:35.000 --> 00:29:37.000]  無論黑夜有多長
[00:29:37.000 --> 00:29:39.000]  黑夜終必終結
[00:29:39.000 --> 00:29:41.000]  無論這個世界有多敗壞
[00:29:41.000 --> 00:29:43.000]  有多荒謬
[00:29:43.000 --> 00:29:46.000]  這個世界的狀況不是最終的
[00:29:46.000 --> 00:29:48.000]  耶穌基督必會再來
[00:29:48.000 --> 00:29:50.000]  祂必會帶來
[00:29:50.000 --> 00:29:53.000]  公義和平和喜樂的角度
[00:29:53.000 --> 00:29:55.000]  讓我們一起
[00:29:55.000 --> 00:29:57.000]  懷著這個盼望
[00:29:57.000 --> 00:29:59.000]  去過我們每一天
[00:29:59.000 --> 00:30:01.000]  哪怕我們不知道黑夜有多長
[00:30:01.000 --> 00:30:03.000]  阿們
