
[00:00:00.000 --> 00:00:01.380]  今天我們在崇拜的時間
[00:17:48.920 --> 00:17:51.520]  對準主其實有兩個很重要的提醒
[00:17:51.520 --> 00:17:53.520]  不要有錯誤的倚靠
[00:17:53.520 --> 00:17:55.320]  《馬學福音》第十三章其實
[00:17:55.320 --> 00:17:57.320]  就是其中一個很重要的提醒我們
[00:17:57.320 --> 00:18:00.920]  當時無論是猶太人
[00:18:00.920 --> 00:18:03.920]  甚至是跟了耶穌一段時間的門徒
[00:18:03.920 --> 00:18:08.920]  他們將一些倚靠變成一種叫偶像化的倚靠
[00:18:08.920 --> 00:18:12.520]  這個在《馬學福音》第十三章一到二節很明顯出現的
[00:18:12.520 --> 00:18:15.120]  就是在說耶穌跟這些門徒對話
[00:18:15.120 --> 00:18:17.520]  門徒的心態是什麼?
[00:18:17.520 --> 00:18:18.520]  門徒的心態覺得
[00:18:18.520 --> 00:18:22.520]  哇!我們多好有耶路撒冷這個這麼宏偉的聖殿
[00:18:22.520 --> 00:18:26.320]  可以成為我們的倚靠
[00:18:26.320 --> 00:18:28.320]  其實他們的意思是這樣表達的
[00:18:28.320 --> 00:18:32.320]  這個在他們有時候面對一些災害的時候
[00:18:32.320 --> 00:18:34.520]  他們會覺得走進去聖殿裡面
[00:18:34.520 --> 00:18:37.120]  是可以得到一些保護的
[00:18:37.120 --> 00:18:38.320]  可能有時候你也聽過
[00:18:38.320 --> 00:18:42.120]  有些教堂可能會成為一些有需要的人
[00:18:42.120 --> 00:18:44.320]  進了進去的時候就成為他的保護
[00:18:44.320 --> 00:18:46.320]  其實這個正正就是當時猶太人覺得
[00:18:46.320 --> 00:18:49.320]  哇!我們有一個這麼宏偉的聖殿
[00:18:49.320 --> 00:18:51.920]  可以進去成為我們的倚靠
[00:18:51.920 --> 00:18:53.520]  但是耶穌告訴他們
[00:18:53.520 --> 00:18:56.720]  這個聖殿最終都要被毀滅
[00:18:56.720 --> 00:18:59.720]  他們要再一次經歷聖殿被毀
[00:18:59.720 --> 00:19:04.520]  不要將這個聖殿成為一個偶像化的倚靠
[00:19:04.520 --> 00:19:08.120]  這個是當時猶太人那種心態
[00:19:08.120 --> 00:19:10.120]  而有可能成為我們今天
[00:19:10.120 --> 00:19:12.720]  我們會不會在我們的信仰上
[00:19:12.720 --> 00:19:17.520]  將某些東西成為偶像化的倚靠呢?
[00:19:17.520 --> 00:19:18.720]  另外一個就是
[00:19:18.720 --> 00:19:22.720]  耶穌提醒在十三章告訴他們小心待一些迷惑
[00:19:22.720 --> 00:19:25.120]  私慾裡面的陷阱
[00:19:25.120 --> 00:19:28.320]  在當中耶穌提到是有假基督
[00:19:28.320 --> 00:19:31.120]  有假先知、假教師
[00:19:31.120 --> 00:19:32.320]  甚至可能你們要看見
[00:19:32.320 --> 00:19:33.920]  今天可能有些人會覺得
[00:19:33.920 --> 00:19:36.320]  在香港困難的環境當中
[00:19:36.320 --> 00:19:39.120]  他好像成為香港的救世主
[00:19:39.120 --> 00:19:40.520]  如果大家留意新聞
[00:19:40.520 --> 00:19:43.920]  可能也有這樣的體會
[00:19:43.920 --> 00:19:44.920]  但我會提醒就是
[00:19:44.920 --> 00:19:50.120]  這些都是一些我們很容易落入的私慾迷惑的陷阱當中
[00:19:50.120 --> 00:19:52.320]  有這些假基督、假教師出來的時候
[00:19:52.320 --> 00:19:54.320]  我們更加要小心
[00:19:54.320 --> 00:20:00.320]  甚至可能要小心自己會不會變成這個假的教師
[00:20:00.320 --> 00:20:01.320]  提摩太前書有六章
[00:20:01.320 --> 00:20:03.320]  我想大家有機會回去看看
[00:20:03.320 --> 00:20:04.120]  弟兄姊妹
[00:20:04.120 --> 00:20:05.120]  其實這裡正正是一個
[00:20:05.120 --> 00:20:09.120]  我們今天有時候都會成為一個迷惑陷阱
[00:20:09.120 --> 00:20:10.720]  他們提到保羅教訓
[00:20:10.720 --> 00:20:12.720]  或者教導提摩太
[00:20:12.720 --> 00:20:14.720]  讓他教導教會的弟兄姊妹
[00:20:14.720 --> 00:20:15.720]  要小心的是什麼?
[00:20:15.720 --> 00:20:18.720]  那裡說到敬虔
[00:20:18.720 --> 00:20:21.720]  我們都知道我們作為基督徒應該敬虔
[00:20:21.720 --> 00:20:23.720]  敬虔好不好?
[00:20:23.720 --> 00:20:24.720]  敬虔是好的
[00:20:24.720 --> 00:20:25.720]  作為一個基督徒
[00:20:25.720 --> 00:20:27.720]  作為一個敬虔的人
[00:20:27.720 --> 00:20:29.720]  但保羅正正就是提醒提摩太
[00:20:29.720 --> 00:20:31.720]  提摩太前書第六章告訴你
[00:20:31.720 --> 00:20:35.720]  敬虔也有可能被人用作
[00:20:35.720 --> 00:20:38.720]  謀財生利的工具
[00:20:38.720 --> 00:20:43.720]  敬虔可以成為人的一個迷惑私慾的陷阱
[00:20:43.720 --> 00:20:45.720]  當人用敬虔的時候
[00:20:45.720 --> 00:20:48.720]  只不過是成為他賺取更多的金錢
[00:20:48.720 --> 00:20:51.720]  這是因為人以為當他越賺得多
[00:20:51.720 --> 00:20:53.720]  這個就可以成為他的倚靠
[00:20:53.720 --> 00:20:57.720]  成為他找到一個安穩生活的來源
[00:20:57.720 --> 00:21:00.720]  所以敬虔可能開始的時候是好
[00:21:00.720 --> 00:21:03.720]  但怎知敬虔可以成為人
[00:21:03.720 --> 00:21:06.720]  誤用甚至是成為他錯誤的倚靠
[00:21:06.720 --> 00:21:09.720]  以至落入一個陷阱當中
[00:21:09.720 --> 00:21:12.720]  所以我們在馬克福音第三章提醒
[00:21:12.720 --> 00:21:14.720]  心要對準我們的主
[00:21:14.720 --> 00:21:18.720]  不要有錯誤的倚靠
[00:21:18.720 --> 00:21:22.720]  剛才第三章第七節提醒我們不要驚慌
[00:21:22.720 --> 00:21:25.720]  就是告訴我們我們應該知道甚麼要怕
[00:21:25.720 --> 00:21:27.720]  甚麼不需要怕
[00:21:27.720 --> 00:21:30.720]  可能今天在混亂的時刻
[00:21:30.720 --> 00:21:34.720]  我們覺得很多我們接收的資訊
[00:21:34.720 --> 00:21:35.720]  或我們看見的東西
[00:21:35.720 --> 00:21:39.720]  可能都令我們心裡有不同程度的驚慌
[00:21:39.720 --> 00:21:42.720]  這裡提醒我們甚麼是應該怕
[00:21:42.720 --> 00:21:43.720]  甚麼不應該怕
[00:21:43.720 --> 00:21:46.720]  如果我們真的看見一些事後
[00:21:46.720 --> 00:21:50.720]  我們要認定我們今天所相信的神
[00:21:50.720 --> 00:21:52.720]  耶穌基督是最有能力
[00:21:52.720 --> 00:21:54.720]  大有榮耀的一位
[00:21:54.720 --> 00:21:57.720]  耶穌提到當祂在來的時候
[00:21:57.720 --> 00:22:00.720]  讓人見到祂的能力、祂的榮耀
[00:22:00.720 --> 00:22:02.720]  這個正正就是提醒我們
[00:22:02.720 --> 00:22:04.720]  今天我們要怕的
[00:22:04.720 --> 00:22:06.720]  其實不一定是我們身邊
[00:22:06.720 --> 00:22:10.720]  可能一些令我們害怕的場面
[00:22:10.720 --> 00:22:12.720]  或一些事件
[00:22:12.720 --> 00:22:13.720]  其實最重要我們看見
[00:22:13.720 --> 00:22:19.720]  真正有能力掌管著歷史
[00:22:19.720 --> 00:22:21.720]  掌管著我們每一個人
[00:22:21.720 --> 00:22:23.720]  掌管著我們的國家社會
[00:22:23.720 --> 00:22:25.720]  就是這位大有能力的主
[00:22:25.720 --> 00:22:27.720]  這個才是我們應該怕
[00:22:27.720 --> 00:22:29.720]  或者應該敬畏的
[00:22:29.720 --> 00:22:31.720]  另外我們要認定神的話
[00:22:31.720 --> 00:22:34.720]  才是真正永遠長存
[00:22:34.720 --> 00:22:36.720]  外在的環境
[00:22:36.720 --> 00:22:38.720]  可能我們會覺得怎麼辦呢
[00:22:38.720 --> 00:22:41.720]  但我會提醒這是會變幻
[00:22:41.720 --> 00:22:44.720]  甚至其實外在環境都會轉變
[00:22:44.720 --> 00:22:47.720]  當然我們期盼是變好
[00:22:47.720 --> 00:22:49.720]  我們不想它再變得更差
[00:22:49.720 --> 00:22:51.720]  但這裡提醒我們
[00:22:51.720 --> 00:22:53.720]  耶穌說天地都要廢去
[00:22:53.720 --> 00:22:57.720]  但祂的話不能廢去
[00:22:57.720 --> 00:23:00.720]  神的話會永恆長存
[00:23:00.720 --> 00:23:02.720]  神的話才是甚麼呢
[00:23:02.720 --> 00:23:04.720]  神的話最正確
[00:23:04.720 --> 00:23:06.720]  不知道大家有沒有印象
[00:23:06.720 --> 00:23:08.720]  在年初的時候
[00:23:08.720 --> 00:23:10.720]  我們看馬克福音的第一章
[00:23:10.720 --> 00:23:12.720]  同樣在崇拜的訊息裡
[00:23:12.720 --> 00:23:14.720]  我提到神最大
[00:23:14.720 --> 00:23:16.720]  神的話最正確
[00:23:16.720 --> 00:23:19.720]  當時電視劇的一些影響
[00:23:19.720 --> 00:23:21.720]  告訴我們誰大誰惡
[00:23:21.720 --> 00:23:23.720]  其實我們要相信
[00:23:23.720 --> 00:23:25.720]  不是誰說大誰惡
[00:23:25.720 --> 00:23:26.720]  其實最重要
[00:23:26.720 --> 00:23:28.720]  我們所相信的神最大
[00:23:28.720 --> 00:23:31.720]  神的話語最正確
[00:23:31.720 --> 00:23:34.720]  我們可以完全去依靠
[00:23:34.720 --> 00:23:37.720]  也是我們應該有的正確的依靠
[00:23:37.720 --> 00:23:39.720]  我們只需要
[00:23:39.720 --> 00:23:41.720]  不需要怕
[00:23:41.720 --> 00:23:43.720]  神不是很想我們怕他
[00:23:43.720 --> 00:23:45.720]  但我們要敬畏他
[00:23:45.720 --> 00:23:48.720]  我們更加不需要懼怕身邊的環境
[00:23:48.720 --> 00:23:51.720]  身邊一些讓我們驚嚇的東西
[00:23:51.720 --> 00:23:55.720]  我們最重要是敬畏我們的天父
[00:23:55.720 --> 00:23:59.720]  馬克福音第十章其實是一段經文
[00:23:59.720 --> 00:24:02.720]  最後也是和馬克福音第十三章
[00:24:02.720 --> 00:24:04.720]  放在一起
[00:24:04.720 --> 00:24:05.720]  所以在這段經文裡
[00:24:05.720 --> 00:24:08.720]  我們看完馬克福音第十三章的時候
[00:24:08.720 --> 00:24:10.720]  其實裡面正正提醒我們
[00:24:10.720 --> 00:24:12.720]  不要驚慌害怕
[00:24:12.720 --> 00:24:16.720]  因為我們最重要是來到神的面前
[00:24:16.720 --> 00:24:18.720]  帶著敬畏神的心
[00:24:18.720 --> 00:24:21.720]  如果你覺得要用怕來形容
[00:24:21.720 --> 00:24:22.720]  你也可以說
[00:24:22.720 --> 00:24:24.720]  最要怕的就是神
[00:24:24.720 --> 00:24:26.720]  但神其實提醒我們
[00:24:26.720 --> 00:24:28.720]  我們要敬畏他
[00:24:28.720 --> 00:24:30.720]  他是掌管著我們的生命
[00:24:30.720 --> 00:24:32.720]  所以我們不需要怕那些
[00:24:32.720 --> 00:24:36.720]  只是讓我們的身體受到損害的東西
[00:24:36.720 --> 00:24:37.720]  這裡提醒我們
[00:24:37.720 --> 00:24:39.720]  我們要敬畏的
[00:24:39.720 --> 00:24:41.720]  就是我們這位的天父
[00:24:41.720 --> 00:24:43.720]  去掌管我們的身體
[00:24:43.720 --> 00:24:45.720]  掌管我們的靈魂
[00:24:45.720 --> 00:24:47.720]  但耶穌更加提醒我們
[00:24:47.720 --> 00:24:49.720]  神對我們那種寶貴
[00:24:49.720 --> 00:24:51.720]  神給我們的應許是什麼
[00:24:51.720 --> 00:24:55.720]  是我們比麻雀更加重要
[00:24:55.720 --> 00:24:58.720]  我們有多少條頭髮你自己都不知道
[00:24:58.720 --> 00:24:59.720]  我都不知道
[00:24:59.720 --> 00:25:02.720]  神完全知道
[00:25:02.720 --> 00:25:05.720]  就算我們掉一條頭髮在地上
[00:25:05.720 --> 00:25:07.720]  都是在神的容許之下
[00:25:07.720 --> 00:25:09.720]  所以這個是提醒我們
[00:25:09.720 --> 00:25:12.720]  我們不需要懼怕
[00:25:12.720 --> 00:25:16.720]  縱然今天在這個紛亂的世代裡
[00:25:16.720 --> 00:25:18.720]  神是那位最有能力
[00:25:18.720 --> 00:25:22.720]  神有去永恆長存的真理
[00:25:22.720 --> 00:25:23.720]  來給了我們
[00:25:23.720 --> 00:25:26.720]  我們只要去倚靠我們的神
[00:25:26.720 --> 00:25:29.720]  我們就不會懼怕
[00:25:29.720 --> 00:25:33.720]  漢稱當下面對未來
[00:25:33.720 --> 00:25:37.720]  其中一個耶穌在給這班門徒的教導
[00:25:37.720 --> 00:25:39.720]  一個最後的提醒就是
[00:25:39.720 --> 00:25:40.720]  你們要謹慎
[00:25:40.720 --> 00:25:43.720]  要警醒祈禱
[00:25:43.720 --> 00:25:46.720]  因為唯有我們能夠看得準的時候
[00:25:46.720 --> 00:25:49.720]  我們知道什麼才是最重要
[00:25:49.720 --> 00:25:52.720]  什麼才是一些正確的倚靠
[00:25:52.720 --> 00:25:56.720]  有時候我們會看得不準的時候
[00:25:56.720 --> 00:25:59.720]  我們就會倚靠錯誤了的東西
[00:25:59.720 --> 00:26:01.720]  這裡告訴我們
[00:26:01.720 --> 00:26:03.720]  在馬克福音第十三章
[00:26:03.720 --> 00:26:04.720]  耶穌就提醒我們
[00:26:04.720 --> 00:26:08.720]  我們正確的倚靠是包括了神的大能
[00:26:08.720 --> 00:26:10.720]  神是那位全能者
[00:26:10.720 --> 00:26:12.720]  是包括了神的話
[00:26:12.720 --> 00:26:13.720]  去有去應許
[00:26:13.720 --> 00:26:17.720]  有真理給我們作為那種指引
[00:26:17.720 --> 00:26:19.720]  另外一個其實在馬克福音第十三章裡
[00:26:19.720 --> 00:26:22.720]  提到的是神的憐憫
[00:26:22.720 --> 00:26:24.720]  十三章是十九二十節
[00:26:24.720 --> 00:26:27.720]  其實上一次有大致上都看過的經文
[00:26:27.720 --> 00:26:28.720]  這裡提醒我們
[00:26:28.720 --> 00:26:30.720]  其實可能我們今天面對一個
[00:26:30.720 --> 00:26:32.720]  香港有人形容都是
[00:26:32.720 --> 00:26:34.720]  我們這幾個月所經歷的
[00:26:34.720 --> 00:26:38.720]  可能是有些人一生都沒有經歷過的
[00:26:38.720 --> 00:26:39.720]  或者這幾個月的經歷
[00:26:39.720 --> 00:26:41.720]  等於他一生人的經歷
[00:26:41.720 --> 00:26:46.720]  但是這些日子什麼時候會完結、停止呢?
[00:26:46.720 --> 00:26:48.720]  其實我們真的不知道
[00:26:48.720 --> 00:26:50.720]  但是聖經提醒我們
[00:26:50.720 --> 00:26:51.720]  在神的保守
[00:26:51.720 --> 00:26:54.720]  更加是在神的憐恤之下
[00:26:54.720 --> 00:27:00.720]  其實這個日子已經不是我們能夠去估計
[00:27:00.720 --> 00:27:02.720]  但是神會憐恤我們
[00:27:02.720 --> 00:27:05.720]  這些日子會減少
[00:27:05.720 --> 00:27:07.720]  其實我們真的不知道多久
[00:27:07.720 --> 00:27:10.720]  有人會估計這個日子可能再有幾個月
[00:27:10.720 --> 00:27:12.720]  不知道什麼時候才會完
[00:27:12.720 --> 00:27:15.720]  但是我們仍然仰望的是神的憐憫
[00:27:15.720 --> 00:27:18.720]  我們想找保護、找庇護所的時候
[00:27:18.720 --> 00:27:20.720]  要走入聖殿
[00:27:20.720 --> 00:27:21.720]  其實耶穌告訴我們
[00:27:21.720 --> 00:27:23.720]  今天我們的庇護
[00:27:23.720 --> 00:27:26.720]  我們能夠得著安全、得著保守
[00:27:26.720 --> 00:27:29.720]  其實是要靠著神的憐憫
[00:27:29.720 --> 00:27:31.720]  是神憐恤我們
[00:27:31.720 --> 00:27:35.720]  我們才可以仍然有生命氣息
[00:27:35.720 --> 00:27:39.720]  神的憐恤大過我們人的悠閒
[00:27:39.720 --> 00:27:41.720]  今天我們在艱難的時刻
[00:27:41.720 --> 00:27:43.720]  可能我們能夠其中一個
[00:27:43.720 --> 00:27:45.720]  看多一點的是見到自己
[00:27:45.720 --> 00:27:47.720]  見到人的悠閒
[00:27:47.720 --> 00:27:49.720]  不要以為某些人可能真的
[00:27:49.720 --> 00:27:51.720]  好像以前很懂事
[00:27:51.720 --> 00:27:53.720]  但是可能面對這些艱難
[00:27:53.720 --> 00:27:55.720]  很多人都不知道怎麼辦
[00:27:55.720 --> 00:27:59.720]  其實是讓我們看見人的悠閒
[00:27:59.720 --> 00:28:05.720]  更加要帶我們回去仰望神這份無限的憐恤
[00:28:05.720 --> 00:28:08.720]  以致我們可以有正確的依靠
[00:28:08.720 --> 00:28:10.720]  所以我們仍然要做的就是
[00:28:10.720 --> 00:28:14.720]  謹慎、警醒、祈禱
[00:28:14.720 --> 00:28:16.720]  這是我們每一個基督徒
[00:28:16.720 --> 00:28:19.720]  我們的恩典、我們的福氣
[00:28:19.720 --> 00:28:21.720]  可能在這些艱難日子
[00:28:21.720 --> 00:28:24.720]  很多人可能他們不是基督徒的時候
[00:28:24.720 --> 00:28:28.720]  他們真的可能進入一個困境裡面
[00:28:28.720 --> 00:28:33.720]  但我相信今天我們作為天父的兒女
[00:28:33.720 --> 00:28:35.720]  神的選民
[00:28:35.720 --> 00:28:37.720]  我們作為基督的跟隨者
[00:28:37.720 --> 00:28:39.720]  我們能夠來到神的面前
[00:28:39.720 --> 00:28:43.720]  繼續的警醒、禱告
[00:28:43.720 --> 00:28:45.720]  在屬靈的真正裡面
[00:28:45.720 --> 00:28:48.720]  其實我們面對不同的時刻
[00:28:48.720 --> 00:28:51.720]  都有機會面對一些逼迫和苦難
[00:28:51.720 --> 00:28:55.720]  有人會覺得香港未來的教會
[00:28:55.720 --> 00:28:59.720]  可能已經將會進入寒冬
[00:28:59.720 --> 00:29:01.720]  或者已經在寒冬當中
[00:29:01.720 --> 00:29:04.720]  可能會覺得香港教會會面對一些
[00:29:04.720 --> 00:29:08.720]  未來將要加在教會身上的限制
[00:29:08.720 --> 00:29:10.720]  當然直接說就是
[00:29:10.720 --> 00:29:15.720]  對教會有很多不容易面對的逼迫
[00:29:15.720 --> 00:29:18.720]  在這些信仰上高我們要面對的時候
[00:29:18.720 --> 00:29:19.720]  我們可以怎樣做呢?
[00:29:19.720 --> 00:29:21.720]  我相信耶穌的教導
[00:29:21.720 --> 00:29:23.720]  聖經的教導都是提醒我們
[00:29:23.720 --> 00:29:24.720]  我們要用祈禱
[00:29:24.720 --> 00:29:28.720]  我們不是需要用到武力
[00:29:28.720 --> 00:29:30.720]  或者怎樣去做一些
[00:29:30.720 --> 00:29:34.720]  好像要對抗
[00:29:34.720 --> 00:29:37.720]  我相信在聖經的教導提醒我們
[00:29:37.720 --> 00:29:40.720]  我們是需要更多的禱告
[00:29:40.720 --> 00:29:43.720]  而其中一個禁食祈禱
[00:29:43.720 --> 00:29:46.720]  是在我們當中可以去學習的
[00:29:46.720 --> 00:29:47.720]  但最重要其實是
[00:29:47.720 --> 00:29:51.720]  我們怎樣一個警醒的禱告
[00:29:51.720 --> 00:29:53.720]  所以我們相信聖經不是教導
[00:29:53.720 --> 00:29:59.720]  我們要用武力去保護、捍衛我們的教會
[00:29:59.720 --> 00:30:01.720]  或者有人來逼迫我們
[00:30:01.720 --> 00:30:08.720]  我們要怎樣用一些武力為教會而戰
[00:30:08.720 --> 00:30:11.720]  我們不是用這個去戰鬥
[00:30:11.720 --> 00:30:14.720]  我想我們多點來到神面前
[00:30:14.720 --> 00:30:18.720]  我們願不願意更多的祈禱去仰望神
[00:30:18.720 --> 00:30:20.720]  更多的警醒
[00:30:20.720 --> 00:30:22.720]  為什麼會是禁食祈禱呢?
[00:30:22.720 --> 00:30:25.720]  我相信警醒祈禱一個可以有不同的方式
[00:30:25.720 --> 00:30:28.720]  但禁食祈禱是因為禁食
[00:30:28.720 --> 00:30:32.720]  是可以幫助我們更加的清醒
[00:30:32.720 --> 00:30:39.720]  警醒是很期盼我們能夠多點警醒、清醒的狀態
[00:30:39.720 --> 00:30:41.720]  而禁食呢
[00:30:41.720 --> 00:30:44.720]  透過禁食是可以幫助人更加去
[00:30:44.720 --> 00:30:48.720]  用俗語說就是「醒少少」
[00:30:48.720 --> 00:30:50.720]  就是更加「醒」
[00:30:50.720 --> 00:30:53.720]  我不知道大家有沒有試過忙到一段日子
[00:30:53.720 --> 00:30:57.720]  可能一日三餐吃小餐
[00:30:57.720 --> 00:30:59.720]  吃小餐的時候你會覺得怎樣呢?
[00:30:59.720 --> 00:31:03.720]  可能有些人吃少一餐就會手軟腳軟
[00:31:03.720 --> 00:31:04.720]  這是真的
[00:31:04.720 --> 00:31:07.720]  所以禁食祈禱都不要每個人都去做
[00:31:07.720 --> 00:31:10.720]  你真的覺得你的身體可以就去做
[00:31:10.720 --> 00:31:13.720]  但我想最重要禁食祈禱不是因為禁食
[00:31:13.720 --> 00:31:16.720]  是我們願不願意在一個清醒的狀態
[00:31:16.720 --> 00:31:20.720]  我們願意將一個最好的時間放在禱告當中
[00:31:20.720 --> 00:31:22.720]  來依靠神
[00:31:22.720 --> 00:31:25.720]  有些人可能吃飽就很清醒
[00:31:25.720 --> 00:31:28.720]  那你就吃飽之後多點時間祈禱
[00:31:28.720 --> 00:31:30.720]  有人通宵祈禱
[00:31:30.720 --> 00:31:34.720]  但有些人晚上要睡覺不行就早上祈禱
[00:31:34.720 --> 00:31:36.720]  有人晚上才很精神就晚上祈禱
[00:31:36.720 --> 00:31:41.720]  重點是我們願不願意更加藉著祈禱
[00:31:41.720 --> 00:31:43.720]  來去依靠神
[00:31:43.720 --> 00:31:46.720]  去經歷神施恩手的幫助
[00:31:46.720 --> 00:31:48.720]  在教會落行聖言裏面
[00:31:48.720 --> 00:31:50.720]  最近我們在讀的是
[00:31:50.720 --> 00:31:53.720]  以斯拉記、尼西米記和以斯帖記
[00:31:53.720 --> 00:31:58.720]  我不知道有些弟兄姊妹跟著讀經進度的時候
[00:31:58.720 --> 00:32:03.720]  讀完這三本書對你來說有沒有什麼很深刻的印象
[00:32:03.720 --> 00:32:05.720]  其中一個我想提
[00:32:05.720 --> 00:32:07.720]  如果大家有時間可以回去看看
[00:32:07.720 --> 00:32:09.720]  其實在這幾段經文裏面提醒我們
[00:32:09.720 --> 00:32:13.720]  當以色列人他們面對一些很關鍵的時刻
[00:32:13.720 --> 00:32:17.720]  甚至可能對他們整個民族是一個很危險的時刻
[00:32:17.720 --> 00:32:21.720]  是一種迫不及待、很大的苦難
[00:32:21.720 --> 00:32:23.720]  但他們最重要的時候是做什麼
[00:32:23.720 --> 00:32:27.720]  是由領袖以及他們的回眾
[00:32:27.720 --> 00:32:31.720]  一起在神面前禁食禱告
[00:32:31.720 --> 00:32:33.720]  在他們最關鍵的時刻
[00:32:33.720 --> 00:32:36.720]  甚至可能他們整個民族會被消滅的時候
[00:32:36.720 --> 00:32:40.720]  他們來到神面前更多的禱告
[00:32:40.720 --> 00:32:42.720]  如果看以斯拉記第八章
[00:32:42.720 --> 00:32:44.720]  更加有意思的是什麼呢
[00:32:44.720 --> 00:32:46.720]  以斯拉自己的悔改
[00:32:46.720 --> 00:32:50.720]  他在神面前曾經想過要求皇帝
[00:32:50.720 --> 00:32:54.720]  派遣兵馬護送他回去耶路撒冷
[00:32:54.720 --> 00:32:56.720]  重建聖殿
[00:32:56.720 --> 00:32:59.720]  但他自己後來醒覺
[00:32:59.720 --> 00:33:01.720]  他在神面前的悔改就是
[00:33:01.720 --> 00:33:05.720]  他不是依靠兵馬、刀槍
[00:33:05.720 --> 00:33:07.720]  他是來到神面前
[00:33:07.720 --> 00:33:11.720]  和他的民眾一起禁食禱告
[00:33:11.720 --> 00:33:13.720]  他依靠的是什麼呢
[00:33:13.720 --> 00:33:16.720]  神施恩的手來幫助他
[00:33:16.720 --> 00:33:20.720]  這就是在以斯拉、尼西米和以斯帖
[00:33:20.720 --> 00:33:24.720]  這三本書可以讓我們好好地學習
[00:33:24.720 --> 00:33:26.720]  我相信這正正就是今天
[00:33:26.720 --> 00:33:28.720]  我們能夠用祈禱
[00:33:28.720 --> 00:33:30.720]  我們更加警醒
[00:33:30.720 --> 00:33:34.720]  來面對我們今天的社會
[00:33:34.720 --> 00:33:39.720]  面對我們在紛亂當中的狀況
[00:33:39.720 --> 00:33:42.720]  所以在講座之後
[00:33:42.720 --> 00:33:44.720]  我又想和弟兄姊妹提一提
[00:33:44.720 --> 00:33:46.720]  在講座之後我們有一些
[00:33:46.720 --> 00:33:49.720]  禱告靈修的工作坊
[00:33:49.720 --> 00:33:51.720]  這個海報比較少見
[00:33:51.720 --> 00:33:54.720]  不過待會你來到我們的講座
[00:33:54.720 --> 00:33:56.720]  講座之後也會有一些介紹
[00:33:56.720 --> 00:33:59.720]  或者你完了之後
[00:33:59.720 --> 00:34:00.720]  你需要的話
[00:34:00.720 --> 00:34:03.720]  你可以打電話來教會的關顧部的同工
[00:34:03.720 --> 00:34:05.720]  他們也會告訴你怎樣去參加
[00:34:05.720 --> 00:34:06.720]  其實正正就是提醒我們
[00:34:06.720 --> 00:34:09.720]  不只是得到一些頭腦上的知識
[00:34:09.720 --> 00:34:12.720]  我們知道怎樣去面對這個紛亂的世代
[00:34:12.720 --> 00:34:15.720]  其實更加需要我們回到神的面前
[00:34:15.720 --> 00:34:19.720]  更多地來同心的禱告
[00:34:19.720 --> 00:34:22.720]  所以漢稱當下面對未來
[00:34:22.720 --> 00:34:26.720]  是我們今天在這個訊息裡面的領受
[00:34:26.720 --> 00:34:29.720]  但其中一個同樣在當中很重要的提醒
[00:34:29.720 --> 00:34:33.720]  就是一切都在神的掌管裡面
[00:34:33.720 --> 00:34:34.720]  所以耶穌說到
[00:34:34.720 --> 00:34:39.720]  「只有父知道,連子也不知道」
[00:34:39.720 --> 00:34:42.720]  我們不知道前面的日子會怎樣過
[00:34:42.720 --> 00:34:48.720]  我們不知道一個紛亂的社會會有多久
[00:34:48.720 --> 00:34:50.720]  我們真的不知道
[00:34:50.720 --> 00:34:53.720]  但是父神知道
[00:34:53.720 --> 00:34:57.720]  祂是那位掌管著我們人生的神
[00:34:57.720 --> 00:35:00.720]  掌管著社會香港的神
[00:35:00.720 --> 00:35:02.720]  我們繼續信靠祂
[00:35:02.720 --> 00:35:05.720]  來仰望祂走前面的路
[00:35:05.720 --> 00:35:08.720]  所以縱然是在紛亂當中
[00:35:08.720 --> 00:35:11.720]  我想和弟兄姊妹一起來領受的就是
[00:35:11.720 --> 00:35:12.720]  不要亂
[00:35:12.720 --> 00:35:14.720]  外在環境未必是我們控制得到
[00:35:14.720 --> 00:35:16.720]  可能也會繼續亂
[00:35:16.720 --> 00:35:18.720]  但是我們的心直著祈禱
[00:35:18.720 --> 00:35:20.720]  緊緊依靠著
[00:35:20.720 --> 00:35:23.720]  我們的心對準我們的神
[00:35:23.720 --> 00:35:24.720]  我們經歷的是
[00:35:24.720 --> 00:35:27.720]  依靠的是神的憐憫
[00:35:27.720 --> 00:35:29.720]  神的大能
[00:35:29.720 --> 00:35:31.720]  神的話語的英許
[00:35:31.720 --> 00:35:34.720]  所以我們忍耐到底的人
[00:35:34.720 --> 00:35:36.720]  必然不夠
[00:35:36.720 --> 00:35:38.720]  神正為我們開一條出路
[00:35:38.720 --> 00:35:41.720]  是在他施恩的手當中帶領著
[00:35:41.720 --> 00:35:45.720]  我們在紛亂的世代當中繼續前行
[00:35:45.720 --> 00:35:47.720]  求主來幫助我們
[00:35:47.720 --> 00:35:50.720]  更加來經歷他施恩的手的帶領
[00:35:50.720 --> 00:35:53.720]  我們一起同心祈禱
[00:35:53.720 --> 00:36:00.720]  希望我們來到你面前
[00:36:00.720 --> 00:36:03.720]  我們再一次獻上我們的感恩
[00:36:03.720 --> 00:36:08.720]  因為在我們外在環境的紛亂當中
[00:36:08.720 --> 00:36:10.720]  甚至在我們每個人的生命
[00:36:10.720 --> 00:36:14.720]  我們心靈當中都很凌亂的時候
[00:36:14.720 --> 00:36:16.720]  希望我們知道我們能夠
