
[00:00:00.000 --> 00:00:06.000]  我有一個朋友,很多年前他喜歡用一隻手機的牌子叫做Samsung
[00:17:43.000 --> 00:17:45.000]  限制了他對上帝的認識
[00:17:45.000 --> 00:17:47.000]  和上帝能力的認識
[00:17:47.000 --> 00:17:49.000]  但耶穌的回應
[00:17:49.000 --> 00:17:52.000]  他遠遠超越了他所想所求
[00:17:52.000 --> 00:17:55.000]  根本就不需要他自己親自出去
[00:17:55.000 --> 00:17:57.000]  而且他一離開
[00:17:57.000 --> 00:17:59.000]  馬上就康復
[00:17:59.000 --> 00:18:00.000]  還有我想你留意
[00:18:00.000 --> 00:18:01.000]  這段經文
[00:18:01.000 --> 00:18:04.000]  用了三個很不同的希臘文字眼
[00:18:04.000 --> 00:18:06.000]  去描述這個兒子
[00:18:06.000 --> 00:18:09.000]  爸爸在四章四十九節那裡
[00:18:09.000 --> 00:18:12.000]  他叫他兒子做Padion這個字
[00:18:12.000 --> 00:18:16.000]  這個字是一個非常親密的稱呼
[00:18:16.000 --> 00:18:18.000]  帶著一種爸爸的那種
[00:18:18.000 --> 00:18:22.000]  心裡面很疼愛兒子的感覺
[00:18:22.000 --> 00:18:24.000]  瀑人在第四章四十五節
[00:18:24.000 --> 00:18:25.000]  就用了另一個字
[00:18:25.000 --> 00:18:26.000]  Pais這個字
[00:18:26.000 --> 00:18:27.000]  Pais這個字
[00:18:27.000 --> 00:18:28.000]  其實就是一個很熟悉
[00:18:28.000 --> 00:18:30.000]  很親切的字眼
[00:18:30.000 --> 00:18:35.000]  好像一個長期相處了一段時間的關係
[00:18:35.000 --> 00:18:36.000]  但耶穌和約翰
[00:18:36.000 --> 00:18:38.000]  他用了另一個字
[00:18:38.000 --> 00:18:40.000]  Heroes這個字
[00:18:40.000 --> 00:18:41.000]  兒子這個字
[00:18:41.000 --> 00:18:45.000]  一個充滿著尊嚴的字眼
[00:18:45.000 --> 00:18:48.000]  耶穌看重兒子的生命
[00:18:48.000 --> 00:18:51.000]  比父親所求的更深更廣
[00:18:51.000 --> 00:18:55.000]  很多時候我們求的是病好得翻
[00:18:55.000 --> 00:18:56.000]  考得好一點
[00:18:56.000 --> 00:18:58.000]  過得關
[00:18:58.000 --> 00:19:00.000]  耶穌給的是什麼呢
[00:19:00.000 --> 00:19:01.000]  是生命
[00:19:01.000 --> 00:19:02.000]  是身份
[00:19:02.000 --> 00:19:07.000]  耶穌重視的是你的人是怎麼樣
[00:19:07.000 --> 00:19:08.000]  這裡我們見證到
[00:19:08.000 --> 00:19:10.000]  耶穌對生命的重視
[00:19:10.000 --> 00:19:13.000]  就算是一個從來沒見過的小孩
[00:19:13.000 --> 00:19:15.000]  他都一樣尊重他的生命
[00:19:15.000 --> 00:19:18.000]  甚至每一個人在座的每一個人
[00:19:18.000 --> 00:19:19.000]  每一個片段
[00:19:19.000 --> 00:19:21.000]  經歷的每一個關口
[00:19:21.000 --> 00:19:23.000]  都一樣緊張
[00:19:23.000 --> 00:19:24.000]  都一樣關心
[00:19:24.000 --> 00:19:27.000]  他都很想我們每一個生命
[00:19:27.000 --> 00:19:29.000]  和我們每一個生命相遇
[00:19:29.000 --> 00:19:33.000]  所以生命要自己親自和耶穌相遇才行
[00:19:33.000 --> 00:19:38.000]  就好像在楊方第二到第四章這個段落裡面
[00:19:38.000 --> 00:19:40.000]  約翰用了兩個迦拿的神跡
[00:19:40.000 --> 00:19:41.000]  一頭一尾
[00:19:41.000 --> 00:19:43.000]  好像是括弧一樣
[00:19:43.000 --> 00:19:45.000]  括住了中間兩個人物
[00:19:45.000 --> 00:19:47.000]  第一個人物就是尼哥底姆
[00:19:47.000 --> 00:19:48.000]  他半夜去找耶穌
[00:19:48.000 --> 00:19:50.000]  這個有錢的男士
[00:19:50.000 --> 00:19:53.000]  接著在第四章出現第二個人士
[00:19:53.000 --> 00:19:54.000]  就是撒瑪利亞
[00:19:54.000 --> 00:19:55.000]  一個邊緣的人
[00:19:55.000 --> 00:19:57.000]  是一個婦人
[00:19:57.000 --> 00:19:59.000]  甚至他是一個窮一點的人
[00:19:59.000 --> 00:20:02.000]  他在正午這個時候去找耶穌
[00:20:02.000 --> 00:20:03.000]  這位爸爸
[00:20:03.000 --> 00:20:05.000]  這個今天的主角這個爸爸
[00:20:05.000 --> 00:20:07.000]  當他走投無路的時候
[00:20:07.000 --> 00:20:09.000]  他都去找耶穌
[00:20:09.000 --> 00:20:11.000]  每一個人的處境是不同的
[00:20:11.000 --> 00:20:15.000]  但是他們都是親自去遇見耶穌
[00:20:15.000 --> 00:20:17.000]  沒得代價的
[00:20:17.000 --> 00:20:19.000]  沒得代勞的
[00:20:19.000 --> 00:20:22.000]  不知道大家有沒有聽過現代科技呢
[00:20:22.000 --> 00:20:25.000]  有一種眼鏡叫做Encoma
[00:20:25.000 --> 00:20:28.000]  是專門給色盲的人士設計的
[00:20:28.000 --> 00:20:31.000]  有一位年輕的盲人叫做
[00:20:31.000 --> 00:20:33.000]  Aaron William Mell
[00:20:33.000 --> 00:20:37.000]  他天生就有嚴重的紅綠色盲
[00:20:37.000 --> 00:20:41.000]  從小到大他都知道世界有的顏色
[00:20:41.000 --> 00:20:43.000]  他都知道的
[00:20:43.000 --> 00:20:45.000]  因為他聽過老師講的
[00:20:45.000 --> 00:20:46.000]  草是綠色的
[00:20:46.000 --> 00:20:48.000]  他女朋友經常告訴他
[00:20:48.000 --> 00:20:50.000]  最美的玫瑰是紅色的
[00:20:50.000 --> 00:20:51.000]  有無數的人說
[00:20:51.000 --> 00:20:54.000]  這個日落多麼壯觀多麼美麗
[00:20:54.000 --> 00:20:56.000]  甚至他都知道
[00:20:56.000 --> 00:20:59.000]  他自己都可以感覺到紅綠燈在哪個位置
[00:20:59.000 --> 00:21:02.000]  他擁有了對顏色所有的知識
[00:21:02.000 --> 00:21:04.000]  但在他眼裏面
[00:21:04.000 --> 00:21:07.000]  世界不是這些顏色
[00:21:07.000 --> 00:21:10.000]  世界是灰灰黃黃的顏色
[00:21:10.000 --> 00:21:14.000]  就好像退色的舊相片一樣
[00:21:14.000 --> 00:21:16.000]  他對顏色的認識
[00:21:16.000 --> 00:21:19.000]  完全是建立在別人說甚麼
[00:21:19.000 --> 00:21:22.000]  他就相信甚麼的層面
[00:21:22.000 --> 00:21:24.000]  直至到他生日那天
[00:21:24.000 --> 00:21:27.000]  有個朋友送了一副Encoma給他
[00:21:27.000 --> 00:21:30.000]  送了這副給色盲的人戴的眼鏡給他
[00:21:30.000 --> 00:21:32.000]  他站在海邊
[00:21:32.000 --> 00:21:33.000]  戴著這副眼鏡那一刻
[00:21:33.000 --> 00:21:36.000]  他看見原本朦朦朧朧的海天
[00:21:36.000 --> 00:21:37.000]  他就發現
[00:21:37.000 --> 00:21:40.000]  他的顏色怎麼會這麼燦爛奪目呢
[00:21:40.000 --> 00:21:44.000]  他就當堂跪在地上抱頭痛哭
[00:21:44.000 --> 00:21:46.000]  他後來就說
[00:21:46.000 --> 00:21:50.000]  我以前以為自己知道了紅色是怎樣
[00:21:50.000 --> 00:21:51.000]  原來我根本不知道
[00:21:51.000 --> 00:21:52.000]  直至這一刻
[00:21:52.000 --> 00:21:56.000]  我才真正和這個世界connect
[00:21:56.000 --> 00:22:00.000]  很多時候我們回教會
[00:22:00.000 --> 00:22:03.000]  我們都是聽別人說
[00:22:03.000 --> 00:22:07.000]  神的愛有多動聽多精彩
[00:22:07.000 --> 00:22:11.000]  但是你自己有沒有親身
[00:22:11.000 --> 00:22:14.000]  戴上這副信心的眼鏡
[00:22:14.000 --> 00:22:16.000]  親自去經歷一次
[00:22:16.000 --> 00:22:20.000]  神在我們生命裏的那種顏色呢
[00:22:20.000 --> 00:22:23.000]  信仰不是研究顏色
[00:22:23.000 --> 00:22:27.000]  而是你親自走進那個彩色的世界裏
[00:22:27.000 --> 00:22:30.000]  就好像聖經裏面的大神一樣
[00:22:30.000 --> 00:22:34.000]  他現在不再停留在純粹聽人說耶穌是怎樣怎樣
[00:22:34.000 --> 00:22:37.000]  而是他自己親自起行
[00:22:37.000 --> 00:22:39.000]  親自去找耶穌
[00:22:39.000 --> 00:22:40.000]  親自和祂相遇
[00:22:40.000 --> 00:22:43.000]  生命就是要這樣
[00:22:43.000 --> 00:22:45.000]  怎樣我們可以和上帝相遇呢
[00:22:45.000 --> 00:22:48.000]  最簡單最簡單的就是和祂聊天
[00:22:48.000 --> 00:22:50.000]  傾心吐耳去禱告
[00:22:50.000 --> 00:22:52.000]  說了你心裏所說的話
[00:22:52.000 --> 00:22:55.000]  這個是相遇的起始點
[00:22:55.000 --> 00:22:56.000]  還有第三樣東西
[00:22:56.000 --> 00:23:00.000]  信心就是必須直跟在神的話裏
[00:23:00.000 --> 00:23:02.000]  這裏包括了三樣東西
[00:23:02.000 --> 00:23:03.000]  第一樣東西就是
[00:23:03.000 --> 00:23:05.000]  如果我們的信心是直跟在神的話裏
[00:23:05.000 --> 00:23:08.000]  那麼我們自然就會信服我們的主
[00:23:08.000 --> 00:23:13.000]  這個神蹟是和水變走的神蹟有一個共通點
[00:23:13.000 --> 00:23:16.000]  就是原來耶穌開始的時候都不是那麼願意去理的
[00:23:16.000 --> 00:23:18.000]  不知道你有沒有記得
[00:23:18.000 --> 00:23:20.000]  在水變走的神蹟裏面
[00:23:20.000 --> 00:23:22.000]  耶穌和祂的媽媽說過什麼話
[00:23:22.000 --> 00:23:24.000]  希望你今天不要和你媽媽這樣說
[00:23:24.000 --> 00:23:26.000]  因為今天是母親節
[00:23:26.000 --> 00:23:27.000]  是不是母親節
[00:23:27.000 --> 00:23:29.000]  所以不要說了這句話
[00:23:29.000 --> 00:23:30.000]  聽聖經這樣說就算了
[00:23:30.000 --> 00:23:33.000]  婦人我與你有何干呢
[00:23:33.000 --> 00:23:35.000]  我的時候還沒到
[00:23:35.000 --> 00:23:37.000]  所以今天媽媽叫你洗會的時候
[00:23:37.000 --> 00:23:40.000]  你千萬不要當我說這句話
[00:23:40.000 --> 00:23:42.000]  今天的這段經文
[00:23:42.000 --> 00:23:45.000]  這個父親第一次求了之後
[00:23:45.000 --> 00:23:46.000]  耶穌48節就說了
[00:23:46.000 --> 00:23:49.000]  若不按見神蹟你們總是不信
[00:23:49.000 --> 00:23:51.000]  是不是很相似
[00:23:51.000 --> 00:23:53.000]  不過這個父親沒有放棄
[00:23:53.000 --> 00:23:54.000]  他繼續去求
[00:23:54.000 --> 00:23:56.000]  所以耶穌第四章五十節就說
[00:23:56.000 --> 00:23:57.000]  回去吧
[00:23:57.000 --> 00:23:59.000]  你的兒子活了
[00:23:59.000 --> 00:24:00.000]  我想問大家
[00:24:00.000 --> 00:24:01.000]  當他走的時候
[00:24:01.000 --> 00:24:04.000]  他的兒子活了沒有
[00:24:04.000 --> 00:24:05.000]  活了
[00:24:05.000 --> 00:24:06.000]  他知不知道
[00:24:06.000 --> 00:24:07.000]  他不知道的
[00:24:07.000 --> 00:24:09.000]  他還沒見到
[00:24:09.000 --> 00:24:11.000]  但他竟然就回去
[00:24:11.000 --> 00:24:12.000]  我們要記得
[00:24:12.000 --> 00:24:14.000]  這個父親去迦拿的目的
[00:24:14.000 --> 00:24:16.000]  就是要帶耶穌去
[00:24:16.000 --> 00:24:19.000]  要帶耶穌回去他的家
[00:24:19.000 --> 00:24:20.000]  去醫治他的兒子
[00:24:20.000 --> 00:24:21.000]  但結果呢
[00:24:21.000 --> 00:24:23.000]  結果是他自己一個人回去
[00:24:23.000 --> 00:24:27.000]  因為他信服了耶穌所說的話
[00:24:27.000 --> 00:24:29.000]  換作我們就很不同了
[00:24:29.000 --> 00:24:30.000]  可能會跟耶穌說
[00:24:30.000 --> 00:24:32.000]  不是吧耶穌
[00:24:32.000 --> 00:24:34.000]  你要我走
[00:24:34.000 --> 00:24:36.000]  他已經康復了
[00:24:36.000 --> 00:24:38.000]  遙遠發功
[00:24:38.000 --> 00:24:41.000]  我聽都沒聽過啊
[00:24:41.000 --> 00:24:42.000]  可不可以啊耶穌
[00:24:42.000 --> 00:24:43.000]  不要耍我了
[00:24:43.000 --> 00:24:44.000]  你隨便吧
[00:24:44.000 --> 00:24:46.000]  你隨便把藥給我
[00:24:46.000 --> 00:24:47.000]  你可不可以跟我一起去
[00:24:47.000 --> 00:24:49.000]  隨便寫些東西給我都好
[00:24:49.000 --> 00:24:50.000]  香港人最明白的
[00:24:50.000 --> 00:24:53.000]  你給了醫生五百元
[00:24:53.000 --> 00:24:54.000]  醫生說
[00:24:54.000 --> 00:24:55.000]  回去吧
[00:24:55.000 --> 00:24:57.000]  你的病康復了
[00:24:57.000 --> 00:24:58.000]  你跟著就說
[00:24:58.000 --> 00:25:00.000]  肯定是回水吧
[00:25:00.000 --> 00:25:05.000]  然後就在網絡平台罵爆他
[00:25:05.000 --> 00:25:07.000]  香港人很明白的
[00:25:07.000 --> 00:25:09.000]  英國醫生就一定不是
[00:25:09.000 --> 00:25:10.000]  英國醫生就不給藥給你
[00:25:10.000 --> 00:25:11.000]  你打電話去的時候
[00:25:11.000 --> 00:25:13.000]  你現在排第四十八個
[00:25:13.000 --> 00:25:15.000]  等等等到零的時候
[00:25:15.000 --> 00:25:16.000]  聽電話
[00:25:16.000 --> 00:25:17.000]  復了八點鐘
[00:25:17.000 --> 00:25:18.000]  不是八點鐘太晚了
[00:25:18.000 --> 00:25:20.000]  五點鐘去看一個訪問
[00:25:20.000 --> 00:25:21.000]  五點鐘去的時候
[00:25:21.000 --> 00:25:23.000]  當你去到見那個醫生
[00:25:23.000 --> 00:25:24.000]  醫生問你
[00:25:24.000 --> 00:25:25.000]  你還可以啊
[00:25:25.000 --> 00:25:26.000]  沒什麼啊
[00:25:26.000 --> 00:25:27.000]  你休息多點就可以了
[00:25:27.000 --> 00:25:28.000]  回去吧
[00:25:28.000 --> 00:25:30.000]  你有沒有試過這樣去看醫生
[00:25:30.000 --> 00:25:31.000]  我真的試過了
[00:25:31.000 --> 00:25:32.000]  你知道他的答案是什麼嗎
[00:25:32.000 --> 00:25:34.000]  我那時候腰背痛
[00:25:34.000 --> 00:25:35.000]  他給了我一個答案
[00:25:35.000 --> 00:25:36.000]  不是一個字
[00:25:36.000 --> 00:25:37.000]  是單字
[00:25:37.000 --> 00:25:41.000]  Unlucky
[00:25:41.000 --> 00:25:42.000]  我真的瘀青了
[00:25:42.000 --> 00:25:43.000]  那是什麼意思
[00:25:43.000 --> 00:25:45.000]  有沒有藥吃啊
[00:25:45.000 --> 00:25:46.000]  我等了很久
[00:25:46.000 --> 00:25:47.000]  看到這個appointment
[00:25:47.000 --> 00:25:48.000]  等了很久看醫生
[00:25:48.000 --> 00:25:50.000]  你給我一個這樣的答案
[00:25:50.000 --> 00:25:51.000]  然後他說
[00:25:51.000 --> 00:25:52.000]  沒多久你就康復了
[00:25:52.000 --> 00:25:53.000]  如果你真的要吃藥
[00:25:53.000 --> 00:25:54.000]  出街買
[00:25:54.000 --> 00:25:56.000]  那些什麼Panadol
[00:25:56.000 --> 00:25:57.000]  Ibuprofen
[00:25:57.000 --> 00:25:58.000]  幫到你了
[00:25:58.000 --> 00:26:00.000]  我用得著去看你嗎
[00:26:00.000 --> 00:26:01.000]  所以我明白的
[00:26:01.000 --> 00:26:02.000]  我明白的
[00:26:02.000 --> 00:26:04.000]  這裡看醫生和香港看不一樣
[00:26:04.000 --> 00:26:06.000]  香港看醫生
[00:26:06.000 --> 00:26:07.000]  你這麼多錢
[00:26:07.000 --> 00:26:08.000]  起碼都給我幾劑藥
[00:26:08.000 --> 00:26:09.000]  是不是
[00:26:09.000 --> 00:26:11.000]  耶穌這樣去
[00:26:11.000 --> 00:26:14.000]  這個爸爸竟然都聽
[00:26:14.000 --> 00:26:18.000]  信心植根在上帝的說話裡面
[00:26:18.000 --> 00:26:21.000]  其實是信服的根基
[00:26:21.000 --> 00:26:25.000]  這個爸爸信服耶穌的說話
[00:26:25.000 --> 00:26:26.000]  還有第二樣東西
[00:26:26.000 --> 00:26:29.000]  如果我們的信心植根在神的說話裡面
[00:26:29.000 --> 00:26:32.000]  我們的心靈就會輕散
[00:26:32.000 --> 00:26:35.000]  我們一起讀51和52
[00:26:35.000 --> 00:26:36.000]  請讀
[00:26:36.000 --> 00:26:41.000]  正下去的時候他的僕人迎見他
[00:26:41.000 --> 00:26:43.000]  說他的兒子活了
[00:26:43.000 --> 00:26:45.000]  他就問什麼時候見好了
[00:26:45.000 --> 00:26:49.000]  他們說昨日未時夜就退了
[00:26:49.000 --> 00:26:52.000]  這裡有一個很有意思的細節
[00:26:52.000 --> 00:26:54.000]  僕人就出來迎見這個爸爸
[00:26:54.000 --> 00:26:55.000]  告訴他
[00:26:55.000 --> 00:26:57.000]  你的兒子康復了
[00:26:57.000 --> 00:26:58.000]  昨日下午就康復了
[00:26:58.000 --> 00:27:01.000]  一點鐘左右就退燒了
[00:27:01.000 --> 00:27:02.000]  昨日
[00:27:02.000 --> 00:27:04.000]  什麼叫昨日
[00:27:04.000 --> 00:27:09.000]  就是已經過了一晚
[00:27:09.000 --> 00:27:10.000]  是不是
[00:27:10.000 --> 00:27:11.000]  我們要知道
[00:27:11.000 --> 00:27:12.000]  加拿大去到加巴隆
[00:27:12.000 --> 00:27:13.000]  大概三十公里
[00:27:13.000 --> 00:27:14.000]  剛才說了
[00:27:14.000 --> 00:27:15.000]  走得快一點
[00:27:15.000 --> 00:27:16.000]  八個鐘就搞定了
[00:27:16.000 --> 00:27:17.000]  但是我們剛才說了
[00:27:17.000 --> 00:27:19.000]  他應該是坐雷仔去的
[00:27:19.000 --> 00:27:21.000]  照計
[00:27:21.000 --> 00:27:24.000]  如果他一點鐘左右見完耶穌
[00:27:24.000 --> 00:27:25.000]  當遲了半個鐘
[00:27:25.000 --> 00:27:28.000]  一點半鐘就走人了
[00:27:28.000 --> 00:27:29.000]  當
[00:27:29.000 --> 00:27:30.000]  他什麼時候
[00:27:30.000 --> 00:27:31.000]  他什麼時候回家
[00:27:31.000 --> 00:27:33.000]  他騎雷回去的話
[00:27:33.000 --> 00:27:35.000]  六點鐘可以回去吃晚飯
[00:27:35.000 --> 00:27:36.000]  是不是
[00:27:36.000 --> 00:27:37.000]  你明白我的意思嗎
[00:27:37.000 --> 00:27:39.000]  每個人都會趕回家
[00:27:39.000 --> 00:27:40.000]  看看兒子康復了沒有
[00:27:40.000 --> 00:27:42.000]  是不是真的康復了
[00:27:42.000 --> 00:27:44.000]  但是他說昨日
[00:27:44.000 --> 00:27:47.000]  那就是代表他沒有回家
[00:27:47.000 --> 00:27:49.000]  如果今時今日
[00:27:49.000 --> 00:27:51.000]  老婆就打電話
[00:27:51.000 --> 00:27:52.000]  打爆你的電話
[00:27:52.000 --> 00:27:53.000]  就召喚你
[00:27:53.000 --> 00:27:54.000]  去哪裡了
[00:27:54.000 --> 00:27:57.000]  這麼久都沒回來
[00:27:57.000 --> 00:27:59.000]  但是他竟然休息了一晚
[00:27:59.000 --> 00:28:00.000]  為什麼
[00:28:00.000 --> 00:28:03.000]  他不是急著回家
[00:28:03.000 --> 00:28:05.000]  為什麼
[00:28:05.000 --> 00:28:09.000]  因為耶穌的說話在他心裡
[00:28:09.000 --> 00:28:12.000]  他手裡拿著什麼
[00:28:12.000 --> 00:28:13.000]  他不是一袋藥袋
[00:28:13.000 --> 00:28:14.000]  沒有藥拿回去
[00:28:14.000 --> 00:28:17.000]  沒有任何秘方拿回去
[00:28:17.000 --> 00:28:19.000]  甚至連耶穌都沒有和他一起回去
[00:28:19.000 --> 00:28:22.000]  但是他有一件事拿了回去
[00:28:22.000 --> 00:28:25.000]  就是耶穌的那一句說話
[00:28:25.000 --> 00:28:29.000]  你的兒子活了
[00:28:29.000 --> 00:28:31.000]  你的兒子活了
[00:28:31.000 --> 00:28:32.000]  這句耶穌的說話
[00:28:32.000 --> 00:28:35.000]  已經足夠讓他安定下來
[00:28:35.000 --> 00:28:37.000]  這就是walking by faith
[00:28:37.000 --> 00:28:39.000]  not by sight
[00:28:39.000 --> 00:28:40.000]  就好像你在網上
[00:28:40.000 --> 00:28:42.000]  訂了一份禮物給你媽媽
[00:28:42.000 --> 00:28:43.000]  因為今天是母親節
[00:28:43.000 --> 00:28:44.000]  貨還沒到手
[00:28:44.000 --> 00:28:45.000]  你當然害怕
[00:28:45.000 --> 00:28:49.000]  但是原來order confirmed
[00:28:49.000 --> 00:28:50.000]  不過現在order confirmed
[00:28:50.000 --> 00:28:51.000]  都要小心一點
[00:28:51.000 --> 00:28:54.000]  要delivered才行
[00:28:54.000 --> 00:28:55.000]  就是送了貨
[00:28:55.000 --> 00:28:56.000]  那你才安心
[00:28:56.000 --> 00:28:58.000]  還要拍張照片給你看
[00:28:58.000 --> 00:29:00.000]  這樣才可以百分百安心
[00:29:00.000 --> 00:29:01.000]  沒錯
[00:29:01.000 --> 00:29:02.000]  照片都看了
[00:29:02.000 --> 00:29:04.000]  現在安心了
[00:29:04.000 --> 00:29:05.000]  信心的最高境界
[00:29:05.000 --> 00:29:08.000]  就是當事情還沒發生
[00:29:08.000 --> 00:29:11.000]  你已經安心地去睡覺
[00:29:11.000 --> 00:29:13.000]  去吃飯
[00:29:13.000 --> 00:29:15.000]  去慢慢走
[00:29:15.000 --> 00:29:16.000]  有了神的話
[00:29:16.000 --> 00:29:18.000]  安放安定在我們心裡
[00:29:18.000 --> 00:29:20.000]  心靈就會平安
[00:29:20.000 --> 00:29:22.000]  我們不需要再恐懼
[00:29:22.000 --> 00:29:23.000]  最後第三件事
[00:29:23.000 --> 00:29:24.000]  如果我們的信心
[00:29:24.000 --> 00:29:25.000]  是直跟著神的話
[00:29:25.000 --> 00:29:27.000]  我們就會影響其他人
[00:29:27.000 --> 00:29:29.000]  有時候我們會覺得
[00:29:29.000 --> 00:29:32.000]  我信不信有什麼關係
[00:29:32.000 --> 00:29:34.000]  但是不要忘記
[00:29:34.000 --> 00:29:36.000]  你的信心
[00:29:36.000 --> 00:29:39.000]  其實從來都未必是你一個人的事
[00:29:39.000 --> 00:29:41.000]  你看看四章第五十三節
[00:29:41.000 --> 00:29:43.000]  我們一起讀一讀四章第五十三節
[00:29:43.000 --> 00:29:44.000]  請讀
[00:29:44.000 --> 00:29:47.000]  他便知道這正是耶穌對他說
[00:29:47.000 --> 00:29:49.000]  你兒子活了的時候
[00:29:49.000 --> 00:29:52.000]  他自己和全家就都信了
[00:29:52.000 --> 00:29:54.000]  哇 全家人
[00:29:54.000 --> 00:29:57.000]  連同僕人全部都相信耶穌
[00:29:57.000 --> 00:29:58.000]  我們要留意
[00:29:58.000 --> 00:30:01.000]  這位父親的家人
[00:30:01.000 --> 00:30:04.000]  其實遠遠早於這位爸爸
[00:30:04.000 --> 00:30:07.000]  見證了兒子康復
[00:30:07.000 --> 00:30:08.000]  是不是
[00:30:08.000 --> 00:30:10.000]  你好像沒有反應
[00:30:10.000 --> 00:30:11.000]  是
[00:30:11.000 --> 00:30:14.000]  因為他爸爸離開耶穌的時候
[00:30:14.000 --> 00:30:15.000]  那一刻
[00:30:15.000 --> 00:30:17.000]  很遠的兒子已經康復了
[00:30:17.000 --> 00:30:18.000]  是不是
[00:30:18.000 --> 00:30:19.000]  所以他的家人
[00:30:19.000 --> 00:30:20.000]  在他兒子旁邊的家人
[00:30:20.000 --> 00:30:21.000]  沒有理由不知道
[00:30:21.000 --> 00:30:23.000]  他們第一時間就應該知道
[00:30:23.000 --> 00:30:25.000]  照道理他們應該猜到
[00:30:25.000 --> 00:30:26.000]  一定是這個醫治
[00:30:26.000 --> 00:30:27.000]  一定和耶穌有關
[00:30:27.000 --> 00:30:30.000]  因為他爸爸就出去了找耶穌
[00:30:30.000 --> 00:30:31.000]  而這麼巧
[00:30:31.000 --> 00:30:34.000]  他的兒子就在這時候就康復了
[00:30:34.000 --> 00:30:35.000]  不過
[00:30:35.000 --> 00:30:38.000]  但聖經在四章第五十三節那裡
[00:30:38.000 --> 00:30:40.000]  重複說多一次
[00:30:40.000 --> 00:30:41.000]  你兒子活了
[00:30:41.000 --> 00:30:43.000]  然後才強調
[00:30:43.000 --> 00:30:45.000]  這個爸爸是先相信
[00:30:45.000 --> 00:30:49.000]  然後全家才相信
[00:30:49.000 --> 00:30:50.000]  換句話說
[00:30:50.000 --> 00:30:54.000]  雖然全家比爸爸更早見證到神蹟
[00:30:54.000 --> 00:30:57.000]  但帶領全家人信主的
[00:30:57.000 --> 00:30:59.000]  是這個爸爸的信心
[00:30:59.000 --> 00:31:01.000]  一個人的信心
[00:31:01.000 --> 00:31:04.000]  可以打開了一道寬闊的門
[00:31:04.000 --> 00:31:06.000]  讓全家都一起進來
[00:31:06.000 --> 00:31:07.000]  你的信心
[00:31:07.000 --> 00:31:08.000]  是會影響你的朋友
[00:31:08.000 --> 00:31:09.000]  你的家人
[00:31:09.000 --> 00:31:10.000]  你的親戚
[00:31:10.000 --> 00:31:11.000]  甚至你的同事
[00:31:11.000 --> 00:31:13.000]  你的同學
[00:31:13.000 --> 00:31:17.000]  甚至你從來沒有預計到的人
[00:31:17.000 --> 00:31:22.000]  大堂的弟兄姊妹
[00:31:22.000 --> 00:31:23.000]  我都和大家分享過
[00:31:23.000 --> 00:31:25.000]  有一個病「白石」的經歷
[00:31:25.000 --> 00:31:28.000]  我不知道青少年有沒有聽過這個經歷
[00:31:28.000 --> 00:31:31.000]  我曾經有一個病叫「白石」
[00:31:31.000 --> 00:31:36.000]  這個病就在嘴唇角這個位置
[00:31:36.000 --> 00:31:38.000]  就會不斷擴散出去
[00:31:38.000 --> 00:31:40.000]  我剛讀完神學之後
[00:31:40.000 --> 00:31:43.000]  年青有為的時間就發現了這個病
[00:31:43.000 --> 00:31:45.000]  我非常不開心
[00:31:45.000 --> 00:31:47.000]  後期我就很感謝
[00:31:47.000 --> 00:31:49.000]  靠著讀聖經
[00:31:49.000 --> 00:31:51.000]  我就祈禱醫治了
[00:31:51.000 --> 00:31:55.000]  到現在都暫時沒有任何復發的跡象
[00:31:55.000 --> 00:31:56.000]  我經常都問
[00:31:56.000 --> 00:31:57.000]  到底我這個病
[00:31:57.000 --> 00:31:58.000]  可以康復
[00:31:58.000 --> 00:32:00.000]  有什麼特別的東西呢
[00:32:00.000 --> 00:32:01.000]  我一開始都不明白
[00:32:01.000 --> 00:32:02.000]  直到有一次
[00:32:02.000 --> 00:32:04.000]  我在一個地方講完道之後
[00:32:04.000 --> 00:32:05.000]  有一個男生他讀醫科的
[00:32:05.000 --> 00:32:06.000]  他走來找我
[00:32:06.000 --> 00:32:07.000]  他說Benny
[00:32:07.000 --> 00:32:09.000]  可不可以和你在一個房間裡聊聊天
[00:32:09.000 --> 00:32:11.000]  我就和他在一個房間裡聊聊天
[00:32:11.000 --> 00:32:13.000]  然後他脫了衣服給我看
[00:32:13.000 --> 00:32:15.000]  我背後全部都是白色
[00:32:15.000 --> 00:32:17.000]  他說剛才你講完道的時候
[00:32:17.000 --> 00:32:19.000]  我很受感動
[00:32:19.000 --> 00:32:22.000]  他說你可不可以和我分享一下你的心路歷程
[00:32:22.000 --> 00:32:23.000]  沒錯
[00:32:23.000 --> 00:32:24.000]  在那一刻開始
[00:32:24.000 --> 00:32:25.000]  我就知道
[00:32:25.000 --> 00:32:26.000]  神當年的醫治
[00:32:26.000 --> 00:32:28.000]  不只是為了我自己
[00:32:28.000 --> 00:32:29.000]  而是為了有一天
[00:32:29.000 --> 00:32:30.000]  用我的經歷
[00:32:30.000 --> 00:32:31.000]  去開一扇門
[00:32:31.000 --> 00:32:33.000]  去鼓勵和安慰另外
[00:32:33.000 --> 00:32:35.000]  和我有同樣問題的人
[00:32:35.000 --> 00:32:36.000]  當我們的信心
[00:32:36.000 --> 00:32:38.000]  植根在神的話的時候
