
[00:00:00.000 --> 00:00:02.840]  各位電影姐妹 今天是一個特別的主日
[00:18:44.000 --> 00:18:48.000]  認識聖經裡面關於主耶穌的真理
[00:18:48.000 --> 00:18:50.000]  當我聽這位姐妹說這件事情的時候
[00:18:50.000 --> 00:18:52.000]  我突然想起另一件事情
[00:18:52.000 --> 00:18:54.000]  大家可能記得我提及過
[00:18:54.000 --> 00:18:57.000]  在很多年前在中國內地
[00:18:57.000 --> 00:19:00.000]  有一對夫婦
[00:19:00.000 --> 00:19:03.000]  他們進去裡面工作
[00:19:03.000 --> 00:19:05.000]  當時是1950年代
[00:19:05.000 --> 00:19:08.000]  大家知道中國政治有很多變化
[00:19:08.000 --> 00:19:09.000]  在那段時間
[00:19:09.000 --> 00:19:11.000]  這對夫婦在海外生活
[00:19:11.000 --> 00:19:13.000]  但是他們很想回到自己的祖國
[00:19:13.000 --> 00:19:15.000]  能夠有所貢獻
[00:19:15.000 --> 00:19:17.000]  太太是一位傳道人
[00:19:17.000 --> 00:19:19.000]  丈夫是一位工程師
[00:19:19.000 --> 00:19:20.000]  他們就回到中國
[00:19:20.000 --> 00:19:23.000]  很想能夠服務中國
[00:19:23.000 --> 00:19:24.000]  到了那個時候
[00:19:24.000 --> 00:19:26.000]  面對很多很多的困難
[00:19:26.000 --> 00:19:27.000]  甚至是逼迫
[00:19:27.000 --> 00:19:31.000]  因此這位姐妹後來就去世了
[00:19:31.000 --> 00:19:34.000]  她的丈夫因為他是教徒
[00:19:34.000 --> 00:19:35.000]  在當時
[00:19:35.000 --> 00:19:37.000]  雖然他很忠心在工作崗位當中
[00:19:37.000 --> 00:19:41.000]  去做很多工程建設社會
[00:19:41.000 --> 00:19:43.000]  但是後來被抓去坐牢
[00:19:43.000 --> 00:19:45.000]  但是他們有一個女兒
[00:19:45.000 --> 00:19:47.000]  這個女兒大概是當時十五六歲
[00:19:47.000 --> 00:19:49.000]  因此自己一個人生活
[00:19:49.000 --> 00:19:50.000]  媽媽死了
[00:19:50.000 --> 00:19:52.000]  爸爸坐牢
[00:19:52.000 --> 00:19:53.000]  在那個時候
[00:19:53.000 --> 00:19:56.000]  她自己住一個在西北當時的地方
[00:19:56.000 --> 00:19:58.000]  很寒冷的地方
[00:19:58.000 --> 00:20:00.000]  一個人生活很艱難
[00:20:00.000 --> 00:20:02.000]  裡面有很多的苦澀
[00:20:02.000 --> 00:20:04.000]  問神為什麼會這樣
[00:20:04.000 --> 00:20:06.000]  有一次她告訴我們
[00:20:06.000 --> 00:20:08.000]  就是在晚上的時候
[00:20:08.000 --> 00:20:10.000]  突然間寒風雜雜
[00:20:10.000 --> 00:20:12.000]  在很寒冷的西北地區
[00:20:12.000 --> 00:20:14.000]  突然間她住的地方
[00:20:14.000 --> 00:20:16.000]  很破爛的伏屋那對門
[00:20:16.000 --> 00:20:18.000]  被風吹開了
[00:20:18.000 --> 00:20:23.000]  凍到她知道她很可能會凍死
[00:20:23.000 --> 00:20:25.000]  在那個時候她竟然說
[00:20:25.000 --> 00:20:28.000]  算了就讓我死吧
[00:20:28.000 --> 00:20:29.000]  在那個時候突然間
[00:20:29.000 --> 00:20:31.000]  裡面有一種感動
[00:20:31.000 --> 00:20:33.000]  她就再向主祈禱
[00:20:33.000 --> 00:20:34.000]  她說主啊
[00:20:34.000 --> 00:20:38.000]  祢讓我經歷這麼多苦難
[00:20:38.000 --> 00:20:42.000]  但如果祢還想我生存
[00:20:42.000 --> 00:20:47.000]  祢讓我有一種信靠祢的心
[00:20:47.000 --> 00:20:48.000]  突然間她就說
[00:20:48.000 --> 00:20:49.000]  在那段時間
[00:20:49.000 --> 00:20:52.000]  她很清楚感受到一股暖流
[00:20:52.000 --> 00:20:53.000]  不知從哪裡來
[00:20:53.000 --> 00:20:56.000]  當時她在一個大風雪的處境下
[00:20:56.000 --> 00:20:58.000]  是包圍著她
[00:20:58.000 --> 00:21:01.000]  好像一張大棉被包著她
[00:21:01.000 --> 00:21:02.000]  她說我不明白
[00:21:02.000 --> 00:21:05.000]  為什麼突然間那種溫暖湧入我的心頭
[00:21:05.000 --> 00:21:08.000]  她就說我知道是神告訴我
[00:21:08.000 --> 00:21:12.000]  你要繼續生存
[00:21:12.000 --> 00:21:16.000]  後來一位少年進了一間學校讀書
[00:21:16.000 --> 00:21:18.000]  是當時少有的機會
[00:21:18.000 --> 00:21:22.000]  那間大學因為她英文成績好
[00:21:22.000 --> 00:21:23.000]  就收了她
[00:21:23.000 --> 00:21:25.000]  但是她在讀書的時候
[00:21:25.000 --> 00:21:27.000]  她很想能夠傳福音
[00:21:27.000 --> 00:21:29.000]  但是學校不斷鼓勵她
[00:21:29.000 --> 00:21:31.000]  加入共青團
[00:21:31.000 --> 00:21:32.000]  但是她拒絕
[00:21:32.000 --> 00:21:33.000]  在拒絕的過程當中
[00:21:33.000 --> 00:21:37.000]  後來有一次在公開的學生活動裡面
[00:21:37.000 --> 00:21:39.000]  有老師直接來邀請她
[00:21:39.000 --> 00:21:41.000]  你不如加入共青團吧
[00:21:41.000 --> 00:21:45.000]  這位姐妹當時站起來回答老師
[00:21:45.000 --> 00:21:48.000]  她公開的承認我是基督徒
[00:21:48.000 --> 00:21:51.000]  我不能夠加入共青團
[00:21:51.000 --> 00:21:52.000]  從此之後
[00:21:52.000 --> 00:21:55.000]  她在學校裡面被針對
[00:21:55.000 --> 00:21:56.000]  當她讀書很好
[00:21:56.000 --> 00:21:58.000]  但是學校最終不讓她畢業
[00:21:58.000 --> 00:22:01.000]  但是因為她公開了她的身份之後
[00:22:01.000 --> 00:22:03.000]  很多當時的一些同學
[00:22:03.000 --> 00:22:05.000]  在私下就走去問她
[00:22:05.000 --> 00:22:07.000]  她說為什麼你這麼艱難
[00:22:07.000 --> 00:22:09.000]  你都信耶穌
[00:22:09.000 --> 00:22:11.000]  耶穌是誰來的
[00:22:11.000 --> 00:22:13.000]  這位姐妹就有機會
[00:22:13.000 --> 00:22:16.000]  和同學講述聖經裡面的基督
[00:22:16.000 --> 00:22:17.000]  後來畢業之後
[00:22:17.000 --> 00:22:19.000]  她沒有機會去正式做工
[00:22:19.000 --> 00:22:21.000]  因為她不能夠正式畢業
[00:22:21.000 --> 00:22:23.000]  但是她就有很多空間
[00:22:23.000 --> 00:22:27.000]  去到農村裡面來教英文
[00:22:27.000 --> 00:22:30.000]  也有機會去傳主的福音
[00:22:30.000 --> 00:22:31.000]  但是其中一樣
[00:22:31.000 --> 00:22:34.000]  她去找很多以前信主的同學
[00:22:34.000 --> 00:22:36.000]  去幫他們查聖經
[00:22:36.000 --> 00:22:38.000]  去到很多他們所身在的地方
[00:22:38.000 --> 00:22:41.000]  幫他們在老土地認識真理
[00:22:41.000 --> 00:22:42.000]  在過程當中
[00:22:42.000 --> 00:22:43.000]  她受很多苦
[00:22:43.000 --> 00:22:47.000]  不過她仍然堅定
[00:22:47.000 --> 00:22:49.000]  這次我看到在中國內地
[00:22:49.000 --> 00:22:52.000]  很多的大學生
[00:22:52.000 --> 00:22:53.000]  是被要求
[00:22:53.000 --> 00:22:55.000]  基督徒大學生被要求簽署
[00:22:55.000 --> 00:23:01.000]  去否認信仰的一些承諾書
[00:23:01.000 --> 00:23:03.000]  這次他們面對很多的掙扎
[00:23:03.000 --> 00:23:06.000]  但是仍然有不少的基督徒
[00:23:06.000 --> 00:23:07.000]  他們堅持
[00:23:07.000 --> 00:23:09.000]  就算付上代價
[00:23:09.000 --> 00:23:13.000]  他們仍然承認主耶穌
[00:23:13.000 --> 00:23:14.000]  但是你會發覺
[00:23:14.000 --> 00:23:16.000]  今天有很多的地方
[00:23:16.000 --> 00:23:18.000]  不單止中國
[00:23:18.000 --> 00:23:20.000]  包括香港
[00:23:20.000 --> 00:23:22.000]  仍然有很大的需要
[00:23:22.000 --> 00:23:25.000]  就是人能夠堅守在真理裡面
[00:23:25.000 --> 00:23:28.000]  也能夠教導別人真理
[00:23:28.000 --> 00:23:31.000]  最近有一個研究
[00:23:31.000 --> 00:23:33.000]  調查究竟香港有多少基督徒
[00:23:33.000 --> 00:23:34.000]  這個研究發現
[00:23:34.000 --> 00:23:41.000]  香港有112萬沒有教會的基督徒
[00:23:41.000 --> 00:23:42.000]  很多人曾經信主
[00:23:42.000 --> 00:23:44.000]  仍然承認自己是基督徒
[00:23:44.000 --> 00:23:48.000]  但是已經和主耶穌的關係遠離
[00:23:48.000 --> 00:23:51.000]  他們需要真正認識耶穌
[00:23:51.000 --> 00:23:55.000]  以重新投入基督的生命裡
[00:23:55.000 --> 00:23:58.000]  也需要有人來幫助他們
[00:23:58.000 --> 00:24:00.000]  真正認識基督
[00:24:00.000 --> 00:24:04.000]  進入基督的豐富裡面
[00:24:04.000 --> 00:24:05.000]  各位靈智朋友
[00:24:05.000 --> 00:24:07.000]  我們今天很簡單地看一段經文
[00:24:07.000 --> 00:24:09.000]  但你記得一件事情
[00:24:09.000 --> 00:24:11.000]  就是一個奧秘
[00:24:11.000 --> 00:24:15.000]  已經賜予在你生命裡面
[00:24:15.000 --> 00:24:17.000]  你已經領受了
[00:24:17.000 --> 00:24:19.000]  然後你要小心保守自己
[00:24:19.000 --> 00:24:22.000]  不要被世界的風俗把你擄走
[00:24:22.000 --> 00:24:25.000]  你要去盡心認識聖經
[00:24:25.000 --> 00:24:27.000]  你讓自己去受栽培
[00:24:27.000 --> 00:24:31.000]  或者你讓自己有機會接受神學訓練
[00:24:31.000 --> 00:24:33.000]  真的能夠認識主耶穌
[00:24:33.000 --> 00:24:37.000]  然後你去求神給你有恩典
[00:24:37.000 --> 00:24:39.000]  可以將這個豐盛的恩惠
[00:24:39.000 --> 00:24:41.000]  帶給你身邊很多的人
[00:24:41.000 --> 00:24:43.000]  讓他們能夠進入
[00:24:43.000 --> 00:24:46.000]  神要給我們的豐盛裡面
[00:24:46.000 --> 00:24:48.000]  我們一起來祈禱
[00:24:58.000 --> 00:25:01.000]  在大家祈禱的時候
[00:25:01.000 --> 00:25:06.000]  我也很想來向大家發出呼籲
[00:25:06.000 --> 00:25:08.000]  我們中間有哪位弟兄姊妹
[00:25:08.000 --> 00:25:11.000]  你曾經嘗過主恩的滋味
[00:25:11.000 --> 00:25:14.000]  你曾經認識過主耶穌基督
[00:25:14.000 --> 00:25:17.000]  豐盛生命的源頭
[00:25:17.000 --> 00:25:19.000]  而你心中也知道
[00:25:19.000 --> 00:25:23.000]  今天有很多人需要聽到基督的福音
[00:25:23.000 --> 00:25:27.000]  今天需要遠離那些迷惑
[00:25:27.000 --> 00:25:31.000]  能夠秘魯歸回耶穌基督
[00:25:31.000 --> 00:25:33.000]  你知道這個需要
[00:25:33.000 --> 00:25:36.000]  你願意去回應這個需要
[00:25:36.000 --> 00:25:37.000]  好像保羅所說
[00:25:37.000 --> 00:25:38.000]  盡心竭力的
[00:25:38.000 --> 00:25:40.000]  要將人在基督耶穌裡面
[00:25:40.000 --> 00:25:43.000]  帶到完全成熟的地步
[00:25:43.000 --> 00:25:44.000]  有哪位弟兄姊妹
[00:25:44.000 --> 00:25:47.000]  你願意去奉獻自己
[00:25:47.000 --> 00:25:49.000]  願意將自己的生命獻給主
[00:25:49.000 --> 00:25:54.000]  求主使用你 叫你一生可以幫助別人
[00:25:54.000 --> 00:25:56.000]  認識基督
[00:25:56.000 --> 00:25:58.000]  有哪位
[00:25:58.000 --> 00:26:00.000]  你願意奉獻自己
[00:26:00.000 --> 00:26:03.000]  我相信主喜悅你
[00:26:03.000 --> 00:26:07.000]  奉獻 見證他
[00:26:07.000 --> 00:26:09.000]  你在座位裡面
[00:26:09.000 --> 00:26:10.000]  你舉起手
[00:26:10.000 --> 00:26:14.000]  向主表示你願意的心
[00:26:14.000 --> 00:26:19.000]  看到 看到
[00:26:19.000 --> 00:26:20.000]  還有哪一位
[00:26:20.000 --> 00:26:22.000]  你告訴主
[00:26:22.000 --> 00:26:23.000]  看到
[00:26:23.000 --> 00:26:26.000]  你很願意奉獻自己
[00:26:26.000 --> 00:26:32.000]  叫人真的明白這個奧秘
[00:26:32.000 --> 00:26:34.000]  豐盛的源頭
[00:26:34.000 --> 00:26:36.000]  生命的源頭
[00:26:36.000 --> 00:26:39.000]  以致人得到真正的豐盛
[00:26:39.000 --> 00:26:41.000]  還有哪一位
[00:26:41.000 --> 00:26:46.000]  看到
[00:26:46.000 --> 00:26:48.000]  可能我看不到
[00:26:48.000 --> 00:26:50.000]  但是主耶穌看到
[00:26:50.000 --> 00:26:52.000]  神帶領你在將來
[00:26:52.000 --> 00:26:56.000]  來到去行上這條無福的路
[00:26:56.000 --> 00:26:59.000]  我們一起祈禱
[00:26:59.000 --> 00:27:02.000]  親愛的恩主
[00:27:02.000 --> 00:27:06.000]  多謝祢將祢的道賜給我們
[00:27:06.000 --> 00:27:08.000]  主又叫人去奉獻自己
[00:27:08.000 --> 00:27:11.000]  祢的道賜給我們
[00:27:11.000 --> 00:27:14.000]  主又叫人得生命的道
[00:27:14.000 --> 00:27:15.000]  主我們求告祢
[00:27:15.000 --> 00:27:18.000]  求祢繼續感動我們的心靈
[00:27:18.000 --> 00:27:22.000]  不要讓我們停留在初訊的階段
[00:27:22.000 --> 00:27:24.000]  讓我們真的知道去紮根
[00:27:24.000 --> 00:27:26.000]  去建造 去成長
[00:27:26.000 --> 00:27:28.000]  讓我們更加願意付代價
[00:27:28.000 --> 00:27:31.000]  去盡心認識祢的道
[00:27:31.000 --> 00:27:33.000]  讓我們能夠在耶穌基督裡面
[00:27:33.000 --> 00:27:36.000]  得到祢要給我們的豐盛
[00:27:36.000 --> 00:27:38.000]  也有弟兄姊妹他們心裡面很願意
[00:27:38.000 --> 00:27:40.000]  不單止自己蒙恩
[00:27:40.000 --> 00:27:43.000]  也將這份恩惠帶進其他生命中
[00:27:43.000 --> 00:27:46.000]  主求祢閲立他們的奉獻
[00:27:46.000 --> 00:27:49.000]  也帶領他們將來接受裝備
[00:27:49.000 --> 00:27:51.000]  領受神學的訓練
[00:27:51.000 --> 00:27:54.000]  以致他們能夠更清楚明白
[00:27:54.000 --> 00:27:57.000]  將你自己的福音
[00:27:57.000 --> 00:27:59.000]  將你自己真理的道
[00:27:59.000 --> 00:28:01.000]  來教導別人
[00:28:01.000 --> 00:28:03.000]  主願祢使用他們
[00:28:03.000 --> 00:28:05.000]  引導他們前面的腳步
[00:28:05.000 --> 00:28:07.000]  能夠在服善祢的過程中
[00:28:07.000 --> 00:28:10.000]  蒙受更大的恩惠
[00:28:10.000 --> 00:28:12.000]  主我們感謝祢
[00:28:12.000 --> 00:28:14.000]  願祢遂聽我們禱告
[00:28:14.000 --> 00:28:16.000]  奉耶穌基督盛名祈求
[00:28:16.000 --> 00:28:17.000]  阿門
