
[00:00:00.000 --> 00:00:06.400]  在上個主日,那個訊息是講到
[00:24:38.200 --> 00:24:41.200]  祂叫我們彼此相愛
[00:24:41.200 --> 00:24:45.200]  在彼得前書四章十節
[00:24:45.200 --> 00:24:50.200]  祂說各人要照所得的恩賜彼此服侍
[00:24:50.200 --> 00:24:54.200]  裝神伯般恩賜的好管家
[00:24:54.200 --> 00:25:00.200]  各人都有神的靈給他不同的恩賜
[00:25:00.200 --> 00:25:02.200]  每一個都有
[00:25:02.200 --> 00:25:04.200]  你也有,我也有
[00:25:04.200 --> 00:25:07.200]  可能有些人有多些的恩賜
[00:25:07.200 --> 00:25:08.200]  有些人有少些
[00:25:08.200 --> 00:25:10.200]  我們不知道
[00:25:10.200 --> 00:25:15.200]  但希望我們把握神給我們這些恩賜
[00:25:15.200 --> 00:25:17.200]  彼此服侍
[00:25:17.200 --> 00:25:19.200]  伯般的恩賜
[00:25:19.200 --> 00:25:26.200]  意思是有不同的恩賜讓信徒彼此去配搭
[00:25:26.200 --> 00:25:30.200]  其實恩賜的目的是為了造就教會
[00:25:30.200 --> 00:25:34.200]  讓教會繼續去成長
[00:25:34.200 --> 00:25:36.200]  彼此服侍強調到
[00:25:36.200 --> 00:25:41.200]  每一個信徒對教會所獻上的
[00:25:41.200 --> 00:25:43.200]  就是你自己的才幹
[00:25:43.200 --> 00:25:46.200]  你的恩賜
[00:25:46.200 --> 00:25:49.200]  在四章八字講到
[00:25:49.200 --> 00:25:52.200]  叫我們去實踐彼此相愛的生活
[00:25:52.200 --> 00:25:55.200]  好管家就是一個稱職
[00:25:55.200 --> 00:25:57.200]  不負主人所措
[00:25:57.200 --> 00:26:00.200]  一個忠心的僕人
[00:26:00.200 --> 00:26:05.200]  這是彼得要求信徒在他的恩賜
[00:26:05.200 --> 00:26:11.200]  用他的恩賜彼此服侍的態度
[00:26:11.200 --> 00:26:14.200]  伯般不同的恩賜
[00:26:14.200 --> 00:26:17.200]  讓教會的士工可以合作無間
[00:26:17.200 --> 00:26:19.200]  讓不同弟兄姊妹的恩賜
[00:26:19.200 --> 00:26:21.200]  繼續來配搭
[00:26:21.200 --> 00:26:25.200]  達至彼此去建立成長
[00:26:25.200 --> 00:26:28.200]  讓大家都可以透過你的恩賜去服侍
[00:26:28.200 --> 00:26:31.200]  而得到滿足
[00:26:31.200 --> 00:26:33.200]  得著恩賜的信徒
[00:26:33.200 --> 00:26:36.200]  都可以得著神自己的恩惠
[00:26:36.200 --> 00:26:38.200]  讓我們好好來發揮
[00:26:38.200 --> 00:26:42.200]  你知不知道你自己有什麼恩賜呢?
[00:26:42.200 --> 00:26:48.200]  其實基教有一個認識自己的恩賜
[00:26:48.200 --> 00:26:53.200]  認識自己的屬靈恩賜的課程
[00:26:53.200 --> 00:26:56.200]  不知今年可能都會開的時候
[00:26:56.200 --> 00:26:58.200]  你都可以去參與
[00:26:58.200 --> 00:27:01.200]  如果你真的未認識自己的恩賜
[00:27:01.200 --> 00:27:04.200]  從中可以幫助我們更加了解
[00:27:04.200 --> 00:27:08.200]  認識到底神給我們有什麼恩賜
[00:27:08.200 --> 00:27:13.200]  以致我們可以好好發揮去祝福教會
[00:27:13.200 --> 00:27:17.200]  同樣自己都得著祝福
[00:27:17.200 --> 00:27:20.200]  正如在主日的清晨
[00:27:20.200 --> 00:27:25.200]  有同工為我們開教會的大門
[00:27:25.200 --> 00:27:29.200]  預備茶水或開燈
[00:27:29.200 --> 00:27:31.200]  亦有負責音響的弟兄姊妹
[00:27:31.200 --> 00:27:36.200]  幫我們去調教音響、冷氣
[00:27:36.200 --> 00:27:40.200]  有弟兄姊妹去接送一些相見的肢體
[00:27:40.200 --> 00:27:42.200]  或者崇拜之後
[00:27:42.200 --> 00:27:44.200]  和他們訂一些午膳
[00:27:44.200 --> 00:27:47.200]  甚至去餵食
[00:27:47.200 --> 00:27:52.200]  我們看到弟兄姊妹都是樂意的互相服侍
[00:27:52.200 --> 00:27:57.200]  有可能有弟兄姊妹叫你一起聊聊天
[00:27:57.200 --> 00:28:00.200]  去聆聽對方有什麼事情
[00:28:00.200 --> 00:28:03.200]  和你分享、交流
[00:28:03.200 --> 00:28:09.200]  庫斯德引述德國神學家潘佛華的一段說話
[00:28:09.200 --> 00:28:12.200]  他說在信徒的相交當中
[00:28:12.200 --> 00:28:14.200]  我們應該去服侍別人
[00:28:14.200 --> 00:28:17.200]  首先去聆聽
[00:28:17.200 --> 00:28:20.200]  就好像我們愛神
[00:28:20.200 --> 00:28:23.200]  都是去聆聽神的說話一樣
[00:28:23.200 --> 00:28:25.200]  作為起手
[00:28:25.200 --> 00:28:28.200]  愛弟兄亦都好像是這樣
[00:28:28.200 --> 00:28:31.200]  我們願意先去聆聽
[00:28:31.200 --> 00:28:34.200]  不是我們要說很多話
[00:28:34.200 --> 00:28:37.200]  要對方聽我說很多話
[00:28:37.200 --> 00:28:40.200]  我們先學習去聆聽弟兄姊妹
[00:28:40.200 --> 00:28:44.200]  或者來賓他們要說的話
[00:28:44.200 --> 00:28:46.200]  因為透過聆聽
[00:28:46.200 --> 00:28:49.200]  我們可以慢慢了解、認識
[00:28:49.200 --> 00:28:52.200]  了解他們現在的感受
[00:28:52.200 --> 00:28:54.200]  他們有什麼喜樂
[00:28:54.200 --> 00:28:58.200]  或者有什麼需要我們幫助的地方
[00:28:58.200 --> 00:29:00.200]  和他們一起祈禱
[00:29:00.200 --> 00:29:02.200]  這也是神的心意
[00:29:02.200 --> 00:29:06.200]  讓弟兄姊妹可以彼此相交建立
[00:29:06.200 --> 00:29:09.200]  其實聆聽很需要我們
[00:29:09.200 --> 00:29:11.200]  以一個人愛的心
[00:29:11.200 --> 00:29:13.200]  忍耐的靈
[00:29:13.200 --> 00:29:15.200]  來去聽
[00:29:15.200 --> 00:29:19.200]  就可以做到一個好的聆聽者
[00:29:19.200 --> 00:29:22.200]  是一個內心得到訓練
[00:29:22.200 --> 00:29:24.200]  以致我們在情感
[00:29:24.200 --> 00:29:29.200]  讓我們定到一些優先次序
[00:29:29.200 --> 00:29:35.200]  如果你真的體諒到弟兄姊妹的需要
[00:29:35.200 --> 00:29:39.200]  可能你將你原本的優先次序放下
[00:29:39.200 --> 00:29:42.200]  你就是去支持她
[00:29:42.200 --> 00:29:45.200]  亦都可以透過團契小組當中
[00:29:45.200 --> 00:29:49.200]  分享、交流、操練、關心
[00:29:49.200 --> 00:29:53.200]  願意內心去聆聽對方
[00:29:53.200 --> 00:29:59.200]  你知不知道神怎樣去使用你的恩賜呢?
[00:29:59.200 --> 00:30:02.200]  到底神給了你什麼恩賜呢?
[00:30:02.200 --> 00:30:06.200]  讓你可以更加好去服侍他
[00:30:06.200 --> 00:30:08.200]  或者其他人
[00:30:08.200 --> 00:30:14.200]  如果我們能夠實踐彼此相愛的生活
[00:30:14.200 --> 00:30:19.200]  就是因著主自己是愛的源頭
[00:30:19.200 --> 00:30:23.200]  讓我們學校主的愛去愛弟兄姊妹
[00:30:23.200 --> 00:30:28.200]  很感謝神為我們去犧牲祂的生命
[00:30:28.200 --> 00:30:30.200]  這樣去愛我們
[00:30:30.200 --> 00:30:34.200]  我們都可以去順服祂的吩咐
[00:30:34.200 --> 00:30:36.200]  彼此相愛
[00:30:36.200 --> 00:30:38.200]  藉著聖靈的來住
[00:30:38.200 --> 00:30:40.200]  我們有主的生命
[00:30:40.200 --> 00:30:44.200]  來永留在我們的生命當中
[00:30:44.200 --> 00:30:50.200]  我們去實踐愛主、愛弟兄姊妹、愛別人
[00:30:50.200 --> 00:30:52.200]  不發怨言
[00:30:52.200 --> 00:30:54.200]  能夠彼此去服侍
[00:30:54.200 --> 00:30:58.200]  為同心禱告
[00:30:58.200 --> 00:31:10.200]  親愛的主,多謝祢賜下寶貴的聖言
[00:31:10.200 --> 00:31:16.200]  讓我們從中去了解、明白祢的心意
[00:31:16.200 --> 00:31:23.200]  感恩祢首先用祢犧牲的愛
[00:31:23.200 --> 00:31:25.200]  去愛我們每一個
[00:31:25.200 --> 00:31:28.200]  去接納我們每一個
[00:31:28.200 --> 00:31:33.200]  求主幫助我們學校的榜樣
[00:31:33.200 --> 00:31:40.200]  以祢的愛來愛別人,更加樂意愛主
[00:31:40.200 --> 00:31:44.200]  和祢有更親密的交流
[00:31:44.200 --> 00:31:47.200]  讓我們明白祢的心意
[00:31:47.200 --> 00:31:52.200]  去實踐在生活當中為你所喜悅
[00:31:52.200 --> 00:31:55.200]  以上是祈禱奉祖耶穌基督的名
[00:31:55.200 --> 00:31:57.200]  阿們
