
[00:00:00.000 --> 00:00:02.000]  各位聽聽節目的朋友
[00:19:40.880 --> 00:19:42.280]  祂的說話
[00:19:42.280 --> 00:19:47.160]  是聖靈的內注和更新
[00:19:47.160 --> 00:19:50.960]  而且也給我們有神而屢的明證
[00:19:50.960 --> 00:19:54.760]  所以我們去讚美三一的上帝
[00:19:54.760 --> 00:19:59.120]  但同時也是我們日常生活所經歷的神的能力
[00:19:59.120 --> 00:19:59.800]  神的安慰
[00:19:59.800 --> 00:20:00.440]  神的引導
[00:20:00.440 --> 00:20:01.040]  神的督扎
[00:20:01.040 --> 00:20:02.440]  神的保守等等
[00:20:02.440 --> 00:20:05.840]  包括神的賜我和同在
[00:20:05.840 --> 00:20:10.480]  值得我們獻上咀脣的感謝祭
[00:20:10.480 --> 00:20:12.760]  去敬拜我們的上帝
[00:20:12.760 --> 00:20:16.240]  當我們發出向神讚美的時候
[00:20:16.240 --> 00:20:18.040]  就可以讓我們更加體會到
[00:20:18.040 --> 00:20:20.880]  好像《詩篇》二十二篇第三節所說
[00:20:20.880 --> 00:20:22.680]  「但你是聖潔的」
[00:20:22.680 --> 00:20:26.160]  是用以色列的讚美爲寶座
[00:20:26.160 --> 00:20:28.240]  其實原文這一句話
[00:20:28.240 --> 00:20:31.400]  二十二章第三節應該是第四節
[00:20:31.400 --> 00:20:32.760]  這一句話
[00:20:32.760 --> 00:20:35.560]  我想你留意「寶座」這個字
[00:20:35.560 --> 00:20:40.680]  「寶座」這個字其實意思是指居所
[00:20:40.680 --> 00:20:44.560]  「Yathath」這個字其實是指居所的意思
[00:20:44.560 --> 00:20:46.840]  這個字除了可以指居所之外
[00:20:46.840 --> 00:20:49.240]  其實也可以指停留
[00:20:49.240 --> 00:20:54.240]  因爲「Yathath」這個字可以指這兩個含義
[00:20:54.240 --> 00:20:55.520]  按照原文
[00:20:55.520 --> 00:20:57.120]  這一節經文的意思就是
[00:20:57.120 --> 00:20:58.760]  「但你是聖潔的」
[00:20:58.760 --> 00:21:02.280]  你用以色列的讚美爲居所
[00:21:02.280 --> 00:21:08.400]  神何其地重視選民獻賞的讚美
[00:21:08.400 --> 00:21:10.680]  用讚美成爲他的居所
[00:21:10.680 --> 00:21:14.320]  神願意停留在這裏
[00:21:14.320 --> 00:21:17.200]  而在《詩篇》一百篇的第四節
[00:21:17.200 --> 00:21:20.000]  這一節經文大概大家都會
[00:21:20.000 --> 00:21:22.760]  回教會多的應該都會記得這一節經文
[00:21:22.760 --> 00:21:24.920]  當清者進入他的門
[00:21:24.920 --> 00:21:27.040]  當讚美進入他的院
[00:21:27.040 --> 00:21:28.920]  當感謝他
[00:21:28.920 --> 00:21:31.880]  傾衆他的名
[00:21:31.880 --> 00:21:35.520]  不少的詩歌都會用這一節經文
[00:21:35.520 --> 00:21:39.120]  成爲他們寫詩歌的一個靈感
[00:21:39.120 --> 00:21:41.320]  或者是經文的題材
[00:21:41.320 --> 00:21:44.640]  這一段《詩篇》第一百篇的第四節
[00:21:44.640 --> 00:21:46.320]  原文一開始就說
[00:21:46.320 --> 00:21:47.840]  進入他的門
[00:21:47.840 --> 00:21:50.640]  接着又說進入他的院
[00:21:50.640 --> 00:21:52.320]  帶着什麼進去
[00:21:52.320 --> 00:21:54.200]  詩人就用感謝
[00:21:54.200 --> 00:21:56.600]  詩人又用讚美
[00:21:56.600 --> 00:21:58.640]  而當我們獻上感恩
[00:21:58.640 --> 00:22:00.280]  當我們獻上讚美的時候
[00:22:00.280 --> 00:22:02.800]  就好像《詩篇》一百篇的第四節所說
[00:22:02.800 --> 00:22:05.200]  開了一條通道
[00:22:05.200 --> 00:22:06.760]  進入神的院
[00:22:06.760 --> 00:22:09.960]  進入神的裏面
[00:22:09.960 --> 00:22:12.080]  大概我們很多人都知道
[00:22:12.080 --> 00:22:14.480]  現代英文的worship這個字
[00:22:14.480 --> 00:22:18.080]  其實是來自古英文的worship
[00:22:18.080 --> 00:22:20.160]  很值得的關係
[00:22:20.160 --> 00:22:22.880]  或者很值得的狀態裏面
[00:22:22.880 --> 00:22:24.600]  就是說敬拜worship
[00:22:24.600 --> 00:22:28.000]  就是我們認爲神是多麼值得
[00:22:28.000 --> 00:22:29.200]  是因爲這樣的緣故
[00:22:29.200 --> 00:22:31.560]  我們對神的敬拜有多深
[00:22:31.560 --> 00:22:32.720]  有多重視
[00:22:32.720 --> 00:22:34.360]  就和我們對神的啓示
[00:22:34.360 --> 00:22:36.000]  就和我們對神的認識
[00:22:36.000 --> 00:22:38.240]  對祂有多瞭解
[00:22:38.240 --> 00:22:41.440]  是形成一個直接的比例
[00:22:41.440 --> 00:22:44.600]  是一個成爲正比的比例
[00:22:44.600 --> 00:22:46.280]  而另一方面
[00:22:46.280 --> 00:22:48.520]  這種的worship
[00:22:48.520 --> 00:22:53.320]  除了顯示出神是多麼值得我們敬拜之外
[00:22:53.320 --> 00:22:56.760]  同時原來也是讓我們在敬拜裏面
[00:22:56.760 --> 00:22:59.920]  猛然發現到我們的神
[00:22:59.920 --> 00:23:04.560]  原來我們的神是多麼體重我們的價值
[00:23:04.560 --> 00:23:06.640]  你見不見到這個雙向的關係
[00:23:06.640 --> 00:23:08.960]  當我們見到神是值得的時候
[00:23:08.960 --> 00:23:13.320]  我們也見到我們在神眼中是值得的
[00:23:13.320 --> 00:23:15.240]  例如在《詩篇》第八篇
[00:23:15.240 --> 00:23:19.480]  當詩人向耶和華髮出他對神的讚美
[00:23:19.480 --> 00:23:21.280]  他說耶和華是我們的主
[00:23:21.280 --> 00:23:24.720]  禰的名在地何其美
[00:23:24.720 --> 00:23:26.600]  然後詩人見到什麼?
[00:23:26.600 --> 00:23:28.000]  詩人見到的是
[00:23:28.000 --> 00:23:29.960]  人算什麼?
[00:23:29.960 --> 00:23:32.280]  禰竟眷顧他
[00:23:32.280 --> 00:23:33.520]  詩人見到的是什麼?
[00:23:33.520 --> 00:23:36.520]  詩人說世人又算什麼?
[00:23:36.520 --> 00:23:38.560]  禰竟顧念他
[00:23:38.560 --> 00:23:40.400]  然後詩人又見到什麼?
[00:23:40.400 --> 00:23:45.520]  詩人竟然見到祂賜他們榮耀的冠冕
[00:23:45.520 --> 00:23:48.760]  的確當我們去到神的面前的時候
[00:23:48.760 --> 00:23:53.800]  我們帶着謙恭謙卑的態度去敬拜我們的神
[00:23:53.800 --> 00:23:54.720]  是對的
[00:23:54.720 --> 00:23:57.600]  不過當我們在敬拜的當中
[00:23:57.600 --> 00:24:01.480]  對神的值得我們的敬拜
[00:24:01.480 --> 00:24:04.600]  發出我們無窮的重讚的時候
[00:24:04.600 --> 00:24:06.000]  我們就會猛然發現到
[00:24:06.000 --> 00:24:08.480]  神原來是這麼顧念我們
[00:24:08.480 --> 00:24:10.800]  原來是這麼緊張我們
[00:24:10.800 --> 00:24:12.680]  我們就會發現到我們自己
[00:24:12.680 --> 00:24:16.120]  原來在神的眼中是多麼寶貴
[00:24:16.120 --> 00:24:20.200]  在神的眼中是多麼有價值
[00:24:20.200 --> 00:24:23.480]  而《羅馬書》十二章第一節這裏說
[00:24:23.480 --> 00:24:26.040]  你們如此敬拜
[00:24:26.040 --> 00:24:29.800]  意思就是這纔是你們的敬拜
[00:24:29.800 --> 00:24:31.560]  如果再發揮多一點
[00:24:31.560 --> 00:24:33.040]  大概保羅的意思就是
[00:24:33.040 --> 00:24:38.480]  這纔是你們獻給神的敬拜
[00:24:38.480 --> 00:24:41.720]  當我們看完敬拜
[00:24:41.720 --> 00:24:43.760]  「勒堆」這個字之後
[00:24:43.760 --> 00:24:45.560]  我們再看第三個問題
[00:24:45.560 --> 00:24:46.960]  今天我們要看的是
[00:24:46.960 --> 00:24:50.640]  理所當然的這個形容詞的字
[00:24:50.640 --> 00:24:52.680]  到底如何解釋
[00:24:52.680 --> 00:24:54.600]  提到敬拜的時候
[00:24:54.600 --> 00:24:57.800]  保羅也用了一個很特別的希列文
[00:24:57.800 --> 00:25:01.320]  理所當然就是這個和合本的翻譯
[00:25:01.320 --> 00:25:04.360]  這個希列文的意思就是Logikos
[00:25:04.360 --> 00:25:06.920]  這個字去形容敬拜
[00:25:06.920 --> 00:25:10.240]  或者是中文翻譯做侍奉的這個字
[00:25:10.240 --> 00:25:13.480]  中文和合本翻譯做侍奉的這個字
[00:25:13.480 --> 00:25:17.240]  在這裏保羅特別用了一個形容詞
[00:25:17.240 --> 00:25:20.880]  Logikos這個理所當然的字
[00:25:20.880 --> 00:25:24.040]  這個字在希列文舊約七十事易本里面
[00:25:24.040 --> 00:25:25.560]  沒有出現過
[00:25:25.560 --> 00:25:31.960]  就是說它不是一個猶太背景的字眼
[00:25:31.960 --> 00:25:34.680]  在新約希列文的背景裏面
[00:25:34.680 --> 00:25:36.560]  在希列文化的背景裏面
[00:25:36.560 --> 00:25:38.960]  出現了兩次在新約裏面
[00:25:38.960 --> 00:25:42.200]  這個字本身也可以有兩重的意思
[00:25:42.200 --> 00:25:46.280]  第一個意思就是指心靈的意思
[00:25:46.280 --> 00:25:50.200]  大概如果你上過一些栽培成長的課程
[00:25:50.200 --> 00:25:54.400]  你應該都會記得有一節經典的金句
[00:25:54.400 --> 00:25:57.520]  彼得前書二章二節
[00:25:57.520 --> 00:25:58.800]  你會不會背?
[00:25:58.800 --> 00:26:02.120]  「就要愛慕那純正的靈乃
[00:26:02.120 --> 00:26:06.080]  像財生的嬰孩愛慕那一樣
[00:26:06.080 --> 00:26:11.400]  叫你們因此見長以至得救」
[00:26:11.400 --> 00:26:13.720]  靈乃的靈
[00:26:13.720 --> 00:26:18.640]  就是Logikos這個字
[00:26:18.640 --> 00:26:20.840]  就是羅馬書十二章第一節
[00:26:20.840 --> 00:26:26.000]  這裏所翻譯爲理所當然的同一個字
[00:26:26.000 --> 00:26:28.800]  心靈的敬拜
[00:26:28.800 --> 00:26:30.680]  如果這裏是指靈的話
[00:26:30.680 --> 00:26:33.880]  這裏就是在說心靈的敬拜
[00:26:33.880 --> 00:26:40.560]  敬拜不單止不是外表的包裝
[00:26:40.560 --> 00:26:45.040]  更加準確的就是來自法治裏的內心
[00:26:45.040 --> 00:26:48.240]  就是從裏面的理發出來的
[00:26:48.240 --> 00:26:52.480]  這種敬拜是必須有屬靈的質素的
[00:26:52.480 --> 00:26:53.960]  是要有屬靈的意義
[00:26:53.960 --> 00:26:56.280]  而且更加要對準那位屬靈的主角
[00:26:56.280 --> 00:26:58.680]  就是神
[00:26:58.680 --> 00:27:02.840]  Logikos這個字如果是真的指心靈的話
[00:27:02.840 --> 00:27:05.040]  就是代表人的靈性
[00:27:05.040 --> 00:27:08.120]  和動物的氣息是很不同的
[00:27:08.120 --> 00:27:13.640]  其實人就有敬拜神的心
[00:27:13.640 --> 00:27:14.600]  你看看動物
[00:27:14.600 --> 00:27:16.000]  動物是不會的
[00:27:16.000 --> 00:27:18.280]  你何時會見到動物聯羣結隊
[00:27:18.280 --> 00:27:20.840]  你何時會見到很可愛的寵物
[00:27:20.840 --> 00:27:24.840]  狗也好、貓也好、倉鼠也好、蟲鼠仔也好
[00:27:24.840 --> 00:27:26.840]  你何時會見到他們聯羣結隊
[00:27:26.840 --> 00:27:28.640]  我們一起去教會神
[00:27:28.640 --> 00:27:30.080]  你何時會見到這樣的
[00:27:30.080 --> 00:27:31.880]  你何時會見到貓和狗
[00:27:31.880 --> 00:27:33.440]  一起約會的WhatsApp
[00:27:33.440 --> 00:27:35.200]  大家一起去敬拜主
[00:27:35.200 --> 00:27:36.360]  一起去教會
[00:27:36.360 --> 00:27:38.160]  我沒見過
[00:27:38.160 --> 00:27:42.200]  唯有人才會是這樣的
[00:27:42.200 --> 00:27:47.640]  人是有一個敬拜神的心
[00:27:47.640 --> 00:27:52.920]  人在人的裏面有一個敬拜神的心
[00:27:52.920 --> 00:27:54.720]  當然
[00:27:54.720 --> 00:27:59.480]  不過我們很多時候都把敬拜的焦點放錯了
[00:27:59.480 --> 00:28:01.160]  特別是放在人的身上
[00:28:01.160 --> 00:28:03.160]  因爲人有一種特點
[00:28:03.160 --> 00:28:06.240]  就是會去追捧一些能力比自己高的人
[00:28:06.240 --> 00:28:08.400]  去追捧一些力量比自己大的人
[00:28:08.400 --> 00:28:10.600]  去追捧一些才華出衆的人
[00:28:10.600 --> 00:28:12.120]  比自己好的人
[00:28:12.120 --> 00:28:15.720]  你說我不是當他神一樣拜就行了
[00:28:15.720 --> 00:28:16.920]  是,沒錯
[00:28:16.920 --> 00:28:18.160]  你可以這麼說
[00:28:18.160 --> 00:28:21.800]  不過很多時候我們會對於那些高端的人
[00:28:21.800 --> 00:28:23.480]  特別傾慕
[00:28:23.480 --> 00:28:26.800]  如果我知道誰是大那個崇拜
[00:28:26.800 --> 00:28:28.200]  我又會特別聽多些
[00:28:28.200 --> 00:28:29.040]  特別翻
[00:28:29.040 --> 00:28:30.760]  誰說那篇道
[00:28:30.760 --> 00:28:32.320]  我又會特別聽
[00:28:32.320 --> 00:28:33.800]  誰負責那些
[00:28:33.800 --> 00:28:35.400]  我纔會去
[00:28:35.400 --> 00:28:36.920]  我纔會積極參與
[00:28:36.920 --> 00:28:38.520]  我纔會積極投入
[00:28:38.520 --> 00:28:40.320]  真是不說不知道
[00:28:40.320 --> 00:28:46.160]  我自己看過我們Facebook Live那些崇拜港獨的點擊率
[00:28:46.160 --> 00:28:47.600]  不知道爲什麼
[00:28:47.600 --> 00:28:49.160]  有些我們請的那些港員
[00:28:49.160 --> 00:28:50.880]  你知道我請的那些港員都不是差的
[00:28:50.880 --> 00:28:52.360]  那些很猛的
[00:28:52.360 --> 00:28:53.880]  有些港員
[00:28:53.880 --> 00:28:56.600]  那些點擊率很高的
[00:28:56.600 --> 00:28:59.840]  我坦白說我也不是太低的
[00:28:59.840 --> 00:29:02.880]  但是有些港員一給外來港員的時候
[00:29:02.880 --> 00:29:05.200]  很多人都會聽的
[00:29:05.200 --> 00:29:08.840]  有時候我們會鎖定哪些人說
[00:29:08.840 --> 00:29:09.840]  我纔會聽
[00:29:09.840 --> 00:29:11.280]  哪些人說真的不用搞我
[00:29:11.280 --> 00:29:14.160]  我不會聽的
[00:29:14.160 --> 00:29:16.160]  靈的敬拜
[00:29:16.160 --> 00:29:19.720]  就是將敬拜的對象鎖定在神那裏
[00:29:19.720 --> 00:29:21.720]  不是人那裏
[00:29:21.720 --> 00:29:24.000]  而Logikos這個字
[00:29:24.000 --> 00:29:26.080]  也有另一種含義
[00:29:26.080 --> 00:29:29.520]  就是指周詳思考過
[00:29:29.520 --> 00:29:32.960]  Logikos這個字其實就是英文的Logic
[00:29:32.960 --> 00:29:35.160]  或者是Logical
[00:29:35.160 --> 00:29:37.480]  這個字的意思就是指理性
[00:29:37.480 --> 00:29:40.240]  是經過判斷或者思考而來的
[00:29:40.240 --> 00:29:43.680]  所以它不是一種單純感情的流露
[00:29:43.680 --> 00:29:46.720]  而是除了心靈發出的敬拜
[00:29:46.720 --> 00:29:49.320]  除了是引含着敬拜的主角
[00:29:49.320 --> 00:29:50.920]  就是獨一的神之外
[00:29:50.920 --> 00:29:52.200]  這裏用這個字
[00:29:52.200 --> 00:29:56.480]  Logikos就是要經過周詳思考
[00:29:56.480 --> 00:30:00.360]  就是透過理性和心思
[00:30:00.360 --> 00:30:04.840]  詳細分析而來的回應
[00:30:04.840 --> 00:30:09.440]  所以就算你說取其心靈的意思也好
[00:30:09.440 --> 00:30:14.040]  也絕對不是單單情感的表達那麼簡單
[00:30:14.040 --> 00:30:15.920]  我見過一些人進到教會里
[00:30:15.920 --> 00:30:17.000]  音樂一奏
[00:30:17.000 --> 00:30:18.360]  他的手就已經舉起了
[00:30:18.360 --> 00:30:21.800]  其實也不知道那首歌是什麼歌
[00:30:21.800 --> 00:30:26.880]  那首歌接下來原來是一首叫人沉思的歌
[00:30:26.880 --> 00:30:30.280]  叫人來反省的歌
[00:30:30.280 --> 00:30:34.960]  有時候我們有一些習慣了的舉動
[00:30:34.960 --> 00:30:37.360]  其實我們也明白的
[00:30:37.360 --> 00:30:40.320]  情感的表達既固然是真的重要的
[00:30:40.320 --> 00:30:41.600]  坦白說
[00:30:41.600 --> 00:30:46.480]  保羅也絕對不懷疑個人那種情感表達的重要性
[00:30:46.480 --> 00:30:50.240]  但是保羅卻偏偏用了這個特別的希臘文
[00:30:50.240 --> 00:30:51.960]  Logikos這個字
[00:30:51.960 --> 00:30:53.040]  爲什麼呢?
[00:30:53.040 --> 00:30:56.280]  因爲敬拜我們的上帝
[00:30:56.280 --> 00:30:59.680]  重要的就是要我們透過理性的思維
[00:30:59.680 --> 00:31:02.760]  測驗過甚至和神學
[00:31:02.760 --> 00:31:05.160]  甚至和聖經的教導
[00:31:05.160 --> 00:31:10.120]  甚至和我們主耶穌基督在地上的生命流露等等的東西
[00:31:10.120 --> 00:31:15.640]  整合而來的全心發自內心的那種敬拜
[00:31:15.640 --> 00:31:16.880]  唯獨是這樣
[00:31:16.880 --> 00:31:19.120]  我們才能夠在困境裏
[00:31:19.120 --> 00:31:24.440]  在苦難、在哀傷、在亡然的人生路上的時候
[00:31:24.440 --> 00:31:27.120]  甚至當我們都透不過氣的時候
[00:31:27.120 --> 00:31:29.680]  甚至當羅馬政權打壓下
[00:31:29.680 --> 00:31:32.560]  生存空間都沒有什麼情況之下
[00:31:32.560 --> 00:31:36.720]  仍然可以獻賞我們的生命
[00:31:36.720 --> 00:31:39.960]  仍然可以全心去敬拜神
[00:31:39.960 --> 00:31:42.760]  這種就是Logikos的敬拜
[00:31:42.760 --> 00:31:47.600]  Logikos的敬拜是我們今天必須要有的
[00:31:47.600 --> 00:31:50.440]  當我們獻賞有活力的生命力
[00:31:50.440 --> 00:31:54.040]  當我們獻賞生命被神所用的時候
[00:31:54.040 --> 00:31:58.600]  當我們獻賞唯獨要討神歡喜
[00:31:58.600 --> 00:32:01.120]  原來這件事就顯示出
[00:32:01.120 --> 00:32:07.360]  我們是經過詳細思考或者理性而去做出對神的敬拜
[00:32:07.360 --> 00:32:10.280]  神就是要這一種
[00:32:10.280 --> 00:32:12.040]  這一種如此真心
[00:32:12.040 --> 00:32:16.640]  又是如此理性整合而來的敬拜
[00:32:16.640 --> 00:32:22.160]  其實生命就好像一首樂章
[00:32:22.160 --> 00:32:25.280]  我記得上個星期講完
[00:32:25.280 --> 00:32:27.960]  留堂的負責人陳慧安博士
[00:32:27.960 --> 00:32:31.320]  其實他在羅馬書的同一段聖經裏面
[00:32:31.320 --> 00:32:32.560]  有一篇講到
[00:32:32.560 --> 00:32:35.520]  他提到其中一個例子
[00:32:35.520 --> 00:32:39.160]  就是他採用了一位神學家潘霍華
[00:32:39.160 --> 00:32:42.680]  潘霍華他曾經利用了音樂的樂章
[00:32:42.680 --> 00:32:46.240]  來穿透在神學的思維裏面
[00:32:46.240 --> 00:32:48.040]  其實的確是
[00:32:48.040 --> 00:32:50.520]  生命就好像一首樂章一樣
[00:32:50.520 --> 00:32:52.760]  有時候我們會見到有快樂
[00:32:52.760 --> 00:32:53.640]  有痛苦
[00:32:53.640 --> 00:32:54.400]  有絕望
[00:32:54.400 --> 00:32:55.080]  有失望
[00:32:55.080 --> 00:32:56.280]  有無奈
[00:32:56.280 --> 00:33:00.560]  生命往往就有很多這些旋律拼湊在一起
[00:33:00.560 --> 00:33:04.240]  我們覺得爲什麼我們有這麼多這些悲的旋律呢?
[00:33:04.240 --> 00:33:08.480]  人生是經歷了不同的悲歡離合的事情
[00:33:08.480 --> 00:33:11.040]  甚至我們見到很多不義、不公平
[00:33:11.040 --> 00:33:14.160]  甚至我們見到很多信徒受傷害
[00:33:14.160 --> 00:33:17.760]  我們會問上帝在哪裏?
[00:33:17.760 --> 00:33:19.920]  我們甚至會懷疑上帝
[00:33:19.920 --> 00:33:24.360]  我們會見到爲什麼生命有這麼多這些負面的旋律呢?
[00:33:24.360 --> 00:33:26.640]  神的旋律
[00:33:26.640 --> 00:33:28.000]  那個主旋律
[00:33:28.000 --> 00:33:31.160]  神的主旋律在哪裏?
[00:33:31.160 --> 00:33:32.760]  人就有愛
[00:33:32.760 --> 00:33:33.760]  有悲
[00:33:33.760 --> 00:33:34.920]  有傷
[00:33:34.920 --> 00:33:36.760]  有痛的旋律
[00:33:36.760 --> 00:33:40.520]  不斷地徘徊在我們人生裏面
[00:33:40.520 --> 00:33:42.360]  就好像潘霍華說的
[00:33:42.360 --> 00:33:45.080]  但是使他能夠挨下去的
[00:33:45.080 --> 00:33:46.960]  能夠捱到盡的
[00:33:46.960 --> 00:33:48.280]  能夠看到的是什麼?
[00:33:48.280 --> 00:33:51.880]  能夠撐下去的就是信仰
[00:33:51.880 --> 00:33:58.360]  所以他仍然敬拜他的神
[00:33:58.360 --> 00:33:59.960]  這幅地氈
[00:33:59.960 --> 00:34:01.440]  不說不相信
[00:34:01.440 --> 00:34:05.120]  就是全世界最貴的地氈
[00:34:05.120 --> 00:34:06.520]  你知不知道是多少錢?
[00:34:06.520 --> 00:34:11.480]  是4445萬美金成交
[00:34:11.480 --> 00:34:15.440]  這幅地氈表面看起來不太好看
[00:34:15.440 --> 00:34:19.720]  但它的用料卻是非常之名貴
[00:34:19.720 --> 00:34:21.040]  在2008年的時候
[00:34:21.040 --> 00:34:24.440]  以一個這麼高的價錢來賣出
[00:34:24.440 --> 00:34:27.480]  這幅地氈你能不能看到它的顏色?
[00:34:27.480 --> 00:34:30.120]  有深色、有灰色、有黑色
[00:34:30.120 --> 00:34:33.080]  也有不同的色彩
[00:34:33.080 --> 00:34:35.960]  人生也好像一樣
[00:34:35.960 --> 00:34:37.680]  有不同的色彩
[00:34:37.680 --> 00:34:39.760]  拼湊成我們的人生
[00:34:39.760 --> 00:34:41.640]  我們正在活的大環境
[00:34:41.640 --> 00:34:45.640]  也製造了很多色彩給我們
[00:34:45.640 --> 00:34:47.480]  我們知道最近很多弟兄姊妹
[00:34:47.480 --> 00:34:49.120]  都很喜歡去這個地方
[00:34:49.120 --> 00:34:52.560]  就是哈羅吉的Strait
[00:34:52.560 --> 00:34:54.160]  哈羅吉的Strait這個地方
[00:34:54.160 --> 00:34:56.200]  其實在1778年
[00:34:56.200 --> 00:34:58.960]  就是一個未封閉的土地上
[00:34:58.960 --> 00:35:02.040]  分配一個放牧權出來的
[00:35:02.040 --> 00:35:03.880]  在這個地方里面
[00:35:03.880 --> 00:35:07.280]  總共有200英畝的草地
[00:35:07.280 --> 00:35:11.160]  可以讓動物不需要綁着它們周圍走
[00:35:11.160 --> 00:35:14.560]  所以爲什麼叫它做Strait這個字
[00:35:14.560 --> 00:35:16.600]  因爲讓它們可以流浪
[00:35:16.600 --> 00:35:19.200]  周圍走來走去
[00:35:19.200 --> 00:35:20.920]  是不需要用繩子綁着
[00:35:20.920 --> 00:35:23.520]  所以你見到動物很自由奔放地
[00:35:23.520 --> 00:35:27.240]  在這個大草地裏面四處跑
[00:35:27.240 --> 00:35:29.160]  動物都不知道多開心
[00:35:29.160 --> 00:35:30.880]  在這麼大片的草場上
[00:35:30.880 --> 00:35:32.760]  有它們自己的世界
[00:35:32.760 --> 00:35:35.840]  綠色的樹、綠色的草
[00:35:35.840 --> 00:35:40.160]  四季有不同顏色色彩的花、樹
[00:35:40.160 --> 00:35:42.240]  你說多麼美麗
[00:35:42.240 --> 00:35:42.920]  沒錯
[00:35:42.920 --> 00:35:45.120]  其實人生有很多時候
[00:35:45.120 --> 00:35:47.400]  用不同的色彩湊合出來
[00:35:47.400 --> 00:35:49.520]  不可能只有一種綠色的
[00:35:49.520 --> 00:35:52.120]  不可能只有一種咖啡色的樹幹
[00:35:52.120 --> 00:35:53.560]  也有很多不同的顏色
[00:35:53.560 --> 00:35:57.840]  例如紫色、粉紅色、白色、紅色
[00:35:57.840 --> 00:36:00.120]  去拼湊出一個很美麗的圖畫
[00:36:00.120 --> 00:36:02.920]  而我們就活在這個感覺裏面
[00:36:02.920 --> 00:36:05.480]  來生存
[00:36:05.480 --> 00:36:08.680]  保羅寫《羅馬書》這裏
[00:36:08.680 --> 00:36:12.160]  特別對於羅馬的教會的信徒
[00:36:12.160 --> 00:36:15.960]  他們面對的有猶太人、外邦人
[00:36:15.960 --> 00:36:19.320]  相處在一個共同的羣體裏面
[00:36:19.320 --> 00:36:21.920]  他們又要面對外在政治
[00:36:21.920 --> 00:36:25.280]  那個暴君、槍口、威嚇之下
[00:36:25.280 --> 00:36:26.880]  他們怎樣可以
[00:36:26.880 --> 00:36:31.160]  獻上一個合一整體的敬拜的祭
[00:36:31.160 --> 00:36:33.880]  這個正正就是保羅爲什麼在《羅馬書》
[00:36:33.880 --> 00:36:35.320]  由第一章到第八章
[00:36:35.320 --> 00:36:38.480]  特別強調了一個信仰的核心
[00:36:38.480 --> 00:36:43.640]  信仰是怎樣值得我們珍藏在我們內心裏面
[00:36:43.640 --> 00:36:45.720]  因爲耶穌基督的那種救贖
[00:36:45.720 --> 00:36:47.320]  因爲耶穌的救恩
[00:36:47.320 --> 00:36:49.800]  聖靈的內注
[00:36:49.800 --> 00:36:53.560]  我們見不見到這個信仰的核心價值
[00:36:53.560 --> 00:36:54.440]  生命
[00:36:54.440 --> 00:36:54.880]  沒錯
[00:36:54.880 --> 00:36:56.320]  有很多不同的色彩
[00:36:56.320 --> 00:36:58.840]  有時候色彩是不想見到的
[00:36:58.840 --> 00:37:02.040]  有些灰色、咖啡色、藍色
[00:37:02.040 --> 00:37:05.160]  這些我不喜歡見到的顏色
[00:37:05.160 --> 00:37:09.280]  有時候生命有很多傷感的色彩
[00:37:09.280 --> 00:37:10.920]  被迫害的色彩
[00:37:10.920 --> 00:37:13.960]  被殘暴、被凌辱、被血腥
[00:37:13.960 --> 00:37:16.000]  被屠殺、無奈
[00:37:16.000 --> 00:37:18.760]  很多我不喜歡的東西
[00:37:18.760 --> 00:37:20.480]  但我們不要忘記
[00:37:20.480 --> 00:37:26.320]  我們仍然還有一個空間裏面
[00:37:26.320 --> 00:37:30.160]  我們可以自由奔跑在這個草原裏面
[00:37:30.160 --> 00:37:34.880]  信仰在裏面成爲了我們的一個動力
[00:37:34.880 --> 00:37:36.360]  給予我們活力
[00:37:36.360 --> 00:37:38.040]  給予我們價值
[00:37:38.040 --> 00:37:39.160]  有偉身
[00:37:39.160 --> 00:37:40.920]  在無論什麼環境裏面
[00:37:40.920 --> 00:37:42.160]  我們都仍然
[00:37:42.160 --> 00:37:43.920]  就好像潘博華所說
[00:37:43.920 --> 00:37:46.320]  我們仍然要敬拜我們的主
[00:37:46.320 --> 00:37:48.480]  因爲我們有這個信仰
[00:37:48.480 --> 00:37:52.920]  放在我們的心裏面
[00:37:52.920 --> 00:37:54.040]  普羅話
[00:37:54.040 --> 00:37:55.240]  所以弟兄們
[00:37:55.240 --> 00:37:57.480]  我以上帝的慈悲勸你們
[00:37:57.480 --> 00:38:00.640]  將身體獻呈爲祭
[00:38:00.640 --> 00:38:02.440]  是具有生命活力的
[00:38:02.440 --> 00:38:04.520]  是全然爲主所用的
[00:38:04.520 --> 00:38:06.840]  是單討上帝喜悅的
[00:38:06.840 --> 00:38:13.240]  這纔是你們出於心靈和理性的敬拜
[00:38:13.240 --> 00:38:17.040]  我們一起禱告
[00:38:17.040 --> 00:38:18.920]  主耶穌我們感謝禰
[00:38:18.920 --> 00:38:24.360]  感謝禰讓我們今天看羅馬書第十二章第一節
[00:38:24.360 --> 00:38:28.920]  特別提到這個理所當然的侍奉
[00:38:28.920 --> 00:38:30.600]  又或者是敬拜
[00:38:30.600 --> 00:38:33.960]  主我們求禰將禰的話語放在我們的心裏面
[00:38:33.960 --> 00:38:38.280]  叫我們無論身處在什麼環境裏面
[00:38:38.280 --> 00:38:42.640]  叫我們無論經歷了什麼色彩
[00:38:42.640 --> 00:38:44.040]  在我們人生裏面
