
[00:00:00.000 --> 00:00:12.540]  所以今天早上我要跟大家分享的信息是神恩轉化的心心
[00:33:34.600 --> 00:33:36.600]  Free from delusion
[00:33:36.600 --> 00:33:37.600]  沒有昏迷的自由
[00:33:37.600 --> 00:33:39.600]  Free from temptation
[00:33:39.600 --> 00:33:40.600]  沒有誘惑的自由
[00:33:40.600 --> 00:33:42.600]  Free from sin
[00:33:42.600 --> 00:33:44.600]  沒有犯罪的自由
[00:33:44.600 --> 00:33:48.600]  God's grace and his truth work hand in hand together
[00:33:48.600 --> 00:33:52.600]  to provide us with true joy and freedom
[00:33:52.600 --> 00:33:56.600]  那麼這是神的愛跟神的這樣的一個恩典
[00:33:56.600 --> 00:34:03.600]  是互相效力 讓我們能夠有一個喜悅的心
[00:34:03.600 --> 00:34:08.600]  Your thoughts and your hearts will either conform to the world
[00:34:08.600 --> 00:34:13.600]  我們的思想要不就來跟這個世界認同
[00:34:13.600 --> 00:34:18.600]  Or they will be transformed by the word of God as we walk through the faith
[00:34:18.600 --> 00:34:22.600]  或者說我們在信心中行的時候
[00:34:22.600 --> 00:34:26.600]  我們就接受被神來轉化我們的心
[00:34:26.600 --> 00:34:31.600]  All too often we are so overwhelmed by technology
[00:34:31.600 --> 00:34:35.600]  our personal dramas or our earnest ambitions
[00:34:35.600 --> 00:34:39.600]  that we neglect the importance of the word of God
[00:34:39.600 --> 00:34:42.600]  我們經常 我們一個人常常傾向於
[00:34:42.600 --> 00:34:46.600]  我們被一些科技跟各種世上的價值觀
[00:34:46.600 --> 00:34:50.600]  我們自己的地位在這些事情中間來影響了我們
[00:34:50.600 --> 00:34:53.600]  The wisdom is to know about the word of God
[00:34:53.600 --> 00:34:54.600]  and put it in our heart
[00:34:54.600 --> 00:34:57.600]  so that we will be dwell in the word of God
[00:34:57.600 --> 00:34:59.600]  那麼真正我們在這個地方
[00:34:59.600 --> 00:35:00.600]  我們所學到的是說
[00:35:00.600 --> 00:35:02.600]  我們要在神的話語中間
[00:35:02.600 --> 00:35:04.600]  我們能夠得到造就
[00:35:04.600 --> 00:35:06.600]  and the Holy Spirit, the Spirit of Truth
[00:35:06.600 --> 00:35:09.600]  will help us to understand the Bible
[00:35:09.600 --> 00:35:13.600]  and to have a wonderful and victorious life
[00:35:13.600 --> 00:35:16.600]  是聖靈還有祂的恩典
[00:35:16.600 --> 00:35:18.600]  讓我們能夠了解神的話語
[00:35:18.600 --> 00:35:21.600]  能夠幫助我們日常所思所行
[00:35:21.600 --> 00:35:23.600]  It's another new year
[00:35:23.600 --> 00:35:25.600]  我們又來到一個新的年度
[00:35:25.600 --> 00:35:28.600]  We ask the Lord to renew our spiritual life
[00:35:28.600 --> 00:35:31.600]  我們求主來更新我們的生命
[00:35:31.600 --> 00:35:34.600]  More prayer
[00:35:34.600 --> 00:35:36.600]  so the Holy Spirit will prompt to us
[00:35:36.600 --> 00:35:39.600]  那這個聖靈能夠來到我們中間
[00:35:39.600 --> 00:35:42.600]  More Bible reading, more worshiping
[00:35:42.600 --> 00:35:44.600]  多讀經 禱告
[00:35:44.600 --> 00:35:46.600]  Once again, we encourage each other
[00:35:46.600 --> 00:35:48.600]  as the new year started
[00:35:48.600 --> 00:35:51.600]  we strive for the very best
[00:35:51.600 --> 00:35:54.600]  我要鼓勵各位在新的這一年中間
[00:35:54.600 --> 00:35:55.600]  我們繼續努力
[00:35:55.600 --> 00:35:58.600]  能夠真正的一天比一天更好
[00:35:58.600 --> 00:36:00.600]  If you feel boring or plateauing
[00:36:00.600 --> 00:36:03.600]  someone suggested consider trying a new Bible translation maybe
[00:36:03.600 --> 00:36:09.600]  so that you have a new perspective on the Bible
[00:36:09.600 --> 00:36:14.600]  如果你有時候你覺得你自己好像心煩了
[00:36:14.600 --> 00:36:16.600]  或者你好像碰到瓶頸了
[00:36:16.600 --> 00:36:18.600]  那這個時候我們可以怎麼樣呢
[00:36:18.600 --> 00:36:21.600]  我們可以也許用個聖經的新譯本
[00:36:21.600 --> 00:36:24.600]  讓我們對神的話語有一些新的認識
[00:36:24.600 --> 00:36:31.600]  甚至能夠看一些聖經的軟件
[00:36:31.600 --> 00:36:33.600]  或者說一些錄音檔案
[00:36:33.600 --> 00:36:40.600]  或者我們每天早上可以藉著詩篇
[00:36:40.600 --> 00:36:42.600]  我們一起來禱告
[00:36:42.600 --> 00:36:44.600]  Consider involving a friend
[00:36:44.600 --> 00:36:46.600]  也許我們可以邀請朋友
[00:36:46.600 --> 00:36:54.600]  也許我們可以用一些讀經指南
[00:36:54.600 --> 00:36:56.600]  能夠幫助我們在聖經方面
[00:36:56.600 --> 00:36:58.600]  有一些更多的興趣
[00:36:58.600 --> 00:37:05.600]  最重要的是讓神的話語
[00:37:05.600 --> 00:37:07.600]  充滿了我們的心
[00:37:07.600 --> 00:37:17.600]  神祂的渴望是讓我們每一個人
[00:37:17.600 --> 00:37:19.600]  我們尋求祂的話語
[00:37:19.600 --> 00:37:20.600]  能夠了解祂
[00:37:20.600 --> 00:37:22.600]  應用在我們自己的生命
[00:37:22.600 --> 00:37:28.600]  那我們這樣子就可以為基督耶穌而活
[00:37:28.600 --> 00:37:37.600]  祂這地方說我們要歌頌神
[00:37:37.600 --> 00:37:39.600]  然後心倍恩感
[00:37:39.600 --> 00:37:51.600]  那麼所以前面那一句也是這樣講
[00:37:51.600 --> 00:37:53.600]  所以跟下來我們就講到心的心
[00:37:53.600 --> 00:37:55.600]  是要充滿了感恩
[00:37:55.600 --> 00:37:58.600]  So what's the preface verse
[00:37:58.600 --> 00:37:59.600]  3.15
[00:37:59.600 --> 00:38:01.600]  又要叫基督的平安
[00:38:01.600 --> 00:38:03.600]  在你們心裡作主
[00:38:03.600 --> 00:38:06.600]  你們也為此夢召歸為一體
[00:38:06.600 --> 00:38:09.600]  且要傳感謝的心
[00:38:09.600 --> 00:38:11.600]  When your heart is full of gratitude
[00:38:11.600 --> 00:38:15.600]  your heart will be guided by the peace of Christ
[00:38:15.600 --> 00:38:17.600]  讓我們的心充滿了感恩
[00:38:17.600 --> 00:38:21.600]  讓我們的心被基督的平安來引領我們
[00:38:21.600 --> 00:38:30.600]  You will not easily prone to jealousy, pride, depression, or bitterness
[00:38:30.600 --> 00:38:32.600]  這樣子的話我們就不至於經常
[00:38:32.600 --> 00:38:41.600]  落入這樣的一個真正的驕傲或者沮喪跟嫉妒裡面
[00:38:41.600 --> 00:38:49.600]  Have you noticed that unthankful persons are never happy?
[00:38:49.600 --> 00:38:52.600]  不知道有沒有大家注意到說一個不知道感恩的人
[00:38:52.600 --> 00:38:54.600]  他們永遠不快樂
[00:38:54.600 --> 00:38:57.600]  It all started with an attitude or the heart thing
[00:38:57.600 --> 00:39:00.600]  這都是一個心態的問題
[00:39:00.600 --> 00:39:02.600]  這是一個心裡面的問題
[00:39:02.600 --> 00:39:04.600]  If you want to have a happy marriage
[00:39:04.600 --> 00:39:06.600]  and a good relationship with others
[00:39:06.600 --> 00:39:08.600]  如果你要有一個快樂的婚姻
[00:39:08.600 --> 00:39:10.600]  或者跟別人有好的關係
[00:39:10.600 --> 00:39:12.600]  Be thankful
[00:39:12.600 --> 00:39:14.600]  你要感恩
[00:39:14.600 --> 00:39:16.600]  就是靠著感恩
[00:39:16.600 --> 00:39:17.600]  要靠著感恩
[00:39:17.600 --> 00:39:21.600]  As researchers find out the key to a happy and lasting marriage
[00:39:21.600 --> 00:39:25.600]  might be as simple as a regular expressing gratitude
[00:39:25.600 --> 00:39:27.600]  那麼所以研究說呢
[00:39:27.600 --> 00:39:29.600]  你如果說要快樂的話
[00:39:29.600 --> 00:39:31.600]  這一個真正的核心呢
[00:39:31.600 --> 00:39:34.600]  就是你經常要說出的感恩
[00:39:34.600 --> 00:39:36.600]  Be thankful to your spouse
[00:39:36.600 --> 00:39:38.600]  要謝謝你的配偶
[00:39:38.600 --> 00:39:39.600]  Your kids
[00:39:39.600 --> 00:39:40.600]  孩子
[00:39:40.600 --> 00:39:41.600]  Your parents
[00:39:41.600 --> 00:39:42.600]  你的父母
[00:39:42.600 --> 00:39:44.600]  Your brothers and sisters in church
[00:39:44.600 --> 00:39:45.600]  教會的弟兄姐妹們
[00:39:45.600 --> 00:39:48.600]  Express and let them know that you appreciate them
[00:39:48.600 --> 00:39:53.600]  要話說出來說你謝謝他們
[00:39:53.600 --> 00:39:56.600]  Nothing builds up people like encouragement
[00:39:56.600 --> 00:39:58.600]  沒有任何一件事情
[00:39:58.600 --> 00:40:02.600]  能夠比這個鼓勵人更能夠建造人
[00:40:02.600 --> 00:40:06.600]  And then we can have the peace of Christ rule in our hearts
[00:40:06.600 --> 00:40:11.600]  讓我們有這一個基督的平安在我們裡面來做主
[00:40:11.600 --> 00:40:16.600]  So now we understand the nature of our human heart
[00:40:16.600 --> 00:40:20.600]  我們現在我們知道這個人心的這個本性
[00:40:20.600 --> 00:40:22.600]  And by God's grace because of Christ
[00:40:22.600 --> 00:40:26.600]  We can receive a newly transformed heart from Him
[00:40:26.600 --> 00:40:28.600]  那麼就是因為神的這個恩典
[00:40:28.600 --> 00:40:31.600]  讓我們能夠重新接受一個新的心
[00:40:31.600 --> 00:40:36.600]  Not long ago I read a book
[00:40:36.600 --> 00:40:41.600]  That was a gift for my daughter as a Christmas gift
[00:40:41.600 --> 00:40:45.600]  那麼我不久以前我女兒的一個聖誕禮物
[00:40:45.600 --> 00:40:46.600]  送給我一本書
[00:40:46.600 --> 00:40:48.600]  And if your daughter gave you a gift
[00:40:48.600 --> 00:40:50.600]  You better read it, right?
[00:40:50.600 --> 00:40:52.600]  記住啊
[00:40:52.600 --> 00:40:55.600]  如果女兒給你一本書你最好要讀它
[00:40:55.600 --> 00:40:58.600]  It was penned by Dr. Henry Cloud
[00:40:58.600 --> 00:41:01.600]  Titled "Changes that Heal"
[00:41:01.600 --> 00:41:04.600]  那麼這本書的作者是Henry Cloud
[00:41:04.600 --> 00:41:07.600]  他的書名呢是說
[00:41:07.600 --> 00:41:10.600]  "改變得到醫治"
[00:41:10.600 --> 00:41:15.600]  When we change according to God's will
[00:41:15.600 --> 00:41:17.600]  We get healed
[00:41:17.600 --> 00:41:20.600]  當我們根據神的心意改變的時候
[00:41:20.600 --> 00:41:22.600]  我們就得到醫治
[00:41:22.600 --> 00:41:26.600]  The book's core idea is to help us to set boundaries
[00:41:26.600 --> 00:41:28.600]  In our hearts and in our lives
[00:41:28.600 --> 00:41:32.600]  Based on the wisdom from Proverbs chapter 423
[00:41:32.600 --> 00:41:34.600]  那麼這本書裡面呢
[00:41:34.600 --> 00:41:35.600]  它大概的意思就是說
[00:41:35.600 --> 00:41:39.600]  讓我們要根據真言的4章23節
[00:41:39.600 --> 00:41:42.600]  能夠得到那個智慧來改變我們
[00:41:42.600 --> 00:41:44.600]  So set boundaries in our hearts
[00:41:44.600 --> 00:41:48.600]  那就是說要設立我們個人的一個界線
[00:41:48.600 --> 00:41:51.600]  So what's Proverbs chapter 423? Do you know?
[00:41:51.600 --> 00:41:55.600]  那麼這個真言4章23節說什麼呢
[00:41:55.600 --> 00:41:56.600]  So the Bible said
[00:41:56.600 --> 00:42:02.600]  Above all else, guard your hearts, for everything you do flows from it
[00:42:02.600 --> 00:42:04.600]  所以你們要保守你的心
[00:42:04.600 --> 00:42:06.600]  勝過保守一切
[00:42:06.600 --> 00:42:08.600]  因為凡事都是由心裡面發出來的
[00:42:08.600 --> 00:42:12.600]  It helps people, the book, helps people to understand about
[00:42:12.600 --> 00:42:16.600]  What is real and what is ideal
[00:42:16.600 --> 00:42:18.600]  那麼能夠這樣子的話
[00:42:18.600 --> 00:42:21.600]  我們能夠幫助我們了解什麼是真實的
[00:42:21.600 --> 00:42:22.600]  什麼是理想的
[00:42:22.600 --> 00:42:25.600]  Which I can also apply the same here
[00:42:25.600 --> 00:42:28.600]  as the old heart, the sinful nature
[00:42:28.600 --> 00:42:30.600]  because of the fall of the humankind
[00:42:30.600 --> 00:42:34.600]  那麼也可以應用到今天我講到這一個舊的心
[00:42:34.600 --> 00:42:37.600]  是因為人類墮落以後的一個罪的本性
[00:42:37.600 --> 00:42:40.600]  That is real, 這是真的
[00:42:40.600 --> 00:42:44.600]  and also the new heart which God give us through Christ
[00:42:44.600 --> 00:42:46.600]  and His grace, that is ideal
[00:42:46.600 --> 00:42:49.600]  那麼那個理想的那一部分呢
[00:42:49.600 --> 00:42:52.600]  是因為我們接受了神的恩典
[00:42:52.600 --> 00:42:54.600]  有了這一個心的改變心
[00:42:54.600 --> 00:42:56.600]  and our entire life's path
[00:42:56.600 --> 00:42:59.600]  depends on how healthy our heart is
[00:42:59.600 --> 00:43:01.600]  那麼我們這一生的過程
[00:43:01.600 --> 00:43:05.600]  其實就靠著我們到底心的健康狀態
[00:43:05.600 --> 00:43:09.600]  For Christians especially
[00:43:09.600 --> 00:43:10.600]  特別對基督徒
[00:43:10.600 --> 00:43:12.600]  The inherent problem in the relationship
[00:43:12.600 --> 00:43:16.600]  between the ideal and the real
[00:43:16.600 --> 00:43:20.600]  那麼關於真實跟理想
[00:43:20.600 --> 00:43:24.600]  這中間所存在的一個實質的問題
[00:43:24.600 --> 00:43:26.600]  It's sometimes that the ideal
[00:43:26.600 --> 00:43:29.600]  judges the real as unacceptable
[00:43:29.600 --> 00:43:32.600]  and brings down condemnation which hurts
[00:43:32.600 --> 00:43:34.600]  那麼這個問題在什麼呢
[00:43:34.600 --> 00:43:39.600]  就是說理想經常否定了這一個真實
[00:43:39.600 --> 00:43:42.600]  同時呢在這個過程中間呢
[00:43:42.600 --> 00:43:45.600]  因為否定它就定罪它
[00:43:45.600 --> 00:43:48.600]  讓這個對方痛苦
[00:43:48.600 --> 00:43:50.600]  我們自己痛苦
[00:43:50.600 --> 00:43:53.600]  It can be from our perfectionism
[00:43:53.600 --> 00:43:55.600]  也許說我們是一個完美主義
[00:43:55.600 --> 00:43:57.600]  or lack of understanding about
[00:43:57.600 --> 00:43:59.600]  the reality of our sinful nature
[00:43:59.600 --> 00:44:01.600]  as described in the Bible
[00:44:01.600 --> 00:44:03.600]  或者我們對於聖經所講的
[00:44:03.600 --> 00:44:06.600]  人的罪性本身我們認識不對
[00:44:06.600 --> 00:44:08.600]  or other wrong concepts from the world
[00:44:08.600 --> 00:44:10.600]  或者這個世界上給我們的
[00:44:10.600 --> 00:44:11.600]  各種不同的概念
[00:44:11.600 --> 00:44:14.600]  even from our own family of origin
[00:44:14.600 --> 00:44:16.600]  甚至跟我們的原生家庭有關係
[00:44:16.600 --> 00:44:20.600]  The problems go on when we deny the bad
[00:44:20.600 --> 00:44:24.600]  and have a delusion about how good we are
[00:44:24.600 --> 00:44:26.600]  所以我們是怎麼樣呢
[00:44:26.600 --> 00:44:30.600]  我們否定這個我們自己的不好不是
[00:44:30.600 --> 00:44:34.600]  那麼在這個裡面就有一顆昏迷的心
[00:44:34.600 --> 00:44:35.600]  錯覺的心
[00:44:35.600 --> 00:44:37.600]  Or on the other hand deny the good
[00:44:37.600 --> 00:44:40.600]  and decide there is no ideal standard to live up
[00:44:40.600 --> 00:44:43.600]  不但這樣子我們否定那些好的
[00:44:43.600 --> 00:44:45.600]  那麼認為說我永遠做不到
[00:44:45.600 --> 00:44:47.600]  So that we become complacent
[00:44:47.600 --> 00:44:49.600]  所以我們在這個地方
[00:44:49.600 --> 00:44:52.600]  我們就給自己藉口
[00:44:52.600 --> 00:44:54.600]  This further result in judging
[00:44:54.600 --> 00:44:55.600]  and attacking ourselves
[00:44:55.600 --> 00:44:59.600]  那麼這個結果就是我們來攻擊
[00:44:59.600 --> 00:45:01.600]  同時定罪我們自己
[00:45:01.600 --> 00:45:04.600]  And judging and attacking others
[00:45:04.600 --> 00:45:07.600]  也定罪別人
[00:45:07.600 --> 00:45:09.600]  Or making us further depart
[00:45:09.600 --> 00:45:12.600]  from God's purpose for our lives
[00:45:12.600 --> 00:45:16.600]  那這只有讓神為我們所定的
[00:45:16.600 --> 00:45:19.600]  一個人的目標裡面越來越遠離
[00:45:19.600 --> 00:45:22.600]  Therefore we should understand from the Bible
[00:45:22.600 --> 00:45:24.600]  and from God's perspective
[00:45:24.600 --> 00:45:29.600]  to accept both the real
[00:45:29.600 --> 00:45:32.600]  所以我們必須從聖經的角度
[00:45:32.600 --> 00:45:36.600]  跟神的一個眼光來接受兩者
[00:45:36.600 --> 00:45:39.600]  就第一個是真實
[00:45:39.600 --> 00:45:42.600]  To God against it
[00:45:42.600 --> 00:45:44.600]  那麼同時我們要抵抗它
[00:45:44.600 --> 00:45:46.600]  And to pursue the ideal
[00:45:46.600 --> 00:45:48.600]  through His grace and truth
[00:45:48.600 --> 00:45:51.600]  同時我們要去追求
[00:45:51.600 --> 00:45:53.600]  理想的那一部分
[00:45:53.600 --> 00:45:57.600]  We accept and forgive the bad
[00:45:57.600 --> 00:45:59.600]  both of ourselves and others
[00:45:59.600 --> 00:46:02.600]  through the grace which Christ offers
[00:46:02.600 --> 00:46:05.600]  經由基督的恩典
[00:46:05.600 --> 00:46:07.600]  我們用這樣的一個方式
[00:46:07.600 --> 00:46:11.600]  我們要接受這個不好的部分
[00:46:11.600 --> 00:46:13.600]  As we stand in grace
[00:46:13.600 --> 00:46:16.600]  we accept the bad and the good in ourselves
[00:46:16.600 --> 00:46:20.600]  and we will be able to accept them in others
[00:46:20.600 --> 00:46:23.600]  那麼我們站在一個恩典的基礎上
[00:46:23.600 --> 00:46:27.600]  我們接受不但是好的也有不好的
[00:46:27.600 --> 00:46:28.600]  But at the same time
[00:46:28.600 --> 00:46:30.600]  we are clinging to the ideal as a goal
[00:46:30.600 --> 00:46:35.600]  但是我們同時要把這個理想
[00:46:35.600 --> 00:46:37.600]  當成我們生命的一個目標
[00:46:37.600 --> 00:46:38.600]  That we strive for now
[00:46:38.600 --> 00:46:41.600]  on the basis of full acceptance from God
[00:46:41.600 --> 00:46:43.600]  and the knowledge of His truth
[00:46:43.600 --> 00:46:46.600]  那麼我們在神的這樣的一個
[00:46:46.600 --> 00:46:49.600]  完全接納我們跟祂的真理的基礎上
[00:46:49.600 --> 00:46:52.600]  我們去追求日日追求
[00:46:52.600 --> 00:46:54.600]  This transformation or change
[00:46:54.600 --> 00:46:56.600]  brings healing to ourselves
[00:46:56.600 --> 00:46:58.600]  to our relationship with God
[00:46:58.600 --> 00:47:00.600]  and with others
[00:47:00.600 --> 00:47:01.600]  這就是轉化
[00:47:01.600 --> 00:47:04.600]  轉化我們跟自己跟別人的
[00:47:04.600 --> 00:47:07.600]  這樣的一個新的轉化的一個新的關係
[00:47:07.600 --> 00:47:09.600]  That brings healing
[00:47:09.600 --> 00:47:12.600]  可以因此就帶來的就是一個醫治
[00:47:12.600 --> 00:47:13.600]  To start a new year
[00:47:13.600 --> 00:47:15.600]  we may resolve to bring some changes
[00:47:15.600 --> 00:47:18.600]  so that we can live more healthier
[00:47:18.600 --> 00:47:19.600]  新的一年開始
[00:47:19.600 --> 00:47:22.600]  我們這個時候可以來做一個決定
[00:47:22.600 --> 00:47:25.600]  就是讓我們有一個新的改變的心
[00:47:25.600 --> 00:47:28.600]  Maybe do more exercise, eat right, etc. right?
[00:47:28.600 --> 00:47:31.600]  那麼也許我們可以多運動各方面
[00:47:31.600 --> 00:47:32.600]  Do you have one?
[00:47:32.600 --> 00:47:35.600]  你有沒有一個新的新年新計畫呢?
[00:47:35.600 --> 00:47:37.600]  To get more healthy
[00:47:37.600 --> 00:47:39.600]  讓我們更健康
[00:47:39.600 --> 00:47:43.600]  But I pray and seek God for every one of us
[00:47:43.600 --> 00:47:47.600]  Our families, our church
[00:47:47.600 --> 00:47:49.600]  and each of our individual
[00:47:49.600 --> 00:47:51.600]  我個人的禱告就是說
[00:47:51.600 --> 00:47:54.600]  我要真正在尋求神的過程中間
[00:47:54.600 --> 00:47:57.600]  能夠真正讓我的家
[00:47:57.600 --> 00:48:00.600]  我的教會能夠更好
[00:48:00.600 --> 00:48:02.600]  And every individual in our church
[00:48:02.600 --> 00:48:04.600]  還有我們教會裡面的每一位會員
[00:48:04.600 --> 00:48:09.600]  Can be further transformed to have a more healthy heart
[00:48:09.600 --> 00:48:11.600]  讓我們每一個人都因此這樣子
[00:48:11.600 --> 00:48:14.600]  都被轉換有一個更健康的一個心
[00:48:14.600 --> 00:48:18.600]  Because everything we do flows from it
[00:48:18.600 --> 00:48:22.600]  因為所有的事都是由心發出
[00:48:22.600 --> 00:48:24.600]  The new heart is given by God
[00:48:24.600 --> 00:48:26.600]  我們的新的心是神所賦予的
[00:48:26.600 --> 00:48:30.600]  Only by His grace through Christ
[00:48:30.600 --> 00:48:33.600]  唯有經過基督跟祂的恩典
[00:48:33.600 --> 00:48:36.600]  But above all else as the Bible said
[00:48:36.600 --> 00:48:39.600]  但是聖經裡面說的最重要的
[00:48:39.600 --> 00:48:41.600]  We are also guarding our hearts
[00:48:41.600 --> 00:48:44.600]  Through the new spirit, the spirit of truth
[00:48:44.600 --> 00:48:46.600]  我們要藉著這樣的一個心
[00:48:46.600 --> 00:48:48.600]  來保守我們的心
[00:48:48.600 --> 00:48:49.600]  That God gives us
[00:48:49.600 --> 00:48:53.600]  So that our hearts will be more
[00:48:53.600 --> 00:48:56.600]  Filled with God's love
[00:48:56.600 --> 00:48:58.600]  充滿了主愛
[00:48:58.600 --> 00:49:01.600]  And filled with His kindness
[00:49:01.600 --> 00:49:03.600]  充滿了恩慈
[00:49:03.600 --> 00:49:05.600]  Filled with God's word
[00:49:05.600 --> 00:49:07.600]  充滿了主道
[00:49:07.600 --> 00:49:09.600]  And filled with gratitude
[00:49:09.600 --> 00:49:11.600]  充滿了感恩
[00:49:11.600 --> 00:49:14.600]  And also to fill with the peace of Christ
[00:49:14.600 --> 00:49:15.600]  充滿了和平
[00:49:15.600 --> 00:49:17.600]  May God bless our church
[00:49:17.600 --> 00:49:19.600]  願神祝福我們教會
[00:49:19.600 --> 00:49:20.600]  And every one of us
[00:49:20.600 --> 00:49:22.600]  以及我們每一位
[00:49:22.600 --> 00:49:23.600]  In the coming year
[00:49:23.600 --> 00:49:26.600]  To be a better witness for Him
[00:49:26.600 --> 00:49:27.600]  能夠在這個新的一年
[00:49:27.600 --> 00:49:30.600]  成為基督更好的一個見證人
[00:49:30.600 --> 00:49:32.600]  To have a better ministry
[00:49:32.600 --> 00:49:35.600]  讓我們的侍公更好
[00:49:35.600 --> 00:49:38.600]  And live a better life for His glory
[00:49:38.600 --> 00:49:39.600]  讓我們能夠活出一個
[00:49:39.600 --> 00:49:41.600]  更榮耀祂的一個生命
[00:49:41.600 --> 00:49:44.600]  But everything start from our heart
[00:49:44.600 --> 00:49:46.600]  凡事是重新開始
[00:49:46.600 --> 00:49:49.600]  So let God help us
[00:49:49.600 --> 00:49:51.600]  Repent from sin
[00:49:51.600 --> 00:49:53.600]  讓我們求神幫助我們
[00:49:53.600 --> 00:49:56.600]  讓我們有個痛悔的一個心
[00:49:56.600 --> 00:49:58.600]  And seek His help
[00:49:58.600 --> 00:49:59.600]  尋求祂的幫助
[00:49:59.600 --> 00:50:01.600]  Ask the Holy Spirit to fill us
[00:50:01.600 --> 00:50:03.600]  求聖靈充滿我們
[00:50:03.600 --> 00:50:05.600]  Transform our heart
[00:50:05.600 --> 00:50:06.600]  轉化我們的心
[00:50:06.600 --> 00:50:09.600]  So that we have a newly
[00:50:09.600 --> 00:50:11.600]  Transformed heart through grace
[00:50:11.600 --> 00:50:13.600]  能夠在恩典中間
[00:50:13.600 --> 00:50:14.600]  我們領受一個
[00:50:14.600 --> 00:50:16.600]  新的轉化的心
[00:50:16.600 --> 00:50:17.600]  And His truth
[00:50:17.600 --> 00:50:18.600]  他的真理
[00:50:18.600 --> 00:50:19.600]  And His love
[00:50:19.600 --> 00:50:21.600]  以及他的愛
[00:50:21.600 --> 00:50:22.600]  Let's pray together
[00:50:22.600 --> 00:50:23.600]  讓我們一起禱告
[00:50:23.600 --> 00:50:27.600]  Our Father in heaven
[00:50:27.600 --> 00:50:28.600]  Thank you so much
[00:50:28.600 --> 00:50:30.600]  For your wonderful word
[00:50:30.600 --> 00:50:31.600]  阿爸天父
[00:50:31.600 --> 00:50:34.600]  謝謝你奇妙的話語
[00:50:34.600 --> 00:50:35.600]  And thank you so much
[00:50:35.600 --> 00:50:36.600]  For loving us
[00:50:36.600 --> 00:50:38.600]  Even though we do not know you
[00:50:38.600 --> 00:50:39.600]  謝謝你
[00:50:39.600 --> 00:50:41.600]  在我們還不認識你的時候
[00:50:41.600 --> 00:50:42.600]  就愛我們
[00:50:42.600 --> 00:50:43.600]  Because of Christ
[00:50:43.600 --> 00:50:45.600]  We receive the grace from you
[00:50:45.600 --> 00:50:47.600]  因為基督的緣故
[00:50:47.600 --> 00:50:49.600]  我們領受你的恩典
[00:50:49.600 --> 00:50:50.600]  And we ask that
[00:50:50.600 --> 00:50:52.600]  You will transform our heart
[00:50:52.600 --> 00:50:54.600]  我們求你能夠
[00:50:54.600 --> 00:50:55.600]  轉化我們的心
[00:50:55.600 --> 00:50:56.600]  So on one hand
[00:50:56.600 --> 00:50:57.600]  We know our sinful nature
[00:50:57.600 --> 00:50:59.600]  一方面我們了解
[00:50:59.600 --> 00:51:00.600]  我們的罪性
[00:51:00.600 --> 00:51:01.600]  We need to guard against it
[00:51:01.600 --> 00:51:03.600]  我們能夠真正抵抗它
[00:51:03.600 --> 00:51:04.600]  Guard against it
[00:51:04.600 --> 00:51:06.600]  So that the pride
[00:51:06.600 --> 00:51:07.600]  The evil
[00:51:07.600 --> 00:51:09.600]  And also the delusion
[00:51:09.600 --> 00:51:10.600]  Will not hinder us
[00:51:10.600 --> 00:51:11.600]  那這一些驕傲
[00:51:11.600 --> 00:51:12.600]  這些邪惡
[00:51:12.600 --> 00:51:13.600]  這些昏迷
[00:51:13.600 --> 00:51:14.600]  不在我們裡面
[00:51:14.600 --> 00:51:15.600]  And because of your grace
[00:51:15.600 --> 00:51:16.600]  And your forgiveness
[00:51:16.600 --> 00:51:17.600]  We have hope
[00:51:17.600 --> 00:51:19.600]  就是因為你的恩典
[00:51:19.600 --> 00:51:20.600]  跟你的饒恕
[00:51:20.600 --> 00:51:22.600]  And we thank God
[00:51:22.600 --> 00:51:24.600]  For a new heart from you
[00:51:24.600 --> 00:51:27.600]  謝謝你賜給我們一顆新星
[00:51:27.600 --> 00:51:28.600]  So that our heart
[00:51:28.600 --> 00:51:30.600]  Will become more like you
[00:51:30.600 --> 00:51:32.600]  讓我們更像你的一顆新星
[00:51:32.600 --> 00:51:33.600]  And filled with your love
[00:51:33.600 --> 00:51:36.600]  能夠被你的愛來浇灌
[00:51:36.600 --> 00:51:38.600]  So that we express our love to you
[00:51:38.600 --> 00:51:40.600]  And to whoever in front of us
[00:51:40.600 --> 00:51:41.600]  At any time
[00:51:41.600 --> 00:51:42.600]  我們能夠隨時
[00:51:42.600 --> 00:51:43.600]  能夠真正地
[00:51:43.600 --> 00:51:45.600]  向你表達我們的愛
[00:51:45.600 --> 00:51:47.600]  跟出現在我們面前的每一個人
[00:51:47.600 --> 00:51:49.600]  向他表達愛
[00:51:49.600 --> 00:51:50.600]  We express our kindness
[00:51:50.600 --> 00:51:52.600]  把我們的恩恥
[00:51:52.600 --> 00:51:54.600]  And fill your heart with your truth
[00:51:54.600 --> 00:51:55.600]  Through your word
[00:51:55.600 --> 00:51:56.600]  讓我們的心
[00:51:56.600 --> 00:51:59.600]  充滿在你自己的話語的教導
[00:51:59.600 --> 00:52:02.600]  So that we live our life
[00:52:02.600 --> 00:52:04.600]  Full of gratitude
[00:52:04.600 --> 00:52:05.600]  讓我們活出一個
[00:52:05.600 --> 00:52:07.600]  充滿感恩的一個生活
[00:52:07.600 --> 00:52:10.600]  And fill with the peace of Christ
