
[00:00:00.000 --> 00:00:03.600]  (主席)在這短短幾節的經文當中
[00:20:15.040 --> 00:20:17.560]  他們聞到的燒香的味道
[00:20:17.560 --> 00:20:22.440]  是同一種氣味
[00:20:22.440 --> 00:20:24.600]  但是對於羅馬軍隊來說
[00:20:24.600 --> 00:20:29.520]  這個氣味是代表著榮耀和獎賞
[00:20:29.520 --> 00:20:31.760]  但是對於俘虜的人來說
[00:20:31.760 --> 00:20:35.480]  就是代表著羞辱和死亡
[00:20:35.480 --> 00:20:36.760]  所以同樣
[00:20:36.760 --> 00:20:41.880]  當保羅把基督徒比喻為基督的輕香的時候
[00:20:41.880 --> 00:20:45.480]  這種輕香對跟隨基督的人來說
[00:20:45.480 --> 00:20:48.080]  就是意味著生命
[00:20:48.080 --> 00:20:51.960]  但是對於那些不接受耶穌基督的人來說
[00:20:51.960 --> 00:20:53.880]  就是代表著死亡
[00:20:53.880 --> 00:20:55.480]  不同的地方
[00:20:55.480 --> 00:20:59.520]  就是在於我們是否跟隨耶穌基督
[00:20:59.520 --> 00:21:03.200]  成為我們的元帥
[00:21:03.200 --> 00:21:04.680]  兄弟姐妹
[00:21:04.680 --> 00:21:05.880]  不知道大家覺得
[00:21:05.880 --> 00:21:10.120]  今天你的香氣是什麼呢?
[00:21:10.120 --> 00:21:14.240]  你的香氣是基督的香氣
[00:21:14.240 --> 00:21:18.680]  還是你幾天沒有洗澡的味道?
[00:21:18.680 --> 00:21:22.080]  無論你如何作答
[00:21:22.080 --> 00:21:27.040]  保羅告訴我們我們都是基督的輕香
[00:21:27.040 --> 00:21:30.120]  而基督的輕香對於滅亡的人
[00:21:30.120 --> 00:21:31.560]  是死亡的氣味
[00:21:31.560 --> 00:21:33.400]  叫人死
[00:21:33.400 --> 00:21:35.360]  就是說當我們傳福音的時候
[00:21:35.360 --> 00:21:38.120]  對一些人來說是好消息
[00:21:38.120 --> 00:21:39.640]  但是對另外一些人來說
[00:21:39.640 --> 00:21:41.360]  是令人厭惡
[00:21:41.360 --> 00:21:44.760]  宣判死亡的消息
[00:21:44.760 --> 00:21:45.880]  就好像鹽
[00:21:45.880 --> 00:21:47.360]  大家知不知道鹽
[00:21:47.360 --> 00:21:48.680]  如果冬天的時候
[00:21:48.680 --> 00:21:50.440]  我們把鹽灑在路上的時候
[00:21:50.440 --> 00:21:53.040]  就融化了那些危險的冰塊
[00:21:53.040 --> 00:21:56.000]  就得道安全
[00:21:56.000 --> 00:22:01.960]  大鹽也可以侵蝕房屋的鐵鋼
[00:22:01.960 --> 00:22:04.320]  帶來危險
[00:22:04.320 --> 00:22:08.040]  同樣當面對福音不變的真理的時候
[00:22:08.040 --> 00:22:11.040]  每個人對方的反應
[00:22:11.040 --> 00:22:15.600]  其實都決定了我們終極永恆的命運
[00:22:15.600 --> 00:22:18.280]  所以讓我們大家彼此提醒
[00:22:18.280 --> 00:22:20.000]  彼此勉勵
[00:22:20.000 --> 00:22:22.400]  既然我們每一個基督徒
[00:22:22.400 --> 00:22:25.680]  都帶著基督的香氣的時候
[00:22:25.680 --> 00:22:30.240]  我們就有一種逃不了的責任
[00:22:30.240 --> 00:22:32.440]  這個責任就是讓我們周圍的人
[00:22:32.440 --> 00:22:35.200]  知道福音中不變的真理
[00:22:35.200 --> 00:22:36.120]  所以不要擔心
[00:22:36.120 --> 00:22:37.200]  當我們傳福音的時候
[00:22:37.200 --> 00:22:38.800]  會不會得罪一些人
[00:22:38.800 --> 00:22:41.840]  會不會令一些人不開心的時候
[00:22:41.840 --> 00:22:43.760]  我們所關注的是
[00:22:43.760 --> 00:22:46.160]  我們要忠於我們的信仰
[00:22:46.160 --> 00:22:49.240]  我們要活出神對我們的呼召
[00:22:49.240 --> 00:22:53.480]  在世人當中發出基督的香氣
[00:22:53.480 --> 00:22:56.280]  請我們臣弟來祈禱
[00:22:56.280 --> 00:22:58.000]  最主基督我們感謝你
[00:22:58.000 --> 00:23:03.320]  因為你讓我們從罪人的身份
[00:23:03.320 --> 00:23:06.320]  好像一個判了死罪的俘虜一樣
[00:23:06.320 --> 00:23:09.920]  但是今天卻是因基督的救恩
[00:23:09.920 --> 00:23:12.680]  通過信心領受你的恩典
[00:23:12.680 --> 00:23:13.640]  成為你的兒女
[00:23:13.640 --> 00:23:14.720]  成為神的俘虜
[00:23:14.720 --> 00:23:18.120]  在永恆這個凱旋的行列當中
[00:23:18.120 --> 00:23:19.760]  來成為一份子
[00:23:19.760 --> 00:23:20.920]  我們為此而感恩
[00:23:20.920 --> 00:23:23.320]  我們求你繼續帶領我們的人生
[00:23:23.320 --> 00:23:27.480]  我們知道香氣對一些人來說是生命
[00:23:27.480 --> 00:23:28.800]  對另一些人來說是死亡
[00:23:28.800 --> 00:23:30.720]  但是無論是生是死
[00:23:30.720 --> 00:23:33.120]  我們總是跟隨你的帶領
[00:23:33.120 --> 00:23:35.880]  求你幫助我們在我們日常的生活裏面
[00:23:35.880 --> 00:23:38.760]  活出、散發出你的香氣
[00:23:38.760 --> 00:23:41.000]  讓人看得到你的真實
[00:23:41.000 --> 00:23:42.560]  你的愛、你的大能
[00:23:42.560 --> 00:23:44.240]  我們感謝你讓我們一起祈禱
[00:23:44.240 --> 00:23:45.440]  奉主名求
[00:23:45.440 --> 00:23:46.440]  Amen
