
[00:00:00.000 --> 00:00:07.000]  上個禮拜開始,我跟大家思想聖經中信心人物的事蹟
[00:23:16.000 --> 00:23:19.000]  如果你是有幻聽症的人
[00:23:19.000 --> 00:23:21.000]  真的不要隨便聽聲音
[00:23:21.000 --> 00:23:25.000]  但是對一個精神健全的人來說
[00:23:25.000 --> 00:23:28.000]  當我們聽到一些聲音
[00:23:28.000 --> 00:23:30.000]  又或者心裡面有感動
[00:23:30.000 --> 00:23:32.000]  要做一些事
[00:23:32.000 --> 00:23:37.000]  而那些事與聖經是沒有矛盾的
[00:23:38.000 --> 00:23:44.000]  你就不用介意那個聲音或想法是來自自己還是來自聖靈
[00:23:44.000 --> 00:23:50.000]  因為其實聖靈都會藉著我們的思想帶領我們
[00:23:50.000 --> 00:23:54.000]  保羅在《肥樂比書》二章十三節說
[00:23:54.000 --> 00:23:58.000]  因為上帝上上在你們心裡工作
[00:23:58.000 --> 00:24:00.000]  在你們心裡工作
[00:24:00.000 --> 00:24:01.000]  做什麼呢?
[00:24:01.000 --> 00:24:03.000]  使你們既願意
[00:24:03.000 --> 00:24:07.000]  又能夠實行他美善的旨意
[00:24:08.000 --> 00:24:11.000]  所以當我們有心思想做
[00:24:11.000 --> 00:24:15.000]  又能夠去做他美善的旨意
[00:24:15.000 --> 00:24:17.000]  即是合乎聖經的事
[00:24:17.000 --> 00:24:21.000]  而不是與聖經有矛盾的事
[00:24:21.000 --> 00:24:27.000]  不過上帝一般只會將自己的意思
[00:24:27.000 --> 00:24:32.000]  告訴那些有心進行的話的人
[00:24:32.000 --> 00:24:35.000]  好像上帝要毀滅世間
[00:24:35.000 --> 00:24:37.000]  他沒有告訴邪惡的人
[00:24:37.000 --> 00:24:39.000]  他只是告訴羅亞
[00:24:39.000 --> 00:24:46.000]  上帝會知道我們是否進行他的話
[00:24:46.000 --> 00:24:50.000]  如果他知道我們這些基督徒
[00:24:50.000 --> 00:24:52.000]  無事也不找上帝
[00:24:52.000 --> 00:24:54.000]  上帝不會告訴他
[00:24:54.000 --> 00:24:58.000]  進行上主旨意的人
[00:24:58.000 --> 00:25:00.000]  其實還一定要做一樣東西
[00:25:00.000 --> 00:25:01.000]  好像羅亞一樣
[00:25:01.000 --> 00:25:03.000]  要與人分享福音
[00:25:05.000 --> 00:25:08.000]  正如羅亞向人傳講正義
[00:25:08.000 --> 00:25:12.000]  我們要與人傳講
[00:25:12.000 --> 00:25:15.000]  能夠使人得救的福音
[00:25:15.000 --> 00:25:19.000]  因為在我們中間
[00:25:19.000 --> 00:25:22.000]  有未信上主、未信耶穌的人
[00:25:22.000 --> 00:25:25.000]  我希望羅亞的信心事蹟
[00:25:25.000 --> 00:25:27.000]  會提醒大家
[00:25:27.000 --> 00:25:29.000]  有關上主的審判
[00:25:29.000 --> 00:25:32.000]  以及得救的方法
[00:25:33.000 --> 00:25:37.000]  我們所信的主是創造世界的主
[00:25:37.000 --> 00:25:40.000]  也是人類的創造主
[00:25:40.000 --> 00:25:45.000]  他期望我們會與他來往
[00:25:45.000 --> 00:25:47.000]  會聽他的話
[00:25:47.000 --> 00:25:49.000]  正如每一位華人的父母
[00:25:49.000 --> 00:25:52.000]  都希望自己的子女聽話一樣
[00:25:52.000 --> 00:25:56.000]  當我們拒絕信服上主的時候
[00:25:56.000 --> 00:25:58.000]  上主會審判我們
[00:25:58.000 --> 00:26:00.000]  以及審判這個世界
[00:26:01.000 --> 00:26:03.000]  根據聖經的記載
[00:26:03.000 --> 00:26:06.000]  主耶穌有一天會再來地球
[00:26:06.000 --> 00:26:09.000]  那個時候他就會審判世界
[00:26:09.000 --> 00:26:12.000]  就好像上主曾經用洪水
[00:26:12.000 --> 00:26:14.000]  審判世界一樣
[00:26:14.000 --> 00:26:17.000]  不過在主耶穌未來之前
[00:26:17.000 --> 00:26:20.000]  假如我們願意相信他
[00:26:20.000 --> 00:26:22.000]  愛他、信服他
[00:26:22.000 --> 00:26:25.000]  我們就可以得救
[00:26:25.000 --> 00:26:27.000]  主耶穌曾經說過
[00:26:27.000 --> 00:26:31.000]  我就是道路真理生命
[00:26:31.000 --> 00:26:33.000]  要不是藉著我
[00:26:33.000 --> 00:26:37.000]  沒有人能到父親那裡去
[00:26:37.000 --> 00:26:40.000]  要相信主耶穌
[00:26:40.000 --> 00:26:43.000]  就是要在有生之年做這個決定
[00:26:43.000 --> 00:26:47.000]  死後就沒有機會了
[00:26:47.000 --> 00:26:51.000]  所以我勸大家
[00:26:51.000 --> 00:26:54.000]  不要學羅亞時代的人
[00:26:54.000 --> 00:26:57.000]  不聽羅亞的忠告而死去
[00:26:57.000 --> 00:27:02.000]  今天假如有人想信耶穌的話
[00:27:02.000 --> 00:27:05.000]  散會之後請你來跟我說
[00:27:05.000 --> 00:27:07.000]  或者跟梁牧師說
[00:27:07.000 --> 00:27:09.000]  我們一定會幫助你
[00:27:09.000 --> 00:27:12.000]  去接受耶穌基督的救恩
[00:27:12.000 --> 00:27:15.000]  我們一起祈禱
[00:27:15.000 --> 00:27:18.000]  秋天父求你幫助我們
[00:27:18.000 --> 00:27:20.000]  每天都會與你同行
[00:27:20.000 --> 00:27:22.000]  進行你的教導為人處事
[00:27:22.000 --> 00:27:25.000]  也求你幫助未認識你的人
[00:27:25.000 --> 00:27:28.000]  有信心來跟隨主耶穌
[00:27:28.000 --> 00:27:30.000]  奉耶穌基督的名祈禱
[00:27:30.000 --> 00:27:31.000]  阿門
