
[00:00:00.000 --> 00:00:02.000]  在我年青的時候
[00:20:49.000 --> 00:20:52.000]  去為這個罪惡之城祈求
[00:20:52.000 --> 00:20:56.000]  我其實不太知道索多瑪和阿伯拉兩個城市
[00:20:56.000 --> 00:20:58.000]  總共有多少個居民
[00:20:58.000 --> 00:21:00.000]  假設有一百人
[00:21:00.000 --> 00:21:04.000]  十個義人就能夠赦免那九十個惡人
[00:21:04.000 --> 00:21:06.000]  讓他們繼續逍遙法外
[00:21:06.000 --> 00:21:08.000]  繼續犯罪
[00:21:08.000 --> 00:21:10.000]  條數是不是這樣算的呢
[00:21:10.000 --> 00:21:13.000]  對遭受惡人所害的好人來說
[00:21:13.000 --> 00:21:15.000]  是不是秉公行義呢
[00:21:15.000 --> 00:21:18.000]  又如果那裡有一千人的時候
[00:21:18.000 --> 00:21:24.000]  那十個人就能夠救九百九十個惡人
[00:21:24.000 --> 00:21:27.000]  何生書六章六字這樣說
[00:21:27.000 --> 00:21:30.000]  上帝曾經說我喜愛慈愛
[00:21:30.000 --> 00:21:32.000]  不喜愛濟物
[00:21:32.000 --> 00:21:34.000]  喜愛人認識上帝勝於凡濟
[00:21:34.000 --> 00:21:37.000]  在彼得後書三章九節都這樣說
[00:21:37.000 --> 00:21:40.000]  上帝的心意就是不願一人沉淪
[00:21:40.000 --> 00:21:43.000]  而是人人都來悔改
[00:21:43.000 --> 00:21:46.000]  阿伯拉罕不愧是上帝的朋友
[00:21:46.000 --> 00:21:48.000]  而累贅
[00:21:48.000 --> 00:21:50.000]  他相信上帝的性情
[00:21:50.000 --> 00:21:53.000]  他相信每一個人都有善良的一面
[00:21:53.000 --> 00:21:55.000]  他希望人能夠回轉得救
[00:21:55.000 --> 00:21:59.000]  所以他一而再再而三去請求上帝
[00:21:59.000 --> 00:22:02.000]  去大師憐憫
[00:22:02.000 --> 00:22:04.000]  不知道大家有沒有聽過
[00:22:04.000 --> 00:22:07.000]  宗教經常說你們兩個有夫妻相
[00:22:07.000 --> 00:22:09.000]  這麼相似
[00:22:09.000 --> 00:22:11.000]  為什麼會這麼相似
[00:22:11.000 --> 00:22:14.000]  其實是當兩個人有很多時間相處
[00:22:14.000 --> 00:22:17.000]  慢慢地彼此有著對方的影子
[00:22:17.000 --> 00:22:18.000]  我裏面有你
[00:22:18.000 --> 00:22:20.000]  你裏面有我
[00:22:20.000 --> 00:22:21.000]  兩個人就很相似
[00:22:21.000 --> 00:22:23.000]  不單想法相似
[00:22:23.000 --> 00:22:27.000]  動作手勢表情語氣都很相似
[00:22:27.000 --> 00:22:29.000]  其實我們待作當中
[00:22:29.000 --> 00:22:32.000]  有沒有幼稚園的教師
[00:22:32.000 --> 00:22:34.000]  好像還沒有
[00:22:34.000 --> 00:22:36.000]  有,有船妹
[00:22:36.000 --> 00:22:39.000]  我不知道船妹有沒有這樣的感覺
[00:22:39.000 --> 00:22:41.000]  在這個年紀的小朋友
[00:22:41.000 --> 00:22:44.000]  當你看到他的父母
[00:22:44.000 --> 00:22:47.000]  難怪這個小朋友是這樣
[00:22:47.000 --> 00:22:51.000]  是很相似
[00:22:51.000 --> 00:22:54.000]  沒錯,我們都是天父的孩子
[00:22:54.000 --> 00:22:56.000]  如果我們時時親近他
[00:22:56.000 --> 00:22:59.000]  好像小朋友親近他的父母一樣
[00:22:59.000 --> 00:23:01.000]  我們就會和上帝很相似
[00:23:01.000 --> 00:23:04.000]  我們的想法,價值觀,處事方式
[00:23:04.000 --> 00:23:07.000]  就會越來越像上帝
[00:23:07.000 --> 00:23:09.000]  這是我們祈禱的目標
[00:23:09.000 --> 00:23:11.000]  讓我們更像上帝
[00:23:11.000 --> 00:23:13.000]  有著上帝的心牆
[00:23:13.000 --> 00:23:14.000]  愛他所愛的
[00:23:14.000 --> 00:23:16.000]  亦都服侍他所愛的
[00:23:16.000 --> 00:23:20.000]  有人說憐憫是不公平的禮物
[00:23:20.000 --> 00:23:22.000]  是,沒錯
[00:23:22.000 --> 00:23:23.000]  在這段經文裏面
[00:23:23.000 --> 00:23:27.000]  我們看到上帝對人那份很深的憐愛
[00:23:27.000 --> 00:23:29.000]  各位靈智妹
[00:23:29.000 --> 00:23:30.000]  這段經文提醒我們
[00:23:30.000 --> 00:23:32.000]  禱告的真諦是甚麼呢
[00:23:32.000 --> 00:23:36.000]  第一,禱告禱告我們可以認識自己
[00:23:36.000 --> 00:23:37.000]  認識上帝
[00:23:37.000 --> 00:23:40.000]  亦都讓上帝認識我們
[00:23:40.000 --> 00:23:42.000]  我不知道大家會不會經常問一個問題
[00:23:42.000 --> 00:23:43.000]  我兒子經常問我
[00:23:43.000 --> 00:23:45.000]  我是誰來的
[00:23:45.000 --> 00:23:48.000]  他呀,他問我他是誰來的
[00:23:48.000 --> 00:23:51.000]  他怎樣可以找到他自己
[00:23:51.000 --> 00:23:53.000]  我會這樣回答
[00:23:53.000 --> 00:23:55.000]  誠實地去面對自己
[00:23:55.000 --> 00:23:58.000]  是不可以缺少的態度
[00:23:58.000 --> 00:23:59.000]  直到你在禱告裏面
[00:23:59.000 --> 00:24:01.000]  你坦誠地將自己的感受
[00:24:01.000 --> 00:24:02.000]  想法,意念
[00:24:02.000 --> 00:24:04.000]  無論是多麼軟弱
[00:24:04.000 --> 00:24:06.000]  多麼不堪
[00:24:06.000 --> 00:24:07.000]  多麼黑暗
[00:24:07.000 --> 00:24:08.000]  或者很正面的
[00:24:08.000 --> 00:24:09.000]  很光榮的
[00:24:09.000 --> 00:24:10.000]  令自己感到欣慰的
[00:24:10.000 --> 00:24:12.000]  你都可以在上帝面前
[00:24:12.000 --> 00:24:15.000]  去坦然分享
[00:24:15.000 --> 00:24:16.000]  你這樣做
[00:24:16.000 --> 00:24:19.000]  你會讓你更明白自己
[00:24:19.000 --> 00:24:21.000]  讓上帝更明白我們
[00:24:21.000 --> 00:24:24.000]  藉著留下空間去細心聆聽上帝的回應
[00:24:24.000 --> 00:24:26.000]  我們會透過上帝的眼光
[00:24:26.000 --> 00:24:29.000]  更加看到真正的自己
[00:24:29.000 --> 00:24:31.000]  而在同一天當中
[00:24:31.000 --> 00:24:33.000]  我們會更加了解上帝
[00:24:33.000 --> 00:24:36.000]  當然我說的祈禱和讀經
[00:24:36.000 --> 00:24:38.000]  是不可以缺少的
[00:24:38.000 --> 00:24:41.000]  所以祈禱是讓我們更加認識自己
[00:24:41.000 --> 00:24:43.000]  認識上帝
[00:24:43.000 --> 00:24:45.000]  更加讓上帝去認識我們
[00:24:45.000 --> 00:24:50.000]  第二,禱告是學習容讓上帝去做回上帝
[00:24:50.000 --> 00:24:52.000]  上帝當然有可能因為我們的祈禱
[00:24:52.000 --> 00:24:53.000]  我們的分享
[00:24:53.000 --> 00:24:56.000]  改變他的心意,想法和行動
[00:24:56.000 --> 00:24:59.000]  就好像尼尼未成的人的悔改
[00:24:59.000 --> 00:25:00.000]  讓上帝後悔
[00:25:00.000 --> 00:25:03.000]  不將祂所說過要傾覆尼尼未成的災禍
[00:25:03.000 --> 00:25:06.000]  去淋到這個城市
[00:25:06.000 --> 00:25:09.000]  不過這完全是上帝自己決定
[00:25:09.000 --> 00:25:13.000]  絕不應該看為是我們的技巧
[00:25:13.000 --> 00:25:16.000]  我們的能力所促成
[00:25:16.000 --> 00:25:19.000]  更不應該看成是人的功勞
[00:25:19.000 --> 00:25:22.000]  我們可以駕馭上帝
[00:25:22.000 --> 00:25:26.000]  所以上帝不按我們禱告去成就的時候
[00:25:26.000 --> 00:25:29.000]  就顯得毫不稀奇
[00:25:29.000 --> 00:25:32.000]  祂的意念高過我們的意念
[00:25:32.000 --> 00:25:36.000]  其實自己一定對我們是最好最合適的
[00:25:36.000 --> 00:25:40.000]  更加不會因為施加給我們的恩典
[00:25:40.000 --> 00:25:43.000]  讓其他人去受累
[00:25:43.000 --> 00:25:46.000]  因為上帝是全人類的上帝
[00:25:46.000 --> 00:25:49.000]  祂愛每一個祂所創造的人類
[00:25:49.000 --> 00:25:52.000]  所以祈禱應該是讓我們學曉
[00:25:52.000 --> 00:25:57.000]  容讓上帝去做回上帝
[00:25:57.000 --> 00:26:02.000]  第三,禱告是讓我們更加似上帝
[00:26:02.000 --> 00:26:05.000]  這是每一個基督徒生命的目標
[00:26:05.000 --> 00:26:08.000]  也是每一個信徒成聖之路
[00:26:08.000 --> 00:26:11.000]  跟隨耶穌的目標就是要跟著耶穌
[00:26:11.000 --> 00:26:14.000]  祂怎樣做,我怎樣做
[00:26:14.000 --> 00:26:17.000]  當我們不知道怎樣去面對眼前的抉擇的時候
[00:26:17.000 --> 00:26:19.000]  我們去問耶穌,我們去祈禱
[00:26:19.000 --> 00:26:23.000]  當我們計劃怎樣去做一個決定或者行動之前
[00:26:23.000 --> 00:26:26.000]  我們要去問耶穌和祂分享去祈禱
[00:26:26.000 --> 00:26:29.000]  並且留心祂的回應
[00:26:29.000 --> 00:26:33.000]  當然上帝會容讓我們去做回我們自己
[00:26:33.000 --> 00:26:37.000]  每一個抉擇的結果都是我們自己去承擔
[00:26:37.000 --> 00:26:40.000]  當我們不按祂的邀請和建議
[00:26:40.000 --> 00:26:42.000]  而去做我們自己想做的事
[00:26:42.000 --> 00:26:45.000]  自食苦果的時候,祂當然會灰心
[00:26:45.000 --> 00:26:47.000]  祂當然會傷心
[00:26:47.000 --> 00:26:52.000]  不過祂仍然是不離不棄地等待我們明白
[00:26:52.000 --> 00:26:54.000]  等待我們回轉
[00:26:54.000 --> 00:26:57.000]  直到有一天我們開竅了
[00:26:57.000 --> 00:27:00.000]  願意將我們的心去呈現給祂
[00:27:00.000 --> 00:27:02.000]  願意回轉讓祂醫治
[00:27:02.000 --> 00:27:05.000]  願意降伏信任在祂的慈愛底下
[00:27:05.000 --> 00:27:10.000]  我們跟隨著上帝所賜給我們這個新的心
[00:27:10.000 --> 00:27:12.000]  去做某一件事情
[00:27:12.000 --> 00:27:16.000]  我們就會一天比一天更加像上帝
[00:27:16.000 --> 00:27:19.000]  所以祈禱應該去讓我們更加像上帝
[00:27:19.000 --> 00:27:23.000]  愛祂所愛,亦都以祂的愛去服侍眾人
[00:27:23.000 --> 00:27:27.000]  讓上帝賜給我們更渴慕和更信賴祂的心
[00:27:27.000 --> 00:27:30.000]  以致我們會多做祈禱
[00:27:30.000 --> 00:27:33.000]  在禱告之中我們更加認識自己
[00:27:33.000 --> 00:27:35.000]  認識上帝
[00:27:35.000 --> 00:27:37.000]  讓上帝去做回上帝自己
[00:27:37.000 --> 00:27:40.000]  讓我們更加像上帝
[00:27:40.000 --> 00:27:45.000]  願上帝將這個口音賜給我們
[00:27:45.000 --> 00:27:46.000]  阿門
