
[00:00:00.000 --> 00:00:03.000]  主持人:我們領悟神的位置之前,我們再一次低頭禱告:
[00:17:54.500 --> 00:17:55.500]  你有沒有留意到,
[00:17:55.500 --> 00:17:56.500]  頭生的那些,
[00:17:56.500 --> 00:17:58.500]  做事做得特別多,
[00:17:58.500 --> 00:17:59.500]  小女孩不用的,
[00:17:59.500 --> 00:18:01.500]  我記得我小時候,
[00:18:01.500 --> 00:18:02.500]  因為我也是頭生的,
[00:18:02.500 --> 00:18:03.500]  那個年代是怎樣呢?
[00:18:03.500 --> 00:18:05.500]  我家裡那時候是燒柴的,
[00:18:05.500 --> 00:18:06.500]  大哥,
[00:18:06.500 --> 00:18:07.500]  我要破柴的,
[00:18:07.500 --> 00:18:08.500]  好了,
[00:18:08.500 --> 00:18:09.500]  為什麼還要耽水?
[00:18:09.500 --> 00:18:11.500]  為什麼要四天製水?
[00:18:11.500 --> 00:18:12.500]  我的小女孩,
[00:18:12.500 --> 00:18:14.500]  全部不需要來耽水,
[00:18:14.500 --> 00:18:15.500]  不需要破柴的,
[00:18:15.500 --> 00:18:16.500]  還有就是,
[00:18:16.500 --> 00:18:18.500]  父母生出來的我們大兒子,
[00:18:18.500 --> 00:18:19.500]  不是很會照顧的,
[00:18:19.500 --> 00:18:21.500]  我小時候經常都生病的,
[00:18:21.500 --> 00:18:22.500]  為什麼呢?
[00:18:22.500 --> 00:18:23.500]  不是很會照顧,
[00:18:23.500 --> 00:18:24.500]  沒有經驗,
[00:18:24.500 --> 00:18:25.500]  還有就是,
[00:18:25.500 --> 00:18:27.500]  因為爸爸媽媽那個年代剛生的時候,
[00:18:27.500 --> 00:18:28.500]  經濟也不是那麼好,
[00:18:28.500 --> 00:18:30.500]  但是再過幾年之後,
[00:18:30.500 --> 00:18:32.500]  經濟穩定了,
[00:18:32.500 --> 00:18:34.500]  所以我小女孩是有好處的,
[00:18:34.500 --> 00:18:36.500]  無論吃的東西會好過我,
[00:18:36.500 --> 00:18:38.500]  玩的玩具也會好過我,
[00:18:38.500 --> 00:18:41.500]  所以頭生有時候未必是那麼有好處的,
[00:18:41.500 --> 00:18:42.500]  對不對?
[00:18:42.500 --> 00:18:43.500]  好了,
[00:18:43.500 --> 00:18:44.500]  但是,
[00:18:44.500 --> 00:18:46.500]  因為頭生是徵狀的,
[00:18:46.500 --> 00:18:48.500]  但是有人種過東西就會知道,
[00:18:48.500 --> 00:18:51.500]  如果植物種出來的時候,
[00:18:51.500 --> 00:18:53.500]  剛生出來的果子,
[00:18:53.500 --> 00:18:55.500]  是不是那麼好吃的?
[00:18:55.500 --> 00:18:57.500]  是第二造那些,
[00:18:57.500 --> 00:18:58.500]  才是更加好的,
[00:18:58.500 --> 00:18:59.500]  對不對?
[00:18:59.500 --> 00:19:02.500]  煲湯也是,再煲湯是濃一點的,
[00:19:02.500 --> 00:19:03.500]  對不對?
[00:19:03.500 --> 00:19:06.500]  所以頭生那些未必是那麼好的,
[00:19:06.500 --> 00:19:07.500]  但是,
[00:19:07.500 --> 00:19:08.500]  是什麼意思呢?
[00:19:08.500 --> 00:19:09.500]  搞清楚,
[00:19:09.500 --> 00:19:12.500]  我不是叫大家把不好的東西獻給神,
[00:19:12.500 --> 00:19:14.500]  而是頭生就是,
[00:19:14.500 --> 00:19:15.500]  你那份喜悅,
[00:19:15.500 --> 00:19:16.500]  嘩!
[00:19:16.500 --> 00:19:19.500]  你知道種東西不是馬上種到馬上有的,
[00:19:19.500 --> 00:19:20.500]  好了,
[00:19:20.500 --> 00:19:21.500]  種了很久,
[00:19:21.500 --> 00:19:23.500]  終於有這個果子出來的時候,
[00:19:23.500 --> 00:19:26.500]  那種喜悅是很開心的,
[00:19:26.500 --> 00:19:28.500]  最簡單舉個例子,
[00:19:28.500 --> 00:19:29.500]  現在嬰兒房裡面,
[00:19:29.500 --> 00:19:31.500]  一對夫婦,
[00:19:31.500 --> 00:19:32.500]  從小到大,
[00:19:32.500 --> 00:19:36.500]  上個星期還送了牌子給他們,
[00:19:36.500 --> 00:19:37.500]  我也很開心,
[00:19:37.500 --> 00:19:38.500]  為他們祈禱,
[00:19:38.500 --> 00:19:40.500]  這對我自己很疼的兒女,
[00:19:40.500 --> 00:19:41.500]  記得嗎?
[00:19:41.500 --> 00:19:43.500]  已經十年了,
[00:19:43.500 --> 00:19:45.500]  第十年才生了嬰兒,
[00:19:45.500 --> 00:19:47.500]  當她告訴我,
[00:19:47.500 --> 00:19:48.500]  她懷孕的時候,
[00:19:48.500 --> 00:19:50.500]  我好興奮,
[00:19:50.500 --> 00:19:51.500]  我為他們感恩,
[00:19:51.500 --> 00:19:53.500]  還有因為十年才有,
[00:19:53.500 --> 00:19:54.500]  我也有點害怕,
[00:19:54.500 --> 00:19:55.500]  不斷為他們祈禱,
[00:19:55.500 --> 00:19:58.500]  求你保住嬰兒,
[00:19:58.500 --> 00:19:59.500]  我真的有做這件事,
[00:19:59.500 --> 00:20:02.500]  昨天有沒有留意到這些娛樂新聞?
[00:20:02.500 --> 00:20:05.500]  王祖藍宣佈,
[00:20:05.500 --> 00:20:08.500]  他太太懷孕了,
[00:20:08.500 --> 00:20:09.500]  也很感恩的,
[00:20:09.500 --> 00:20:11.500]  我早三、四天已經知道了,
[00:20:11.500 --> 00:20:14.500]  李亞男給我發了一份WhatsApp,
[00:20:14.500 --> 00:20:15.500]  告訴我,
[00:20:15.500 --> 00:20:16.500]  求嬰兒,
[00:20:16.500 --> 00:20:18.500]  不過我們遲些會宣佈的,
[00:20:18.500 --> 00:20:21.500]  我就馬上不斷為他禱告,
[00:20:21.500 --> 00:20:22.500]  那時候,
[00:20:22.500 --> 00:20:23.500]  好了,
[00:20:23.500 --> 00:20:26.500]  現在我說這對夫婦的電話還在,
[00:20:26.500 --> 00:20:27.500]  好了,
[00:20:27.500 --> 00:20:29.500]  下兩個禮拜六晚,
[00:20:29.500 --> 00:20:31.500]  他們是擺百日宴,
[00:20:31.500 --> 00:20:32.500]  為嬰兒,
[00:20:32.500 --> 00:20:33.500]  有時候想,
[00:20:33.500 --> 00:20:34.500]  為什麼嬰兒都要擺百日宴,
[00:20:34.500 --> 00:20:36.500]  生小孩關什麼事?
[00:20:36.500 --> 00:20:37.500]  情結上碌水嗎?
[00:20:37.500 --> 00:20:38.500]  一定沒有的,
[00:20:38.500 --> 00:20:39.500]  碌不了的,
[00:20:39.500 --> 00:20:41.500]  百日宴的人情是很低的,
[00:20:41.500 --> 00:20:42.500]  切硬的,
[00:20:42.500 --> 00:20:44.500]  為什麼要擺百日宴?
[00:20:44.500 --> 00:20:48.500]  就是很想人家跟他分享這份快樂,
[00:20:48.500 --> 00:20:50.500]  我有一個嬰兒很開心,
[00:20:50.500 --> 00:20:52.500]  本來我也會出席的,
[00:20:52.500 --> 00:20:54.500]  但是現在因為要說報道會,
[00:20:54.500 --> 00:20:55.500]  沒有,
[00:20:55.500 --> 00:20:56.500]  我跟他說,
[00:20:56.500 --> 00:20:57.500]  再請他吃乳豬吧,
[00:20:57.500 --> 00:20:58.500]  我喜歡吃這些,
[00:20:58.500 --> 00:20:59.500]  好了,
[00:20:59.500 --> 00:21:00.500]  他投身的,
[00:21:00.500 --> 00:21:01.500]  就會怎樣呢?
[00:21:01.500 --> 00:21:03.500]  就會跟他們分享,
[00:21:03.500 --> 00:21:04.500]  我很記得,
[00:21:04.500 --> 00:21:06.500]  我爸爸告訴我,
[00:21:06.500 --> 00:21:08.500]  當我出生的時候,
[00:21:08.500 --> 00:21:10.500]  我爸爸也是一個節儉的人,
[00:21:10.500 --> 00:21:13.500]  但是都會去擺幾杯酒,
[00:21:13.500 --> 00:21:16.500]  就是跟親戚朋友開心,
[00:21:16.500 --> 00:21:18.500]  但是我弟弟妹妹全部都沒有,
[00:21:18.500 --> 00:21:20.500]  就是不會再擺酒了,
[00:21:20.500 --> 00:21:22.500]  所以投身是什麼意思?
[00:21:22.500 --> 00:21:24.500]  就是很興奮,
[00:21:24.500 --> 00:21:25.500]  很開心,
[00:21:25.500 --> 00:21:28.500]  因為都相信繼續會有收成,
[00:21:28.500 --> 00:21:32.500]  就很想來分享這份喜悅,
[00:21:32.500 --> 00:21:35.500]  你說到人要付代價的,
[00:21:35.500 --> 00:21:36.500]  事實上是,
[00:21:36.500 --> 00:21:40.500]  今天一個農作物的收成,
[00:21:40.500 --> 00:21:42.500]  要殺種,
[00:21:42.500 --> 00:21:43.500]  要採泥,
[00:21:43.500 --> 00:21:44.500]  要除雜草,
[00:21:44.500 --> 00:21:46.500]  要施肥,
[00:21:46.500 --> 00:21:47.500]  是人的努力,
[00:21:47.500 --> 00:21:50.500]  但是不要忘記,
[00:21:50.500 --> 00:21:53.500]  原來一個農作物可以有好的收成,
[00:21:53.500 --> 00:21:55.500]  不只是靠人的努力,
[00:21:55.500 --> 00:21:57.500]  天氣是很重要的因素,
[00:21:57.500 --> 00:21:59.500]  突然之間可能下薄,
[00:21:59.500 --> 00:22:01.500]  或者乾旱,
[00:22:01.500 --> 00:22:02.500]  那些農作物,
[00:22:02.500 --> 00:22:05.500]  就會不能夠有好的成果,
[00:22:05.500 --> 00:22:06.500]  是不是?
[00:22:06.500 --> 00:22:08.500]  當你有好的成果,
[00:22:08.500 --> 00:22:11.500]  突然之間一堆蝗蟲來的時候,
[00:22:11.500 --> 00:22:13.500]  你整年的辛勞,
[00:22:13.500 --> 00:22:15.500]  可能一下子之間,
[00:22:15.500 --> 00:22:17.500]  就什麼都沒有,
[00:22:17.500 --> 00:22:19.500]  所以記住今天,
[00:22:19.500 --> 00:22:21.500]  我們說奉獻是我很辛苦來工作的,
[00:22:21.500 --> 00:22:22.500]  對的,
[00:22:22.500 --> 00:22:23.500]  你是很辛苦工作,
[00:22:23.500 --> 00:22:24.500]  你是要努力,
[00:22:24.500 --> 00:22:27.500]  但不只是靠你的努力,
[00:22:27.500 --> 00:22:30.500]  可能突然之間有些東西就沒有了,
[00:22:30.500 --> 00:22:35.500]  你知道現在中美貿易的鬥爭,
[00:22:35.500 --> 00:22:37.500]  有一間公司叫中興,
[00:22:37.500 --> 00:22:38.500]  是不是?
[00:22:38.500 --> 00:22:40.500]  美國就說他拿了我們的技術,
[00:22:40.500 --> 00:22:42.500]  於是就來抵制他,
[00:22:42.500 --> 00:22:43.500]  中興突然之間,
[00:22:43.500 --> 00:22:45.500]  一兩天之內,
[00:22:45.500 --> 00:22:48.500]  你知不知道國內裏面裁了千幾二千員工,
[00:22:48.500 --> 00:22:50.500]  但是現在又恢復了,
[00:22:50.500 --> 00:22:51.500]  如果你早兩天,
[00:22:51.500 --> 00:22:53.500]  你之前有買中興你就發達了,
[00:22:53.500 --> 00:22:55.500]  一天之內升了25%,
[00:22:55.500 --> 00:22:56.500]  就是那個股票,
[00:22:56.500 --> 00:22:57.500]  是不是?
[00:22:57.500 --> 00:22:58.500]  但是你想一下,
[00:22:58.500 --> 00:23:00.500]  在中興裏面工作的人是沒有想過的,
[00:23:00.500 --> 00:23:01.500]  很努力,
[00:23:01.500 --> 00:23:06.500]  但可能一下子之間就被開除,
[00:23:06.500 --> 00:23:09.500]  你就沒有了你的生意了,
[00:23:09.500 --> 00:23:11.500]  人的生命都很特別,
[00:23:11.500 --> 00:23:13.500]  大家不知道有一個人叫海航,
[00:23:13.500 --> 00:23:17.500]  海航這個國內機構是很厲害的,
[00:23:17.500 --> 00:23:18.500]  啟德,
[00:23:18.500 --> 00:23:21.500]  我們以前啟德機場那些地,
[00:23:21.500 --> 00:23:23.500]  海航集團投了三四幅的,
[00:23:23.500 --> 00:23:25.500]  但是突然之間,
[00:23:25.500 --> 00:23:31.500]  他們最高的領導人在法國裏面就死了,
[00:23:31.500 --> 00:23:33.500]  為什麼呢?
[00:23:33.500 --> 00:23:35.500]  現在一直在質疑,
[00:23:35.500 --> 00:23:37.500]  原來警方也有不同的版本,
[00:23:37.500 --> 00:23:41.500]  他說他要去旅行,
[00:23:41.500 --> 00:23:43.500]  要去拍照,
[00:23:43.500 --> 00:23:44.500]  要爬上高牆,
[00:23:44.500 --> 00:23:45.500]  不行,
[00:23:45.500 --> 00:23:46.500]  於是坐跑,
[00:23:46.500 --> 00:23:47.500]  衝上高牆那裏,
[00:23:47.500 --> 00:23:49.500]  掉下去,
[00:23:49.500 --> 00:23:51.500]  但是這個死亡是很被質疑的,
[00:23:51.500 --> 00:23:53.500]  但無論如何死了是一個事實,
[00:23:53.500 --> 00:23:57.500]  但是他只有五十多歲,
[00:23:57.500 --> 00:23:59.500]  是一個大集團的老闆,
[00:23:59.500 --> 00:24:02.500]  但是要死或者被死,
[00:24:02.500 --> 00:24:03.500]  我不管了,
[00:24:03.500 --> 00:24:05.500]  都是很快的,
[00:24:05.500 --> 00:24:07.500]  我想說的是什麼呢?
[00:24:07.500 --> 00:24:09.500]  原來你不要只靠你自己的努力,
[00:24:09.500 --> 00:24:10.500]  是,
[00:24:10.500 --> 00:24:11.500]  你要努力,
[00:24:11.500 --> 00:24:14.500]  但是原來也不只是靠自己,
[00:24:14.500 --> 00:24:15.500]  所以他們很明白,
[00:24:15.500 --> 00:24:18.500]  原來神是掌管天氣的神,
[00:24:18.500 --> 00:24:20.500]  他們很努力的來耕種,
[00:24:20.500 --> 00:24:23.500]  這個初熟果子都是什麼呢?
[00:24:23.500 --> 00:24:26.500]  都是要將榮耀歸恩給神,
[00:24:26.500 --> 00:24:29.500]  原來神要去將初熟果子獻上的時候,
[00:24:29.500 --> 00:24:33.500]  就是神要和他們分享他們的喜樂,
[00:24:33.500 --> 00:24:36.500]  所以一個蒙神恩典的人,
[00:24:36.500 --> 00:24:41.500]  我們要不斷地去回想神的工作,
[00:24:41.500 --> 00:24:42.500]  我們要想一想,
[00:24:42.500 --> 00:24:44.500]  為什麼今天我有這個地步,
[00:24:44.500 --> 00:24:46.500]  英文是think,
[00:24:46.500 --> 00:24:48.500]  think是t-h-i-n-k,
[00:24:48.500 --> 00:24:49.500]  think,
[00:24:49.500 --> 00:24:53.500]  但是你留意另外一個字是什麼呢?
[00:24:53.500 --> 00:24:55.500]  就是和多謝,
[00:24:55.500 --> 00:24:56.500]  可不可以按一張powerpoint呢?
[00:24:56.500 --> 00:24:58.500]  我們要留意的時候就是,
[00:24:58.500 --> 00:25:00.500]  我們是要什麼呢?
[00:25:00.500 --> 00:25:01.500]  我們是要去想,
[00:25:01.500 --> 00:25:03.500]  想一想神是怎麼樣,
[00:25:03.500 --> 00:25:07.500]  然後我們才會產生這個多謝的心,
[00:25:07.500 --> 00:25:09.500]  我們要去紀念,
[00:25:09.500 --> 00:25:12.500]  但是在紀念的過程當中,
[00:25:12.500 --> 00:25:15.500]  我們才有這一份的喜樂,
[00:25:15.500 --> 00:25:17.500]  原來神是這麼祝福我們的,
[00:25:17.500 --> 00:25:20.500]  所以今天我們在崇拜裡面的時候,
[00:25:20.500 --> 00:25:21.500]  我們不只是去想,
[00:25:21.500 --> 00:25:23.500]  我今天要得到什麼,
[00:25:23.500 --> 00:25:25.500]  你留意到這個敬拜過程裡面,
[00:25:25.500 --> 00:25:26.500]  不是要得到什麼,
[00:25:26.500 --> 00:25:29.500]  而是我要呈現什麼來給神,
[00:25:29.500 --> 00:25:32.500]  崇拜就是將自己呈現給神,
[00:25:32.500 --> 00:25:35.500]  讓順利的他得到這份喜悅,
[00:25:35.500 --> 00:25:37.500]  所以今天我們每一次,
[00:25:37.500 --> 00:25:38.500]  不只是說,
[00:25:38.500 --> 00:25:39.500]  我這次的敬拜裡面,
[00:25:39.500 --> 00:25:41.500]  哪裡得到什麼,
[00:25:41.500 --> 00:25:43.500]  今天沒有什麼得到,
[00:25:43.500 --> 00:25:45.500]  其實我們應該要反過來去想,
[00:25:45.500 --> 00:25:47.500]  今天我的敬拜,
[00:25:47.500 --> 00:25:50.500]  能不能夠蒙神的喜悅,
[00:25:50.500 --> 00:25:52.500]  我的侍奉,
[00:25:52.500 --> 00:25:54.500]  能不能得到神的喜歡呢?
[00:25:54.500 --> 00:25:56.500]  今天我的唱詩,
[00:25:56.500 --> 00:25:58.500]  我有沒有好一點的投入,
[00:25:58.500 --> 00:26:02.500]  有沒有很認真的來帶去思想我的神,
[00:26:02.500 --> 00:26:04.500]  今天我的奉獻,
[00:26:04.500 --> 00:26:06.500]  能不能夠來帶去回應神,
[00:26:06.500 --> 00:26:08.500]  在我身上的祝福呢?
[00:26:08.500 --> 00:26:09.500]  我們要去想這些,
[00:26:09.500 --> 00:26:11.500]  正如你送一份禮物給人,
[00:26:11.500 --> 00:26:14.500]  你也要想一想那份禮物適不適合他,
[00:26:14.500 --> 00:26:16.500]  送給他他開不開心呢?
[00:26:16.500 --> 00:26:18.500]  這個是很重要的,
[00:26:18.500 --> 00:26:19.500]  記住,
[00:26:19.500 --> 00:26:23.500]  所以今天我們要將自己呈現給神,
[00:26:23.500 --> 00:26:25.500]  所以你留意到這段經文裡面,
[00:26:25.500 --> 00:26:27.500]  沒有什麼特別說到我要得到什麼,
[00:26:27.500 --> 00:26:30.500]  而是我要將什麼帶去交給神,
[00:26:30.500 --> 00:26:35.500]  我們一起來讀歷代誌上第29章第14節,
[00:26:35.500 --> 00:26:37.500]  29章第14節我們一起來讀出,
[00:26:37.500 --> 00:26:54.500]  所以奉獻是將神給我們的東西,
[00:26:54.500 --> 00:26:56.500]  我們抽一部分出來,
[00:26:56.500 --> 00:26:58.500]  來給神,
[00:26:58.500 --> 00:27:01.500]  而不是一件苦澀的事,
[00:27:01.500 --> 00:27:04.500]  如果你越經歷到神的愛的時候,
[00:27:04.500 --> 00:27:06.500]  你愛一個人的時候,
[00:27:06.500 --> 00:27:08.500]  你為他擺上的時候,
[00:27:08.500 --> 00:27:11.500]  你絕對不會覺得是苦澀的,
[00:27:11.500 --> 00:27:16.500]  所以今天我們奉獻的比例和神給我們的恩典,
[00:27:16.500 --> 00:27:18.500]  究竟是不是相符呢?
[00:27:18.500 --> 00:27:20.500]  這個值得我們去反省,
[00:27:20.500 --> 00:27:23.500]  還有這個呈現是什麼呢?
[00:27:23.500 --> 00:27:26.500]  就是與人同樂,
[00:27:26.500 --> 00:27:28.500]  今天在華人教會裡面,
[00:27:28.500 --> 00:27:31.500]  往往出現了一個問題是什麼呢?
[00:27:31.500 --> 00:27:35.500]  我們缺乏了一個意識是什麼呢?
[00:27:35.500 --> 00:27:38.500]  就是我們個人主義很強,
[00:27:38.500 --> 00:27:40.500]  甚至我們傳福音的時候都會說,
[00:27:40.500 --> 00:27:43.500]  我們來帶去耶穌做我們個人的救主,
[00:27:43.500 --> 00:27:45.500]  雖然這是沒有錯的,
[00:27:45.500 --> 00:27:48.500]  但我們卻缺乏了一個群體的意識,
[00:27:48.500 --> 00:27:50.500]  教會是一個群體,
[00:27:50.500 --> 00:27:54.500]  就是與我們個人之間是絕對不能夠分割的,
[00:27:54.500 --> 00:27:56.500]  如果你留意一下,
[00:27:56.500 --> 00:27:59.500]  在生命記26章第5到第9節,
[00:27:59.500 --> 00:28:01.500]  我們不用讀,因為我們讀過,
[00:28:01.500 --> 00:28:03.500]  你有沒有留意藍色的字是什麼呢?
[00:28:03.500 --> 00:28:05.500]  全部都是用「我們」的,
[00:28:05.500 --> 00:28:07.500]  我們,我們,我們,我們,我們,
[00:28:07.500 --> 00:28:09.500]  我們來到你的面前,
[00:28:09.500 --> 00:28:11.500]  但是接著第10節,
[00:28:11.500 --> 00:28:13.500]  當我要呈現的時候,
[00:28:13.500 --> 00:28:15.500]  我們讀第10節,
[00:28:15.500 --> 00:28:16.500]  是用了什麼字呢?
[00:28:16.500 --> 00:28:17.500]  我們一起讀第10節,
[00:28:17.500 --> 00:28:25.500]  「耶和華,現在我把你所賜給我地上初熟的土產奉了來,
[00:28:25.500 --> 00:28:31.500]  隨後你要把康子放在耶和華你臣面前,
[00:28:31.500 --> 00:28:34.500]  向耶和華你的臣下拜。」
[00:28:34.500 --> 00:28:36.500]  聽不聽到對比,前面不斷講「我們」,
[00:28:36.500 --> 00:28:38.500]  我們是一個群體,
[00:28:38.500 --> 00:28:42.500]  但現在都是我個別將這些東西呈現給你,
[00:28:42.500 --> 00:28:45.500]  所以這個群體的意識我們是需要的,
[00:28:45.500 --> 00:28:47.500]  正如主耶穌教導我們怎樣祈禱,
[00:28:47.500 --> 00:28:48.500]  大家都很熟悉了,
[00:28:48.500 --> 00:28:52.500]  「我們在天上的父,願人都尊你的名為聖。」
[00:28:52.500 --> 00:28:55.500]  但是不要忘記這是你個人性的禱告,
[00:28:55.500 --> 00:28:58.500]  我們日用的飲食今日賜給我們,
[00:28:58.500 --> 00:28:59.500]  是我的飲食,
[00:28:59.500 --> 00:29:01.500]  但你仍然要強調,
[00:29:01.500 --> 00:29:03.500]  原來我們是一個群體,
[00:29:03.500 --> 00:29:04.500]  所以你要留意到,
[00:29:04.500 --> 00:29:06.500]  教會是一個群體,
[00:29:06.500 --> 00:29:09.500]  他們的呈現是和其他人有關,
[00:29:09.500 --> 00:29:11.500]  奉獻初熟的果子,
[00:29:11.500 --> 00:29:16.500]  而不是很狹隘地想個人的成就,
[00:29:16.500 --> 00:29:21.500]  原來這個成就和群體是有關連的,
[00:29:21.500 --> 00:29:22.500]  互相幫助,
[00:29:22.500 --> 00:29:24.500]  我自己有很深的感受,
[00:29:24.500 --> 00:29:26.500]  我感謝天會讓我有機會,
[00:29:26.500 --> 00:29:28.500]  去到不同的地方來講道,
[00:29:28.500 --> 00:29:29.500]  但我經常這樣說,
[00:29:29.500 --> 00:29:31.500]  這不是我個人的問題,
[00:29:31.500 --> 00:29:33.500]  我很感謝弟兄姊妹,
[00:29:33.500 --> 00:29:35.500]  在背後為我們祈禱,
[00:29:35.500 --> 00:29:36.500]  我不知道你記不記得,
[00:29:36.500 --> 00:29:38.500]  現在我們一隊短孫隊,
[00:29:38.500 --> 00:29:40.500]  去了日本,
[00:29:40.500 --> 00:29:41.500]  去了沖繩,
[00:29:41.500 --> 00:29:42.500]  我們有沒有去為他們祈禱,
[00:29:42.500 --> 00:29:44.500]  現在他們在那邊做工作,
[00:29:44.500 --> 00:29:46.500]  不只是他們去做,
[00:29:46.500 --> 00:29:47.500]  我們要去為他們禱告,
[00:29:47.500 --> 00:29:49.500]  我感謝很多弟兄姊妹為我們祈禱,
[00:29:49.500 --> 00:29:50.500]  特別是老人家,
[00:29:50.500 --> 00:29:53.500]  牧師,我每天都為你禱告,
[00:29:53.500 --> 00:29:54.500]  不只是為你,
[00:29:54.500 --> 00:29:55.500]  為你一家,
[00:29:55.500 --> 00:29:56.500]  你記得我一定這樣說,
[00:29:56.500 --> 00:29:57.500]  否則我不死,
[00:29:57.500 --> 00:29:59.500]  原來是靠你撐著,
[00:29:59.500 --> 00:30:00.500]  是真的,
[00:30:00.500 --> 00:30:01.500]  還有就是,
[00:30:01.500 --> 00:30:04.500]  我感謝有人為我們打廣張,
[00:30:04.500 --> 00:30:06.500]  現在有時有弟兄姊妹,
[00:30:06.500 --> 00:30:08.500]  來分擔了少敏女工作,
[00:30:08.500 --> 00:30:10.500]  來幫我打廣張,
[00:30:10.500 --> 00:30:11.500]  要做powerpoint,
[00:30:11.500 --> 00:30:14.500]  有人要幫手來按這些powerpoint,
[00:30:14.500 --> 00:30:17.500]  今天不只是我一個人的努力,
[00:30:17.500 --> 00:30:19.500]  我永遠都會這樣看,
[00:30:19.500 --> 00:30:21.500]  今天我能夠有好的侍奉,
[00:30:21.500 --> 00:30:23.500]  不是靠我自己,
[00:30:23.500 --> 00:30:25.500]  是靠有好的同工給我的支持,
[00:30:25.500 --> 00:30:27.500]  有弟兄姊妹給我的紀念,
[00:30:27.500 --> 00:30:28.500]  甚至供應,
[00:30:28.500 --> 00:30:29.500]  這個是很重要,
[00:30:29.500 --> 00:30:32.500]  以致你可以安心地去侍奉,
[00:30:32.500 --> 00:30:33.500]  所以你記住,
[00:30:33.500 --> 00:30:36.500]  這是一個群體意識很重要,
[00:30:36.500 --> 00:30:39.500]  原來神叫我們敬拜,
[00:30:39.500 --> 00:30:41.500]  不是一個孤立的經驗,
[00:30:41.500 --> 00:30:44.500]  不是只是求個人福氣,
[00:30:44.500 --> 00:30:48.500]  然後安穩在一個地方與世隔絕,
[00:30:48.500 --> 00:30:50.500]  當我們敬拜的時候,
[00:30:50.500 --> 00:30:52.500]  我們除了向神之外,
[00:30:52.500 --> 00:30:54.500]  我們都要仰望神,
[00:30:54.500 --> 00:30:55.500]  向上,
[00:30:55.500 --> 00:30:58.500]  大家看看社區裏面的需要是怎樣,
[00:30:58.500 --> 00:31:00.500]  我們要環顧四周,
[00:31:00.500 --> 00:31:03.500]  有什麼教會可以做到呢?
[00:31:03.500 --> 00:31:04.500]  不要忘記,
[00:31:04.500 --> 00:31:06.500]  如果是英文,
[00:31:06.500 --> 00:31:07.500]  崇拜是什麼呢?
[00:31:07.500 --> 00:31:08.500]  Service,
[00:31:08.500 --> 00:31:10.500]  Service這個字也解釋什麼呢?
[00:31:10.500 --> 00:31:12.500]  服務的意思,
[00:31:12.500 --> 00:31:16.500]  所以我們要有憐憫的心去輔助人,
[00:31:16.500 --> 00:31:17.500]  呈獻給神,
[00:31:17.500 --> 00:31:19.500]  這些初熟的果子神不是拿去吃的,
[00:31:19.500 --> 00:31:21.500]  原來是做什麼的?
[00:31:21.500 --> 00:31:22.500]  我們一起來讀
[00:31:22.500 --> 00:31:25.500]  《生命記》二十六章第十一節,
[00:31:25.500 --> 00:31:27.500]  我們一起來讀第十一節,
[00:31:27.500 --> 00:31:38.500]  「你們中間寄居的,要因耶和華,你神所賜你,和你家的一切,福分歡樂。」
[00:31:38.500 --> 00:31:40.500]  原來今天你有修成,
[00:31:40.500 --> 00:31:41.500]  你一家都很開心,
[00:31:41.500 --> 00:31:42.500]  你要呈獻,
[00:31:42.500 --> 00:31:44.500]  呈獻的時候是怎樣呢?
[00:31:44.500 --> 00:31:46.500]  我再講,神不是拿了這些東西去吃的,
[00:31:46.500 --> 00:31:50.500]  原來這些是分了給利微人,
[00:31:50.500 --> 00:31:52.500]  就是神的僕人,
[00:31:52.500 --> 00:31:53.500]  聖經一直都強調,
[00:31:53.500 --> 00:31:55.500]  你要尊重神的僕人,
[00:31:55.500 --> 00:31:56.500]  因為十二支派裏面,
[00:31:56.500 --> 00:31:59.500]  只有利微支派是分不到地的,
[00:31:59.500 --> 00:32:01.500]  神沒有地圖分給他們,
[00:32:01.500 --> 00:32:03.500]  因為這個支派就是神的僕人,
[00:32:03.500 --> 00:32:06.500]  可以分散在不同的支派當中,
[00:32:06.500 --> 00:32:08.500]  去服侍他們的兄弟,
[00:32:08.500 --> 00:32:10.500]  他們沒有自己的產業,
[00:32:10.500 --> 00:32:12.500]  也沒有自己的修成,
[00:32:12.500 --> 00:32:14.500]  所以他們要承擔他們的責任,
[00:32:14.500 --> 00:32:18.500]  我們一起來讀《生命記》第十八章的第一節,
[00:32:18.500 --> 00:32:19.500]  第十八章的第一節,
[00:32:19.500 --> 00:32:20.500]  我們一起來讀書,
[00:32:20.500 --> 00:32:27.500]  「祭司利微人和利微前支派必在以色列中無份無業,
[00:32:27.500 --> 00:32:34.500]  他們所吃用的就是獻給耶和華的火祭和一切所捐的。」
[00:32:34.500 --> 00:32:36.500]  原來他們沒有自己的地圖,
[00:32:36.500 --> 00:32:37.500]  他們沒有辦法去耕種,
[00:32:37.500 --> 00:32:41.500]  他們的收入或者他們的生活所需,
[00:32:41.500 --> 00:32:45.500]  就是靠這些子民去奉獻給神,
[00:32:45.500 --> 00:32:47.500]  然後他們可以來分了,
[00:32:47.500 --> 00:32:50.500]  而且這個是他們一定要承擔的責任,
[00:32:50.500 --> 00:32:53.500]  我們再讀第十二章的第十九節,
