
[00:00:00.000 --> 00:00:05.160]  很高興再次能夠在當中和大家分享聖經堡的說話
[00:23:20.160 --> 00:23:31.040]  中間就擺了這個愛在當中
[00:23:31.040 --> 00:23:34.000]  保羅這句說話
[00:23:34.000 --> 00:23:35.360]  對於提摩太太來講
[00:23:35.360 --> 00:23:38.080]  是一份很親切的感受
[00:23:38.080 --> 00:23:41.680]  一個很觸動的感受
[00:23:41.680 --> 00:23:43.760]  原來你還掛念著我
[00:23:43.760 --> 00:23:47.840]  你試想一下如果有個人跟你談一些很重要的公事
[00:23:47.840 --> 00:23:50.960]  或者你老闆跟你談一下公事
[00:23:50.960 --> 00:23:52.080]  突然間跟你說
[00:23:52.080 --> 00:23:54.720]  我知道你最近不是很舒服
[00:23:54.720 --> 00:23:57.760]  怎樣?有沒有好好地休息
[00:23:57.760 --> 00:24:03.360]  當然這個背後就是在講你跟他的關係是怎樣
[00:24:03.360 --> 00:24:09.600]  你會不會同樣有一份很溫暖的很窩心的感覺呢
[00:24:09.600 --> 00:24:12.400]  這個就是這句說話的奇妙
[00:24:12.400 --> 00:24:17.440]  這句說話的威力
[00:24:17.440 --> 00:24:23.440]  換言之23節的奇妙之處就是在這裡
[00:24:23.440 --> 00:24:26.400]  一句尋常不過的說話
[00:24:26.400 --> 00:24:33.520]  她是作為一個很重要角色的目者
[00:24:33.520 --> 00:24:38.240]  提摩太太看到在處理人際間的衝突當中
[00:24:38.240 --> 00:24:42.160]  不是純粹是硬邦邦地按規矩辦事
[00:24:42.160 --> 00:24:46.480]  更加要的是有這份情
[00:24:46.480 --> 00:24:49.520]  有這份感情在當中
[00:24:49.520 --> 00:24:53.520]  保羅提醒我們在教會的衝突當中
[00:24:53.520 --> 00:24:56.400]  不要忘記我們彼此的關係
[00:24:56.400 --> 00:25:04.640]  不要忘記我們有基督的愛在當中
[00:25:04.640 --> 00:25:07.680]  或者我們去深深地去想一想
[00:25:07.680 --> 00:25:09.440]  從恩典的角度來說
[00:25:09.440 --> 00:25:12.800]  你跟我都是一樣
[00:25:12.800 --> 00:25:16.640]  都是一個被釋放的奴隸
[00:25:16.640 --> 00:25:20.720]  能夠去歸入基督裏面成為基督的奴隸
[00:25:20.720 --> 00:25:23.360]  是我們現在的身份
[00:25:23.360 --> 00:25:27.280]  可能你很少聽到我們是基督的奴隸這個形容
[00:25:27.280 --> 00:25:33.280]  但實實在在的聖經說我們是受基督來管轄
[00:25:33.280 --> 00:25:36.160]  跟從聖經的教導生活
[00:25:36.160 --> 00:25:39.680]  原來我們就是一班這樣的人
[00:25:39.680 --> 00:25:45.840]  我們是帶著相信基督的信念來生活的人
[00:25:45.840 --> 00:25:50.320]  今天我們在現實當中
[00:25:50.320 --> 00:25:55.680]  在人際關係越來越緊張的日子裏面
[00:25:55.680 --> 00:25:58.080]  很多衝突出現
[00:25:58.080 --> 00:26:00.400]  家庭的衝突
[00:26:00.400 --> 00:26:01.680]  社會的衝突
[00:26:01.680 --> 00:26:04.000]  國與國之間的衝突
[00:26:04.000 --> 00:26:06.960]  會不會今天我們能夠在這段經文裏面
[00:26:06.960 --> 00:26:12.000]  找到一個很重要的幫我們處理衝突的一個要訣
[00:26:12.000 --> 00:26:15.920]  一個心法呢
[00:26:15.920 --> 00:26:17.120]  彼此相愛
[00:26:17.120 --> 00:26:19.760]  或者關係
[00:26:19.760 --> 00:26:22.240]  是耶穌基督的關係
[00:26:22.240 --> 00:26:29.200]  讓我們來去處理衝突一個很重要的信念
[00:26:29.200 --> 00:26:33.120]  今天的教會裏面弟兄姊妹的關係
[00:26:33.120 --> 00:26:36.240]  在我的觀察當中
[00:26:36.240 --> 00:26:41.040]  雖然未至於說到很嚴重的分崩離析
[00:26:41.040 --> 00:26:44.160]  不過很多時候是貌合神理
[00:26:44.160 --> 00:26:46.080]  我所說的教會
[00:26:46.080 --> 00:26:48.720]  不是單單說倭福堂
[00:26:48.720 --> 00:26:53.920]  而是說今天在我身邊所認識所見到的教會
[00:26:53.920 --> 00:26:56.720]  很多事情上有不同的意見
[00:26:56.720 --> 00:27:02.160]  但是竟然出現一種難以共存的情況
[00:27:02.160 --> 00:27:06.320]  我們經常說何時可以回到以前那樣
[00:27:06.320 --> 00:27:08.400]  我會回答沒有辦法
[00:27:08.400 --> 00:27:10.480]  不能回頭的
[00:27:10.480 --> 00:27:11.600]  不可能
[00:27:11.600 --> 00:27:16.240]  又或者更加說不需要
[00:27:16.240 --> 00:27:17.840]  如果以前真的那麼好
[00:27:17.840 --> 00:27:22.160]  現在就不用來修補了
[00:27:22.160 --> 00:27:26.160]  所以我們來到今天的境況
[00:27:26.160 --> 00:27:29.680]  我們要向前看
[00:27:29.680 --> 00:27:35.760]  尊重是我們人際關係裏面一個挺重要的態度
[00:27:35.760 --> 00:27:38.640]  彼此尊重
[00:27:38.640 --> 00:27:42.480]  而這個尊重回到教會的層面裏面
[00:27:42.480 --> 00:27:45.440]  是因為愛
[00:27:45.440 --> 00:27:50.960]  我們今天愛是因為上帝的愛
[00:27:50.960 --> 00:27:55.120]  我們思考我們怎樣向前看的時候
[00:27:55.120 --> 00:28:02.160]  我想給大家看一幅圖畫去想一想
[00:28:02.160 --> 00:28:08.160]  在這幅圖畫裏面
[00:28:08.160 --> 00:28:15.600]  他們都是在做他們自己不同的事情
[00:28:15.600 --> 00:28:19.280]  同心協力
[00:28:19.280 --> 00:28:21.200]  而更加有意思的問
[00:28:21.200 --> 00:28:24.960]  為何能夠在一起
[00:28:24.960 --> 00:28:26.800]  無論你是打球的
[00:28:26.800 --> 00:28:30.240]  無論你要做的是廚師的
[00:28:30.240 --> 00:28:33.920]  甚至乎是做手術打麻將的
[00:28:33.920 --> 00:28:37.120]  你一定是有一個共同的信念
[00:28:37.120 --> 00:28:42.000]  共同的想法在一起
[00:28:42.000 --> 00:28:44.000]  或者我用這個字
[00:28:44.000 --> 00:28:48.000]  初心
[00:28:48.000 --> 00:28:50.880]  我們來到教會服事
[00:28:50.880 --> 00:28:56.000]  我們的初心是甚麼一回事呢
[00:28:56.000 --> 00:29:00.080]  這個正正就是我們回到最根源的
[00:29:00.080 --> 00:29:01.760]  上帝的愛當中
[00:29:01.760 --> 00:29:06.080]  去面對我們的關係
[00:29:06.080 --> 00:29:08.080]  每個人都不同
[00:29:08.080 --> 00:29:12.560]  有他的個性、長處、獨立的地方
[00:29:12.560 --> 00:29:13.920]  但正正是因為我們不同
[00:29:13.920 --> 00:29:16.960]  可以互相配合
[00:29:16.960 --> 00:29:20.000]  我最近看日劇
[00:29:20.000 --> 00:29:23.440]  有兩句很有意思的說話
[00:29:23.440 --> 00:29:25.440]  一句就是因為我們不懂得飛
[00:29:25.440 --> 00:29:28.080]  才會努力學習跳躍
[00:29:28.080 --> 00:29:29.840]  我們知道自己有不足
[00:29:29.840 --> 00:29:35.040]  但我們努力尋求突破、改善
[00:29:35.040 --> 00:29:36.720]  排球不是一個人打的
[00:29:36.720 --> 00:29:40.000]  是六個人打的
[00:29:40.000 --> 00:29:42.400]  一個很有意思的說話
[00:29:42.400 --> 00:29:44.480]  一個很有鼓勵的說話
[00:29:44.480 --> 00:29:48.560]  每個人有不同的崗位、不同的強處
[00:29:48.560 --> 00:29:51.120]  但靠你一個是不足的
[00:29:51.120 --> 00:29:53.120]  是互相配合
[00:29:53.120 --> 00:30:00.480]  這套在排球少年
[00:30:00.480 --> 00:30:03.680]  是一個不錯的連續劇
[00:30:03.680 --> 00:30:07.280]  一個非常熱血的動漫
[00:30:07.280 --> 00:30:11.920]  這是我跟我女兒、我老婆一起晚上的節目
[00:30:11.920 --> 00:30:17.280]  正正就是我們帶著這份初心
[00:30:17.280 --> 00:30:20.640]  一同彼此互相照應
[00:30:20.640 --> 00:30:25.120]  我們互相按著聖經的原則處事待人
[00:30:25.120 --> 00:30:29.440]  這樣就可以了
[00:30:29.440 --> 00:30:31.760]  有一句很有意思的說話
[00:30:31.760 --> 00:30:33.280]  我更加喜歡
[00:30:33.280 --> 00:30:35.040]  在《針研書》裡說
[00:30:35.040 --> 00:30:37.760]  水中照臉彼此相扶
[00:30:37.760 --> 00:30:43.200]  人心相映也是如此
[00:30:43.200 --> 00:30:50.320]  你看看鏡子裡的你
[00:30:50.320 --> 00:31:01.120]  嘗試一下想想有沒有一些人跟你有關係
[00:31:01.120 --> 00:31:06.800]  我們彼此互相扶持
[00:31:06.800 --> 00:31:10.960]  我們只要按著上帝的心意去做
[00:31:10.960 --> 00:31:15.120]  只要我們同心、人心相映
[00:31:15.120 --> 00:31:18.400]  你和我都是一樣的
[00:31:18.400 --> 00:31:22.240]  上帝選擇了你和我在這裡相遇
[00:31:22.240 --> 00:31:24.800]  總有它的美意
[00:31:24.800 --> 00:31:28.720]  你和我都是一樣的
[00:31:28.720 --> 00:31:35.120]  我們怎樣好好去領受上帝給我們的教導
[00:31:35.120 --> 00:31:40.560]  一起去互相扶持呢?
[00:31:40.560 --> 00:31:46.800]  你願不願意今天實踐上帝給你的原則
[00:31:46.800 --> 00:31:49.280]  按真理行事
[00:31:49.280 --> 00:31:51.120]  不用擔心
[00:31:51.120 --> 00:31:55.200]  你只要按著聖經的話語去做就行了
[00:31:55.200 --> 00:31:59.120]  有沒有一份勇氣、信心呢?
[00:31:59.120 --> 00:32:02.240]  特別今天的經文
[00:32:02.240 --> 00:32:06.720]  是說我們怎樣處理姐妹之間的衝突
[00:32:06.720 --> 00:32:12.160]  怎樣可以和你最親近的人的衝突
[00:32:12.160 --> 00:32:16.080]  你想不想來化解這些衝突呢?
[00:32:16.080 --> 00:32:18.880]  衝突一定出現
[00:32:18.880 --> 00:32:21.120]  避無可避
[00:32:21.120 --> 00:32:23.200]  但我們可以有辦法化解的
[00:32:23.200 --> 00:32:24.800]  你願不願意呢?
[00:32:24.800 --> 00:32:26.000]  如果願意的話
[00:32:26.000 --> 00:32:30.800]  我很想請你去舉手
[00:32:30.800 --> 00:32:33.600]  我們舉手立志在上帝面前
[00:32:33.600 --> 00:32:38.160]  願意去化解我們所面對的衝突
[00:32:38.160 --> 00:32:41.920]  以以我們能夠去活得更加好
[00:32:41.920 --> 00:32:48.080]  我們更加來到去一起同行
[00:32:48.080 --> 00:32:50.240]  雖然我看不到電視機前的你
[00:32:50.240 --> 00:32:56.640]  不過很感受到上帝給你的感動
[00:32:56.640 --> 00:33:02.800]  讓我們一起來去同心討告
[00:33:02.800 --> 00:33:07.520]  最多謝你給我們彼此相愛的心
[00:33:07.520 --> 00:33:10.800]  因為你揀選我們
[00:33:10.800 --> 00:33:13.120]  我們在主裡面都是一樣
[00:33:13.120 --> 00:33:16.000]  一樣都是一個蒙恩的罪人
[00:33:16.000 --> 00:33:19.600]  同樣我們都經歷了上帝給我們的愛
[00:33:19.600 --> 00:33:22.480]  就求你先給我們一個懂得去愛
[00:33:22.480 --> 00:33:25.280]  明白愛的心
[00:33:25.280 --> 00:33:28.800]  以致我們能夠有勇氣去愛身邊的人
[00:33:28.800 --> 00:33:32.720]  因為愛身邊的人自己也有益處
[00:33:32.720 --> 00:33:34.640]  這是你給我們的提醒
[00:33:34.640 --> 00:33:38.080]  你給我們的鼓勵
[00:33:38.080 --> 00:33:39.840]  我們經歷過愛
[00:33:39.840 --> 00:33:41.920]  我們明受過基督的愛的人
[00:33:41.920 --> 00:33:45.280]  應該更加明白到愛的美妙
[00:33:45.280 --> 00:33:47.120]  最後求你改變我們
[00:33:47.120 --> 00:33:49.520]  改變我們不敢去愛的心
[00:33:49.520 --> 00:33:52.000]  改變我們不願意去愛的心
[00:33:52.000 --> 00:33:56.080]  以我們更加能夠去懂得去處理衝突
[00:33:56.080 --> 00:33:57.840]  化解衝突
[00:33:57.840 --> 00:33:59.920]  讓你的愛在我們人際關係當中
[00:33:59.920 --> 00:34:02.640]  成為我們修補的力量
[00:34:02.640 --> 00:34:04.960]  讓我們能夠在你的愛當中
[00:34:04.960 --> 00:34:08.640]  得到你所移離給我們的平安
[00:34:08.640 --> 00:34:11.600]  求主你去垂聽我們的禱告
[00:34:11.600 --> 00:34:15.600]  特別是每一位願意舉手的
[00:34:15.600 --> 00:34:16.640]  立志的
[00:34:16.640 --> 00:34:18.880]  按著你的真理來行事為人
[00:34:18.880 --> 00:34:20.880]  願意去化解衝突的弟兄姊妹
[00:34:20.880 --> 00:34:23.040]  我們更加去獻上我們的禱告
[00:34:23.040 --> 00:34:25.200]  讓我們彼此勉勵同心的
[00:34:25.200 --> 00:34:28.240]  來更新我們的信仰
[00:34:28.240 --> 00:34:30.880]  讓我們的生命更好的去榮耀神
[00:34:30.880 --> 00:34:32.880]  我們祈禱奉耶穌基督的聖名祈禱
[00:34:32.880 --> 00:34:34.880]  阿門
